delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
617227,103114,42614,50016,26482,10251,19637,7480,-104770,-40684,-28185,-19208,3809,7543,-13055,-3626,-32226,-72409,-36350,-45964,-23291,-8709,-18421,-6103,easy
386870,101089,32835,32344,10306,23349,22750,17945,-374682,-75187,-13398,-27806,-4300,-12520,-17329,-7137,1351799,-86799,-23861,-31549,-6599,-19632,-19282,-17028,difficult
694413,92245,13180,10096,7637,13274,8043,5220,-572593,-84413,-6169,-8648,-5426,-8747,-5440,-3450,495751,-70852,14233,4747,-4095,7652,-1154,4033,easy
398250,134418,6718,16646,11300,17212,10962,7708,-197925,-51113,-4497,-8980,-6941,-13262,-7420,-6706,593707,-88407,69793,-5336,4452,-5559,4684,6081,difficult
150666,184306,24873,20761,11674,27404,9122,12724,1199674,-56294,58749,-12196,17924,-10870,4441,-872,867221,3788,-22899,-16093,-6307,-16929,-3432,-9631,easy
837109,260439,62419,32785,15085,23048,51027,21814,-717333,-210890,-53757,-1130,8619,-1293,-38475,-16865,-679656,-208916,-54025,-12926,-11424,-9358,-40102,-16063,difficult
59870,54413,10119,5262,2756,5770,4443,3309,-34633,-13433,53,5137,16385,12253,1629,2070,2151450,884169,155665,121162,77822,110230,185452,43236,easy
864965,189524,15979,11553,5498,17330,10069,7226,-774304,-134612,-865,41621,12197,-3445,-3399,-4335,-847321,-183019,-14836,34728,1956,-2654,-2927,-5483,difficult
742346,80025,14086,26969,7748,23548,10650,7696,789418,2414,11765,-8579,3844,12097,-5368,-1782,-450975,-72386,-11746,-25768,-7375,-21972,-9122,-7014,easy
159370,55682,10422,5003,4679,12984,6187,4334,-25044,-31262,-7125,-3776,-2759,-723,3881,-2503,-66648,-16872,-10259,-3889,-2840,-9145,-2126,-383,difficult
844300,52081,18718,17700,14903,15824,6678,8279,-682069,115239,43536,-15189,-1233,25800,11793,4556,-800457,-50170,-16974,-14968,-13236,-11021,-4351,-6578,easy
916070,48453,7976,4771,13804,14959,16845,6642,-404928,74968,62910,30687,642,8136,62910,5724,2837235,1503634,101152,81272,22289,96663,139907,34240,difficult
156091,26776,12581,9306,6217,10427,4307,3167,1777539,73703,68074,41340,-2193,25093,7513,15885,-130675,-9716,-6225,-372,3559,-5752,597,-145,easy
1034323,76778,37925,38936,23350,12842,63041,13879,-929108,-27887,-26305,-35499,-20230,-3772,-59198,-11638,1558522,15164,46961,2664,-16115,10229,-39797,-7808,difficult
299896,75447,35819,23514,18731,24507,28286,17193,260274,-65177,-30058,-19907,-15743,-11256,-21473,-13784,-287030,-48311,-32095,-15646,-4706,-4237,-19260,-6601,easy
547628,279231,56747,32896,14753,33874,64625,23416,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,1114425,2651,-26249,-20051,1909,36843,-47407,-866,difficult
598423,114620,29018,26555,29427,27950,25450,14485,-590513,-97891,-12506,-1518,-23999,-18939,-14331,-10172,-547720,-86663,-16804,30,-18201,-23433,-21302,-9242,easy
324881,276455,22441,13661,11571,35268,32135,24369,-248666,-251422,-12650,-8743,-5113,-18988,-26920,-20488,1348277,-15798,3771,-2099,33629,19902,51383,48628,difficult
68935,32162,8908,9392,9912,17658,12207,13591,41483,13944,11830,32039,-2056,20365,15201,11569,-47161,-5218,-1322,1860,5568,-2069,30325,228,easy
788646,84683,10431,9773,5690,28288,11777,9874,-459839,-22866,-8304,-5406,7243,-10870,4749,2262,323390,508474,101890,99170,18029,72619,43269,53362,difficult
554123,267858,20907,5711,24985,22758,11300,8369,1341518,-146478,-12156,24670,-18828,-2287,-3260,1110,-146654,13205,29671,42972,6799,27510,22431,8930,easy
423049,222653,14276,18185,47669,26298,52598,27895,153539,-188519,578,-1288,-15983,37576,-17547,14190,-295842,-205060,-13976,-13824,-42302,-9796,-43876,-18094,difficult
727003,121454,32580,29795,21081,45693,36243,18775,-707362,-109871,-25263,-25982,-20375,-41492,-34278,-17462,414549,-75956,29058,9394,24583,-15491,2968,12282,easy
263161,72363,13494,16617,19389,30500,13219,13419,-111992,-47438,-9833,-14411,-14870,-20692,-5711,-6727,-32135,22458,7811,-13949,-14830,-2900,803,-7873,difficult
443452,74130,14940,5292,5293,15964,24464,4573,96449,119883,-2580,6167,13352,9798,3041,20839,-405300,-71117,-13534,-2885,-2667,-4090,-21506,-1526,easy
448809,36768,4321,3919,2183,3180,5688,2726,-298619,-19028,3490,645,5011,15415,3506,2537,-35850,16144,8267,-1565,15314,42375,56345,32569,difficult
853744,63901,24923,19752,13842,54962,51121,22633,-660408,50463,-12052,28920,405,-5321,-2476,9447,-410863,937,-2083,-4894,-4442,-31584,-39718,-13066,easy
477618,156621,33790,12005,13901,34636,29451,13186,-468201,-145281,-21332,-6740,-6933,-4486,6111,2902,-379662,-144089,-24091,-8710,-9008,-26473,-25142,-11682,difficult
698518,206339,40332,15195,21468,91102,26644,15160,-693787,-197558,-28446,18017,-7100,-47133,40397,6374,118991,-187549,-32637,4308,-14082,-74510,-16375,-4842,easy
847070,64909,12686,14605,7747,10458,14290,10803,-838330,-49672,-11528,-6541,4235,14482,-2382,-4767,-822196,-57745,916,-3782,4650,8139,-3604,-7205,difficult
559925,74972,12195,12331,8662,27934,32777,15916,-435659,-60349,55610,-1344,9962,9685,-3759,-3319,-505437,-70438,-11567,-9274,-7449,-24602,-32022,-14827,easy
766220,170927,14966,8883,10632,11057,17257,9989,-578726,-80009,-13640,806,-4717,4569,6075,7823,51548,41956,18361,-469,3014,18370,-3750,-4353,difficult
206584,71170,10669,10041,7682,8806,5121,2404,387954,122887,15370,53023,15078,51336,23881,20675,-59631,-36500,-4531,-7852,-4120,-4174,-4138,-1841,easy
238703,49220,17559,11680,10370,27091,17802,17737,-126456,419,21107,-4542,12844,13797,3707,5607,-104933,-43891,-15685,-8932,-2020,-13048,-12513,-14034,difficult
494574,157805,31834,13078,24352,39505,18146,12323,240481,280267,54248,81605,16618,66410,36342,25963,1489231,-8700,-12268,26878,11713,29868,24436,14739,easy
53924,53933,8935,5338,8821,9892,8288,11739,24681,-35197,-3353,-2978,-5893,-1041,-3787,-8406,11383,11656,6945,18729,12212,89428,30949,5459,difficult
295468,88404,15173,12287,4432,8845,2815,3225,-141322,-82939,-10942,-2660,6617,4281,3404,3191,-168000,21618,-12154,-3877,1439,-5843,583,-1287,easy
115176,23418,14511,12349,11783,23323,5856,8923,-101788,-521,-11249,-7510,-6573,-16979,-2378,-5760,-42136,26827,-9431,-7242,-9360,-19269,324,-6362,difficult
517305,58785,6352,7018,5727,16027,21379,6599,9626,-9575,14458,19829,39769,25100,45707,16887,-443903,-52332,486,-4616,-3822,-3261,-14559,801,easy
103279,20429,8843,1747,4585,6415,3476,4510,109870,-6288,-1959,519,260,-2701,492,-2266,598315,47791,27370,12935,6956,8343,7726,610,difficult
527117,50024,19065,14330,15485,16463,17257,9801,-513063,-4177,-9822,-3682,-10068,13317,-8850,8856,-360620,-36348,-6334,-9845,-12318,-6432,-10226,-8132,easy
1070148,33564,10319,11187,8724,10837,12583,7536,-857248,21477,10522,8476,-1358,27400,4039,12708,-842076,-20210,-8872,-5041,-4098,-4501,-8658,-6079,difficult
127255,26586,6452,11041,5987,6153,6346,3684,-67923,30319,68648,4560,1672,-191,-2671,44,256427,25710,51336,-1692,34804,7921,6335,-625,easy
506170,69779,8581,5695,9129,28194,10730,15113,-395775,-59569,-6158,-4192,-6386,-16886,-4530,-8116,137350,30499,-1249,4608,-2529,-24106,-4963,-10811,difficult
804731,323913,19742,23656,17181,39809,80577,13308,-294331,-206553,2845,2136,-8912,-17358,-68119,4238,-779299,-293244,-6395,-15046,21176,-6217,-48582,8490,easy
743238,476218,98343,28192,29583,52606,46539,28597,-689941,-456201,-94867,-20258,-24986,-46589,-41475,-23970,113215,-455956,-82725,-20162,-22905,-47991,-40392,-26011,difficult
316814,172967,55555,21846,19902,16297,18257,13800,-174740,-152896,-52730,-18127,-12881,7242,-5539,-7684,110131,-20528,-43574,4531,-236,37008,15507,14158,easy
1365274,173770,70557,77356,37782,47617,15987,12622,-1069096,-161931,-68618,-70634,-34235,-45478,-15382,-12393,-551563,-137838,-66240,-63240,-33118,-42323,-13865,-11238,difficult
