delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
99529,78012,9056,17463,13434,32727,14781,11657,580659,-20402,545,-5150,-2057,-17566,-4090,-5739,68256,-64980,1797,-10910,-8040,-20999,-3854,-8276,difficult
1273353,238528,128617,28763,22845,41820,24465,19033,-973803,-153022,-100423,34986,-3227,-18131,-5843,-8996,-1088693,-131522,-96976,-691,-7064,-31188,-20538,-13509,easy
689266,168524,43399,62016,35942,55175,42619,18666,-674358,-154849,-31248,-44094,-22145,67697,-21066,-132,-594924,-151097,-39248,-59316,-35146,-50397,-40913,-17814,difficult
215459,45901,14989,7461,9729,19991,16959,9888,-139567,65206,-734,23181,-3344,-7051,-14809,-2670,-133797,-41358,-11733,-6354,-7906,-16851,-15620,-9041,easy
1218886,213363,43202,21296,16787,31368,29621,8793,-1140354,-160524,-18616,-1790,-6518,113322,-16900,-95,-848610,-132777,-39786,29663,11927,21049,-18252,-618,difficult
1015213,88345,50349,25310,25579,36355,51153,17670,-458692,269587,-6027,15053,14091,-13182,37821,10157,-1011476,-80960,-48840,-15188,-22459,46660,11373,-7869,easy
1151511,184633,14989,16700,20995,30359,32227,14124,-920802,-86095,-9024,-9885,-12360,-5323,-4058,-762,-992975,-112094,-6424,3478,-3829,-4765,-17322,27488,difficult
801077,66024,15735,10883,22211,28948,27561,15657,-220853,-25557,-843,-8295,522,-11935,301,6673,-406321,-27454,-13778,9696,-14007,20073,-11208,17110,easy
383693,98520,21148,25707,16493,51321,16653,15544,-236171,-57996,-8333,-9297,17073,-2532,-1738,4945,2169187,68264,1086,-16066,9164,2891,30151,8130,difficult
631136,104782,54362,17681,37234,27825,24009,21470,-518231,-36208,-51328,-13087,-32480,-8616,-20208,-12687,162606,-64531,-39950,795,-27356,52523,1542,512,easy
403504,113329,20594,27758,20636,41209,16405,34183,-61459,-76770,-13223,-21102,-13807,-34097,-9343,-31606,309890,-72258,-15663,-22941,-13494,-26036,-7434,-22404,difficult
611468,158209,14044,53485,30887,28965,28424,21071,-318666,304874,46070,-35629,-1370,-11197,13220,-9433,1198800,-77044,2228,-41723,-22843,-20321,-23846,-18211,easy
938633,205117,13317,28823,16933,30345,28592,24856,-855250,-190469,-2906,-26317,-5905,-8171,-22191,-21524,-822481,-81877,-6530,-11782,18981,32161,51503,-15914,difficult
363637,71536,9003,9334,13966,14072,22752,7986,1957610,-17744,13138,7962,-7409,558,-13850,-1771,2158238,68497,39946,112109,36740,116157,15198,16866,easy
984710,166554,67998,22724,50668,56172,56027,17556,-833624,-136725,-9867,-9199,-37675,-7417,-35815,-4863,330713,-63016,-32897,13520,-4400,-35191,-32648,-2499,difficult
280522,187590,15252,16585,16528,45540,12805,10297,-157403,-181128,-13825,-7623,-12079,-29685,-8453,-7877,-203859,-162262,-13560,-15759,-13971,-16359,-6842,-6347,easy
554056,180472,42463,37685,31500,57004,30947,8111,-502573,-146591,-36268,-21406,-11336,35348,2397,5620,-436158,-155707,-36045,-36588,-27765,-44046,-17747,-3614,difficult
569709,304551,36002,31087,23301,47522,21013,13715,-500814,-282935,-31912,-28864,-22303,-45733,-19545,-11726,-424417,-288390,-34362,-29185,-21774,-37012,-15123,-10106,easy
493053,84683,12641,16497,12706,47234,12090,17425,-412531,36536,-10739,34217,5451,-14147,649,-3932,-390785,-42904,19425,1109,37573,-13906,-4434,-2396,difficult
248061,47923,12550,19422,13550,45860,11675,14882,-159602,1126,-9310,-15708,-8603,-30344,-9264,-13277,-139636,-10104,-3855,-13692,-11068,-19555,-3348,-11874,easy
192765,28031,9027,12145,20678,14485,9168,6364,258543,40256,-2515,14749,1608,5383,8150,7850,-187251,-14461,11370,-3904,8292,5420,6952,15549,difficult
596882,61824,16673,17749,14866,23181,16827,13577,1499702,515247,71778,3288,30838,22385,-3815,-3414,-528443,13352,-5629,-7200,28998,8,24547,8837,easy
388816,50851,23953,15850,11843,15011,13016,13073,120313,-36382,-21179,-13530,-10524,-11633,-9451,-11619,-125287,-32651,-18920,-10433,-10833,-11508,-11563,-10946,difficult
282866,86024,18068,9114,6233,19534,16093,9190,-155987,-61299,-15903,-8108,-4985,-16864,-15303,-8776,-181328,-69350,-8854,-7768,-3326,-9149,-6386,-7790,easy
513663,89783,14304,7872,10651,19264,19871,10148,-481817,-70142,-2396,11988,-3135,24925,-10736,8537,-463556,-64970,-9574,6192,-809,31994,-3447,13437,difficult
307671,43924,5987,3536,7964,36488,12326,6946,-84929,-35853,-3028,1675,271,-26352,-856,-147,-269113,-37840,239,-1109,-3577,17065,3768,2557,easy
168437,49472,7254,11828,11150,30104,9924,12256,477754,180561,29700,19608,50198,10459,30465,7331,152788,75031,-887,-1444,-2941,-24262,-3115,-6560,difficult
1237384,191474,30035,19699,17493,34307,11172,11358,350510,10684,359215,76650,42007,58353,49172,20422,-489845,-93251,6812,22031,71269,3201,15576,1161,easy
200491,57709,13574,7603,6877,28616,10993,7780,762757,41,52676,-998,9871,-6299,9169,2995,-163781,1295,305,8600,4101,-13314,1889,3910,difficult
822106,32193,8694,5644,7279,4798,7714,2783,-767420,-22732,-6753,-3505,-5930,14808,-5809,1810,-741979,-17853,-6087,-3687,-2038,11361,-4316,3957,easy
157863,21277,4882,6752,7053,23850,10832,7364,-129522,-7879,-4159,-3723,-1846,28508,5971,-2160,248976,259732,57940,47667,4870,21687,23104,11469,difficult
464291,93998,8603,32468,50540,26757,21819,11665,-181442,-78700,-6850,-31118,-47942,-25161,-20849,-11044,-421998,-65451,9549,-13292,-26510,9140,-5341,256,easy
397717,94765,20915,27296,22048,12119,16541,11363,83907,160107,38956,2861,1384,19417,-3045,9643,-84060,-44988,-12930,-17259,-10097,11302,13075,-3005,difficult
68163,23512,3206,1415,3247,5248,4836,4653,334519,132989,40604,54894,18679,43161,15343,12086,505709,91129,5503,11471,26412,26670,23625,9656,easy
340664,179003,31932,23404,7621,34701,20266,15523,-98042,-170847,-25746,-11207,-2924,-28730,-3458,-11089,-303038,-168399,947,-5276,3257,24330,-2006,15714,difficult
922450,183077,60424,32407,19961,31909,21012,9984,-639334,-124199,-41913,-27812,-8113,-23094,-15041,-4267,-728587,20380,-56369,-4763,25932,3872,8441,20123,easy
280424,165740,26500,15749,23820,26548,12474,13695,2419570,-145381,-24090,-9670,-19509,29210,21542,18898,817720,220100,74179,35058,-1928,28752,6053,2090,difficult
198594,127333,18172,21005,13521,48252,26690,14998,407915,113562,37012,12514,3805,-23514,35806,20768,899222,282621,35213,35715,3972,-1443,-14287,8055,easy
123738,15838,3185,4147,3072,5844,4121,2798,986982,77960,1377,2926,4885,8087,233,3334,438510,13711,8423,4522,3939,124703,13422,27403,difficult
530151,49304,9483,18877,17873,17041,15676,11208,-502095,-40443,-6093,-9227,-13109,9855,-5021,35556,-378563,-26682,-4679,-14235,-12036,-10808,-12531,-7911,easy
642735,442350,46910,25255,53117,32478,27840,19499,1273843,-386187,-7704,-14370,-37360,-23511,-7520,-1684,-74170,-152688,20493,-10525,-10130,11896,-13037,2067,difficult
583677,107816,6233,10153,6430,9618,7828,8303,-559238,-102250,8703,18735,19713,72849,39177,5680,-537225,-66618,19439,2996,8463,71349,16008,767,easy
226026,70403,15786,8165,11873,54930,17750,13657,-147168,-55898,-14659,-5150,-9816,-41836,-12124,-10607,62910,10654,-11082,25620,23125,-33883,55568,6946,difficult
864363,143951,13916,38413,19975,34772,17266,12148,-723064,-78063,6980,-31139,-11226,-10918,-11327,-7696,-784381,-130331,-12837,-35830,-18368,-32516,-10224,-11237,easy
851765,252429,25896,40499,34118,59519,11721,24525,-731154,-220784,-18169,-33617,-29949,-53734,-7372,-19939,-786015,-39811,-15916,-9074,7490,66322,45420,-4512,difficult
497067,31425,15350,7226,4855,22190,8650,11580,-488861,-29189,-1262,-4217,7429,-4298,12273,232,-463125,-23740,-3670,10543,29720,14828,8806,-1613,easy
518747,43638,10486,6121,14085,9867,7685,3106,-439750,-37975,-9948,-4516,-12932,616,-5807,-156,-436980,8415,-5827,-3610,-12149,-1836,-3260,-1160,difficult
674921,168678,17275,17792,16089,17499,25986,9316,-154072,198676,-15631,72484,-29,136338,31425,17184,978285,-91952,102396,-426,4856,17316,38268,7524,easy
406377,297940,15943,14025,26477,31959,7613,9685,-363683,-146032,7182,25689,-18265,-4105,15568,736,-269681,-289360,-8520,-7995,-25464,-27632,-1769,-6430,difficult
352595,51439,9680,9018,5497,11839,4600,4331,-83875,-25855,44859,5127,33220,14438,5879,3639,21527,-10268,-899,-3607,506,-1775,7161,-2596,easy
808160,146104,25025,17694,17237,16127,15326,14011,861407,13829,88635,53117,36657,5016,14960,28719,-631447,-87559,-6699,21607,-13855,255,-8643,-8738,difficult
196582,66281,15068,2283,7584,9695,3993,4026,-64437,-37112,-7715,1490,-5356,-4786,-2196,-485,574255,435923,83274,12359,103965,40367,25763,22780,easy
103559,37401,7783,15518,11845,8729,9465,7160,-34672,-3947,2526,-8978,-6837,4014,1419,697,943353,-1619,70215,53900,39625,28559,18874,18558,difficult
841187,221661,36526,40419,22107,48191,31263,16828,-742244,-81836,-29364,-34063,-12086,-14949,-11165,1373,2200859,212598,17522,-17359,-10658,-7008,-13180,4480,easy
168494,28862,12774,12440,8333,6650,7304,2716,172259,55630,-397,31119,10728,15304,16439,10909,-45870,1899,24837,-5206,519,6917,9365,7057,difficult
392681,47206,15560,7147,6003,8490,4057,6555,1335163,153721,26416,63473,18820,25014,40857,3522,-237383,124898,6418,20674,1202,20619,49529,3633,easy
48790,19692,11933,6351,14644,9586,12014,10419,-32556,-6627,-10024,-1239,-5450,30356,-2743,-3241,-28468,-13699,-9831,11791,-8404,56872,1057,-696,difficult
253259,46292,19902,15053,14545,17616,23441,7414,-195404,-7676,-13890,-13551,-11860,-5183,-16898,-3093,-203928,-35439,-17035,-7038,-5533,23085,-6180,4070,easy
202046,34954,9420,5812,7163,24427,8105,4992,-18140,15466,-8044,-145,-2796,-15046,11874,1182,-186065,-12018,1967,832,7670,6571,7857,18828,difficult
