delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
184811,10538,8855,4132,8639,4203,-56834,14799,967,7104,25097,15398,-171440,1325,-6999,1888,-6474,-1312,-182224,-5522,-5527,-1974,-710,627,-129884,11089,-2438,600,-6214,-1397,64865,43876,4161,6941,-4911,-1072,-114606,-10784,52340,194749,-13474,-6847,16611,32787,-7966,1472,3089,6599,-5216,-3862,2574,6341,-31571,5764,-5504,1303,-16710,1939,-2024,325,easy
58096,14994,6911,3843,2045,1785,55695,27876,2706,4280,5431,8297,1636917,1247383,57704,89347,113613,173373,911549,766472,108255,33734,34233,38397,48430,47328,-3116,-2432,-1513,491,2465495,682046,49053,35928,48667,49729,1581222,-725368,-863119,2417065,1219507,-480911,-719144,634718,54998,50551,-111371,52169,85067,-55613,-36166,38360,108182,-79380,-35746,50180,165076,-134976,-37906,49238,difficult
125184,50580,8169,6834,5440,5514,-35296,-34008,-7435,-5001,-2403,354,-83559,-20559,-507,-3438,-4457,-2463,192859,-45030,2986,2142,1324,224,-73229,-42218,-7247,-6487,-4960,-4436,-82801,-38715,-7870,-4702,-4068,-3813,-48263,276418,-266088,-9572,13449,-24471,2812,3503,6928,3493,-10233,-623,1563,5580,-8629,1785,-2054,5781,-6284,892,-2817,2687,-4660,623,easy
86274,23697,4428,11533,3281,4695,80806,6291,978,-9416,1075,4065,-70428,-12502,-1456,-2558,-276,-1712,-73030,-10899,5767,17865,-270,-1085,258715,-4429,795,-2443,26119,850,-43988,22130,1559,-9417,-2054,-1946,-151234,-2602,331745,-302703,-18793,1603,6470,26559,-2434,7223,-4972,764,6858,20423,-20308,-6974,-1351,6,26389,-28173,-5777,627,1935,-2796,difficult
58727,37485,3763,6551,1829,3229,1683078,393823,17284,-1735,17440,3206,-10338,-33543,-3469,-5338,-1510,-2628,59955,70575,-1205,2145,6557,19232,-20542,-22948,-483,-4546,-329,-1819,-54305,-23881,3563,212,6537,2563,-1693416,70293,-80497,-33763,-427366,104118,-93523,-933,-20753,2264,722,4046,-3603,7483,-6691,4758,-18950,8067,-6886,6866,-5834,21860,-21051,4382,easy
37870,10506,15922,12231,5580,9956,-13737,-2415,-6542,-3455,161,2099,454662,62288,82173,3814,12697,17216,437962,12813,-7076,-9956,39,-4466,-25532,-6768,-9277,-10066,-558,-8441,22378,2998,-4891,-2278,12495,1993,468399,-16700,-463494,47910,64703,-49475,-19581,9766,88715,-89249,-2201,4386,7269,-13770,-110,7788,12536,-12658,-597,13053,15117,-21682,-3975,10434,difficult
486885,72654,14741,7983,3344,6233,-355747,-26872,5917,5857,-430,-3003,-298845,134790,44604,10,1897,10109,-158891,-49176,-9661,-5421,-2433,-5271,329482,48461,27851,7792,35609,61990,-396452,21542,8346,5149,1638,731,56902,139954,488373,-725934,161662,-183966,97637,-26919,38687,-54265,37512,-19505,-5847,-5431,13213,-2643,2327,-4330,38042,-33971,13112,-15380,67261,-61259,easy
58600,32291,7661,9170,12842,3283,-18701,-15310,-4304,-5361,-10736,-2010,-15212,1560,4790,-7941,-12077,-1631,-44887,-27875,-2130,-6344,-11459,4122,-5727,-1668,-1070,-5814,-10082,-242,-19930,250,16193,-4496,-11824,-2229,3489,-29675,39160,-14203,16870,-29435,26207,1918,9094,-6920,1060,17263,-2580,1597,530,1318,-1341,618,1377,-1742,379,5753,-4364,-1987,difficult
295879,40036,3930,8844,2720,4034,-291140,-30693,5905,-1959,5269,8565,212633,-20170,29558,17599,2319,7444,-181781,-2257,-844,-7876,6999,3445,-217854,-32729,-2494,-2074,989,-2300,-106437,106667,-2713,21039,29661,36345,503773,-394414,-36073,111417,10523,17913,-30472,139396,23653,-30402,-1650,-219,19558,-25475,5802,23113,-2950,4680,-6010,28672,-1121,-3999,-5745,38645,easy
50879,27440,5880,12461,5074,7298,-37477,-21435,-5009,-5486,1176,-1890,-6319,2800,2398,-5957,1837,73,-47594,-21325,476,-3696,638,-2930,-47688,-25019,-2469,-10278,-4262,-6554,117012,34221,17874,-8036,371,-3075,31158,-41275,-94,164700,24235,-24125,-3694,59240,7407,-1922,-2945,20343,-471,2261,-6582,2242,661,-1199,-4900,4633,1963,-3003,-3624,3479,difficult
104020,25454,1183,8937,10322,3381,-42230,-8940,4673,-8262,-9657,-2925,-55918,-19674,2392,-5909,-8828,-2376,728678,48412,80793,134217,90328,26150,82574,-7302,14609,-6868,-5666,3097,-34000,18077,19594,9810,-6378,5017,-13688,784596,-646104,-116574,-10734,68086,-55714,25379,-2281,78401,-66184,4985,2353,140126,-141085,16678,829,99156,-95994,-712,549,28526,-23053,1920,easy
210758,43463,13618,11684,4803,4513,333878,19032,1249,11308,7505,6742,-183374,-34361,-2993,3508,10818,472,-110557,-25340,-10726,-9892,-392,-1153,-151715,-23793,-5387,-6926,-3227,-1846,-123927,35476,5284,-3317,11329,1649,-517252,72817,-41158,27788,-53393,9021,1547,59269,-4242,-7733,5339,10671,-7800,-13400,2966,3609,3313,-11210,-2835,14556,-6270,-1625,-693,3495,difficult
96708,27468,6746,19243,7157,5900,52161,-20648,-3287,-12997,-4020,-1685,115967,60406,6312,-10592,1052,-25,450181,16469,2372,-4067,-54,2651,532631,149233,-2780,-7415,3861,11541,-89538,-16544,-255,-14196,1149,23179,63806,334214,82450,-622169,81054,-43937,132764,-165777,9599,-3940,-5152,2525,2405,6525,-3348,-6781,5072,-1106,3915,-2712,1660,2676,8890,11638,easy
172075,44530,7101,3045,9703,9568,-169135,-26042,-2880,5370,-2208,4507,-110921,-21932,1573,9508,-8571,-6403,-124473,-33092,-4919,-435,-7868,-6684,-136962,-27879,-1652,-1434,-9395,-6921,-77723,-35977,-6298,-233,-8293,-5975,58214,-13552,-12489,59239,4110,-11160,5213,-8098,4453,-6492,3267,-4646,4138,-9943,-999,1201,-6363,703,-1527,1102,-10910,-281,-237,946,difficult
950371,136585,12490,54980,37446,27346,1781867,91302,55363,-36063,-28977,-6209,1810401,176519,20830,5045,1743,-9949,394837,38185,46588,33062,7109,1098,-901483,-69926,17908,-53336,-26740,-20913,-760109,-116963,-7143,-51929,-31593,-22079,28534,-1415564,-1296320,141374,85217,-138334,-108111,-47037,-34533,25758,-28680,-25051,41108,28017,-86398,1407,30720,5366,-33849,-4853,-3740,11047,-22011,-1166,easy
12520,7181,2752,5035,6068,8082,30323,7800,-1990,-4096,-1854,-5224,114655,74454,3272,181,-26,-4002,-5524,-3377,-1689,-2691,1392,9588,140649,116637,18008,34360,19825,7432,28904,5690,934,-2750,-4156,-6573,84332,-120179,146173,-111745,66654,-77831,120014,-110947,5262,-4961,19697,-17074,4277,-2872,37051,-37110,1828,1418,18433,-23981,1222,13590,-2156,-14005,difficult
341703,296311,37918,41995,28215,34077,-82686,-246181,-27745,-33266,-17029,-27142,-301038,-265749,-12284,-16255,-7856,-24074,68565,-292946,-31316,-39936,-24421,-32554,-338369,-274244,-27314,-38336,-25762,-30941,-333645,-290816,-37064,-38517,-23563,-33124,-218352,369603,-406934,4724,-19568,-27197,18702,-16572,15461,-19032,4002,-9750,17011,-23681,1600,-181,9173,-16565,-1341,2199,3068,-8480,1613,-2183,easy
37326,18170,3984,7707,7691,5610,87324,9110,-1488,-4018,-4812,-3378,33638,12411,499,-6178,-5864,-4963,-25390,-10203,1093,-5659,-1395,-2436,-12734,-5881,1237,-4222,-6776,-2778,53410,-1641,219,-6828,-6894,-4752,-53686,-59028,12656,66144,3301,-22614,4322,4240,1987,594,144,-1018,-2160,519,1437,-2606,-1052,4469,-5381,-118,-1585,2527,-342,-1974,difficult
36720,7695,2877,9146,5763,7368,46256,76334,23055,26118,10833,5467,-1310,26879,21857,-5463,-1917,-5595,189427,19330,62624,24671,19102,7284,104717,23800,613,-6484,-3815,-5135,6351,66448,32280,-596,3161,6317,-47566,190737,-84710,-98366,-49455,-7549,4470,42648,-1198,40767,-62011,31667,-31581,30134,-31155,5888,-12750,21019,-22917,6976,-11062,12879,-12419,11452,easy
106662,36957,4185,7552,5036,7229,-81461,-26948,-3184,-6937,-4613,-6605,2466,-15172,2172,-6768,-3846,-4182,40336,-13365,-2107,-6724,-4186,-6249,-52190,-29484,-3235,-6829,-4573,-6024,-102689,-34897,-3041,-4158,-3513,-3739,83927,37870,-92526,-50499,11776,1807,-16119,-5413,5356,-4279,-1128,194,169,44,-105,2671,767,-340,-387,1060,2423,-2067,225,2285,difficult
48054,32722,21533,3585,5655,6992,765987,110671,-3039,12262,1012,-1178,481368,67058,-10069,26790,-248,5062,1155648,46176,-11285,2548,1825,6088,170851,41499,-3503,2035,-2812,4192,-12503,-11862,19757,4260,-688,-3508,-284619,674280,-984797,-183354,-43613,-20882,-4677,-53361,-7030,-1216,7782,23260,14528,-24242,-513,2225,-1260,2073,-4637,2124,6240,1026,-1896,-7700,easy
44778,17054,4959,9865,8306,18046,24760,24524,-20,-7666,-5196,-15388,56158,1701,17246,5791,3820,-12889,15505,3488,-3912,-7492,-7873,-17690,14384,34837,8611,-2864,-5277,-15465,-2583,18943,355,-6972,-5368,-15765,31398,-40653,-1121,-16967,-22823,1787,31349,-15894,17266,-21158,12523,-8256,13457,-13283,4628,-4108,9016,-11693,2596,-91,2499,-4801,2225,-300,difficult
197264,26012,9171,10081,7797,7688,-155114,-3875,-7004,-5215,-6164,-2353,355133,109454,66906,-5873,2761,8807,-158875,-17429,-5113,-6491,-5807,-5316,-189669,28006,-5261,-8540,11300,5098,12927,12261,-6656,-6263,-1367,-4450,510247,-514008,-30794,202596,113329,-126883,45435,-15745,73910,-72019,-148,-1395,-658,-618,-2049,2277,8925,-8568,17107,-12667,11160,-14123,10414,-9548,easy
166621,17485,4552,10626,6889,8517,-115249,23743,4644,-8711,-5268,-5603,-75055,46878,12602,-7651,2059,-350,-147920,1007,4656,-5990,-2292,-4962,126460,36985,6108,1785,-1115,11187,-114593,15111,11235,-6863,-4642,-5692,40194,-72865,274380,-241053,23135,-45871,35978,-21874,7958,-7946,1452,5127,1060,1661,7775,-8648,7327,-4351,1177,-3527,5253,-4612,16149,-16879,difficult
720815,90577,28124,18466,14703,31871,241726,51609,-18917,-5357,25631,-16422,-708741,-69576,-22780,-17155,-13652,-31178,-650039,-64530,-22012,-14568,-12538,-30812,-579677,-56286,-27045,-11949,-4208,-28031,-655014,-86324,-24582,-16614,-13906,-31458,-950467,58702,70362,-75337,-121185,5046,8244,-30038,-3863,768,-5033,2463,-11798,2587,2619,-4665,-39283,1114,8330,-9698,-14756,366,2781,-3427,easy
188908,71994,11302,12677,18377,13727,1585,-59740,-9781,-11772,-16200,-12546,17844,-48238,-6441,-8302,-14129,-10354,-2045,-60438,-9829,-10357,-15233,-12652,-136479,-65939,-4011,-9447,-16528,-11662,-140119,-52806,1494,-6684,-15919,-10566,16259,-19889,-134434,-3640,11502,-12200,-5501,13133,3340,-3388,5818,5505,3470,-2055,910,2763,2071,-1104,-1295,609,2192,-2298,990,1096,difficult
172521,69799,11738,11450,14693,19928,147733,290921,42495,44608,52711,2109,146296,-19159,30842,44724,15150,-5602,382567,33056,-2908,-8421,-4065,-15528,-161946,-45124,-2595,-8059,-10633,-13607,76214,85681,97444,33000,2180,13328,-1437,236271,-544513,238160,-310080,52215,-78180,130805,-11653,-33750,313,100039,116,-53145,362,41059,-37561,-19215,-6568,12813,-7711,-9926,1921,26935,easy
297498,31512,15485,23662,10433,27362,-96363,-4770,-2764,-16432,-6078,-11867,334104,25668,5501,-9830,7052,-6063,-241371,20530,10159,-18623,-6118,-16389,-260592,-6996,-12553,-10286,-5317,-18808,-227745,3464,-11728,-23501,-9285,-25597,430467,-575475,-19221,32847,30438,-5138,-27526,10460,8265,4658,-22712,825,6602,-8793,8337,-13215,13130,-13170,801,-3968,5804,-10326,-2419,-6789,difficult
502798,69626,17191,25888,13133,10159,-465974,-41686,-12302,-20856,-11431,-7783,-279538,-4597,-6949,36886,-1336,13465,-340595,-61162,-15141,-20383,-10112,-6155,-219322,188838,31115,38237,15139,7189,484165,35171,1839,-12100,1791,8233,186436,-61057,121273,703487,37089,-56565,250000,-153667,5353,-8192,46256,-29276,57742,-57269,58620,-50337,10095,-8776,25251,-13348,21248,-19620,13344,1044,easy
132596,25591,3954,7914,6593,5764,143309,3897,812,24023,15382,9864,-97445,8680,938,12263,27393,13400,41072,19349,10624,-2744,-3481,-1545,-93194,-18270,-1787,-4266,-4728,-2993,-128297,-24019,-2882,-6743,-5313,-203,-240754,138517,-134266,-35103,4783,10669,-37619,-5749,126,9686,-12411,-1095,-11760,-15007,-1522,-2477,12011,-30874,-1247,-585,3536,-14945,-1448,2790,difficult
645967,97053,32845,10158,20035,9421,-444668,-88695,-30805,-3934,-18376,-8006,-605696,-76997,-18360,-8604,-18510,-5100,-530794,-55182,-25611,3596,-9033,5118,-571298,-35849,-26228,-7997,-18134,-6889,-524428,-36652,-28989,-6314,-18685,-5377,-161028,74902,-40504,46870,11698,21815,19333,-803,12445,-7251,-617,-2761,-4670,12200,-11593,1683,-134,9477,-9101,-551,2906,10218,-12007,1512,easy
71890,33981,3720,6369,1934,4369,32289,-22416,-1821,-3818,2072,-1702,-64476,-22855,416,-625,6944,2123,13913,-29266,-2519,-2934,646,-2317,-58310,-27781,-1848,-4558,2090,1575,-41399,-10207,-2344,-3076,-746,-2350,-96765,78389,-72223,16911,-439,-6411,1485,17574,2237,-2935,671,-496,3193,-2309,-1624,1482,4872,-6298,1444,-2836,3825,-4440,3892,-3925,difficult
154552,17049,2906,4812,3641,4039,-122880,-5871,5844,10934,3075,1462,-141395,-5090,4825,5583,-1869,-72,-143593,-4468,-810,5693,901,43,-130220,-732,3665,13797,526,-628,-65888,-1547,6539,-1681,-2063,2155,-18515,-2198,13373,64332,781,622,3736,-815,-1019,-5635,4475,2874,-5351,110,8104,-15478,-4944,2770,-375,-2589,-1534,115,-671,2783,easy
441247,63490,17229,11854,4674,3926,81084,-50041,-3506,3133,2684,757,-227373,-44107,2763,8127,-2393,4093,-429166,-58096,-16431,-8407,4392,4256,-420054,-43530,-7565,-10198,-2519,-1856,-243439,-42520,-9359,-10028,-2995,-386,-308457,-201793,9112,176615,5934,-13989,14566,1010,6269,-19194,8866,-1794,4994,-16534,-1791,170,-5077,6785,-6911,-476,3336,163,-6112,1470,difficult
947288,264184,70109,65835,23787,37065,-58887,-48485,-61532,-41617,-15415,-12176,1188933,-5671,-38360,-59491,-18528,-28088,-492503,-222278,-69512,-65285,-17894,-34441,-666278,-259581,-64949,-63444,-21285,-35015,-764699,-194908,-64079,-62888,-21267,-35320,1247820,-1681436,-173775,-98421,42814,-216607,-37303,64673,23172,-31152,4563,870,-17874,-5794,1841,556,-3113,634,-3391,18,-15912,-6353,-574,-305,easy
331862,99695,17705,22481,9043,22859,-257458,-6673,-16441,-12784,18398,-10530,-249586,-69816,-12528,-17597,-7028,-19210,-201168,-15832,-8673,-19143,-5893,-20755,-288001,-75740,-14531,-19216,-6954,-19461,-288001,-75740,-14531,-19216,-6954,-19461,7872,48418,-86833,0,-63143,53984,-59908,0,3913,3855,-5858,0,-4813,-1546,-73,0,-25426,1135,-1061,0,-8680,-1545,1294,0,difficult
90622,23988,5103,5489,2919,2226,-66444,52429,23963,56535,4380,4008,-66836,-12379,-2931,-2275,-1580,-623,408048,26484,-892,1724,5346,6166,1999152,315096,15118,7532,19423,22458,159063,20834,19905,36580,24035,9694,-392,474884,1591104,-1840089,-64808,38863,288612,-294262,-26894,2039,16010,4787,-58810,3999,5808,29048,-5960,6926,14077,4612,-4631,6789,16292,-12764,easy
1790513,133247,32533,48521,44089,75844,-1459121,-40109,-19202,15704,77719,-58289,-1703735,-112034,-3960,-39964,-13225,-54847,-1767762,-113055,-29221,-35995,-34102,-71113,-1709419,-64427,-13272,-23961,-25172,-67431,-1779798,-123903,-30674,-21717,-32780,-59012,-244614,-64027,58343,-70379,-71925,-1021,48628,-59476,15242,-25261,15949,-17402,-55668,3969,12034,2244,-90944,-20877,8930,-7608,3442,-16266,3682,8419,difficult
440048,36467,10033,15142,7673,8500,-236239,39652,28720,-2916,-666,13832,120249,103624,-3982,-5637,-233,-231,1258886,163242,-28,22025,5480,8227,-271427,-23475,-5730,-13011,-5057,-3859,-184601,-1108,31156,29189,3702,7181,356488,1138637,-1530313,86826,63972,59618,-186717,22367,-32702,3954,-5702,36886,-2721,27662,-35036,42200,433,5713,-10537,8759,-14063,8458,-12086,11040,easy
41817,19774,8147,21124,6245,10829,227357,-7187,-7899,-17654,-3369,-9613,416461,160842,4081,-8259,379,-4821,5444,7097,1349,-17531,-2806,-9350,20821,-7761,-4650,-16037,-4457,-9332,8577,-240,8933,-456,3833,-4488,189104,-411017,15377,-12244,168029,-153745,-14858,7521,11980,-2732,-5999,13583,9395,-9272,1494,15581,3748,-3185,-1651,8290,4792,-4529,18,4844,difficult
48599,14625,7165,8574,3891,4451,-7311,2017,3354,-7868,-3092,-3234,-15668,13653,-3687,-5983,-2139,-2410,8034,6320,-6075,-6351,-3643,-2426,4730,-2974,12091,-3724,2303,3611,16767,-7049,-3520,-3787,-168,-2967,-8357,23702,-3304,12037,11636,-7333,-9294,-4075,-7041,-2388,18166,-15611,1885,-368,2627,-63,953,-1504,5946,-2471,824,-16,6037,-6578,easy
234324,117159,4750,12609,9197,11448,-218899,-106819,1443,-4396,-3601,-5388,-189442,-89173,6331,-10037,-7327,-9656,-200234,-108318,13,-9131,-8556,-8061,-171262,-94313,-1338,-10890,-8519,-9567,-230411,-114828,3715,-9495,-7151,-3390,29457,-10792,28972,-59149,17646,-19145,14005,-20515,4888,-6318,-1351,5053,-5641,906,-1759,1395,-3726,-1229,37,1368,-4268,1595,-1506,6177,difficult
909293,191861,24537,45057,32616,20107,609692,-45563,-5927,-36031,-11949,11370,-679902,-126599,-22734,-4989,-25232,-7247,-904136,-182214,-19402,-12744,-26362,-9821,-907487,-172911,-5572,-16759,-28656,-10825,-901225,-183644,-18817,-36993,-14866,-15462,-1289594,-224234,-3351,6262,-81036,-55615,9303,-10733,-16807,3332,13830,-13245,31042,-7755,-4015,-20234,-13283,-1130,-2294,13790,-18617,-2574,-1004,-4637,easy
64789,28017,2961,6436,2379,2389,3811,11304,3433,-3230,-868,806,344779,5672,3303,-2425,-487,2064,193870,101400,11276,-3957,3359,3082,53257,-2426,1634,-5742,868,2706,-63125,-18491,6826,-1763,-728,11772,340968,-150909,-140613,-116382,-5632,95728,-103826,-16065,-130,7973,-9642,5192,805,-1532,-1785,3979,381,3846,-2491,-1596,1258,1018,-376,9066,difficult
103997,65808,29539,9735,12050,10060,-98767,-50165,-27316,3185,-2938,-693,44415,14445,-13627,-4869,-7979,-2110,126774,-27232,-28095,-2943,-2076,-6632,-1470,-57380,-22544,-4663,-10843,-3749,85885,18986,-19590,9113,-834,-526,143182,82359,-128244,87355,64610,-41677,-30148,76366,13689,-14468,5551,2954,-8054,1926,-1720,13776,-5041,5903,-8767,10009,-1417,-4522,2883,3223,easy
239387,23891,8665,4952,4543,7794,-3329,-16779,-4051,-2434,-1484,-5534,1221386,130800,19194,21472,3250,10537,-147972,7768,-4904,-2865,-3405,-4629,-169858,-6066,2406,630,-367,-5871,-121061,58067,13631,1861,1395,4055,1224715,-1369358,-21886,48797,147579,-123032,-13834,64133,23245,-24098,7310,11225,23906,-24337,3495,1231,4734,-6655,3038,1762,16071,-15166,-1242,9926,difficult
88523,36653,7746,6777,2016,2066,-78378,3108,-294,-371,6209,9348,-79875,-33299,-459,1381,5111,8786,-31835,-32722,-6777,-5897,-366,-49,-16049,-14713,-5949,-4752,-1153,-948,-28810,-15610,-5342,693,5736,5487,-1497,48040,15786,-12761,-36407,577,18009,-897,-165,-6318,828,607,1752,-7278,1145,5445,-1098,-5477,-787,6889,-562,-8835,-899,6435,easy
209927,65809,17468,20634,17161,9723,-184345,-58804,-14383,-18966,-16163,-8902,710346,183587,-8395,-9418,-4348,9454,1637172,34517,9059,-2903,-3901,2890,-133077,-30215,-17197,-18397,-15565,-5923,90989,-43140,-12124,-19748,-15880,-6715,894691,926826,-1770249,224066,242391,-149070,-64732,-12925,5988,17454,-26256,5073,9548,6515,-15494,-1351,11815,447,-11664,-315,18356,-6564,-8813,-792,difficult
875267,106077,9183,25318,14845,9871,-626512,-96037,-6991,-16276,-4651,-6841,-850590,-66945,-2780,66,-9365,-7807,-854625,-99543,-1622,-17287,-11633,-6780,-871972,-52566,38410,1239,-13290,-7517,-850583,-76878,3418,-1299,-9900,-6228,-224078,-4035,-17347,21389,29092,-32598,46977,-24312,4211,1158,40032,-34992,16342,-17353,18526,-2538,-4714,-2268,-1657,3390,-966,1027,-737,1289,easy
828701,171612,31600,17148,7991,12193,-758760,-161489,-29459,-9753,-6484,-9415,-558564,-138517,-26306,-14928,-7341,-10974,-551137,-126053,-29863,-10552,1026,3939,-713590,-119657,-29267,-16603,-4577,-7859,-748821,-145279,-28410,-15932,-5697,-10253,200196,7427,-162453,-35231,22972,12464,6396,-25622,3153,-3557,596,857,-5175,4376,-6051,671,-857,8367,-5603,-1120,-1559,14913,-11798,-2394,difficult
49241,12655,7852,6571,7428,8565,74774,4905,-2521,-5616,-6486,-6951,5177,-1259,3762,-4440,-5534,-7060,26483,25982,-4590,-3531,-5975,-5989,2048099,396069,24280,1976,15975,-2319,115350,39422,10739,3946,-1410,4016,-69597,21306,2021616,-1932749,-6164,27241,370087,-356647,6283,-8352,28870,-13541,1176,909,5507,1970,952,-441,21950,-17385,-109,1071,3670,6335,easy
