delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
374519,97945,17876,11173,8338,9478,6447,4310,305005,38904,-3970,6551,-3933,-2150,-2173,-1710,-343623,-89286,-16057,-10729,-6521,-4671,-4006,-1444,-307802,-28020,-6292,-3551,4606,-1389,1755,2086,357762,244651,-16343,35928,27955,23593,23076,4533,-648628,35821,665564,-128190,61266,272671,-12087,9765,-10051,-17280,7178,39479,-2588,11127,23349,-2521,3282,24982,-1833,5761,21321,266,3530,2447,easy
482185,136942,9155,3602,6483,6315,2387,2408,2592903,14562,111163,50821,5251,22680,6783,1734,-479260,-133021,1669,1888,-4194,6680,270,130,-478728,-132701,-4493,49,-2776,3394,1434,640,-442998,-106472,6425,-1559,-2506,2205,2092,-411,-3072163,532,35730,-147583,320,26229,-109494,-6162,10918,-48933,-1839,-1608,-9445,1418,270,-16000,-3286,-1189,-6513,1164,658,-1604,510,-1051,difficult
514999,193334,39123,15020,10061,18112,7193,8631,-508101,-173618,55249,43846,98742,-2754,7571,-2060,1223036,-15586,-20489,120230,28184,11670,10460,6814,-499651,-191960,-35471,-13159,-3768,-15604,-4786,-6522,-145650,-167500,-34944,-5646,4213,-9379,-4074,-4864,1731137,-1722687,354001,158032,-176374,24460,-75738,-14982,527,76384,-133389,7513,-70558,-31952,7981,14424,-27274,6225,2889,-15246,712,8874,-13336,1658,easy
234944,168059,33504,14432,7833,8705,4355,4835,-157552,-156010,-20580,-13731,-1211,-5553,-3248,-3424,196189,-150423,-30434,-4686,-4568,-4719,-1898,-2309,-78946,-107636,-27003,-13507,-2167,-4098,-2363,-2399,-165578,-151176,-30685,-13501,-6329,-7476,-3799,-4483,353741,-275135,-86632,5587,42787,-43540,-9854,3431,-3682,9045,-8821,6,-3357,2401,-4162,834,621,-3378,1350,-465,-1436,1115,-90,-2084,difficult
145964,71279,27792,7531,7645,11612,6846,5562,-76789,-28935,-24970,-2335,-947,-3144,-4735,-4898,94336,-33963,-23057,16415,3693,808,529,7065,195537,95131,-4315,20996,5668,4952,4519,7466,20199,3587,4384,4568,19251,3142,6447,2580,171125,101201,-175338,-5028,129094,-91544,1913,18742,8699,18750,4581,-16428,4640,1975,13583,3952,4144,-1810,5264,3990,1928,11963,401,-4886,easy
718370,172279,42744,27532,20661,11585,6837,5809,-588588,-43258,-21301,-21356,-14989,-9604,-5030,-4090,-687333,-150637,-39497,-24210,-17522,-8338,-5170,-5017,-648277,-158147,-39589,-26017,-18212,-10862,-6446,-5171,-646853,-164032,-41419,-26635,-19359,-11063,-6470,-5637,-98745,39056,1424,-107379,-7510,-5885,-18196,-92,-1830,-2854,-1807,-618,-2533,-690,-1147,1266,-2524,-201,-140,-1276,-24,-927,-154,-466,difficult
438175,222518,40967,31383,25092,12763,9129,5680,725129,-144723,12872,1542,-14514,-4591,-5280,-3703,341207,329180,59298,50875,11871,6616,6819,2049,67710,-160017,-34474,-22464,-23454,-8350,-5678,-2238,320216,-6912,-2628,-23245,-20057,-3558,-5330,-3721,-383922,-273497,252506,473903,-489197,153105,46426,-93772,31846,49333,-73339,-781,26385,-35325,3397,11207,-14966,4792,12099,-12497,348,5752,-4287,-1483,easy
255343,198359,17838,6122,6657,11546,4240,3496,-225358,-166985,-16203,-4365,-3840,-10663,-3474,-3223,-141533,-131907,-3193,5317,10727,6675,4672,3152,386843,150003,-14172,2254,706,11949,8247,2126,-112828,-174867,-8436,-1901,-3179,-5994,-2852,-1258,83825,528376,-499671,35078,281910,-324870,13010,-10979,5736,9682,-3063,-4155,14567,-10021,-3885,17338,5274,-17943,8146,3575,-11099,6375,-1026,-3384,difficult
79717,45553,5934,3381,8249,4164,2714,1866,140137,-34123,-3882,-896,-4917,-1386,-1801,-1155,-47501,-35499,-1673,2618,-7261,1195,-55,-786,48916,20236,16761,3081,-685,13966,4815,2507,51128,-13816,-1441,-3041,-6735,-2408,-2274,-1571,-187638,96417,2212,-1376,55735,-34052,2209,18434,-18202,3514,463,-6122,-2344,6576,-6050,2581,12771,-16374,1746,4870,-7089,369,3293,-4078,easy
193547,39628,4471,6939,4218,3756,1518,1036,-133821,-21013,-210,-4394,-2193,-3148,-895,-525,-176536,-30116,9828,4565,9714,3522,4200,2455,-140916,8703,12815,-4674,-2614,362,-69,-336,-107997,-18960,5851,-2235,-2476,-705,1355,6,-42715,35620,32919,-9103,38819,-27663,10038,2987,-6964,8959,-9239,2439,11907,-12328,138,6670,-3160,-1067,5095,-4269,1424,2980,-2791,342,difficult
194180,70913,31394,9156,6904,10366,5362,6311,239061,-2788,-15257,-4965,-3436,1261,-3820,-3778,-7999,-64346,-27883,-7966,-6055,-8991,-2888,-5708,-58550,-63535,-30525,-6807,-5408,-9574,-3535,-5592,72179,46417,-10214,446,-3722,4708,-3074,-4426,-247060,-50551,130729,-61558,811,109952,-12626,-2642,20311,-3001,1159,7253,-2619,647,1686,-10252,-583,14282,932,-647,461,-1930,116,1166,easy
119370,56491,15793,11647,4559,5287,5451,1969,909766,84275,35481,36631,54455,6125,4957,17048,390142,-48280,-7252,-9212,-1818,-4207,-2863,-754,791825,270082,16653,-6554,42583,30229,28723,16220,57668,22459,-10554,-8085,207,96,-3661,-1350,-519624,401683,-734157,-132555,318362,-247623,-42733,23905,-27207,-45843,2658,-1531,-56273,44401,-42376,-10332,34436,-30133,-7820,31586,-32384,-17802,16974,-17570,difficult
208396,74310,36314,4251,10984,15406,5719,4623,-130955,-61005,-35517,-1963,-9972,-14294,-5332,-4136,997885,18009,-26036,5528,-6429,-3287,2695,-1961,-185937,-60332,-26787,-835,-7983,-12045,-4530,-3152,-111859,2911,-27153,2543,-2657,-9495,-4095,-1378,1128840,-1183822,74078,79014,-78341,63243,9481,-751,-366,7491,-6363,3378,3543,-1554,5326,11007,-8758,2550,8027,-7225,435,2175,-1191,1774,easy
716909,431412,101135,11414,46757,14547,14771,8726,1012444,-366340,-61622,21240,-10108,3472,-9347,-3690,-611886,-378657,-86633,-3354,-38666,-5489,-12879,-7792,301084,-276167,-38673,4847,-26736,4141,-6989,-1823,-229298,-403542,-92953,-4289,-36025,-8295,-12614,-7100,-1624330,912970,-530382,-12317,102490,-127375,-25011,47960,-54280,-24594,8201,-9136,-28558,11930,-9289,-8961,9630,-12436,-3532,5890,-5625,-4102,5969,-5277,difficult
800048,185483,16397,38099,23194,16311,6695,6764,-364713,-41216,18459,-11053,-2738,-8389,-2575,-2302,147075,-69154,-8894,-2631,-8617,4730,1848,-1829,-790138,-181094,-10536,-24238,-16585,-768,6210,13745,-587246,-109628,-8957,-36903,-20030,-9341,-3006,-4291,511788,-937213,202892,-27938,-111940,71466,-27353,-1642,1579,8422,-21607,-12665,-5879,-7968,-3445,13119,-5498,-8573,4423,4362,-9216,473,15574,-18036,easy
266584,37747,4422,4521,2363,3446,1056,1117,535721,273795,22477,104221,5842,1846,609,149,-55623,-18022,822,1077,4244,-781,435,-361,-217446,-3805,3026,-3350,1569,3199,772,-421,-119556,61122,-578,-400,1235,1603,2496,245,-591344,-161823,97890,-291817,14217,64927,-21655,2204,-3604,-103144,-4427,2950,-1598,-2675,-334,-2627,3980,-1596,-174,337,1724,-510,-60,666,difficult
808685,88034,17421,11969,15239,4032,3595,6177,-733729,-23217,6426,-6872,-9945,5287,-1554,-3405,1111214,-36578,-8892,-9503,-12051,-262,-2134,-4197,827075,140807,73782,8223,10800,18183,14768,14861,550220,382500,205577,91698,11865,94237,94210,35953,1844943,-284139,-276855,-13361,177385,241693,-15318,82674,131795,-2631,17726,83475,-2106,22851,1065,-5549,18445,76054,-580,16902,79442,-792,19058,21092,easy
471630,293254,32690,17901,26045,10548,4906,4199,884395,-146977,-17069,-10536,-14815,-4970,-1133,-1917,-94836,-262837,-25552,-11221,-22678,-8148,-3522,-2620,-437760,-273473,-29947,-16056,-25138,-9576,-4502,-2795,-452798,-289696,-31433,-16751,-25123,-3096,-448,-1005,-979231,-342924,-15038,-115860,-10636,-16223,-8483,-4395,-1486,-685,-4835,-695,-7863,-2460,15,-3178,-1428,6480,-2389,-980,4054,-703,-175,1790,difficult
155298,53553,5930,3217,3100,3181,2006,1420,-54123,-39157,599,793,1056,935,-818,137,68648,87199,29343,17357,1610,9021,7922,3871,532410,28549,78737,77711,622,5513,5221,8050,393783,-4527,-1660,20831,15558,40241,30549,13138,122771,463762,-138627,126356,-58650,-33076,28744,49394,-80397,16564,60354,-56880,554,-988,14936,8086,-3508,34728,8740,-2701,25328,3734,4179,5088,easy
217754,98530,16200,28074,9493,7368,5428,6509,-193159,-85177,-11634,-27252,-4710,296,6106,-1806,-82806,201506,10824,-22823,-1299,441,5883,-1544,93416,124524,10237,-12981,-1080,5807,21508,8200,1348020,23799,75805,-5435,4419,46744,100556,29710,110353,176222,1254604,286683,-76982,-100725,22458,-587,65568,4429,9842,7546,3411,219,5499,145,5366,40937,-223,15625,79048,262,9744,21510,difficult
336192,296734,65143,14073,21321,19755,8952,9793,338763,-272649,-54124,-3200,-15062,-14755,-5559,-5875,24566,37060,-50510,-11041,-11491,22847,7118,6510,-186745,-280829,-61234,-10941,-19123,-11967,-3291,-1875,-311874,-253713,-56538,-9350,-17221,-8001,-2982,-2977,-314197,-211311,-125129,309709,-317889,27116,3614,-10724,4696,-7841,100,1591,3571,-7632,1902,37602,-34814,3966,12677,-10409,309,12385,-8385,-1102,easy
796012,93649,21796,29912,11462,13322,6989,7452,-783853,-86047,-14944,-17485,-8173,-10857,-2174,-2835,-710776,-32981,-16564,-23862,-9676,-5765,-3734,-6462,-285561,192855,14060,-11370,3020,6658,4148,-1981,-594638,70453,17073,-13225,4065,1513,7882,-2207,73077,425215,-309077,53066,225836,-122402,-1620,30624,3013,-6377,12492,-1855,-1503,12696,1045,5092,12423,-5145,-1560,7882,3734,-3627,4481,-226,difficult
974443,52432,6890,6662,3806,7804,8190,5737,-136740,227475,40743,4836,8980,5370,9878,6561,366110,427054,29966,40148,47699,44358,113183,53018,104916,550704,75629,65588,14354,20647,31567,21717,-218057,-17258,-1660,14631,509,4737,18945,2022,502850,-261194,-322973,199579,123650,-567962,-10777,45663,-77289,35312,25440,-50957,38719,-33345,-13845,38988,-23711,-15910,103305,-81616,-12622,46457,-31301,-19695,easy
524765,279885,18872,18351,23915,27203,9177,8640,55789,-244714,2507,-631,-11758,-15032,-4426,352,-462567,-262263,-14541,-17333,-23217,-25668,-8528,-7735,-517450,-245245,3657,-16993,-20575,-3039,880,-3631,-201274,-238796,12232,-12079,-20374,3559,4709,633,-518356,-54883,316176,-17549,17018,6449,-17048,18198,8575,-16702,340,4914,-11459,2642,201,-10636,22629,6598,-4102,9408,3829,-8087,4104,4264,difficult
664430,349976,18849,31350,12836,21342,20890,13580,-194756,93891,23555,-1323,11308,15950,47383,13442,-582571,-326545,-1170,-21712,-4411,30753,33031,13925,-662349,-342919,-14756,-26916,-828,1542,6212,2269,2022697,7753,107450,16367,-624,23559,7656,8516,-387815,-79778,2685046,-420436,-16374,350672,-24725,-13586,122206,-20389,-5204,43283,-15719,3583,204,14803,-29211,22017,-14352,-26819,1444,483,-11656,6247,easy
978725,260342,59818,29811,90625,18189,5860,3409,-890243,-254038,-50700,-26014,-88503,-14563,-4144,5,-924722,-237029,-54399,-27005,-88885,-17463,-4596,-2919,-877313,-199650,-58372,-28060,-86903,-15245,-3900,-1501,-541311,-197613,-36320,-17785,-82486,-7121,8612,3186,-34479,47409,336002,17009,37379,2037,-3699,-3973,22052,-991,-1055,10275,-382,1982,4417,-2900,2218,8124,-452,696,12512,-2924,1418,4687,difficult
844249,352014,29722,20131,22832,16501,15516,11501,2281096,-138487,9402,12426,59923,137,-9544,2469,1236938,74780,21582,-6914,9888,10543,-4554,13353,-754177,-290779,-21308,-17534,-21500,-12793,-11465,-6800,-831021,-340467,-28024,-14748,-20458,-11449,-10797,-6495,-1044158,-1991115,-76844,213267,-365559,-49688,12180,-42890,-6716,-19340,-10620,2786,-50035,-31388,1042,10406,-23336,1344,4990,-6911,668,10884,-20153,305,easy
166009,67854,14150,11280,4734,3618,1780,2601,-157118,-65290,-12641,-9617,-3716,-739,297,-447,53038,22385,-4500,-4255,11384,1147,24419,4321,-155958,-58537,-11427,-6427,-2345,4137,-1067,-1135,-112801,-33275,-10610,-9778,-2017,-2398,-1096,-1886,210156,-208996,43157,87675,-80922,25262,8141,-6927,817,5362,-2172,-3351,15100,-13729,328,1886,2990,-6535,24122,-25486,-29,4768,-5456,-751,difficult
297395,160071,6194,5324,5809,4027,1989,2053,1704759,-88820,11477,49087,24994,32866,22815,4300,708692,-80935,-4253,2158,2411,84,1355,-112,-111853,-147889,-716,-3362,-4480,-2308,-295,-455,-274708,-145136,-5909,-5123,-5103,-2140,188,-1374,-996067,-820545,-162855,7885,-66954,2753,-15730,3537,-5193,-46929,-5520,-1761,-22583,-6891,-623,-32782,-2392,168,-21460,-1650,483,-4412,-343,-919,easy
100261,10658,6182,7129,4137,7705,4648,4907,17960,-4468,-399,-5981,-2236,-6457,-3290,-3984,-82235,-5512,-3553,-6909,169,-1813,4903,-3317,-20880,14883,-589,-985,-2074,-5983,-3627,-4146,2035,37521,6467,-5046,-719,-5985,-3746,-3782,-100195,61355,22915,-1044,20395,22638,-3154,2964,7056,-928,5924,-4061,2405,-2243,1355,4644,-4170,-2,8193,-8530,-119,667,-829,364,difficult
1137147,537907,65717,29532,35970,13192,17383,15620,401435,-106456,-32633,9731,-14012,-5143,-6367,-9274,-157149,-261173,-1806,19686,28706,35020,64740,752,-567644,-485993,-28619,-13885,-25341,-1284,-11771,-9822,-1021379,-495383,-56415,-25518,-32671,-10751,-16017,-15097,-558584,-410495,-453735,-154717,-224820,-9390,30827,-26813,-27796,9955,-33571,-11633,42718,-54047,-7330,40163,-36304,-9467,71107,-76511,-4246,10026,-10574,-5275,easy
159061,38743,7990,10624,4821,7124,2659,1926,-98299,80632,-4792,-8277,-2309,-4536,-1221,-423,60974,19283,13880,-5901,1048,-5281,-1358,-158,-32548,-19213,-304,-5893,-3262,-4755,-1595,-1046,-136721,53427,6689,-4893,-2059,-2865,-841,-576,159273,-93522,-104173,-61349,-38496,72640,18672,-14184,6993,2376,8,1000,3357,-4310,1203,-745,526,1890,-137,-237,754,265,-888,470,difficult
276187,64628,6396,11278,13884,15298,6454,3665,-192346,-45132,-3955,-10766,-12612,-14302,-5992,-3509,751909,75884,3212,10701,-3354,6325,-2658,6585,622545,-36217,9719,34074,-5882,4034,19489,5083,1762943,282515,46582,29062,6269,33879,29518,36626,944255,-129364,1140398,121016,-112101,318732,7167,6507,36863,21467,23373,-5012,9258,-2528,12151,20627,-2291,29845,3334,22147,10029,10094,-1502,31543,easy
138175,37429,4018,3814,4361,2787,1842,1313,-128538,-28576,-2306,-1972,-3239,370,2119,2457,-118636,-17803,170,-2627,-729,1066,2720,3201,-93736,-14847,4026,3411,3655,14952,5922,4800,-102543,-28147,-3559,-2082,-2226,3605,-678,-591,9902,24900,-8807,10773,2956,-13300,2476,3856,-7585,-655,6038,-5493,2510,4384,-5881,696,13886,-11347,601,3202,-6600,744,1599,-5391,difficult
469745,75666,2230,5081,4309,2536,1426,809,1033389,-23284,35577,43100,6436,7210,5602,2734,-198453,-46316,1656,-3911,-1250,3248,7333,5420,-369469,-54305,6909,1167,-547,501,481,835,-448138,-33664,25460,-809,-1808,2741,5386,3448,-1231842,-171016,-78669,-23032,-7989,20641,-33921,5253,18551,-47011,5078,-1976,-7686,703,-1261,-3962,-2747,2240,1731,-6852,4905,2686,-4585,2613,easy
173382,229202,44383,10036,7986,7336,5118,3728,-43142,-156825,-302,-6768,-5581,-3164,-2872,-2087,166750,-164385,-33058,-8281,-3335,-3722,-3438,-2103,-73191,-214926,-35329,-6540,-6755,-4509,-2198,-2923,-110862,-204781,-29748,-8087,-3042,-5321,-3423,-2391,209892,-239941,-37671,-7560,-50541,10145,-32756,-2271,5581,-1513,1741,-1547,2246,-3420,3713,-558,-787,-812,-566,1240,-1225,-16,-820,532,difficult
1554823,490714,84422,33736,47687,18940,15581,12016,-741911,-409197,-50381,-26466,-37092,-14470,-11829,-7952,-1513118,-488757,-82852,-32027,-47202,-17555,-14328,-11233,-1550531,-461209,-65905,-10675,-26906,-5843,6270,3861,-1459674,-481211,-81167,-31231,-46462,-17360,-13555,-11502,-771207,-37413,90857,-79560,27548,-20002,-32471,16947,-15262,-5561,21352,-20556,-10110,20296,-19556,-3085,11712,-11517,-2499,20598,-19825,-3281,15094,-15363,easy
274205,66987,5465,6666,10159,2381,1293,698,2591486,149090,26644,4880,19643,5100,14403,8157,210053,162529,11705,7577,24676,43217,19915,19408,81941,169422,72171,29422,20309,35410,26365,16335,-217288,-58927,-3164,-5376,-8074,1254,1967,1619,-2381433,-128112,-299229,13439,6893,-228349,-14939,60466,-75335,2697,21845,-34798,5033,-4367,-28383,38117,-7807,-34156,5512,6450,-24398,11251,-3073,-14716,difficult
253296,66030,30029,16602,13266,8940,3725,2485,-118675,5105,-18313,-13059,-9963,-6247,-1179,-2052,-169585,-53962,-28220,-12079,-11281,-6217,-2282,-1268,-232414,-60499,-23797,-12306,-5670,-5151,-2041,-1356,760854,107820,-5454,4714,11321,-2453,2995,-550,-50910,-62829,993268,-59067,-6537,168319,-9907,4423,18343,980,-227,17020,-1318,5611,16991,30,1066,2698,-1103,241,5036,784,-88,806,easy
316733,89097,18007,12314,6674,9264,3668,3156,49642,-63339,-8680,-9467,-3707,2493,-1441,-1717,-209979,43065,-9473,-8523,1243,-6079,-2112,-160,229219,-27580,-12121,-4108,-3486,-4293,151,1951,-177854,-62757,4669,-8078,-4851,-5598,-2599,0,-259621,439198,-407073,106404,-70645,-35177,-793,-2648,16790,944,4415,-3970,4950,-4729,-1365,-8572,1786,-1305,-671,2263,-2750,1557,2111,-1951,difficult
247874,43630,28739,15802,13022,10641,5771,5672,232125,39297,2548,-10650,-4216,-637,665,-2235,-46597,43301,-905,-6501,-10752,-4220,-2439,-3505,-238499,-23966,-27435,-13358,-11254,-7277,-3430,-2245,-6721,-5636,-25883,-9014,-9996,-5703,-3925,215,-278722,-191902,231778,4004,-67267,18330,-3453,-26530,1552,4149,-6857,4344,-6536,-502,1258,-3583,-3057,1574,-3104,-991,-495,-1270,1260,2460,easy
469488,95255,10589,14403,7345,7467,3714,2526,-143968,-56960,-2607,-11147,-5117,-1835,-1804,154,-427612,-73354,-7174,-7949,12283,10508,5641,4095,-399860,-88521,-7902,-12450,-6528,-5568,-2952,-2298,-278001,-88791,-2037,-13281,-5126,-3525,-484,-1386,-283644,27752,121859,-16394,-15167,-270,-4567,-728,5865,3198,-4501,-831,17400,-18811,1402,12343,-16076,2043,7445,-8593,2468,3941,-6393,912,difficult
712025,105008,21842,27208,12822,12877,2494,1366,174568,-88504,-15621,-24350,-2655,-7129,-840,-933,-613516,-88599,-16929,-26258,-11054,-11817,-2111,-941,292815,126535,419,-21320,-4826,-3065,1060,3215,-607084,-85764,-10800,-24567,-8943,-11048,-1396,-188,-788084,906331,-899899,-95,215134,-212299,-1308,17348,-11219,-1908,4938,-3247,-8399,6228,-4117,-4688,8752,-7983,-1271,3171,-2456,-8,4156,-3403,easy
203791,81323,19342,8700,4929,8476,3927,3107,32910,-34266,-8815,5627,-1979,-3978,-2883,-2318,809749,338355,26106,57332,9620,9949,51,943,-71698,7617,-3669,-4891,-3587,-6222,-2608,-2470,-115944,-25407,-17264,-3329,-2186,-6225,-2558,-2037,776839,-881447,-44246,372621,-330738,-33024,34921,-29775,-13595,51705,-62223,1562,11599,-13207,1401,13927,-16171,-3,2934,-2659,50,3261,-3413,433,difficult
86872,21063,6613,5169,3060,2941,1034,1170,-26592,13185,-2768,-2332,-1353,-2032,-613,-1039,-75686,-17685,-3500,-2568,-2531,-2032,-660,-269,-29048,-17245,-3928,-857,6390,4153,2044,456,-4570,61234,641,-1657,5455,1432,723,-163,-49094,46638,24478,-30870,440,78479,-732,-428,4569,-236,1711,-800,-1178,8921,-935,0,6185,-2721,-47,2704,-1321,770,725,-619,easy
84777,57156,9681,8260,7400,2838,1207,853,149443,-37191,555,-5083,-2858,-846,683,-186,-75591,-46857,-9014,689,-400,374,3881,1136,58626,-11683,17963,2231,8840,4674,6075,2095,-74684,-36718,-7281,-6551,-5712,-1612,-563,-229,-225034,134217,-133310,-9666,35174,-25035,-9569,26977,-25244,5772,1542,-8782,2458,9240,-14552,1220,4300,-6286,3198,2194,-6638,1322,959,-2324,difficult
118421,26923,8013,7307,5996,6626,4546,3219,-78778,26230,-5036,625,-3182,-5008,-986,-1689,639640,19408,26872,2177,-2866,-3212,-2544,-2331,-93046,-19226,-4066,-4563,-4299,42,-2453,-941,-114826,-23354,-1170,-3303,-3946,-3161,-884,1991,718418,-732686,-21780,-6822,-38634,-4128,31908,-30938,2896,1552,-6740,1260,316,-1433,353,1796,3254,-3203,-1558,91,1569,-642,1390,2932,easy
150861,87355,16753,13880,13834,10151,2846,3754,70743,-62062,-8571,-5899,-12716,-6760,456,-97,-142143,-82080,-11367,-6673,-7324,6409,12265,8175,210203,-67096,-11792,-3149,-6210,8912,16373,6403,555111,-52720,1613,4886,-1877,25169,6391,17173,-212886,352346,344908,-20018,14984,14376,-2796,-425,13405,-774,3524,8035,5392,1114,4333,13169,2503,16257,11809,4108,-9982,8272,-1772,10770,difficult
