delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
67081,31530,13673,11322,11760,2565,1947,1182,861255,48549,-5436,63758,34129,28528,3561,9078,2633,-24380,-10928,-10129,-10887,-1981,-1776,-977,easy
344183,63808,10177,5494,7215,8394,4903,3289,168635,-28379,-5911,3547,-1108,-2314,-2154,-2212,-318800,-51132,-8364,1629,-3734,-7282,-4089,-3075,difficult
122068,118897,10884,24322,19255,9342,16129,5702,114951,-71275,-3492,-20401,-10677,-5865,-14971,-4481,553268,-20556,13224,-16476,1488,12089,-4670,896,easy
49540,12370,4370,4754,7356,5102,2484,3054,257634,-5194,-1513,713,-5074,651,-1179,-564,36261,14569,-2724,-704,-6293,-3817,-1367,-2632,difficult
19462,8984,7094,4139,7048,7201,4246,1546,29030,24854,-4010,660,-4659,-3709,-1599,-775,122887,17081,-2624,7149,-4038,-2218,-2436,992,easy
294582,23712,16803,3836,7861,6413,2003,2170,-104064,1688,-15345,-2079,-6406,-3721,803,-1497,81555,-951,-9261,2580,-3944,1278,1419,220,difficult
776102,101139,15264,13585,8610,8663,3830,1869,96038,-64279,-10973,-12197,-4839,-5717,-2467,-1191,-737528,-92293,-13259,-10979,-5238,-3436,-2348,-1122,easy
45430,29428,5932,20210,36289,16317,16907,5383,241236,7289,3017,-13323,-31223,-12283,-11566,-3956,-27502,-12570,970,-14279,-25848,-6944,-13111,-3876,difficult
125873,18156,5543,5430,4420,8510,8591,4241,2577099,17076,32294,36417,16480,2525,2230,1974,61502,153286,27962,15792,11272,5440,-1470,2551,easy
242578,24047,16384,12649,7363,11698,13816,5006,-52159,13297,-14665,-1261,2202,-9006,-11891,-4334,-140020,43393,-12166,-8854,-5251,-7099,-12264,-2855,difficult
297614,27383,3960,10141,5657,7420,7502,3026,820003,101070,41907,113771,150140,47919,98643,28806,-160436,11059,-2156,-7512,-4457,-3784,-6484,-1427,easy
112981,42777,7552,7961,7189,15740,9854,13560,-61660,-39536,-6658,-7844,-5978,-14018,-9474,-13124,-61660,-39536,-6658,-7844,-5978,-14018,-9474,-13124,difficult
50881,40453,6876,3719,2633,2313,690,539,451764,57898,-3117,1565,889,11708,5341,1997,368328,-15964,4305,57312,6935,14368,19077,4078,easy
177640,49113,4212,2144,5979,2837,2868,2344,-140017,-8675,17114,3207,8679,10954,4291,6374,-129055,108982,7134,-1004,3945,628,-2102,95,difficult
87064,29578,9462,14869,10626,16167,9092,7039,-15383,-2186,-1732,-11490,-8824,-12605,-7669,-4234,-30517,-24416,-2542,-10688,-8053,-13899,-7429,-5727,easy
397929,64818,16945,8530,7470,12404,6641,7247,-311531,-60123,-12752,-7584,-5869,-11367,-6303,-6999,-351688,-52104,-13505,-5870,-6043,-9766,-5067,-5653,difficult
180035,32798,16093,23628,5357,5453,1959,1448,320021,66938,23881,-16695,22370,20043,8428,10490,88893,-23729,-13143,-22538,-3436,-2991,-1097,-990,easy
470623,55444,3314,13261,11146,22572,8838,5764,-453644,-28555,7597,-5019,6402,-7353,5998,-2059,-378454,-32961,-1598,-12089,-10586,-21437,-8054,-5622,difficult
351742,44694,8673,10388,11477,10682,6155,6157,-336217,-28392,-4755,-9167,-4917,3358,5257,-271,-155934,2346,-5382,-7962,-6035,-6656,-3389,-5425,easy
339015,71327,22983,6981,4951,10718,3097,3376,-248915,-62855,-20215,-956,-2697,-9193,-2243,-2985,-328342,-43348,-2146,11500,6357,-952,3287,1002,difficult
634403,81215,38179,7820,12606,11429,9685,6973,-598366,-42064,-31357,-5213,-7550,-8218,-8790,-6349,-608564,-43119,-36298,-7002,-11532,-10078,-9303,-6761,easy
79963,41414,7344,10735,6192,4554,2259,2341,-52727,-8982,25768,4508,5934,5226,1258,-175,58896,16452,917,-3123,-4722,-3389,-1626,-1958,difficult
535255,484902,95450,47272,22967,45595,24636,16707,-467228,-455885,-92504,-44281,-17680,-43052,-22463,-15222,-329673,-440722,-93499,-39755,-20526,-43733,-23452,-15673,easy
327966,23463,8231,6507,3934,5974,4142,2299,-284224,-16527,-7729,-6113,-3295,-5349,-3903,-2246,-320735,-18407,-5493,-5368,1011,-1540,-2615,-1308,difficult
146867,22147,15030,10246,8072,11674,7379,4442,25747,2444,-10015,-9363,-6067,-8417,-5770,-3401,-101474,-8294,-8957,-7015,-5898,-9433,-6428,-3012,easy
334085,107273,25977,15996,17304,7286,8445,3386,-327453,-99025,-17431,-14523,-10603,3120,-6291,-265,-228446,-71330,-19277,-14867,-13976,-5345,-7541,-2814,difficult
33900,16878,16726,10341,7491,4956,4351,1616,76667,28854,26229,25149,-2244,-1036,-895,2229,1231446,164002,98353,77924,12795,64254,19126,12327,easy
222842,25159,5423,5092,7699,4474,2485,2395,-150011,-18254,-5316,-3187,-5228,-2718,-398,-1815,-136067,-14456,-1490,-3825,-7223,-3688,-1704,-1895,difficult
113310,29936,5779,6222,9767,6941,4549,2357,121917,34793,-853,6305,-6044,-2718,-3012,-914,-76818,-24854,-4464,-4296,-8701,-5940,-4258,-1978,easy
88358,16614,9323,9155,5138,5217,3158,3657,117794,-9251,-3684,-1258,-883,3385,-1500,-2235,-84535,-12917,-8116,-8558,-2589,-3527,-1132,-2942,difficult
92024,22014,5779,1925,4541,5833,3678,3630,-46740,-13209,-4074,373,401,-1986,-392,-2954,100073,5879,-5182,235,-2852,-5277,-2755,-2913,easy
10370,7396,4099,4892,5506,27054,28490,20201,360233,10500,2532,-46,-3297,-23472,-25290,-17014,171525,72415,267,358,-1364,-25318,-24855,-18818,difficult
105478,38328,7531,6837,3620,5941,1323,1373,-94924,-28925,-2157,-2994,-786,3276,646,-538,-48643,-1594,10695,-4040,-1932,-3908,-467,-975,easy
350884,33279,18353,8205,21505,14297,6681,8910,-210336,-19525,-14740,-7357,-20508,-13717,-6378,-8700,-298924,20981,2805,2961,-15896,-4411,-4088,-5261,difficult
27719,9070,2539,5834,6913,5167,4855,3946,-9146,-2094,-188,-3696,-4687,524,-3736,-890,-25252,-1256,-654,-1824,-207,5170,3121,3444,easy
76421,39733,7980,4144,6116,6335,3363,3159,150637,-29495,-4905,-1919,-4198,-1060,-2164,-2496,-64022,-35616,-5525,-2731,-4856,-3081,-2901,-2487,difficult
1081950,78254,15488,16291,13461,8978,6411,2343,-926001,-43994,-6615,-15757,-11863,-6958,-6170,-2104,-974955,-13758,-13611,-10713,-9494,-7641,-5130,-1710,easy
510882,38306,20290,18754,11260,14156,9779,8545,-384476,195487,41627,-1573,16915,58594,7533,-1137,552277,2710,-17881,-9165,6847,719,10447,-3989,difficult
195424,31403,6509,7450,6516,6925,3646,2212,-185206,-25195,-5757,-5597,4036,24640,1763,3220,458365,648973,57102,9617,38929,63558,56672,43048,easy
141199,48206,5561,4149,4829,1959,1720,735,423274,23237,-3694,370,8562,7098,560,1349,503156,113056,38491,2997,8722,4003,656,390,difficult
1195079,155819,35979,49601,18040,31264,19617,12972,-1085963,-143703,-34084,-48769,-16798,-30448,-19347,-12580,-1189496,-151591,-31853,-45730,-15440,-26254,-14826,-11427,easy
37556,39554,8909,14800,7586,4971,3722,2977,-16194,-23144,-207,-11750,-5846,-2817,-1001,-2463,371006,-4059,-5722,-12845,-5703,-2471,-2340,-2312,difficult
321563,36809,19523,20964,13712,12664,7829,5317,-309664,-31379,-18064,-18236,-8931,-7508,-5838,-2013,-17927,97563,40186,-12940,6563,8078,-3382,-547,easy
104306,32926,24463,16395,23591,27065,24632,7849,-64592,-13107,-9704,-12899,-20937,-22254,-23315,-6845,-96578,20329,-21640,-6420,-15080,-19956,-21944,-2553,difficult
584924,72307,15767,22963,12976,20122,10760,7032,-552133,-62653,-8587,-5899,-2080,7970,-4893,-4216,-476165,-21499,-8436,-16912,-10381,-16625,-7610,-4964,easy
106800,15838,6913,3701,4698,3600,3166,587,146056,113564,28115,14902,3320,3891,2624,2801,-67911,10764,-3398,2004,-3602,-1684,-1858,1161,difficult
818791,235649,43702,14051,17578,15105,7453,4719,-798591,-216642,-39362,37962,-9458,-8391,-4640,-3910,-731275,-194405,-38209,9211,-12363,-7771,-3369,30,easy
1244585,232085,6310,16911,8425,7319,7368,3219,-422674,-56978,344942,56910,24829,11210,33600,23336,-964386,-215218,1542,-9314,-6268,-5819,-5731,-1654,difficult
325855,71998,23300,9278,16373,20297,10916,5686,-310927,-58612,-17324,-1532,-13568,-14277,-7679,222,385872,-36898,-15046,-4625,-7137,-14208,-7193,-2849,easy
55314,22971,1923,5312,9571,5614,2296,1320,169744,26250,5313,-846,-6217,-3495,-1498,-1016,-46096,-15013,532,-3445,-3288,-4996,-1670,-696,difficult
41847,19455,4113,5289,7532,4255,3951,1885,2911099,173214,83931,12295,34473,18647,9464,10403,-34078,-13199,-348,-2059,-5006,-901,-3221,-589,easy
593469,143829,32073,15540,21872,15499,13265,13119,-576646,-139578,-10721,-2846,-10922,-5664,-7731,-8578,-565394,-126665,-25801,-12585,-19653,-13639,-13042,-12488,difficult
103811,22141,6006,2978,3660,5827,2670,3360,240381,60550,12740,11499,343,-555,-1144,-2175,1609356,209776,90852,71619,74968,56304,17376,9353,easy
564348,36435,8921,8744,2685,2940,2173,1332,-430696,-10960,-7368,-5928,3632,-1450,-1472,-595,-518035,-22757,-2871,-3535,830,-1035,-1552,-897,difficult
31228,14605,2830,6264,15845,15176,6118,9175,56797,-2488,-2404,-5413,-14394,-14363,-5483,-8532,-16286,-13027,-1144,-4256,-14224,-12305,-4544,-7741,easy
351591,58188,6230,7347,9663,5541,2500,1984,-167975,22865,10153,1425,-8829,-4327,-1335,-1166,-277632,-53121,-5189,-6374,-8201,-4817,-1386,-1312,difficult
60837,28815,5760,2122,7071,8884,4325,3185,48631,-15519,-5135,-1949,-6101,-7678,-4079,-2919,-59937,-27587,-4572,-1232,-5676,-4028,-3155,-2286,easy
654735,135639,25649,29112,15039,8626,3987,5192,-607569,-113639,-23532,-26398,-12347,-7245,-3021,-4390,-653801,-116272,-24085,-26340,-11839,-4310,-1177,-3260,difficult
208109,26501,9348,5202,6545,4514,4798,2253,270110,245301,29013,8686,32246,18781,7652,10352,65039,-187,-3791,-3623,-2345,-3164,-2184,-808,easy
671463,202444,14418,19283,13050,12596,3360,2268,-503110,-141975,-12529,-15074,-11781,-11601,-2418,-1832,-621024,-156840,-13784,-16891,-11913,-12116,-3130,-2161,difficult
143694,39132,3549,8685,4069,4375,2984,1338,-81038,-31013,-1843,-4757,-2479,-2765,-1779,-165,84845,19676,10470,430,-2558,4289,1941,631,easy
19085,11521,6862,5043,7160,4336,3648,1841,-15986,-8968,-5593,555,-5713,-1343,-550,-544,179098,13691,6844,-2988,-2116,-2149,-2902,-1523,difficult
