delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
1008739,179129,11242,24648,22898,11747,9372,4859,-762915,-168962,-7917,-20949,-19571,-5821,-8207,-2798,-861419,11851,1716,-22747,-16373,246,-2609,-1758,difficult
364467,36714,9784,12582,3269,6844,6232,5494,-259128,-17904,-1375,-7999,-1522,-4194,-3584,-2279,-266229,18569,15502,12222,2186,5646,1130,1321,easy
62294,39626,20494,7485,9200,7458,3816,3039,1091321,54458,-11453,1528,648,-4050,-1387,-1831,-55615,-30757,56962,10328,851,-427,958,3029,difficult
924984,261817,39452,30841,25806,19456,12159,9791,-908385,-62587,-9212,-26889,-20416,-17388,-10774,-8811,-699417,-225387,-7096,-23833,-17978,-12881,-6180,-2925,easy
575790,257662,17946,19666,11977,13774,9374,6168,640432,-188706,11870,-11268,994,-4409,12883,8648,-575029,-256229,-17241,-19193,-9098,-9481,-3506,-3309,difficult
177356,17733,4205,3435,6191,2123,1026,966,601805,8827,22969,6899,2731,14042,1436,3598,-73494,-11003,3017,-878,-4916,-354,-447,-498,easy
297732,113548,21211,10426,3337,5482,6902,3239,-156823,-47491,-18303,-2349,-676,-3287,-4179,-1874,-246442,-101946,-16410,-9664,-2283,-4580,-6704,-2973,difficult
188218,44855,10673,8027,3379,5735,2295,2401,-72478,-18849,21273,-2566,2938,354,2547,720,-160404,-30331,-4660,-6760,-2295,-4077,-1994,-2279,easy
387369,20649,12536,12616,6095,13674,17353,8996,45959,68024,10732,-6362,1732,-4212,-10011,-6307,-15459,-3876,4030,-1223,5683,20913,1247,5821,difficult
115372,52227,11074,7170,4935,4789,2855,3008,21244,-47114,4855,-5276,2430,-2970,655,-1064,-87728,-34191,-6316,3070,-2458,2624,-252,-1311,easy
58387,16178,9438,6691,4773,4508,3697,2211,-56109,-8529,-6075,-6012,-3598,-1270,-2703,-1463,182927,6701,-7094,-757,-2625,-2963,-2940,-1850,difficult
813916,84323,14192,8951,8038,4531,2933,3898,-793252,-79818,24040,35984,14994,15714,7913,312,221153,-31630,26905,13680,-4498,6301,5126,5253,easy
774035,156214,25478,48161,26869,18301,16389,11064,-624965,-101561,-14651,-44372,-22624,-14977,-12633,-9590,-763986,-152860,-7538,-36023,-24796,-8469,-6437,3399,difficult
94985,36950,7849,4532,3908,6033,3754,3235,-92887,-24037,12367,532,33,10453,4101,7798,-89040,-31090,35175,791,14191,20528,8079,5689,easy
236467,62600,12474,37332,8127,8652,5464,6547,-43050,15822,20116,-18550,20647,6390,10475,5365,-234948,-59926,-6537,-32379,-6742,-5425,-4274,-4367,difficult
373894,37481,13478,4424,6168,3180,1043,769,-315184,-24014,9511,30038,35761,18668,7769,3514,1433481,67051,4251,21137,6479,14368,2467,2834,easy
76031,29665,22113,5064,9533,4805,5662,2967,-73037,-17814,-12206,2955,-2230,5383,-2944,-120,21560,-22164,-14603,-3482,-7061,-2815,-4705,-2280,difficult
255434,105148,38780,18821,12353,16650,9329,7385,-246988,-85076,-28474,-13826,-3762,1386,-4055,-3633,185608,-89591,-34911,-14881,-10209,-11918,-7308,-6644,easy
704464,133683,30275,11777,18015,13226,12348,12200,-394979,-122044,-22403,-3716,-10751,-4272,-8058,-10669,-686883,-128188,-28289,-6055,-14236,-9485,-6953,-9948,difficult
155729,64409,18626,14044,6921,10285,3482,4114,-114680,-47191,-10508,-12084,-3928,-8938,-1877,-3080,-88785,-9379,-1119,-1561,-3240,-4454,-850,-1155,easy
330835,26528,14279,15310,8240,8087,6959,5318,-227646,16334,8010,-12312,-5166,-5022,-4420,-4299,-321387,-18803,-12785,-14023,-6196,-7305,-4280,-4512,difficult
174323,20474,7606,4527,3513,2846,792,784,-127799,-6039,-6341,-3067,-2706,-2287,-621,-641,-163216,119435,156610,23019,6461,9302,2110,3657,easy
63136,25432,3464,6332,3694,5263,2663,1979,-55870,-17825,-12,6659,-111,3439,11645,3472,-13563,17058,452,-718,755,-1422,-1389,730,difficult
329939,59611,22330,9392,10019,7071,7666,7308,-13115,-12346,10351,8095,9444,4201,-1960,-115,-314130,-52188,-8173,2060,-2594,2982,-3702,-2700,easy
194120,108272,14159,13882,8057,8260,3529,2322,63427,-72915,-11382,-11512,4264,3040,-727,-876,609779,14093,-2000,-2164,-1121,-1819,-1198,-1162,difficult
99937,34568,11812,18401,5121,5016,2784,1607,-12409,-29612,-3642,-18157,-1945,-2174,-1520,-710,-93902,-28771,34192,-7208,4972,9253,2630,5133,easy
251156,58143,15549,18398,29898,11848,9063,4052,1609413,310051,23991,18874,-16883,9950,2859,9106,-241831,-40316,-13909,-14268,-20173,816,-2495,843,difficult
467964,61380,32078,18149,8800,4896,3059,1459,-240926,-12864,-13390,-6969,18324,14403,4234,6062,373531,4624,-19724,-12985,-1176,-920,-1554,-198,easy
145850,15788,9131,4135,4312,6963,2226,1562,40161,131484,32810,3215,4550,4721,4360,3969,390935,35385,13839,9980,2588,-2936,3487,1679,difficult
99955,24227,13542,7207,4601,5977,3593,2315,-95880,-8207,-10874,35278,5883,19350,5629,829,173421,32670,61504,22288,-178,11163,10311,3750,easy
251027,34308,9800,10480,4645,3416,4913,2640,-247731,-26595,-8627,-3969,-3394,-2563,-4364,-1962,-228601,-18846,-4973,-1635,-2826,-1575,-2402,-2119,difficult
1352087,222607,63771,27943,42110,30493,12159,6522,-1077547,-213259,-53927,-2655,-32710,-7396,923,12156,-622139,-125520,-59312,-4709,-15757,-20118,-2913,11383,easy
130032,34280,11401,7852,8638,4540,2547,1773,-42703,-13339,-8029,-4967,-5129,-3683,-1253,-635,-124621,-27417,-3167,4038,-4264,-3705,-1663,-1021,difficult
69022,26631,25481,5276,6569,5905,4832,1732,-1208,-4588,-3677,-2632,-3796,-2118,-3551,-1293,-65069,66135,132228,7097,14109,2818,-209,91,easy
62739,28865,5452,3674,6356,8048,4833,3318,34357,-14474,-1531,4655,-3853,-1735,-2654,-1034,127259,9389,14729,10114,9830,8145,11971,6271,difficult
255306,125160,15455,13272,10172,9150,7298,6493,63506,55446,69313,-6734,-3592,4525,25027,15102,-169283,-69607,-5882,-1434,-7807,-3726,-4069,-1849,easy
168398,72045,14118,9171,10966,13664,13872,5545,-156574,-42722,15918,45024,-7003,-7880,-7756,526,-165742,-46935,47804,-6024,-2782,-7365,-5465,-669,difficult
44358,15439,22647,5327,3260,3395,1800,1364,-20786,15607,-13570,-1425,2664,-1299,865,-530,112667,31190,8705,31784,10674,11634,6533,925,easy
632347,45081,20810,11686,11506,5489,2564,3874,-533899,34034,-15312,-8370,-6729,-2913,-372,-2940,-619001,-32373,-13301,-5839,-8921,-3060,475,-1823,difficult
727552,46005,16054,20399,38140,15632,6132,3871,72442,49788,-443,49973,-18820,4992,32002,36134,110462,182609,85970,28536,-13604,4754,24222,15165,easy
291090,42711,12682,5667,4407,7265,3119,3426,-280620,-34932,4300,3750,5814,7386,2732,403,-155512,33924,-2638,-340,1764,-4545,-1608,-2791,difficult
323738,46366,8098,4846,7741,4840,3429,1698,-236439,-28161,-764,2430,-4095,2363,1299,5780,-119084,-30421,2714,3199,-5696,-1140,670,9539,easy
1466131,149992,93502,17003,22557,23281,21989,17357,-1073764,133161,-40485,9709,-15492,-17104,-19947,-13106,-1463375,-123287,-32356,3163,-14932,-3827,9255,-4976,difficult
76031,20761,28476,15769,10512,8341,4232,4283,-74326,-19284,-19614,-3532,-4902,-228,1354,-114,-43119,-10923,-22529,-13255,-3322,-4119,-3287,-2383,easy
219207,35778,12828,14597,15690,5736,4213,3637,-217126,-23746,23697,-7443,-8904,9312,7756,2888,-147619,-10109,-9424,-2912,-11987,-2841,-2306,-1847,difficult
363895,75940,9932,6008,5721,3167,4183,1512,-217903,-54367,-6276,-743,-2985,-1609,-3056,-502,-347115,-71389,-7120,-4899,-5055,-2034,-2440,485,easy
114066,33597,9890,7926,5763,5671,3048,2288,-22553,-23573,7651,-6544,-3435,-4406,-2269,-1108,-38376,-24949,407,-1628,-3391,-3345,-1989,-994,difficult
270860,64439,74343,19459,12917,7984,5190,1408,-245284,-34823,-65947,-11833,-10469,-4700,-4164,-627,-187415,-39723,-63175,-17431,-10101,-5121,-3503,-202,easy
1010683,87432,46802,24014,24155,15837,22244,11636,-991389,-50368,-37890,-18846,-15720,5875,-5860,-1757,-942362,-57259,-43732,-20266,-20240,-12779,-19777,-6783,difficult
148502,23977,4693,5296,4437,8187,3222,940,6123,10025,6897,1445,408,-4895,-2140,18,87280,138594,48217,26959,21478,4407,882,918,easy
279954,72088,6828,11467,4231,5503,1689,2253,-32497,-48151,1183,-7511,-604,-4025,-1079,-1870,-275189,-64165,14059,48563,2564,8625,6816,2550,difficult
790071,65598,14648,8109,7655,6730,5771,3407,-777738,-55584,-7925,-1462,-6647,-4295,-2745,-2172,-626100,24847,58114,13783,2946,17515,786,7406,easy
37696,15056,4385,2049,2963,2121,1022,714,301612,66468,8571,-959,5550,3653,443,637,803813,180239,73892,16074,10818,16481,7066,1688,difficult
970812,93562,50114,32459,26985,26665,19101,15191,-769794,-72786,-40059,-26279,-24426,-24406,-17427,-14826,-964571,-69368,200247,-13854,-18152,-13797,-15042,-12719,easy
450682,284087,22654,8671,10700,10248,4307,3203,-435409,-256350,-16618,3231,-5395,-2411,-1863,-668,-88259,-244212,-21765,-5089,-6447,-7790,-2574,-2453,difficult
515329,52046,20585,13250,12743,8551,7282,4575,-322388,-7729,-42,-9712,-6606,-5998,-3683,-2162,-510915,-50270,-15793,-9328,-8860,-4423,-3636,-2722,easy
419257,59863,16630,9486,6462,3696,1592,1535,-399121,-24855,7830,82344,5669,5625,297,1648,-207655,-24331,-7268,3339,436,-1162,-619,-522,difficult
