delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
347138,33022,9300,4885,5343,4508,3817,3025,-229567,-15184,-3633,-4003,-4199,-3926,-3504,-2863,1521602,110125,6661,13112,22737,5924,8347,944,easy
51012,33274,4138,2271,2488,3914,927,858,135583,-7293,-637,20324,2511,3021,14010,4684,73232,-13873,-2473,1386,1010,4190,4993,2312,difficult
181039,49260,10358,13544,4829,10409,6455,3297,-56898,42305,15797,8812,-2791,-4894,948,-1827,-72705,-16419,-3572,-8068,1358,-6492,-661,-592,easy
238816,37765,11239,6782,2300,5185,1520,1085,-106839,-33367,-8568,-314,3006,3308,1280,1903,-224771,-27593,-8324,-5612,-1296,-2697,778,556,difficult
234309,36959,16042,16427,5716,6084,5718,3872,-226564,-34859,-14998,-14554,-4371,-1976,-3764,-2931,-116172,-18733,-7641,-14669,-2331,1763,-4528,-2343,easy
670285,120497,24776,20344,21988,16803,12121,11431,1060446,535466,-19352,23575,-7650,-4617,-6663,-4151,-574813,-116657,-19554,-16338,-20303,-13122,-10694,-9930,difficult
339078,408566,12228,30311,21601,20406,8936,8382,-253108,-349391,1613,-13808,-12445,-15594,-5524,-5521,335381,-197075,49706,-5306,2952,-3328,16621,-4276,easy
100651,25247,10897,13400,5344,9407,2140,2756,308587,2527,1270,-10436,-4567,-5125,1069,-683,-81625,-16599,-7708,-9976,-2969,-2832,6721,108,difficult
971862,590809,17176,15364,7822,17394,9408,4501,-532974,-517552,-9049,11416,7858,-2557,17553,5880,-922504,-577216,-14491,-10139,-5461,-12422,-1812,-1658,easy
979244,47690,8974,19445,12475,13011,7604,11470,-783442,1447,-1488,-18090,-11669,-8496,-3852,-9433,-916883,-20149,-5001,-11505,-10822,-11526,-4088,-10685,difficult
995013,161372,9793,7798,15735,10936,7245,8059,-921986,-109281,-5119,10487,-908,-2,-4871,-5322,-909643,-119177,2250,-7162,-11945,-9191,-5536,-7314,easy
272197,89421,16194,21059,22645,18861,7456,4849,-174122,-71481,26013,-11737,-18706,-12993,-383,-3288,-248017,-69088,-13642,-16279,-20581,-15066,-2840,-3877,difficult
1485741,384309,59401,30145,28247,19936,10042,5828,-1477731,-382455,-54393,-29487,-22526,-16045,-8601,-4445,-1478154,-359283,-48839,-1614,4050,-11318,2059,-442,easy
263659,142720,15502,6773,16461,10924,6732,3901,-246281,-129934,-4386,-1732,-12598,-8538,6407,-1259,-173866,-83026,-6862,2067,-14724,-4983,-2864,-2272,difficult
240734,44366,24140,13181,14285,8593,4723,2933,-101339,3682,-12012,-2017,-5970,-3422,2618,-1225,115896,-37098,-21360,-11790,-13282,-7434,-1550,23,easy
889053,147033,30096,16506,8002,15991,7965,9295,-172907,90434,891,19249,4233,40583,5440,29583,-825802,-138425,-13789,-10700,-1200,-4585,-1564,-6864,difficult
572108,61381,11182,12432,5919,8642,2810,2488,-442031,-47113,3330,155,-5036,-6088,-1273,-1456,-498211,-52451,-8876,6342,-3788,-7025,-812,-1039,easy
115971,18094,5045,4084,2350,3051,2301,1540,-59230,-9572,-3129,-514,-347,3957,485,-350,1314790,46508,10270,19468,10215,6818,7107,6037,difficult
301401,35587,15357,12836,7216,9961,9394,3960,-237470,602,-2926,1574,6094,15884,10286,9829,505969,60110,-6214,16261,1533,11136,16440,4984,easy
467856,76085,24649,10370,17232,19665,13325,9209,-184175,22763,-15876,33506,-10198,-10330,8130,-3894,-167510,-62251,-15708,-1999,-13647,-11964,-1816,-3114,difficult
483405,32356,18792,11049,6089,8271,12003,8715,-21867,-16583,-8655,-7271,2707,-601,-4377,-5187,-448187,-18321,-15503,-7394,-3987,7568,20108,-6168,easy
213911,23395,14796,3451,12078,12775,4964,3644,-182650,9554,1662,3427,-5937,2770,4423,1471,59172,-4691,-14012,2504,-7791,-5487,-2893,-2316,difficult
398604,16962,7959,6401,3648,9155,1500,1802,242238,796998,4926,1202,27765,32353,20314,11472,2708,-5986,7723,2915,3988,-783,6752,-502,easy
104508,58280,31464,12016,6692,4178,12494,16201,-75609,-30619,-22029,-9028,-3606,1407,-7921,-14089,563026,-22743,-24774,-7906,1407,8081,-6932,-14341,difficult
323019,43033,5768,8881,1741,4831,1605,1157,-65747,5146,1669,-4305,2246,-2957,-766,73,-308588,-14364,-1915,-4760,3767,-428,-20,-52,easy
594584,75595,19343,15384,6463,4592,4433,3718,-352185,-68522,-17072,-14929,-5090,-3275,-1634,-841,-271009,-26053,-15029,-7625,6686,12573,10666,21280,difficult
374720,119447,22033,10494,16893,21351,13126,4547,-211117,-75990,-2411,22007,-8355,-14140,-5576,-2090,-321287,-7265,-15530,-4204,-10527,-3891,5157,373,easy
89409,36500,3073,2246,4133,8365,5162,3760,766284,301454,4387,4872,29705,16197,20094,23583,-52213,-18347,35577,14769,13614,34924,12432,25619,difficult
278834,55626,15187,9501,8824,11779,13197,5084,1747250,92326,111498,904,15573,17863,6868,26431,-214730,-47098,1547,-8093,-7489,560,-9486,-2495,easy
132264,108862,29777,13489,8223,14974,10936,8955,-94254,-57597,-24228,-8963,-6663,-12180,-7140,-7248,-128619,-98701,-22128,-2216,-1748,-1555,2193,-7057,difficult
150507,266639,28749,14654,36100,18234,27159,12414,289223,-128287,-4950,3854,-21715,-10122,-21405,-6869,124449,-159692,586,-12887,-35064,-15599,-24943,-9172,easy
1187177,53881,17528,8214,16560,19847,6374,3091,-1123844,-47245,-5980,22778,-8634,-6993,13893,1935,-1131747,-49375,-12062,2675,-10941,-10704,1046,906,difficult
1253346,73176,13243,8404,7396,16436,8727,3728,-412319,-45712,1664,4207,3721,4718,4984,7831,-1209590,-52611,-10529,-97,-5407,-13594,-4549,-2175,easy
495417,64174,12894,9087,13432,9161,6919,3382,-485376,-52644,-8813,-1756,-483,8303,-1000,4474,-384266,-23318,-7584,-6598,-5286,-3060,4228,-1849,difficult
154837,50662,8165,5194,7937,7316,7713,6008,412854,-19273,16536,-1393,-3244,-672,-3162,3598,381173,575915,7245,58411,28163,57145,53248,30263,easy
370864,58124,11688,6500,8550,19047,9382,11313,-349786,-55791,12554,8314,10016,-4077,4135,-2765,-158387,-38354,-9653,-5696,-5768,-15760,-8040,-10217,difficult
506952,102015,25394,9639,9205,38584,56696,15762,-282299,-87140,-23816,-7227,-7382,-34823,-53982,-14917,248977,106469,-9487,27510,15019,-16872,43165,8466,easy
55383,20317,9117,8950,8957,19816,8807,2623,688822,209143,2321,3934,-3317,-1882,-2635,1835,-31431,3213,-2401,6343,4354,2045,1120,3494,difficult
211207,86316,10073,9778,8519,5659,12363,4930,-100993,-29467,20476,2842,-2404,22077,-968,1593,-168437,-67940,-8726,-7161,-7562,-4455,-10171,-4709,easy
198161,37896,6330,11773,9180,12431,14389,5461,-194716,-26536,1039,-349,8341,-704,-3050,560,398593,-2751,5149,-475,3943,-7149,-10873,-1023,difficult
452451,116891,24772,12278,5939,9977,11668,5168,-382805,-78639,-24124,-9920,-442,-3144,-7903,-348,-342577,-95626,-12894,-7745,-824,-7188,-8547,-3533,easy
39639,40002,11844,6341,5587,3412,1152,745,25293,-27507,-5009,-965,-1690,-231,664,1151,1152,-33191,1548,1400,6703,9156,6084,10582,difficult
512328,44314,2186,14685,5451,5336,1448,988,-410704,-18017,5360,-12743,3348,-3153,4988,4629,-98764,191318,29382,2346,11068,12624,20448,9633,easy
129652,54790,10560,27976,9845,10284,3854,4717,-125375,-50993,-5294,-26563,-8016,-8945,-2911,-3966,-105892,-45931,10979,-21372,-7263,-2151,-1904,-3038,difficult
350325,117603,19907,17839,13612,21481,18941,12576,-252651,-107841,-19226,-15400,-12898,-18913,-16790,-12133,-222572,-115856,-19682,-17561,-13009,-17858,-16986,-11605,easy
178476,6542,6134,8905,6463,7507,4511,2342,-161709,4039,-478,-7369,-4239,-3768,2127,-344,-137020,12651,-695,-4791,5529,-3872,-2791,-1333,difficult
143110,95647,13106,4937,8542,10493,20190,8458,361643,129366,-3406,28974,9205,2083,-1489,-3627,806965,143723,135059,46559,11569,105737,121880,31332,easy
68070,199834,115608,21885,12414,25142,12296,24693,7078,-148113,-110260,16320,-1840,-14621,-7768,-19783,2835,-186328,-113608,-21470,-10855,-23337,-11206,-23625,difficult
964259,151670,94786,13740,6202,17482,10831,4567,-909694,-136940,-93215,-4891,-1546,-15102,-6027,-649,-946941,-136340,-69718,39415,424,-3453,-2881,19147,easy
622914,126640,12347,14602,11886,8189,7977,4870,-617939,-121090,-7890,-11830,-9276,-1866,-5462,-2743,-581057,-58186,23730,-2538,-274,15523,5847,1233,difficult
384246,126896,71576,10734,12218,44933,29326,14309,-344938,-93102,-59886,2538,77,-26267,-13106,1081,2101427,530803,-26023,13910,16251,2757,8356,14726,easy
921225,28245,44008,28479,7628,17431,30063,12034,-701336,-20325,-42157,-25198,-5888,-13772,-24697,-8367,-435681,225617,71124,-14811,3931,32694,14074,29905,difficult
777418,122545,5954,6615,19153,22731,12268,9201,-771568,-100490,1777,43718,-11902,-9940,-3825,2021,-756521,-119045,-2219,24427,-10910,-13725,2776,-4291,easy
102285,11528,5762,11275,5895,9659,4146,3291,-84954,-1228,2125,-4229,-3396,-229,5038,2513,-93824,-6625,-5414,-9422,-3284,-5843,-2969,-2407,difficult
1095756,225714,52413,36125,14106,16913,17660,9582,-1084683,-179792,-49919,-30756,-8761,-12703,-15781,-8005,-1037400,-206434,-49224,-34543,-12758,-14828,-14153,-8714,easy
158592,72861,10444,11359,6360,20354,31848,18822,778427,-56739,-3244,-7233,-4533,-17481,-30219,-18294,1240971,32377,27259,-1857,-782,-15395,-27454,-15592,difficult
179444,19303,8343,14629,15153,14053,11917,9666,25722,49240,-3198,-9784,-10342,-8565,-10632,-8404,-151861,-4879,-2457,-11538,-12283,-8432,-9933,-7196,easy
144791,12250,7226,6888,3970,6963,4926,2627,-141312,-968,-5852,6463,17075,9719,11415,3515,-141129,-3887,2179,918,4692,861,5219,968,difficult
43539,19281,6918,3022,3637,13258,12848,7002,2015087,245817,15442,130754,12240,-6016,-5338,-1307,765099,84990,83258,101668,16231,2730,-6474,-2434,easy
101414,24385,4242,3749,2887,8644,3693,2270,-320,55518,22504,33179,4577,23965,2264,1756,-18858,-6264,-2266,5513,-465,-3572,-646,-1350,difficult
175736,54526,5186,15647,7876,10246,4474,2284,-171277,-49478,421,-12292,-5252,-7501,-3263,-346,-169544,-50252,493,-10311,-2483,-383,2443,-534,easy
472045,92507,23116,8849,12539,15732,26965,7080,-470701,-86069,-21820,-7814,-10383,-11295,-25865,-6320,-337170,-64505,-20195,-3066,-9447,-13205,-25257,-5199,difficult
266150,239124,31395,14433,12541,22711,41719,17564,-17360,-212204,-28001,-11578,-8967,-20092,-36868,-15270,-200565,-208901,-25713,-12232,-10905,-15000,-39017,-15181,easy
785371,158857,9723,9861,10054,10039,5663,5368,-768133,-127788,7114,-4269,774,-1131,-720,987,-441493,-121347,-7005,-1070,-4240,213,-1154,-2896,difficult
25274,14522,9210,7392,11430,12123,9810,5715,28458,5891,-8107,-3727,-9813,-9638,-7328,-2145,1768900,284839,37564,30208,4851,5875,6784,3894,easy
483154,65330,5351,7383,6026,9836,5121,3435,94881,-19252,-2810,7233,-3362,-6236,-3766,-2149,-417965,-42859,-4289,-3758,-4637,-7662,-2979,-2176,difficult
383897,213893,23665,21143,12203,24724,38965,19345,-131967,-186733,283,-11945,-3360,-17899,-28391,-11402,1570929,149403,-20674,7461,-2945,-6053,-17754,-847,easy
259058,25845,15500,18974,6668,11297,4403,3541,-242763,-6843,7160,71572,6163,35,899,2476,-238125,5911,4584,44378,-1167,218,36,507,difficult
1462651,191780,15737,15117,8869,30894,23625,8178,-1283458,-97534,-7657,-10375,-3550,-18284,-11666,-3032,-1460898,-187390,-14584,-11418,-7530,-19952,-17869,-2556,easy
124904,37718,13238,3524,5325,3336,2262,1566,-65891,-4957,-8485,-2738,-3330,-69,-87,381,-123234,-18573,-11516,13899,5278,6037,2801,5241,difficult
520008,239507,75347,46585,26864,88046,22763,8254,-430138,-230866,-62375,-1081,189,-64055,5036,3186,927251,7911,-69913,11488,1647,-53436,56393,9329,easy
534382,130165,14949,22226,11493,18907,9051,5282,-532416,-126191,-11927,-19516,-10314,-14837,-8013,-4619,-472571,-69677,6781,-8670,-6582,-5974,-2326,-465,difficult
