delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
12498,16979,3673,13246,11082,12952,20769,11468,14531,-3945,-2156,-9799,-9492,-5612,-1821,-6784,-6963,-7442,-3081,-7824,10032,-6776,-3911,-6077,47465,110657,21961,-6651,-6360,3004,139,-6703,4460,-7389,-4901,-3817,-30261,6411,50546,-47326,-17080,-2212,118481,-117360,-16352,11853,11929,-17501,-2839,8,125,-738,-4807,3052,-2449,1459,2357,1365,9081,-6821,easy
115389,122032,21749,17821,24903,21821,-90207,-114859,-19584,-13877,-20151,-1797,118755,-43165,-17359,16703,-14390,-3696,1029507,338413,187029,93487,49235,48947,426656,89835,-7192,27925,-8964,31747,34539,-57857,-12090,1459,-18956,-9534,208962,910752,-602851,-392117,71694,381578,-248578,-147692,2225,204388,-194221,-4898,30580,76784,-65562,-26466,5761,63625,-58199,-9992,-1899,52643,-17200,-41281,difficult
439202,94052,41420,29597,23850,33537,-308078,-83263,-37979,-25846,-19675,-23669,32637,-56963,-37221,-27349,-22904,-29291,1958797,270259,-19837,-9888,-15039,140006,-191055,-81220,-32384,-26302,-22349,-22527,-169199,-68993,-39483,-22450,-20207,-24071,340715,1926160,-2149852,21856,26300,327222,-351479,12227,758,17384,-12547,-7099,-1503,17461,-16414,3852,-3229,7865,-7310,2142,-5622,169297,-162533,-1544,easy
385727,64687,13754,16302,7945,11265,-183102,-376,-6407,-9647,-2998,-5347,968104,-21543,-9659,6719,12292,37491,-270255,-38468,-12174,-15082,-6267,-8860,-380431,-60259,-5288,-12489,-2150,-5463,-254115,13591,5108,-13790,-6641,-6720,1151206,-1238359,-110176,126316,-21167,-16925,-21791,73850,-3252,-2515,6886,10396,16366,-21801,2593,-1301,15290,-18559,4117,-4491,42838,-46351,3397,-1257,difficult
262323,30436,8747,7480,12832,15467,-222692,-8344,-3401,-3268,-7099,-10544,-5685,14444,24216,2298,-11934,-7085,-255409,-7735,-2019,-4517,-9102,-10614,-165282,-16665,-7189,-6735,-12258,-14259,-183831,-6991,-1971,-7015,-10829,-6635,217007,-249724,90127,-18549,22788,-22179,-8930,9674,27617,-26235,-5170,5218,5566,-6815,-2218,-280,-4835,2832,-3156,1429,3459,-3529,-3645,7624,easy
462494,173184,25161,12523,7076,23471,2032865,10824,-5316,-3918,5526,-6090,2009978,13420,112426,56969,14518,36491,-23735,-96345,-18822,-7366,-1353,-12840,-399009,-155247,-17238,-1520,-2339,-9367,427754,87812,5057,14490,27000,21731,-22887,-2033713,-375274,826763,2596,-109765,-58902,243059,117742,-131248,1584,22295,60887,-64335,5846,16010,8992,-15871,-986,29339,42581,-49331,3473,31098,difficult
244129,68892,28476,13268,19063,15673,-230874,-64513,-27391,-11061,-18377,-13856,-181822,-58986,-25520,-8972,-16266,-11467,-233919,-62905,-27229,-11366,-16300,-13842,-191360,-60786,-23129,-12041,-12459,-13443,-218916,-53161,-21632,-12450,-17391,-13972,49052,-52097,42559,-27556,5527,-3919,2119,7625,1871,-1709,4100,1497,2089,-2394,-675,-409,2111,-34,3841,-4932,2389,-2375,399,-529,easy
467353,73977,10990,11732,5185,12138,442239,302290,46405,23165,68116,83514,223791,-3475,4473,-2173,1081,9227,281173,17011,-5272,-6612,160,5444,-427328,-49528,-3226,-10203,-3802,-6743,-378130,-7070,22632,8487,8001,-6164,-218448,57382,-708501,49198,-305765,20486,-66539,42458,-41932,-9745,2046,25858,-25338,-4439,-3591,18690,-67035,-921,-3962,11803,-74287,-3783,-12187,579,difficult
599942,53265,42545,2747,7487,8206,753892,-17458,-22887,14553,1646,-5135,-470307,-10889,-20914,161812,1166,14372,-27063,44690,35991,86818,7023,7349,246751,297414,-16115,46679,19381,7783,9182,-9599,-20077,29897,685,8532,-1224199,443244,273814,-237569,6569,55579,252724,-307013,1973,56905,-52106,-3962,147259,-74994,-40139,-16782,-480,5857,12358,-18696,19507,-7023,434,749,easy
317944,95390,10717,13653,10994,12212,-66277,-69659,-1893,-989,524,-1674,215451,765078,-6942,19890,946,60903,-210263,6627,-5672,-3145,-3266,6712,-38027,62632,30473,-9848,68,5458,812517,495199,23951,9594,-3701,106351,281728,-425714,172236,850544,834737,-758451,56005,432567,-5049,1270,36145,-6522,20879,-23035,-6703,19442,422,-4212,3334,-3769,62577,-54191,-1254,100893,difficult
1505399,444444,32128,31144,41543,69282,-1237651,-424278,-25874,-28418,-38028,-66435,-898921,-281605,-4468,-1456,-32289,-51571,-1388640,-396868,-22144,-6070,-18983,-60324,242600,-414271,-30155,-23829,-35431,-57785,-409889,-117183,95634,2968,-19755,-680,338730,-489719,1631240,-652489,142673,-115263,-17403,297088,21406,-17676,-8011,125789,26962,-4614,-17759,26797,5739,13306,-16448,15676,14864,-8753,2539,57105,easy
387774,88321,14059,6726,5740,10201,569715,-15471,-2559,5553,453,6371,-177401,336415,39549,33315,30252,22950,33326,31679,1127,2547,15641,6475,-76255,-45961,-4241,-3788,-2405,-7145,-167598,-903,914,37063,6574,9295,-747116,210727,-109581,-91343,351886,-304736,-77640,45058,42108,-38422,-5368,5155,27762,-30768,-6335,40851,29799,-14611,-18046,8979,16579,-16475,-13620,16440,difficult
494902,79351,20756,11809,13257,20101,340516,247627,82480,61284,17369,17172,-324123,-60950,-15567,-10422,-9661,-6018,194532,26676,19677,27732,7813,22215,-281411,-26027,-11968,28815,24056,40874,422352,483711,36789,9174,7147,7439,-664639,518655,-475943,703763,-308577,87626,-52703,509738,-98047,35244,-31645,48757,-71706,38154,1083,-19641,-27030,17474,16243,-16909,-23190,28233,18659,-33435,easy
723229,47241,26779,21886,15344,16871,-683614,-13655,-25870,-16619,-11467,-15636,-612170,-26655,-5868,-1985,1572,-4594,-714388,-37975,-24645,-16764,-12265,-14026,-720256,-13952,-24717,-7617,-6306,-10149,-672764,-11337,-25331,-20377,-12352,-13592,71444,-102218,-5868,47492,-13000,-11320,24023,2615,20002,-18777,-72,-614,14634,-14779,9147,-12760,13039,-13837,5959,-6046,11042,-9432,3877,-3443,difficult
301997,49149,11865,6168,3373,13732,-68861,47348,12944,4399,13900,5106,-267239,-39485,-4649,1518,3737,5981,-285476,-38505,-5357,-1092,97,-3513,256896,224513,37757,5908,11118,8571,-297315,-44716,-6591,-4236,4522,-2745,-198378,-18237,542372,-554211,-86833,980,263018,-269229,-17593,-708,43114,-44348,-2881,-2610,7000,-10144,-10163,-3640,11021,-6596,875,-9494,12084,-11316,easy
110342,31537,28281,40489,20168,20544,-57777,-9301,-15706,-26907,-1391,-16574,-68353,-12362,-20197,-36780,-18902,-15161,1687914,186424,17743,5003,11990,-3275,-91059,-4709,-14448,-27842,-13916,-8230,-13802,6689,-19172,-37002,-17393,-18670,-10576,1756267,-1778973,77257,-3061,198786,-191133,11398,-4491,37940,-32191,-4724,-9873,41783,-32845,-9160,-17511,30892,-25906,-3477,1413,11886,-4955,-10440,difficult
347138,33022,9300,4885,5343,4508,-95084,3570,-81,6923,-1237,2194,-323001,-19464,5258,9518,-2270,-3201,-229567,-15184,-3633,-4003,-4199,-3926,1521602,110125,6661,13112,22737,5924,-333724,-19695,-4726,3663,-240,1667,-227917,93434,1751169,-1855326,-23034,4280,125309,-129820,5339,-8891,10294,-11387,2595,-13521,17115,-9449,-1033,-1929,26936,-22977,-5395,-725,9850,-4257,easy
51012,33274,4138,2271,2488,3914,-20916,-23509,608,2983,3176,-2102,945366,414828,149618,18286,133015,27443,135583,-7293,-637,20324,2511,3021,73232,-13873,-2473,1386,1010,4190,878700,48466,4742,15191,17133,16402,966282,-809783,-62351,805468,438337,-422121,-6580,62339,149010,-150255,-1836,7215,15303,2038,-18938,13805,129839,-130504,-1501,16123,29545,-24422,1169,12212,difficult
181039,49260,10358,13544,4829,10409,-155705,-43413,-1645,-10090,-1356,-7161,-85100,-38498,-5024,-10209,1309,-7643,-56898,42305,15797,8812,-2791,-4894,-72705,-16419,-3572,-8068,1358,-6492,-62962,-38584,-5822,-8972,-2481,-8309,70605,28202,-15807,9743,4915,80803,-58724,-22165,-3379,20821,-19369,-2250,-119,19021,-16880,-904,2665,-4100,4149,-3839,-482,2749,-1598,-1817,easy
238816,37765,11239,6782,2300,5185,-183332,-15233,7897,11636,15206,11863,-199811,-13224,-5975,-5691,866,-968,-106839,-33367,-8568,-314,3006,3308,-224771,-27593,-8324,-5612,-1296,-2697,2488650,27054,59250,36027,15663,14345,-16479,92972,-117932,2713421,2009,-20143,5774,54647,-13872,-2593,244,67574,-17327,5377,-5298,41639,-14340,2140,-4302,16959,-12831,4276,-6005,17042,difficult
234309,36959,16042,16427,5716,6084,8833,23250,8835,-5657,368,9024,2026886,68333,48477,-12480,1655,17540,-226564,-34859,-14998,-14554,-4371,-1976,-116172,-18733,-7641,-14669,-2331,1763,-194205,-21569,-12273,-14265,-4815,-5672,2018053,-2253450,110392,-78033,45083,-103192,16126,-2836,39642,-63475,7357,-4632,-6823,-2074,-115,404,1287,-6026,2040,-2484,8516,-19516,3739,-7435,easy
670285,120497,24776,20344,21988,16803,-603039,30718,24081,18060,-5177,-750,1412183,173662,15925,92446,-6307,-8936,1060446,535466,-19352,23575,-7650,-4617,-574813,-116657,-19554,-16338,-20303,-13122,201220,-84699,-23018,-18423,-18569,-14478,2015222,-351737,-1635259,776033,142944,361804,-652123,31958,-8156,-35277,-202,-3464,74386,-68871,-39913,-2085,-1130,-1343,-12653,1734,-8186,4319,-8505,-1356,difficult
339078,408566,12228,30311,21601,20406,228092,-365816,-1462,-8225,-20812,-17067,65556,-378709,14314,73744,-19529,-8286,-253108,-349391,1613,-13808,-12445,-15594,335381,-197075,49706,-5306,2952,-3328,218981,-210428,6161,-6047,10878,11897,-162536,-318664,588489,-116400,-12893,29318,152316,-13353,15776,-12701,48093,-43545,81969,-87552,8502,-741,1283,7084,15397,7926,8781,-7308,12266,15225,easy
100651,25247,10897,13400,5344,9407,117560,33351,-1727,-7226,-2439,-3326,-89026,13831,9656,-6916,-3921,-177,308587,2527,1270,-10436,-4567,-5125,-81625,-16599,-7708,-9976,-2969,-2832,-71468,4621,-3596,-10030,-712,-6409,-206586,397613,-390212,10157,-19520,-11304,-19126,21220,11383,-8386,-8978,4112,310,-3520,460,-54,-1482,-646,1598,2257,3149,-4948,2293,-3577,difficult
971862,590809,17176,15364,7822,17394,-746847,-539040,-6943,-8133,3164,35801,-930466,-552683,-12131,-2519,-4141,-3060,-532974,-517552,-9049,11416,7858,-2557,-922504,-577216,-14491,-10139,-5461,-12422,-947406,-587087,-13715,-10559,-5338,-11316,-183619,397492,-389530,-24902,-13643,35131,-59664,-9871,-5188,3082,-5442,776,5614,13935,-21555,-420,-7305,11999,-13319,123,-38861,503,-9865,1106,easy
979244,47690,8974,19445,12475,13011,-916958,-18300,3117,-14619,-1286,-3555,-912427,-24619,-6289,-15435,-11070,-11517,-783442,1447,-1488,-18090,-11669,-8496,-916883,-20149,-5001,-11505,-10822,-11526,-327383,367715,96556,44926,5980,15378,4531,128985,-133441,589500,-6319,26066,-21596,387864,-9406,4801,-3513,101557,-816,-2655,6585,56431,-9784,-599,847,16802,-7962,3021,-3030,26904,difficult
995013,161372,9793,7798,15735,10936,-614918,-158097,-7684,5697,-14211,-8083,-509375,182889,76583,612,2498,10091,-921986,-109281,-5119,10487,-908,-2,-909643,-119177,2250,-7162,-11945,-9191,-867434,-123786,-2720,-4504,-14745,-4523,105543,-412611,12343,42209,340986,-292170,-9896,-4609,84267,-81702,7369,-4970,-5085,9875,-17649,2658,16709,-3406,-11037,-2800,18174,-10093,-9189,4668,easy
272197,89421,16194,21059,22645,18861,-238786,-56441,-12857,-11676,-17008,-14627,-211761,-75978,-15672,-19838,-18288,-7297,-174122,-71481,26013,-11737,-18706,-12993,-248017,-69088,-13642,-16279,-20581,-15066,131365,-7947,60744,24338,-8223,10604,27025,37639,-73895,379382,-19537,4497,2393,61141,-2815,41685,-39655,74386,-8162,8101,-4542,40617,-1280,-418,-1875,12358,7330,-5696,-2073,25670,difficult
1485741,384309,59401,30145,28247,19936,-1296511,-344264,-31632,-25289,-18620,-9810,-1416979,-304188,-42883,10710,-15358,-9096,-1477731,-382455,-54393,-29487,-22526,-16045,-1478154,-359283,-48839,-1614,4050,-11318,-1483435,-368790,-56110,-19553,-18270,-13575,-120468,-60752,-423,-5281,40076,-78267,23172,-9507,-11251,-11510,5554,-7271,35999,-40197,27873,-17939,3262,-7168,26576,-22320,714,-6949,4727,-2257,easy
263659,142720,15502,6773,16461,10924,-146863,-130754,-14414,-3623,-14364,-10210,169694,-103813,27,-4858,-13914,-8455,-246281,-129934,-4386,-1732,-12598,-8538,-173866,-83026,-6862,2067,-14724,-4983,-51977,-16564,-2912,-3522,-13659,-6009,316557,-415975,72415,121889,26941,-26121,46908,66462,14441,-4413,-2476,3950,-1235,3126,3799,-5589,450,1316,-2126,1065,1755,-83,3555,-1026,difficult
240734,44366,24140,13181,14285,8593,-96154,-37447,-22201,-10563,-10112,-1415,-74371,-26312,-22098,-10255,-10582,-4066,-101339,3682,-12012,-2017,-5970,-3422,115896,-37098,-21360,-11790,-13282,-7434,-199343,-30893,-10193,-548,-4739,26024,21783,-26968,217235,-315239,11135,29994,-40780,6205,103,10086,-9348,11167,308,8238,-9773,11242,-470,4612,-7312,8543,-2651,644,-4012,33458,easy
889053,147033,30096,16506,8002,15991,-529856,-137128,-27877,-13565,-5373,-13884,-493091,-107574,-17699,4543,1734,-4677,-172907,90434,891,19249,4233,40583,-825802,-138425,-13789,-10700,-1200,-4585,-694331,-51759,-19396,-10696,-4756,-8170,36765,320184,-652895,131471,29554,198008,-228859,86666,10178,18590,-14680,-5607,18108,14706,-29949,4,7107,2499,-5433,-3556,9207,45260,-45168,-3585,difficult
572108,61381,11182,12432,5919,8642,76641,-40844,-4222,29894,1970,6051,-348456,-32934,12551,-7140,3871,-5103,-442031,-47113,3330,155,-5036,-6088,-498211,-52451,-8876,6342,-3788,-7025,-108312,-28670,-4599,-4648,-3883,-6278,-425097,-93575,-56180,389899,7910,-14179,-5338,23781,16773,-9221,-12206,4277,-37034,7295,6187,-10990,1901,-8907,1248,-95,-11154,-985,-937,747,easy
115971,18094,5045,4084,2350,3051,-22563,60067,-1559,-1767,549,108,1433784,130107,6014,10827,11888,6193,-59230,-9572,-3129,-514,-347,3957,1314790,46508,10270,19468,10215,6818,-90508,-9445,3843,3134,4830,-390,1456347,-1493014,1374020,-1405298,70040,-139679,56080,-55953,7573,-9143,13399,-6427,12594,-11341,19982,-16334,11339,-12235,10562,-5385,6085,-2236,2861,-7208,difficult
301401,35587,15357,12836,7216,9961,-52503,1230,3607,3493,28853,7016,149933,152306,-13925,-2405,28866,11413,-237470,602,-2926,1574,6094,15884,505969,60110,-6214,16261,1533,11136,388961,174393,14395,-2837,10030,1009,202436,-387403,743439,-117008,151076,-151704,59508,114283,-17532,10999,-3288,20609,-5898,3979,14687,-19098,13,-22772,-4561,8497,4397,4471,-4748,-10127,easy
467856,76085,24649,10370,17232,19665,-339359,18937,-2168,18109,-9980,-7370,2157589,18975,30336,13810,44115,27528,-184175,22763,-15876,33506,-10198,-10330,-167510,-62251,-15708,-1999,-13647,-11964,-363493,-16481,-17204,-4469,-6571,-1610,2496948,-2341764,16665,-195983,38,3788,-85014,45770,32504,-46212,168,-1496,-4299,19696,-35505,-2470,54095,-54313,-3449,7076,34898,-37858,-1634,10354,difficult
483405,32356,18792,11049,6089,8271,263342,178599,12058,13801,12746,174,58891,89874,-12827,-7086,-3852,-2517,-21867,-16583,-8655,-7271,2707,-601,-448187,-18321,-15503,-7394,-3987,7568,-451747,-9383,-591,-8906,20659,13998,-204451,-80758,-426320,-3560,-88725,-106457,-1738,8938,-24885,4172,-6848,14912,-20887,-185,-123,-1512,-16598,6559,-6694,24646,-2691,1916,8169,6430,easy
213911,23395,14796,3451,12078,12775,2128982,535528,7703,60383,2457,11923,-148434,25976,-9317,34502,-9291,16203,-182650,9554,1662,3427,-5937,2770,59172,-4691,-14012,2504,-7791,-5487,-204603,-19746,-14657,-1408,-5422,-9041,-2277416,-34216,241822,-263775,-509552,-16422,-14245,-15055,-17020,10979,-15674,-645,-25881,-31075,-923,-3912,-11748,3354,-1854,2369,4280,-13433,-8257,-3554,difficult
398604,16962,7959,6401,3648,9155,-319006,-5677,-7089,-5025,780,-638,15925,8970,5041,-1613,9935,-65,242238,796998,4926,1202,27765,32353,2708,-5986,7723,2915,3988,-783,443753,85887,36946,25939,18892,5230,334931,226313,-239530,441045,14647,788028,-802984,91873,12130,-115,2797,29223,3412,2815,1713,23024,9155,17830,-23777,14904,573,32418,-33136,6013,easy
104508,58280,31464,12016,6692,4178,163791,100853,-14793,11935,4554,44700,396095,241198,-18612,11260,9687,47703,-75609,-30619,-22029,-9028,-3606,1407,563026,-22743,-24774,-7906,1407,8081,140665,-52379,-22812,-9038,-1094,1044,232304,-471704,638635,-422361,140345,-271817,7876,-29636,-3819,-3417,-2745,1962,-675,-20288,1122,-1132,5133,-13293,5013,-2501,3003,-46296,6674,-7037,difficult
323019,43033,5768,8881,1741,4831,-120223,-13930,2914,-1174,1428,-2445,245861,-34926,-3380,-236,3370,-1358,-65747,5146,1669,-4305,2246,-2957,-308588,-14364,-1915,-4760,3767,-428,-49020,48771,9761,3180,17048,5350,366084,-311608,-242841,259568,-20996,40072,-19510,63135,-6294,5049,-3584,11676,938,-4069,-455,7940,1942,-1124,1521,13281,1087,-1599,2529,5778,easy
594584,75595,19343,15384,6463,4592,-360420,97026,8967,-10521,-126,2840,-361402,-64008,-12548,-13495,-4547,2340,-352185,-68522,-17072,-14929,-5090,-3275,-271009,-26053,-15029,-7625,6686,12573,-573366,-55847,-8901,-14015,-3016,1248,-982,9217,81176,-302357,-161034,-4514,42469,-29794,-21515,-4524,2043,6128,-2974,-1434,7304,-6390,-4421,-543,11776,-9702,-500,-5615,15848,-11325,difficult
374720,119447,22033,10494,16893,21351,774919,22725,94710,52880,8020,19344,772097,88090,40976,17985,9697,9582,-211117,-75990,-2411,22007,-8355,-14140,-321287,-7265,-15530,-4204,-10527,-3891,1339664,-60954,-7695,11433,-8424,-12048,-2822,-983214,-110170,1660951,65365,-164080,68725,-53689,-53734,-43387,-13119,7835,-34895,4022,-26211,15637,1677,-18052,-2172,2103,-9762,-23722,10249,-8157,easy
89409,36500,3073,2246,4133,8365,80239,139952,45737,17831,16108,3566,1631678,77970,16183,8507,20585,-1822,766284,301454,4387,4872,29705,16197,-52213,-18347,35577,14769,13614,34924,153445,-11051,4251,6160,-2046,-5766,1551439,-865394,-818497,205658,-61982,223484,-319801,7296,-29554,-11796,31190,-31326,-9324,-3635,9897,-8609,4477,9120,-16091,-15660,-5388,18019,18727,-40690,difficult
278834,55626,15187,9501,8824,11779,966693,1428,-9815,-3632,349,-6943,713001,765749,47526,12404,34348,18765,1747250,92326,111498,904,15573,17863,-214730,-47098,1547,-8093,-7489,560,191434,-18822,13924,11301,-1925,-7641,-253692,1034249,-1961980,406164,764321,-673423,-139424,28276,57341,63972,-109951,12377,16036,-11500,-8997,19394,33999,-18775,-23062,5564,25708,-902,-17303,-8201,easy
132264,108862,29777,13489,8223,14974,-99715,-103152,-26368,-373,1330,26358,57855,-77393,-25308,-11857,-4953,-7365,-94254,-57597,-24228,-8963,-6663,-12180,-128619,-98701,-22128,-2216,-1748,-1555,78938,-83863,-20370,-7978,-6760,-8302,157570,-152109,-34365,207557,25759,19796,-41104,14838,1060,1080,2100,1758,-11484,2894,6747,-5762,-6283,-1710,4915,-5012,-33723,-4815,10625,-6747,difficult
150507,266639,28749,14654,36100,18234,33163,-208098,5073,-2262,-33907,-8256,809348,373521,-9470,-5894,-20587,-2965,289223,-128287,-4950,3854,-21715,-10122,124449,-159692,586,-12887,-35064,-15599,148630,-245065,-18278,-8224,-33078,-12825,776185,-520125,-164774,24181,581619,-501808,-31405,-85373,-14543,4520,5536,-18864,-3632,9748,-16741,4663,13320,-1128,-13349,1986,5291,-7157,-5477,2774,easy
1187177,53881,17528,8214,16560,19847,-1157165,-22198,3280,-1887,-8203,-9641,239107,-21379,-11293,12783,200,-5473,-1123844,-47245,-5980,22778,-8634,-6993,-1131747,-49375,-12062,2675,-10941,-10704,-1118509,-31896,-17009,-211,-12317,-16073,1396272,-1362951,-7903,13238,819,-25866,-2130,17479,-14573,5313,-6082,-4947,14670,9995,-20103,-2886,8403,-8834,-2307,-1376,4168,-1520,-3711,-5369,difficult
1253346,73176,13243,8404,7396,16436,-990286,-22601,7963,81994,-660,-10031,-1114861,-64446,-1104,-4271,-3531,-3478,-412319,-45712,1664,4207,3721,4718,-1209590,-52611,-10529,-97,-5407,-13594,-1212153,-36987,-10509,-6705,-1820,-12648,-124575,702542,-797271,-2563,-41845,18734,-6899,15624,-9067,2768,-12193,20,-86265,8478,-4304,-6608,-2871,7252,-9128,3587,6553,8196,-18312,946,easy
495417,64174,12894,9087,13432,9161,-368055,-30453,-4458,-2237,-5830,-1469,-454620,-42017,-8843,-3719,-6001,12866,-485376,-52644,-8813,-1756,-483,8303,-384266,-23318,-7584,-6598,-5286,-3060,-420515,-25359,9540,-6084,-11138,-3328,-86565,-30756,101110,-36249,-11564,-10627,29326,-2041,-4385,30,1229,17124,-1482,1963,-4842,514,-171,5518,-4803,-5852,14335,-4563,-11363,-268,difficult
