delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
626465,264902,9629,30737,30747,32386,-154951,-49767,29744,1335,7504,-15872,519517,31483,16535,10312,-15016,7610,-602885,-261906,-8133,-28772,-24141,-16116,674468,-1122402,81250,-293389,-13209,-24668,8977,-39084,-22520,-9125,23482,-23726,easy
1472866,338520,22206,50235,75977,90293,-1044311,263501,106744,203522,62849,86095,-1328450,-279050,-6894,-46291,-72770,-81528,-1119203,-277637,-20137,-45431,-73935,-77358,-284139,209247,-542551,1413,-113638,-13243,-249813,860,-135619,-1165,-167623,4170,difficult
964408,158962,37987,25690,22909,57111,-697489,-144868,-19499,-17632,-19286,-50804,1071713,548737,84881,140082,164372,24026,641283,-55658,-27884,-14251,-14086,-28903,1769202,-430430,693605,-604395,104380,-112765,157714,-154333,183658,-178458,74830,-52929,easy
1161605,345647,79471,59193,35767,49193,417816,-202512,-66405,-47568,-24434,-35125,133061,25624,29537,-19872,-24954,17256,-848945,-125059,-45192,-48560,-23821,-33663,-284755,-982006,228136,-150683,95942,-74729,27696,-28688,-520,1133,52381,-50919,difficult
1431370,247841,232183,91926,58141,153175,-1133710,-180746,-190311,-84467,-38941,-136866,495274,-178092,-179897,-71392,-20654,-132980,-1051207,-230613,-230332,-89188,-55442,-148954,1628984,-1546481,2654,-52521,10414,-50435,13075,-17796,18287,-34788,3886,-15974,easy
331607,105296,7477,23226,44591,21290,207651,-48866,13434,-18383,-29015,-8971,598106,48522,91730,30857,-30683,-5512,1673626,275523,46076,92225,-20051,-548,390455,1075520,97388,227001,78296,-45654,49240,61368,-1668,10632,3459,4964,difficult
880253,129567,34229,27508,16303,22021,-442456,-107402,-25714,-1588,-14219,-7360,-635770,-110387,-28168,-17205,-9744,-16940,410547,2523215,22815,39190,54758,237271,-193314,1046317,-2985,2633602,-2454,50983,-15617,56395,4475,64502,-9580,254211,easy
560084,63388,41050,12387,7839,11409,-449045,-58076,-39375,-10080,-4981,-7287,-178140,101991,-31770,-5634,2919,3027,1361694,666972,122702,46134,55862,123162,270905,1539834,160067,564981,7605,154472,4446,51768,7900,52943,10314,120135,difficult
1361352,246952,64568,88222,67547,77504,-965343,-220797,-54040,-83126,-61331,-68078,-203744,-185002,30521,-77702,-44296,-61252,-979634,-186556,-56813,-80096,-53272,-53291,761599,-775890,35795,-1554,84561,-87334,5424,-2394,17035,-8976,6826,7961,easy
1295890,321536,40687,30135,24455,52176,-1145169,-294075,-25055,-22948,-21014,-36660,-61973,-105459,29547,-1181,-13943,-23387,332013,63744,-14214,-18975,-14831,61842,1083196,393986,188616,169203,54602,-43761,21767,-17794,7071,-888,13273,85229,difficult
912135,506358,87561,114057,52677,66306,-767618,-442080,-81560,-94669,-50595,-60345,-749908,-446695,-83074,-109407,-50917,-55358,-715800,-395880,-41389,-100402,-35744,-36298,17710,34108,-4615,50815,-1514,41685,-14738,9005,-322,15173,4987,19060,easy
408545,45256,8358,7888,6602,7287,774641,152228,61683,195636,172991,52887,791456,373280,32362,17757,6891,38355,-311259,93053,34906,22529,6803,22968,16815,-1102715,221052,-280227,-29321,2544,-177879,4772,-166100,-88,-14532,-15387,difficult
878384,295541,184756,21244,14502,89658,-730815,-238750,-183103,-8150,-11420,-85843,-443318,-231933,-172634,-10052,22400,-74798,-555264,-215732,-175944,-17823,-10461,-65363,287497,-111946,6817,16201,10469,-3310,-1902,-7771,33820,-32861,11045,9435,easy
828568,164549,105111,75147,27185,31000,-580396,-55467,-92262,-52345,-2069,-15283,-442537,-65482,-66917,-70119,-24040,-21808,764333,-64875,48336,-39847,1593,22051,137859,1206870,-10015,607,25345,115253,-17774,30272,-21971,25633,-6525,43859,difficult
1540203,164599,71627,24213,17140,37484,-509209,-106445,-56684,-12457,-6969,-11251,-436679,-22125,-62019,9293,-4728,-12083,-1460975,-119365,-53171,3619,-9870,20504,72530,-1024296,84320,-97240,-5335,8848,21750,-5674,2241,-5142,-832,32587,easy
988852,260759,42931,21125,36310,38134,-655703,-244625,-38915,-11862,-33846,-35035,455112,-56780,248777,2510,7742,44314,-656160,-216388,29253,-10962,-14586,-24517,1110815,-1111272,187845,-159608,287692,-219524,14372,-13472,41588,-22328,79349,-68831,difficult
929050,325364,142882,55260,30425,51012,131525,-241360,-113084,-47705,-27928,-44205,669917,404501,-72105,55456,117209,89850,-792746,-220046,-134659,-54510,-27377,-40776,538392,-1462663,645861,-624547,40979,-62554,103161,-109966,145137,-144586,134055,-130626,easy
657826,52655,21807,9422,6876,9259,-56786,-29230,-16097,275,-1357,-2714,-407011,120885,-12577,28943,-131,1768,-303171,-10949,-19339,-3476,13430,69017,-350225,103840,150115,-131834,3520,-6762,28668,-32419,1226,13561,4482,67249,difficult
684764,91640,54008,26784,13282,30180,418907,631100,254912,121496,271532,273313,-675259,-84973,-50917,-26115,-12403,-28963,653012,69996,44713,37294,9636,176766,-1094166,1328271,-716073,154969,-305829,95630,-147611,63409,-283935,22039,-302276,205729,easy
416938,60304,28640,18242,5048,21173,345590,77859,8381,27361,2835,16231,-107511,-11824,-21146,-5096,-3521,-10358,-213605,67050,13658,483,6496,38086,-453101,-106094,-89683,78874,-29527,34804,-32457,5579,-6356,10017,-26589,48444,difficult
963631,130737,12413,15416,6867,33044,687277,77037,34187,3137,19583,8542,-482228,725094,74676,97094,50303,87129,-865834,-94804,383,-9652,-100,-24740,-1169505,-383606,648057,-819898,40489,-74293,93957,-106746,30720,-50403,78587,-111869,easy
657955,274213,30932,19452,15182,17247,-454192,-214457,-26799,-4193,-9871,-6270,1522993,-68636,6528,37114,1954,15645,-591366,-258850,-10290,-14898,-12445,-8508,1977185,-2114359,145821,-190214,33327,-16818,41307,-52012,11825,-14399,21915,-24153,difficult
795600,311186,113757,67611,20394,46436,1050904,107490,-61605,-25048,9044,19899,168853,-96171,-98845,-40385,-2736,-12761,-20262,-156965,-22617,-21135,7702,-22645,-882051,-189115,-203661,-60794,-37240,76228,-15337,19250,-11780,10438,-32660,-9884,easy
851574,91782,17316,14531,9863,11615,-849783,-80989,-160,31877,3187,-5820,-820483,-76291,-14371,29208,-6812,-277,-807474,-63542,-665,8959,6129,-2666,29300,13009,4698,12749,-14211,13706,-2669,-20249,-9999,12941,5543,-2389,difficult
589575,289444,25149,40143,29207,19198,-303423,-203152,-18080,-26749,-14138,-881,459568,154941,38689,-21559,-23901,8250,-258027,314116,23213,-958,8133,99446,762991,-717595,358093,159175,56769,-15476,5190,20601,-9763,32034,9131,91196,easy
904800,139573,28888,41387,20230,24562,-639466,-128002,-15002,-32326,-17802,-19251,-799034,-121613,-20402,-27098,-15529,-15290,244647,182642,222914,3596,48683,129048,-159568,1043681,6389,304255,-5400,243316,5228,30694,2273,64212,3961,144338,difficult
269326,43864,20407,8549,3915,9185,343544,211772,22321,114417,42250,72513,2345978,1317759,240200,210754,130454,101788,524968,15499,17168,21978,21155,8224,2002434,-1821010,1105987,-1302260,217879,-223032,96337,-188776,88204,-109299,29275,-93564,easy
759806,81638,31900,20175,12008,10711,-492123,462759,53370,26806,8127,26884,-509416,-51849,-6623,-8021,-8550,-5332,-551666,-41231,-16526,-11555,-6754,-3739,-17293,-42250,-514608,10618,-59993,-9903,-34827,-3534,-16677,1796,-32216,1593,difficult
1505656,503856,48209,55817,85887,110334,-1169008,-415231,-24544,-47164,-80168,-80080,-845499,-350931,33264,-25045,-64547,-89062,-1426711,-370385,-46317,-40147,-80281,-98866,323509,-581212,64300,-19454,57808,-79581,22119,-15102,15621,-15734,-8982,-9804,easy
1014393,550772,102293,85464,149990,116895,-556084,-469955,-84076,-41869,-138671,-100514,-1008934,-535582,-100678,-70446,-143907,-110383,-777469,-544361,-96895,-83747,-147865,-112928,-452850,231465,-65627,-8779,-16602,3783,-28577,-13301,-5236,-3958,-9869,-2545,difficult
632743,105353,30704,36355,29391,34649,-464702,-63833,-14165,-23238,-19680,-26890,55537,251231,14487,12087,-22823,-11934,8012,319743,110586,16174,26487,47700,520239,-47525,315064,68512,28652,96099,35325,4087,-3143,49310,14956,59634,easy
938587,176310,43590,13894,31883,39806,-521815,-144682,-35465,-6378,-25774,-29924,-506434,191719,-40875,17986,15511,-18383,-23947,38026,26832,7265,-7744,-15607,15381,482487,336401,-153693,-5410,67707,24364,-10721,41285,-23255,11541,2776,difficult
791159,388341,64295,38369,23245,28267,640179,-318150,34762,-5300,-4954,11906,652862,448,-2157,12371,-2854,35230,5467,-295281,-53758,-34172,-16590,-5912,12683,-647395,318598,-295729,-36919,-51601,17671,-46543,2100,-13736,23324,-41142,easy
869324,428513,58139,142263,59670,51351,171526,43438,239069,-44027,-27772,-16373,418678,-155792,-4672,-111849,-15579,-14611,-568427,-389637,-51163,-129815,-53653,-44555,247152,-987105,-199230,-233845,-243741,-46491,-67822,-17966,12193,-38074,1762,-29944,difficult
1362630,217148,64460,18398,18063,44526,-740360,52117,-28730,37468,-10891,-29456,-1142239,-14846,-39166,1259,-7525,-13047,-1190329,-174628,-57182,-13702,-11494,-26401,-401879,-48090,-66963,-159782,-10436,-18016,-36209,-14961,3366,-3969,16409,-13354,easy
1038741,305868,39172,48238,31453,43445,75387,13199,-34337,26572,-2335,11566,258169,232391,10358,77487,129782,112487,-147488,-221736,-35373,-35563,-26963,-20509,182782,-405657,219192,-454127,44695,-45731,50915,-113050,132117,-156745,100921,-132996,difficult
1722678,218801,33952,49675,19816,51856,-1642948,-161349,-27718,-41002,-18293,-44091,-333361,356747,6449,103742,16246,26767,-1582188,-193616,-31319,-48392,-18422,-47365,1309587,-1248827,518096,-550363,34167,-37768,144744,-152134,34539,-34668,70858,-74132,easy
524691,277274,54771,18499,12480,44561,-152812,-215984,-46295,-14453,-10192,-40988,97334,-241354,-29582,-14238,-10075,-33320,759805,-30037,-37155,24290,10419,-15258,250146,662471,-25370,211317,16713,-7573,215,38528,117,20494,7668,18062,difficult
621923,120860,43515,46975,27926,72576,44838,-101246,9782,-40678,-21211,-54829,581024,386936,-25060,-20256,13350,-55350,-9119,-66158,-32976,-41717,-27045,-62236,536186,-590143,488182,-453094,-34842,-7916,20422,-21461,34561,-40395,-521,-6886,easy
846429,407411,40154,22561,78925,64109,-60823,-345612,-22867,26820,-52663,-49550,-199110,-362452,-4330,-13940,-75300,-53016,-801686,-360875,-38854,-20048,-74944,-57116,-138287,-602576,-16840,1577,18537,-34524,-40760,-6108,-22637,356,-3466,-4100,difficult
1470087,324809,180584,33046,62676,54657,-963346,-242778,-162422,-27605,-57175,-46278,-449894,114127,-122153,82352,-44170,-10610,-1078464,-274529,-163522,-26698,-60332,-47779,513452,-628570,356905,-388656,40269,-41369,109957,-109050,13005,-16162,35668,-37169,easy
1429644,41286,17479,29542,12792,24184,254179,31757,5821,15466,45131,16444,-556392,163977,25482,-10961,157,53052,-1179564,-13949,-8066,-21130,-10104,-9401,-810571,-623172,132220,-177926,19661,-33548,-26427,-10169,-44974,-10261,36608,-62453,difficult
792433,125091,50582,19099,19675,30081,-290928,-42354,-49648,-13672,-10117,-15227,1090217,625856,-13080,-11805,19927,87203,-215635,-3365,-22055,-13330,-10790,-13753,1381145,-1305852,668210,-629221,36568,-8975,1867,-1525,30044,-30717,102430,-100956,easy
124329,30419,4338,3535,2804,8729,32882,-21566,-3661,2128,92,-1636,468463,13372,6023,23847,4765,3142,210252,6158,20612,10368,8387,32387,435581,-258211,34938,-7214,9684,14589,21719,-13479,4673,3622,4778,29245,difficult
913578,364345,49362,36546,44227,62699,809191,-280827,31287,10422,-25329,-45021,-709712,-211566,-2534,-20872,-30789,-33979,-20042,-119102,-17150,-23116,-29126,-40359,-1518903,689670,69261,92464,-33821,-14616,-31294,-2244,-5460,1663,11042,-6380,easy
448366,95318,60561,43916,37984,41997,-317386,2648,-29744,29068,-31743,-17465,-98142,-47497,-53034,-33583,-34883,-35045,779774,54187,-34390,53818,-12762,20079,219244,877916,-50145,101684,-23290,18644,-62651,87401,-3140,22121,-17580,55124,difficult
883495,193829,61925,61973,17688,44697,1505576,-37433,-41961,-3624,-8495,10011,851892,1493547,173954,49738,58950,66821,-14272,-112784,-33620,-26170,14826,-30718,-653684,-866164,1530980,-1606331,215915,-207574,53362,-75908,67445,-44124,56810,-97539,easy
1944409,295913,59221,23100,27951,63552,-1812096,-177626,-52397,-19326,-25215,-57759,-1488891,-262781,-29444,-3068,-19903,-37718,-1736503,-267181,-54628,-20995,-24205,-56022,323205,-247612,-85155,-4400,22953,-25184,16258,-17927,5312,-4302,20041,-18304,difficult
537918,152095,21480,28174,8168,45481,248206,1228,85226,-8260,3813,-1829,-252707,-125233,1631,-19754,-3974,-35485,1877748,578532,97752,79853,35091,156647,-500913,2130455,-126461,703765,-83595,96121,-11494,99607,-7787,39065,-33656,192132,easy
1001610,171932,49741,52986,21826,36384,-327107,158735,161273,-35363,43231,17960,-825723,-104912,-40687,-29682,-16200,-22985,-371042,291737,24739,32938,37121,30649,-498616,454681,-263647,396649,-201960,65426,5681,62620,-59431,53321,-40945,53634,difficult
1476072,254328,23789,45639,25213,41130,-1279551,-209663,-21638,-44715,-15075,-28071,156098,-128039,46670,-40905,-2778,-7827,156098,-128039,46670,-40905,-2778,-7827,1435649,0,81624,0,68308,0,3810,0,12297,0,20244,0,easy
250623,77080,43113,21282,7817,14044,246006,-20765,-11452,20905,8360,40442,985179,37338,-34731,-6783,-1861,-2276,748843,100798,-6743,6082,-52,42034,739173,-236336,58103,63460,-23279,27988,-27688,12865,-10221,1809,-42718,44310,difficult
1272004,102907,38305,24550,23865,33871,-584333,-25508,-25156,-18031,-20454,-23039,-605576,-73424,-28759,-10307,-19741,-24380,-534538,15088,-34497,-20292,-7278,-8688,-21243,71038,-47916,88512,-3603,-5738,7724,-9985,713,12463,-1341,15692,easy
1130716,341671,196819,78812,137192,71885,-169493,-171555,-34090,-49708,-80976,-34598,-706939,-79562,-161076,-56814,-103075,-16635,-710950,26242,-194628,-27838,-115129,-18051,-537446,-4011,91993,105804,-126986,-33552,-7106,28976,-22099,-12054,17963,-1416,difficult
1651944,271716,25614,40745,49370,34842,-1325222,-239852,-6203,-24528,-33982,-26210,-1389464,-33316,24916,-4788,-8644,10765,-890524,-211373,3097,-17916,-36873,-2076,-64242,498940,206536,-178057,31119,-21819,19740,-13128,25338,-28229,36975,-12841,easy
1475768,366511,90960,41088,88713,67560,325921,236701,214899,84665,-41101,-26624,-678826,-248368,-50389,7499,-75695,21984,575528,-197208,-15115,-34744,-76038,-39618,-1004747,1254354,-485069,51160,-265288,35274,-77166,-42243,-34594,-343,48608,-61602,difficult
900261,201887,60335,19534,22585,38481,-172006,214499,128999,93814,46396,76995,-254322,-154517,-56577,816,-20464,-35036,-757794,-182072,-12007,10002,-14217,-18828,-82316,-503472,-369016,-27555,-185576,44570,-92998,9186,-66860,6247,-112031,16208,easy
999520,507635,168454,39679,36176,76959,63600,-405182,-130693,-29660,-26960,-25781,-810301,-501051,-165605,-30577,-32053,-67765,-949921,-488334,-167355,-38758,-35787,-76003,-873901,-139620,-95869,12717,-34912,-1750,-917,-8181,-5093,-3734,-41984,-8238,difficult
931703,172277,19425,25672,39502,24674,113793,-14038,57868,-778,-21955,18841,-55295,-31244,-10125,-10719,-30841,-18673,-759893,-149252,-18178,-22659,-37119,-17678,-169088,-704598,-17206,-118008,-67993,-8053,-9941,-11940,-8886,-6278,-37514,995,easy
612457,162993,19068,21201,8868,10568,1587952,24573,-1278,5722,61844,77699,563438,-138283,-12644,-17670,-3959,-2115,400289,38232,6994,74397,2119,28195,-1024514,-163149,-162856,176515,-11366,19638,-23392,92067,-65803,6078,-79814,30310,difficult
828275,120132,48558,20508,10506,13301,2219420,74857,309550,171262,65096,93726,-246002,-70268,-44022,-11908,-8617,-6665,-769138,37202,-39679,-17075,-5910,-2599,-2465422,-523136,-145125,107470,-353572,4343,-183170,-5167,-73713,2707,-100391,4066,easy
718067,123620,37933,15361,11471,29689,-331549,-93534,-24508,-8043,-6314,-24948,-635921,-111618,-34191,-11209,-9895,-28253,-93546,258880,-16560,-4384,12967,40778,-304372,542375,-18084,370498,-9683,17631,-3166,6825,-3581,22862,-3305,69031,difficult
2049528,505345,80454,145610,113867,126115,-1693411,-410544,75871,-52817,-17275,-29653,-836694,-89360,-52865,-115901,-100366,-104827,-1449749,-427849,-68867,-102199,-100633,-97837,856717,-613055,321184,-338489,-128736,-16002,-63084,13702,-83091,-267,-75174,6990,easy
1251326,154191,53182,46267,24847,24645,-1146984,-78545,-46434,-33939,-15013,-19065,43535,-117380,-48381,-38265,-23274,-19032,755793,178200,472092,233733,31273,288866,1190519,712258,-38835,295580,-1947,520473,-4326,271998,-8261,54547,33,307898,difficult
1127545,365120,306197,86515,38704,85706,-842843,-193699,-272265,-80846,4892,-50223,-303863,-240963,-281731,-54345,-16327,-65745,-887266,-271250,-221675,-63544,-25755,-55375,538980,-583403,-47264,-30287,-9466,60056,26501,-9199,-21219,-9428,-15522,10370,easy
237564,243201,12454,58230,16400,30073,1075084,-71220,21155,-7507,17380,28076,1467530,100022,-9346,-42714,-6582,-4928,1571029,-63768,196030,7334,59780,37474,392446,103499,171242,-163790,-30501,205376,-35207,50048,-23962,66362,-33004,42402,difficult
936595,172965,46367,44952,45071,25514,-906693,-121857,-44349,-36006,-36410,-5990,-348743,-63461,47553,-21042,-18403,13570,469352,-109242,-26703,-19142,-34076,-5679,557950,818095,58396,-45781,91902,-74256,14964,1900,18007,-15673,19560,-19249,easy
467295,81015,29848,19021,8928,30454,238241,88402,749,-5006,7687,942,2048826,7632,-23757,34279,36897,10633,-332763,-66960,-23052,-14695,-5419,-25082,1810585,-2381589,-80770,-74592,-24506,705,39285,-48974,29210,-42316,9691,-35715,difficult
1001287,257986,30139,169605,63333,59548,-890448,-211546,-27228,-165932,-60483,-53259,-439726,84161,-6402,-134168,-9579,-29950,-437493,-122395,-8062,-133286,-26034,-2369,450722,2233,295707,-206556,20826,-1660,31764,882,50904,-16455,23309,27581,easy
94782,81174,14923,27688,13387,16722,-88764,-45061,-8892,-5683,1371,-7267,86321,-37315,7351,25481,-2764,2077,176111,-62351,-9172,-13807,-8069,-12108,175085,89790,7746,-25036,16243,-16523,31164,-39288,-4135,-5305,9344,-14185,difficult
822852,200054,32518,61179,28978,42435,20778,-136812,-6301,-56491,-18667,-35609,691299,-103280,-15181,-39718,-5797,2386,-384802,573438,-17681,-43997,-15312,-624,670521,-1076101,33532,676718,-8880,-2500,16773,-4279,12870,-9515,37995,-3010,easy
521988,129701,27301,24250,20701,11711,168598,49492,209573,-6284,-4572,33889,-364895,-87184,-16974,-12996,-14594,-7657,-150488,-79826,-11741,-19851,-13724,1098,-533493,214407,-136676,7358,-226547,5233,-6712,-6855,-10022,870,-41546,8755,difficult
942347,161337,42296,12984,16147,51227,59106,136811,-31932,29708,13964,17254,-826537,-138593,-33402,-4544,-13297,-42579,558712,851112,62038,115050,-4447,60623,-885643,1385249,-275404,989705,-1470,95440,-34252,119594,-27261,8850,-59833,103202,easy
682632,439431,53555,36369,34428,45737,105092,-328454,-5093,-19928,-19949,-28098,55302,-240081,-30072,-9571,-28074,-27846,1083108,-176822,236017,28864,116175,18024,-49790,1027806,88373,63259,-24979,266089,10357,38435,-8125,144249,252,45870,difficult
821129,373415,12150,21926,17976,27053,44966,62680,63504,54362,18443,103572,-698404,-340182,-1941,-17203,-15492,-12564,207513,-326925,41881,-16323,-7826,-4694,-743370,905917,-402862,13257,-65445,43822,-71565,880,-33935,7666,-116136,7870,easy
1322536,109316,27077,19126,7364,30537,316156,83427,9494,-5493,992,-20086,-1193753,-55449,-24374,-16999,-5335,-26533,-1189188,-94225,-19601,-13931,-1849,-22840,-1509909,4565,-138876,-38776,-33868,4773,-11506,3068,-6327,3486,-6447,3693,difficult
1499321,297044,258294,61843,102784,91705,804200,776654,278679,49868,-39023,127763,-545321,-68184,-231224,43662,-58351,-46571,-1290654,-268481,-255377,-55916,-98426,-80894,-1349521,-745333,-844838,-200297,-509903,-24153,-6206,-99578,-19328,-40075,-174334,-34323,easy
692565,71300,19760,15360,26593,17361,-633365,-14995,-15886,-3873,-21919,-12310,533029,63936,37234,41499,37386,19049,1655503,437994,38010,14482,88405,69372,1166394,1122474,78931,374058,53120,776,45372,-27017,59305,51019,31359,50323,difficult
1213973,115474,18559,20439,17239,25706,107995,-33997,-12718,64395,-8422,-9534,-1007896,-72092,-9154,-14149,-9986,-18569,316004,975684,-2301,101754,41001,10650,-1115891,1323900,-38095,1047776,3564,6853,-78544,115903,-1564,50987,-9035,29219,easy
635744,87420,41342,16644,9681,18130,-579927,-4501,-30292,-6866,-3969,-5746,1394512,57690,-9318,3344,-3998,19597,-22245,88769,-35551,44779,18810,33681,1974439,-1416757,62191,31079,20974,-26233,10210,41435,-29,22808,25343,14084,difficult
263090,61243,14713,32892,10875,8958,350240,149446,-6430,-18949,-393,-3941,-217016,-50142,-14530,-30956,-10162,-7595,-254774,-38766,-11049,-28943,-5148,6694,-567256,-37758,-199588,11376,-8100,3481,-12007,2013,-9769,5014,-3654,14289,easy
1303723,163651,320603,78736,37934,104798,-91048,-21601,-236058,-45338,-22757,-52170,-1071795,-8115,-295043,-76657,-35754,-94139,2217971,-99929,-255139,-51944,5914,-82276,-980747,3289766,13486,-91814,-58985,39904,-31319,24713,-12997,41668,-41969,11863,difficult
272688,63207,21465,34166,13952,10437,-199744,-30503,-18633,-31218,-12333,-8488,-255845,-55200,-17223,24353,-7092,-4797,484129,-5359,4001,-16869,118,7148,-56101,739974,-24697,49841,1410,21224,55571,-41222,5241,7210,3691,11945,easy
486106,255703,34364,14409,25186,42124,-354746,-228808,-24297,-10153,-21275,-37094,1655,-150723,-23007,-7903,-12822,-22099,882874,45522,-3227,63204,28288,91872,356401,881219,78085,196245,1290,19780,2250,71107,8453,41110,14995,113971,difficult
344204,47767,19630,33311,7041,8016,-324295,-22239,2778,-631,1247,-1295,213728,-3854,23462,-1542,-714,3523,-265544,-42948,-18562,-26206,-4860,-2606,538023,-479272,18385,-39094,20684,-42024,-911,-24664,-1961,-4146,4818,-6129,easy
1061295,242111,83757,21579,26039,51534,48523,-6871,19797,45761,-18227,-7652,843869,67743,136879,116428,69868,3324,511430,-89224,-65782,15251,-12489,-18657,795346,-332439,74614,-156967,117082,-202661,70667,-101177,88095,-82357,10976,-21981,difficult
564848,123750,159419,132073,26826,34704,-523837,-109029,-133404,-53144,-15220,-29808,67544,-104088,-130795,-115881,-19251,-26645,-550832,-121825,-156212,-129134,-25336,-32480,591381,-618376,4941,-17737,2609,-25417,-62737,-13253,-4031,-6085,3163,-5835,easy
412712,154282,29143,11845,10352,20742,1033794,180891,125484,296533,22228,76344,224686,2424,-7484,21821,2253,-4692,-238572,-127954,-24534,-4470,-8634,-16300,-809108,-463258,-178467,-130378,-132968,-17050,-274712,-26291,-19975,-10887,-81036,-11608,difficult
1464038,183335,45787,22306,28035,44294,-1460795,-179820,-37048,-6182,-27121,-41723,-1460995,-179744,-41068,-14313,-25393,-43161,-1163842,31511,44118,21796,-3855,5932,-200,297153,76,211255,-4020,85186,-8131,36109,1728,21538,-1438,49093,easy
1078422,986246,204406,40656,68637,131384,765898,-760696,53657,-980,-35217,61740,-487779,-941349,-183396,-31090,-44323,-112331,206307,-833524,-116475,-18970,-57799,-111395,-1253677,694086,-180653,107825,-237053,66921,-30110,12120,-9106,-13476,-174071,936,difficult
820304,115449,33649,42879,26644,19439,-598251,-17351,9945,-30881,-10739,1963,167226,9757,35364,-12498,684,27680,-661922,-67318,-30336,-37593,-21792,-13542,765477,-829148,27108,-77075,25419,-65700,18383,-25095,11423,-22476,25717,-41222,easy
972061,220495,67245,54441,31074,33207,85385,65613,-9993,-27812,-3968,11553,-863686,-212964,-64823,-52924,-29241,-31239,-248196,-82502,-50648,-49616,-24959,-12657,-949071,615490,-278577,130462,-54830,14175,-25112,3308,-25273,4282,-42792,18582,difficult
