delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
439116,65584,60731,65380,21517,16248,1711722,169073,78105,-10635,23076,17919,-324872,-23843,-46461,-61555,-15252,-13622,-409331,254657,-7698,-38910,8216,740,-420141,-47774,-57892,-58171,-20931,-15423,566929,88469,-32480,-31797,-6558,-4505,-2036594,-84459,-10810,987070,-192916,278500,-302431,136243,-124566,38763,-50194,25412,-50920,22645,-19261,26374,-38328,23468,-29147,14373,-31541,14362,-16163,10918,difficult
1751478,124138,78870,33733,16820,24162,-982450,186762,-56068,8352,6413,-2629,-1532435,-81366,-56066,-29897,-14192,-20839,-904379,13878,-50322,-12883,8676,-3357,-1176707,43256,-50638,9634,-3317,-11998,-668276,62371,-41524,76512,3692,-15586,-549985,628056,-272328,508431,-268128,95244,29378,19115,2,5744,-316,9114,-38249,17014,22517,66878,-20605,22868,-11993,7009,-18210,17482,-8641,-3588,easy
1050374,218156,44171,25235,23018,14646,-850253,-190016,-32549,-15372,-20281,-10342,-775320,-197929,-12633,-20484,-17884,-11981,-491145,-137698,-22523,17182,-7339,-6287,-208787,-147644,-27018,127343,-17644,977,433819,-58440,32150,67770,-8380,3747,74933,284175,282358,642606,-7913,60231,-9946,89204,19916,-9890,-4495,59168,-5112,37666,110161,-59573,2397,10545,-10305,9264,-1639,5694,7264,2770,difficult
1313458,128005,84918,60610,14294,16810,-667128,-104848,-77406,-32413,-7895,-12782,-245536,46561,-21520,-44688,29506,-6820,365862,418002,98294,165941,158242,49309,-445016,-25543,46493,-21393,6233,1964,-636511,-44397,16703,1901,7776,3830,421592,611398,-810878,-191495,151409,371441,-443545,-18854,55886,119814,-51801,-29790,-12275,210629,-187334,23294,37401,128736,-152009,1543,5962,56129,-47345,1866,easy
557328,269660,24352,30423,17633,34839,541055,22923,35463,-11963,18084,-25570,-452197,-265940,-23670,-28278,-16330,-29838,-548323,-261053,-21433,-26293,-10785,-28131,-132043,-225615,-1400,-13974,-7265,-28456,-15164,-196857,-12482,-22640,-13867,-29997,-993252,-96126,416280,116879,-288863,4887,35438,28758,-59133,2237,20033,-11082,-16315,1985,12319,-8666,-34414,5545,3520,-6602,-4268,1707,-325,-1541,difficult
671271,137521,13419,11523,11196,7983,-601971,-118224,2815,-8171,-6981,-5883,-659647,-135174,-8549,-11322,-10617,-4846,-655076,-131479,-9945,-3428,-3393,4068,336126,289141,2532,62918,31402,17314,219706,-17274,-1145,-5902,-2832,15290,-57676,4571,991202,-116420,-16950,3695,420620,-306415,-11364,-1396,12477,-3677,-3151,7894,66346,-68820,-3636,7224,34795,-34234,1037,8914,13246,-2024,easy
933659,132386,84733,47751,23545,15388,-186106,71134,-26470,17502,15900,8604,-697563,-52976,-66953,-21799,-7378,-6779,-55315,96517,-47200,34575,28456,21263,-776705,-26799,-74516,-29421,-2521,-13142,1311226,947618,165195,311486,134733,121869,-511457,642248,-721390,2087931,-124110,149493,-123316,974417,-40483,19753,-27316,239711,-39301,56374,-63996,340907,-23278,35834,-30977,137254,-15383,28042,-34405,135011,difficult
737959,100401,27903,31022,14445,10947,656360,-12254,33440,11702,18717,17213,-384441,32437,-12548,46624,-7656,71651,-572554,-86806,-23100,-26514,-8853,-4287,-371709,-74585,-19579,11716,8101,2167,-621974,-85613,-22759,-19609,-10795,15402,-1040801,-188113,200845,-250265,44691,-119243,12221,-11028,-45988,-10552,3521,-3180,34922,-73138,38230,-31325,-26373,-1197,16954,-18896,54438,-75938,6454,13235,easy
615667,226477,57726,54031,17917,32017,947028,132287,88145,-15178,22605,-2307,1232545,88690,41803,-37682,15287,-2191,-332915,-43058,152458,-12383,9328,-17746,656265,682946,18252,-32707,15834,-12584,-364696,-152851,-49502,-46100,120,-26814,285517,-1565460,989180,-1020961,-43597,-131748,726004,-835797,-46342,110655,-134206,-67754,-22504,25299,-20324,-13393,-7318,-5959,6506,-15714,116,-15555,5162,-14230,difficult
355941,215839,13647,13534,9742,10128,-129847,-169658,10007,6170,-4876,-7254,-342888,-213433,-12792,-13096,-9170,-7557,-354328,-205396,-10339,-6797,-5015,4730,-304308,-194972,-2289,-8977,5941,-3850,-110724,-164526,3785,-6341,-1023,2309,-213041,-11440,50020,193584,-43775,8037,10424,30446,-22799,2453,8050,6074,-19266,6299,-2180,2636,-4294,4155,10956,-6964,-303,12287,-8580,6159,easy
209223,30179,16645,11782,23693,7809,-108558,20373,-15133,-7397,-13397,-610,-194434,-9032,-10102,-1241,-15577,-1421,-206052,-26778,5236,-8767,-17971,956,-161474,23145,-4715,4743,10232,6477,484351,18335,-5235,-1035,-17773,2160,-85876,-11618,44578,645825,-29405,-17746,49923,-4810,5031,15338,-9951,-520,6156,-7526,13510,-5778,-2180,-2394,28203,-28005,-811,2377,5521,-4317,difficult
1046464,359224,36949,36798,24548,36125,999740,-55445,356269,17469,119324,12573,-821452,-334270,-33080,-25485,-19876,-30248,-129139,-92626,-11112,-2594,-4458,-21041,-163197,-216156,27889,-14272,10271,-25626,-528398,-300089,-31021,-29292,-16538,-28105,-1821192,692313,-34058,-365201,-278825,241644,-123530,-83933,-389349,21968,39001,-58910,-42954,22891,-11678,-15020,-139200,15418,14729,-26809,-42821,9207,-4585,-2479,easy
292915,53081,3765,9991,2919,3460,-281235,-43577,551,-4814,-9,1655,-288519,-35489,-1637,-6017,2032,-87,-285867,-44758,2856,-1150,5164,-222,-290183,-48378,-1139,-8695,-1151,-1121,-285655,-27738,19596,-2912,654,2786,-7284,2652,-4316,4528,8088,-9269,-3620,20640,-2188,4493,-3995,20735,-1203,4867,-7545,5783,2041,3132,-6315,1805,-1742,-135,-899,3907,difficult
947869,165032,81303,85952,32523,14104,-294118,-85977,-73120,-59694,-28876,-1111,1634988,1079949,853848,381526,400141,281616,377785,1002068,59179,-25661,-10864,35565,-796634,-158607,-76814,-80366,-31878,-12752,861241,45008,-44826,-66829,2279,12404,1929106,-1257203,-1174419,1657875,1165926,-77881,-1160675,203615,926968,-794669,-135993,31988,441220,-407187,-54705,13537,429017,-411005,-21014,34157,282727,-246051,-48317,25156,easy
1540560,545372,125311,60948,52670,35942,-915944,-511564,-111466,-52737,-47493,-31982,-1292421,42603,-84398,-9601,-19246,-24353,-649958,-413437,-106133,-4907,-21969,-19955,25220,-204776,-102957,-31429,-25706,-8845,-652675,-355589,-74825,8211,-33573,-7565,-376477,642463,675178,-677895,554167,-456040,208661,-150813,27068,-21735,3176,28132,43136,4694,-26522,39640,28247,-2723,-3737,-7867,7629,4398,11110,1280,difficult
1315583,441537,82842,37105,29896,18460,-1084549,-419736,-68454,-32600,-25074,-16437,-518111,-331746,-48200,-19184,-25091,-14792,-585861,360941,-61921,-6215,-3931,5524,-619897,-323695,-59324,-26875,-10130,-10861,307925,91636,-23946,-17246,-53,-9874,566438,-67750,-34036,927822,87990,692687,-684636,415331,20254,-13721,2597,35378,13416,12969,-20660,9629,-17,21160,-6199,10077,1645,20316,-16385,987,easy
593874,136182,6277,20031,7684,5097,-397826,-95452,2610,-17789,-6598,-3888,-483545,-123829,-4556,-19138,-3860,-3210,-581751,-107201,7708,-12875,-3866,4107,-576926,-114194,-3493,-18619,-411,6332,-427828,-42496,8347,-16726,-3656,-1930,-85719,-98206,4825,149098,-28377,16628,-6993,71698,-7166,12264,-11201,11840,-1349,6263,-5744,1893,2738,-6,3455,-3245,678,7317,2225,-8262,difficult
287364,53904,10071,4163,4085,5322,1181153,66858,3498,3958,3973,1896,-270559,-33354,-3696,2147,-1673,1536,-285039,-40346,-7741,15403,1567,295,1392570,75441,38381,62099,24084,18253,208821,69794,8375,303,8180,9307,-1451712,-14480,1677609,-1183749,-100212,-6992,115787,-5647,-7194,-4045,46122,-30006,-1811,13256,46696,-61796,-5646,3240,22517,-15904,-360,-1241,17958,-8946,easy
768501,114928,21711,14527,15214,19774,157127,50015,15308,16233,-6234,-1799,927795,76981,-17267,15393,-3362,6289,382509,-58769,63232,1195,-6047,-8395,-660867,-79195,-7117,-9575,-13003,-15540,987406,209606,17045,26907,-8723,33307,770668,-545286,-1043376,1648273,26966,-135750,-20426,288801,-32575,80499,-70349,24162,-840,-14198,-10770,36482,2872,-2685,-6956,4280,8088,-14684,-7145,48847,difficult
