delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
1236212,484644,136757,104842,39142,25074,-643277,-405232,-128032,-98683,-36491,-21604,-1154319,-392797,-133422,-93215,-34020,-22429,-591356,-121683,-10086,-81970,-28376,-18714,-511042,562963,12435,271114,-5390,123336,5468,11245,2471,5644,-825,3715,difficult
668752,110618,36190,32476,13117,12591,747806,414561,76551,-10193,-3063,-1301,1986748,-15586,13654,-11862,16507,-8307,1072700,942704,-2297,36809,15119,47021,1238942,-914048,-430147,958290,-62897,-15951,-1669,48671,19570,-1388,-7006,55328,easy
896491,82916,59270,22216,16031,17886,-155878,39985,-3944,11398,6960,-4018,1028716,46102,-42341,30519,-383,-4069,-716946,-59019,-47227,-20554,-1813,-15811,1184594,-1745662,6117,-105121,-38397,-4886,19121,-51073,-7343,-1430,-51,-11742,difficult
671994,213395,45141,54005,23045,12741,326653,-61993,7557,-38804,19730,22680,3016402,-14189,-32993,64804,18424,6773,736113,767444,39929,118313,-3087,1643,2689749,-2280289,47804,781633,-40550,72922,103608,53509,-1306,-21511,-15907,-5130,easy
1005120,74104,14184,27648,5812,8686,935169,220205,124296,91711,68549,41844,-945377,-25242,-8153,-25791,-1681,-5714,-820652,-24800,-6665,-24407,-4980,-7062,-1880546,124725,-245447,442,-132449,1488,-117502,1384,-70230,-3299,-47558,-1348,difficult
538915,113801,15656,17652,2758,10430,963301,21931,-12109,-6213,11208,23965,847145,-90813,-13435,-12006,-825,-8341,-338385,-43050,32582,-13340,7114,-5943,-116156,-1185530,-112744,47763,-1326,46017,-5793,-1334,-12033,7939,-32306,2398,easy
183704,19954,7894,4303,2764,2174,93404,144457,36828,27576,6589,10461,430104,20674,23230,-2604,535,-627,-39315,32503,874,7746,-1368,3345,336700,-469419,-123783,11829,-13598,-22356,-30180,10350,-6054,-1903,-11088,3972,difficult
604052,429768,53191,66146,24780,17079,1765263,-340371,-6625,23144,-15205,-4285,-307425,426327,116128,-15456,4977,7536,264282,-294495,-23979,-6319,17035,13257,-2072688,571707,766698,-720822,122753,-140107,-38600,9137,20182,12058,11821,5721,easy
872902,597101,96011,50977,41617,17821,1172872,-148531,-14485,107199,34971,13343,-43472,-555125,-51036,43120,-35812,-8076,-707113,-587645,-92332,-47247,-41112,-17009,-1216344,-663641,-406594,-32520,-36551,-41296,-64079,-90367,-70783,-5300,-21419,-8933,difficult
2357592,619777,161455,148690,26957,49154,-1691865,-603699,-159797,-145648,-22218,-45851,-1818257,-610831,-156955,-145181,-22451,-44534,-1788577,-593261,-151398,-141995,-25293,-45563,-126392,29680,-7132,17570,2842,5557,467,3186,-233,-2842,1317,-1029,easy
1711618,89844,47367,63012,22004,10397,-1501325,-64526,-31002,-61908,-19564,-8493,-353040,-28143,3377,-37897,5287,-5549,-147728,203525,96170,-33811,4047,2515,1148285,205312,36383,231668,34379,92793,24011,4086,24851,-1240,2944,8064,difficult
945483,146735,28198,34017,8774,9611,-152996,-41584,-23847,-30659,2717,-4702,-102587,-111103,-4114,-27807,676,-3364,-853996,-137981,-25574,-33403,-6138,-7983,50409,-751409,-69519,-26878,19733,-21460,2852,-5596,-2041,-6814,1338,-4619,easy
359463,95440,22370,11506,12676,7225,64553,-72054,-13144,-6390,-10664,-4675,-42737,75788,27050,29709,4700,3700,-79409,-50223,-9362,-6974,-10501,-6372,-107290,-36672,147842,-126011,40194,-36412,36099,-36683,15364,-15201,8375,-10072,difficult
1405155,498759,41037,57875,38576,26566,-582617,-246539,9333,-37157,-10251,-10763,-703186,-446587,-33577,-37494,-27919,-17571,230072,-257890,21543,-8089,-9564,15011,-120569,933258,-200048,188697,-42910,55120,-337,29405,-17668,18355,-6808,32582,easy
871117,64320,18664,18821,10458,7225,-774733,-12570,-10991,-12047,-8865,-4723,228659,233514,16364,-10826,-3212,16279,-806695,-16890,7023,-14082,-6277,-4638,1003392,-1035354,246084,-250404,27355,-9341,1221,-3256,5653,-3065,21002,-20917,difficult
420516,356878,52703,72287,21145,11339,578675,-343852,-30609,-64194,-19410,-9240,-401024,-342089,-47377,-71226,-19680,-10062,464073,-335122,-39224,-69877,-16215,-7988,-979699,865097,1763,6967,-16768,8153,-7032,1349,-270,3465,-822,2074,easy
1212430,608978,38353,37798,25661,38772,-912925,-462591,-30002,-25917,7380,-15251,-332702,-508019,-29965,-5017,-11803,-30109,209252,-136507,8676,10538,5036,18345,580223,541954,-45428,371512,37,38641,20900,15555,-19183,16839,-14858,48454,difficult
350768,671900,13638,129008,15763,11580,365372,-640394,101039,-98380,-6258,-722,521117,-611668,42729,-100707,-10982,3015,2723762,-347208,27999,25718,12035,23661,155745,2202645,28726,264460,-58310,-14730,-2327,126425,-4724,23017,3737,20646,easy
519175,27638,14472,4314,6157,5935,299247,56675,-3828,12287,-109,2295,457193,28315,-9184,35447,1545,-2018,525598,59908,25824,17791,3627,12234,157946,68405,-28360,31593,-5356,35008,23160,-17656,1654,2082,-4313,14252,difficult
561003,79937,56613,33490,6573,11381,-409001,-47448,-43853,-26528,-3765,-7015,-150696,-53628,-32516,-23753,6564,-9429,-507780,-74371,-50715,-30452,-4335,-10049,258305,-357084,-6180,-20743,11337,-18199,2775,-6699,10329,-10899,-2414,-620,easy
272840,54981,10475,5491,3522,2985,325538,-25213,37253,65267,7178,4703,296924,-9219,9131,6950,2295,5911,383920,2100,4952,29507,5466,2651,-28614,86996,15994,11319,-28122,-4179,-58317,22557,-4883,3171,1208,-3260,difficult
355276,70263,9326,14562,10477,5471,-149259,98164,-726,-4742,11062,-99,556567,12464,43474,19068,1091,4204,1800282,3628,78543,58445,4981,12263,705826,1243715,-85700,-8836,44200,35069,23810,39377,-9971,3890,4303,8059,easy
774981,118108,38713,24685,12426,14037,-692039,-36644,-23411,-17949,-9631,-12514,1031661,30123,15967,102194,45240,57768,-344292,-85990,-33581,-20021,-5274,-10836,1723700,-1375953,66767,-116113,39378,-49548,120143,-122215,54871,-50514,70282,-68604,difficult
681038,149442,30043,19732,9839,11919,1193408,-33210,11700,-14176,3140,-4860,750218,367093,52308,85298,18573,21037,13168,-107354,-20640,-14365,-7090,-9404,-443190,-737050,400303,-474447,40608,-72948,99474,-99663,15433,-25663,25897,-30441,easy
1047186,89693,17664,22013,6641,5832,-107675,-19831,29630,-18626,3008,-2090,-1010192,-69407,-2882,-20073,-5262,-4485,-891222,-87242,-4560,-14253,-5107,-3110,-902517,118970,-49576,-17835,-32512,-1678,-1447,5820,-8270,155,-2395,1375,difficult
1196316,263629,78002,26203,5959,10559,-926149,-245221,-67959,-19705,-2955,-5752,-1084775,-185143,-69631,-17152,-3311,-9397,-1069897,-221801,-63625,-1384,2065,-4839,-158626,14878,60078,-36658,-1672,6006,2553,15768,-356,5376,-3645,4558,easy
1147613,117584,38899,12464,6884,6458,-244468,-13117,-9539,-2204,10000,2086,-299021,-57922,-29681,-4845,-1165,-1067,-971762,147664,-29667,-2532,1628,-3364,-54553,-672741,-44805,205586,-20142,14,-2641,2313,-11165,2793,-3153,-2297,difficult
852120,313753,86673,140278,56850,25600,-1518,-306743,-58360,-131457,-49733,-20565,-724975,-270034,-83066,-104448,-44760,-15201,-618563,-293525,-60040,-130168,-46110,-20446,-723457,106412,36709,-23491,-24706,23026,27009,-25720,4973,-1350,5364,-5245,easy
407321,113387,8158,14454,15183,7346,-271524,-97172,-139,-12374,-13752,-5976,694491,-75581,4522,-12496,-6725,-4425,-26733,-51993,19960,-8510,-5614,1570,966015,-721224,21591,23588,4661,15438,-122,3986,7027,1111,1551,5995,difficult
1491390,500248,68000,39337,32258,51398,1374489,78044,116421,23050,-9732,-19498,-1315289,-359690,-55344,-24232,-20047,-46966,-1438292,-481616,-53842,-36587,-31183,-49899,-2689778,-123003,-437734,-121926,-171765,1502,-47282,-12355,-10315,-11136,-27468,-2933,easy
613729,224067,33176,34229,27474,15624,754773,-147013,6956,-18953,-19454,-4935,1441719,-110894,-25356,-23388,-15875,-8693,-562869,-170018,-21491,-32472,-17439,-10566,686946,-2004588,36119,-59124,-32312,3865,-4435,-9084,3579,-1564,-3758,-1873,difficult
1554087,296207,65888,103645,28067,39397,-699160,-200012,-45149,-97452,-21898,-35011,-819366,-88843,-24883,-84122,-20125,-32062,-1051427,-204622,136069,-86083,-10004,-32571,-120206,-232061,111169,-115779,20266,160952,13330,-1961,1773,10121,2949,-509,easy
310900,126731,29155,5168,5647,6312,62364,-15810,-15029,24136,5623,8896,823378,23584,-25121,18291,7914,12527,755547,136,28668,13023,13037,3846,761014,-67831,39394,-23448,-10092,53789,-5845,-5268,2291,5123,3631,-8681,difficult
945763,480098,62194,55087,27222,21101,818835,-369867,-41717,-44920,-13702,-12491,119934,-422251,-31535,-45890,-22061,-10908,-534375,-470405,-47106,-50227,-24553,-16943,-698901,-654309,-52384,-48154,10182,-15571,-970,-4337,-8359,-2492,1583,-6035,easy
845576,118437,78547,27755,15628,13503,-196029,-21031,-33966,13318,-6616,-3518,900506,71983,-26891,-15321,12711,-4267,-436833,85801,-582,-20579,-8368,-7215,1096535,-1337339,93014,13818,7075,26309,-28639,-5258,19327,-21079,-749,-2948,difficult
733963,93138,12388,29584,10690,8484,1220117,52733,29697,-3663,8940,-1561,-668554,-74884,-10667,-25577,-7248,-7189,1977419,190481,79200,-9239,12285,-581,-1888671,2645973,-127617,265365,-40364,89867,-21914,16338,-16188,19533,-5628,6608,easy
499391,52510,21506,16584,6896,10311,88459,-10566,24951,31041,-37,-5843,227988,12585,14840,22623,-228,1672,985936,421710,109619,68337,22730,14745,139529,757948,23151,409125,-10111,94779,-8418,45714,-191,22958,7515,13073,difficult
825982,178706,21875,29402,18888,10890,-737047,-154612,-15448,-23019,-17094,-7111,1183112,412142,50577,88539,19155,43944,1513471,-98361,-9887,-9865,-2400,2941,1920159,330359,566754,-510503,66025,-60464,111558,-98404,36249,-21555,51055,-41003,easy
1222918,160675,54334,29905,18021,15895,-246631,-124657,-49058,-24683,-15422,-13380,-1100537,-132593,-48090,-22936,-17459,-13685,-754347,-79349,-20873,-13905,-13180,-11154,-853906,346190,-7936,53244,968,27217,1747,9031,-2037,4279,-305,2531,difficult
692957,105794,97074,30557,35389,19385,1072364,-60516,-19931,-2714,-17310,-11450,-572268,-71860,-75039,-28152,-32666,-17712,-643797,-98969,-96843,-29186,-34326,-18764,-1644632,-71529,-11344,-27109,-55108,-21804,-25438,-1034,-15356,-1660,-6262,-1052,easy
236328,61711,16609,6629,4975,3510,-81898,-48678,2026,1118,-1631,-669,-207654,-39240,-10740,-4742,-4162,-2433,1812844,24285,24107,1811,12152,6482,-125756,2020498,9438,63525,-12766,34847,-5860,6553,-2531,16314,-1764,8915,difficult
1012655,266564,60135,53130,17839,14672,-528829,-135249,-39953,-13666,2345,-9163,-933172,-239064,-45171,-44620,-5963,-11872,-956249,-227914,-53671,-27881,-15520,-9462,-404343,-23077,-103815,11150,-5218,-8500,-30954,16739,-8308,-9557,-2709,2410,easy
1188215,654471,99027,61253,54822,36636,-65679,-464512,-77592,-43071,-48367,-27754,216186,-483675,-27899,-55312,-49242,-31805,-970351,-520016,-68060,-60136,-52555,-32385,281865,-1186537,-19163,-36341,49693,-40161,-12241,-4824,-875,-3313,-4051,-580,difficult
525525,151417,16050,46921,7776,6838,503522,-105270,2065,-36589,89,10233,1563980,-29563,53362,-26943,2812,243,215277,792,-3105,-20688,2636,-2940,1060458,-1348703,75707,30355,51297,-56467,9646,6255,2723,-176,-9990,-3183,easy
1079335,113279,25635,42591,13440,13523,-392507,-82151,-20734,-40409,-10006,-9849,-699528,12772,6481,-31887,-7931,1823,-199868,27622,7812,-20680,3749,-8712,-307021,499660,94923,14850,27215,1331,8522,11207,2075,11680,11672,-10535,difficult
860010,134282,26990,25872,30954,12120,180321,206157,-9898,-5515,8057,3354,180321,206157,-9898,-5515,8057,3354,-91456,-113106,-19670,-21286,-26126,-7889,0,-271777,0,-319263,0,-9772,0,-15771,0,-34183,0,-11243,easy
826695,168962,26241,64292,14437,12494,667016,246626,65749,52391,7596,25430,1015284,-45800,-4208,-57036,-2083,-9063,850512,100128,133752,45625,35447,7413,348268,-164772,-292426,145928,-69957,137960,-109427,102661,-9679,37530,-34493,16476,difficult
667669,198193,47355,60434,35211,12272,664368,-61369,-12011,-1472,16783,5456,-417101,-185584,-45874,-40222,-26189,-2633,1443770,278565,15222,761633,163462,60284,-1081469,1860871,-124215,464149,-33863,61096,-38750,801855,-42972,189651,-8089,62917,easy
867275,96009,43466,37549,11939,8761,-565838,-65456,-35116,-34219,-10568,-7403,-361789,270437,33803,3188,16764,9129,293202,92735,7093,41297,74381,72303,204049,654991,335893,-177702,68919,-26710,37407,38109,27332,57617,16532,63174,difficult
431074,60695,34560,14727,16020,9612,-292836,-15515,-21641,-2177,-12034,-1884,-324953,-29246,-26812,-6142,-8560,423,-25598,-15309,22596,-8310,3401,-856,-32117,299355,-13731,13937,-5171,49408,-3965,-2168,3474,11961,2307,-1279,easy
397841,46601,10515,5405,4314,3551,711622,-686,-5673,-4107,-2335,-2372,107923,110323,51106,29972,2528,6257,1698711,14457,36460,74586,8294,10398,-603699,1590788,111009,-95866,56779,-14646,34079,44614,4863,5766,8629,4141,difficult
694483,86330,19062,31830,15590,8617,38766,237680,18716,-22828,-11031,-4023,-479605,-73663,-7758,-28098,-13790,-7416,1004873,14731,10995,-21271,1409,1482,-518371,1484478,-311343,88394,-26474,18753,-5270,6827,-2759,15199,-3393,8898,easy
526302,126564,30433,24470,16083,6993,275823,92625,-15893,-14721,-8179,1271,-107110,297215,-9581,-14240,-4576,4212,1303813,460631,108147,13166,16614,18859,-382933,1410923,204590,163416,6312,117728,481,27406,3603,21190,2941,14647,difficult
679829,316648,27739,39006,14221,18066,-328012,-291301,-25254,-31761,-10255,-16317,15503,-267676,-14759,-16301,-9983,-13494,360850,12267,20178,95445,5553,1465,343515,345347,23625,279943,10495,34937,15460,111746,272,15536,2823,14959,easy
372825,360445,67807,47877,10863,14804,1193784,-108506,-25578,-17950,32830,7299,275294,-250322,-39026,-15044,-8453,-6418,947235,-9212,41656,39596,2749,4814,-918490,671941,-141816,241110,-13448,80682,2906,54640,-41283,11202,-13717,11232,difficult
1015342,213073,20330,25058,19149,14057,-498455,-179571,10799,-12111,-4453,-8976,-319202,-169266,-5273,-18536,-11042,-8895,-352873,92011,125777,-11568,-7227,11018,179253,-33671,10305,261277,-16072,131050,-6425,6968,-6589,3815,81,19913,easy
806795,214813,119451,62590,31554,18746,-484522,-178346,-110505,-45046,-28080,-17024,543448,-170378,-98141,-42352,-25115,-10370,-574751,-63852,-99773,-55081,-25739,-12926,1027970,-1118199,7968,106526,12364,-1632,2694,-12729,2965,-624,6654,-2556,difficult
432827,68139,16475,47493,5471,5400,445698,-44412,3093,-35786,-2987,-625,-115081,-11845,8394,-34599,-2511,-3321,1498297,83411,208416,-26004,5615,11962,-560779,1613378,32567,95256,5301,200022,1187,8595,476,8126,-2696,15283,easy
279315,210686,33275,19348,11246,7614,323943,-111195,-27877,-10304,8371,-2179,1653891,-72042,-21604,6572,-6766,4705,2318255,1181987,138856,38478,14088,21975,1329948,664364,39153,1254029,6273,160460,16876,31906,-15137,20854,6884,17270,difficult
400483,79185,22515,21238,3328,5581,-77249,-61138,-16903,-14592,-359,-3634,-164894,156228,12304,-12615,445,-1336,-324828,-67483,-16229,-18758,-2448,-4182,-87645,-159934,217366,-223711,29207,-28533,1977,-6143,804,-2893,2298,-2846,easy
689872,153348,46144,27956,14259,6763,-647896,-101428,-40634,-24360,-8606,-5256,-437776,-99099,-42703,-21385,-9359,-5622,216106,243838,-28646,207,5519,2667,210120,653882,2329,342937,-2069,14057,2975,21592,-753,14878,-366,8289,difficult
689780,476840,37551,53208,12386,15359,-445255,-465776,-26721,-42348,-7343,-14076,310705,-318269,21353,-40324,-1594,4383,-360951,-334857,-8931,-37143,-10110,-8881,755960,-671656,147507,-16588,48074,-30284,2024,3181,5749,-8516,18459,-13264,easy
102000,139499,35838,13090,6435,3204,298327,-24885,-27191,-1024,-471,4129,583046,-88971,-9142,5415,1148,3364,54097,-121392,-29802,-8596,-3237,-2397,284719,-528949,-64086,-32421,18049,-20660,6439,-14011,1619,-4385,-765,-5761,difficult
