delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
1286897,156027,74791,41915,23742,36357,-1108481,-52358,-3127,-37288,-14259,-24081,-880857,-131984,-72111,-37301,-18955,-27559,-490368,30677,-56389,-35029,-19171,-16159,227624,390489,-79626,162661,-68984,15722,-13,2272,-4696,-216,-3478,11400,easy
331871,92193,11243,13122,16204,12814,1205543,309340,108833,61710,39564,49645,397754,-28252,-377,-6621,-7433,-8876,31156,-43082,-4428,-9824,-11988,6167,-807789,-366598,-337592,-14830,-109210,-4051,-68331,-3203,-46997,-4555,-58521,15043,difficult
413738,123855,19778,22530,39040,33223,58982,-90255,-16003,-15966,-36015,-28171,99058,37466,-1584,-11211,-27810,-12961,-182010,-118523,-17234,-20433,-37826,-31024,40076,-281068,127721,-155989,14419,-15650,4755,-9222,8205,-10016,15210,-18063,easy
444925,74045,16481,11877,4082,7442,-322652,36174,54477,18272,8521,3128,-225205,137797,-518,16122,21854,15651,358694,137855,-438,8043,19168,10681,97447,583899,101623,58,-54995,80,-2150,-8079,13333,-2686,12523,-4970,difficult
296874,127374,11625,12927,16226,12627,492278,76483,18895,10145,12457,4305,-159746,-107525,370,-9336,-15404,-8307,351245,-36983,28615,-3401,-7244,-1406,-652024,510991,-184008,70542,-18525,28245,-19481,5935,-27861,8160,-12612,6901,easy
608005,65882,38261,7191,9070,8864,447906,73761,-563,21086,8553,30222,-155331,-25757,-2945,-1012,-2186,16259,843735,20138,-20780,3226,-4954,8523,-603237,999066,-99518,45895,-2382,-17835,-22098,4238,-10739,-2768,-13963,-7736,difficult
1382972,303623,83500,115763,17764,56999,-190495,-114490,-38478,-63213,-8142,-46481,-90512,-240888,-50260,-108109,-14794,-50606,-14310,-288767,-76195,-112639,-6097,-39717,99983,76202,-126398,-47879,-11782,-25935,-44896,-4530,-6652,8697,-4125,10889,easy
516490,102177,42646,30886,52223,28911,479659,66520,-4504,-13412,-45412,38419,211693,153595,32852,-12209,-32837,49134,686402,91477,17538,-8220,-27699,12955,-267966,474709,87075,-62118,37356,-15314,1203,3989,12575,5138,10715,-36179,difficult
1166961,263929,80191,16568,26134,69961,-959975,-198454,-76129,-5265,-21725,-56546,-420167,564343,-6486,10326,-4579,-16111,-926854,-169925,-74065,-5022,-21417,-50560,539808,-506687,762797,-734268,69643,-67579,15591,-15348,17146,-16838,40435,-34449,easy
644085,195765,30453,13877,16033,18347,-366482,-184183,-28090,-11518,-10012,-15713,513273,-106137,-1254,13568,-566,-10759,-370111,-172964,-29666,-10108,-12895,-16302,879755,-883384,78046,-66827,26836,-28412,25086,-23676,9446,-12329,4954,-5543,difficult
893613,212493,39762,24083,21618,28757,-746122,-52423,-30166,-11074,-13503,-18253,-597524,-184261,-39212,-19111,-17162,-13022,62983,-130226,-33619,-9612,-15922,5541,148598,660507,-131838,54035,-9046,5593,-8037,9499,-3659,1240,5231,18563,easy
676970,41132,39093,9241,17332,13812,-160880,186596,-11824,1281,38971,18844,-473609,-17002,-28147,2433,-10497,-4929,-540710,50522,15118,7857,13519,8092,-312729,-67101,-203598,67524,-16323,43265,1152,5424,-49468,24016,-23773,13021,difficult
820512,303702,64616,24468,13964,24061,-311509,-235537,-54634,-11307,-12203,-16757,-721377,-294835,-55764,-20327,-13533,-22048,-167231,-279473,-54968,-3501,-9128,-4355,-409868,554146,-59298,15362,-1130,796,-9020,16826,-1330,4405,-5291,17693,easy
1314053,283384,93897,78268,32286,30886,230717,-193329,-34860,-54179,-24422,-7869,-1270400,-276160,-91774,-77247,-31547,-30054,-623942,-224776,-87963,-67041,-26076,-25859,-1501117,646458,-82831,51384,-56914,3811,-23068,10206,-7125,5471,-22185,4195,difficult
541526,88506,76757,11875,14787,21842,-338844,-72716,-63186,-8631,-11955,-18404,2075126,443109,-7601,27641,42722,17139,410862,-47840,-22941,2560,-9512,17105,2413970,-1664264,515825,-490949,55585,-15340,36272,-25081,54677,-52234,35543,-34,easy
1242821,54244,24392,12352,8815,21696,-947565,32303,-10150,-730,2732,6492,-781123,-6078,12986,3714,-5104,-13880,567950,75090,96904,1414,23400,92537,166442,1349073,-38381,81168,23136,83918,4444,-2300,-7836,28504,-20372,106417,difficult
1182046,216438,30824,37620,30114,37288,521175,-6207,-6372,-8959,-18160,-26997,152564,131572,67785,8984,-21040,7994,-382639,-47140,-17378,11659,-8959,12721,-368611,-535203,137779,-178712,74157,-85163,17943,2675,-2880,12081,34991,4727,easy
197006,43112,11609,5773,6746,8118,1457128,755784,246354,8045,45227,41406,201238,210363,26726,9463,31119,17489,1543414,641434,47757,115166,58035,183099,-1255890,1342176,-545421,431071,-219628,21031,1418,105703,-14108,26916,-23917,165610,difficult
488251,113384,18248,7253,4888,11446,123380,-96685,-8693,9348,-2944,2186,233924,127618,139661,12981,30322,14587,498263,-40560,30133,17013,7551,16313,110544,264339,224303,-168178,148354,-109528,3633,4032,33266,-22771,12401,1726,easy
451642,124213,32104,14452,13760,28440,-24620,-5097,-22120,-962,-7935,-24862,1405670,282694,83074,17462,5920,20426,-383594,-83073,-29343,-13526,-12954,-26140,1430290,-1789264,287791,-365767,105194,-112417,18424,-30988,13855,-18874,45288,-46566,difficult
1044069,123333,85444,18983,7732,29025,320386,71279,-70356,-14704,-776,-6432,-967941,-113888,-84107,-10098,-7059,-26658,-158771,17111,-63417,-6807,101,1660,-1288327,809170,-185167,130999,-13751,20690,4606,3291,-6283,7160,-20226,28318,easy
1745321,442179,51831,53594,46936,70610,385088,-267041,15416,-37774,-25214,17705,-367284,-66709,151195,18347,34150,1049,-976950,-69912,-21494,-14061,-22652,-54420,-752372,-609666,200332,-3203,135779,-172689,56121,-32408,59364,-56802,-16656,-55469,difficult
1066960,351682,44817,39996,20040,18911,-463284,-282047,677,8144,-5229,-6127,-806363,-328738,-40085,-37635,-14423,-15510,-390186,-216269,-38079,-18515,-7199,28505,-343079,416177,-46691,112469,-40762,2006,-45779,19120,-9194,7224,-9383,44015,easy
672437,194061,24967,30539,23483,17333,1045635,291083,122036,8565,38041,48055,-31907,-129509,4086,-7769,-7779,7634,9361,-146958,-10644,-23294,-19855,-11174,-1077542,41268,-420592,-17449,-117950,-14730,-16334,-15525,-45820,-12076,-40421,-18808,difficult
732821,88322,15773,12896,10437,12763,719705,3530,-5719,-2699,-4218,6312,719705,3530,-5719,-2699,-4218,6312,126017,-66391,-6917,4264,-8580,528,0,-593688,0,-69921,0,-1198,0,6963,0,-4362,0,-5784,easy
239557,123092,13506,8941,9180,18043,1815913,-8358,14339,-3721,2745,8634,189932,-90774,5290,18264,-1331,-10351,1613941,286405,155406,50482,49894,94127,-1625981,1424009,-82416,377179,-9049,150116,21985,32218,-4076,51225,-18985,104478,difficult
1001575,342349,54917,33285,12129,24845,-168894,-114837,23971,-11400,-2394,12600,54820,918979,18343,23685,29276,10169,-480702,-320670,-36989,-30232,-4140,-12490,223714,-535522,1033816,-1239649,-5628,-55332,35085,-53917,31670,-33416,-2431,-22659,easy
608319,95644,24739,10600,5315,6392,584750,-28291,-11277,3618,16794,7981,-205342,20830,-15796,3821,3491,17485,1592052,134289,40458,61274,95409,49113,-790092,1797394,49121,113459,-4519,56254,203,57453,-13303,91918,9504,31628,difficult
501552,73937,21766,9171,10032,14955,454589,512324,31800,19857,34448,6307,-45978,228227,19925,2819,6734,1736,-14861,-50867,-6759,-6593,-5827,-11102,-500567,31117,-284097,-279094,-11875,-26684,-17038,-9412,-27714,-12561,-4571,-12838,easy
978338,77136,13705,8070,7466,6852,-741580,-70972,-6178,-6387,-6253,-4736,-673397,381267,22781,11144,-1678,5796,-251573,-7099,-7048,-945,3751,-2772,68183,421824,452239,-388366,28959,-29829,17531,-12089,4575,5429,10532,-8568,difficult
1626316,567795,70844,178857,29884,52126,192399,-424428,-68423,-158195,-4166,-35283,522347,-445592,-35767,-125731,3116,3332,-166187,-168762,-24465,-104590,13029,1386,329948,-688534,-21164,276830,32656,11302,32464,21141,7282,9913,38615,-1946,easy
294753,43848,11701,10480,4132,11173,141234,286676,7323,7323,21285,4857,187046,-26167,12238,4295,6940,78481,515188,403024,217815,26359,29403,24052,45812,328142,-312843,429191,4915,205577,-3028,22064,-14345,22463,73624,-54429,difficult
1149418,277534,126407,44654,46787,38946,-681772,-70821,-105988,7767,-25046,-31089,268171,654271,-79716,46127,-2822,44070,-775169,-265964,-122017,-42526,-44204,-32377,949943,-1043340,725092,-920235,26272,-42301,38360,-88653,22224,-41382,75159,-76447,easy
1216019,73197,14628,16693,17485,18040,184943,234254,24732,17703,17731,14544,-14751,166745,77710,32024,31370,63436,-324110,-53808,-8701,-12191,-9837,-14849,-199694,-309359,-67509,-220553,52978,-86411,14321,-44215,13639,-41207,48892,-78285,difficult
795090,207657,39272,15658,9448,9074,-359181,-9445,-31344,15329,8339,9254,185355,-198251,-32467,-14032,-6976,-2040,275087,-124360,-16743,-1892,3377,6336,544536,89732,-188806,73891,-1123,15724,-29361,12140,-15315,10353,-11294,8376,easy
1272382,335597,38240,32835,36876,25469,-1190959,-317012,-27047,-25893,-26836,-22193,1323875,625103,65345,-5726,-12554,62115,-908174,-245542,-35850,-32019,-35669,-21763,2514834,-2232049,942115,-870645,92392,-101195,20167,-26293,14282,-23115,84308,-83878,difficult
678453,158115,27093,8472,9890,9419,21307,-139103,-23593,536,1853,11829,104709,533877,-22633,6415,9837,17425,-343760,-83014,-24880,-4195,-7688,-6910,83402,-448469,672980,-616891,960,-2247,5879,-10610,7984,-17525,5596,-24335,easy
691354,232643,29567,14050,12829,23439,-623094,-219797,-27302,-5614,-1776,-12983,-631126,-196250,-28854,-11763,-9868,-9365,-312903,-170073,-8350,-968,-3938,13073,-8032,318223,23547,26177,-1552,20504,-6149,10795,-8092,5930,3618,22438,difficult
1269582,181270,25077,6781,11573,28703,-753368,-91282,7113,-749,-5901,-17864,-1111326,-138014,-21129,-2255,-6066,20679,-105892,167623,-11785,88317,17401,29367,-357958,1005434,-46732,305637,-28242,9344,-1506,90572,-165,23467,38543,8688,easy
942223,283666,43469,54839,20221,44775,-38790,-153204,-1890,9168,-17110,-19788,-145272,-162971,-35106,-49374,-18286,-40566,-62690,113182,-13726,-44000,-2803,-32971,-106482,82582,-9767,276153,-33216,21380,-58542,5374,-1176,15483,-20778,7595,difficult
1384311,79504,28304,10373,11818,21442,-1293619,-35636,3089,8528,-1563,42730,-1341492,-56767,-19043,-8659,-11120,-20255,-1094330,1738,-8886,7915,-6508,-14346,-47873,247162,-21131,58505,-22132,10157,-17187,16574,-9557,4612,-62985,5909,easy
1022701,116828,29798,6397,13002,12855,707150,81986,-17500,487,14608,2743,-184335,-69647,-9683,16275,10206,13031,177487,233095,222996,33299,36834,47799,-891485,361822,-151633,302742,7817,232679,15788,17024,-4402,26628,10288,34768,difficult
546732,98715,18329,33326,16603,18218,-332497,-38413,2678,-26003,-13850,-7544,-497479,-64264,6753,-16278,7577,5823,-267484,-32437,-5952,-23984,-4596,-4168,-164982,229995,-25851,31827,4075,-12705,9725,-7706,21427,-12173,13367,-9991,easy
642291,150357,19533,14109,15518,19997,235158,499099,214459,125359,27366,60983,-452645,-89964,-12780,6298,-9136,-11878,-131979,88489,10505,-8060,-2628,-9086,-687803,320666,-589063,178453,-227239,23285,-119061,-14358,-36502,6508,-72861,2792,difficult
869940,572411,85716,30394,34249,34415,-160133,-307949,-25357,-1932,-31080,-22533,-638332,-516670,-40332,-26960,-21423,-25452,-273446,-557852,-75318,-29191,-33536,-31246,-478199,364886,-208721,-41182,-14975,-34986,-25028,-2231,9657,-12113,-2919,-5794,easy
845258,237989,94528,60169,15184,32874,-408307,-189115,-87334,-40356,-11884,-26409,-800854,-209960,-72948,-48623,-12745,-21104,371430,-85952,-26272,-43468,3032,-12594,-392547,1172284,-20845,124008,14386,46676,-8267,5155,-861,15777,5305,8510,difficult
767800,107932,84813,16300,38700,11022,946429,-37348,-81005,4895,-34409,-5002,-627236,-49279,-78211,-12769,-36190,7703,-455809,-69103,-67849,4329,-25207,-1683,-1573665,171427,-11931,-19824,2794,10362,-17664,17098,-1781,10983,12705,-9386,easy
248761,98559,8740,9567,3881,5940,12268,-66989,2742,6268,13304,54899,-105092,-97333,-503,-7148,-2462,-5133,55381,-63664,-4331,-8148,-182,-2938,-117360,160473,-30344,33669,-3245,-3828,-13416,-1000,-15766,2280,-60032,2195,difficult
322296,152799,42781,13589,10452,16746,842736,258111,68897,-2462,10071,4229,77328,-132993,-12647,-8887,-2158,-9128,1775793,144231,34644,346070,58999,73293,-765408,1698465,-391104,277224,-81544,47291,-6425,354957,-12229,61157,-13357,82421,easy
753362,58317,30789,24354,11707,18970,376787,283472,148412,105087,52288,93854,-147545,178849,101763,41859,34823,48331,98648,116388,-24713,-12917,-5852,-1434,-524332,246193,-104623,-62461,-46649,-126476,-63228,-54776,-17465,-40675,-45523,-49765,difficult
576150,31071,23882,18651,10295,20763,-360523,190690,214545,20218,13776,5847,-400714,91269,-14385,-9833,2980,-8714,36524,48891,-17684,-6913,-7434,-13574,-40191,437238,-99421,-42378,-228930,-3299,-30051,2920,-10796,-10414,-14561,-4860,easy
1011155,544603,33873,38316,27150,54196,780184,-417512,374,-2771,-15076,-30906,271598,1466296,146954,9601,74494,-17201,156485,-384597,18651,-11470,-7620,-41315,-508586,-115113,1883808,-1850893,146580,-128303,12372,-21071,89570,-82114,13705,-24114,difficult
703743,475535,126609,27122,24299,33590,338784,-396794,-121351,-16179,-19714,4590,-158789,-400837,-98400,5007,-17626,-18188,886638,131873,-119743,-2480,-15459,27596,-497573,1045427,-4043,532710,22951,-21343,21186,-7487,2088,2167,-22778,45784,easy
1469515,578124,69015,47481,28878,27867,185054,205510,115641,53695,-6704,130661,-1230830,-361375,-41663,-29344,-18398,-18677,-644512,-177468,-12332,43612,-14835,38828,-1415884,586318,-566885,183907,-157304,29331,-83039,72956,-11694,3563,-149338,57505,difficult
1315765,408576,48410,51830,29923,21262,-262865,-184906,-25263,-31174,-8682,15900,-449873,-317428,-29994,-29268,-21701,-10531,-848856,-312622,-31035,-45116,-7749,-7108,-187008,-398983,-132522,4806,-4731,-1041,1906,-15848,-13019,13952,-26431,3423,easy
1431153,433097,58497,61488,25697,33280,-1051970,72301,109621,-14222,-2577,-1971,-82279,-312706,-56091,-35562,-13963,-14347,-1234534,369586,-26014,-18360,-1669,-6059,969691,-1152255,-385007,682292,-165712,30077,-21340,17202,-11386,12294,-12376,8288,difficult
1185359,199591,45101,76254,21343,34857,-3568,-70624,-24444,-59058,-12388,-18912,-502791,-101046,-30702,-60611,5142,-14778,-610174,-79396,-19136,-49718,-15459,-21777,-499223,-107383,-30422,21650,-6258,11566,-1553,10893,17530,-20601,4134,-6999,easy
271860,117568,13354,8750,2498,6045,970315,63506,55662,35240,5801,7372,1160986,-47175,37947,2359,5863,10249,-40442,-96922,-9506,-4486,-1460,16,190671,-1201428,-110681,-49747,-17715,-47453,-32881,-6845,62,-7323,2877,-10233,difficult
642598,242123,20916,12396,5184,17785,191675,-10013,-16992,-408,5663,1213,-186773,-197564,-9601,6033,1904,-8289,129598,-154073,19273,-1249,3734,21100,-378448,316371,-187551,43491,7391,28874,6441,-7282,-3759,1830,-9502,29389,easy
554924,150220,7737,13213,13476,18921,-81769,235985,21345,31565,-3289,-11396,-466031,-120381,-6245,-8908,-11666,-15731,248787,116550,15918,6853,-6951,28973,-384262,714818,-356366,236931,-27590,22163,-40473,15761,-8377,4715,-4335,44704,difficult
911299,670543,123343,50316,20394,26267,-102697,16445,55868,79106,41877,96010,-23264,-467337,-81049,-6376,1351,6860,310178,-482924,-113440,-37377,-7820,-2592,79433,333442,-483782,-15587,-136917,-32391,-85482,-31001,-40526,-9171,-89150,-9452,easy
437417,68813,32126,12694,9658,6686,-393367,-51257,-20413,-11079,-5509,-336,-331608,-9719,-21357,-10497,-4585,9133,1188354,65828,9435,46023,38911,30866,61759,1519962,41538,75547,-944,30792,582,56520,924,43496,9469,21733,difficult
542924,123093,30437,31585,21764,22905,2885242,238596,44930,64503,43436,32020,158034,145169,41518,17281,-2698,20201,42636,269762,40459,124934,7610,10687,-2727208,-115398,-93427,124593,-3412,-1059,-47222,107653,-46134,10308,-11819,-9514,easy
1317093,168840,15434,14948,20212,21563,226766,942630,155517,71851,87721,96663,1194358,1131293,52850,125407,31565,74416,47532,-35942,23789,7017,8887,-201,967592,-1146826,188663,-1167235,-102667,-29061,53556,-118390,-56156,-22678,-22247,-74617,difficult
553755,171803,27173,19395,23321,20871,708098,-123759,-4037,-7640,-6876,-74,1089198,345756,124360,84695,45561,103743,-96866,-154366,-24426,-14631,-18983,-15251,381100,-1186064,469515,-500122,128397,-148786,92335,-99326,52437,-64544,103817,-118994,easy
796233,299514,44798,25670,64212,36423,485444,15359,-24150,24224,-57995,10040,-441264,-238206,-36529,-22330,-60984,-27154,-196537,-255760,-38680,-22096,-63580,-29201,-926708,244727,-253565,-17554,-12379,-2151,-46554,234,-2989,-2596,-37194,-2047,difficult
763488,131655,34693,16043,18972,17584,-636214,-110681,-25707,-8179,-7992,-14054,798164,-18817,31024,12084,45521,16423,1058166,48721,9130,32526,139604,90323,1434378,260002,91864,67538,56731,-21894,20263,20442,53513,94083,30477,73900,easy
119892,29974,5368,2993,3920,2778,-27682,-27941,-368,-1112,4074,1908,-24390,-2238,562,1354,722,4901,300460,6199,14501,2808,6684,5030,3292,324850,25703,8437,930,13939,2466,1454,-3352,5962,2993,129,difficult
681255,484681,62309,43962,35438,53396,1033362,-62459,-18791,3799,-12275,19001,-527169,-427182,-46550,-35663,-20925,-43690,1019144,-216802,-8424,114612,72152,24964,-1560531,1546313,-364723,210380,-27759,38126,-39462,150275,-8650,93077,-62691,68654,easy
205203,30170,18698,6318,11161,16160,1525346,182356,27929,18024,10473,41711,182550,24295,-11833,-2690,-10323,-7526,472893,87109,9850,-1619,-2169,-7285,-1342796,290343,-158061,62814,-39762,21683,-20714,1071,-20796,8154,-49237,241,difficult
917763,397179,81753,37509,68980,63132,1144914,-213738,-17060,-27662,-19276,-7325,-125861,64797,-34678,-22763,38327,52421,-439089,-388588,-62880,-31488,-63588,-60207,-1270775,-313228,278535,-453385,-17618,-28202,4899,-8725,57603,-101915,59746,-112628,easy
1712742,538794,142553,30710,131700,79132,-1220942,-495791,-140191,-26956,-123666,-73630,-457442,1133003,-4950,64383,-57577,6409,-1442220,-424379,-101146,8922,-105086,-65600,763500,-984778,1628794,-1557382,135241,-96196,91339,-55461,66089,-47509,80039,-72009,difficult
1577111,249190,34924,14986,29851,29925,-203973,-136380,-4531,2507,-20441,-19391,-1470745,-169376,-28059,6899,-25230,-7843,-1433034,-209956,-27358,-10736,-23419,-15845,-1266772,37711,-32996,-40580,-23528,701,4392,-17635,-4789,1811,11548,-8002,easy
1522051,167733,25444,14682,14704,19154,-1230161,-155357,-14058,-13068,-11959,-14660,-1134005,647164,90840,49704,76871,46210,-209315,55229,-11687,27462,13986,41979,96156,924690,802521,-591935,104898,-102527,62772,-22242,88830,-62885,60870,-4231,difficult
993485,158970,21363,18823,21023,25647,-663,-24181,-13694,535,-13244,-15279,979021,-10134,9970,-300,-531,2390,-97914,-106243,-13897,-9153,-17911,-20611,979684,-1076935,14047,-96109,23664,-23867,-835,-8853,12713,-17380,17669,-23001,easy
769926,61582,18995,22091,24361,13243,1049813,63753,24658,49782,13801,48433,-302111,18081,-8247,-16594,-22785,4656,-210654,-6136,-15440,-5918,-18211,19032,-1351924,91457,-45672,-24217,-32905,-7193,-66376,10676,-36586,4574,-43777,14376,difficult
374666,69474,7345,19271,16952,23043,1257484,152172,667,-14015,-3127,4943,-27869,98330,32669,-9908,16394,2354,479067,101153,56605,-6895,-14050,44868,-1285353,506936,-53842,2823,32002,23936,4107,3013,19521,-30444,-2589,42514,easy
299475,144724,102365,70289,17175,21424,156035,-104821,-71343,-62469,-13005,-18857,483079,-119208,-98711,-57001,-11220,-16318,752404,-3603,-66969,-61196,3382,72262,327044,269325,-14387,115605,-27368,31742,5468,-4195,1785,14602,2539,88580,difficult
617988,128309,42195,24317,23800,17720,23369,25559,-13460,680,103,19828,-589760,-81320,-35049,-14367,-22014,-9963,422652,71446,-36591,2181,-14166,3593,-613129,1012412,-106879,152766,-21589,-1542,-15047,16548,-22117,7848,-29791,13556,easy
843980,393396,42242,46470,21855,34270,1386155,-123328,8515,-32445,9249,-13310,-796553,-103007,-32323,-35498,-18432,-23246,1285431,136498,21320,73664,5358,4093,-2182708,2081984,20321,239505,-40838,53643,-3053,109162,-27681,23790,-9936,27339,difficult
822910,196599,23130,22336,36715,28945,-465753,-16169,-3729,521,-13904,-170,-728143,-138298,-11667,-18156,-31721,-22679,-616186,-133239,-18274,-18125,-29216,-25079,-262390,111957,-122129,5059,-7938,-6607,-18677,31,-17817,2505,-22509,-2400,easy
1027717,64024,8955,12144,5952,11237,548403,65929,28662,52310,8059,3394,-845213,-21596,-282,-10795,-3960,-8751,-923947,-25654,-8241,-7525,-2821,1570,-1393616,-78734,-87525,-4058,-28944,-7959,-63105,3270,-12019,1139,-12145,10321,difficult
648877,278300,9377,21528,54791,28932,2328005,-28100,9994,19167,-36808,4673,63337,-30424,-6153,-13982,-42548,-3862,262482,9132,5602,2356,-36844,-8130,-2264668,199145,-2324,39556,-16147,11755,-33149,16338,-5740,5704,-8535,-4268,easy
869633,680992,54982,36221,140908,90899,229869,-195157,180825,48018,-106461,-13826,874853,-518043,46079,-27710,-118682,-65508,39941,-614131,-29192,-27478,-139765,-72344,644984,-834912,-322886,-96088,-134746,-75271,-75728,232,-12221,-21083,-51682,-6836,difficult
1093522,219208,49041,66427,24495,44980,-793975,-195348,-45566,-48591,-19490,-39203,1432890,981184,43217,134395,103570,33022,345347,150666,-8324,-21947,-2155,-18749,2226865,-1087543,1176532,-830518,88783,-51541,182986,-156342,123060,-105725,72225,-51771,easy
1088967,354540,170939,39834,27046,33176,191044,-120337,-150331,-12202,-8968,-6715,-325691,-319036,-155863,-38235,-21239,-30092,-366617,76788,-53734,52138,-12888,-7743,-516735,-40926,-198699,395824,-5532,102129,-26033,90373,-12271,8351,-23377,22349,difficult
1525630,507648,53667,32654,18791,49116,-637845,-316526,-46850,-26904,-8900,-27221,-1468432,-435332,-48452,-24795,-15487,-46374,-1229399,-493331,-52251,-27855,-15001,-46213,-830587,239033,-118806,-57999,-1602,-3799,2109,-3060,-6587,486,-19153,161,easy
922069,193982,38746,6322,12471,22437,-779289,-169222,-36907,2228,-10104,-17569,-573795,-162125,-36017,-2895,-11746,-18924,1083134,-37527,-30227,15147,-8391,-4568,205494,1656929,7097,124598,890,5790,-5123,18042,-1642,3355,-1355,14356,difficult
516034,135869,7182,10707,4987,10036,389329,309588,123107,48959,75033,28021,309722,-82601,-100,-141,18062,11064,38538,249579,34566,16310,1587,630,-79607,-271184,-392189,332180,-123207,34666,-49100,16451,-56971,-16475,-16957,-10434,easy
468209,51069,29332,20177,5796,9757,2409951,183521,63275,3888,32218,27308,335744,32595,-17981,-14695,-1101,-463,47381,39886,31131,-11873,-1709,9287,-2074207,-288363,-150926,7291,-81256,49112,-18583,2822,-33319,-608,-27771,9750,difficult
1446283,286666,43945,23023,24215,34727,-854133,-252051,-21515,-17748,-17602,-30342,-197092,288140,75512,51990,12948,108125,-1071772,-232949,-36302,-13031,-12479,-17287,657041,-874680,540191,-521089,97027,-111814,69738,-65021,30550,-25427,138467,-125412,easy
656693,70606,9167,5265,7265,5707,2047137,140251,48648,67669,21825,101598,473346,77155,5160,35660,23474,24688,67721,-30692,-1857,838,-5528,-3381,-1573791,-405625,-63096,-107847,-43488,-7017,-32009,-34822,1649,-29002,-76910,-28069,difficult
