delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
91960,47198,9066,10580,5527,4811,2860,1810,-27452,-25328,-2731,1722,7815,701,213,521,8741,102476,-1491,-7465,1499,-1025,-1021,382,difficult
302307,111491,23862,29168,11398,13856,8110,4450,95382,-49732,-20808,-23426,-7921,-3748,-4527,-1254,1397273,384563,-14571,-22439,8536,688,-4087,-2112,easy
150669,50422,20417,12775,16497,8027,6820,2874,260653,54084,44938,33713,21836,24234,-131,3201,-25332,-6741,-18640,-4205,-9400,-5183,-5578,-848,difficult
79488,71329,16110,9002,14028,14905,13790,4462,-28271,-34234,-12305,-6833,-12562,-13609,-11554,-2698,87245,-49586,-11537,-5945,-7344,-11981,-11873,-3031,easy
105293,65440,9695,8415,9553,8433,4567,2252,2182377,163002,53714,147614,93800,26119,32207,50576,90752,-30124,-4121,-2227,4310,-6402,-1863,393,difficult
77168,34769,22462,4443,3474,4748,6779,2027,-60602,-32031,-14032,2552,-2675,-1040,-4265,-75,-28573,-293,-16570,-1918,-210,4729,-3741,-478,easy
115242,33668,11970,4260,3800,6950,2439,1244,-889,12049,-9089,-1756,-2043,-4094,-1413,-437,185955,12193,15760,3178,1984,-3515,-1076,-618,difficult
653070,70995,7173,29050,10536,17224,8565,2958,-646128,-63400,9792,-21967,-7469,-3983,3379,1006,-301227,-43443,-6409,-23951,-3010,-11949,-3303,-2350,easy
41293,19237,4412,6415,3481,3228,1806,1342,265043,68881,4997,-2005,3538,1836,1819,-783,-1175,42253,21776,4519,976,2315,557,-310,difficult
522830,101503,5314,6623,8070,6934,3929,2801,-205941,-30825,4928,382,6968,10482,6764,710,-393669,-95921,-4608,-306,-2651,-4426,-1223,-1421,easy
164017,12649,3815,3396,3829,3043,2118,751,835372,639476,180719,25428,26954,5330,2879,1372,242602,15026,3915,7158,4481,11281,2022,2639,difficult
787899,141521,58787,55920,20678,19322,47689,25856,-674482,-135029,-55705,-53247,-17654,-16975,-44851,-24796,-650965,-101863,-56367,-47196,26256,23444,17079,-3543,easy
93032,17691,4823,1971,3117,4904,1826,1199,1230470,208633,91807,6396,17772,5505,20187,32521,19101,-4252,-4291,-1749,-1890,-4312,-971,-715,difficult
96627,12934,4043,7298,13564,11663,4368,2047,-43297,34546,-3036,-4509,-5716,-1890,-1468,32,160316,50638,27275,9957,65010,7950,7601,5343,easy
1146262,135626,22726,25687,10918,10919,15680,11198,-836804,-90351,-12780,-17767,10233,-5820,-4581,-5876,-618099,-129918,-13649,-16070,-8956,-8390,-14268,-8785,difficult
160806,29294,2208,4265,6708,3841,1219,985,299481,93852,109519,65290,55209,13787,8218,7097,-8164,14798,6221,-1306,-4707,359,1487,2876,easy
472564,47129,18834,28005,24511,18862,7189,5540,-301894,-42252,-13724,-23301,-20844,-10656,-5618,-4730,-455942,55427,-11549,-13921,-10090,-2168,1242,861,difficult
46192,13014,1579,1233,2832,4030,1974,1314,871152,121643,1253,3340,6219,-1507,-178,301,25081,129373,10317,2518,8504,13451,6920,556,easy
52961,11653,1621,1087,2247,1471,1013,812,1421625,350405,194960,66672,28822,19844,38566,44734,124905,-3298,-1084,-659,729,11,716,1056,difficult
120475,64407,8313,7107,4004,3256,2325,882,101147,-42972,3493,-2576,-1230,-46,-1667,513,-57003,-41222,2173,-6766,-1773,-1988,-1906,-354,easy
28765,36914,21571,12065,13635,22578,4718,2640,309401,4535,893,-3303,-7036,-12563,6157,9725,612826,52925,40180,-1373,9829,-5021,5555,13738,difficult
216055,31846,14691,8032,10795,4590,2772,1557,13188,-23857,-10982,-5889,-6742,-429,-1347,-355,-23875,97486,-3821,-1598,-5644,-119,1660,-1026,easy
674899,48717,31694,13592,17402,9043,10012,7076,-635517,-5235,-20427,-10828,-14338,-6659,-7522,-5689,-619945,-38869,-28656,-10502,-16708,-8192,-9784,-6878,difficult
222043,62816,5978,13585,3894,6475,4283,1444,-128732,-39712,1830,-9553,-2344,-3819,-3442,-972,61803,-56572,4405,-5681,-1141,-3881,-2923,-415,easy
117797,34314,9479,1689,6827,2339,4223,1309,197902,39422,622,23125,12798,6587,2600,7239,-37780,-27290,-2309,1654,1789,611,-2496,-403,difficult
481555,58130,14287,14520,6513,10232,2990,1955,-327665,-8907,-11071,-6083,-2286,-6446,-1628,-1216,-446109,-44862,-11902,-10752,-5272,-8589,-1853,-725,easy
17087,13532,4155,3297,3047,3376,1630,1350,743090,170908,23533,9816,18809,3796,417,1773,32986,29164,-779,546,184,148,-495,-981,difficult
25012,19142,2176,2556,2428,5768,2245,1865,488097,163420,27299,26765,65679,15632,5924,2906,2026,-7934,5429,-570,2111,-2544,-1038,-1036,easy
44559,22966,10801,9000,17981,6653,3218,1812,112244,203657,36520,4391,35599,6496,14095,8430,106873,-972,41680,50758,18421,11054,40390,20623,difficult
58773,49706,7292,8821,5188,6235,3285,1560,135642,-3395,-5855,-5984,-2154,-2975,-1426,-635,825407,81946,659,1459,57116,15151,29388,8221,easy
510178,82565,12844,18118,7117,4714,6400,2962,-467209,-68580,-11550,-10482,-954,2466,-4765,-2148,-496815,-73148,-5831,-16137,-3566,1647,-3998,-1193,difficult
187440,110338,48820,20008,26455,15502,11800,7428,1686184,341889,78483,15764,193629,19055,27431,13320,-12569,-95910,-45552,-17177,-12116,-10373,-8703,3042,easy
359516,60500,35225,36263,9253,10962,5779,4225,533180,-13996,-28280,-28811,22316,6566,3026,-1566,-295387,7282,-25424,-20903,35092,19745,17035,10145,difficult
526190,26612,5165,5205,6345,2796,1738,736,-220991,105572,682,3598,14805,6350,3650,3435,-456255,3936,-1476,-1923,-3660,-373,1080,-107,easy
270076,40986,13677,5175,4296,4536,1494,1447,-240478,-2720,-7802,-603,-1603,-3213,-386,-716,-124471,-27995,-5690,1682,-2333,-906,-846,-993,difficult
235856,67399,42117,18306,15677,7707,3822,1870,-155158,-56118,-29298,-15867,-14700,-5894,-2683,-1133,-165648,-63549,-40777,-17370,-13774,-7171,-3521,-1724,easy
363680,198048,16187,22049,7618,11398,12638,6259,-291550,-173301,-13680,-20628,-6076,-10510,-12205,-5605,-236966,-190557,-15349,-20688,-6720,-10733,-12347,-5960,difficult
637363,591336,74745,69662,102697,66466,29320,21400,2472968,-401080,19566,-34725,-74400,-5400,14467,-8767,-445155,-481765,-52922,-67485,-97071,-62312,-26720,-19041,easy
34640,23506,6957,2665,7908,5297,2291,1190,312013,-12681,-4834,-1648,-3030,402,-1426,-455,32963,-4630,-1435,391,-3590,-2915,-1820,-464,difficult
249807,145644,78443,25252,17128,14472,9131,4188,-156134,-78287,-59646,-15443,-7055,-8923,-6110,-1696,-129730,-127191,-74522,-22345,-15955,-13757,-8588,-3932,easy
109526,336699,22942,31298,21093,32768,31304,14980,381951,-281630,6500,-14839,15116,-23550,-27131,-10465,696069,-283019,-2559,-27195,-9746,-25561,-29248,-13907,difficult
533987,63012,11083,8949,6657,5610,1997,1453,-413263,37022,4811,9853,3920,10468,1392,1138,-230073,-8438,-2169,-5918,-3883,-2607,-1382,-445,easy
113426,15101,1636,3495,2038,2380,1907,2461,939528,245691,63324,22437,21953,15131,10666,6375,249491,202650,36797,4026,37207,8925,9857,8502,difficult
267811,44666,5140,5841,3844,2944,1996,858,-10678,9895,7581,-3855,289,-775,-1217,-343,-248944,-30982,-4995,-3870,-2094,-1851,-1156,-352,easy
285504,154151,20837,6977,7651,6716,2783,2558,-208433,-131083,-19427,-4396,-5844,-5522,-2287,-2280,-172311,-84744,-16878,847,-592,-3059,-1649,-2032,difficult
113497,50917,16468,4028,8960,3110,1777,845,29030,-24053,-11985,-463,-2463,1040,-752,-101,63905,-31614,-14857,2569,-4702,-100,-1548,-329,easy
49870,18830,3433,2787,2630,8427,3584,1048,1096922,4233,-321,561,-436,-1520,-1966,-293,478801,-8272,7088,14073,23758,2700,9952,3241,difficult
54039,47792,9729,20895,13515,30386,13486,4676,1124361,87937,27103,-1556,83322,28294,39464,18231,307155,17188,397,-3592,-3231,-17670,-7816,-2499,easy
243716,98594,19953,6225,8676,6225,7002,4094,438853,82595,40404,16310,11557,20414,29077,7193,-141183,-11040,-9040,-1718,5904,1124,-686,1530,difficult
266277,41842,17736,11352,11239,8612,7061,4603,60705,18128,50177,-1337,5578,15500,6837,1455,407020,-28835,-14695,-7742,-2462,-3690,-5244,-3059,easy
644204,59743,9990,6699,29277,9608,7658,3783,-178034,-27183,-5216,-3089,-20481,-5045,-1400,-2610,-619911,-23382,2069,11602,50677,55986,4533,7264,difficult
105648,56985,31250,7140,7146,7153,4993,3667,108408,94318,-18656,6288,16962,18031,11803,11518,1672,-27828,-26837,-6223,-5116,-5834,-3864,-2653,easy
761154,76153,15700,18243,10187,8749,3618,2246,-720280,-29868,-5220,-11296,-5793,-6588,-1997,-1772,-509057,-40303,-12756,-11561,-6632,-6662,-3035,-1662,difficult
740687,50887,5602,8569,9308,6516,3501,2766,-147516,77592,69697,29029,32744,63771,12722,7264,-711478,-39637,8019,-2023,1536,-1888,-513,-1352,easy
65776,25919,15339,14534,6388,7063,5009,2681,98057,-14642,-13859,-7307,-5412,-4053,-3466,-1320,249942,-20124,-12317,-13877,-3104,-3979,-519,1085,difficult
484699,127127,20494,9005,12405,7821,4548,3703,-372299,-102570,-19374,-8436,-10980,-6830,-3920,-3280,2805408,8761,-8510,2912,5846,-2298,771,-1465,easy
44669,9883,7222,7059,5853,11605,7011,2897,-9975,20307,-5654,-5223,-1225,-9653,-5479,-2254,-11832,8889,-5421,-5637,-4325,-8737,-5155,-2360,difficult
