delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
743188,242577,123113,48240,19556,23496,29012,-34974,-103401,-39107,-7531,-18213,308577,58517,-50368,-28702,11475,510,-719653,-216202,-105650,-32332,3712,-9586,154082,-45212,10682,-7579,41230,-768,279565,-1028230,873735,93491,-274719,170990,53033,-55282,116332,10405,-3630,24753,19006,-7763,37518,18723,-10096,8818,easy
1006823,155642,17698,21127,17978,19320,-295180,-37906,22464,-3821,-3109,-4275,83465,64409,-7253,-5057,-8810,-10354,-1488,160735,20636,-12764,-829,-6673,1568692,-73996,142318,-1580,23568,20598,378645,-84953,1570180,102315,96326,-234731,-29717,27889,121682,-1236,-7707,11184,-5701,7981,24397,-6079,3681,27271,difficult
851104,40627,10026,7453,13861,11021,-798171,-370,-5076,-5762,-13306,-9968,779615,8952,21029,53195,-1448,36314,-724209,-16833,-2182,-4644,-9512,-8705,183200,12214,-4023,-4452,-9375,-8212,1577786,-1503824,907409,9322,-25785,29047,26105,-23211,-1841,58957,-57839,192,11858,-8064,137,46282,-45019,493,easy
549511,124551,34428,40636,17034,19179,-358049,-86181,-24028,-39847,-13140,-17707,-454164,-105434,-32204,-38839,-13980,-15071,-449035,-115960,-34161,-39705,-15817,-16954,3534,297801,51438,-21191,17637,-1271,-96115,5129,452569,-19253,-10526,413761,-8176,-1957,85599,1008,-866,18514,-840,-1837,33454,2636,-1883,15683,difficult
611580,121925,11674,20165,9760,4378,-419189,-32565,-4541,-14584,-6212,-760,-600493,-114174,-7583,-17510,-9103,-3806,-402630,-81608,3604,-13893,-7152,-37,-522336,-113355,-9107,-18072,-8226,-3444,-181304,197863,-119706,-81609,32566,-31747,-3042,11187,-12711,-2926,3617,-4179,-2891,1951,-1074,-3046,3769,-3407,easy
859480,50328,18084,18964,16156,20695,-538867,-6476,-6236,-14962,-11762,-16478,-850917,-41582,-13111,-11673,-8925,-3906,-395930,36287,35564,-6293,-9887,-13718,-839236,-38814,-14341,-14306,-14697,-16856,-312050,454987,-443306,-35106,77869,-75101,-6875,48675,-49905,3289,5380,-8013,2837,-962,-4810,12572,-9812,-3138,difficult
201673,51092,6748,3651,6635,6981,-186166,-45730,-632,-1097,-2905,-3024,-30929,26003,-3345,-509,-6176,-5975,-175760,-33724,-4464,-644,-4057,-3473,114578,-924,3831,2675,-1665,1119,155237,-144831,290338,71733,-59727,32800,-2713,-1119,8295,588,-135,3319,-3271,2119,2392,-2951,2502,4592,easy
136679,91170,11093,5166,5225,6254,-50279,69727,24205,456,2529,718,138814,-45908,-3245,-1486,-1983,-3059,215010,-73011,-8478,-3647,-3547,-2731,46832,57240,13372,6253,12035,18282,189093,76196,-168178,-115635,-27103,130251,-27450,-5233,21850,-1942,-2161,9900,-4512,-1564,15582,-3777,328,21013,difficult
1192779,199257,22770,27452,17303,22180,2115240,390304,31566,9819,-11570,14241,264131,234587,-7825,33794,19971,46376,-221763,194842,116806,1450,1878,53556,-1075088,-196617,-21757,-25117,-15876,-19882,-1851109,-485894,-853325,-155717,-39745,-391459,-39391,124631,-138563,23975,-32344,-26567,31541,-18093,-17754,32135,7180,-73438,easy
369887,49058,31250,7175,5796,12923,-310594,-27902,-29359,-4317,-2123,-10016,-353053,-44257,-30105,-2331,3091,-3808,-329799,-34594,-15034,-4830,-1171,-8111,105057,10418,-25248,2940,31448,4486,-42459,23254,434856,-16355,9663,45012,-746,15071,-10214,1986,-2499,7770,5214,-4262,32619,6208,-4303,12597,difficult
1023591,58060,19145,24818,8392,15048,-125508,36849,-2511,-17102,-2642,-10665,-811275,-23668,-14801,-21294,-2732,-12084,-920490,37633,-15419,-14318,5506,-11272,-128732,-16888,-17510,-20247,1246,-12911,-685767,-109215,791758,-60517,61301,-54521,-12290,-618,-2091,-4192,6976,-5929,-90,8238,-4260,-1419,812,-1639,easy
337337,148771,22185,17435,7497,14521,396215,-53630,-5859,-8255,-1947,-5754,-241639,-137567,-20342,-7668,-5401,-10369,-15123,-56467,-11964,-10070,7190,-8918,335821,-5106,8242,-12267,4810,9073,-637854,226516,350944,-83937,81100,51361,-14483,8378,20206,587,-2402,-2197,-3454,12591,-2380,-4615,1451,17991,difficult
993228,104324,48814,21162,14317,13561,-947833,-92890,-46484,-18416,-13811,-12569,-881035,-90806,-41783,-19701,-11997,-11346,-505562,114713,-25612,5615,5168,19745,-930492,-97362,-46481,-17808,-13726,-10927,66798,375473,-424930,2084,205519,-212075,4701,16171,-20869,-1285,25316,-23423,1814,17165,-18894,1223,31091,-30672,easy
458581,74310,19571,8340,6260,6611,729618,85973,-8788,31172,6328,2449,-404447,-28465,20,586,-3248,2989,985421,18995,8636,-2443,5754,3265,-426095,397,17535,7558,289,2415,-1134065,1389868,-1411516,-114438,47460,-18598,8808,8616,8899,-30586,-3029,10001,-9576,9002,-5465,540,276,-850,difficult
863852,101951,14074,7045,12086,7640,907264,16211,1930,18609,10379,10296,-7218,5871,13936,456,-3969,-4419,140065,122412,41442,34823,5689,15781,-783031,-74290,-5394,-3180,-6364,-4906,-914482,147283,-923096,-10340,116541,-196702,12006,27506,-46836,-18153,34367,-38003,-14348,9658,-12053,-14715,20200,-20687,easy
1023793,78005,51624,19872,11148,21359,-764816,-36280,-48118,-18980,-10080,-18546,-305258,200012,-21631,-8846,-1938,-12587,-602496,-45831,-40750,-15079,-6474,-17684,227808,106094,20982,10958,-1701,-778,459558,-297238,830304,236292,-245843,151925,26487,-19119,61732,10134,-6233,26037,8142,-4536,4773,5959,-5097,16906,difficult
204987,29546,4368,9194,4419,5574,373032,54999,2968,-3281,1993,-2300,-160008,-19646,7068,-85,422,-1243,-49001,88995,5934,-6325,-25,115,1150147,211070,9960,41552,8566,14933,-533040,111007,1199148,-74645,108641,122075,4100,-1134,4026,3196,-6240,47877,-1571,-447,8591,1057,1358,14818,easy
1729568,178292,144635,184017,102731,85857,-233214,-42795,-30648,-158672,-87371,-60119,-1118091,95612,-90667,-168214,-83507,-58267,-1407573,-23160,-108549,-164062,-89460,-70823,-479395,-141074,-128708,-181572,-97397,-80648,-884877,-289482,928178,138407,-118772,-117914,-60019,-17882,-20159,-9542,4152,-17510,3864,-5953,-7937,1852,-12556,-9825,difficult
1148436,163435,68851,31514,38553,23851,-849416,-96948,-50638,-24340,-24234,-20530,-1102547,-156104,-62480,-28217,-33927,-18920,-1058549,-60497,-56004,-27993,-35336,-19603,-1092576,-127181,-56529,-28981,-35237,-18742,-253131,43998,-34027,-59156,95607,-66684,-11842,6476,-525,-3877,224,-988,-9693,-1409,99,1610,-683,861,easy
1305285,89693,16952,25270,8503,6607,-1221245,-76449,-1284,-23105,-4759,-3810,-1172879,-77910,-12839,-20753,-6576,-4410,-1219471,-74072,-15010,-23156,-7185,-4498,-1128229,-47971,-14217,-22026,-5479,-1564,48366,-46592,91242,-1461,3838,26101,-11555,-2171,793,2352,-2403,1130,-1817,-609,1706,-600,-88,2934,difficult
321112,25431,11241,9544,9117,9623,451286,202742,40167,50502,5977,1065,-238579,9955,-8178,-7107,221,-3701,-303616,-8448,-6197,-4396,-6587,-8167,-255849,10374,6427,2462,-5774,-3460,-689865,-65037,47767,-192787,-18403,18822,-48345,1981,12624,-57609,2711,6858,-5756,-6808,813,-4766,-4466,4707,easy
331668,73842,11598,10406,12437,14497,29309,24506,2073,-4145,-7397,10453,-280952,-56063,-9086,-3050,-10489,-10350,-316714,-48719,-9029,-8676,-10856,-13599,-243140,-54321,-10622,-8523,-11399,-13688,-310261,-35762,73574,-80569,7344,-5602,-11159,57,-1593,1095,-5626,153,-3092,-367,-543,-20803,-3249,-89,difficult
748749,66233,10049,23491,8206,11660,11950,161999,-598,-8643,43488,11066,-138113,-5011,-4957,-9930,-257,-7294,-570168,133583,467,-13967,-3180,-6940,-651272,-62784,-8592,-23179,-7473,-10682,-150063,-432055,-81104,-167010,138594,-196367,-4359,5424,-9059,-1287,-4037,-9212,-43745,-2923,-4293,-18360,354,-3742,easy
292005,110508,3702,10347,11760,16804,-232330,-56034,16838,-1838,-9440,-15214,-274856,-102675,-2638,-8624,-8686,-13039,-41880,-88046,349,-6751,-10262,-14682,-176998,-69727,40550,-5078,1799,-11719,-42526,232976,-135118,-46641,14629,18319,-19476,2987,40201,-6786,1873,1673,754,-1576,12061,2175,-1643,2963,difficult
1750065,202933,29230,37701,21639,19799,-1031125,196999,114694,-25514,-4750,1402,-1369417,-175535,-15427,-32162,-17273,-18140,-1629057,-190520,-8157,-32939,-16344,-17769,-344973,27830,5166,-28079,-11247,-12896,-338292,-259640,1284084,-372534,-14985,218350,-130121,7270,13323,-6648,-777,4860,-12523,929,5097,-19542,371,4873,easy
110549,33561,3539,5155,4388,4104,135562,107672,24444,-1502,6954,2706,204421,88782,18811,20350,-1687,18666,44000,20831,13814,-1744,2231,2299,595299,8919,21487,-393,21163,9438,68859,-160421,551299,-18890,-67951,-11912,-5633,-4997,7673,21852,-22094,1351,-8641,3918,18932,15960,-16367,7139,difficult
578542,298960,58853,40870,19806,13358,-393190,-219767,-56015,-36978,-14289,-7244,-428615,-296213,-58410,-39420,-19309,-12768,1268569,-26590,-8399,-10641,2894,25014,-326286,-176370,-52394,-32137,-14844,-5204,-35425,1697184,-1594855,-76446,269623,-149780,-2395,50011,-43995,-2442,28779,-21496,-5020,22203,-17738,-5524,37782,-30218,easy
84299,24870,6926,1871,3690,3639,-69464,-17762,-5271,431,-1562,1629,34318,40690,-90,5482,-172,2100,-52921,37858,-5103,1736,-1592,2938,35586,34856,-2663,916,13861,-460,103782,-87239,88507,58452,-2832,-3002,5181,-5013,2440,5051,-3746,-820,1390,-1420,15453,471,838,-3398,difficult
1021421,322166,51751,17609,11547,14704,796352,-77012,-29296,-7194,13381,15767,-858450,-188586,-34624,-2357,12462,2771,-249085,-159120,-47231,-13407,7355,11903,-50528,-41644,-20164,554,14293,6343,-1654802,609365,198557,-111574,29466,117476,-5328,-12607,27067,4837,-11050,13961,-919,-5107,6938,-12996,9132,-5560,easy
836839,123479,40288,12629,16386,13867,-198262,174414,62590,16410,-3695,-145,25196,259477,10493,41333,21846,10220,-724544,-34493,-34971,-8367,-13813,-10909,-711981,-107241,-38901,-11475,-12690,-8464,223458,-749740,12563,85063,-293970,-72748,-52097,-45464,-3930,24923,-49700,-3108,25541,-35659,1123,10365,-21129,2445,difficult
1185012,373963,61428,41944,21596,38694,-283730,603597,262231,2401,10501,23153,-1150602,-366157,-51266,-34958,-19393,-37411,-882819,-240402,-2076,-27391,4892,-32768,-876598,-365974,-53475,-40171,-17878,-35566,-866872,267783,6221,-969754,125755,-125572,-313497,49190,-51399,-37359,7567,-12780,-29894,24285,-22770,-60564,4643,-2798,easy
477885,169790,14872,11817,16740,13119,-233787,-6073,-4301,-3896,-9067,-6582,-373891,-115222,-13688,-5185,-12012,7821,-207339,-96799,1739,-700,-13675,1188,-220009,-147544,-4612,-767,-9215,-9996,-140104,166552,-12670,-109149,18423,-50745,-9387,15427,-6351,-1289,4485,-67,-2945,-1663,4460,14403,-6633,-11184,difficult
740459,36694,31953,7840,6588,5781,1011216,921579,189495,8329,8217,18552,-698297,-15668,-27245,-4113,-2600,1186,-720703,-26175,-30639,-5295,-4690,3277,-563837,59115,-27549,-5876,-2287,1533,-1709513,-22406,156866,-937247,-10507,85290,-216740,-3394,3090,-12442,-1182,-581,-10817,-2090,2403,-17366,2091,-1744,easy
350049,44286,10777,4698,5620,6303,-191136,220836,5547,1289,12280,16376,-56483,-31827,-8493,-1995,-3384,-2297,745045,13962,24479,7039,4372,4986,-213750,-33324,-2354,-2051,-1443,-5484,134653,801528,-958795,-252663,45789,-47286,-14040,32972,-26833,-3284,9034,-9090,-15664,7756,-5815,-18673,7283,-10470,difficult
598369,420202,31569,23036,15029,26927,-442224,-389099,-20063,-16728,-9657,-20789,-131887,-304534,-8163,-13145,-8133,-18526,341754,-284769,12990,34054,30334,10845,365872,-262929,25024,46090,-6552,-10657,310337,473641,24118,84565,19765,21840,11900,21153,12034,3583,47199,12036,1524,38467,-36886,2263,29371,-21502,easy
84375,24372,11613,23311,15750,9631,195328,15437,8747,-13904,-13537,-6045,-28422,41343,-10098,-21653,-14133,-8119,2240355,847440,172423,3912,83024,42342,366464,1467,-7983,-20664,-13402,-7815,-223750,2268777,-1873891,25906,806097,-845973,-18845,182521,-180406,-7749,25565,-24576,-596,97157,-96426,-2074,50461,-50157,difficult
1464719,283925,48243,93514,28541,28724,-1076610,521944,-15593,-82833,-24413,-22655,-177957,-35312,-16914,-21965,-24131,-19212,-1170479,-267957,-45077,-89851,-27138,-28036,-129611,133927,105510,-85991,-1855,5822,898653,-992522,1040868,-557256,-232645,401884,-1321,-28163,150587,60868,-67886,3860,282,-3007,25283,3443,-8824,33858,easy
248946,82196,17949,12636,4175,5864,-98384,-70055,-13839,-10622,-3009,-4939,-18142,-74241,-17166,-12321,-3099,-5236,1080296,298321,76531,56741,53173,9753,-183713,-69108,-12619,-7997,1284,2002,80242,1098438,-1264009,-4186,372562,-367429,-3327,93697,-89150,-1699,69062,-64738,-90,56272,-51889,-297,14989,-7751,difficult
154208,41364,7394,6720,9010,7933,-29219,-18399,4056,-2204,-5240,-6459,1643919,40055,52417,3573,-3929,-1021,908207,247227,66258,12716,371,-2364,236651,50598,32500,6536,8481,2978,1673138,-735712,-671556,58454,207172,-196629,48361,13841,-33758,5777,9143,-6180,1311,4300,8110,5438,-1343,5342,easy
299297,97331,16276,9813,4685,4754,493880,489288,4852,117,16050,9867,-109474,-5153,3667,-7012,2732,-2566,-215040,-69094,-4712,-2785,-898,-1072,-182748,-39714,-5307,-7624,-2205,2074,-603354,-105566,32292,-494441,-63941,29380,-1185,-8379,-595,-7129,4227,-4839,-13318,-3630,-1307,-12433,1494,3146,difficult
1278372,65893,10724,31744,9759,5633,-1051189,-39318,4990,-16926,-8149,-2619,-570857,481281,167032,107328,84393,112525,-275131,11761,-5220,-6169,4069,1177,-612954,-40859,4424,14475,-1462,29657,480332,295726,-337823,520599,-469520,-52620,162042,-172252,9644,124254,-113497,20644,92542,-80324,-5531,115144,-111348,28480,easy
287172,88833,40138,6324,11772,21772,372680,337867,40839,17979,19163,-2274,-174539,-30490,-29315,-5763,-10179,-19645,-248112,-69975,-39458,-5492,-10407,-20318,2356664,169247,47138,16746,776,-6941,-547219,-73573,2604776,-368357,-39485,239222,-70154,-10143,86596,-23742,271,22238,-29342,-228,11183,-17371,-673,13377,difficult
