delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
331668,73842,11598,10406,12437,14497,10037,4747,29309,24506,2073,-4145,-7397,10453,80,99,-280952,-56063,-9086,-3050,-10489,-10350,-8648,-2823,-316714,-48719,-9029,-8676,-10856,-13599,-9562,-4622,-310261,-35762,-80569,7344,-11159,57,1095,-5626,-3092,-367,-20803,-3249,-8728,-914,-2922,-1799,difficult
748749,66233,10049,23491,8206,11660,11532,6996,11950,161999,-598,-8643,43488,11066,9570,4249,-138113,-5011,-4957,-9930,-257,-7294,-6602,-3741,-570168,133583,467,-13967,-3180,-6940,-6860,-5128,-150063,-432055,-167010,138594,-4359,5424,-1287,-4037,-43745,-2923,-18360,354,-16172,-258,-7990,-1387,easy
292005,110508,3702,10347,11760,16804,8499,4307,-232330,-56034,16838,-1838,-9440,-15214,-6045,-512,-274856,-102675,-2638,-8624,-8686,-13039,-5642,-3634,-41880,-88046,349,-6751,-10262,-14682,-7439,-3981,-42526,232976,-46641,14629,-19476,2987,-6786,1873,754,-1576,2175,-1643,403,-1797,-3122,-347,difficult
1750065,202933,29230,37701,21639,19799,9766,6904,-1031125,196999,114694,-25514,-4750,1402,6564,8075,-1369417,-175535,-15427,-32162,-17273,-18140,-8609,-6368,-1629057,-190520,-8157,-32939,-16344,-17769,-6251,-5068,-338292,-259640,-372534,-14985,-130121,7270,-6648,-777,-12523,929,-19542,371,-15173,2358,-14443,1300,easy
110549,33561,3539,5155,4388,4104,2672,2099,135562,107672,24444,-1502,6954,2706,-146,-46,204421,88782,18811,20350,-1687,18666,4921,13847,44000,20831,13814,-1744,2231,2299,1526,87,68859,-160421,-18890,-67951,-5633,-4997,21852,-22094,-8641,3918,15960,-16367,5067,-3395,13893,-13760,difficult
578542,298960,58853,40870,19806,13358,7296,10380,-393190,-219767,-56015,-36978,-14289,-7244,-796,-6852,-428615,-296213,-58410,-39420,-19309,-12768,-6547,-9926,1268569,-26590,-8399,-10641,2894,25014,10339,-5055,-35425,1697184,-76446,269623,-2395,50011,-2442,28779,-5020,22203,-5524,37782,-5751,16886,-3074,4871,easy
84299,24870,6926,1871,3690,3639,1973,1967,-69464,-17762,-5271,431,-1562,1629,1549,759,34318,40690,-90,5482,-172,2100,728,-389,-52921,37858,-5103,1736,-1592,2938,2924,948,103782,-87239,58452,-2832,5181,-5013,5051,-3746,1390,-1420,471,838,-821,2196,-1148,1337,difficult
1021421,322166,51751,17609,11547,14704,4328,7086,796352,-77012,-29296,-7194,13381,15767,3285,18397,-858450,-188586,-34624,-2357,12462,2771,4756,9764,-249085,-159120,-47231,-13407,7355,11903,9756,4837,-1654802,609365,-111574,29466,-5328,-12607,4837,-11050,-919,-5107,-12996,9132,1471,5000,-8633,-4927,easy
836839,123479,40288,12629,16386,13867,14363,12948,-198262,174414,62590,16410,-3695,-145,24564,1386,25196,259477,10493,41333,21846,10220,-5084,-131,-724544,-34493,-34971,-8367,-13813,-10909,-12554,-11978,223458,-749740,85063,-293970,-52097,-45464,24923,-49700,25541,-35659,10365,-21129,-29648,-7470,-1517,-11847,difficult
1185012,373963,61428,41944,21596,38694,22667,26532,-283730,603597,262231,2401,10501,23153,931,-2459,-1150602,-366157,-51266,-34958,-19393,-37411,-21425,-25539,-882819,-240402,-2076,-27391,4892,-32768,-17828,-23725,-866872,267783,-969754,125755,-313497,49190,-37359,7567,-29894,24285,-60564,4643,-22356,3597,-23080,1814,easy
477885,169790,14872,11817,16740,13119,5338,6768,-233787,-6073,-4301,-3896,-9067,-6582,-1284,-4015,-373891,-115222,-13688,-5185,-12012,7821,14497,-2920,-207339,-96799,1739,-700,-13675,1188,-754,-4309,-140104,166552,-109149,18423,-9387,15427,-1289,4485,-2945,-1663,14403,-6633,15781,-15251,1095,-1389,difficult
740459,36694,31953,7840,6588,5781,2944,1245,1011216,921579,189495,8329,8217,18552,11578,8628,-698297,-15668,-27245,-4113,-2600,1186,-486,126,-720703,-26175,-30639,-5295,-4690,3277,-1849,451,-1709513,-22406,-937247,-10507,-216740,-3394,-12442,-1182,-10817,-2090,-17366,2091,-12064,-1363,-8502,325,easy
350049,44286,10777,4698,5620,6303,3051,1500,-191136,220836,5547,1289,12280,16376,15669,9074,-56483,-31827,-8493,-1995,-3384,-2297,-1054,931,745045,13962,24479,7039,4372,4986,5978,3154,134653,801528,-252663,45789,-14040,32972,-3284,9034,-15664,7756,-18673,7283,-16723,7032,-8143,2223,difficult
598369,420202,31569,23036,15029,26927,7276,5858,-442224,-389099,-20063,-16728,-9657,-20789,3860,-3263,-131887,-304534,-8163,-13145,-8133,-18526,-4384,-2353,341754,-284769,12990,34054,30334,10845,18974,7663,310337,473641,84565,19765,11900,21153,3583,47199,1524,38467,2263,29371,-8244,23358,910,10016,easy
84375,24372,11613,23311,15750,9631,6256,4087,195328,15437,8747,-13904,-13537,-6045,-545,-1845,-28422,41343,-10098,-21653,-14133,-8119,-4922,-3574,2240355,847440,172423,3912,83024,42342,12159,20467,-223750,2268777,25906,806097,-18845,182521,-7749,25565,-596,97157,-2074,50461,-4377,17081,-1729,24041,difficult
1464719,283925,48243,93514,28541,28724,12351,13718,-1076610,521944,-15593,-82833,-24413,-22655,-9404,-3677,-177957,-35312,-16914,-21965,-24131,-19212,-8959,-10603,-1170479,-267957,-45077,-89851,-27138,-28036,-11459,-13477,898653,-992522,-557256,-232645,-1321,-28163,60868,-67886,282,-3007,3443,-8824,445,-2500,-6926,-2874,easy
248946,82196,17949,12636,4175,5864,5274,1940,-98384,-70055,-13839,-10622,-3009,-4939,-4730,-1495,-18142,-74241,-17166,-12321,-3099,-5236,-5105,-1439,1080296,298321,76531,56741,53173,9753,-1006,4832,80242,1098438,-4186,372562,-3327,93697,-1699,69062,-90,56272,-297,14989,-375,4099,56,6271,difficult
154208,41364,7394,6720,9010,7933,3467,4117,-29219,-18399,4056,-2204,-5240,-6459,-1610,-3198,1643919,40055,52417,3573,-3929,-1021,5393,-1041,908207,247227,66258,12716,371,-2364,280,3020,1673138,-735712,58454,207172,48361,13841,5777,9143,1311,4300,5438,-1343,7003,-5113,2157,4061,easy
299297,97331,16276,9813,4685,4754,3096,1798,493880,489288,4852,117,16050,9867,10471,1540,-109474,-5153,3667,-7012,2732,-2566,-563,383,-215040,-69094,-4712,-2785,-898,-1072,-452,-900,-603354,-105566,-494441,-63941,-1185,-8379,-7129,4227,-13318,-3630,-12433,1494,-11034,111,-1157,-1283,difficult
1278372,65893,10724,31744,9759,5633,12178,2923,-1051189,-39318,4990,-16926,-8149,-2619,-4080,-808,-570857,481281,167032,107328,84393,112525,48181,15039,-275131,11761,-5220,-6169,4069,1177,588,8730,480332,295726,520599,-469520,162042,-172252,124254,-113497,92542,-80324,115144,-111348,52261,-47593,15847,-6309,easy
287172,88833,40138,6324,11772,21772,13980,8571,372680,337867,40839,17979,19163,-2274,-5842,2617,-174539,-30490,-29315,-5763,-10179,-19645,-10976,-6828,-248112,-69975,-39458,-5492,-10407,-20318,-12892,-8004,-547219,-73573,-368357,-39485,-70154,-10143,-23742,271,-29342,-228,-17371,-673,-5134,-1916,-9445,-1176,difficult
