delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
199041,99471,20795,15623,8349,20299,440102,628640,178553,49596,11958,29410,1508776,1036023,130796,4512,12423,47072,685230,92531,4543,-329,4591,-4702,-119439,-81751,7396,-12892,16070,43897,-142108,-65004,-20252,-12461,-7006,-12856,1068674,-823546,-804669,-22669,407383,-943492,-174282,16747,-47757,-126253,2853,-27648,-45084,-4841,-12563,431,465,-7832,11479,-23076,17662,-51774,48599,-56753,easy
392797,44262,14299,23519,3496,12765,31201,47025,-9027,636,3939,12185,318153,-9981,-3637,413,7886,-3067,-356700,-39684,-11259,-14306,331,-8710,-385747,-41497,-13213,-21466,5690,-8704,-319602,-36984,-11932,-501,-1025,-7220,286952,-674853,-29047,66145,-57006,-29703,-1813,4513,5390,-7622,-1954,1281,-223,-14719,-7160,20965,3947,-7555,5359,-6715,-15252,-5643,6,1484,difficult
336219,50354,17909,7777,8949,41047,-333186,-48927,-17475,-5733,-4736,-30752,-178171,-29670,-16318,24364,-4905,-28293,-301853,-7221,-5353,1462,-5609,-30773,1548353,-15908,-5350,751,-4167,-32673,-191390,55221,-2754,-1896,-7184,-34360,155015,-123682,1850206,-1739743,19257,22449,-8687,71129,1157,10965,3,2596,30097,-22902,-711,-2647,-169,-704,1442,-3017,2459,-2480,-1900,-1687,easy
786581,71248,9907,5504,7030,11366,-473501,-52223,-3537,9989,3713,247,-777702,-65470,-7822,-2774,-3917,-5545,-84007,75576,76685,8047,9775,-2061,-658681,-68249,-9548,-5029,-5802,-10722,-771186,-59653,-6305,157,8006,10272,-304201,693695,-574674,-112505,-13247,141046,-143825,8596,-4285,84507,-86233,3243,-12763,10821,-13076,5186,-7630,13692,-15577,13808,-5792,3484,-8661,20994,difficult
617227,103114,42614,50016,26482,10251,1678898,603917,-7386,-30946,7339,14794,130558,9771,-11355,-31499,20351,77540,-104770,-40684,-28185,-19208,3809,7543,-32226,-72409,-36350,-45964,-23291,-8709,-442192,-84308,-39271,-35789,-22125,-3525,-1548340,-235328,72544,-409966,-594146,-50455,-31725,-11899,-3969,-16830,-8165,-2921,-553,12291,-26756,10175,13012,-16542,-27100,1166,62746,-69997,-16252,5184,easy
386870,101089,32835,32344,10306,23349,-356329,-93853,-25777,-19277,-3293,-1756,-349250,-53106,-29995,-31040,-7922,-20277,-374682,-75187,-13398,-27806,-4300,-12520,1351799,-86799,-23861,-31549,-6599,-19632,38800,63734,-28235,-29353,3008,-19470,7079,-25432,1726481,-1312999,40747,-22081,-11612,150533,-4218,16597,-10463,-4374,-11763,3234,-3743,2196,-4629,3622,-2299,9607,-18521,7757,-7112,162,difficult
694413,92245,13180,10096,7637,13274,-409053,-33755,-9262,-3538,4572,660,-502377,-56916,-7655,-599,-3233,14974,-572593,-84413,-6169,-8648,-5426,-8747,495751,-70852,14233,4747,-4095,7652,-427956,-28376,-9949,-4118,-2483,-3528,-93324,-70216,1068344,-923707,-23161,-27497,13561,42476,1607,1486,20402,-24182,2939,-8049,13395,-8865,-7805,-2193,1331,1612,14314,-23721,16399,-11180,easy
398250,134418,6718,16646,11300,17212,20827,-50583,35776,-6622,3080,-1434,188652,-93105,-2907,-15230,-1567,-2782,-197925,-51113,-4497,-8980,-6941,-13262,593707,-88407,69793,-5336,4452,-5559,1579000,45090,13084,19921,48658,19498,167825,-386577,791632,985293,-42522,41992,-37294,133497,-38683,-1590,74290,-56709,-8608,6250,3644,25257,-4647,-5374,11393,44206,-1348,-10480,7703,25057,difficult
150666,184306,24873,20761,11674,27404,-135199,-169558,-24732,-18645,-10160,-25618,87081,-170375,-20184,-18569,-6919,-22805,1199674,-56294,58749,-12196,17924,-10870,867221,3788,-22899,-16093,-6307,-16929,1634565,-88189,-4346,14059,8933,-16283,222280,1112593,-332453,767344,-817,114081,60082,-91977,4548,78933,-81648,18553,76,6373,-3897,30152,3241,24843,-24231,15240,2813,11935,-6059,646,easy
837109,260439,62419,32785,15085,23048,-596932,-159980,-23215,-23961,2126,-3907,1480682,-194968,-40967,-8964,-11399,-17710,-717333,-210890,-53757,-1130,8619,-1293,-679656,-208916,-54025,-12926,-11424,-9358,-793099,-215401,-60130,-24252,-4843,-13425,2077614,-2198015,37677,-113443,-34988,-15922,1974,-6485,-17752,-12790,-268,-6105,14997,7834,-11796,-11326,-13525,20018,-20043,6581,-13803,16417,-8065,-4067,difficult
59870,54413,10119,5262,2756,5770,282042,84715,-5785,13296,16895,23356,113280,-43720,-6426,-1455,8861,-2292,-34633,-13433,53,5137,16385,12253,2151450,884169,155665,121162,77822,110230,2373586,232209,250609,25396,39949,41645,-168762,-147913,2186083,222136,-128435,30287,897602,-651960,-641,6479,155612,94944,-14751,6592,116025,-95766,-8034,7524,61437,-37873,-25648,14545,97977,-68585,easy
864965,189524,15979,11553,5498,17330,879197,-20802,-8513,13105,-642,12736,-233937,-124088,-15222,-5721,4405,-11984,-774304,-134612,-865,41621,12197,-3445,-847321,-183019,-14836,34728,1956,-2654,-196644,-33260,8661,9626,1441,51,-1113134,-540367,-73017,650677,-103286,-10524,-48407,149759,-6709,14357,-13971,23497,-18826,47342,-6893,-25102,5047,7792,-10241,-515,-24720,8539,791,2705,difficult
742346,80025,14086,26969,7748,23548,-545359,-68295,-12660,-26314,-6107,-21941,-249008,58531,33770,-10485,630,-8801,789418,2414,11765,-8579,3844,12097,-450975,-72386,-11746,-25768,-7375,-21972,-704637,-73006,-11040,-21571,8950,7312,296351,1038426,-1240393,-253662,126826,-56117,-74800,-620,46430,-22005,-23511,706,15829,1906,-17189,4197,6737,3214,-11219,16325,13140,20898,-34069,29284,easy
159370,55682,10422,5003,4679,12984,496084,-46201,8233,-723,3913,-4719,743787,333254,21705,43100,14946,23824,-25044,-31262,-7125,-3776,-2759,-723,-66648,-16872,-10259,-3889,-2840,-9145,1481292,122427,6997,10277,5766,-1381,247703,-768831,-41604,1547940,379455,-364516,14390,139299,13472,-28830,-3134,17256,43823,-46876,-113,14166,11033,-17705,-81,8606,28543,-24547,-8422,7764,difficult
844300,52081,18718,17700,14903,15824,-774062,-41590,-18442,-15999,-13592,-14797,-704140,23903,29891,-9304,-4238,12875,-682069,115239,43536,-15189,-1233,25800,-800457,-50170,-16974,-14968,-13236,-11021,-834946,-50461,-16050,-14978,-12815,-9663,69922,22071,-118388,-34489,65493,91336,-165409,-291,48333,13645,-60510,924,6695,-5885,221,-10,9354,3005,-12003,421,27672,12925,-36821,1358,easy
916070,48453,7976,4771,13804,14959,-826983,-24282,-2624,-3093,-13485,-12378,-692877,-25652,-4961,-3431,-12066,-8621,-404928,74968,62910,30687,642,8136,2837235,1503634,101152,81272,22289,96663,-705841,-23256,-1843,-409,-11686,-11576,134106,287949,3242163,-3543076,-1370,100620,1428666,-1526890,-2337,67871,38242,-102995,-338,34118,50585,-81681,1419,12708,21647,-33975,3757,16757,88527,-108239,difficult
156091,26776,12581,9306,6217,10427,233146,97975,-8608,-3671,3995,4409,-106917,38141,11651,-6609,-662,-2269,1777539,73703,68074,41340,-2193,25093,-130675,-9716,-6225,-372,3559,-5752,237692,117853,7477,571,20287,16978,-340063,1884456,-1908214,368367,-59834,35562,-83419,127569,20259,56423,-74299,13702,-2938,47949,-41712,943,-4657,-1531,5752,16728,-6678,27362,-30845,22730,easy
1034323,76778,37925,38936,23350,12842,-183459,-57703,-33916,-35908,-19249,-5094,-845500,-3712,-29266,-33165,-20410,-2969,-929108,-27887,-26305,-35499,-20230,-3772,1558522,15164,46961,2664,-16115,10229,-436115,-35092,-27632,-19857,-19281,-6646,-662041,-83608,2487630,-1994637,53991,-24175,43051,-50256,4650,2961,73266,-74593,2743,-2334,38163,-22521,-1161,180,4115,-3166,2125,-803,14001,-16875,difficult
299896,75447,35819,23514,18731,24507,70182,-37664,-26759,-19539,-15528,-11459,349244,572192,30556,-7577,21783,18142,260274,-65177,-30058,-19907,-15743,-11256,-287030,-48311,-32095,-15646,-4706,-4237,-250671,-62527,-28213,-21209,-15419,-20876,279062,-88970,-547304,36359,609856,-637369,16866,-14216,57315,-60614,-2037,3882,11962,-12330,4261,-5563,37311,-37526,11037,-10713,29601,-29398,7019,-16639,easy
547628,279231,56747,32896,14753,33874,1153470,-153546,-14291,-13511,-6838,-25160,-340254,-254268,-52918,-23238,-10623,-24481,-340254,-254268,-52918,-23238,-10623,-24481,1114425,2651,-26249,-20051,1909,36843,-406000,-178128,-50212,-21396,-11563,-31701,-1493724,0,1454679,-1520425,-100722,0,256919,-180779,-38627,0,26669,-23963,-9727,0,3187,-1345,-3785,0,12532,-13472,679,0,61324,-68544,difficult
598423,114620,29018,26555,29427,27950,-339439,-106104,-27344,-23708,-23197,-26794,-567231,-77591,-20505,-5983,10210,-15247,-590513,-97891,-12506,-1518,-23999,-18939,-547720,-86663,-16804,30,-18201,-23433,-259213,-23403,13454,-4958,-12591,-21053,-227792,-23282,42793,288507,28513,-20300,11228,63260,6839,7999,-4298,30258,17725,4465,1548,-4988,33407,-34209,5798,5610,11547,-3692,-4494,2380,easy
324881,276455,22441,13661,11571,35268,-54288,-239882,-22153,-11085,-8932,-32998,100812,-256866,-13234,-12635,-10021,-32482,-248666,-251422,-12650,-8743,-5113,-18988,1348277,-15798,3771,-2099,33629,19902,-227241,-236577,-11972,-1493,-8347,-24055,155100,-349478,1596943,-1575518,-16984,5444,235624,-220779,8919,584,16421,-15743,-1550,3892,6644,606,-1089,4908,38742,-41976,516,13494,38890,-43957,difficult
68935,32162,8908,9392,9912,17658,-15362,-19119,2148,8243,-5471,-10301,2094323,437180,158883,81550,13632,5623,41483,13944,11830,32039,-2056,20365,-47161,-5218,-1322,1860,5568,-2069,290187,102765,-628,339,24358,26924,2109685,-2052840,-88644,337348,456299,-423236,-19162,107983,156735,-147053,-13152,694,73307,-49511,-30179,-1521,19103,-15688,7624,18790,15924,14742,-22434,28993,easy
788646,84683,10431,9773,5690,28288,-569907,-38881,-6120,-8452,-3101,-24638,-701435,-22836,-7596,-6463,-3223,-24159,-459839,-22866,-8304,-5406,7243,-10870,323390,508474,101890,99170,18029,72619,492473,-66146,1068,1942,4163,-22222,-131528,241596,783229,169083,16045,-30,531340,-574620,-1476,-708,110194,-100822,1989,1057,104576,-97228,-122,10466,10786,-13866,479,13289,83489,-94841,difficult
554123,267858,20907,5711,24985,22758,121456,-211295,-7960,-754,6517,76,260518,16816,-4491,8322,-13726,6031,1341518,-146478,-12156,24670,-18828,-2287,-146654,13205,29671,42972,6799,27510,258206,-251676,-13848,-194,-21671,-19574,139062,1081000,-1488172,404860,228111,-163294,159683,-264881,3469,-7665,41827,-43519,9076,16348,18302,-43166,-20243,-5102,25627,-28470,5955,-8318,29797,-47084,easy
423049,222653,14276,18185,47669,26298,285735,-135896,5461,-9392,-44399,-12603,75478,-167966,2983,-15055,-36545,-13105,153539,-188519,578,-1288,-15983,37576,-295842,-205060,-13976,-13824,-42302,-9796,-239381,-207961,-13380,-16077,-46630,-24772,-210257,78061,-449381,56461,-32070,-20553,-16541,-2901,-2478,-2405,-14554,596,-5663,13767,-12536,-2253,7854,20562,-26319,-4328,-502,50681,-47372,-14976,difficult
727003,121454,32580,29795,21081,45693,-650390,-86959,-29613,-27019,-18534,-44358,-429026,-111771,-24780,-19945,-17851,-41734,-707362,-109871,-25263,-25982,-20375,-41492,414549,-75956,29058,9394,24583,-15491,905094,11730,-25455,-9860,-6050,-16161,221364,-278336,1121911,490545,-24812,1900,33915,87686,4833,-483,54321,-54513,7074,-6037,35376,-19254,683,-2524,44958,-30633,2624,242,26001,-670,easy
263161,72363,13494,16617,19389,30500,584090,-16457,6206,-7999,-11490,-10168,121649,12517,17019,734,-8368,-1974,-111992,-47438,-9833,-14411,-14870,-20692,-32135,22458,7811,-13949,-14830,-2900,818750,433934,80250,24289,20578,51774,-462441,-233641,79857,850885,28974,-59955,69896,411476,10813,-26852,17644,72439,8733,-15145,462,38238,3122,-6502,40,35408,8194,-18718,17792,54674,difficult
443452,74130,14940,5292,5293,15964,24770,-30071,-9096,3269,1883,-4870,-312172,-48620,1807,3327,7613,1560,96449,119883,-2580,6167,13352,9798,-405300,-71117,-13534,-2885,-2667,-4090,-396376,-65286,-7966,-2157,6466,7711,-336942,408621,-501749,8924,-18549,168503,-191000,5831,10903,-4387,-10954,5568,58,2840,-9052,728,5730,5739,-16019,9133,6430,8238,-13888,11801,easy
448809,36768,4321,3919,2183,3180,-91014,47930,21164,20902,2013,11983,942285,-13460,111050,618,14766,7378,-298619,-19028,3490,645,5011,15415,-35850,16144,8267,-1565,15314,42375,-42700,415771,17438,14896,39756,36131,1033299,-1240904,262769,-6850,-61390,-5568,35172,399627,89886,-107560,4777,9171,-20284,27,-2210,16461,12753,-9755,10303,24442,-4605,8037,26960,-6244,difficult
853744,63901,24923,19752,13842,54962,612394,331801,-10250,-240,13283,23535,-548201,6868,-10106,-14946,-10201,-39204,-660408,50463,-12052,28920,405,-5321,-410863,937,-2083,-4894,-4442,-31584,-828209,-56069,-20248,-18176,-11741,-50922,-1160595,-112207,249545,-417346,-324933,43595,-49526,-57006,144,-1946,9969,-18165,-14706,43866,-33814,-13282,-23484,10606,-4847,-7299,-62739,33883,-26263,-19338,easy
477618,156621,33790,12005,13901,34636,-189007,-150667,-32647,-9783,-13353,-31800,-372280,-144285,-31893,-10502,-3153,-30353,-468201,-145281,-21332,-6740,-6933,-4486,-379662,-144089,-24091,-8710,-9008,-26473,-467212,-132184,-28671,-9601,-9496,-23242,-183273,-95921,88539,-87550,6382,-996,1192,11905,754,10561,-2759,-4580,-719,3762,-1970,-891,10200,-3780,-2075,-488,1447,25867,-21987,3231,difficult
698518,206339,40332,15195,21468,91102,1375781,-158501,-38009,-696,-18089,-79499,-626937,-190470,-24880,-11429,-13651,-79385,-693787,-197558,-28446,18017,-7100,-47133,118991,-187549,-32637,4308,-14082,-74510,-545652,-196687,-32182,-14464,-20174,-88335,-2002718,-66850,812778,-664643,-31969,-7088,10009,-9138,13129,-3566,-4191,455,-10733,29446,-13709,-18772,4438,6551,-6982,-6092,114,32252,-27377,-13825,easy
847070,64909,12686,14605,7747,10458,-829094,2191,-8650,-13630,-6038,-8390,-578423,5434,-4444,-7825,-426,-3942,-838330,-49672,-11528,-6541,4235,14482,-822196,-57745,916,-3782,4650,8139,-638896,-58140,-10132,-11030,-4599,-6764,250671,-259907,16134,183300,3243,-55106,-8073,-395,4206,-7084,12444,-11048,5805,1284,2759,-7248,5612,4661,415,-9249,4448,18424,-6343,-14903,difficult
559925,74972,12195,12331,8662,27934,-27736,196834,8606,40644,73187,26276,-266429,53488,-7238,-10739,-3166,-22843,-435659,-60349,55610,-1344,9962,9685,-505437,-70438,-11567,-9274,-7449,-24602,348068,-46862,-9351,-6270,1365,-21333,-238693,-169230,-69778,853505,-143346,-113837,-10089,23576,-15844,62848,-67177,2216,-51383,9395,-7930,3004,-76353,13128,-17411,8814,-49119,32528,-34287,3269,easy
766220,170927,14966,8883,10632,11057,1353930,144767,38882,13654,9364,41195,-202194,-38356,11667,11544,8054,15268,-578726,-80009,-13640,806,-4717,4569,51548,41956,18361,-469,3014,18370,-254071,-120084,9137,-2876,2049,6233,-1556124,-376532,630274,-305619,-183123,-41653,121965,-162040,-27215,-25307,32001,-9224,-2110,-10738,-1275,-2407,-1310,-12771,7731,-965,-25927,-10699,13801,-12137,difficult
206584,71170,10669,10041,7682,8806,2666393,40485,52664,16212,8081,-987,-84276,-69724,-7484,-7257,-6846,-3718,387954,122887,15370,53023,15078,51336,-59631,-36500,-4531,-7852,-4120,-4174,-122487,-2658,-9864,-8244,-4,-60,-2750669,472230,-447585,-62856,-110209,192611,-159387,33842,-60148,22854,-19901,-5333,-23469,60280,-60875,-392,-14927,21924,-19198,4116,-2731,55054,-55510,4114,easy
238703,49220,17559,11680,10370,27091,435398,23173,-16966,-10852,10591,-10560,2628353,681752,6653,5403,35199,18682,-126456,419,21107,-4542,12844,13797,-104933,-43891,-15685,-8932,-2020,-13048,352842,-35470,6429,-8714,-5290,-20548,2192955,-2754809,21523,457775,658579,-681333,-44310,8421,23619,14454,-36792,22114,16255,-9945,-4390,218,24608,-22355,-14864,-3270,29242,-4885,-26845,-7500,difficult
494574,157805,31834,13078,24352,39505,338610,-88149,-17954,6997,-19695,-23997,1883356,27250,78166,89219,-3429,38537,240481,280267,54248,81605,16618,66410,1489231,-8700,-12268,26878,11713,29868,-381186,-139775,-27416,-10977,-11466,-31538,1544746,-1642875,1248750,-1870417,115399,253017,-288967,-131075,96120,-23918,-66516,-15148,82222,-7614,-54727,-37855,16266,20047,-4905,-23179,62534,27873,-36542,-61406,easy
53924,53933,8935,5338,8821,9892,224134,11924,-6811,-1610,-2529,5218,226512,-14368,5871,1118,-3734,11711,24681,-35197,-3353,-2978,-5893,-1041,11383,11656,6945,18729,12212,89428,174797,-50266,-3210,6001,-7957,-4348,2378,-201831,-13298,163414,-26292,-20829,46853,-61922,12682,-9224,10298,-10155,2728,-4096,21707,-12728,-1205,-2159,18105,-20169,6493,-12752,90469,-93776,difficult
295468,88404,15173,12287,4432,8845,20316,-16986,-62,2719,3708,-5065,-212918,-35092,2395,16932,11291,4223,-141322,-82939,-10942,-2660,6617,4281,-168000,21618,-12154,-3877,1439,-5843,1188607,157884,44682,4426,5821,13348,-233234,71596,-26678,1356607,-18106,-47847,104557,136266,2457,-13337,-1212,56836,14213,-19592,-1217,8303,7583,-4674,-5178,4382,9288,58,-10124,19191,easy
115176,23418,14511,12349,11783,23323,-71118,-8612,-13212,-9336,-8398,-16190,598582,141779,34906,9566,8219,12228,-101788,-521,-11249,-7510,-6573,-16979,-42136,26827,-9431,-7242,-9360,-19269,-78033,47800,2632,-6990,-7976,-12446,669700,-700370,59652,-35897,150391,-142300,27348,20973,48118,-46155,1818,12063,18902,-17076,268,252,16617,-14792,-2787,1384,28418,-29207,-2290,6823,difficult
517305,58785,6352,7018,5727,16027,678866,22834,59563,21694,33948,19332,535654,127430,38006,44621,26957,82958,9626,-9575,14458,19829,39769,25100,-443903,-52332,486,-4616,-3822,-3261,1457864,258582,554,13651,8954,34640,-143212,-526028,-453529,1901767,104596,-137005,-42757,310914,-21557,-23548,-13972,68,22927,-24792,-24445,18267,-6991,12812,-43591,12776,63626,-57858,-28361,37901,easy
103279,20429,8843,1747,4585,6415,12618,-3222,-8220,-770,-2949,-3257,1262278,185521,16319,11472,9171,3897,109870,-6288,-1959,519,260,-2701,598315,47791,27370,12935,6956,8343,1073963,56883,-5918,43557,17714,15616,1249660,-1152408,488445,475648,188743,-191809,54079,9092,24539,-18278,29329,-33288,12242,-10953,12416,30622,12120,-8911,6696,10758,7154,-6598,11044,7273,difficult
