delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
296759,44983,6898,12028,11720,25811,-201687,-23028,-2418,-7987,-7893,-17075,-275314,-12053,38779,47709,13121,18887,-293976,-11045,8353,39060,-2345,-3079,-287422,-22260,18687,-6477,2777,-10191,-73627,-18662,6554,10975,1008,-11215,41197,-30426,10334,55696,-8649,-45537,21014,-15466,5122,35962,-21966,-7112,easy
235174,77203,22316,14686,12000,27161,-224384,-75181,-17159,-13769,-5016,-15539,136859,-17357,-10573,-1067,10119,2919,-227847,-37883,4172,-5341,-3001,-8858,114210,-73963,-18205,-10693,-6673,-20033,361243,-364706,342057,57824,-20526,-36080,6586,14745,-22377,12702,-4274,-5352,15135,-13120,-3672,18458,-11777,-11175,difficult
202944,37568,7647,12990,11870,24642,-181765,-13619,4161,-477,34003,8683,-190343,-31918,9910,-5765,-1401,9371,-187135,-34052,-1532,-8588,-5526,-4805,-182551,-28044,3874,-4142,14826,8384,-8578,3208,4584,-18299,-2134,6008,5749,-11442,5406,-5288,-2823,4446,-35404,-4125,20352,688,-14176,13189,easy
527843,253172,53211,24335,24334,29272,-412794,-211064,-50021,-15594,-17562,-23175,-505862,-240021,-51938,-19261,-21472,-22865,-514026,-236577,-50517,-21275,-14223,-4037,-507741,-235338,-35837,4021,-18062,-15901,-93068,-8164,6285,-28957,3444,1239,-1917,1421,14680,-3667,-2014,25296,-3910,7249,-3839,310,18828,-11864,difficult
27134,18407,4079,3777,3803,6253,634957,4549,1116,4659,8445,-2042,-8382,45603,13515,13987,9910,18659,-1390,18826,13536,28730,14702,5868,-19005,-1004,38633,13756,-884,21763,-643339,6992,-17615,41054,-26777,-19830,12399,21,25097,9328,14743,-14974,1465,4792,-15586,20701,-12791,15895,easy
150477,43128,13362,10949,6025,13120,43523,38,-11339,2284,1006,-9228,-133580,-2622,36953,-4021,3352,5328,-132128,-19262,-1347,22735,1034,15315,-144635,-29395,-2814,13154,2638,-5296,-177103,1452,-12507,-2660,-16640,-10133,48292,-38300,-1467,-6305,26756,-9581,2346,-2318,1604,14556,9987,-20611,difficult
182135,117176,9392,13093,15011,19724,1710915,150863,6319,10173,36129,14179,-34615,-103140,-1638,-11234,-5291,-15413,-72108,-76925,-3426,-7441,-12972,-13191,-125383,-108284,13201,23226,4762,7136,-1745530,-37493,-53275,-254003,26215,-31359,-7957,-1788,16627,-21407,3793,30667,-41420,-7681,17734,-29592,2222,20327,easy
400707,106905,26277,23739,13531,20229,-270038,-45441,-16561,-17803,-12690,-12199,-367057,-66498,-23668,-2525,-9565,-5154,-325679,-67564,-13651,-20048,-8777,-8307,-390719,-97716,-18315,-5517,-4540,12253,-97019,41378,-65040,-21057,-1066,-30152,-7107,10017,-4664,15278,-17523,14531,3125,788,4237,7045,-3153,20560,difficult
169388,79673,14636,7916,12968,14631,-2216,120257,-4316,-920,-2108,5943,-34444,-67369,-10340,-1685,-11120,-7984,1281287,59925,66166,45189,23222,-2510,436982,-67881,-3833,9099,-464,23976,-32228,1315731,-844305,-187626,127294,-127806,-6024,76506,-69999,-765,46874,-36090,-9012,34342,-23686,-13927,5474,26486,easy
311129,42070,5135,11953,17057,17362,600043,75183,3206,24693,17679,23046,-120221,-2874,17158,75,-7724,-932,-307912,-26554,20616,16678,-3911,6020,-307036,-19500,-4260,15733,25426,11398,-720264,-187691,876,-78057,-23680,7054,13952,3458,-24876,-24618,16603,-945,-25403,3813,29337,-23978,6952,5378,difficult
101168,43669,10054,4093,3288,8468,666376,-20501,-6450,-1104,-645,-850,194194,35290,1159,2040,19665,43723,166634,-3721,-7464,33586,33344,7183,-76752,-11347,39749,30270,51932,12969,-472182,-27560,-243386,55791,-39011,-7626,7609,-8623,47213,3144,31546,-3316,20310,13679,18588,44573,-36540,5786,easy
43356,8906,3924,4213,5672,7259,93521,107323,3345,5540,14613,10526,710,5503,-1096,489,-2042,-1502,185901,20602,-2102,31864,19905,16189,254433,-2594,-786,1504,-864,3840,-92811,185191,68532,-101820,15099,-23196,-4441,-1006,1316,-5051,31375,-30360,-16655,21947,-20769,-12028,17691,-12349,difficult
716238,71344,9035,6717,6334,5856,-676520,-64492,-8042,-4022,-5911,-3679,-652725,5751,17013,14319,15770,7208,-705858,-51813,1736,7287,3777,18659,-707058,-67379,-5101,4828,1318,16762,23795,-53133,-1200,70243,-57564,-15566,25055,-15277,-6837,18341,-7032,-2459,21681,-11993,-2459,10887,11451,-1897,easy
162925,40054,6544,10897,4868,16697,-42546,-7690,-3412,-9805,1849,-10293,-149852,-35646,-5343,-2666,3923,9649,-155990,-21119,8963,-3093,6146,61574,-155548,-20247,-3917,2573,4811,6539,-107306,-6138,442,-27956,14527,872,-1931,14306,-12880,7139,-427,5666,2074,2223,-1335,19942,51925,-55035,difficult
227081,104448,46880,27980,26945,25052,-224614,-87483,-44999,-23154,-20227,525,-35325,21412,-20597,-20364,-9449,28080,42876,-66872,-13136,75822,-2163,-7033,161491,-40534,-44721,-22476,-21110,-22135,189289,78201,118615,108895,-88284,26338,24402,7461,-31585,2790,96186,-98298,10778,7286,-18947,27555,-35113,-15102,easy
513896,81154,24330,15423,13796,34315,-347137,-58240,-20304,-10236,-10676,-23584,-508555,-67738,-17434,-11790,2276,-14790,-466560,-75499,-18339,3454,-6934,2656,-498248,-77564,-22608,-9018,4730,-24249,-161418,41995,-31688,-9498,-7761,-2065,2870,-905,-4269,-1554,15244,-12472,12952,-9210,11664,8794,17446,-26905,difficult
478569,83980,11662,12705,13235,18548,89089,-6364,-2177,-3819,-4507,29149,-55734,-17462,-5347,-7516,-8217,-11727,-361281,-46810,-10481,-8051,-9641,-13609,213774,-22034,-6643,-256,6960,33313,-144823,-305547,575055,-11098,-29348,24776,-3170,-5134,3838,-3697,-535,7795,-3710,-1424,16601,-40876,-1882,46922,easy
98475,21222,8639,8940,13116,18214,-56584,4894,4515,-2631,-5007,33168,132935,-13678,5844,-3190,-996,-14910,649171,19415,8828,17268,62,4674,-90896,-1585,37652,-4312,-2667,-1279,189519,516236,-740067,-18572,33093,-21000,1329,2984,28824,-559,20458,-21580,4011,1058,-2729,-48078,19584,-5953,difficult
249771,24988,4918,8413,7315,6621,-228926,-600,3467,65996,7116,23411,-244478,-16609,1022,54249,3825,11625,-244505,13594,21494,26283,5906,12778,-240970,25780,8910,37240,-3470,12825,-15552,-27,3535,-16009,30203,12186,-2445,20472,-12584,-11747,-27966,10957,-3291,2081,-9376,-11786,1153,47,easy
125226,12648,7543,2643,3865,6652,664117,46250,1770,12286,13108,1073,473267,22713,1409,8841,22067,16603,-118478,-10931,-4709,1565,844,-2475,-119326,-1121,2476,15432,1260,7647,-190850,-591745,-848,-23537,-33644,9810,-361,-6118,7185,-3445,-7276,13867,8959,-21223,416,15530,-19078,10122,difficult
257355,49353,7604,11581,18266,26676,-222304,420,18943,-711,662,17767,-244710,-33755,3080,-3561,-3654,-11084,-237895,-36073,-4137,-7375,-14479,-19302,380665,79725,861,-745,-4034,-10849,-22406,6815,618560,-34175,-2318,115798,-15863,-7217,4998,-2850,-3814,6630,-4316,-10825,10445,-28851,-8218,8453,easy
21507,38988,9139,1584,5381,22512,242729,122526,25126,10897,29315,-2040,-14505,-33662,883,3911,1838,-13155,901922,131007,18392,7653,10533,-6683,236926,-8389,-6494,2877,-3253,-18131,-257234,916427,-664996,-156188,164669,-139396,-24243,17509,-24886,-6986,3742,-4776,-27477,8695,-13786,-11115,6472,-11448,difficult
283662,108644,26429,9659,17701,18558,-83315,-94378,-8728,-1882,1493,14517,-129707,34497,-9481,12904,-6263,-1795,-272140,-73761,8367,-709,503,-2000,-269851,-63241,26198,50944,-6918,9316,-46392,-142433,2289,128875,-108258,10520,-753,17848,17831,14786,-13613,51653,-7756,6766,-7421,-16312,-205,11316,easy
630393,68167,14082,6282,13488,8986,-551735,-55457,-8300,1544,-9026,-5445,-622012,-38822,12694,29938,4117,5045,-624330,-50782,-10340,711,-10603,270,-621230,-7357,679,-241,-8245,10544,-70277,-2318,3100,16635,-11960,43425,20994,-23034,11019,28394,-29227,-952,13143,-14720,2358,10490,-4775,10274,difficult
98130,56574,9255,4944,9404,9267,-90380,-35274,11104,12122,16926,21093,-33370,58315,16171,9985,2194,1779,-94277,-52315,-6082,2587,-2964,-792,460060,-25649,14612,7354,148,6913,57010,-60907,554337,93589,-110630,26666,5067,-22253,20694,-2137,-7398,4767,-14732,-5158,3112,-19314,-2571,7705,easy
