delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
266908,54014,9839,7352,6155,6438,2862,2693,-103325,89603,1783,1491,-4513,1276,1123,-764,-262282,-51586,12455,9153,4602,-526,-596,4602,-176871,-38250,-9099,7054,-3899,-4440,-1622,-1514,-158957,85411,-141189,13336,10672,-21554,7662,-2099,9115,-8501,-1802,-3914,-1719,-1026,5366,-6116,difficult
540517,69867,16505,8063,12526,9973,4055,2154,-483132,-48194,-15111,-6259,-10988,-8201,-2949,-1825,341813,-16061,5333,5517,3573,-4476,-1568,-99,-521559,-26716,-10080,-6262,-7784,5551,-2175,1685,824945,-863372,32133,-10655,20444,-15413,11776,-11779,14561,-11357,3725,10027,1381,-607,1726,1784,easy
627855,78586,8949,4408,2914,4289,2319,2233,-576867,-25260,-6877,-2318,-1492,-1665,-1444,-1466,-624336,-77952,-8845,-3382,-2165,-1279,-1347,-865,-626014,-70126,-6804,-3067,1737,4498,408,-348,-47469,-1678,-52692,7826,-1968,2041,-1064,315,-673,3902,386,5777,97,1755,601,517,difficult
539680,39243,3808,13035,9362,7418,4667,2028,-399097,106450,4365,-5767,-5509,-4163,-3307,-1359,-357673,14684,9099,-10685,-7948,-5037,-4128,-1295,-476332,34542,32444,-3539,-3121,3602,6193,1798,41424,-118659,-91766,19858,4734,23345,-4918,7146,-2439,4827,-874,8639,-821,10321,64,3093,easy
946397,52636,9435,43714,17543,14338,6573,6649,-943250,-45313,-6783,-16439,-11928,-7293,-3872,-2835,-940283,-43405,-6039,-25736,-14170,-151,-4537,-3547,-945156,-46962,-3524,17722,-12971,-3876,-3993,-3834,2967,-4873,1908,-3557,744,2515,-9297,43458,-2242,1199,7142,-3725,-665,544,-712,-287,difficult
223515,60998,7691,10789,10721,5080,2948,3540,-3043,214314,3748,4936,-2918,1023,-135,669,-208966,-50184,-5906,-9824,-10058,-3454,-2621,-2989,-214058,-56251,-6523,-9697,-8179,532,-1423,-2156,-205923,-5092,-264498,-6067,-9654,-617,-14760,127,-7140,1879,-4477,3986,-2486,1198,-3658,833,easy
101603,15459,9158,15299,8379,5360,4203,1600,-89168,-9906,-221,17145,4904,6155,-2403,2193,-95767,-7811,-7243,12622,-687,1995,-1996,2851,-92559,-9913,9655,31160,2270,3730,-395,53,-6599,3208,2095,-2102,-7022,16898,-4523,18538,-5591,2957,-4160,1735,407,1601,658,-2798,difficult
36629,8925,4375,26931,1771,4995,3131,1535,-28351,4166,-2260,-11314,4509,594,176,2051,-30955,5843,8073,-877,7189,6485,2511,301,-32017,10472,11911,15161,3698,4620,2239,1144,-2604,-1062,1677,4629,10333,3838,10437,16038,2680,-3491,5891,-1865,2335,-272,-1750,843,easy
570627,40464,27850,12945,8686,9389,5458,6292,-462929,-15485,-14367,-666,-5422,-5442,-2599,-5093,-454317,38469,-784,59362,-5363,-5710,1261,346,-544446,-18692,-27637,-10065,-6957,-7398,-4411,-5501,8612,-90129,53954,-57161,13583,-26853,60028,-69427,59,-1594,-268,-1688,3860,-5672,5439,-5847,difficult
209287,82167,1127,2768,1063,2585,1180,768,-153162,-76560,-893,-2524,-819,-2225,-922,-553,-120971,-54324,2735,1261,4062,-1049,-393,-172,-197976,-63438,881,519,1703,1072,1713,1187,32191,-77005,22236,-9114,3628,-1854,3785,-742,4881,-2359,1176,2121,529,2106,381,1359,easy
104524,34459,14284,17755,9901,9428,5002,6849,-87028,-11384,-2274,127598,25180,26160,7832,-1178,-79799,-24111,-2913,99587,14066,8558,4247,-4612,-55784,-17958,-5392,37371,-4141,8350,-2945,-1578,7229,24015,-12727,6153,-639,-2479,-28011,-62216,-11114,-18207,-17602,-208,-3585,-7192,-3434,3034,difficult
329402,21470,13083,27758,6282,14229,5071,1452,-325761,6184,40320,32784,23904,1040,7299,4991,-322241,-9296,-5368,12172,5489,-94,5689,2663,-276990,28565,12870,5159,6401,-7528,2580,1932,3520,45251,-15480,37861,-45688,18238,-20612,-7013,-18415,912,-1134,-7434,-1610,-3109,-2328,-731,easy
54916,20822,5629,24332,5701,4083,3109,1492,-36065,-13027,13651,66233,-689,1611,-259,2353,-49099,-10812,6732,9819,7738,1359,-990,-140,665,14814,7917,4527,1073,3028,485,550,-13034,49764,2215,25626,-6919,1185,-56414,-5292,8427,-6665,-252,1669,-731,1475,-2493,690,difficult
65631,8001,4564,8208,2196,1895,899,1398,-64403,-4185,-2501,26016,11241,9753,6031,754,-54822,-1160,2234,36136,1125,2680,1996,678,-61975,2625,-3589,-6349,6806,8103,3023,5351,9581,-7153,3025,3785,4735,-5823,10120,-42485,-10116,5681,-7073,5423,-4035,1027,-76,4673,easy
63782,18607,7592,15219,5182,4133,2927,2228,-55010,18,13458,58434,9811,-110,706,1376,-54621,-13604,11711,62159,3052,4568,-268,2365,-62621,-14625,-6786,1536,-1480,2597,359,-309,389,-8000,-13622,-1021,-1747,-18497,3725,-60623,-6759,-4532,4678,-1971,-974,627,989,-2674,difficult
262543,18996,9344,21606,3989,4350,4208,2493,-257232,-11437,-7878,-8574,906,3992,-656,-550,-253246,-11571,-6603,3405,-318,-650,483,400,34092,6715,-7675,-11607,-1418,1195,-2663,-1141,3986,287338,-134,18286,1275,-1072,11979,-15012,-1224,-1100,-4642,1845,1139,-3146,950,-1541,easy
239344,34680,20040,37486,24014,27824,19374,6782,-236950,-29319,1579,32586,-16859,-21821,-13816,-2310,-235425,-26444,-5075,36597,-20524,-17296,-14944,-4483,-233307,-27270,-5680,13495,-19436,-16865,-17389,-2213,1525,2118,2875,-826,-6654,-605,4011,-23102,-3665,1088,4525,431,-1128,-2445,-2173,2270,difficult
14760,6960,12484,30377,7378,9537,3365,2026,-7530,-2646,296,33184,1896,7505,-1352,1239,-7903,-1955,-2893,6004,-4646,-1469,-1923,-588,100479,19763,-11660,-15142,15067,-2264,-1950,2336,-373,108382,691,21718,-3189,-8767,-27180,-21146,-6542,19713,-8974,-795,-571,-27,-1827,2924,easy
803198,47815,25554,13545,9098,12225,5044,4592,1074294,256044,65198,47634,23062,33535,33710,6012,-790520,-24400,-20590,66173,7567,-3503,796,-2245,-744472,-25020,-18531,-7451,-806,-8771,-3098,-3428,-1864814,46048,-280444,-620,-85788,2059,18539,-73624,-15495,-8373,-37038,-5268,-32914,-3894,-8257,-1183,difficult
105169,20324,6254,15495,7801,5904,2983,2207,-103042,-15143,-5119,58081,4979,3001,2152,435,-100828,-15297,11828,35811,841,-878,-921,400,-86513,-9362,3993,9821,-5282,2737,2256,89,2214,14315,-154,5935,16947,-7835,-22270,-25990,-4138,-6123,-3879,3615,-3073,3177,-35,-311,easy
35124,25238,6523,17402,8354,10289,3354,6091,-24928,-13435,1939,43719,-1845,2967,-434,-5235,-30015,-14750,-3909,-456,-4823,-804,-1127,-1338,-27514,-15588,-192,33618,-5088,9886,647,-2532,-5087,2501,-1315,-838,-5848,3717,-44175,34074,-2978,-265,-3771,10690,-693,1774,3897,-1194,difficult
71819,38409,6384,20719,3289,7399,3161,4589,-71696,-36842,6781,18033,2501,10675,946,-2954,-53203,-31062,-2544,8517,2759,-3659,11,-719,-53076,-34557,3068,25155,1378,2534,18015,-907,18493,127,5780,-3495,-9325,5612,-9516,16638,258,-1381,-14334,6193,-935,18004,2235,-188,easy
52849,21720,23782,28937,6169,5350,4343,2192,-36256,-17141,-9029,-3897,3664,4029,-1798,1479,-33305,-17590,-20903,4799,-950,4186,3662,2721,-49455,-8948,-17500,-7616,23622,3596,79,1565,2951,-16150,-449,8642,-11874,3403,8696,-12415,-4614,24572,157,-590,5460,-3583,1242,-1156,difficult
50803,14963,16576,44811,21111,14360,7886,7533,-47779,-4217,-4518,80852,-13111,-5375,8652,-2746,-48329,-6660,-13061,22197,-14303,-8293,-4309,-5967,14224,17862,-4768,-37246,-15252,-11041,-5348,-6505,-550,62553,-2443,24522,-8543,8293,-58655,-59443,-1192,-949,-2918,-2748,-12961,-1039,-3221,-538,easy
228746,37210,5142,11918,3849,3653,2907,1598,-226513,-33791,14861,47295,2142,1525,-167,1904,-215919,-31209,3895,16293,727,5084,1873,2189,-221315,-24145,1829,41133,2493,4274,96,4979,10594,-5396,2582,7064,-10966,-2066,-31002,24840,-1415,1766,3559,-810,2040,-1777,285,2790,difficult
51282,13786,7350,29721,5168,5505,4081,2942,-48035,-7759,-1929,19549,-1222,2188,4710,379,-46941,-6176,929,-6561,3253,3981,-440,1260,-45674,-7497,3129,-16445,-3224,7891,288,2456,1094,1267,1583,-1321,2858,2200,-26110,-9884,4475,-6477,1793,3910,-5150,728,881,1196,easy
154079,27474,9922,17998,7122,3653,2528,1515,-144817,-18338,1335,24109,-1472,3640,498,2365,-144169,-17558,-5622,102386,876,7460,-186,839,-140615,-20816,-7008,9111,-3996,1244,881,2510,648,3554,780,-3258,-6957,-1386,78277,-93275,2348,-4872,3820,-6216,-684,1067,-1526,1671,difficult
480688,40234,11601,6588,7015,6326,2856,3537,419898,64689,-1511,-4237,-5916,-4265,-625,-2284,-465742,-33282,-948,-3820,-2521,-1961,1486,-1507,-463984,-16318,-9288,2783,-255,-1110,-177,959,-885640,1758,-97971,16964,563,-8340,417,6603,3395,2266,2304,851,2111,-1663,777,2466,easy
56404,7181,1499,2137,1359,3082,2743,1036,-46190,4508,1738,36747,3040,18664,-40,1305,-49199,-1961,12172,51292,6552,7965,589,2014,-42564,13507,2354,68700,12536,9094,7639,1901,-3009,6635,-6469,15468,10434,-9818,14545,17408,3512,5984,-10699,1129,629,7050,709,-113,difficult
265897,19614,7636,6444,2815,2406,2400,848,44196,42065,-3271,-5414,-1323,-527,-813,211,-251212,-13333,-5206,-5747,-274,-754,-1621,-119,-264198,-9980,-4612,-3085,189,9621,2865,3361,-295408,-12986,-55398,3353,-1935,594,-333,2662,1049,463,-227,10375,-808,4486,-330,3480,easy
299195,65971,8156,3576,1975,7295,2443,999,241293,-32960,-2157,7374,-140,1239,1455,2097,-293879,-58512,-4284,-1807,421,7828,280,3396,-199374,-34168,21221,974,1689,7224,5272,1929,-535172,94505,-25552,24344,-2127,25505,-9181,2781,561,1268,6589,-604,-1175,4992,1299,-1467,difficult
1144668,220206,17580,19428,15891,7887,3094,3201,-1121214,-202918,-7083,-9374,-6732,-756,3493,263,-1136801,-216454,-10939,-18038,-13151,-2288,-1485,-800,-657749,-163214,6336,-14036,-12470,-4079,-1710,-2681,-15587,479052,-13536,53240,-3856,17275,-8664,4002,-6419,681,-1532,-1791,-4978,-225,-1063,-1881,easy
279842,90250,27946,6181,9489,10104,5135,3780,-214453,-78314,-25577,-5657,-8587,-9473,-4953,-3574,203092,-28954,-6224,899,-6816,-3226,-1123,-336,-262146,-84505,-27140,-4176,-8218,-6649,-4513,-2705,417545,-465238,49360,-55551,19353,-20916,6556,-5075,1771,-1402,6247,-3423,3830,-3390,3238,-2369,difficult
45482,24987,4748,3580,3607,4896,4200,837,-23340,-16998,418,46328,5346,5425,-2665,918,-37427,-17708,16713,43138,3416,3839,-1082,1289,-41746,-11933,16959,57457,3620,1386,-1340,1807,-14087,-4319,-710,5775,16295,246,-3190,14319,-1930,204,-1586,-2453,1583,-258,371,518,easy
32850,23489,6558,22949,5843,5094,4882,2272,-20218,-7824,-3701,7758,-1947,1780,-2419,1477,-29929,-18258,6631,57119,-302,3560,-379,464,-24306,-16963,-3728,45813,2125,4434,-1598,927,-9711,5623,-10434,1295,10332,-10359,49361,-11306,1645,2427,1780,874,2040,-1219,-1013,463,difficult
1151516,78098,17196,22051,26386,15199,8453,9550,-1133212,-63100,-2323,38214,15780,-1554,-1407,-1931,-1146977,-70430,-13457,-4721,-16978,-8426,-4619,-8264,-1113711,46855,17056,27411,-16770,-12288,-5140,-6999,-13765,33266,-7330,117285,-11134,30513,-42935,32132,-32758,208,-6872,-3862,-3212,-521,-6333,1265,easy
43192,16967,11623,21243,6808,4043,2435,2904,-35694,-8392,-5882,37863,-3776,9751,1106,1391,-31220,-15009,-6764,70959,-2121,8193,6954,-157,-25871,-5962,-8886,28521,-2766,16962,2562,-1143,4474,5349,-6617,9047,-882,-2122,33096,-42438,1655,-645,-1558,8769,5848,-4392,-1548,-986,difficult
42336,49515,7078,3242,1294,1647,589,555,889107,384068,29099,13677,8031,3653,4850,4262,-38943,-45615,11129,48915,10622,8314,4033,2372,-32900,-41230,-6301,67607,17008,9933,2998,3884,-928050,6043,-429683,4385,-17970,-17430,35238,18692,2591,6386,4661,1619,-817,-1035,-1890,1512,easy
259025,30617,4298,11733,2969,5725,3199,4091,-142028,-11504,-535,-5234,-1003,-3933,-1117,-3149,-251802,-18448,-2434,1609,1303,12350,1828,-896,-234564,30969,-3481,23506,-1112,826,5854,690,-109774,17238,-6944,49417,-1899,-1047,6843,21897,2306,-2415,16283,-11524,2945,4026,2253,1586,difficult
430795,56127,8223,8883,3891,6017,2557,1379,-425389,-49233,5031,36544,-1351,-780,1428,335,-421752,-50815,2902,50646,497,-122,-1206,35,-426692,-39343,-4395,13789,-875,-1772,-461,866,3637,-4940,-1582,11472,-2129,-7297,14102,-36857,1848,-1372,658,-1650,-2634,745,-300,831,easy
580843,14392,14134,16298,13885,5968,5271,2406,3656,296283,-2042,135197,27723,35196,30210,10889,-560183,-10983,-12839,27937,10830,8556,7611,2593,-394774,10370,-9895,-11986,-12179,-2999,-3992,-1393,-563839,165409,-307266,21353,-10797,2944,-107260,-39923,-16893,-23009,-26640,-11555,-22599,-11603,-8296,-3986,difficult
115758,65909,8552,9170,6990,4380,3156,1726,-63284,-55836,-6058,-6793,-6484,-4144,-2829,-1545,72165,-18546,-7853,-6179,-5957,-3049,-2307,-958,-88711,-40281,3946,5917,23849,4699,1394,1153,135449,-160876,37290,-21735,-1795,11799,614,12096,527,29806,1095,7748,522,3701,587,2111,easy
55114,43971,11552,44201,4948,5071,4311,2981,-42964,-30014,-6361,15707,-494,-980,-2829,-344,-39130,-37987,-8060,-7434,-1308,6833,-3197,-1278,94728,-3738,-3018,-34105,-3291,-2166,-3825,-2630,3834,133858,-7973,34249,-1699,5042,-23141,-26671,-814,-1983,7813,-8999,-368,-628,-934,-1352,difficult
48827,44044,12958,15323,8419,8358,6755,2676,-47352,-39454,-8882,57642,-3890,-1588,-4515,1071,-33608,-36061,163,36434,-1870,-3178,-4121,-1157,-39030,-42039,-12188,12581,-3552,-1921,-3984,686,13744,-5422,3393,-5978,9045,-12351,-21208,-23853,2020,-1682,-1590,1257,394,137,-2228,1843,easy
37155,7724,4215,26620,10532,4902,2851,3351,-34340,3440,-1030,14325,-6954,60,-1906,-1545,-24768,7259,-163,-3246,-5082,-1117,-840,-1543,-30686,2148,54,-2637,-2962,4123,-414,-1254,9572,-5918,3819,-5111,867,217,-17571,609,1872,2120,-1177,5240,1066,426,2,289,difficult
222685,48404,27511,6494,4224,5344,1032,1467,-163435,-30072,-26870,-5300,-3441,-3757,-513,-831,-167332,-27534,-20685,-4302,-3507,-4076,-501,-1058,-216020,-46563,-25814,-5496,-3342,-4191,-170,-1107,-3897,-48688,2538,-19029,6185,-5129,998,-1194,-66,165,-319,-115,12,331,-227,-49,easy
11480,4087,30873,50019,5551,11123,6424,2287,3076,-1547,-14127,63994,17858,206,14,1927,-6984,7229,-20777,-12860,5918,-4683,-3443,-454,-7180,473,-27798,-33220,5563,3220,2459,1980,-10060,-196,8776,-6756,-6650,-7021,-76854,-20360,-11940,-355,-4889,7903,-3457,5902,-2381,2434,difficult
153508,24383,6317,20672,3789,4668,1846,3055,-149431,-16874,5619,25735,1032,5071,3280,5483,-146426,-5569,345,39301,972,5416,1888,2012,-146452,-17361,4867,67433,1178,8023,5237,-180,3005,-26,11305,-11792,-5274,4522,13566,28132,-60,206,345,2607,-1392,3349,-3471,-2192,easy
846539,301242,28442,7918,13287,7416,5069,2426,-698431,-270326,-24562,-2838,-9948,-6122,-4544,-1035,-837335,-286816,-24440,-5653,-11172,-2048,-4438,-1609,-289911,-215428,-20930,-3510,-3180,-3136,946,538,-138904,547424,-16490,71388,122,3510,-2815,2143,-1224,7992,4074,-1088,106,5384,-574,2147,difficult
797283,104861,18891,10834,11792,3233,2842,2157,-473129,-52747,-14607,-4009,-6710,112,-2018,-988,-730229,-99277,-18471,-8084,-10691,-1652,-2224,-1380,-734311,-99155,-16557,-7166,-5601,2920,-10,-812,-257100,-4082,-46530,122,-3864,1914,-4075,918,-3981,5090,-1764,4572,-206,2214,-392,568,easy
494483,71304,10028,9155,7908,4688,2975,1387,2052559,-40530,-5721,-228,172,4301,1848,905,-478374,-66527,-7767,-2866,-3783,3710,11416,2639,-465029,-15602,-6938,-5207,-5955,-3045,-1502,-397,-2530933,13345,-25997,50925,-2046,829,-2638,-2341,-3955,-2172,-591,-6755,9568,-12918,1734,-3036,difficult
428354,38243,12572,18300,3804,7940,5292,4515,-420535,-12715,26302,143630,764,-765,-1410,-2107,-426823,-32546,8510,26878,212,-927,2188,-1520,-423460,-30836,5949,19407,-2514,-822,-2288,-46,-6288,3363,-19831,1710,-17792,-2561,-116752,-7471,-552,-2726,-162,105,3598,-4476,587,1474,easy
626484,51611,15497,22078,7748,9419,6736,9418,-621903,-43966,21733,7045,37322,12407,-1326,5729,-618232,-33501,17938,7985,-3631,4924,-1660,744,-616055,-25429,594,14823,3707,4168,790,-7518,3671,2177,10465,8072,-3795,-17344,940,6838,-40953,7338,-7483,-756,-334,2450,-4985,-8262,difficult
874916,323980,104084,153835,15932,28817,65387,50444,-814384,-276036,-102179,-145686,-14005,-27438,-64519,-49814,-834936,-308815,-101334,-114517,-13771,-23170,-62574,-49818,-333279,-278198,-100483,-150532,-14786,-26742,-64260,-49742,-20552,501657,-32779,30617,845,851,31169,-36015,234,-1015,4268,-3572,1945,-1686,-4,76,easy
785494,72892,8795,24141,21084,12717,4908,3906,-354113,-25772,-5126,-21663,-17968,-10873,-3374,-2905,-748903,-70595,-5591,-21818,-19185,-10187,-4110,-2869,-777057,-66390,-8086,-23017,-19248,-11328,-3485,-3414,-394790,-28154,-44823,4205,-465,-2495,-155,-1199,-1217,-63,686,-1141,-736,625,36,-545,difficult
206299,23672,2763,2231,2534,2365,2031,1202,-45151,44471,482,-857,-1008,-1190,-1506,93,-198466,-19541,-740,1954,682,4819,348,1287,192292,209046,44742,32865,8463,17939,3801,3567,-153315,390758,-64012,228587,-1222,45482,2811,30911,1690,7781,6009,13120,1854,3453,1194,2280,easy
93952,46252,12096,13282,5963,10688,4954,5528,-86729,-34961,-10275,57229,1849,3096,-2119,-3627,-90068,-41821,341,16908,1501,-5778,-376,-1501,-91734,-27379,9791,58750,553,2402,-1780,-3297,-3339,-1666,-6860,14442,10616,9450,-40321,41842,-348,-948,-8874,8180,1743,-1404,2126,-1796,difficult
7103,10181,7852,33109,9315,11138,2426,2560,-5205,780,-3114,12133,-7607,-6092,1147,-1269,10208,234,4547,14305,-5987,-5105,262,-316,3427,-3337,7455,-6943,-4984,-675,723,-490,15413,-6781,-546,-3571,7661,2908,2172,-21248,1620,1003,987,4430,-885,461,953,-174,easy
485392,46520,9638,25101,11035,10988,8754,7297,1105896,416245,10010,-499,11832,24007,12258,14983,-481984,-43732,-7594,-20806,-9769,-8472,-7546,-5794,-483987,-31844,-7885,-19924,-5638,-597,-3434,-1919,-1587880,-2003,-459977,11888,-17604,-291,-20307,882,-21601,4131,-32479,7875,-19804,4112,-20777,3875,difficult
1159080,75092,25386,17012,18338,7649,3115,3395,-645441,-22077,-15240,7755,-9279,-1217,-220,-878,-1066228,-59173,-21101,-11746,-16090,-4724,-1959,-2589,-1086510,-63200,-23136,-15527,-16128,-7039,-2798,-2907,-420787,-20282,-37096,-4027,-5861,-2035,-19501,-3781,-6811,-38,-3507,-2315,-1739,-839,-1711,-318,easy
336478,56535,6296,5305,4673,1935,1007,830,-283360,-29652,-2051,-5103,-4072,-1674,-728,-745,1447380,46779,26112,2477,6136,3549,3657,2981,-271341,-35145,10990,338,-1903,57,76,-99,1730740,-1718721,76431,-81924,28163,-15122,7580,-2139,10208,-8039,5223,-3492,4385,-3581,3726,-3080,difficult
31540,9900,5495,16277,13067,7813,2954,3121,-31138,-216,8424,22201,-8780,-2517,636,1075,-27535,10839,-1321,1002,-4576,4097,1585,378,-17307,-3243,160,-5098,-9501,-2825,3769,-1122,3603,10228,11055,-14082,-9745,1481,-21199,-6100,4204,-4925,6614,-6922,949,2184,-697,-1500,easy
109944,17523,7947,10124,2268,1781,729,764,1060021,31901,-47,-5304,476,-802,375,-262,-91011,1851,-6374,-7175,929,4477,1921,1139,-105805,-7422,-5271,-2982,2149,2745,396,823,-1151032,-14794,-30050,-9273,-6327,1103,-1871,4193,453,1220,5279,-1732,1546,-1525,1401,-316,difficult
7442,15411,7991,54168,5883,6735,3262,3102,-3856,3130,-1336,-29939,232,-2234,-1949,-1226,-3417,-1762,-4490,-5340,117,1008,-1997,76,314365,-6451,-5954,-45982,-5009,-5638,-2791,-2209,439,317782,-4892,-4689,-3154,-1464,24599,-40642,-115,-5126,3242,-6646,-48,-794,1302,-2285,easy
243419,22982,8078,3170,3766,3374,1415,2004,-232151,-9084,22391,79521,-2205,1483,21,-710,493200,225842,2307,16918,-207,4855,937,551,-232426,-17967,-4133,-857,-3469,-2816,-792,-1345,725351,-725626,234926,-243809,-20084,-6440,-62603,-17775,1998,-3262,3372,-7671,916,-1729,1261,-1896,difficult
