delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
219077,15790,8712,10792,15509,20321,-31978,20589,61321,22301,11090,43709,-203639,-5337,-4966,-3610,-146,8457,-203741,-5940,-2404,-6172,-10434,16206,292147,94305,-3224,-2975,-802,53707,-171661,-102,495888,-25926,-603,100245,-66287,2562,-820,-25911,-2562,3197,-11236,-10288,9632,-35252,7749,37501,easy
847954,92388,11402,21619,3335,25277,-721738,-84774,-10083,-15142,-2287,-21998,-844257,-66551,-7695,-8726,13692,24311,-844317,-73768,-1842,-5053,3603,-3451,-787120,-57716,2930,-9996,12378,-4868,-122519,-60,57197,18223,-7217,16052,2388,5853,4772,6416,3673,-4943,15979,-10089,8775,46309,-27762,-1417,difficult
718792,100426,21852,15324,9092,45313,543407,30153,22695,-13264,9968,-32760,448594,-57285,-3437,-4919,-2905,-31415,-607285,-90902,-20574,-14939,-8194,-41305,-636875,-75702,-17786,-10688,-3281,-37900,-94813,-1055879,-29590,-87438,-33617,15200,-26132,-17137,2788,8345,-10020,4251,-12873,-5289,4913,1345,-9890,3405,easy
231327,32488,6009,6773,3958,6328,484462,225194,74495,37807,39089,29604,28265,-21094,-3361,-5989,-2678,-1154,-156480,4333,-1028,-3920,-1154,2772,-29555,-16445,-2036,-3052,-446,5994,-456197,-184745,126925,-246288,25427,-20778,-77856,2333,-1008,-43796,2069,868,-41767,1524,708,-30758,3926,3222,difficult
460382,48958,22749,21060,16536,32005,-402834,-17041,-14643,-19833,-9725,-23671,-443860,-37623,-18750,-3243,9077,-10903,-414488,-26748,-9002,12002,16713,-8963,-157143,10160,2401,-6896,-9181,-27608,-41026,29372,257345,-20582,10875,36908,-4107,9748,11403,16590,15245,-18898,18802,7636,-25894,12768,1940,-18645,easy
780196,76074,20360,17974,7740,31441,-536452,23205,-860,473,4969,-20984,-28452,37301,-3951,4865,20605,9083,-729881,-56973,-2637,-5065,9559,-15184,-736866,-35121,-6719,7754,10744,-26319,508000,-701429,-6985,14096,-94274,21852,-3091,1314,-4082,4392,-9930,12819,15636,-11046,1185,30067,-24267,-11135,difficult
12886,16756,4942,3981,13086,20029,98365,249,-820,809,-10465,-1749,-6065,-1382,-3179,2859,-2023,9421,112138,2504,-2892,-2385,-11823,-9778,-10567,3363,6407,1222,-4990,1135,-104430,118203,-122705,-1631,3886,859,-2359,287,9299,2050,-5244,3607,8442,-9800,6833,11170,-19199,10913,easy
419995,63023,7981,8943,4414,6168,888937,350929,44351,-4007,45417,27300,-348191,-57969,4773,-994,-3348,2797,-415711,-45869,3744,1303,18680,35929,513627,72741,-6355,-5391,4255,26654,-1237128,-67520,929338,-408898,12100,118610,-39578,-1029,-10099,3013,2297,-6694,-48765,22028,-14425,-24503,33132,-9275,difficult
309590,39481,14379,13419,13049,15801,-43254,9931,-10813,-5978,-11073,-6844,-267931,-13385,248,-10113,-7512,-5298,93817,154452,-7168,13042,2380,12778,-130662,-30462,-13171,-11238,-11338,92,-224677,361748,-224479,-23316,167837,-184914,11061,-7416,-6003,-4135,23155,-24280,3561,9892,-13718,1546,18076,-12686,easy
160385,22975,7903,4218,6274,11325,-136613,-18927,-2493,13675,2106,33825,-137198,-21051,-5074,-2876,-2470,1937,1202022,282090,54375,12791,24718,46368,-36756,17617,33106,11414,1026,35716,-585,1339220,-1238778,-2124,303141,-264473,-2581,59449,-21269,-16551,15667,-1377,-4576,27188,-23692,-31888,44431,-10652,difficult
169076,29766,7975,8327,12059,16703,-66889,-4616,10664,-16,-7881,-11411,1230712,112927,15112,18207,45273,8957,-161581,-7920,-3420,-5783,-6007,-861,-166177,-19849,4072,-3538,-9389,1474,1297601,-1392293,-4596,117543,-120847,-11929,4448,-18532,7492,18223,-23990,2245,53154,-51280,-3382,20368,-9818,2335,easy
107630,24202,7227,7504,14448,21984,-100226,-12371,-3064,2305,-6242,46709,-101016,-21900,-1253,7606,-9103,15079,-102541,-15684,171,10754,-5505,17952,1673678,147948,11788,8966,-6193,58399,-790,-1525,1776219,-9529,6216,163632,1811,1424,11617,5301,3148,-1788,-2861,3598,-688,-31630,2873,40447,difficult
879645,34081,7421,18852,8528,13007,-92685,234902,9219,1511,7164,73488,-228984,126085,73228,926,2745,29800,778157,121443,9247,2263,7164,34317,-876905,-30822,-2447,-10532,-699,-2153,-136299,1007141,-1655062,-108817,-4642,-152265,64009,-63981,-11694,-585,1337,-12795,-4419,4419,-7863,-43688,4517,-36470,easy
208941,126941,37049,4167,5757,18928,1749984,6451,18698,79193,46014,53136,-163745,-92501,-34023,-3155,-4071,-16158,1608888,-77640,2969,37648,27391,30447,596249,166089,-3115,5841,5227,-3390,-1913729,1772633,-1012639,-98952,14861,243729,-52721,36992,-6084,-82348,40803,-31807,-50085,31462,-22164,-69294,46605,-33837,difficult
630361,42773,3293,7465,3647,9661,-347604,-3664,36214,-4308,7725,4493,-527027,-28297,1736,3980,-327,616,-613506,-7893,19576,14718,18768,35938,-471690,-19628,1869,-1456,-2097,-3385,-179423,-86479,141816,-24633,20404,-11735,-34478,17840,-17707,8288,10738,-16174,-8052,19095,-20865,-3877,35322,-39323,easy
718617,34846,23818,20430,12049,14302,-563386,37505,5069,-4578,1954,89508,-673521,714,-22821,-15958,-9959,-711,-710023,-24682,-21657,-19169,-8663,-7242,-703175,-24353,-16989,-11431,-3517,73127,-110135,-36502,6848,-36791,-25396,329,-27890,1164,4668,-11380,-3211,7738,-11913,1296,5146,-90219,-6531,80369,difficult
572125,50220,14848,15090,5926,7397,-558011,-48424,-11890,-13689,-5127,23634,-562622,-38871,-12478,-11590,9261,33457,-470187,-26420,-12541,-14237,-3700,2694,-490523,-48412,-13302,-14768,-4817,-5237,-4611,92435,-20336,9553,12451,-21992,-588,-63,-761,2099,-2647,-531,14388,-12961,-1117,9823,-30763,-7931,easy
312064,32688,9511,6876,10276,9271,112632,172481,107567,-2276,22815,34444,2854519,407984,-9,18647,8848,5297,-301587,-21839,-5578,-4567,-3837,3053,-309297,-22226,-8054,12471,-5242,14637,2741887,-3156106,-7710,235503,-429823,-387,-107576,-5569,-2476,20923,-23214,17038,-13967,-12685,-1405,-29147,-2244,11584,difficult
570472,41406,20132,12873,9142,17415,-549589,-3562,-4559,-4918,16813,65810,-478458,-7548,-15275,13298,-2637,31504,-541685,-35537,-18857,-10461,-7952,469,-105370,-6934,-6032,-9382,-3166,-15709,71131,-63227,436315,-3986,-27989,28603,-10716,-3582,12825,18216,-23759,1079,-19450,-5315,4786,-34306,-31035,-16178,easy
709194,207860,57378,33442,15542,22557,-2033,-96309,-53889,-23767,2693,9614,-619764,-194850,-53456,-29490,-12611,-12800,308346,-168443,-47572,-29752,-574,-7187,-640006,-187668,-50297,-28130,-10035,-19500,-617731,928110,-948352,-98541,26407,-19225,433,5884,-2725,-5723,-262,1622,-15304,12037,-9461,-22414,5613,-12313,difficult
858631,155863,48501,35811,18978,27306,-657387,-49178,-21619,-14724,-1775,15886,906423,-110826,-32099,-23915,-8828,-18001,-658365,-143251,31129,34231,44056,21668,927239,75250,25399,-6610,28212,5067,1563810,-1564788,1585604,-61648,-32425,218501,-10480,63228,-5730,-9191,58146,-40841,-7053,52884,-15844,-33887,39669,-16601,easy
489975,126011,12314,12615,15361,10270,-285317,-101657,-11939,11678,28523,135617,306326,-105647,15684,-6019,-12487,866,-471528,-109935,-8452,-11705,-11232,4340,-420031,-117926,-9198,-11355,-14311,-7810,591643,-777854,51497,-3990,-4288,-7991,27623,-24136,-746,-17697,-5686,350,-41010,1255,-3079,-134751,3474,-12150,difficult
419886,50040,17604,3433,4258,10050,-410332,-45224,-9411,-1467,-1133,-1642,-328749,-39508,-9833,-862,5793,-3075,190655,-36455,-7184,5477,7561,14830,-401580,-46110,-14130,-1006,-550,-7760,81583,519404,-592235,5716,3053,-9655,-422,2649,-6946,605,6339,-6483,6926,1768,-8111,-1433,17905,-22590,easy
99544,102063,5759,3849,8499,25705,406206,-78730,3418,13931,5397,11238,69571,-3651,51256,8455,-262,7388,-89663,-79985,9348,25133,12004,712,3483864,175674,165900,67655,54213,38485,-336635,-159234,3573527,75079,-76334,255659,47838,-41908,156552,-5476,16678,42522,-5659,12266,42209,-3850,-6676,37773,difficult
1431443,199945,26140,28678,29111,45742,-961456,147666,-4464,1869,7681,29657,-1419035,-196493,-24969,-24002,-20040,-4828,-108009,68660,-7060,8505,5371,-19434,-1421588,-193729,-20948,-27415,-27271,-39988,-457579,1311026,-1313579,-344159,265153,-262389,-20505,17909,-13888,-25871,32507,-35920,-27721,25411,-32642,-34485,-14606,-20554,easy
771995,98973,34910,28035,2912,12111,-769831,-93887,-31625,-23205,10600,22928,-765150,-72952,-21092,-26078,5514,-6095,-742752,-80601,-33446,-16879,2256,-8041,-767671,-89377,-29392,-23003,-717,-1400,4681,22398,-24919,20935,-7649,-8776,10533,-12354,4054,-2873,9199,-6124,-5086,-3258,-2973,-29023,-1946,6641,difficult
776186,170358,40380,39093,26905,40835,-480835,-92662,-13622,-32975,-22157,-29977,-767812,-155236,-34144,-20519,-18664,-15917,-675215,-158259,-38286,-35010,-21648,-33262,-80463,77352,76370,17049,8906,-1187,-286977,92597,594752,-62574,-3023,235611,-20522,-4142,114656,12456,-14491,52059,3493,-2984,30554,14060,-17345,32075,easy
143262,141467,20179,17707,20158,21936,178938,75224,8656,11748,-11859,-12311,1912216,85537,-1867,45654,25006,6207,206328,-123810,-18907,-13927,-14641,13520,-109632,-107621,-11769,445,-18239,-14666,1733278,-1705888,-315960,10313,-209347,16189,-10523,-17040,7138,33906,-59581,14372,36865,-39647,-3598,18518,7313,-28186,difficult
631756,130806,9148,7522,5107,26116,295896,-8076,15488,37752,40391,27827,-173681,-86249,-1777,13832,3033,27792,-513810,-103568,-7405,8779,1204,-19952,-484157,-45608,11865,5790,29402,18713,-469577,-340129,29653,-78173,-17319,57960,-17265,-5628,19270,-23920,-5053,-2989,-37358,-1829,28198,-35,-47744,38665,easy
1372136,165489,24563,19486,23221,43787,-1370562,-159240,-21696,-10106,-18139,2071,-1356487,-152356,-20033,-17505,3544,7835,-1350232,-139033,-3967,-14879,-16990,-19773,-1292994,-157159,-22602,-10965,-15273,-38296,14075,6255,57238,6884,13323,-18126,1663,16066,-18635,-7399,2626,3914,21683,-20534,1717,5764,-27608,-18523,difficult
653714,26575,15233,14615,9979,13756,-612910,96441,1473,-10530,9559,51891,-641434,-13366,30421,16884,8246,81686,-540824,11677,-3636,-54,7413,-4872,-647618,-23230,-14638,-13979,-6208,-10286,-28524,100610,-106794,-109807,25043,-34907,28948,-34057,-11002,27414,-16938,-13925,-1313,-833,-13621,29795,-86558,-5414,easy
314577,41892,14919,7457,7594,13772,-42197,-24510,4920,5366,-5118,-3587,-308499,-19636,-5321,2555,-699,43157,-301460,-32776,-407,59,-1631,33459,-193255,76240,7781,23133,-3851,5719,-266302,7039,108205,4874,-13140,109016,-10241,4914,8188,-2811,-2496,23074,4419,-932,-2220,46744,-9698,-27740,difficult
649380,48397,17982,12374,12539,20863,308843,-38827,-12068,-5935,-10708,-12110,-13062,197076,10689,-1489,2630,-6674,-350124,12464,-10730,-4279,-5818,21731,-644906,-41737,-16051,-7681,12328,-282,-321905,-337062,-294782,235903,-184612,-54201,22757,-21419,-5321,4446,-2790,-3402,13338,-8448,18146,5436,28405,-22013,easy
90854,14503,4371,11030,7078,12801,222412,88222,-1137,-6493,-3223,-3182,16766,2652,3265,-7318,914,-2792,-64105,-6354,7279,2849,11891,21315,-77178,3553,-1770,4402,7846,8265,-205646,-80871,-13073,-85570,-9006,9907,4402,4014,-9049,-825,10167,1553,4137,10977,-4045,390,24107,-13050,difficult
545954,66870,15663,27432,10296,64779,-375115,-49225,11691,-24901,-6352,-57510,-203914,-22652,-2174,-10689,18910,-14180,-472267,-63799,-15204,-26468,-9410,-63757,-509038,32913,11960,1374,15115,-15521,171201,-268353,-36771,26573,-41147,96712,-13865,-13030,27164,14212,-15779,27842,25262,-28320,24525,43330,-49577,48236,easy
262201,63557,11313,8515,6276,5119,-196244,-56327,-7010,-1850,-3134,-2784,-231340,-38836,-1434,1709,9448,12014,-191429,13640,20673,16734,2585,18316,631502,11240,4096,5228,6926,4183,-35096,39911,822931,17491,52476,-2400,5576,22107,-16577,3559,15025,-11506,12582,-6863,4341,14798,6302,-14133,difficult
397776,134453,13982,24462,4896,15194,-218302,-99021,-2290,-18465,3940,-4868,300883,24449,13985,-15207,12546,-10361,-283335,-112186,-7966,-23072,11475,-10871,-255073,-58585,2712,6486,5703,2056,519185,-584218,28262,123470,-136635,53601,16275,-21951,10678,3258,-7865,29558,8606,-1071,-5772,-5493,-510,12927,easy
137847,47345,10739,5804,4895,8631,-26223,-23665,-5275,-1172,-4274,-7259,-101347,-29929,-2122,2589,3804,-4828,10846,14968,5590,13850,881,-4211,-124294,-39137,-7763,-3754,-1859,-5005,-75124,112193,-135140,-6264,44897,-54105,3153,7712,-13353,3761,11261,-17604,8078,-2923,-2740,2431,617,-794,difficult
75337,17397,3558,5708,7022,30643,174184,149552,44723,24146,2466,-18766,1143292,14892,2707,-1218,-1859,-27221,-53894,-10169,-1896,-3738,-4721,-23640,112391,57185,1080,3031,-1878,-21336,969108,-1197186,166285,-134660,-25061,67354,-42016,-4603,2976,-25364,-2520,6769,-4325,-2862,2843,-8455,3581,2304,easy
893101,317210,131470,28201,24178,15735,-880871,-314380,-114356,-11725,-11568,24158,-806059,-309550,-128565,-26086,-16675,-6580,-861449,-304012,-121762,-6536,-15033,23375,-524566,-308714,-121306,-26592,-21404,-10328,74812,-55390,336883,4830,5538,-4702,-14209,6803,456,-14361,19550,-20056,-5107,1642,-6371,-30738,29955,-33703,difficult
229275,93718,22223,17827,26002,25023,-130401,-90378,-19076,-16579,-24629,-22415,-134885,-73518,-20714,-16719,-23863,-23463,-224524,-87944,-20238,-10901,-23583,-16869,-162397,-82276,-20053,-15720,-25322,-20192,-4484,-89639,62127,16860,-14426,5668,-1638,476,185,-140,5818,-4819,766,280,-1739,-1048,6594,-3323,easy
66809,24568,25224,17546,11466,35423,22396,20712,-19979,-16189,-3550,-25414,-54532,-17843,-17009,-7450,5750,19364,-60753,-986,4984,-9223,4843,7475,13471,32437,-8192,-893,-1712,-8686,-76928,-6221,74224,-38555,16857,33423,2970,21993,-13176,8739,-1773,8330,9300,-907,-6555,44778,-11889,-16161,difficult
267603,127355,45228,8237,20193,46439,-216830,-91654,-36751,4110,-11742,-36776,-118318,-32622,-12373,7254,-11480,6777,-266112,-121161,-44827,-6839,-14806,-38151,-165281,-96163,-29368,-5730,-11294,-37887,98512,-147794,100831,59032,-88539,24998,24378,-32454,15459,3144,-14093,1109,262,-3326,3512,43553,-44928,264,easy
316193,24757,14286,7790,5388,7316,-165776,56815,13142,3722,19195,5009,-227025,-19011,-13930,-4759,-4179,-6693,-170900,28312,-12981,-2961,-264,-3145,457035,51164,-11511,-6020,-3835,-3827,-61249,56125,627935,-75826,47323,22852,-27072,949,1470,-8481,1798,-3059,-23374,3915,-3571,-11702,3548,-682,difficult
689294,17998,3954,4646,2912,3767,-684425,-7258,-6,2223,3845,14464,-684905,13324,14385,19155,15739,13579,-676689,27920,25585,22601,21216,18746,-263889,632924,50294,37335,105428,33344,-480,8216,412800,20582,14596,605004,14391,11200,24709,16932,3446,14734,11894,5477,84212,-885,5167,14598,easy
225231,105842,17429,10240,19854,28370,-138155,-101186,-15889,-9244,-18497,-25241,-164518,-73153,-7121,11069,-6204,18384,77241,-29524,-8269,-5069,-14377,-20931,-220890,-104098,-16123,-8161,-18282,-24309,-26363,241759,-298131,28033,43629,-74574,8768,-1148,-7854,20313,-16138,-3092,12293,-8173,-3905,43625,-39315,-3378,difficult
170618,19859,11366,3432,2598,8179,-146579,-11307,-8436,9486,5618,16732,-137985,22686,26922,1761,23967,8902,-160331,-16556,-8042,6911,835,-1561,233221,202162,3501,15824,8574,20998,8594,-22346,393552,33993,-39242,218718,35358,-34964,11543,-7725,5150,8913,18349,-23132,7739,-7830,-10463,22559,easy
352102,31795,10315,18637,22616,13334,461857,88061,-4794,-10961,-20486,-5302,192519,-14718,-6568,5912,-16783,16158,-239623,-27846,-6864,-15508,-22116,-11564,-285772,-18927,-9095,-16657,-20773,-8869,-269338,-432142,-46149,-102779,-13128,8919,-1774,-296,-2231,16873,-21420,-1149,3703,-5333,1343,21460,-27722,2695,difficult
1187486,367195,43328,28627,26224,28876,-850059,-238311,-36452,-17526,11351,-4928,-1186291,-365740,-42508,-22340,-23459,-23498,-1110505,-329731,-39093,-3823,-8522,-6816,-1185775,-358969,-32833,-12492,6962,-14962,-336232,75786,-75270,-127429,36009,-29238,-6056,3415,6260,-4814,18517,-8669,-34810,14937,15484,-18570,16682,-8146,easy
302578,38805,8779,6864,22469,19149,-286658,-35055,-5652,-5059,-21708,-5427,-235959,-32834,-6077,-4137,-19712,-17788,-296967,-28887,8789,50860,931,3325,-119613,24,15622,11035,-18097,-14049,50699,-61008,177354,2221,3947,28911,-425,14866,6833,922,54997,-39825,1996,20643,-19028,-12361,21113,-17374,difficult
120256,75596,20101,14544,10153,13445,-112016,-64095,-13966,-11528,-2379,19222,-66145,-57234,-15160,-11715,-3725,-5320,186896,-60957,-17471,-11511,-2942,-5473,508673,73479,8341,-5345,872,-4647,45871,253041,321777,6861,-3723,134436,-1194,-2311,25812,-187,204,6166,-1346,783,3814,-24542,-153,826,easy
819854,231116,30470,36043,16829,15961,-719223,-49493,-22297,-30878,-11809,-12857,506905,-111809,-2905,-23083,4329,-10244,-625257,-151717,-6049,-32625,-14089,-11966,-9324,-78196,-19362,-30120,-2216,33328,1226128,-1132162,615933,-62316,-39908,73521,19392,-3144,-13313,7795,-9542,2505,16138,-18418,11873,2613,-1722,45294,difficult
668976,114274,19586,10366,6851,19592,-505800,-103792,-18573,-8585,-6594,-14269,-539028,4479,-6549,-910,1654,-8958,-658838,-103587,-177,-6144,19027,-4760,-607398,-111015,-18157,-8329,-3810,-16957,-33228,-119810,51440,108271,-108066,-7428,12024,6372,-17980,7675,-5234,-2185,8248,17373,-22837,5311,4198,-12197,easy
356176,123152,13562,21226,7197,43901,-326308,-121603,7648,12106,6405,16325,-237976,-96337,-8569,-18974,-1091,-34177,-270230,-96028,-10347,-13270,2085,-35084,-290867,-70588,-6182,-9304,-1818,-29834,88332,-32254,-20637,25266,309,25440,-16217,-1778,4165,-31080,5704,3966,-7496,3176,-3903,-50502,-907,5250,difficult
103820,20854,10423,7141,7021,19386,794330,184220,-8150,12262,9902,-8585,307869,61690,81734,54766,22453,16118,-7359,-18042,-6751,320,2239,-6477,-69014,-7635,-4841,3590,3009,-14656,-486461,-315228,-61655,-122530,-79732,10407,89884,-88485,1910,42504,-54446,3270,12551,-20214,770,24703,-22595,-8179,easy
334035,18222,6231,7928,5558,9751,-331131,-2028,-1709,3568,2842,22588,-330416,-9978,-3311,-1308,15778,-3224,672204,43064,11120,-7298,2649,262,-234782,7593,4653,7462,4813,3709,715,1002620,-906986,-7950,53042,-35471,-1602,14431,-6467,-4876,-5990,14760,12936,-13129,2164,-25812,3486,3447,difficult
264710,51576,8522,6570,6746,10029,-259518,-45531,-1675,-2085,-5990,1592,-202135,80172,16318,-3138,1911,4212,-180871,-35202,-6683,-2276,-647,-1203,-74354,63724,289,-1198,-3856,55,57383,21264,106517,125703,-115374,98926,17993,-23001,6972,-1053,862,1078,7901,-2558,-3209,2620,-5415,1258,easy
26048,8037,5569,2339,3332,3777,-6755,-814,-3328,422,2448,16349,135356,212401,6461,33662,24060,13234,-11644,28398,10274,14164,5858,20162,10403,34710,8731,26315,59,3795,142111,-147000,22047,213215,-184003,6312,9789,3813,-1543,33240,-19498,12151,21612,-18202,-5799,-3115,6928,-16367,difficult
476596,130742,34021,25833,12575,47885,2334531,391352,29509,-18783,34724,22540,-397074,-111460,-28718,-18699,8711,-3359,-447935,-126050,-22360,-22251,2857,-17004,309548,-75145,-6431,-19880,-5664,-41229,-2731605,-50861,757483,-502812,-14590,50905,-58227,6358,15929,84,-3552,2371,-26013,-5854,-8521,-25899,-13645,-24225,easy
947923,296636,57591,95702,25871,26409,-45234,-223584,-46913,-85675,-17558,-15534,-856074,-254166,-54840,-92677,-19451,10172,-944166,-293828,-52698,-93861,-11312,13896,-893717,-228596,-47257,-88935,-19212,-12290,-810840,-88092,50449,-30582,-39662,65232,-7927,2142,5441,-7002,-1184,4926,-1893,8139,-7900,25706,3724,-26186,difficult
164678,55151,10132,16294,16441,25299,-159995,-52962,-7552,-13235,-5090,29833,-156710,-52935,-5860,-3093,-2930,-12053,-132789,-21062,-7528,-13391,-13788,-11643,-140900,-49473,-2263,-11813,-9002,19099,3285,23921,-8111,27,31873,-28411,1692,-1668,5265,10142,-10298,1578,2160,-10858,4786,-41886,410,30742,easy
