delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
182432,37686,5164,7566,10466,13983,25907,-11372,-2248,-2391,-5593,-6925,-119732,-32834,-4826,-635,-6292,-4980,-156817,10697,-1418,-6230,-7860,-12218,-145639,-37085,-21462,43531,-2578,3408,1756,-5595,-699,-1568,1945,-7238,easy
221660,25346,11675,23564,10344,16045,714306,137595,2966,-688,-5322,1162,-103324,4273,-7470,-19925,-7863,-6483,429168,93793,20921,-3068,5838,-317,-817630,532492,-133322,89520,-10436,28391,-19237,16857,-2541,13701,-7645,6166,difficult
473269,64423,9775,6362,6518,10968,731957,-2411,10301,34546,8405,5638,-417061,-29610,-5367,-4447,-4103,-6117,-428836,21621,1046,2082,-1033,9357,-1149018,-11775,-27199,51231,-15668,6413,-38993,6529,-12508,3070,-11755,15474,easy
357383,277608,30169,29647,52169,35515,-69073,-111224,35675,-24413,-20646,-10025,870394,407707,42752,724,-19766,697,-238927,-203124,2800,-17779,-28387,-19154,939467,-1109321,518931,-610831,7077,-39952,25137,-18503,880,-8621,10722,-19851,difficult
869265,68993,18490,24869,19920,9258,-857307,-55018,-9785,-17072,-8079,177,-847669,-50436,-16513,-6073,-10663,6808,-858492,-55538,-11320,8826,-10495,1357,9638,-10823,4582,-5102,-6728,5193,10999,14899,-2584,168,6631,-5451,easy
258110,134700,3232,18458,11840,11301,-126679,-106235,22999,-4878,-8340,-6385,302711,-74837,59197,-11345,32378,5454,-166602,-80392,21781,949,5160,6093,429390,-469313,31398,-5555,36198,-37416,-6467,12294,40718,-27218,11839,639,difficult
264524,82454,19510,5726,14263,13291,879516,149437,200527,117840,130983,72778,121650,775349,106599,158327,223359,191483,295889,-46330,-16366,-4194,-12155,-11202,-757866,174239,625912,-821679,-93928,-122965,40487,-162521,92376,-235514,118705,-202685,easy
213520,136663,102757,10526,15641,18577,-59434,-90519,-81785,-777,-11912,-13665,2987961,-38217,-81730,52022,10881,15017,273587,-117708,-98842,-4621,-7159,-15146,3047395,-2714374,52302,-79491,55,-17112,52799,-56643,22793,-18040,28682,-30163,difficult
462571,389426,36476,84835,66549,51408,1368547,381077,232115,81050,13812,83643,-250563,-319714,-25517,-76238,-48227,-41449,1234289,-365266,-5404,-9450,24867,-27392,-1619110,1484852,-700791,-45552,-257632,20113,-157288,66788,-62039,73094,-125092,14057,easy
819707,58684,48702,24181,17396,10606,-544680,126401,-9810,-18537,-7050,6236,441955,145216,-42477,1798,5603,1703,-600307,-38515,-40274,-23273,-10002,-7680,986635,-1042262,18815,-183731,-32667,2203,20335,-25071,12653,-15605,-4533,-9383,difficult
205019,31419,7163,17767,8711,12260,-181223,-15751,1869,-9452,7493,-873,-192273,16916,-1357,10676,-2380,-3182,337047,184482,1691,-10743,21393,3152,-11050,529320,32667,167566,-3226,3048,20128,-21419,-9873,23773,-2309,6334,easy
1810592,389422,288138,71921,51148,80609,-1457191,-269240,-262418,-44329,-38668,-40697,187349,73460,168484,142021,1053,-20686,-1741649,-370098,-284692,-67904,-48930,-79245,1644540,-1928998,342700,-443558,430902,-453176,186350,-209925,39721,-49983,20011,-58559,difficult
1402498,76249,52842,43206,9591,14157,-423580,48717,18680,-27639,22710,30346,-870861,-23073,-32106,-33375,-2412,-2637,-1382718,-49408,-42670,-36106,-6929,-6860,-447281,-511857,-71790,-26335,-50786,-10564,-5736,-2731,-25122,-4517,-32983,-4223,easy
937642,107871,19969,14479,12503,31398,1069965,1546478,55806,10359,60555,141211,219523,36322,33579,-436,15906,-24548,-518288,-70943,23121,20703,21480,-10168,-850442,-737811,-1510156,-107265,-22227,-10458,-10795,21139,-44649,5574,-165759,14380,difficult
758782,175087,43724,11077,12812,12310,1055438,108189,-16242,35062,12933,33379,-630885,-98148,2434,-3245,2718,2057,-728649,-155113,10616,36228,-8948,-5304,-1686323,-97764,-206337,-56965,18676,8182,-38307,39473,-10215,-11666,-31322,-7361,easy
1961116,373672,57286,32985,25025,38734,-689293,-294871,-51327,-27701,-18754,-23900,-1022593,-194949,-16195,-15118,-19130,-27569,-511622,-288156,-12271,4622,17701,-15081,-333300,510971,99922,-93207,35132,3924,12583,19740,-376,36831,-3669,12488,difficult
787231,233521,24088,20522,15386,15896,-143855,-165686,-3881,-5078,-4801,-4592,1131419,255964,108655,54721,10732,34949,1160587,-69489,58295,6376,-1420,12695,1275274,29168,421650,-325453,112536,-50360,59799,-48345,15533,-12152,39541,-22254,easy
1380526,300330,30204,30063,63596,51923,-697141,-284243,-19590,-16288,-42629,-39938,-47197,-245444,-21030,-20490,-55614,-38871,-1192492,-246067,-9971,-9169,-48386,-22069,649944,-1145295,38799,-623,-1440,11059,-4202,11321,-12985,7228,1067,16802,difficult
916842,109277,12263,17241,7501,6640,138587,148426,-6302,-3599,33473,6663,-323390,-68735,-11967,-4528,-4734,-785,666648,472175,112199,29919,56219,23455,-461977,990038,-217161,540910,-5665,124166,-929,34447,-38207,60953,-7448,24240,easy
681573,447410,135257,132330,102159,98251,993138,-399231,-47423,-18279,-7922,-82330,-294669,-270186,-77787,-84908,-75440,-85436,-638974,-440042,-132493,-131614,-100261,-97153,-1287807,-344305,129045,-169856,-30364,-54706,-66629,-46706,-67518,-24821,-3106,-11717,difficult
599661,139602,75467,40757,34545,23200,-40256,-85781,-33302,-34278,-21814,-10995,398716,-15178,-66180,-30233,-7801,43552,-440502,-92734,-73369,-28190,-25721,-15121,438972,-839218,70603,-77556,-32878,-7189,4045,2043,14013,-17920,54547,-58673,easy
579683,89278,79719,120886,85572,46952,312598,-54592,-60023,-114219,-77956,-40599,290527,326289,46210,123869,-8139,169782,-568810,-76842,-79039,-106165,-61642,-33292,-22071,-859337,380881,-403131,106233,-125249,238088,-230034,69817,-53503,210381,-203074,difficult
1277268,356868,143543,33839,37315,21145,-997453,-154821,-126144,-15996,-30712,-3535,-1228217,-330030,-125818,-16242,-14723,11452,205100,-156837,-101214,16759,-17222,2414,-230764,1433317,-175209,173193,326,24604,-246,33001,15989,-2499,14987,-9038,easy
1016061,32107,9111,12967,8671,15961,-255179,14615,13601,13979,19338,10924,-915416,47164,-5338,-9360,-3866,-13764,-163925,7086,7533,3077,-2765,-7453,-660237,751491,32549,-40078,-18939,12871,-23339,12437,-23204,1101,-24688,6311,difficult
1423730,284518,56002,45224,21426,32917,975582,179073,76448,-31251,1171,-3357,695298,-2775,-34819,12716,-3871,1258,-1076692,-188179,12459,-10315,-6710,-20792,-280284,-1771990,-181848,-185404,-111267,47278,43967,-23031,-5042,-2839,4615,-22050,easy
922470,168819,45553,59143,71779,47044,688095,-123922,-41280,-55674,-69067,-38279,1160513,938789,343861,176550,343197,298498,-594957,-51610,-41493,-48871,-61581,-29369,472418,-1755470,1062711,-990399,385141,-385354,232224,-225421,412264,-404778,336777,-327867,difficult
759115,105663,21034,18086,10834,10928,324071,-80394,-10801,1298,-1148,2715,279637,2238,6950,-12325,16021,4150,-454504,-54050,-18065,-6356,-6951,-946,-44434,-734141,82632,-56288,17751,-25015,-13623,5969,17169,-22972,1435,-5096,easy
1339453,103149,53583,45213,28887,26486,-1070355,2349,-42296,-26016,-21216,-15478,-335733,17985,-31558,-32856,-24979,-14289,760432,182263,-39999,-33781,-166,-10186,734622,1096165,15636,164278,10738,-8441,-6840,-925,-3763,24813,1189,4103,difficult
1040289,284191,82331,33083,27868,26872,-225650,-246710,-78381,-14086,-20631,-6934,-199955,-204592,-48716,-28828,6372,-2141,1094140,-248602,-72959,-12958,-18869,-14614,25695,1294095,42118,-44010,29665,-24243,-14742,15870,27003,-25241,4793,-12473,easy
1072203,348885,33402,20108,22968,35719,-313999,-259844,-4721,-3622,-16016,-21730,-146864,534334,13017,28448,43503,98127,-873615,-269385,-24724,-1790,-11018,-21764,167135,-726751,794178,-803719,17738,-37741,32070,-30238,59519,-54521,119857,-119891,difficult
486752,145505,34150,23217,29181,24596,-406584,-119630,-28652,-4120,1327,-9668,-405808,-56800,19265,7092,-13537,-12258,2449921,31629,21275,45529,-4568,45386,776,2855729,62830,88429,47917,2010,11212,38437,-14864,8969,-2590,57644,easy
1590162,753330,90007,61787,117014,72274,-1301081,-499907,55201,265757,125296,108420,-1492898,-737414,-85483,-44685,-103121,-54863,132776,-143803,-33145,-13088,-98768,-22271,-191817,1625674,-237507,593611,-140684,52338,-310442,31597,-228417,4353,-163283,32592,difficult
36482,12623,2701,6344,14442,20757,2173035,122627,-1230,20927,3008,3615,37406,54457,9481,18105,844,-9002,2143,12881,-1477,8455,-1281,1791,-2135629,-35263,-68170,-41576,10711,-10958,-2822,-9650,-2164,-2125,-12617,10793,easy
1463041,331211,56357,55383,25025,32363,-295428,-305367,-49673,-48788,-21227,-27945,221502,-41934,26301,-25729,21169,2630,-1050484,-295656,-43172,-42556,-20018,-23500,516930,-1271986,263433,-253722,75974,-69473,23059,-16827,42396,-41187,30575,-26130,difficult
884743,218998,54862,70949,15172,21092,58209,-27163,-48969,-52382,47531,5713,1156529,1491287,202060,4665,100417,84916,-710709,-205776,-51700,-67720,-14279,-20304,1098320,-1867238,1518450,-1697063,251029,-253760,57047,-72385,52886,-114696,79203,-105220,easy
477815,108768,46302,51494,18114,25727,187473,-82491,-45502,-46802,-15677,-21346,341076,-29525,3697,-12673,-11913,-13902,579476,56687,-35621,-47249,-13721,-10844,153603,238400,52966,86212,49199,-39318,34129,-34576,3764,-1808,7444,3058,difficult
910272,284841,21242,34892,27795,17334,759149,-236210,-17263,-24696,-20976,-9760,-849643,-264349,-15040,-30491,-14031,-10222,-775970,-274787,-380,-28884,-22475,-8907,-1608792,73673,-28139,-10438,2223,14660,-5795,1607,6945,-8444,-462,1315,easy
368783,181048,176673,89185,43949,44671,-202112,-176159,-171970,-86927,-40506,-42701,218410,-114189,-155745,-61870,-7610,-18519,545333,-144855,-152346,-73373,-26133,-27063,420522,326923,61970,-30666,16225,3399,25057,-11503,32896,-18523,24182,-8544,difficult
796514,398855,34373,17235,17747,11990,-152913,-375727,-26471,-8755,-13953,-411,511361,-254442,-16949,50208,-11860,14199,-631816,-285194,-9261,7050,3656,15451,664274,-1143177,121285,-30752,9522,7688,58963,-43158,2093,15516,14610,1252,easy
618676,141771,30362,27327,18460,16246,-515899,-133943,-27407,-23123,-13268,-14832,2326229,802643,39913,62881,31241,136187,1823313,256702,114385,44160,-4496,51064,2842128,-502916,936586,-545941,67320,74472,86004,-18721,44509,-35737,151019,-85123,difficult
1527866,672421,45689,66180,34743,61147,-319962,-16968,-20373,-7971,19916,-27863,-1015207,-425784,92584,21779,-6510,-47487,-1089394,903398,-9389,27480,43922,-16370,-695245,-74187,-408816,1329182,112957,-101973,29750,5701,-26426,50432,-19624,31117,easy
1418211,843621,66422,71291,53518,63285,-811648,-434983,-31077,-62722,-30562,-1892,-548377,-787885,1678,-45626,-44012,-48552,-771624,-778977,-61211,-62665,-37392,-50518,263271,-223247,-352902,8908,32755,-62889,17096,-17039,-13450,6620,-46660,-1966,difficult
407461,235176,56632,14433,20872,8336,990506,-120731,-22258,18726,1596,29233,-303692,-216480,-53870,7358,-17641,-4418,294955,-86000,35125,-1163,-12626,20983,-1294198,598647,-95749,130480,-31612,88995,-11368,-8521,-19237,5015,-33651,25401,easy
379126,51455,13952,7153,2847,5559,287961,122886,27170,1907,8000,10622,2551313,433876,20934,23132,21582,13781,181699,115166,2242,5060,17109,2862,2263352,-2369614,310990,-318710,-6236,-18692,21225,-18072,13582,-4473,3159,-10919,difficult
660263,149486,45521,61499,38264,38697,153197,-30847,-26543,-46144,-19857,-25044,236182,-62638,-31955,-50384,-18819,-24627,-307080,-133258,-44783,-50504,-23527,-31887,82985,-543262,-31791,-70620,-5412,-12828,-4240,-120,1038,-4708,417,-7260,easy
812698,172503,66415,44259,24816,23644,-658475,-154388,-60207,-19722,-10436,3888,-731035,-148784,-47540,-32612,-15778,-12190,-787108,-128034,-62560,-33246,-14391,-15974,-72560,-56073,5604,20750,12667,-15020,-12890,-634,-5342,1387,-16078,-3784,difficult
1333878,162561,31782,13221,22011,13266,-514474,54713,94609,-3131,79333,40312,-1193064,-85642,-30652,2664,-8973,-5416,-1212957,-133823,-17446,-11533,-21075,-11283,-678590,-19893,-140355,-48181,-125261,13206,5795,-14197,-88306,-12102,-45728,-5867,easy
484856,116048,22134,19137,10544,12802,745565,-33715,8542,-10005,2808,2668,869565,241191,81209,38011,33613,33014,-316528,80808,-21028,-15688,-2848,-5282,124000,-1186093,274906,-160383,72667,-102237,48016,-53699,30805,-36461,30346,-38296,difficult
1073954,126603,54314,17445,13319,10755,77668,-12723,-35072,-4290,-331,-6092,486167,1256,-44498,-12533,34193,11014,1398902,-14981,31830,7517,7377,12011,408499,912735,13979,-16237,-9426,76328,-8243,20050,34524,-26816,17106,997,easy
1030658,138440,60362,50745,33781,42101,-236058,-101336,-53397,-37270,-30107,-35307,-766844,-121674,-53757,-50368,-30405,-38769,973111,36269,-52181,-34484,-9820,-32708,-530786,1739955,-20338,157943,-360,1576,-13098,15884,-298,20585,-3462,6061,difficult
785996,77580,41936,30000,21534,22746,-312893,-64596,-30707,-18399,-18843,-18273,-102885,-39671,-32849,-23361,-12221,-17404,-293186,5043,-27786,-4408,4070,-12135,210008,-190301,24925,44714,-2142,5063,-4962,18953,6622,16291,869,5269,easy
1244226,638944,58925,49674,75384,118836,-799785,-551950,-12157,-25676,-60101,-91613,222225,-304764,-748,-34038,-31187,-52202,312222,-421089,26361,19933,-36666,-91559,1022010,89997,247186,-116325,11409,27109,-8362,53971,28914,-5479,39411,-39357,difficult
677882,132255,30659,14482,32966,16086,-24343,2631,28603,-3387,-16658,8853,-463941,-113661,-27139,-10035,-26871,-13713,-308630,-76019,38858,14894,-25796,-244,-439598,155311,-116292,37642,-55742,65997,-6648,24929,-10213,1075,-22566,13469,easy
387841,96077,62987,41034,24159,27991,363937,-54138,-30986,-31972,-4194,-15689,-285267,-63823,-57547,-27293,14401,-1025,-367293,-69323,-42730,-28115,-12329,-10361,-649204,-82026,-9685,-5500,-26561,14817,4679,-822,18595,-26730,14664,-9336,difficult
837405,184908,43337,12673,21308,36170,252867,100709,-10686,65793,45506,33849,-770846,-179699,-32897,-6133,-18601,-34487,916482,507812,168124,235566,90858,109685,-1023713,1687328,-280408,687511,-22211,201021,-71926,241699,-64107,109459,-68336,144172,easy
1083951,111263,13806,22978,15358,10372,920150,382955,10974,-1928,3116,47867,596982,559574,42862,43811,9370,31347,-553532,71740,43636,22241,-8200,32723,-323168,-1150514,176619,-487834,31888,774,45739,-21570,6254,-17570,-16520,1376,difficult
1367158,247507,43255,54691,22051,28057,-941166,-135559,1369,-29626,-12430,-19693,729379,962893,41469,88191,38061,51442,-1189120,-167749,-37838,-42259,-12620,-21741,1670545,-1918499,1098452,-1130642,40100,-79307,117817,-130450,50491,-50681,71135,-73183,easy
987102,162102,30009,76432,55139,41189,-892244,-149401,-22424,-73271,-50471,-39028,968495,77679,117245,-73968,-17474,-20551,-443834,-109357,-3420,-54477,-34584,-21256,1860739,-1412329,227080,-187036,139669,-120665,-697,19491,32997,-17110,18477,-705,difficult
379673,134741,25893,24174,34688,18142,-337966,-129134,-15800,-20247,-33220,-16451,419034,-29148,-14056,-22452,-30575,-11108,-272653,-63810,17925,2533,-26008,-4612,757000,-691687,99986,-34662,1744,31981,-2205,24985,2645,4567,5343,6496,easy
397289,38880,16303,10854,7425,8766,297190,68169,39725,56265,10516,9428,-29939,-25591,-9990,-5628,-4540,-6716,2940570,302374,137274,87951,76146,90799,-327129,2970509,-93760,327965,-49715,147264,-61893,93579,-15056,80686,-16144,97515,difficult
702762,164930,28484,31846,35360,40687,-597350,-151121,-24169,-22192,-18987,-35707,-562788,-148592,-9633,-15395,-31011,-35077,-276624,-58008,-7059,-13981,-25423,-26602,34562,286164,2529,90584,14536,2574,6797,1414,-12024,5588,630,8475,easy
928991,320969,43545,17133,13079,13935,1319398,-255563,-38384,14908,9312,5545,-463515,111153,-22614,65448,15370,7844,552713,-237350,19222,35768,17182,18097,-1782913,1016228,366716,-348503,15770,41836,50540,-29680,6058,1812,2299,10253,difficult
417996,40406,7518,15114,11113,10085,161336,8622,15764,3967,-3015,-3439,156995,141687,1728,41812,-4267,40749,552973,249418,10123,3472,13816,20510,-4341,395978,133065,107731,-14036,8395,37845,-38340,-1252,18083,44188,-20239,easy
1090178,163313,13267,34205,16958,14668,-471916,-42277,-7949,-32196,-14431,-8228,-46830,54937,97124,-13547,34361,37521,1232662,1192288,53356,52286,53637,62913,425086,1279492,97214,1137351,105073,-43768,18649,65833,48792,19276,45749,25392,difficult
578112,124524,78997,24565,8947,33310,-209350,-98408,-69826,-22242,-4695,-21724,-201283,-79931,-73544,2564,25246,-1951,-386147,-72969,-61038,-12057,32253,-14094,8067,-184864,18477,6962,-3718,12506,24806,-14621,29941,7007,19773,-12143,easy
530082,191373,27270,47485,22868,40774,-256505,-111058,-5703,-36217,-17648,-30862,284144,-70962,-3975,-45474,-4109,-36764,-161286,-71090,-7284,-40907,-19331,-33782,540649,-445430,40096,-128,1728,-3309,-9257,4567,13539,-15222,-5902,2982,difficult
1187115,529142,138971,113894,121228,50404,122704,-294368,-125736,-83935,-110069,-36560,-443050,-462822,-110178,-103136,-110025,-44209,1891204,-444588,-127001,-88043,-106886,-39375,-565754,2334254,-168454,18234,15558,-16823,-19201,15093,44,3139,-7649,4834,easy
601080,121676,38068,18739,24730,24819,-167775,-61166,-12995,12839,-10832,16913,-350628,-25471,-15884,-16214,-11109,-17255,187257,-46675,-30642,1241,-16738,-19812,-182853,537885,35695,-21204,-2889,-14758,-29053,17455,-277,-5629,-34168,-2557,difficult
132772,13938,4663,3572,13631,12923,-121116,-2807,4181,5737,-4976,9280,-102882,40641,37574,6344,-1049,7273,315473,106701,8758,25576,-10284,462,18234,418355,43448,66060,33393,-28816,607,19232,3927,-9235,-2007,-6811,easy
191350,176114,40573,32516,44802,26334,1601119,140153,10794,-5675,-23207,20719,312040,-48150,-39272,-28361,-35079,-17340,2384175,353619,1062014,34640,36960,237696,-1289079,2072135,-188303,401769,-50066,1101286,-22686,63001,-11872,72039,-38059,255036,difficult
1361943,203226,109900,105249,97570,66989,-222009,-59733,-27639,8739,-58703,22033,-792328,-191890,-99758,-97313,-95755,-63919,2000823,324860,142815,-44416,-11588,-24994,-570319,2793151,-132157,516750,-72119,242573,-106052,52897,-37052,84167,-85952,38925,easy
387762,102710,18825,17970,10125,7786,1442164,349624,83821,218702,56086,57595,566898,-10891,8770,2511,7150,61367,1024533,145277,-13691,31836,6560,31063,-875266,457635,-360515,156168,-75051,-22461,-216191,29325,-48936,-590,3772,-30304,difficult
342127,72269,28852,15604,9340,11704,306723,107835,32229,-7161,-3327,-406,1318589,6491,-5142,27389,1054,4676,-112370,35917,-22047,-13043,-2054,-1759,1011866,-1430959,-101344,29426,-37371,-16905,34550,-40432,4381,-3108,5082,-6435,easy
222224,43766,10978,31157,9686,11237,-213901,-40969,20713,-16382,-4993,-5618,-215290,-30757,-6453,-19597,-4312,-3908,-74725,-19306,5125,-23140,4577,-1710,-1389,140565,10212,11451,-27166,11578,-3215,-3543,681,8889,1710,2198,difficult
119313,76632,9485,12652,19720,19023,486416,-36271,-2914,-7277,-8514,-5588,739258,9379,1242,24778,-12166,22516,491960,-3847,-8269,47574,-4312,-11825,252842,-247298,45650,-13226,4156,-9511,32055,22796,-3652,7854,28104,-34341,easy
634849,49605,6292,17370,8381,11038,-534454,210082,36287,-8995,16601,41970,-36502,12130,2313,-6446,-522,834,85058,-7081,4345,-8241,-2752,29739,497952,121560,-197952,-19211,-33974,2032,2549,-1795,-17123,-2230,-41136,28905,difficult
566610,153545,17824,39577,15162,30272,-376789,-73695,-17047,-22128,-9359,-20512,2379216,-40991,-5268,14359,2089,-4611,-345733,-75946,-10141,-23688,-13079,-18430,2756005,-2724949,32704,-34955,11779,-4873,36487,-38047,11448,-15168,15901,-13819,easy
1291324,327443,77562,47144,40369,30458,-356239,-259065,12107,-32463,-24942,-18507,1443340,-210848,191259,-6260,57459,13468,-206949,-89467,-65790,-12270,-21004,-14040,1799579,-1650289,48217,121381,179152,-257049,26203,-6010,82401,-78463,31975,-27508,difficult
477047,326007,47765,33293,22921,15690,172933,-77153,-24581,-21809,-11905,-8379,1025506,-79253,122647,44226,3814,3921,-458302,-321760,-43327,-27103,-17243,23051,852573,-1483808,-2100,-242507,147228,-165974,66035,-71329,15719,-21057,12300,19130,easy
661120,88718,38947,29742,20883,20657,-608052,-64545,-35555,-14345,-16255,-15015,-654083,-68319,-27719,-25413,-14906,-11221,-352711,-40851,-35468,-25496,-19391,-12674,-46031,301372,-3774,27468,7836,-7749,-11068,-83,1349,-4485,3794,-1453,difficult
