delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
292255,79008,1693,14058,18453,4526,-150877,215927,5648,24356,1055,7992,-220760,-33682,7666,8103,-12594,-2842,-213359,-25036,17203,-6748,-6530,-1108,-163219,-52720,-568,-7778,-15928,-724,518138,77641,82315,35677,-5237,7978,-69883,7401,50140,681357,-249609,8646,-27684,130361,2018,9537,-17771,82883,-16253,-14851,-1030,43455,-13649,6064,-9398,10691,-10834,1734,384,8702,easy
123889,38005,11003,11874,10537,21667,544315,26765,2148,-7043,-7807,-13930,639143,16069,24225,3568,-1792,-16656,611613,27664,13697,2466,-5424,-16671,51714,33477,9319,-8221,-5804,-8589,1022929,7451,21362,-5502,-5420,-1958,94828,-27530,-559899,971215,-10696,11595,5813,-26026,22077,-10528,-4378,12043,10611,-1102,-10687,2719,6015,-3632,-380,384,-2726,-15,8082,6631,difficult
487220,165197,31871,25389,13653,30696,-298301,-135801,-11751,-22565,-10495,-16736,-270894,-86659,-11470,-13614,-6710,-20696,-322049,-117154,-15797,-15426,-13165,-13015,-107046,-74746,-7294,-22382,-9796,-18441,-189873,191442,-13033,-3449,-1946,-14780,27407,-51155,215003,-82827,49142,-30495,42408,266188,281,-4327,8503,-5739,8951,-1812,-6956,18933,3785,-6455,3369,7850,-3960,7681,-5426,3661,easy
38835,23526,3545,7641,10210,28602,-35452,-18754,-903,-5249,-8400,-23867,24507,-3039,4214,-5115,-9208,-23095,-37520,-20784,3815,-4846,-8680,-19313,-15440,-19335,-702,740,-1223,-4297,-31247,-17048,923,2804,865,18520,59959,-62027,22080,-15807,15715,-17745,1449,2287,5117,-399,-4517,1625,134,269,5586,2064,-808,528,7457,2088,772,3782,15016,22817,difficult
107300,13018,4524,4152,4341,8351,-78815,1802,3830,-616,-149,-300,-92632,-2394,3306,1502,8523,48331,162364,168792,9964,1312,9264,42702,-45478,10115,1685,-514,-854,-6889,351513,-1162,1181,-1860,2477,-2708,-13817,254996,-207842,396991,-4196,171186,-158677,-11277,-524,6658,-8279,-504,2118,-190,-1826,-1346,8672,741,-10118,3331,48631,-5629,-49591,4181,easy
14999,12322,3207,7758,12818,23416,-10835,-10928,-2461,1717,5445,8522,-4862,-5662,-163,-4821,-4637,12218,-8473,-7520,4705,191,-5271,-4696,55903,5714,-1442,-5519,-9899,-15306,-2859,-2971,-205,-5173,-1156,-7279,5973,-3611,64376,-58762,5266,-1858,13234,-8685,2298,4868,-6147,1237,-6538,5012,-5710,346,-10082,-634,-4628,8743,3696,-16914,-10610,8027,difficult
110875,25063,17841,8367,7704,41343,721440,345457,57430,-1461,3400,27681,367008,49461,-3304,28704,19247,-3131,178148,673,-697,918,-4064,-35586,218052,5701,7751,5568,-2020,-32868,-82427,-12595,-9534,5474,8267,62208,-354432,-188860,39904,-300479,-295996,-48788,5028,-18296,-60734,2607,8448,-17285,30165,-27786,4650,-94,15847,-23311,2044,10287,-30812,-32455,2718,95076,easy
742032,236155,76912,44605,28161,39029,-527745,-200188,-56527,-38464,-15804,-30967,958220,-62677,-63534,-24757,-472,32136,-398555,-143068,-3465,-33119,-2996,-3531,-500518,-159875,-65064,-25025,-15545,-29116,-643610,-214499,-66375,-35547,-21813,-25254,1485965,-1356775,-101963,-143092,137511,-80391,-16807,-54624,-7007,60069,-61599,-1311,13707,-8362,8094,-10522,15332,-2524,-12549,-6268,63103,-35667,-25585,3862,difficult
300397,30922,4289,8581,3899,7597,-270263,-17344,2010,-7614,-1845,-6129,947454,18795,8183,6222,3794,74,947454,18795,8183,6222,3794,74,401240,299690,5020,39332,78538,32112,254130,-1827,8758,5336,844,2799,1217717,0,-546214,-147110,36139,0,280895,-301517,6173,0,-3163,3738,13836,0,33110,-33996,5639,0,74744,-77694,6203,0,32038,-29313,easy
82504,21180,8389,4380,4053,11400,-75653,-17537,16800,3986,14320,8320,-74273,-2514,-2446,-2580,7739,13569,-79899,-10655,-3292,-507,5885,4679,-75277,-13261,-5360,1889,8037,14381,-66407,-11309,-4781,9565,7534,15842,1380,-5626,4622,8870,15023,-8141,-2606,1952,-19246,-846,-2068,579,-6566,2073,2396,7676,-6581,-1854,2152,-503,5249,-8890,9702,1461,difficult
464472,71437,13108,8794,18871,27223,-105534,-36161,-10449,-6976,-11589,-17969,-258226,-27833,2215,43350,7154,25926,1102175,-51973,43979,34619,-6667,-10223,-445896,-67216,-10398,-6283,-13789,-11655,-411054,-31478,-9589,24648,-14960,4187,-152692,1360401,-1548071,34842,8328,-24140,-15243,35738,12664,41764,-54377,809,50326,-8731,-40902,30931,18743,-13821,-7122,-1171,43895,-36149,-1432,15842,easy
41199,28800,6165,6532,10399,44660,2066468,-2484,10335,-335,16951,-12104,19997,-27159,-5979,-2689,-8324,-40759,36374,659,-5899,-5053,-7611,-39806,42790,5848,-4255,-4025,-1282,-16376,-33447,-19922,-3735,2894,-8131,-15137,-2046471,16377,6416,-76237,-24675,27818,5189,-25770,-16314,80,1644,520,-2354,-2364,1028,6919,-25275,713,6329,-6849,-28655,953,23430,1239,difficult
547942,137901,16178,14634,8525,10311,-396295,-25704,-5218,-11169,-4868,5200,-193649,-83671,-1472,-3274,-5688,-5365,-384829,-76734,51542,2915,12658,19327,1791095,-3395,58093,4651,34800,20333,-346985,-79495,-4952,-12582,10365,1837,202646,-191180,2175924,-2138080,-57967,6937,73339,-76100,3746,53014,6551,-63045,7895,6189,1736,-17233,-820,18346,22142,-24435,-10565,24692,1006,-18496,easy
56701,15120,2847,7893,5022,11595,211519,-7458,2328,-5007,1233,15478,-48150,-12538,-135,-5115,703,-7065,-49383,2783,-689,-2122,9008,8546,-42838,-11152,42,1309,6826,14824,-45296,1294,14396,-3608,1185,14723,-259669,-1233,6545,-2458,-5080,15321,-13935,12446,-2463,-554,731,14354,-108,2993,3431,-4917,-530,8305,-2182,-5641,-22543,15611,6278,-101,difficult
1251284,100081,31273,17885,13735,11901,-1139805,-57412,-27963,-13055,-12473,-9405,117761,-54319,-8265,-5967,-972,8219,-1126562,-50803,-21771,-15563,-6987,-6929,-1155812,-34825,-10644,-11800,-8418,-8326,199318,-13948,-1732,-6817,-10407,16871,1257566,-1244323,-29250,1355130,3093,3516,15978,20877,19698,-13506,11127,8912,7088,-9596,3763,4983,11501,-6015,-1431,-1989,17624,-15148,-1397,25197,easy
6157,4416,4644,3139,7317,11526,4974,3649,-519,-1305,-3283,-6603,194224,16905,-3323,-873,-5232,-6102,11522,486,-2625,36480,40053,20533,1682438,373040,10803,26611,3818,69891,541701,19329,-954,48,1809,15168,189250,-182702,1670916,-1140737,13256,-16419,372554,-353711,-2804,698,13428,-11757,432,37353,-9869,-26563,-1949,45285,-36235,-2009,501,26635,49358,-54723,difficult
43094,8341,1537,2281,8149,16512,-37917,-6940,1372,-1471,-5364,-11993,62273,1528,2355,498,6093,24851,-34565,-7488,-714,953,-5235,-5343,-40737,-1830,2220,1794,-1346,13043,-39093,-1724,3127,4454,851,4084,100190,-96838,-6172,1644,8468,-9016,5658,106,983,-3069,2934,907,1969,455,841,2660,11457,-11328,3889,2197,36844,-30194,18386,-8959,easy
201303,16856,6252,9797,10762,31027,-89225,12914,1561,1876,1487,3447,-200073,-14009,-4444,1638,309,-12040,-9413,54381,27819,32925,40325,5618,459909,184497,130416,98447,47781,28464,773949,101426,154489,45576,7535,25296,-110848,190660,469322,314040,-26923,68390,130116,-83071,-6005,32263,102597,24073,-238,31287,65522,-52871,-1178,40016,7456,-40246,-15487,17658,22846,-3168,difficult
827349,73570,17301,11145,18109,35354,-648198,-40174,-3680,-8312,-11070,-27477,-777986,-31657,-1870,-8509,-10253,-28471,-661147,-20460,14977,-5860,-13801,-20980,-754961,-17995,-1645,-7859,-12503,-19862,-769249,-43032,-9292,-10090,-16420,-25101,-129788,116839,-93814,-14288,8517,11197,2465,-25037,1810,16847,-16622,-7647,-197,2649,-1999,-2231,817,-3548,1298,-3917,-994,7491,1118,-5239,easy
588599,88385,59759,12388,31190,14067,1004198,-41752,-6988,-250,-24042,709,-348255,310263,16001,-4702,-5799,4361,25528,-48154,-58371,-9953,-27626,-7234,-449340,-79254,-55248,-5045,-26107,-3422,194392,315762,-15426,215,-397,34449,-1352453,373783,-474868,643732,352015,-358417,-31100,395016,22989,-74372,3123,39822,-4452,-5251,4908,5260,18243,-21827,1519,25710,3652,-11595,3812,37871,difficult
149791,29534,7852,5582,4752,15352,-137240,29709,29310,1908,10641,9380,1117391,220014,-1500,-749,17734,-8270,-6249,15684,-3795,-2509,-1316,-14218,682866,-1506,-3587,-2316,-1613,-11748,-89660,27442,711,-3909,-960,-13103,1254631,-1123640,689115,-772526,190305,-204330,-17190,28948,-30810,-2295,208,4298,-2657,-1760,193,-1593,7093,-19050,-297,653,-17650,-5948,2470,-1355,easy
224227,12673,3463,3896,2088,8279,17255,19082,-616,9084,11827,-5091,1099839,234000,32212,46499,37111,26611,-83528,2882,2445,-2033,585,-7183,-179076,72715,1991,1410,8865,-2978,-63710,12044,14325,1020,1845,3794,1082584,-1183367,-95548,115366,214918,-231118,69833,-60671,32828,-29767,-454,12334,37415,-48532,3443,-390,25284,-36526,8280,-7020,31702,-33794,4205,6772,difficult
222359,48553,13886,16347,24916,21705,-143416,-14615,-7488,-5812,-19127,1759,-188025,-39095,-12149,-10887,-23491,-13972,-168487,-43592,-11236,-14304,-23447,-20242,-191957,-16210,-133,-10819,-15280,-2629,-180036,-41049,-10417,-11398,-22753,-5112,-44609,19538,-23470,11921,-24480,-4497,27382,-24839,-4661,913,11103,-10284,-5075,-3417,3485,-579,-4364,44,8167,-7473,-15731,-6270,17613,-2483,easy
57364,19186,7724,14464,8633,37345,16709,9861,15023,-9906,1386,3547,-49078,-6291,-3596,-10966,198,-28766,35278,-7143,-3559,-6073,-355,-29527,76757,25644,4332,-407,25398,-176,105059,1809,6738,-6465,-3445,-23757,-65787,84356,41479,28302,-16152,-852,32787,-23835,-18619,37,7891,2406,-1060,4893,5666,-6058,-1188,-553,25753,-28843,-32313,-761,29351,-23581,difficult
172922,58333,21749,11048,13016,25117,-95069,-45556,-20407,-7225,-11444,-20096,-93308,-57468,-19048,-8456,-11101,-18650,-119574,-50390,-19872,-8868,-11354,-18675,-110188,-54396,-17384,4513,-8835,-9486,-106134,-54525,-18968,-9672,-8195,-18326,1761,-26266,9386,4054,-11912,7078,-4006,-129,1359,-824,2488,-1584,-1231,-412,13381,-14185,343,-253,2519,640,1446,-25,9189,-8840,easy
212126,215424,19337,12496,7614,15295,-92228,-192065,-13664,2360,-4592,-4072,424553,-32895,34082,38929,9455,14500,-173862,-203152,-15130,-6487,-5670,-7755,150727,-160766,-9813,-2010,-2141,-10843,-124314,-175879,-7875,23190,10473,4221,516781,-598415,324589,-275041,159170,-170257,42386,-15113,47746,-49212,5317,1938,36569,-45416,4477,25200,14047,-15125,3529,12614,18572,-22255,-3088,15064,difficult
98788,19950,1384,4159,5989,13412,520895,4259,7235,719,-1490,-10681,35448,-2032,2048,-1586,-3499,-12660,-78064,-11877,3288,1313,208,-2718,-48386,3808,14170,2101,-2839,-9943,-21327,-9640,-69,-3701,-4645,-12067,-485447,-113512,29678,27059,-6291,-9845,15685,-13448,-5187,1240,10882,-14239,-2305,2899,788,-5802,-2009,3707,-3047,-1806,-1979,9942,-7225,-2124,easy
250127,57947,15070,10558,9544,10174,-104480,-49725,-10304,-5455,1158,654,-82975,-9301,-11679,9753,-2838,21824,-126965,-48075,-12389,-10393,-8273,-8467,-85197,44925,9847,5776,22734,18701,2753901,167844,24050,15365,23421,21589,21505,-43990,41768,2839098,40424,-38774,93000,122919,-1375,-710,22236,14203,15208,-20146,16169,9589,-3996,-5435,31007,687,21170,-30291,27168,2888,difficult
625478,99854,15876,25548,14087,10963,-534944,-85465,-5895,-23093,-10115,-10047,-424042,-82959,-4512,-17453,-9750,-6130,-326230,-60492,-3688,13502,11079,16461,1044116,-28,-7281,-20351,-5754,667,1151498,-7840,8693,-940,22337,28581,110902,97812,1370346,107382,2506,22467,60464,-7812,1383,824,-3593,15974,5640,30955,-33853,19411,365,20829,-16833,28091,3917,22591,-15794,27914,easy
415734,75354,5444,4231,13375,28450,-385894,-47729,16455,-74,-2214,45608,-160107,-56440,-4295,-2647,-3386,-21338,-369413,-73450,-4712,-2780,-12381,-26331,-244264,156690,148117,47062,5033,11950,-86386,13093,15112,2752,-1930,-17670,225787,-209306,125149,157878,-8711,-17010,230140,-143597,-20750,-417,152829,-133005,-2573,-133,49842,-44310,-1172,-8995,17414,-6963,-66946,-4993,38281,-29620,difficult
44458,7546,4372,3541,6452,7960,50424,2848,4889,-212,-4679,408,1513264,74868,5567,15520,15965,4058,-2475,19737,-1662,3380,-4147,-2561,-20258,6358,5855,8661,-586,-3900,-9731,46758,13397,5261,2754,-3962,1462840,-1515739,-17783,10527,72020,-55131,-13379,40400,678,-7229,7517,7542,15732,-12140,5281,-3400,20644,-20112,3561,3340,3650,-6619,-1339,-62,easy
277981,142649,27446,17459,11897,35737,714360,483968,148774,58923,111199,54841,1238387,-77581,-13701,6851,6562,-25341,-175701,-118286,-25851,-13898,-7754,-20003,-182516,-97789,-16811,-8466,-5309,-34153,803043,-35974,-16428,-7921,-926,-23527,524027,-1414088,-6815,985559,-561549,-40705,20497,61815,-162475,-12150,9040,383,-52072,-20749,5432,545,-104637,-14316,2445,4383,-80182,5338,-14150,10626,difficult
343648,122350,6774,5761,37579,17498,1664890,109725,39154,64723,41677,10526,-228480,-90774,-2846,15348,-21463,-12889,-320345,-76892,-1450,19020,-23837,32433,-249834,-114950,3625,-1674,-35250,-857,-332499,-113349,-3328,2375,-5332,-103,-1893370,-91865,70511,-82665,-200499,13882,-38058,1601,-42000,1396,5075,-6953,-49375,3672,-20694,4049,-63140,-2374,-11413,29918,-23415,45322,-33290,754,easy
145467,9697,4393,7651,2447,3975,-89759,34367,10130,-4369,2956,-616,-120042,69245,3925,-1832,-55,-953,-72711,9075,-3107,-7061,-971,-1341,-68701,6276,2773,-4305,-443,879,-14840,89867,2051,-1685,3545,-1089,-30283,47331,4010,53861,34878,-60170,-2799,83591,-6205,-7032,5880,-722,2537,-5229,2756,2620,-3011,-916,528,3988,-337,-388,2220,-1968,difficult
241288,129792,12431,7486,7754,19777,-90677,-97847,-5249,-3885,3869,-4461,-65823,-121961,-5772,-2567,-5389,-11374,-74043,-96131,27095,3984,-2133,920,-216256,-98708,8104,9832,12844,-72,-90940,-66090,38541,8869,-1430,25699,24854,-8220,-142213,125316,-24114,25830,-2577,32618,-523,32867,-18991,30437,1318,6551,5848,-963,-9258,3256,14977,-14274,-6913,12294,-992,25771,easy
645776,50147,9877,11980,10599,18410,-611832,-14222,10672,-6083,-1006,-10305,-565105,111965,23854,-4087,-3621,-14158,-554385,-37572,-7777,-8792,-3828,-11904,-637837,-48354,-4399,-7258,-330,3324,-342772,134634,37891,14423,6773,-6248,46727,10720,-83452,295065,126187,-149537,-10782,182988,13182,-31631,3378,42290,1996,-4705,1534,21681,-2615,-207,3498,7103,-3853,2254,15228,-9572,difficult
123731,50684,5316,6658,6003,5396,28742,-26082,-2640,-1413,-4031,-73,-73967,-19599,8756,1412,9620,10322,186938,-9527,845,-2655,-2523,-1660,-101959,-4604,25454,11585,8294,38134,-33530,-47808,4967,2242,-3744,1380,-102709,260905,-288897,68429,6483,10072,4923,-43204,11396,-7911,24609,-20487,2825,-4067,14240,-9343,13651,-12143,10817,-12038,10395,-11982,39794,-36754,easy
18842,26075,8544,12633,5509,6371,6123,-20256,1209,4889,1902,4157,156951,34949,1209,-9239,-2105,2771,-11654,4260,-2154,-6710,5376,5067,-12107,-19146,12167,-7586,7122,10461,26161,-5420,-7115,-10228,-3318,-3936,150828,-168605,-453,38268,55205,-30689,-23406,13726,0,-3363,14321,-19282,-14128,2529,-876,-2642,-4007,7481,1746,-10440,-1386,2296,5394,-14397,difficult
528436,31730,6723,12219,4022,17584,-420304,-14433,-2782,-6621,-1102,-13645,-102676,-16444,-434,-5323,-986,-6850,40590,-14482,-5020,-7142,-3113,-11319,-409653,-24466,-5025,-10433,493,-13865,-492940,-16320,-3980,-11537,-2366,-10631,317628,143266,-450243,-83287,-2011,1962,-9984,8146,2348,-4586,-5,1045,1298,-1819,-3291,-1104,116,-2127,3606,-2859,6795,-4469,-2546,3234,easy
89781,31758,12661,8167,5588,6358,521049,100198,22338,194449,15437,11991,-70096,-15790,6269,-3243,5459,1198,-65816,71594,83317,20087,32247,17988,170056,143681,26138,31865,52688,3692,-46479,239,34038,16831,46203,3227,-591145,4280,235872,-216535,-115988,87384,72087,-143442,-16069,77048,-57179,7900,-197692,23330,11778,-15034,-9978,26788,20441,-6485,-10793,16790,-14296,-465,difficult
219978,77133,6208,6098,7762,5792,1338801,450295,42774,19107,18376,8530,-92282,-64264,-905,5352,6266,8352,-166357,-31374,17707,-3460,12044,906,-124979,-48945,-1938,-1412,-229,7648,-103680,-55101,4474,-869,4890,1377,-1431083,-74075,41378,21299,-514559,32890,-17571,-6156,-43679,18612,-19645,6412,-13755,-8812,2048,543,-12110,5778,-12273,5119,-178,-7446,6742,-6271,easy
420881,33447,8659,10496,6662,7497,10147,49407,17922,-8757,4358,-2269,-379685,-3754,-7250,-5390,-5222,-4399,-322230,-9347,-5978,24438,7855,7476,-385254,-29031,-5912,-8530,1117,-6214,-323427,4799,3722,-9313,-1786,-5553,-389832,57455,-63024,61827,-53161,-5593,-19684,33830,-25172,1272,66,9634,3367,29828,-32968,-783,-9580,13077,-6738,-2903,-2130,11875,-13690,661,difficult
842472,76797,20258,27690,18229,24292,-353971,-60011,-9926,-12497,-11085,20312,-462832,-28206,-7161,10967,-7628,-10580,-680049,-52865,2477,-22895,-7360,221,-834180,-65241,-17176,-21458,-12765,-19220,-496932,-43798,35085,-16643,-5045,-2004,-108861,-217217,-154131,337248,31805,-24659,-12376,21443,2765,9638,-19653,52261,23464,-33862,1437,4815,3457,268,-5405,7720,-30892,10801,-19441,17216,easy
11849,16244,5032,6713,6849,6676,33685,12687,148,-3379,-5468,-2657,109201,18696,-1067,-4911,-1893,-5749,69418,5230,-2170,-4553,-3987,-3496,147586,-7459,-3174,-5473,-6415,-5633,61762,9449,5072,-5033,-2281,-3159,75516,-39783,78168,-85824,6009,-13466,-12689,16908,-1215,-1103,-1004,8246,-1532,358,-920,440,3575,-2094,-2428,4134,-3092,2253,-2137,2474,difficult
54606,55517,3862,4436,17776,12542,57100,-38970,7526,-1340,-14563,-9501,382131,11955,78888,3070,-8929,-527,-17766,-45492,7561,-2433,-15437,-9785,511634,317763,12659,17980,-6845,8671,1325222,-2596,3816,10992,-8763,24437,325031,-399897,529400,813588,50925,-57447,363255,-320359,71362,-71327,5098,-8843,4410,-5503,20413,-6988,5634,-6508,8592,-1918,8974,-9258,18456,15766,easy
612610,60014,24983,13166,13456,4530,-576059,-23736,-4368,-1543,-11161,-1769,-586764,-43082,-24745,-12736,-10589,-4075,-583149,15739,-16484,-10389,-11388,-1726,-546325,-24599,-24239,-11710,-11847,-3599,1034753,122394,39870,-7621,18359,5314,-10705,3615,36824,1581078,-19346,58821,-40338,146993,-20377,8261,-7755,64109,-11193,2347,-1321,4089,572,-799,-459,30206,-2306,2349,-1873,8913,difficult
183026,25250,5317,2629,4941,21079,527503,50651,20612,15585,24137,47647,688781,-7520,5074,9717,-420,-10760,-111219,-8716,15549,1562,-3207,-19164,292450,46622,-3112,9329,6755,-11930,-133722,6003,-1689,5556,-2086,-13913,161278,-800000,403669,-426172,-58171,-1196,55338,-40619,-15538,10475,-18661,1423,-5868,-8155,7767,-3773,-24557,-2787,9962,-8841,-58407,-8404,7234,-1983,easy
204133,38566,16527,6562,8631,4823,-172637,-23385,-14831,-4806,-7506,-3914,800225,194578,242,2644,17409,8218,145339,31844,-10505,-1562,917,1513,-198742,-36388,-16005,-5471,-6528,-2686,-125688,902,-6958,-5865,-4855,-840,972862,-654886,-344081,73054,217963,-162734,-68232,37290,15073,-10747,-5500,9047,7450,-4206,-3909,-394,24915,-16492,-7445,1673,12132,-6705,-4199,1846,difficult
88382,20424,5836,8102,6528,7526,31822,33507,1310,-2579,-975,663,-52599,-13641,-5157,-6375,-4261,-5046,2153543,905609,62804,10326,22368,9309,-32801,-19093,-3689,-3168,-5566,-5317,317206,30767,-532,5692,20363,32017,-84421,2206142,-2186344,350007,-47148,919250,-924702,49860,-6467,67961,-66493,3157,-3796,16701,-13494,8860,-3286,26629,-27934,25929,-5709,14355,-14626,37334,easy
438031,67407,14535,10236,14708,14676,-326106,-15969,10578,5419,-105,-808,-358993,-61858,-12145,-8951,-14095,-12887,-350610,-33197,-8335,-3773,-10103,-6481,-218017,-27930,-12949,-9082,-5757,8045,1341402,234232,85053,36164,-3589,36244,-32887,8383,132593,1559419,-45889,28661,5267,262162,-22723,3810,-4614,98002,-14370,5178,-5309,45246,-13990,3992,4346,2168,-12079,6406,14526,28199,difficult
29800,6584,4921,4495,5272,5119,-27425,1269,-2891,5591,4529,25502,-17988,-480,9984,-1207,3775,22688,800,550,-2451,5875,4759,34282,-17038,-4197,-4454,-2508,-1309,10530,95637,2171,146,-2282,6674,15336,9437,18788,-17838,112675,-1749,1030,-4747,6368,12875,-12435,-2003,4600,-6798,7082,-8383,226,-754,984,-6068,7983,-2814,11594,-23752,4806,easy
