delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
103079,22931,4557,7511,8710,4902,11840,3786,259790,18499,8034,-560,731,568,-7829,-1401,1450844,169097,31362,51211,31504,40029,3057,7459,443823,22330,9223,3095,1828,15884,5427,528,-74102,7948,9955,3157,-3296,723,-6299,1102,1191054,-1007021,-517925,150598,-146767,-14382,23328,-22139,732,51771,-48116,62,30773,-29676,-5124,39461,-24145,-15161,10886,2370,-11726,8860,-6931,574,easy
674247,38864,2644,9574,7869,29419,8646,9475,-478032,88357,42975,3203,8797,8784,26492,25750,1977134,18788,72658,10597,14424,30031,7946,12498,-655882,-20396,7366,1723,2136,13631,35761,14463,-207487,5376,5838,9113,46127,11090,7911,27711,2455166,-2633016,448395,-69569,-39184,25772,29683,-65292,-1528,7394,-8874,7390,5627,-12288,43991,21247,-16400,-2541,-18546,27815,-27850,-13252,1965,13248,difficult
43430,32623,3164,7262,9359,19008,7674,10080,213334,33504,6196,26565,21973,3024,571,5472,965478,-8245,12463,-6225,836,-14674,-4595,-6792,1439587,109502,114682,23844,18337,15126,12217,16,169122,-25449,-1130,-3660,-2401,-13566,-4701,-6035,752144,474109,-1270465,-41749,117747,-134951,6267,102219,-115812,-32790,30069,-27504,-21137,17501,-20738,-17698,29800,-28692,-5166,16812,-16918,-12264,6808,-6051,easy
318629,72377,6353,8011,6799,36714,20576,17670,598506,315270,50795,17109,16000,-13721,7990,-1247,12082,98381,21485,16683,16308,17326,-5091,16285,233037,-446,13432,37866,35106,15005,3167,-66,508504,-14471,5279,-1815,48686,-6597,632,-4635,-586424,220955,275467,-216889,-98827,-14025,-29310,-8053,-8153,-426,21183,-39681,308,18798,13580,31047,-2321,-21602,-13081,8258,-2535,17532,-16351,-4569,difficult
1357272,192118,23346,53416,20045,28715,30633,13660,-933720,-100114,-6806,-25954,6336,14001,-2617,-6261,-1116228,48247,-7519,-21421,-8186,37356,-12515,5711,-1299337,-170591,-18723,-49480,-14745,-19255,-28682,-9615,-1004054,17230,-19721,-25912,33439,41464,-9754,-805,-182508,-183109,295283,148361,-218838,187821,-713,-11204,-998,4533,-28059,23568,-14522,-6559,48184,23355,-56611,60719,-9898,-16167,18928,11972,-15326,8810,easy
99529,78012,9056,17463,13434,32727,14781,11657,580659,-20402,545,-5150,-2057,-17566,-4090,-5739,68256,-64980,1797,-10910,-8040,-20999,-3854,-8276,193972,29711,-2295,24964,32796,5445,7270,34250,1364022,10670,3651,23850,2735,-4592,9345,12572,-512403,125716,1170050,-44578,94691,-19041,1252,-4092,5946,-5760,35874,-1114,-5983,40836,-30061,-3433,26444,-10037,236,11124,2075,-2537,42526,-21678,difficult
1273353,238528,128617,28763,22845,41820,24465,19033,-973803,-153022,-100423,34986,-3227,-18131,-5843,-8996,-1088693,-131522,-96976,-691,-7064,-31188,-20538,-13509,-1263505,-223863,-127726,-24879,-16822,-36240,-21565,-15812,-1265451,-225731,-114653,-18646,-4464,-29486,-8664,-12859,-114890,-174812,-1946,21500,-92341,-1868,3447,-30750,13073,-35677,-24188,6233,-3837,-9758,12358,-13057,-5052,6754,-14695,-1027,12901,-4513,-2303,2953,easy
689266,168524,43399,62016,35942,55175,42619,18666,-674358,-154849,-31248,-44094,-22145,67697,-21066,-132,-594924,-151097,-39248,-59316,-35146,-50397,-40913,-17814,-651897,-155200,-37631,-44033,-19122,-5941,-29365,7810,-679838,-147107,-41686,-44001,-22306,-17351,-25961,-7365,79434,-56973,-27941,3752,-4103,8093,-8000,1617,-4055,-15222,15283,32,-13001,16024,-3184,-118094,44456,-11410,-19847,11548,3404,-17682,25624,-15175,difficult
215459,45901,14989,7461,9729,19991,16959,9888,-139567,65206,-734,23181,-3344,-7051,-14809,-2670,-133797,-41358,-11733,-6354,-7906,-16851,-15620,-9041,-88163,46425,-5663,6890,6526,14519,9364,6032,1748860,294064,20370,34083,21269,-2503,825,11348,5770,45634,1837023,-106564,87783,247639,-10999,6070,26033,-29535,13244,27193,-4562,14432,14743,-9800,31370,-17022,-811,24984,-8539,-6371,15073,5316,easy
1218886,213363,43202,21296,16787,31368,29621,8793,-1140354,-160524,-18616,-1790,-6518,113322,-16900,-95,-848610,-132777,-39786,29663,11927,21049,-18252,-618,-1127318,-167723,-37483,-15951,-8619,-14838,-26589,-2526,-174853,-124088,-20004,-5403,12546,32336,-581,10871,291744,-278708,952465,27747,-34946,43635,-21170,2303,17479,31453,-45614,10548,18445,-20546,21165,-92273,-35887,47174,-1352,-8337,26008,-523,-1908,13397,difficult
1015213,88345,50349,25310,25579,36355,51153,17670,-458692,269587,-6027,15053,14091,-13182,37821,10157,-1011476,-80960,-48840,-15188,-22459,46660,11373,-7869,-717076,-46415,-27169,-13419,-14434,73459,-30861,-9090,-946780,-22693,-33442,7544,-2823,14992,-31488,971,-552784,294400,-229704,-350547,34545,23722,-42813,21671,-6273,-30241,1769,20963,-36550,8025,11611,59842,26799,-58467,-26448,-42234,-627,-18026,-1221,10061,easy
1151511,184633,14989,16700,20995,30359,32227,14124,-920802,-86095,-9024,-9885,-12360,-5323,-4058,-762,-992975,-112094,-6424,3478,-3829,-4765,-17322,27488,-1145644,-175235,-9576,-3078,-9175,12524,-22158,-1417,-1142164,-144037,-9772,-15034,-13565,20351,-14436,-883,-72173,-152669,3480,-25999,-63141,31198,2600,-3152,-196,13363,-6556,-11956,8531,-5346,-4390,558,17289,7827,-13264,-4836,7722,28250,-28905,534,difficult
801077,66024,15735,10883,22211,28948,27561,15657,-220853,-25557,-843,-8295,522,-11935,301,6673,-406321,-27454,-13778,9696,-14007,20073,-11208,17110,-522588,-37358,705,2558,-10658,-20321,-16131,-13166,-734642,-33774,-8242,24933,12422,-2329,4164,-876,-185468,-116267,-212054,-1897,-9904,3584,-12935,14483,-8947,17991,-7138,22375,-14529,3349,23080,32008,-40394,17992,-11509,-4923,20295,10437,-30276,12290,easy
383693,98520,21148,25707,16493,51321,16653,15544,-236171,-57996,-8333,-9297,17073,-2532,-1738,4945,2169187,68264,1086,-16066,9164,2891,30151,8130,-225537,-76417,-12583,-16235,-11550,-36700,-7028,-10408,-323243,-71542,-18089,26716,271,-26490,-2762,11019,2405358,-2394724,-97706,126260,-144681,4875,9419,-13669,-5506,-6769,-169,42951,-7909,-20714,11821,5423,-39591,10210,31889,-37179,4266,3185,-18538,21427,difficult
631136,104782,54362,17681,37234,27825,24009,21470,-518231,-36208,-51328,-13087,-32480,-8616,-20208,-12687,162606,-64531,-39950,795,-27356,52523,1542,512,-514815,-11089,-44717,21542,40089,4105,-12516,7225,-41424,66548,34565,3745,-20949,21969,13195,4625,680837,-677421,473391,-28323,53442,77637,11378,-4767,79282,13882,20747,-17797,5124,67445,-61038,61139,-48418,17864,21750,-14058,25711,13199,6713,-2600,easy
403504,113329,20594,27758,20636,41209,16405,34183,-61459,-76770,-13223,-21102,-13807,-34097,-9343,-31606,309890,-72258,-15663,-22941,-13494,-26036,-7434,-22404,259424,-55959,-1917,-12872,-14135,-30406,-10660,-28193,425960,-36469,17469,17501,-12313,7111,16949,-1569,371349,-50466,166536,4512,16299,19490,-2440,13746,19386,-1839,10069,30373,313,-641,1822,8061,-4370,37517,1909,-3226,27609,9202,-5789,26624,difficult
611468,158209,14044,53485,30887,28965,28424,21071,-318666,304874,46070,-35629,-1370,-11197,13220,-9433,1198800,-77044,2228,-41723,-22843,-20321,-23846,-18211,292306,-126040,12767,-21425,-8046,-16993,-22290,-14864,188303,23997,48833,-33013,-15082,2910,2111,3938,1517466,-906494,-104003,-381918,-48996,150037,-43842,10539,36066,-6094,20298,-11588,-21473,14797,-7036,-9124,3328,19903,-37066,1556,24401,-8778,3347,18802,easy
938633,205117,13317,28823,16933,30345,28592,24856,-855250,-190469,-2906,-26317,-5905,-8171,-22191,-21524,-822481,-81877,-6530,-11782,18981,32161,51503,-15914,-163549,-111743,658,8820,9739,13848,32665,4390,-805995,-167802,-8084,-22417,7884,-8410,5093,-6539,32769,658932,-642446,108592,-29866,-56059,-3624,7188,-8742,14535,20602,-31237,24886,-9242,-1855,40332,-18313,-22258,73694,-18838,-27572,5610,20304,-10929,difficult
363637,71536,9003,9334,13966,14072,22752,7986,1957610,-17744,13138,7962,-7409,558,-13850,-1771,2158238,68497,39946,112109,36740,116157,15198,16866,422043,61277,-794,18449,4123,-2025,-13218,-4820,326727,-48302,933,-3665,-8493,-798,-17677,-3894,200628,-1736195,-95316,86241,-7220,-109579,26808,-40740,1727,104147,-93660,-22114,44149,-32617,-12616,115599,-118182,1227,29048,-28416,-4459,18637,-21686,926,easy
984710,166554,67998,22724,50668,56172,56027,17556,-833624,-136725,-9867,-9199,-37675,-7417,-35815,-4863,330713,-63016,-32897,13520,-4400,-35191,-32648,-2499,-979661,-142284,-58559,-19248,-33976,-17408,-39925,-6665,-931686,-110757,-27325,9454,-28983,-17354,-40254,-548,1164337,-1310374,47975,73709,-79268,31527,-23030,-25662,31234,22719,-32768,28702,33275,-29576,4993,-27774,17783,54,3167,-7277,-329,2364,-4166,6117,difficult
280522,187590,15252,16585,16528,45540,12805,10297,-157403,-181128,-13825,-7623,-12079,-29685,-8453,-7877,-203859,-162262,-13560,-15759,-13971,-16359,-6842,-6347,395045,-16393,-7718,12567,-5554,30321,32639,25727,196175,-157879,-6778,6041,6799,-22385,4466,-1784,-46456,598904,-198870,18866,145869,-141486,265,5842,940,-8136,28326,-6526,-1892,8417,12353,13326,46680,-52706,1611,39481,-28173,1530,32074,-27511,easy
554056,180472,42463,37685,31500,57004,30947,8111,-502573,-146591,-36268,-21406,-11336,35348,2397,5620,-436158,-155707,-36045,-36588,-27765,-44046,-17747,-3614,-271395,-118100,-19879,-12048,-17647,-2791,-11553,625,-540780,-176402,-22837,-18342,-3061,38403,-16924,2710,66415,164763,-269385,-9116,37607,-58302,223,16166,-2958,-15182,24540,-6294,-16429,10118,14586,-79394,41255,41194,-20144,6194,-5371,-9234,4239,2085,difficult
569709,304551,36002,31087,23301,47522,21013,13715,-500814,-282935,-31912,-28864,-22303,-45733,-19545,-11726,-424417,-288390,-34362,-29185,-21774,-37012,-15123,-10106,-532368,-278757,-29034,-23080,-14769,-13594,-10199,22389,-500354,-275557,-32534,-20813,-18939,-32253,-19112,-8084,76397,-107951,32014,-5455,9633,3200,-2450,5328,-3500,-321,6105,2267,529,7005,-4170,8721,23418,-18659,4422,4924,-8913,1620,32495,-30473,easy
493053,84683,12641,16497,12706,47234,12090,17425,-412531,36536,-10739,34217,5451,-14147,649,-3932,-390785,-42904,19425,1109,37573,-13906,-4434,-2396,-461331,-75355,-2986,-12570,-9516,-25885,-6260,-4770,241285,-38234,-7553,5702,11552,-20067,-1756,-5998,21746,-70546,702616,-79440,-32451,37121,30164,-22411,-4567,-33108,-13679,18272,32122,-47089,21068,241,-11979,5818,-5083,-1826,4504,1536,-2374,-1228,difficult
248061,47923,12550,19422,13550,45860,11675,14882,-159602,1126,-9310,-15708,-8603,-30344,-9264,-13277,-139636,-10104,-3855,-13692,-11068,-19555,-3348,-11874,-242325,-32137,2539,-9993,-10109,-4117,-2244,11852,-234023,-29831,-10992,-16068,-11245,-13428,-2735,3982,19966,-102689,8302,-11230,-22033,2306,5455,6394,-13531,2016,3699,-6075,-2465,959,-1136,10789,15438,-9311,5916,1104,-491,1403,23726,-7870,easy
192765,28031,9027,12145,20678,14485,9168,6364,258543,40256,-2515,14749,1608,5383,8150,7850,-187251,-14461,11370,-3904,8292,5420,6952,15549,1468527,49211,6034,6503,1443,6017,19758,22842,2799169,389177,22034,-2314,6123,31353,6732,3410,-445794,1655778,1330642,-54717,63672,339966,13885,-5336,16000,-18653,10407,-8817,6684,-6849,4680,37,597,25336,-1198,12806,-13026,7699,7293,-19432,difficult
596882,61824,16673,17749,14866,23181,16827,13577,1499702,515247,71778,3288,30838,22385,-3815,-3414,-528443,13352,-5629,-7200,28998,8,24547,8837,-541195,-26354,-10992,8775,22783,28048,2246,-6555,-394555,-16546,-15434,-5126,-5388,-16831,-9005,-6290,-2028145,-12752,146640,-501895,-39706,9808,-77407,-5363,-4442,-10488,15975,-13901,-1840,-6215,-28171,-22377,28040,-44879,28362,-22301,-11251,12251,-15392,265,easy
388816,50851,23953,15850,11843,15011,13016,13073,120313,-36382,-21179,-13530,-10524,-11633,-9451,-11619,-125287,-32651,-18920,-10433,-10833,-11508,-11563,-10946,-292458,45578,-5729,-5393,19185,24953,489,-1474,166804,203716,-19749,-14150,6984,1925,-489,386,-245600,-167171,459262,3731,78229,158138,2259,13191,-14020,3097,5040,-8757,-309,30018,-12201,125,36461,-23028,-2112,12052,-978,673,9472,1860,difficult
282866,86024,18068,9114,6233,19534,16093,9190,-155987,-61299,-15903,-8108,-4985,-16864,-15303,-8776,-181328,-69350,-8854,-7768,-3326,-9149,-6386,-7790,-280039,-77757,-6613,-1589,802,16809,-7410,1321,-280685,-69070,-12958,-2223,8888,2944,-8900,7534,-25341,-98711,-646,-8051,-8407,8687,7049,2241,-6345,340,6179,-634,1659,4128,8086,7715,25958,-13865,8917,-1024,-1490,986,9111,6213,easy
513663,89783,14304,7872,10651,19264,19871,10148,-481817,-70142,-2396,11988,-3135,24925,-10736,8537,-463556,-64970,-9574,6192,-809,31994,-3447,13437,-426336,-2969,3776,11580,-2515,25151,-2373,8273,-495449,-58715,14476,-6663,11756,28981,767,668,18261,37220,-69113,5172,62001,-55746,-7178,13350,10700,-5796,5388,-18243,2326,-1706,14271,7069,-6843,3830,7289,1074,3140,4900,-5164,-7605,difficult
307671,43924,5987,3536,7964,36488,12326,6946,-84929,-35853,-3028,1675,271,-26352,-856,-147,-269113,-37840,239,-1109,-3577,17065,3768,2557,-236345,-26489,-4397,-2751,-6160,-31929,-9881,-6118,-192552,94551,-2753,2837,-897,-1323,14272,5634,-184184,32768,43793,-1987,11351,121040,3267,-4636,1644,-2784,-1642,5588,-3848,-2583,5263,43417,-48994,30606,4624,-13649,24153,2704,-8675,11752,easy
168437,49472,7254,11828,11150,30104,9924,12256,477754,180561,29700,19608,50198,10459,30465,7331,152788,75031,-887,-1444,-2941,-24262,-3115,-6560,324451,189572,74895,28369,6687,-1154,8110,1390,-146898,-12446,6293,21283,4381,-14481,4444,-3909,-324966,171663,-471349,-105530,114541,-202018,-30587,75782,-68602,-21052,29813,-7086,-53139,9628,-2306,-34721,23108,-13327,-33580,11225,-3666,-13891,7950,-5299,difficult
1237384,191474,30035,19699,17493,34307,11172,11358,350510,10684,359215,76650,42007,58353,49172,20422,-489845,-93251,6812,22031,71269,3201,15576,1161,-692746,-132585,-11983,-16235,-5473,-3712,2163,-8403,-405148,-62399,-28093,-10863,-882,66981,9311,7261,-840355,-202901,287598,-103935,-39334,70186,-352403,-18795,-16110,-54619,-38266,5372,29262,-76742,4591,-55152,-6913,70693,-33596,-13413,7148,-19261,-9564,15664,easy
200491,57709,13574,7603,6877,28616,10993,7780,762757,41,52676,-998,9871,-6299,9169,2995,-163781,1295,305,8600,4101,-13314,1889,3910,-184365,-37047,1315,6567,-2907,-3668,-6780,-1679,-198122,-39591,-6338,11839,-1028,-20478,-5764,-3094,-926538,-20584,-13757,1254,-38342,-2544,-52371,1010,-7653,9598,-2033,5272,-5770,-7008,1879,-7015,9646,-16810,-7280,-8669,1016,915,-5589,-1415,difficult
822106,32193,8694,5644,7279,4798,7714,2783,-767420,-22732,-6753,-3505,-5930,14808,-5809,1810,-741979,-17853,-6087,-3687,-2038,11361,-4316,3957,-663698,16107,-6045,3678,-3754,8549,-5743,5782,-802640,-19821,-1234,-574,6014,37360,20406,6479,25441,78281,-138942,4879,33960,-35928,666,42,4811,-182,7365,-4252,3892,-1716,9768,-3447,-2812,28811,1493,-1427,26149,2147,1825,697,easy
157863,21277,4882,6752,7053,23850,10832,7364,-129522,-7879,-4159,-3723,-1846,28508,5971,-2160,248976,259732,57940,47667,4870,21687,23104,11469,-127332,-10108,-1952,3706,1947,767,5230,7300,-112149,36012,-1605,15079,12171,2093,11428,2083,378498,-376308,15183,267611,-269840,46120,62099,-59892,347,51390,-43961,11373,6716,-2923,10224,-6821,-20920,1326,17133,-17874,6198,13629,-4169,-5217,difficult
464291,93998,8603,32468,50540,26757,21819,11665,-181442,-78700,-6850,-31118,-47942,-25161,-20849,-11044,-421998,-65451,9549,-13292,-26510,9140,-5341,256,-351367,3155,19690,699,22934,45350,-11560,6710,208620,223843,2769,-20625,-15037,19422,20918,6784,-240556,70631,559987,13249,68606,220688,16399,10141,-16921,17826,13991,-21324,21432,49444,-37971,34301,36210,-25928,15508,-6219,32478,11300,6454,74,easy
397717,94765,20915,27296,22048,12119,16541,11363,83907,160107,38956,2861,1384,19417,-3045,9643,-84060,-44988,-12930,-17259,-10097,11302,13075,-3005,-290991,64542,-4575,-18311,-3142,48395,3648,14129,166852,-24229,-6136,-16030,-16118,2794,-9766,-5075,-167967,-206931,457843,-205095,109530,-88771,-51886,8355,-1561,-20120,-1052,2281,-11481,6955,-12976,-8115,37093,-45601,16120,-9427,-13414,-12648,17134,-19204,difficult
68163,23512,3206,1415,3247,5248,4836,4653,334519,132989,40604,54894,18679,43161,15343,12086,505709,91129,5503,11471,26412,26670,23625,9656,495646,-14369,2123,480,878,-782,5713,-774,54723,15475,678,1086,6661,10740,5760,-1645,171190,-10063,-440923,-41860,-105498,29844,-35101,-3380,-1445,-43423,-10991,606,7733,-25534,5783,-16491,-27452,11522,8282,-17912,47,-2430,-10430,-871,easy
340664,179003,31932,23404,7621,34701,20266,15523,-98042,-170847,-25746,-11207,-2924,-28730,-3458,-11089,-303038,-168399,947,-5276,3257,24330,-2006,15714,577279,-109863,3526,-19229,10421,-5157,-7107,2821,-307469,-164407,-28273,-13180,6131,-14208,-6500,-7989,-204996,880317,-884748,2448,58536,-54544,26693,2579,-31799,5931,-13953,6049,6181,7164,-4290,53060,-29487,-9051,1452,-5101,607,26803,-12893,-10810,difficult
922450,183077,60424,32407,19961,31909,21012,9984,-639334,-124199,-41913,-27812,-8113,-23094,-15041,-4267,-728587,20380,-56369,-4763,25932,3872,8441,20123,1361512,248603,26046,2773,37262,5490,-946,16616,-406433,-12726,357,-18131,7750,52397,-762,12351,-89253,2090099,-1767945,144579,228223,-261329,-14456,82415,-25689,23049,7536,-20904,34045,11330,-29512,26966,1618,46907,23482,-9387,184,24390,-3507,-4265,easy
280424,165740,26500,15749,23820,26548,12474,13695,2419570,-145381,-24090,-9670,-19509,29210,21542,18898,817720,220100,74179,35058,-1928,28752,6053,2090,-18133,-11342,32397,34806,-9584,31963,4332,428,493274,201517,32635,17175,10508,36497,-6254,24420,-1601850,-835853,511407,365481,-231442,212859,98269,-41782,238,44728,-252,-17631,17581,-7656,20092,-458,3211,4534,-15489,-1721,-10586,-16808,-1662,23992,difficult
198594,127333,18172,21005,13521,48252,26690,14998,407915,113562,37012,12514,3805,-23514,35806,20768,899222,282621,35213,35715,3972,-1443,-14287,8055,-112842,-111264,-14408,-16369,-8392,-38890,-25504,-11021,-82222,-20954,103755,28771,12080,2374,-19450,12140,491307,-1012064,30620,169059,-393885,90310,-1799,-49621,118163,23201,-52084,45140,167,-12364,20472,22071,-37447,41264,-50093,-11217,6054,-12713,-19076,23161,easy
123738,15838,3185,4147,3072,5844,4121,2798,986982,77960,1377,2926,4885,8087,233,3334,438510,13711,8423,4522,3939,124703,13422,27403,-84015,43656,5108,6749,15457,37897,13889,15968,-27305,-8075,1675,-1333,-1395,1903,-1727,5732,-548472,-522525,56710,-64249,29945,-51731,7046,-3315,-3433,1596,2227,-8082,-946,11518,-16852,116616,-86806,-35994,13189,467,-15616,24069,-11435,-10236,difficult
530151,49304,9483,18877,17873,17041,15676,11208,-502095,-40443,-6093,-9227,-13109,9855,-5021,35556,-378563,-26682,-4679,-14235,-12036,-10808,-12531,-7911,-424241,-33634,-6618,-17652,-13993,-15535,-13966,-8357,63934,213066,19489,-11302,9857,1312,-4859,3613,123532,-45678,488175,13761,-6952,246700,1414,-1939,26107,-5008,-3417,6350,1073,-1957,23850,-20663,-4727,16847,-7510,-1435,9107,-43467,-446,11970,easy
