delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
282444,197186,32168,55063,12461,29758,-264421,-192814,-26673,-47714,-11271,-19535,-278817,-194275,-30229,-48775,-9207,-15531,-279059,-187231,-27623,-51112,-2778,-10853,-14396,-242,-1461,7044,-3556,2606,-1061,-2337,2064,6429,4004,4678,easy
140900,38022,7164,11779,7207,9356,561989,108896,2669,41436,1360,48892,-136108,-32354,-1015,1780,-1481,40715,-78458,100391,4686,28336,9218,12300,-698097,57650,-141250,132745,-3684,5701,-39656,26556,-2841,10699,-8177,-28415,difficult
31342,38404,5877,9360,3240,8112,137113,-34527,-4707,-4527,-1123,1209,-15441,-30704,-5004,162,5871,7893,51673,-25755,1335,-8293,-2038,-3588,-152554,67114,3823,4949,-297,6339,4689,-8455,6994,-7909,6684,-11481,easy
574634,238771,34928,26289,30143,26123,152400,-62170,91781,40304,-4668,9582,-329101,-194235,-30751,-22008,-27415,-14645,-285315,-151023,-15571,85890,-24604,19546,-481501,43786,-132065,43212,-122532,15180,-62312,107898,-22747,2811,-24227,34191,difficult
50150,17334,2006,18369,5686,27238,-27654,-7299,32367,-1144,261,-15131,-26057,-739,11652,-6176,647,-11373,-42262,7477,6804,9810,6059,-5659,1597,-16205,6560,8216,-20715,-4848,-5032,15986,386,5412,3758,5714,easy
184561,24721,3468,34574,9082,18717,4800,17541,1662,-23164,-393,-12419,-157482,4123,20842,-32450,3660,31121,-94937,-10188,1316,-31716,-4691,-14103,-162282,62545,-13418,-14311,19180,-19526,-9286,734,4053,-8351,43540,-45224,difficult
22279,30174,5261,12543,11920,16864,83900,-25046,-2477,-8444,-10342,-14945,-7437,-22736,-1298,-8995,-9581,-10268,13529,-15256,-503,9129,-1149,34076,-91337,20966,2310,7480,1179,795,-551,18124,761,8432,4677,44344,easy
76169,28034,11648,8372,2813,21600,540288,65468,10240,-1033,3287,8918,-54601,-1410,-10533,5230,5901,21580,-66894,5052,-1759,23088,5733,19462,-594889,-12293,-66878,6462,-20773,8774,6263,17858,2614,-168,12662,-2118,difficult
415537,61081,22698,7518,8808,18441,-406681,-55863,-9998,-89,-1384,14183,-411815,-48068,-20730,2073,-2365,-1898,-414927,-53366,-13278,-256,-5854,-2338,-5134,-3112,7795,-5298,-10732,7452,2162,-2329,-981,-3489,-16081,-440,easy
225789,69695,37444,16277,23766,45476,-220852,-43675,-34411,-1636,-19890,-29187,-219340,-62798,-34293,-12102,-8142,-9958,-212754,-32214,-16837,-10608,-19043,-25961,1512,6586,-19123,30584,118,17456,-10466,1494,11748,-10901,19229,-16003,difficult
302846,51259,9780,6817,5121,10014,-289314,-32326,-3253,-937,-165,15725,-295880,-44735,-6487,-3468,542,49746,-298912,-47083,-8305,2208,-2727,9581,-6566,-3032,-12409,-2348,-3234,-1818,-2531,5676,707,-3269,34021,-40165,easy
338184,46305,6980,37877,9924,11706,-115402,-32594,-5503,-21995,-7337,-2239,2152170,-2008,5155,18744,-4666,8104,226918,806113,151031,-9404,18727,70989,2267572,-1925252,30586,808121,10658,145876,40739,-28148,2671,23393,10343,62885,difficult
650772,94445,13858,11589,9238,15601,-600145,-51506,-3413,-8206,-6642,847,-642917,-80486,-8509,8377,-2497,-7353,-649044,-83347,-3119,-951,-4130,35514,-42772,-6127,-28980,-2861,-5096,5390,16583,-9328,4145,-1633,-8200,42867,easy
200576,42137,13392,3832,6142,16469,-23676,-9153,11099,25411,3042,11674,-156264,-21691,598,35455,3097,22177,-181762,-33128,-2163,-427,-2121,4521,-132588,-25498,-12538,-11437,-10501,-2761,10044,-35882,55,-5218,10503,-17656,difficult
109315,37397,10868,22126,6514,26138,142957,20376,-9904,-19337,-4591,-20762,-47961,-27228,-317,33284,-575,-8333,-100476,-4495,13801,-5797,1420,4978,-190918,-52515,-47604,22733,9587,14118,52621,-39081,4016,1995,12429,13311,easy
139233,21369,10093,13725,3841,11637,-132333,683,5383,-1125,1376,18240,-128276,-16576,2108,-11703,744,-1128,-136070,-13052,-5910,6804,1877,11879,4057,-7794,-17259,3524,-3275,-8018,-10578,18507,-632,1133,-19368,13007,difficult
99102,40371,20319,26412,13648,27771,-61824,-13091,-17486,-16197,-1341,5160,-92934,-29050,-15243,-12319,447,2504,-90878,-29561,-779,-19845,561,30092,-31110,2056,-15959,-511,2243,14464,3878,-7526,1788,114,-2656,27588,easy
18763,19260,18580,13408,10067,13915,29069,-7026,-12679,-10117,-8177,-10706,38181,25315,-7584,-9400,-9263,-5138,15741,-6705,-13941,5623,-7,3257,9112,-22440,32341,-32020,5095,-6357,717,15023,-1086,9256,5568,8395,difficult
36091,11483,6369,4718,2372,5452,-20879,6576,6674,17222,7176,3057,-20827,-5535,3283,3491,2222,16258,-34193,-5876,11793,10378,2248,26739,52,-13366,-12111,-341,-3391,8510,-13731,6887,-4954,26,13201,10481,easy
157052,30043,5869,5294,5550,10645,-150444,-21221,-5536,4811,-912,8617,-140313,-20424,882,12762,-4473,43336,-152666,-24424,-18,294,-2004,24473,10131,-12353,797,-4000,6418,-900,7951,-12468,-3561,2469,34719,-18863,difficult
88124,38159,8183,13532,6095,13066,-53038,-25840,31322,-4473,5276,2615,-51082,-23297,2599,287,-2660,-3504,-72267,2568,1538,-10375,1982,-1939,1956,-21185,2543,25865,-28723,-1061,4760,-10662,-7936,4642,-6119,1565,easy
497808,70913,8657,17163,20645,16357,-488080,-54015,-6558,-15561,-17829,-8010,-487881,-56748,9014,-9672,-12319,-6622,-476294,-61633,-4810,-5822,-18446,32123,199,11587,-2733,-4885,15572,-13824,5889,3850,5510,-6127,1388,38745,difficult
55858,9456,10112,19416,4606,19368,-26524,-4510,20935,10754,3523,-6018,-32693,7970,-4365,-13517,2639,1382,-48166,21111,-2264,10169,2636,5043,-6169,-15473,12480,13141,-25300,2101,-24271,23686,-884,-3,7400,3661,easy
438455,130592,9445,16255,13665,15580,-433297,-119297,12390,6261,-7983,24051,-432541,-117816,-222,-9474,-5075,7091,-432829,-109446,19239,-10193,-11025,15136,756,-288,1481,8370,-12612,19461,-15735,-719,2908,-5950,-16960,8045,difficult
260906,27808,5246,2412,3916,10525,-244369,-15601,2788,15591,-202,5028,-246391,-18700,4216,6052,-1222,4632,-252909,-7833,-2130,4377,13119,1780,-2022,-6518,-3099,10867,1428,-6346,-9539,-1675,-1020,14341,-396,-2852,easy
285215,117659,31502,11596,14265,12620,-157334,-99438,-27449,-7424,-9736,-11263,-252959,-81424,-15378,7617,9541,2697,-218195,-61450,27085,25086,-4830,16914,-95625,34764,18014,19974,12071,42463,15041,17469,19277,-14371,13960,14217,difficult
235297,100500,11394,21436,6970,18629,-152739,-30748,-4337,-12759,-1925,-13380,217240,1858,29192,16844,13642,4035,-222170,-91604,-5453,5472,9783,-8791,369979,-439410,32606,-93462,33529,-34645,29603,-11372,15567,-3859,17415,-12826,easy
52360,22426,10496,4779,2701,6466,32229,-20309,-10097,-3825,-1163,-5800,-8844,4412,-5427,-2352,1069,4772,-44639,8479,-8157,5244,3474,35138,-41073,-35795,24721,4067,4670,-2730,1473,7596,2232,2405,10572,30366,difficult
40847,44620,6234,14251,6591,16811,-32462,-28085,2968,-4564,-4371,20252,-27429,-31799,5750,-9912,-2316,2598,-37580,-25053,-943,3873,-2293,-6529,5033,-10151,-3714,6746,2782,-6693,-5348,13785,2055,23,-17654,-9127,easy
124440,44245,5416,6946,4459,18879,-105552,-33696,3520,-5464,-1461,790,733407,18793,19842,9294,5140,-287,-114800,-11499,-2851,2614,-1023,41807,838959,-848207,52489,-30292,16322,-22693,14758,-6680,6601,-6163,-1077,42094,difficult
24772,8791,2355,3251,8920,13360,-15070,154,1875,5455,-5248,-4303,28695,21387,5696,12222,3190,6327,-13359,21920,22770,4260,-1700,-1667,43765,-42054,21233,533,3821,17074,6767,-7962,8438,-4890,10630,-7994,easy
82728,21821,15345,7262,9581,16117,-64803,-14719,-1169,13628,6812,9515,-74466,-4977,2706,5492,-2572,6039,-76204,-6064,-328,4793,-5405,-4990,-9663,-1738,9742,-1087,3875,-3034,-8136,-699,-9384,-2833,-3476,-11029,difficult
296096,134752,16460,10889,14753,9376,-240782,-106922,-8805,3679,-10778,31715,-290536,-129522,-11485,-6952,-12944,-5644,-290024,-107196,-11189,2375,-1712,9351,-49754,512,-22600,22326,-2680,296,-10631,9327,-2166,11232,-37359,14995,easy
169671,96946,23084,12799,7085,9134,-113492,-69923,-19953,-12129,-6516,-2779,-164820,-83678,-16158,-3044,2253,23441,-162756,-94320,-19547,-11269,-2263,46943,-51328,2064,-13755,-10642,3795,-3389,9085,-8225,8769,-4516,26220,23502,difficult
57362,33180,26788,19613,11663,35727,28259,-29834,-22767,-7250,-7707,-10701,-33319,-8348,-4674,-8786,1160,-10988,-51305,-25235,-19096,-14405,-6206,-16870,-61578,-17986,21486,-16887,18093,-14422,-1536,-5619,8867,-7366,-287,-5882,easy
93125,14619,4144,1615,2016,2719,-88109,-11388,4585,13564,5175,21045,-87829,-10060,-1469,6821,202,30626,-79589,-6043,4601,3012,1395,31317,280,8240,1328,4017,-6054,6070,-6743,-3809,-4973,1193,9581,691,difficult
413062,27719,23526,10030,7736,13124,-391506,-22583,-22903,-8771,-5327,5171,-324192,-16716,-22096,-6791,-2261,1814,-157062,4757,-20015,-5403,-6319,-7163,67314,167130,5867,21473,807,2081,1980,1388,3066,-4058,-3357,-8977,easy
57566,16867,4911,3780,5800,17486,648908,274918,40479,28571,4210,1166,148870,-9667,19041,-1016,-4310,-9946,-40107,-11215,-1212,-1479,-4122,-9203,-500038,-188977,-284585,-1548,-21438,-20253,-29587,-463,-8520,188,-11112,743,difficult
813415,161100,21011,28685,11983,29406,-575255,-41803,-16854,-24691,-8994,-22072,-787980,-148105,4457,-25913,-5634,56101,-806272,-149537,-2700,-23212,1553,-13741,-212725,-18292,-106302,-1432,21311,-7157,-1222,2701,3360,7187,78173,-69842,easy
356879,21067,13772,14920,5942,17906,-345390,-14590,-6608,-8648,-426,7937,-343897,-13498,-1893,-5444,3318,15822,-336869,7138,-470,20498,-2187,-11414,1493,7028,1092,20636,4715,1423,3204,25942,3744,-5505,7885,-27236,difficult
462238,36822,6141,3068,2831,5934,581183,110231,32455,14068,8994,26513,-422664,-12498,2658,18950,8796,10331,-438301,25186,888,22163,10629,15734,-1003847,-15637,-122729,37684,-29797,-1770,4882,3213,-198,1833,-16182,5403,easy
481911,48728,15260,9633,10603,11996,-478642,-47156,-14689,-7696,-9186,-8568,-469687,-23760,2720,-2176,-5095,20211,-479792,-46455,-13203,-5756,-10242,-4522,8955,-10105,23396,-22695,17409,-15923,5520,-3580,4091,-5147,28779,-24733,difficult
