delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
99937,34568,11812,18401,5121,5016,350153,87200,-2334,64251,10414,4359,997676,24944,9692,-15355,-161,-1847,-12409,-29612,-3642,-18157,-1945,-2174,647523,-1010085,-62256,-54556,12026,-13334,-79606,-2802,-10575,-1784,-6206,-327,easy
251156,58143,15549,18398,29898,11848,-140927,35264,-10180,-15590,-23519,-8499,-56387,748,-7377,-12037,-27717,-6228,1609413,310051,23991,18874,-16883,9950,84540,1665800,-34516,309303,2803,31368,3553,30911,-4198,10834,2271,16178,difficult
467964,61380,32078,18149,8800,4896,-456367,-53320,-17206,-11581,-5064,434,-352781,-43617,-27329,-13572,56,-2326,-240926,-12864,-13390,-6969,18324,14403,103586,111855,9703,30753,-10123,13939,-1991,6603,5120,18268,-2760,16729,easy
145850,15788,9131,4135,4312,6963,1339071,94044,-6094,16735,7367,482,1614071,307288,26991,137182,10590,23611,40161,131484,32810,3215,4550,4721,275000,-1573910,213244,-175804,33085,5819,120447,-133967,3223,-6040,23129,-18890,difficult
99955,24227,13542,7207,4601,5977,997475,80490,35379,8395,2368,-1059,-96306,-16178,33847,7598,7752,6600,-95880,-8207,-10874,35278,5883,19350,-1093781,426,-96668,7971,-1532,-44721,-797,27680,5384,-1869,7659,12750,easy
251027,34308,9800,10480,4645,3416,-227979,-9870,29726,-2660,10124,5432,-122445,40554,-8430,-8596,-2748,-1943,-247731,-26595,-8627,-3969,-3394,-2563,105534,-125286,50424,-67149,-38156,-197,-5936,4627,-12872,-646,-7375,-620,difficult
1352087,222607,63771,27943,42110,30493,-533074,-182718,-41069,-11229,-38334,-20385,-983967,-140406,-50152,-13698,-33380,-13497,-1077547,-213259,-53927,-2655,-32710,-7396,-450893,-93580,42312,-72853,-9083,-3775,-2469,11043,4954,670,6888,6101,easy
130032,34280,11401,7852,8638,4540,-103026,-469,-9660,-3811,-3300,-1497,3003338,362629,27599,14805,10319,11854,-42703,-13339,-8029,-4967,-5129,-3683,3106364,-3046041,363098,-375968,37259,-35628,18616,-19772,13619,-15448,13351,-15537,difficult
69022,26631,25481,5276,6569,5905,122009,-5802,-21100,-2252,-4426,-5027,-66762,-10246,8099,6451,-1012,796,-1208,-4588,-3677,-2632,-3796,-2118,-188771,65554,-4444,5658,29199,-11776,8703,-9083,3414,-2784,5823,-2914,easy
62739,28865,5452,3674,6356,8048,-50530,-11875,8148,2979,15456,24,-53485,19119,36395,10863,8335,18463,34357,-14474,-1531,4655,-3853,-1735,-2955,87842,30994,-33593,28247,-37926,7884,-6208,-7121,-12188,18439,-20198,difficult
255306,125160,15455,13272,10172,9150,-128453,-81280,-10322,-6285,-2651,-6441,-239458,-120274,-14830,-10996,-4670,-3875,63506,55446,69313,-6734,-3592,4525,-111005,302964,-38994,175720,-4508,84143,-4711,4262,-2019,1078,2566,8400,easy
168398,72045,14118,9171,10966,13664,-93888,-35625,-5091,-3613,-4777,-10066,-51614,-22036,-10311,-3556,-8155,-8104,-156574,-42722,15918,45024,-7003,-7880,42274,-104960,13589,-20686,-5220,26229,57,48580,-3378,1152,1962,224,difficult
44358,15439,22647,5327,3260,3395,-37165,-12345,-7870,-2612,845,650,13553,19579,-11470,-3911,1941,-691,-20786,15607,-13570,-1425,2664,-1299,50718,-34339,31924,-3972,-3600,-2100,-1299,2486,1096,723,-1341,-608,easy
632347,45081,20810,11686,11506,5489,-629440,-29643,-8460,-4187,-4645,37,-526006,-16354,-8093,-8186,-7792,-3464,-533899,34034,-15312,-8370,-6729,-2913,103434,-7893,13289,50388,367,-7219,-3999,-184,-3147,1063,-3501,551,difficult
727552,46005,16054,20399,38140,15632,-318117,68154,-12946,-14772,-35494,-11610,-511158,29286,-615,7231,-31839,-11001,72442,49788,-443,49973,-18820,4992,-193041,583600,-38868,20502,12331,172,22003,42742,3655,13019,609,15993,easy
291090,42711,12682,5667,4407,7265,-222634,18069,-8242,-280,-2646,-4625,-286094,-39526,-4486,2997,1956,-5622,-280620,-34932,4300,3750,5814,7386,-63460,5474,-57595,4594,3756,8786,3277,753,4602,3858,-997,13008,difficult
323738,46366,8098,4846,7741,4840,732024,-12475,37135,52253,8227,23478,-183507,-28271,-1827,-3237,-4980,1005,-236439,-28161,-764,2430,-4095,2363,-915531,-52932,-15796,110,-38962,1063,-55490,5667,-13207,885,-22473,1358,easy
1466131,149992,93502,17003,22557,23281,-1072901,-15386,-80011,35701,-2415,-17718,-1392729,-69876,-86483,-5117,-16422,-16083,-1073764,133161,-40485,9709,-15492,-17104,-319828,318965,-54490,203037,-6472,45998,-40818,14826,-14007,930,1635,-1021,difficult
76031,20761,28476,15769,10512,8341,48035,29851,-22476,-12403,-1370,-3162,12313,-6462,-24014,-13632,-6087,-3470,-74326,-19284,-19614,-3532,-4902,-228,-35722,-86639,-36313,-12822,-1538,4400,-1229,10100,-4717,1185,-308,3242,easy
219207,35778,12828,14597,15690,5736,-181881,-30683,-1600,-10127,-14029,-1312,-217589,-33171,-11853,-12923,-13769,-1787,-217126,-23746,23697,-7443,-8904,9312,-35708,463,-2488,9425,-10253,35550,-2796,5480,260,4865,-475,11099,difficult
363895,75940,9932,6008,5721,3167,-248572,-61674,-4436,10579,4341,6499,164161,-37280,-4440,-3114,-3095,-2062,-217903,-54367,-6276,-743,-2985,-1609,412733,-382064,24394,-17087,-4,-1836,-13693,2371,-7436,110,-8561,453,easy
114066,33597,9890,7926,5763,5671,-89981,-14165,3467,6286,4184,-894,396436,-13105,-998,-4190,-1960,-3630,-22553,-23573,7651,-6544,-3435,-4406,486417,-418989,1060,-10468,-4465,8649,-10476,-2354,-6144,-1475,-2736,-776,difficult
270860,64439,74343,19459,12917,7984,1265902,108340,-31284,3667,11953,1748,-111976,90028,-68846,-13305,-7985,-4100,-245284,-34823,-65947,-11833,-10469,-4700,-1377878,-133308,-18312,-124851,-37562,2899,-16972,1472,-19938,-2484,-5848,-600,easy
1010683,87432,46802,24014,24155,15837,-449211,51980,11887,-9487,-15473,12208,-929928,-78752,-45473,-21727,-23279,-13314,-991389,-50368,-37890,-18846,-15720,5875,-480717,-61461,-130732,28384,-57360,7583,-12240,2881,-7806,7559,-25522,19189,difficult
148502,23977,4693,5296,4437,8187,-34765,20806,13445,-3233,-2067,-3616,983412,241904,18358,25072,12799,4652,6123,10025,6897,1445,408,-4895,1018177,-977289,221098,-231879,4913,-11461,28305,-23627,14866,-12391,8268,-9547,easy
279954,72088,6828,11467,4231,5503,-264634,-29105,2056,-7193,-102,-3931,-275218,-52307,35314,-8870,-305,368,-32497,-48151,1183,-7511,-604,-4025,-10584,242721,-23202,4156,33258,-34131,-1677,1359,-203,-299,4299,-4393,difficult
790071,65598,14648,8109,7655,6730,-710290,-40954,-6407,4421,-2089,1683,-650094,-41806,3371,-5021,-5990,-3897,-777738,-55584,-7925,-1462,-6647,-4295,60196,-127644,-852,-13778,9778,-11296,-9442,3559,-3901,-657,-5580,-398,easy
37696,15056,4385,2049,2963,2121,244467,260443,31416,3456,6253,898,663,-8498,4140,15718,536,-222,301612,66468,8571,-959,5550,3653,-243804,300949,-268941,74966,-27276,4431,12262,-16677,-5717,5014,-1120,3875,difficult
970812,93562,50114,32459,26985,26665,462995,70007,-11463,-13034,-13403,-20465,-905951,-78694,-48747,-31511,-23844,-25177,-769794,-72786,-40059,-26279,-24426,-24406,-1368946,136157,-148701,5908,-37284,8688,-18477,5232,-10441,-582,-4712,771,easy
450682,284087,22654,8671,10700,10248,-416330,-270803,-14312,-1707,-9188,-6899,-273779,-246730,-9457,-5240,-9207,-6540,-435409,-256350,-16618,3231,-5395,-2411,142551,-161630,24073,-9620,4855,-7161,-3533,8471,-19,3812,359,4129,difficult
515329,52046,20585,13250,12743,8551,8618,692487,16261,16202,19472,13133,-511312,-50512,-18337,-9956,-10016,-3734,-322388,-7729,-42,-9712,-6606,-5998,-519930,188924,-742999,42783,-34598,18295,-26158,244,-29488,3410,-16867,-2264,easy
419257,59863,16630,9486,6462,3696,-376430,24337,-4239,-474,2583,323,-374645,-44624,730,-8008,-2928,-537,-399121,-24855,7830,82344,5669,5625,1785,-24476,-68961,19769,4969,7100,-7534,90352,-5511,8597,-860,6162,difficult
