delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
129652,54790,10560,27976,9845,10284,3854,4717,-48799,-34009,-4320,-22734,-8300,-5911,-3058,-3510,-1483,-36995,-7421,-21617,-8658,-8585,-2385,-4206,difficult
350325,117603,19907,17839,13612,21481,18941,12576,-224865,-106579,-16637,-12233,-12938,-17193,-14255,-10975,-146679,-61649,5209,-16131,-10419,-13637,-14350,-9572,easy
178476,6542,6134,8905,6463,7507,4511,2342,486500,63663,32782,-1277,969,-4622,3068,1113,-86082,67316,13545,2058,-352,13139,15416,21157,difficult
143110,95647,13106,4937,8542,10493,20190,8458,577931,148456,34132,31595,28221,29898,37459,46771,93121,-82619,-9707,-3816,-7803,-5914,-18643,-6352,easy
68070,199834,115608,21885,12414,25142,12296,24693,60811,-95769,-88163,16742,-1886,-15269,-6405,-20365,-32377,-63635,-86529,31633,8909,-12931,-7516,-18481,difficult
964259,151670,94786,13740,6202,17482,10831,4567,-929682,-107024,-40123,5900,9629,-1553,-1859,2024,-883566,-108623,-84494,-7086,-943,-11450,-4352,465,easy
622914,126640,12347,14602,11886,8189,7977,4870,-551287,-113890,-2401,-9859,-10414,-5548,-3351,-2659,-129587,87758,37528,5226,6350,13617,12589,17868,difficult
384246,126896,71576,10734,12218,44933,29326,14309,-49846,-97421,-60995,-8940,-7784,-40171,-24640,-9304,-347169,-121037,-64917,-9447,-8609,-28701,-23317,-8032,easy
921225,28245,44008,28479,7628,17431,30063,12034,-168044,352645,-9929,-18255,19632,10235,20888,-427,-434991,31226,-39208,-10813,-1859,296,-14928,-1501,difficult
777418,122545,5954,6615,19153,22731,12268,9201,-745969,-119860,-3658,-5184,-15922,-16174,-6379,-2841,-399750,-102620,9736,-4705,-14565,-6484,-769,785,easy
102285,11528,5762,11275,5895,9659,4146,3291,-100041,-10785,-1920,-9700,-3821,-7836,-2231,-1382,5788,3207,-2087,-7129,-4480,-4862,-370,-1950,difficult
1095756,225714,52413,36125,14106,16913,17660,9582,-1077083,-215358,-48941,-34470,-12873,-10923,-14546,-5905,-476389,-191471,-39120,-22995,-12241,-14385,-15081,-8081,easy
158592,72861,10444,11359,6360,20354,31848,18822,142409,17931,12395,-4748,1236,-6137,-10523,-2957,-29509,-63878,-3726,-475,-2538,-17023,-26455,-15995,difficult
179444,19303,8343,14629,15153,14053,11917,9666,44720,57475,-5142,3797,-12191,-5743,-6808,-6377,-173991,-16693,-5385,-10643,-13844,-8631,-9119,-7182,easy
144791,12250,7226,6888,3970,6963,4926,2627,1931773,740410,81376,59265,33737,66220,46312,8320,1638903,119033,13449,13112,13843,34829,12698,8680,difficult
43539,19281,6918,3022,3637,13258,12848,7002,643179,222056,2859,44440,22092,1372,-9302,1713,35522,24982,6290,29030,-164,-10271,-11382,-5807,easy
101414,24385,4242,3749,2887,8644,3693,2270,-81999,10756,4975,5604,1022,48783,14479,8876,-13702,6612,427,13400,-190,-3359,-2218,-969,difficult
175736,54526,5186,15647,7876,10246,4474,2284,-102809,-46463,-242,-13001,-3672,-4730,-764,1450,108555,-29799,-3677,-7875,-4940,-8136,-1280,-714,easy
472045,92507,23116,8849,12539,15732,26965,7080,-344109,-1768,-20565,3218,-2794,-9632,-19323,-3422,-15414,-23000,-17611,4051,-8825,-10019,-23139,-5319,difficult
266150,239124,31395,14433,12541,22711,41719,17564,-139562,-185412,-22393,-7233,-5311,-16574,-40614,-15982,1194365,-55423,-12685,9696,-2032,2678,-31030,-12983,easy
785371,158857,9723,9861,10054,10039,5663,5368,-660902,-97751,-1392,7305,2527,928,8491,10077,-772858,-153974,-2644,-3546,-2823,-769,393,-2995,difficult
25274,14522,9210,7392,11430,12123,9810,5715,12606,-634,-7528,-5515,-9721,-9840,-9305,-5354,28458,5891,-8107,-3727,-9813,-9638,-7328,-2145,easy
483154,65330,5351,7383,6026,9836,5121,3435,-172132,25967,1339,-3117,12462,-4734,1720,5435,17295,-18259,15178,41899,5072,8010,3216,3292,difficult
383897,213893,23665,21143,12203,24724,38965,19345,101529,-80573,-564,-5134,-7178,-16983,-25050,1593,141133,-137451,-14929,-18562,-9000,-16536,-24270,-1339,easy
259058,25845,15500,18974,6668,11297,4403,3541,302899,42509,60452,92306,917,11446,2254,2542,-178450,12155,61332,59417,-1598,-1194,-1024,-2382,difficult
1462651,191780,15737,15117,8869,30894,23625,8178,-1396741,-63508,-3655,-10819,20658,-22693,-18808,-5155,-613606,-105454,1385,21625,20277,-16529,18316,5772,easy
124904,37718,13238,3524,5325,3336,2262,1566,365264,17179,-3279,1011,-3788,-923,-1310,-905,-119850,-29671,-11226,-346,-4563,-524,-564,87,difficult
520008,239507,75347,46585,26864,88046,22763,8254,-314239,-197740,-70615,-33991,-24630,-81260,-3252,-6193,-505216,-223235,-54249,-31697,-14412,-33844,54946,-1821,easy
534382,130165,14949,22226,11493,18907,9051,5282,-523892,-114879,-6640,-16243,3178,-6322,487,1242,-226211,-47406,15680,-11154,2583,-7711,-2138,-1484,difficult
