delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
103079,22931,4557,7511,8710,4902,11840,3786,-74102,7948,9955,3157,-3296,723,-6299,1102,-87423,-14176,2923,2939,-2889,36151,4822,6338,easy
674247,38864,2644,9574,7869,29419,8646,9475,-207487,5376,5838,9113,46127,11090,7911,27711,143628,20839,10451,11431,30241,-13980,8930,21291,difficult
43430,32623,3164,7262,9359,19008,7674,10080,169122,-25449,-1130,-3660,-2401,-13566,-4701,-6035,547439,53150,37069,4809,23650,-5874,1996,13293,easy
318629,72377,6353,8011,6799,36714,20576,17670,508504,-14471,5279,-1815,48686,-6597,632,-4635,-203803,-63992,-5838,-7540,-5988,-34499,-18767,-16154,difficult
1357272,192118,23346,53416,20045,28715,30633,13660,-1004054,17230,-19721,-25912,33439,41464,-9754,-805,-956961,-179288,-16310,-48148,-8893,-17150,-25627,-10362,easy
99529,78012,9056,17463,13434,32727,14781,11657,1364022,10670,3651,23850,2735,-4592,9345,12572,524684,-57997,3948,6495,16114,-17549,1250,-1424,difficult
1273353,238528,128617,28763,22845,41820,24465,19033,-1265451,-225731,-114653,-18646,-4464,-29486,-8664,-12859,-1230360,-231439,-123594,-22070,-12028,-34814,-18887,-14676,easy
689266,168524,43399,62016,35942,55175,42619,18666,-679838,-147107,-41686,-44001,-22306,-17351,-25961,-7365,-454257,-132065,-25449,-57487,-24632,-46461,-32635,-13653,difficult
215459,45901,14989,7461,9729,19991,16959,9888,1748860,294064,20370,34083,21269,-2503,825,11348,1100759,2573,-8685,2622,-582,-13527,-13719,-7095,easy
1218886,213363,43202,21296,16787,31368,29621,8793,-174853,-124088,-20004,-5403,12546,32336,-581,10871,-1202480,-186904,-41306,-8666,-12926,86083,-7311,3789,difficult
1015213,88345,50349,25310,25579,36355,51153,17670,-946780,-22693,-33442,7544,-2823,14992,-31488,971,-1002184,-77794,-48213,-22485,-15729,-12865,8956,-4269,easy
1151511,184633,14989,16700,20995,30359,32227,14124,-1142164,-144037,-9772,-15034,-13565,20351,-14436,-883,-684081,-160988,-13433,-10769,-10192,-22972,-30562,-8904,difficult
801077,66024,15735,10883,22211,28948,27561,15657,-734642,-33774,-8242,24933,12422,-2329,4164,-876,-471602,180409,-9147,-5630,6625,2947,7898,8841,easy
383693,98520,21148,25707,16493,51321,16653,15544,-323243,-71542,-18089,26716,271,-26490,-2762,11019,-361552,-72168,-14510,3062,-2107,-9345,24140,3869,difficult
631136,104782,54362,17681,37234,27825,24009,21470,-41424,66548,34565,3745,-20949,21969,13195,4625,-430983,-67506,-45910,-16856,-25574,-8300,-12742,-18434,easy
403504,113329,20594,27758,20636,41209,16405,34183,425960,-36469,17469,17501,-12313,7111,16949,-1569,-323025,-85464,1027,-1556,-7694,-1897,6576,-13122,difficult
611468,158209,14044,53485,30887,28965,28424,21071,188303,23997,48833,-33013,-15082,2910,2111,3938,-458506,194384,33035,-16179,4047,29295,30318,-3829,easy
938633,205117,13317,28823,16933,30345,28592,24856,-805995,-167802,-8084,-22417,7884,-8410,5093,-6539,-927470,-168558,-10176,10597,14924,-12860,-16053,-12023,difficult
363637,71536,9003,9334,13966,14072,22752,7986,326727,-48302,933,-3665,-8493,-798,-17677,-3894,-61392,-34866,-2649,3639,-8776,-6041,-17943,412,easy
984710,166554,67998,22724,50668,56172,56027,17556,-931686,-110757,-27325,9454,-28983,-17354,-40254,-548,-931686,-110757,-27325,9454,-28983,-17354,-40254,-548,difficult
280522,187590,15252,16585,16528,45540,12805,10297,196175,-157879,-6778,6041,6799,-22385,4466,-1784,-127384,-76890,11696,15383,19342,-13118,18513,18410,easy
554056,180472,42463,37685,31500,57004,30947,8111,-540780,-176402,-22837,-18342,-3061,38403,-16924,2710,-474942,-169530,-37771,-36726,-28446,-46137,-22454,-4340,difficult
569709,304551,36002,31087,23301,47522,21013,13715,-500354,-275557,-32534,-20813,-18939,-32253,-19112,-8084,-473185,-278146,-35031,-30691,-21906,-44757,-19883,-12271,easy
493053,84683,12641,16497,12706,47234,12090,17425,241285,-38234,-7553,5702,11552,-20067,-1756,-5998,-380498,-24047,-3004,21065,-10219,-27345,-1675,-4006,difficult
248061,47923,12550,19422,13550,45860,11675,14882,-234023,-29831,-10992,-16068,-11245,-13428,-2735,3982,-231302,7057,-7920,-10614,-6208,-16870,4021,12995,easy
192765,28031,9027,12145,20678,14485,9168,6364,2799169,389177,22034,-2314,6123,31353,6732,3410,-159724,6214,3191,-443,2074,5922,21486,26884,difficult
596882,61824,16673,17749,14866,23181,16827,13577,-394555,-16546,-15434,-5126,-5388,-16831,-9005,-6290,-153526,-48725,5361,-1746,-10988,-11524,-7848,-9479,easy
388816,50851,23953,15850,11843,15011,13016,13073,166804,203716,-19749,-14150,6984,1925,-489,386,45745,-31484,-21995,-14727,-7135,-11164,-2297,-9940,difficult
282866,86024,18068,9114,6233,19534,16093,9190,-280685,-69070,-12958,-2223,8888,2944,-8900,7534,404650,29084,6099,40496,10793,6000,-7018,1856,easy
513663,89783,14304,7872,10651,19264,19871,10148,-495449,-58715,14476,-6663,11756,28981,767,668,-507163,-77179,-5639,-1675,-5628,49049,-7533,7369,difficult
307671,43924,5987,3536,7964,36488,12326,6946,-192552,94551,-2753,2837,-897,-1323,14272,5634,-192552,94551,-2753,2837,-897,-1323,14272,5634,easy
168437,49472,7254,11828,11150,30104,9924,12256,-146898,-12446,6293,21283,4381,-14481,4444,-3909,-124443,-4614,-600,25410,-2004,-17060,330,-7468,difficult
1237384,191474,30035,19699,17493,34307,11172,11358,-405148,-62399,-28093,-10863,-882,66981,9311,7261,315249,63961,22428,-6244,6474,20692,39610,24675,easy
200491,57709,13574,7603,6877,28616,10993,7780,-198122,-39591,-6338,11839,-1028,-20478,-5764,-3094,-174701,-46896,2554,3646,4429,-12577,-7383,-3810,difficult
822106,32193,8694,5644,7279,4798,7714,2783,-802640,-19821,-1234,-574,6014,37360,20406,6479,-697052,24866,21396,5161,1085,22174,6741,5506,easy
157863,21277,4882,6752,7053,23850,10832,7364,-112149,36012,-1605,15079,12171,2093,11428,2083,-149500,-18380,4378,-2830,820,16008,24606,4628,difficult
464291,93998,8603,32468,50540,26757,21819,11665,208620,223843,2769,-20625,-15037,19422,20918,6784,133390,70304,8050,30636,-23914,-5879,4989,18550,easy
397717,94765,20915,27296,22048,12119,16541,11363,166852,-24229,-6136,-16030,-16118,2794,-9766,-5075,-337458,-87567,-14272,-23945,-20027,-1241,-13698,-3096,difficult
68163,23512,3206,1415,3247,5248,4836,4653,54723,15475,678,1086,6661,10740,5760,-1645,-22986,-15477,2727,13655,15444,21649,23604,10259,easy
340664,179003,31932,23404,7621,34701,20266,15523,-307469,-164407,-28273,-13180,6131,-14208,-6500,-7989,252231,257345,51441,31730,16034,-13163,17864,-673,difficult
922450,183077,60424,32407,19961,31909,21012,9984,-406433,-12726,357,-18131,7750,52397,-762,12351,-512983,-140758,-11594,-10703,-4038,-4972,10465,2388,easy
280424,165740,26500,15749,23820,26548,12474,13695,493274,201517,32635,17175,10508,36497,-6254,24420,-112963,-81806,-6243,-8106,6268,22341,1508,512,difficult
198594,127333,18172,21005,13521,48252,26690,14998,-82222,-20954,103755,28771,12080,2374,-19450,12140,1005653,-114410,-490,3230,-3386,-24303,-20624,-10647,easy
123738,15838,3185,4147,3072,5844,4121,2798,-27305,-8075,1675,-1333,-1395,1903,-1727,5732,-36802,-7702,-1493,-3217,-2020,-4383,-2343,-1824,difficult
530151,49304,9483,18877,17873,17041,15676,11208,63934,213066,19489,-11302,9857,1312,-4859,3613,-203734,268212,129226,100021,37467,27339,33159,32074,easy
642735,442350,46910,25255,53117,32478,27840,19499,-127053,-348756,-7671,-11871,-35126,-15386,-17340,-14566,-600908,-420269,-40043,-22022,-45574,-23966,-5861,-8506,difficult
583677,107816,6233,10153,6430,9618,7828,8303,-529336,-46503,10066,39410,11704,47228,14349,3196,-314897,-67305,-4798,-1063,-1738,991,-5043,-2019,easy
226026,70403,15786,8165,11873,54930,17750,13657,-138388,-63905,-888,-6629,-5713,-50096,-15644,-8309,904783,108108,-4564,2704,7916,-5719,-6477,4361,difficult
864363,143951,13916,38413,19975,34772,17266,12148,-557095,-122733,-949,-27600,16315,34209,14098,-489,-114739,-25248,-6986,-2219,1076,-5238,22460,13064,easy
851765,252429,25896,40499,34118,59519,11721,24525,488281,-158435,-8928,-36757,-8806,-5051,20151,-10128,-784053,-235491,-20552,-38076,-31865,-36741,-7057,-21044,difficult
497067,31425,15350,7226,4855,22190,8650,11580,-409959,-17688,-13167,-6843,-3114,-15268,-6007,1074,-492044,-16286,1454,11468,8400,9984,7592,4886,easy
518747,43638,10486,6121,14085,9867,7685,3106,-512823,-30716,-7476,6951,-12158,39751,3871,11927,1529291,-9515,-7046,694,-10997,13661,4206,10181,difficult
674921,168678,17275,17792,16089,17499,25986,9316,-25692,-20070,1409,-12318,-5761,-4669,-16655,-2382,-300713,-95357,-8239,-9429,-8939,-10880,-16039,-4506,easy
406377,297940,15943,14025,26477,31959,7613,9685,-389682,-285507,-12943,-7229,-14379,24272,8119,-2774,-62623,-227491,-5867,-1117,-18995,-21890,22672,-4266,difficult
352595,51439,9680,9018,5497,11839,4600,4331,-280035,-25384,-2436,3003,-3585,-8090,6698,2695,-40119,55212,17214,13790,50175,21695,6613,12098,easy
808160,146104,25025,17694,17237,16127,15326,14011,-800346,-128975,-22083,2352,-12381,22708,1922,811,-573585,-103385,-15525,-16758,-12557,-11907,-7847,-12256,difficult
196582,66281,15068,2283,7584,9695,3993,4026,86475,-4622,29759,6729,-1488,-757,6743,-1027,851483,-9265,18899,21173,2964,2954,7914,218,easy
103559,37401,7783,15518,11845,8729,9465,7160,-55606,-10350,-388,4918,-6759,5993,-2675,807,-29854,23837,29131,-10496,8534,4159,-3111,-179,difficult
841187,221661,36526,40419,22107,48191,31263,16828,-835517,-209028,-18898,-34019,-11241,-21158,-18551,-1946,-548574,-145953,-17297,-20233,4302,-36090,-21137,-8204,easy
168494,28862,12774,12440,8333,6650,7304,2716,-139317,-15334,3813,-5235,-2525,5395,-813,2789,-8302,32849,-9478,-6381,-3167,-3981,-4616,-885,difficult
392681,47206,15560,7147,6003,8490,4057,6555,-135118,90930,-5707,4597,-2446,19121,1075,-3137,-236873,-21696,-8328,-1295,-1939,-4261,2023,-3584,easy
48790,19692,11933,6351,14644,9586,12014,10419,-42735,-11382,-8271,-743,-2522,19968,-8189,-6753,52846,2362,-10592,-3097,-10873,-2269,-9325,-9027,difficult
253259,46292,19902,15053,14545,17616,23441,7414,-201477,-41902,-16751,-14442,-13120,-6596,-15093,-5871,-203322,-22224,-11793,-12106,-12519,-5578,-16279,-2159,easy
202046,34954,9420,5812,7163,24427,8105,4992,-69793,-10272,-8701,-5037,-4914,-11422,-1853,-1879,125698,-24894,-9260,-2649,-3668,-14762,-3988,-3255,difficult
