delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
150666,184306,24873,20761,11674,27404,-135199,-169558,-24732,-18645,-10160,-25618,87081,-170375,-20184,-18569,-6919,-22805,1199674,-56294,58749,-12196,17924,-10870,222280,1112593,-817,114081,4548,78933,76,6373,3241,24843,2813,11935,easy
837109,260439,62419,32785,15085,23048,-596932,-159980,-23215,-23961,2126,-3907,1480682,-194968,-40967,-8964,-11399,-17710,-717333,-210890,-53757,-1130,8619,-1293,2077614,-2198015,-34988,-15922,-17752,-12790,14997,7834,-13525,20018,-13803,16417,difficult
59870,54413,10119,5262,2756,5770,282042,84715,-5785,13296,16895,23356,113280,-43720,-6426,-1455,8861,-2292,-34633,-13433,53,5137,16385,12253,-168762,-147913,-128435,30287,-641,6479,-14751,6592,-8034,7524,-25648,14545,easy
864965,189524,15979,11553,5498,17330,879197,-20802,-8513,13105,-642,12736,-233937,-124088,-15222,-5721,4405,-11984,-774304,-134612,-865,41621,12197,-3445,-1113134,-540367,-103286,-10524,-6709,14357,-18826,47342,5047,7792,-24720,8539,difficult
742346,80025,14086,26969,7748,23548,-545359,-68295,-12660,-26314,-6107,-21941,-249008,58531,33770,-10485,630,-8801,789418,2414,11765,-8579,3844,12097,296351,1038426,126826,-56117,46430,-22005,15829,1906,6737,3214,13140,20898,easy
159370,55682,10422,5003,4679,12984,496084,-46201,8233,-723,3913,-4719,743787,333254,21705,43100,14946,23824,-25044,-31262,-7125,-3776,-2759,-723,247703,-768831,379455,-364516,13472,-28830,43823,-46876,11033,-17705,28543,-24547,difficult
844300,52081,18718,17700,14903,15824,-774062,-41590,-18442,-15999,-13592,-14797,-704140,23903,29891,-9304,-4238,12875,-682069,115239,43536,-15189,-1233,25800,69922,22071,65493,91336,48333,13645,6695,-5885,9354,3005,27672,12925,easy
916070,48453,7976,4771,13804,14959,-826983,-24282,-2624,-3093,-13485,-12378,-692877,-25652,-4961,-3431,-12066,-8621,-404928,74968,62910,30687,642,8136,134106,287949,-1370,100620,-2337,67871,-338,34118,1419,12708,3757,16757,difficult
156091,26776,12581,9306,6217,10427,233146,97975,-8608,-3671,3995,4409,-106917,38141,11651,-6609,-662,-2269,1777539,73703,68074,41340,-2193,25093,-340063,1884456,-59834,35562,20259,56423,-2938,47949,-4657,-1531,-6678,27362,easy
1034323,76778,37925,38936,23350,12842,-183459,-57703,-33916,-35908,-19249,-5094,-845500,-3712,-29266,-33165,-20410,-2969,-929108,-27887,-26305,-35499,-20230,-3772,-662041,-83608,53991,-24175,4650,2961,2743,-2334,-1161,180,2125,-803,difficult
299896,75447,35819,23514,18731,24507,70182,-37664,-26759,-19539,-15528,-11459,349244,572192,30556,-7577,21783,18142,260274,-65177,-30058,-19907,-15743,-11256,279062,-88970,609856,-637369,57315,-60614,11962,-12330,37311,-37526,29601,-29398,easy
547628,279231,56747,32896,14753,33874,1153470,-153546,-14291,-13511,-6838,-25160,-340254,-254268,-52918,-23238,-10623,-24481,-340254,-254268,-52918,-23238,-10623,-24481,-1493724,0,-100722,0,-38627,0,-9727,0,-3785,0,679,0,difficult
598423,114620,29018,26555,29427,27950,-339439,-106104,-27344,-23708,-23197,-26794,-567231,-77591,-20505,-5983,10210,-15247,-590513,-97891,-12506,-1518,-23999,-18939,-227792,-23282,28513,-20300,6839,7999,17725,4465,33407,-34209,11547,-3692,easy
324881,276455,22441,13661,11571,35268,-54288,-239882,-22153,-11085,-8932,-32998,100812,-256866,-13234,-12635,-10021,-32482,-248666,-251422,-12650,-8743,-5113,-18988,155100,-349478,-16984,5444,8919,584,-1550,3892,-1089,4908,516,13494,difficult
68935,32162,8908,9392,9912,17658,-15362,-19119,2148,8243,-5471,-10301,2094323,437180,158883,81550,13632,5623,41483,13944,11830,32039,-2056,20365,2109685,-2052840,456299,-423236,156735,-147053,73307,-49511,19103,-15688,15924,14742,easy
788646,84683,10431,9773,5690,28288,-569907,-38881,-6120,-8452,-3101,-24638,-701435,-22836,-7596,-6463,-3223,-24159,-459839,-22866,-8304,-5406,7243,-10870,-131528,241596,16045,-30,-1476,-708,1989,1057,-122,10466,479,13289,difficult
554123,267858,20907,5711,24985,22758,121456,-211295,-7960,-754,6517,76,260518,16816,-4491,8322,-13726,6031,1341518,-146478,-12156,24670,-18828,-2287,139062,1081000,228111,-163294,3469,-7665,9076,16348,-20243,-5102,5955,-8318,easy
423049,222653,14276,18185,47669,26298,285735,-135896,5461,-9392,-44399,-12603,75478,-167966,2983,-15055,-36545,-13105,153539,-188519,578,-1288,-15983,37576,-210257,78061,-32070,-20553,-2478,-2405,-5663,13767,7854,20562,-502,50681,difficult
727003,121454,32580,29795,21081,45693,-650390,-86959,-29613,-27019,-18534,-44358,-429026,-111771,-24780,-19945,-17851,-41734,-707362,-109871,-25263,-25982,-20375,-41492,221364,-278336,-24812,1900,4833,-483,7074,-6037,683,-2524,2624,242,easy
263161,72363,13494,16617,19389,30500,584090,-16457,6206,-7999,-11490,-10168,121649,12517,17019,734,-8368,-1974,-111992,-47438,-9833,-14411,-14870,-20692,-462441,-233641,28974,-59955,10813,-26852,8733,-15145,3122,-6502,8194,-18718,difficult
443452,74130,14940,5292,5293,15964,24770,-30071,-9096,3269,1883,-4870,-312172,-48620,1807,3327,7613,1560,96449,119883,-2580,6167,13352,9798,-336942,408621,-18549,168503,10903,-4387,58,2840,5730,5739,6430,8238,easy
448809,36768,4321,3919,2183,3180,-91014,47930,21164,20902,2013,11983,942285,-13460,111050,618,14766,7378,-298619,-19028,3490,645,5011,15415,1033299,-1240904,-61390,-5568,89886,-107560,-20284,27,12753,-9755,-4605,8037,difficult
853744,63901,24923,19752,13842,54962,612394,331801,-10250,-240,13283,23535,-548201,6868,-10106,-14946,-10201,-39204,-660408,50463,-12052,28920,405,-5321,-1160595,-112207,-324933,43595,144,-1946,-14706,43866,-23484,10606,-62739,33883,easy
477618,156621,33790,12005,13901,34636,-189007,-150667,-32647,-9783,-13353,-31800,-372280,-144285,-31893,-10502,-3153,-30353,-468201,-145281,-21332,-6740,-6933,-4486,-183273,-95921,6382,-996,754,10561,-719,3762,10200,-3780,1447,25867,difficult
698518,206339,40332,15195,21468,91102,1375781,-158501,-38009,-696,-18089,-79499,-626937,-190470,-24880,-11429,-13651,-79385,-693787,-197558,-28446,18017,-7100,-47133,-2002718,-66850,-31969,-7088,13129,-3566,-10733,29446,4438,6551,114,32252,easy
847070,64909,12686,14605,7747,10458,-829094,2191,-8650,-13630,-6038,-8390,-578423,5434,-4444,-7825,-426,-3942,-838330,-49672,-11528,-6541,4235,14482,250671,-259907,3243,-55106,4206,-7084,5805,1284,5612,4661,4448,18424,difficult
559925,74972,12195,12331,8662,27934,-27736,196834,8606,40644,73187,26276,-266429,53488,-7238,-10739,-3166,-22843,-435659,-60349,55610,-1344,9962,9685,-238693,-169230,-143346,-113837,-15844,62848,-51383,9395,-76353,13128,-49119,32528,easy
766220,170927,14966,8883,10632,11057,1353930,144767,38882,13654,9364,41195,-202194,-38356,11667,11544,8054,15268,-578726,-80009,-13640,806,-4717,4569,-1556124,-376532,-183123,-41653,-27215,-25307,-2110,-10738,-1310,-12771,-25927,-10699,difficult
206584,71170,10669,10041,7682,8806,2666393,40485,52664,16212,8081,-987,-84276,-69724,-7484,-7257,-6846,-3718,387954,122887,15370,53023,15078,51336,-2750669,472230,-110209,192611,-60148,22854,-23469,60280,-14927,21924,-2731,55054,easy
238703,49220,17559,11680,10370,27091,435398,23173,-16966,-10852,10591,-10560,2628353,681752,6653,5403,35199,18682,-126456,419,21107,-4542,12844,13797,2192955,-2754809,658579,-681333,23619,14454,16255,-9945,24608,-22355,29242,-4885,difficult
494574,157805,31834,13078,24352,39505,338610,-88149,-17954,6997,-19695,-23997,1883356,27250,78166,89219,-3429,38537,240481,280267,54248,81605,16618,66410,1544746,-1642875,115399,253017,96120,-23918,82222,-7614,16266,20047,62534,27873,easy
53924,53933,8935,5338,8821,9892,224134,11924,-6811,-1610,-2529,5218,226512,-14368,5871,1118,-3734,11711,24681,-35197,-3353,-2978,-5893,-1041,2378,-201831,-26292,-20829,12682,-9224,2728,-4096,-1205,-2159,6493,-12752,difficult
295468,88404,15173,12287,4432,8845,20316,-16986,-62,2719,3708,-5065,-212918,-35092,2395,16932,11291,4223,-141322,-82939,-10942,-2660,6617,4281,-233234,71596,-18106,-47847,2457,-13337,14213,-19592,7583,-4674,9288,58,easy
115176,23418,14511,12349,11783,23323,-71118,-8612,-13212,-9336,-8398,-16190,598582,141779,34906,9566,8219,12228,-101788,-521,-11249,-7510,-6573,-16979,669700,-700370,150391,-142300,48118,-46155,18902,-17076,16617,-14792,28418,-29207,difficult
517305,58785,6352,7018,5727,16027,678866,22834,59563,21694,33948,19332,535654,127430,38006,44621,26957,82958,9626,-9575,14458,19829,39769,25100,-143212,-526028,104596,-137005,-21557,-23548,22927,-24792,-6991,12812,63626,-57858,easy
103279,20429,8843,1747,4585,6415,12618,-3222,-8220,-770,-2949,-3257,1262278,185521,16319,11472,9171,3897,109870,-6288,-1959,519,260,-2701,1249660,-1152408,188743,-191809,24539,-18278,12242,-10953,12120,-8911,7154,-6598,difficult
527117,50024,19065,14330,15485,16463,279894,-36708,-15878,-8855,-6986,-9650,447436,-6652,-9686,31753,4779,7367,-513063,-4177,-9822,-3682,-10068,13317,167542,-960499,30056,2475,6192,-136,40608,-35435,11765,-14847,17017,5950,easy
1070148,33564,10319,11187,8724,10837,-1002121,-14709,-7710,-10389,-2588,-8794,-1016335,-7051,-1536,-8794,4072,-4357,-857248,21477,10522,8476,-1358,27400,-14214,159087,7658,28528,6174,12058,1595,17270,6660,-5430,4437,31757,difficult
127255,26586,6452,11041,5987,6153,18744,63701,37656,-3442,1424,1915,-109474,-19613,-5003,-3949,-4603,-3677,-67923,30319,68648,4560,1672,-191,-128218,41551,-83314,49932,-42659,73651,-507,8509,-6027,6275,-5592,3486,easy
506170,69779,8581,5695,9129,28194,-387845,-41512,-2861,3852,3234,-21901,-95741,-38968,7062,7179,5823,14497,-395775,-59569,-6158,-4192,-6386,-16886,292104,-300034,2544,-20601,9923,-13220,3327,-11371,2589,-12209,36398,-31383,difficult
804731,323913,19742,23656,17181,39809,-158285,-213393,-15738,-21777,-13465,-31132,-118416,-303133,-4051,-9797,-10155,-26364,-294331,-206553,2845,2136,-8912,-17358,39869,-175915,-89740,96580,11687,6896,11980,11933,3310,1243,4768,9006,easy
743238,476218,98343,28192,29583,52606,-213464,-304703,-92322,-18647,-10449,-22232,567518,-378382,-47349,15806,18881,9631,-689941,-456201,-94867,-20258,-24986,-46589,780982,-1257459,-73679,-77819,44973,-47518,34453,-36064,29330,-43867,31863,-56220,difficult
316814,172967,55555,21846,19902,16297,220783,-102419,-50135,-7096,-15956,-12962,-115720,-107214,-39587,-3164,-11960,-868,-174740,-152896,-52730,-18127,-12881,7242,-336503,-59020,-4795,-45682,10548,-13143,3932,-14963,3996,-921,12094,8110,easy
1365274,173770,70557,77356,37782,47617,-1200855,-122378,-48478,-67613,-31315,-43086,-998202,-154588,-61104,-69520,-29980,-39001,-1069096,-161931,-68618,-70634,-34235,-45478,202653,-70894,-32210,-7343,-12626,-7514,-1907,-1114,1335,-4255,4085,-6477,difficult
