delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
302794,9911,9906,5259,6142,4533,1359,1389,-814,33535,-5822,-383,-1786,848,-465,-117,-294950,4150,-9369,18396,-1527,3162,384,259,-286809,-1357,-6931,15190,-3988,2260,984,276,-115265,18466,-7015,-2662,-708,-2123,-243,-859,-283693,4280,-4208,1276,-1359,-1136,1798,-370,-294136,8141,171544,-168428,-29385,-5507,19823,-14186,-3547,2438,-84,2807,18779,-3206,-17852,3938,259,-2461,3280,-651,2314,-902,-4383,987,849,600,-1227,2041,376,17,-1135,489,easy
727194,36662,26261,8219,6201,9849,4736,2514,-724309,-27549,-20392,7810,2166,1723,566,3620,-724138,-31415,-16087,9002,1583,5161,1048,905,-723528,-33908,-24577,133,11031,14592,4408,4525,-725131,-29966,-23157,-4134,117,12395,1661,3882,-722713,-32473,-16322,-494,-1303,-690,4536,2719,171,610,-1603,2418,-3866,-2493,3942,-2507,4305,-8490,1420,6835,1192,-8869,-4267,3640,-583,9448,-10914,-1420,3438,9431,-2197,-13085,482,3360,-2747,2875,-2715,3620,-643,-1163,difficult
581804,79449,16419,11383,6134,5879,4582,3576,-564837,-43640,1202,3200,28997,1975,2470,1966,-570508,-63263,-5103,6335,16346,8500,4189,2643,-487077,-69128,-13041,-10042,-2130,-3450,-3074,-2898,-535706,-54666,-12003,-9825,-875,-1681,-1164,-2481,-571552,-59700,-15560,-5408,1978,8817,838,104,-5671,83431,-48629,-35846,-19623,-5865,14462,-5034,-6305,-7938,1038,-3557,3135,-16377,217,4417,-12651,-18476,1255,2853,6525,-11950,1769,10498,1719,-7263,1910,2002,677,-5541,417,2585,easy
297376,50767,12679,3991,5989,3942,4673,2900,212012,39068,-5193,253,9059,2613,1509,4347,-22896,-21522,3484,-2589,1096,7291,1310,9367,-288846,-21536,-9929,13375,8083,9767,1691,562,353654,356780,16829,12120,17436,9725,7312,5155,-288501,-37904,-10497,1439,6072,48036,1646,2234,-234908,-265950,642500,-642155,-60590,-14,378316,-394684,8677,-13413,26758,-27326,-2842,15964,-1255,-10681,-7963,6987,9353,-11364,4678,2476,-42,38311,-199,381,5621,-5666,5020,-8805,4593,-2921,difficult
598891,209133,50248,14159,13714,12870,7336,5193,853066,625885,-14228,39966,15666,2927,22814,2793,-112103,-95618,-25203,-1708,-11117,-8491,-1917,-1376,-417102,-190828,-45438,-8536,-13086,-11956,-6749,-4784,116606,58400,-35597,-1677,-998,-3579,11,4082,-493829,-200899,-40650,-12732,-11516,-11820,-6991,-4356,-965169,-304999,533708,-610435,-721503,-95210,249228,-259299,-10975,-20235,9841,-5053,-41674,-6828,6859,-11055,-26783,-1969,12088,-10518,-11418,-3465,8377,-8241,-24731,-4832,6760,-7002,-4169,-3408,8866,-8438,easy
777876,389160,25364,22427,20216,16774,10733,5923,-305257,-355743,-18821,-15510,-15400,-9034,-6769,-4006,-707535,-340169,-12507,-4403,67134,6406,35351,4078,219325,456673,54654,1757,68134,102892,39946,4534,-703260,-375154,-22469,-17526,-19079,-13451,-8803,-4420,-544322,-381320,-17980,-18795,-15155,-12927,-9466,-5326,-402278,926860,-922585,158938,15574,796842,-831827,-6166,6314,67161,-77123,4489,11107,6160,-19283,-1269,82534,1000,-87213,3924,15440,96486,-116343,524,42120,4595,-48749,-663,8084,456,-8954,-906,difficult
344724,213520,4604,13087,10084,15323,10074,16785,-273132,-193995,6070,-10516,-7728,-9969,-9003,-15403,-332838,-199505,6637,-3711,-1374,-7437,-6407,-12693,-327844,-197010,7683,-2339,-6526,-9553,-6493,-13095,130608,-2731,16608,9214,4926,21824,669,-3164,-193096,-187320,-2614,-11181,-9052,-13307,-8993,-16191,-59706,4994,458452,-323704,-5510,2495,194279,-184589,567,1046,8925,-19222,6805,1372,11553,-20395,6354,-5152,11452,-13978,2532,-2116,31377,-35131,2596,-86,7162,-9662,2710,-402,9931,-13027,easy
92781,43357,9197,8746,8807,7276,7733,5531,-10319,-26925,-8896,-8373,-8386,-5546,-5275,-4595,-86823,-30221,-3637,2174,-874,7340,-3303,944,-90454,-31925,7012,-888,-1080,24692,-1181,5149,268577,55558,6592,565,-5520,-2812,-4572,-3140,-91575,-37277,2369,-5085,-2251,15528,-1163,12315,-76504,-3631,359031,-360152,-3296,-1704,87483,-92835,5259,10649,-420,-4223,10547,-3062,1453,-5650,7512,-206,-4440,3269,12886,17352,-27504,18340,1972,2122,-3391,3409,5539,4205,-8289,15455,difficult
21133,19514,6483,6243,3373,6229,2612,2831,-16467,-16323,6511,8784,1094,5629,1728,-107,-14340,-6838,-4119,-1853,-116,-1590,327,-998,509202,23056,-573,-2941,457,5087,786,-1014,3408,-4520,4366,-3675,-1982,-4889,-2249,-2415,-20442,-15577,-3476,-5596,-1695,-5135,-1747,-1978,2127,523542,-505794,-23850,9485,29894,-27576,-11057,-10630,3546,4939,-7842,-10637,-1088,-734,-1921,-1210,573,-2439,287,-7219,6677,-9976,-246,-1401,459,-3035,502,-891,-16,-1401,437,easy
547985,398981,77428,29192,17277,23017,14433,10169,1122375,-241037,-51354,-16601,-11909,-13673,-7731,-6146,-331167,-392060,-76422,-28184,-14997,-21151,-13280,-9637,-301411,-368252,-60860,-9205,-14189,-14388,-5286,-6873,-443528,-382873,-58501,-19189,-4026,-15013,-9355,-7262,-43919,-335764,-59812,2831,-9448,-6943,2237,6014,-1453542,29756,-142117,399609,-151023,23808,-14621,47109,-25068,15562,2359,-1311,-11583,18979,-9984,22020,-3088,808,10163,-5422,-7478,6763,-625,8070,-5549,7994,-4069,11592,-3491,2764,-389,13276,difficult
104346,22520,5791,14676,6796,3714,1647,2289,-94821,-6950,-2760,12194,-568,5234,4181,1621,-101700,-10893,-1291,-11875,4694,11383,12797,6163,-56653,-5287,-3721,-13452,-4464,-1758,-1197,-2157,554997,44927,13386,2362,1286,3140,4195,702,10643,-735,5796,-5102,-1986,2585,10428,2517,-6879,45047,611650,-544354,-3943,5606,50214,-45662,1469,-2430,17107,-7590,-24069,-1577,15814,-7464,5262,-9158,5750,-3272,6149,-13141,4898,-555,8616,-13994,5392,6233,4542,-8320,2859,1815,easy
225097,78087,6344,7346,3984,4679,5190,2641,-28788,-72342,-4369,-3462,-284,-1293,-1231,-1483,399766,524514,19105,44644,61999,32381,39625,31577,-155660,-54282,-3898,-3128,-793,6648,-3793,-1669,218065,-23307,656,-2819,785,-1610,-2964,-851,199182,-40233,21964,22696,9342,5193,-776,436,428554,-555426,373725,-18883,596856,-578796,30975,-16926,23474,-23003,4554,21308,48106,-47772,309,25515,62283,-62792,1578,8557,33674,-25733,-8258,6803,40856,-43418,829,2188,33060,-33246,818,1287,difficult
446528,78739,11196,10572,16776,9540,8033,5018,873162,81109,124208,11250,58721,41727,683,-1826,-196327,-23841,55045,11525,-6230,9781,3623,-75,723859,185340,61780,31464,5630,23432,1044,5350,1015336,1283,28241,47943,10974,11730,44,2430,-273474,-44830,-9217,-5631,-16048,-4852,-4585,-3125,-1069489,920186,291477,-1288810,-104950,209181,-184057,-46113,-69163,6735,-33539,-37458,275,19939,16479,-53574,-64951,11860,5344,-27022,-31946,13651,-11702,-16582,2940,-2579,-1000,-4629,1751,5425,-2920,-5555,easy
449717,82578,27967,24552,15303,15159,6467,4915,-103993,-30969,-7132,5414,-8478,-7638,-448,-2455,-422152,-62336,-19998,-9318,-3699,1478,716,1948,693461,-30080,-10383,17273,689,5041,4924,-3870,-223831,13744,-8303,13774,-3783,-3466,10468,-2096,-373982,-60874,-23658,-7560,-9792,-2651,-3830,-3419,-318159,1115613,-917292,-150151,-31367,32256,43824,-74618,-12866,9615,2080,-15355,-14732,26591,-3499,-21334,4779,4388,-4472,-6009,9116,3563,-8507,815,1164,4208,5544,-14298,4403,-5818,1774,-1323,difficult
159406,14232,7885,5113,5713,7109,4777,4659,-156023,-4107,-173,2301,468,-831,-3243,-3352,-154215,-6128,-3079,21407,-939,444,-3234,-2149,-151808,-11698,-7119,-2797,-3640,-5497,-3962,-3480,-67596,35053,-5441,7453,1544,-1713,-2753,-1886,-6119,3246,10721,2471,1690,-1847,-2557,-3133,1808,2407,84212,61477,-2021,-5570,46751,-31807,-2906,-4040,1678,16162,19106,-24204,10250,-4982,-1407,-2701,5184,146,1275,-5941,3784,-134,9,-728,1209,196,1203,-1331,1594,-1247,easy
161938,76765,39584,7749,26367,13155,7347,2416,-155585,-71386,-35775,-4339,-24157,-7304,-6460,295,-156983,-58163,-35660,3842,-22490,-8391,-4846,-482,-157646,-69090,-33716,-4792,-22974,-6450,-4604,-614,3436,-67530,-37873,-7051,-20065,-10610,-5098,-1336,-155753,-72301,-36115,-4760,-22457,-7480,-5543,152,-1398,-663,161082,-159189,13223,-10927,1560,-4771,115,1944,-4157,1758,8181,-8634,-2259,2291,1667,-484,2909,-2392,-1087,1941,-4160,3130,1614,242,-494,-445,-777,-132,-722,1488,difficult
901335,123708,20452,28614,26935,12984,7368,6060,-626660,-85875,-4161,-26448,-24765,-11541,-5957,-5321,-715105,-78225,-13835,-26237,-24685,-11165,-6675,-5762,-777077,-88615,-6414,-20331,-20507,-10930,-3917,-5635,236102,307742,164,-8373,-16616,-8858,-5254,-3787,-488796,-23920,56042,-25507,-21790,-9840,-3671,-3290,-88445,-61972,1013179,-724898,7650,-10390,396357,-331662,-9674,7421,6578,55878,211,5906,11958,-17134,80,4178,3891,-5174,376,235,2072,-982,-718,2758,-1337,1583,-441,127,1848,497,easy
268639,131679,17943,20000,13314,11503,3971,4243,-266648,-128256,-17427,-13535,-12348,-8609,-775,-2979,-266182,-123150,-9542,-4963,-9007,-6252,474,4147,-266182,-123150,-9542,-4963,-9007,-6252,474,4147,-267598,-123441,-16277,-13526,-11608,-6420,238,-2054,-267598,-123441,-16277,-13526,-11608,-6420,238,-2054,466,0,-1416,0,5106,0,-291,0,7885,0,-6735,0,8572,0,-8563,0,3341,0,-2601,0,2357,0,-168,0,1249,0,-236,0,7126,0,-6201,0,difficult
448610,38692,5010,3445,3620,3442,2189,1378,347596,145745,47689,22832,17143,19888,13820,7018,-197252,50854,37561,16835,1465,31443,14180,6695,-293259,-21998,-4091,-1569,-2351,-1728,-1240,-719,-349407,-22449,-219,1338,-1873,-1910,-504,-889,-292411,149029,25315,7962,1812,3085,3895,3627,-544848,-96007,-56148,56996,-94891,-72852,-451,171478,-10128,-41652,3872,25534,-5997,-18404,2907,6624,-15678,-3816,478,3685,11555,-33171,-182,4995,360,-15420,736,4399,-323,-7414,-170,4516,easy
253484,79815,14668,21481,16475,21768,8305,6367,26227,-36800,-4958,-17718,-3089,-9739,800,2098,-205028,-64001,-13434,-19821,-13560,-19014,-5586,-5431,-242963,-53792,-4174,-9128,-11629,-14420,-5709,4116,-248885,-77501,-4246,-18361,-13151,-7209,-3787,-1277,-243643,-78568,-10239,-16816,-13665,-4713,-2865,2733,-231255,-37935,-5922,5242,-27201,10209,-23709,-1067,-8476,9260,-72,-5993,-2103,10693,-9233,1545,-10471,1931,-1522,-514,-9275,4594,7211,2496,-6386,-123,1922,922,-7529,9547,-5393,4010,difficult
535024,133996,61860,9571,23737,13678,8066,7234,-532973,-132771,-59366,-4276,-20080,-9990,-6255,-6423,-534541,-119877,-59904,-4725,-16008,1225,-1536,-3636,-529575,-121922,-58872,-2158,-15651,2232,-2938,-1901,-530092,-126487,-60912,-2436,-19621,-6793,-2784,-2510,-515186,-112142,-46780,6425,-10665,-3555,-2034,-1671,-1568,4966,-517,14906,12894,-2045,-4565,14345,-538,1032,-2040,14132,-449,2567,-278,8861,4072,357,-3970,8956,11215,1007,-9025,3238,4719,-1402,154,750,2787,1735,-609,839,easy
242742,113509,11501,36475,5601,4456,6533,1782,-231372,-107643,-8870,-27466,5267,3828,613,4188,-211752,-104875,-9478,-29940,-2197,8335,-1310,2070,-217438,-87809,-4403,-23370,5469,29508,-2061,2465,-235640,-106632,-9069,-26432,155,8858,-1685,2186,-233931,-97999,-8312,-21086,-1257,11044,1542,170,19620,-5686,-18202,1709,2768,17066,-18823,8633,-608,5075,-4666,757,-2474,6570,-3062,5346,-7464,7666,-5314,-1412,4507,21173,-20650,2186,-1923,-751,376,3227,-2118,395,-279,-2016,difficult
421134,90973,54656,44417,17212,17867,14062,10617,-411273,-63091,-49032,-13114,-14340,-14475,-10590,-8095,-418018,-79577,-46741,-33251,-11605,-11606,-10166,-7261,-333000,-67453,-46742,-41838,-12567,-12134,-11339,-9401,-400655,-59712,-53273,-41161,-16056,-17041,-13508,-9877,-363264,-72292,-47645,-32123,-9802,-8926,-9298,-8515,-6745,85018,-67655,37391,-16486,12124,7741,-12580,2291,-1,-6531,5628,-20137,-8587,677,9038,2735,-962,-3489,6254,2869,-528,-4907,8115,424,-1173,-2169,4210,834,-2140,-476,1362,easy
56565,12056,5622,7681,5649,4417,1898,2062,-45602,3719,5858,-88,1199,8985,1931,5732,-50002,-6087,1348,2977,-239,5709,2558,3719,-46885,-5297,-3131,-1404,-1256,5454,70,3593,-30663,53634,7268,2841,6454,11912,1147,1203,-50121,-1893,11002,3063,1151,9783,3194,1249,-4400,3117,16222,-19458,-9806,790,58931,-55527,-4510,-4479,10399,3734,3065,-4381,4245,222,-1438,-1017,7710,-5303,-3276,-255,6458,-2129,627,-2488,1077,2047,-2013,-126,-2390,46,difficult
1421178,267046,61440,23631,24860,7134,7710,5893,-800984,174529,-41690,-8965,-9445,4064,-2998,-2895,-1278327,-246409,-54745,-18749,-22230,-3474,-6660,-5075,-1248277,-241656,-52458,-14738,-21928,-4186,-6196,-5445,-291389,-173570,-31017,-16203,-16266,3496,-2445,-2671,-760604,-175875,-30970,-8075,-21656,-481,-2874,-4339,-477343,30050,956888,-469215,-420938,4753,68086,-2305,-13055,2287,21441,47,-9784,4011,-1465,8128,-12785,302,5662,-5390,-7538,-712,7682,-3977,-3662,464,3751,-429,-2180,-370,2774,-1668,easy
33606,14111,9617,13855,6399,4683,2551,1574,-27224,-8235,-6240,-3322,-2934,8358,13049,-488,-21320,-9896,-7908,-10309,1261,2949,2584,2330,-22545,1467,-5772,-9354,3469,1889,648,584,-26997,-6091,-3461,-7974,-2891,1772,2278,-58,-24367,-2465,-4990,-858,-484,503,5875,1149,5904,-1225,-4452,2630,-1661,11363,-7558,3626,-1668,2136,2311,-1529,-6987,955,1380,7116,4195,2208,-6360,2407,-5409,-1060,-117,-1269,-10465,-1936,1630,3597,2818,-1746,-642,1207,difficult
87383,79184,36556,25188,11276,8091,3661,3084,-32906,-55592,-34547,-11021,-8121,-3287,388,-1898,330370,-7067,77473,-16265,2473,-1668,-361,-1214,1639156,26293,11406,-10200,-1093,1072,1282,-1315,-56969,-21492,-22653,-23160,-8917,-7074,-2704,-2643,-64911,-11904,30578,42173,9965,3703,157,-193,363276,1308786,-1696125,-7942,48525,33360,-47785,9588,112020,-66067,-34059,53231,-5244,6065,-12960,65333,10594,-3566,-7824,18882,1619,2740,-8146,10777,-749,1643,-3986,2861,684,-101,-1328,2450,easy
179158,80680,19826,11666,5320,12337,4170,2987,-157531,-73388,-14504,-7277,-3163,-10256,-3475,-1734,38044,-41019,5209,3890,-2429,-3466,523,45,-156878,-70628,-16806,-8914,-3025,-10298,-3423,-2506,-119732,-60568,-17280,-919,-397,-5804,1903,-807,-1391,-59624,-16906,-8415,-4118,-11016,-2551,-2297,195575,-194922,37146,118341,32369,-29609,10060,944,19713,-22015,-474,374,11167,-12804,7995,-7496,734,-596,2628,-3721,6790,-6832,4494,-5212,3998,-3946,5326,-4454,1779,-2551,1699,-1490,difficult
1342023,191155,51156,30188,10634,13793,8313,3305,-713433,-106548,-37836,-22366,-6575,-6870,-6554,683,253506,-130286,-25400,12031,-1064,-5871,-258,1950,-354428,-54525,-28536,-14769,-3707,-5036,-1283,-995,-1267755,-150296,-41921,-21217,-9049,-12637,-7672,-2550,-1123005,17516,-50968,-17315,-5627,-9738,-2712,254,966939,-607934,-913327,144750,-23738,75761,-95771,167812,12436,-3136,-13385,-9047,34397,-26800,-6448,3902,5511,-2643,-5342,3422,999,835,-7601,2899,6296,-1025,-6389,4960,1267,-2945,-1555,2804,easy
159153,16275,12621,13833,5565,9187,4013,3113,-23510,37820,-11635,-13001,-3055,-7009,-3110,-2281,-156278,-4236,-6492,-647,6054,-4347,-982,-156,314457,-1466,-10712,-7203,95,5943,-67,5127,-153210,-13369,-12129,-10245,-2153,-6604,-3611,-2111,-3006,-86,-8676,-11272,-4126,-7527,-2903,-1963,-132768,470735,-467667,150204,-42056,2770,-11903,13283,5143,-4220,-1417,3453,12354,-6556,-3042,-1027,9109,-5959,-2248,-1973,2662,10290,-12547,-923,2128,915,-3544,708,2125,5283,-7238,148,difficult
713500,283158,40487,17674,11905,10248,12287,7007,246457,-254893,-30958,-14566,-6443,-6066,-10904,-2392,1617669,643974,25782,28791,39064,4404,364,-2030,-654736,-275581,-31815,-16960,-10260,-8535,-11651,-6511,-341702,-171398,-18510,-4718,-7144,-5747,-7834,-1902,-606054,-264031,-32106,-16289,-11515,-8973,-11684,-6647,1371212,-2272405,313034,-264352,898867,-919555,104183,-92633,56740,-57597,13305,-13596,43357,-45751,12242,-11571,45507,-49324,3116,-4371,10470,-12939,2788,-3226,11268,-12015,3817,-3850,362,-4481,4609,-4745,easy
159522,27473,11226,5675,5420,9294,5084,2712,311817,9008,-9355,5320,695,999,8,61,-55572,-4034,-7950,-2330,-4890,-7864,-4222,-2091,288503,42323,-9775,11041,1900,-1950,2710,1015,-148223,-16139,-9083,5551,-3835,-4787,-898,-977,-17726,30058,15372,5453,7652,-3631,-724,-1069,-367389,344075,-436726,130497,-13042,46357,-58462,46197,1405,-1825,692,24455,-7650,13371,-5490,-98,-5585,6790,-5735,11487,-8863,5914,-2837,1156,-4230,6932,-3608,174,-2152,3106,-1992,-92,difficult
1037241,463178,60842,22404,105958,53800,42404,57724,-984650,-451469,-56261,-21206,-97323,-50861,-36723,-53194,-1018320,-454421,-54997,-13743,-99767,-38538,-36705,-55199,-927491,-452523,-56326,-20502,-104948,-51948,-41029,-55814,123978,-398409,-35386,-13597,-85153,-44591,-37684,-53815,-990522,-446834,-41057,10922,-83506,-43017,-21345,-45961,-33670,90829,1051469,-1114500,-2952,1898,54114,-48425,1264,-1329,20940,-5671,7463,-6759,6905,24519,-2444,-5181,19795,1647,12323,-13410,7357,1574,18,-4324,3345,16339,-2005,-615,1999,7854,easy
109919,32219,22371,14635,11078,6999,3288,2886,-99256,-23831,-14344,2567,-4891,132,6107,210,-36638,16094,-20106,-11298,-8931,-3344,-681,-2157,-96033,-10170,-21925,-11431,-6447,-1696,1270,-1064,-109358,-24449,-18191,-4684,-5611,1504,561,521,-95952,-12064,-15774,-9915,-9194,-2251,383,811,62618,-59395,-13325,13406,39925,-26264,-14279,12385,-5762,-1819,3734,2417,-13865,-133,6747,-5231,-4040,2484,836,-3583,-3476,1648,3200,-3755,-6788,1951,-709,-178,-2367,1093,1585,290,difficult
41238,26904,7669,12577,10949,7279,2920,4997,-18135,-15269,7975,-11526,-4678,-750,4154,-3181,63740,-4277,-5310,-9857,-7746,-4948,-2159,-3939,-9710,-12828,-1577,-9691,-7708,-4488,-1664,-4379,131842,32077,9178,4944,-4461,11973,834,576,-23093,-20293,-3886,-7135,-2697,16857,7260,985,81875,-73450,141552,-154935,10992,-8551,44905,-52370,-13285,3733,10755,-13064,1669,166,14635,-12079,-3068,38,3247,1764,-4198,460,16461,4884,-6313,495,2498,6426,-758,-440,4955,409,easy
