delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
52360,22426,10496,4779,2701,6466,32229,-20309,-10097,-3825,-1163,-5800,-8844,4412,-5427,-2352,1069,4772,-44639,8479,-8157,5244,3474,35138,-27097,-7536,-3626,7987,5509,22798,-4248,9003,-3621,1089,10047,45028,-41073,-35795,17542,22849,24721,4067,-16015,16539,4670,-2730,4531,5,1473,7596,2743,-6898,2232,2405,2035,4538,10572,30366,-12340,22230,difficult
40847,44620,6234,14251,6591,16811,-32462,-28085,2968,-4564,-4371,20252,-27429,-31799,5750,-9912,-2316,2598,-37580,-25053,-943,3873,-2293,-6529,-23746,-18243,-3442,-12560,1387,-1709,1811,-25581,-4913,-10312,-5952,-10148,5033,-10151,13834,25557,-3714,6746,6810,-7338,2782,-6693,-2499,-1471,-5348,13785,-16433,2248,2055,23,3680,-7339,-17654,-9127,4820,-8439,easy
124440,44245,5416,6946,4459,18879,-105552,-33696,3520,-5464,-1461,790,733407,18793,19842,9294,5140,-287,-114800,-11499,-2851,2614,-1023,41807,-65535,-23387,5845,1007,-1374,-3146,365288,-5967,5340,13231,7451,3057,838959,-848207,49265,430823,52489,-30292,-11888,17420,16322,-22693,8696,-505,14758,-6680,-1607,12224,6601,-6163,-351,8825,-1077,42094,-44953,6203,difficult
24772,8791,2355,3251,8920,13360,-15070,154,1875,5455,-5248,-4303,28695,21387,5696,12222,3190,6327,-13359,21920,22770,4260,-1700,-1667,264987,290947,51695,13397,22623,18339,87983,50476,4157,9006,-4362,-7845,43765,-42054,278346,-177004,21233,533,269027,-240471,3821,17074,28925,-47538,6767,-7962,9137,-4391,8438,-4890,24323,-26985,10630,-7994,20006,-26184,easy
82728,21821,15345,7262,9581,16117,-64803,-14719,-1169,13628,6812,9515,-74466,-4977,2706,5492,-2572,6039,-76204,-6064,-328,4793,-5405,-4990,28840,12067,-13105,-438,-7065,-10071,-78243,11419,-6464,-4176,-4196,20949,-9663,-1738,105044,-107083,9742,-1087,18131,-648,3875,-3034,-12777,6641,-8136,-699,-5231,-3738,-9384,-2833,-1660,2869,-3476,-11029,-5081,31020,difficult
296096,134752,16460,10889,14753,9376,-240782,-106922,-8805,3679,-10778,31715,-290536,-129522,-11485,-6952,-12944,-5644,-290024,-107196,-11189,2375,-1712,9351,-258210,-102684,2987,-9623,-14576,-2465,-258550,-121514,-883,-795,-3248,1716,-49754,512,31814,-340,-22600,22326,4512,-18830,-2680,296,14176,-3870,-10631,9327,-11998,8828,-2166,11232,-12864,11328,-37359,14995,-11816,4181,easy
169671,96946,23084,12799,7085,9134,-113492,-69923,-19953,-12129,-6516,-2779,-164820,-83678,-16158,-3044,2253,23441,-162756,-94320,-19547,-11269,-2263,46943,-162730,-90287,-17721,-7707,17391,14389,-168722,-90759,-18658,-6572,3921,26733,-51328,2064,26,-5992,-13755,-10642,4033,-472,3795,-3389,1826,-937,9085,-8225,3562,1135,8769,-4516,19654,-13470,26220,23502,-32554,12344,difficult
57362,33180,26788,19613,11663,35727,28259,-29834,-22767,-7250,-7707,-10701,-33319,-8348,-4674,-8786,1160,-10988,-51305,-25235,-19096,-14405,-6206,-16870,-9305,567,-15334,-10360,-5196,-8069,821258,2908,-18347,4539,-5223,-5618,-61578,-17986,42000,830563,21486,-16887,25802,2341,18093,-14422,3762,-3013,-1536,-5619,4045,14899,8867,-7366,1010,-27,-287,-5882,8801,2451,easy
93125,14619,4144,1615,2016,2719,-88109,-11388,4585,13564,5175,21045,-87829,-10060,-1469,6821,202,30626,-79589,-6043,4601,3012,1395,31317,-7887,11368,21407,13303,-88,22632,107529,181339,10078,7058,20737,31308,280,8240,71702,115416,1328,4017,17411,169971,-6054,6070,16806,-11329,-6743,-3809,10291,-6245,-4973,1193,-1483,20825,9581,691,-8685,8676,difficult
413062,27719,23526,10030,7736,13124,-391506,-22583,-22903,-8771,-5327,5171,-324192,-16716,-22096,-6791,-2261,1814,-157062,4757,-20015,-5403,-6319,-7163,-387907,44469,-18354,-2046,4081,5092,-395190,-4221,-17009,-980,-2471,-6607,67314,167130,-230845,-7283,5867,21473,39712,-48690,807,2081,1661,1345,1980,1388,3357,1066,3066,-4058,10400,-6552,-3357,-8977,12255,-11699,easy
57566,16867,4911,3780,5800,17486,648908,274918,40479,28571,4210,1166,148870,-9667,19041,-1016,-4310,-9946,-40107,-11215,-1212,-1479,-4122,-9203,-46337,-11101,-2404,3341,-471,976,-18941,-10367,5076,14276,968,11458,-500038,-188977,-6230,27396,-284585,-1548,114,734,-21438,-20253,-1192,7480,-29587,-463,4820,10935,-8520,188,3651,1439,-11112,743,10179,10482,difficult
813415,161100,21011,28685,11983,29406,-575255,-41803,-16854,-24691,-8994,-22072,-787980,-148105,4457,-25913,-5634,56101,-806272,-149537,-2700,-23212,1553,-13741,-781507,-142681,-20095,-24106,-8274,-17643,-791766,-110281,-8464,-17793,9061,1790,-212725,-18292,24765,-10259,-106302,-1432,6856,32400,21311,-7157,-17395,11631,-1222,2701,-894,6313,3360,7187,-9827,17335,78173,-69842,-3902,19433,easy
356879,21067,13772,14920,5942,17906,-345390,-14590,-6608,-8648,-426,7937,-343897,-13498,-1893,-5444,3318,15822,-336869,7138,-470,20498,-2187,-11414,-332246,-5895,-10395,-12452,-5266,-13061,-328830,-14667,-13153,-11482,-4341,-12990,1493,7028,4623,3416,1092,20636,-13033,-8772,4715,1423,-9925,-2758,3204,25942,-32950,970,3744,-5505,-3079,925,7885,-27236,-1647,71,difficult
462238,36822,6141,3068,2831,5934,581183,110231,32455,14068,8994,26513,-422664,-12498,2658,18950,8796,10331,-438301,25186,888,22163,10629,15734,-347391,-32860,-5347,-1957,-2372,-3603,-387797,-19446,-4286,579,682,-3873,-1003847,-15637,90910,-40406,-122729,37684,-58046,13414,-29797,-1770,-6235,1061,4882,3213,-24120,2536,-198,1833,-13001,3054,-16182,5403,-19337,-270,easy
481911,48728,15260,9633,10603,11996,-478642,-47156,-14689,-7696,-9186,-8568,-469687,-23760,2720,-2176,-5095,20211,-479792,-46455,-13203,-5756,-10242,-4522,-435851,17546,-1881,-5026,-1988,4926,-445296,45,-2580,-3163,-1233,17269,8955,-10105,43941,-9445,23396,-22695,64001,-17501,17409,-15923,11322,-699,5520,-3580,730,1863,4091,-5147,8254,755,28779,-24733,9448,12343,difficult
