delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
1273353,238528,128617,28763,22845,41820,-973803,-153022,-100423,34986,-3227,-18131,-1088693,-131522,-96976,-691,-7064,-31188,-1263505,-223863,-127726,-24879,-16822,-36240,-1265451,-225731,-114653,-18646,-4464,-29486,-114890,-174812,-1946,21500,-92341,-1868,3447,-30750,13073,-35677,-24188,6233,-3837,-9758,12358,-13057,-5052,6754,easy
689266,168524,43399,62016,35942,55175,-674358,-154849,-31248,-44094,-22145,67697,-594924,-151097,-39248,-59316,-35146,-50397,-651897,-155200,-37631,-44033,-19122,-5941,-679838,-147107,-41686,-44001,-22306,-17351,79434,-56973,-27941,3752,-4103,8093,-8000,1617,-4055,-15222,15283,32,-13001,16024,-3184,-118094,44456,-11410,difficult
215459,45901,14989,7461,9729,19991,-139567,65206,-734,23181,-3344,-7051,-133797,-41358,-11733,-6354,-7906,-16851,-88163,46425,-5663,6890,6526,14519,1748860,294064,20370,34083,21269,-2503,5770,45634,1837023,-106564,87783,247639,-10999,6070,26033,-29535,13244,27193,-4562,14432,14743,-9800,31370,-17022,easy
1218886,213363,43202,21296,16787,31368,-1140354,-160524,-18616,-1790,-6518,113322,-848610,-132777,-39786,29663,11927,21049,-1127318,-167723,-37483,-15951,-8619,-14838,-174853,-124088,-20004,-5403,12546,32336,291744,-278708,952465,27747,-34946,43635,-21170,2303,17479,31453,-45614,10548,18445,-20546,21165,-92273,-35887,47174,difficult
1015213,88345,50349,25310,25579,36355,-458692,269587,-6027,15053,14091,-13182,-1011476,-80960,-48840,-15188,-22459,46660,-717076,-46415,-27169,-13419,-14434,73459,-946780,-22693,-33442,7544,-2823,14992,-552784,294400,-229704,-350547,34545,23722,-42813,21671,-6273,-30241,1769,20963,-36550,8025,11611,59842,26799,-58467,easy
1151511,184633,14989,16700,20995,30359,-920802,-86095,-9024,-9885,-12360,-5323,-992975,-112094,-6424,3478,-3829,-4765,-1145644,-175235,-9576,-3078,-9175,12524,-1142164,-144037,-9772,-15034,-13565,20351,-72173,-152669,3480,-25999,-63141,31198,2600,-3152,-196,13363,-6556,-11956,8531,-5346,-4390,558,17289,7827,difficult
801077,66024,15735,10883,22211,28948,-220853,-25557,-843,-8295,522,-11935,-406321,-27454,-13778,9696,-14007,20073,-522588,-37358,705,2558,-10658,-20321,-734642,-33774,-8242,24933,12422,-2329,-185468,-116267,-212054,-1897,-9904,3584,-12935,14483,-8947,17991,-7138,22375,-14529,3349,23080,32008,-40394,17992,easy
383693,98520,21148,25707,16493,51321,-236171,-57996,-8333,-9297,17073,-2532,2169187,68264,1086,-16066,9164,2891,-225537,-76417,-12583,-16235,-11550,-36700,-323243,-71542,-18089,26716,271,-26490,2405358,-2394724,-97706,126260,-144681,4875,9419,-13669,-5506,-6769,-169,42951,-7909,-20714,11821,5423,-39591,10210,difficult
631136,104782,54362,17681,37234,27825,-518231,-36208,-51328,-13087,-32480,-8616,162606,-64531,-39950,795,-27356,52523,-514815,-11089,-44717,21542,40089,4105,-41424,66548,34565,3745,-20949,21969,680837,-677421,473391,-28323,53442,77637,11378,-4767,79282,13882,20747,-17797,5124,67445,-61038,61139,-48418,17864,easy
403504,113329,20594,27758,20636,41209,-61459,-76770,-13223,-21102,-13807,-34097,309890,-72258,-15663,-22941,-13494,-26036,259424,-55959,-1917,-12872,-14135,-30406,425960,-36469,17469,17501,-12313,7111,371349,-50466,166536,4512,16299,19490,-2440,13746,19386,-1839,10069,30373,313,-641,1822,8061,-4370,37517,difficult
611468,158209,14044,53485,30887,28965,-318666,304874,46070,-35629,-1370,-11197,1198800,-77044,2228,-41723,-22843,-20321,292306,-126040,12767,-21425,-8046,-16993,188303,23997,48833,-33013,-15082,2910,1517466,-906494,-104003,-381918,-48996,150037,-43842,10539,36066,-6094,20298,-11588,-21473,14797,-7036,-9124,3328,19903,easy
938633,205117,13317,28823,16933,30345,-855250,-190469,-2906,-26317,-5905,-8171,-822481,-81877,-6530,-11782,18981,32161,-163549,-111743,658,8820,9739,13848,-805995,-167802,-8084,-22417,7884,-8410,32769,658932,-642446,108592,-29866,-56059,-3624,7188,-8742,14535,20602,-31237,24886,-9242,-1855,40332,-18313,-22258,difficult
363637,71536,9003,9334,13966,14072,1957610,-17744,13138,7962,-7409,558,2158238,68497,39946,112109,36740,116157,422043,61277,-794,18449,4123,-2025,326727,-48302,933,-3665,-8493,-798,200628,-1736195,-95316,86241,-7220,-109579,26808,-40740,1727,104147,-93660,-22114,44149,-32617,-12616,115599,-118182,1227,easy
984710,166554,67998,22724,50668,56172,-833624,-136725,-9867,-9199,-37675,-7417,330713,-63016,-32897,13520,-4400,-35191,-979661,-142284,-58559,-19248,-33976,-17408,-931686,-110757,-27325,9454,-28983,-17354,1164337,-1310374,47975,73709,-79268,31527,-23030,-25662,31234,22719,-32768,28702,33275,-29576,4993,-27774,17783,54,difficult
280522,187590,15252,16585,16528,45540,-157403,-181128,-13825,-7623,-12079,-29685,-203859,-162262,-13560,-15759,-13971,-16359,395045,-16393,-7718,12567,-5554,30321,196175,-157879,-6778,6041,6799,-22385,-46456,598904,-198870,18866,145869,-141486,265,5842,940,-8136,28326,-6526,-1892,8417,12353,13326,46680,-52706,easy
554056,180472,42463,37685,31500,57004,-502573,-146591,-36268,-21406,-11336,35348,-436158,-155707,-36045,-36588,-27765,-44046,-271395,-118100,-19879,-12048,-17647,-2791,-540780,-176402,-22837,-18342,-3061,38403,66415,164763,-269385,-9116,37607,-58302,223,16166,-2958,-15182,24540,-6294,-16429,10118,14586,-79394,41255,41194,difficult
569709,304551,36002,31087,23301,47522,-500814,-282935,-31912,-28864,-22303,-45733,-424417,-288390,-34362,-29185,-21774,-37012,-532368,-278757,-29034,-23080,-14769,-13594,-500354,-275557,-32534,-20813,-18939,-32253,76397,-107951,32014,-5455,9633,3200,-2450,5328,-3500,-321,6105,2267,529,7005,-4170,8721,23418,-18659,easy
493053,84683,12641,16497,12706,47234,-412531,36536,-10739,34217,5451,-14147,-390785,-42904,19425,1109,37573,-13906,-461331,-75355,-2986,-12570,-9516,-25885,241285,-38234,-7553,5702,11552,-20067,21746,-70546,702616,-79440,-32451,37121,30164,-22411,-4567,-33108,-13679,18272,32122,-47089,21068,241,-11979,5818,difficult
248061,47923,12550,19422,13550,45860,-159602,1126,-9310,-15708,-8603,-30344,-139636,-10104,-3855,-13692,-11068,-19555,-242325,-32137,2539,-9993,-10109,-4117,-234023,-29831,-10992,-16068,-11245,-13428,19966,-102689,8302,-11230,-22033,2306,5455,6394,-13531,2016,3699,-6075,-2465,959,-1136,10789,15438,-9311,easy
192765,28031,9027,12145,20678,14485,258543,40256,-2515,14749,1608,5383,-187251,-14461,11370,-3904,8292,5420,1468527,49211,6034,6503,1443,6017,2799169,389177,22034,-2314,6123,31353,-445794,1655778,1330642,-54717,63672,339966,13885,-5336,16000,-18653,10407,-8817,6684,-6849,4680,37,597,25336,difficult
596882,61824,16673,17749,14866,23181,1499702,515247,71778,3288,30838,22385,-528443,13352,-5629,-7200,28998,8,-541195,-26354,-10992,8775,22783,28048,-394555,-16546,-15434,-5126,-5388,-16831,-2028145,-12752,146640,-501895,-39706,9808,-77407,-5363,-4442,-10488,15975,-13901,-1840,-6215,-28171,-22377,28040,-44879,easy
388816,50851,23953,15850,11843,15011,120313,-36382,-21179,-13530,-10524,-11633,-125287,-32651,-18920,-10433,-10833,-11508,-292458,45578,-5729,-5393,19185,24953,166804,203716,-19749,-14150,6984,1925,-245600,-167171,459262,3731,78229,158138,2259,13191,-14020,3097,5040,-8757,-309,30018,-12201,125,36461,-23028,difficult
282866,86024,18068,9114,6233,19534,-155987,-61299,-15903,-8108,-4985,-16864,-181328,-69350,-8854,-7768,-3326,-9149,-280039,-77757,-6613,-1589,802,16809,-280685,-69070,-12958,-2223,8888,2944,-25341,-98711,-646,-8051,-8407,8687,7049,2241,-6345,340,6179,-634,1659,4128,8086,7715,25958,-13865,easy
513663,89783,14304,7872,10651,19264,-481817,-70142,-2396,11988,-3135,24925,-463556,-64970,-9574,6192,-809,31994,-426336,-2969,3776,11580,-2515,25151,-495449,-58715,14476,-6663,11756,28981,18261,37220,-69113,5172,62001,-55746,-7178,13350,10700,-5796,5388,-18243,2326,-1706,14271,7069,-6843,3830,difficult
307671,43924,5987,3536,7964,36488,-84929,-35853,-3028,1675,271,-26352,-269113,-37840,239,-1109,-3577,17065,-236345,-26489,-4397,-2751,-6160,-31929,-192552,94551,-2753,2837,-897,-1323,-184184,32768,43793,-1987,11351,121040,3267,-4636,1644,-2784,-1642,5588,-3848,-2583,5263,43417,-48994,30606,easy
168437,49472,7254,11828,11150,30104,477754,180561,29700,19608,50198,10459,152788,75031,-887,-1444,-2941,-24262,324451,189572,74895,28369,6687,-1154,-146898,-12446,6293,21283,4381,-14481,-324966,171663,-471349,-105530,114541,-202018,-30587,75782,-68602,-21052,29813,-7086,-53139,9628,-2306,-34721,23108,-13327,difficult
1237384,191474,30035,19699,17493,34307,350510,10684,359215,76650,42007,58353,-489845,-93251,6812,22031,71269,3201,-692746,-132585,-11983,-16235,-5473,-3712,-405148,-62399,-28093,-10863,-882,66981,-840355,-202901,287598,-103935,-39334,70186,-352403,-18795,-16110,-54619,-38266,5372,29262,-76742,4591,-55152,-6913,70693,easy
200491,57709,13574,7603,6877,28616,762757,41,52676,-998,9871,-6299,-163781,1295,305,8600,4101,-13314,-184365,-37047,1315,6567,-2907,-3668,-198122,-39591,-6338,11839,-1028,-20478,-926538,-20584,-13757,1254,-38342,-2544,-52371,1010,-7653,9598,-2033,5272,-5770,-7008,1879,-7015,9646,-16810,difficult
822106,32193,8694,5644,7279,4798,-767420,-22732,-6753,-3505,-5930,14808,-741979,-17853,-6087,-3687,-2038,11361,-663698,16107,-6045,3678,-3754,8549,-802640,-19821,-1234,-574,6014,37360,25441,78281,-138942,4879,33960,-35928,666,42,4811,-182,7365,-4252,3892,-1716,9768,-3447,-2812,28811,easy
157863,21277,4882,6752,7053,23850,-129522,-7879,-4159,-3723,-1846,28508,248976,259732,57940,47667,4870,21687,-127332,-10108,-1952,3706,1947,767,-112149,36012,-1605,15079,12171,2093,378498,-376308,15183,267611,-269840,46120,62099,-59892,347,51390,-43961,11373,6716,-2923,10224,-6821,-20920,1326,difficult
464291,93998,8603,32468,50540,26757,-181442,-78700,-6850,-31118,-47942,-25161,-421998,-65451,9549,-13292,-26510,9140,-351367,3155,19690,699,22934,45350,208620,223843,2769,-20625,-15037,19422,-240556,70631,559987,13249,68606,220688,16399,10141,-16921,17826,13991,-21324,21432,49444,-37971,34301,36210,-25928,easy
397717,94765,20915,27296,22048,12119,83907,160107,38956,2861,1384,19417,-84060,-44988,-12930,-17259,-10097,11302,-290991,64542,-4575,-18311,-3142,48395,166852,-24229,-6136,-16030,-16118,2794,-167967,-206931,457843,-205095,109530,-88771,-51886,8355,-1561,-20120,-1052,2281,-11481,6955,-12976,-8115,37093,-45601,difficult
68163,23512,3206,1415,3247,5248,334519,132989,40604,54894,18679,43161,505709,91129,5503,11471,26412,26670,495646,-14369,2123,480,878,-782,54723,15475,678,1086,6661,10740,171190,-10063,-440923,-41860,-105498,29844,-35101,-3380,-1445,-43423,-10991,606,7733,-25534,5783,-16491,-27452,11522,easy
340664,179003,31932,23404,7621,34701,-98042,-170847,-25746,-11207,-2924,-28730,-303038,-168399,947,-5276,3257,24330,577279,-109863,3526,-19229,10421,-5157,-307469,-164407,-28273,-13180,6131,-14208,-204996,880317,-884748,2448,58536,-54544,26693,2579,-31799,5931,-13953,6049,6181,7164,-4290,53060,-29487,-9051,difficult
922450,183077,60424,32407,19961,31909,-639334,-124199,-41913,-27812,-8113,-23094,-728587,20380,-56369,-4763,25932,3872,1361512,248603,26046,2773,37262,5490,-406433,-12726,357,-18131,7750,52397,-89253,2090099,-1767945,144579,228223,-261329,-14456,82415,-25689,23049,7536,-20904,34045,11330,-29512,26966,1618,46907,easy
280424,165740,26500,15749,23820,26548,2419570,-145381,-24090,-9670,-19509,29210,817720,220100,74179,35058,-1928,28752,-18133,-11342,32397,34806,-9584,31963,493274,201517,32635,17175,10508,36497,-1601850,-835853,511407,365481,-231442,212859,98269,-41782,238,44728,-252,-17631,17581,-7656,20092,-458,3211,4534,difficult
198594,127333,18172,21005,13521,48252,407915,113562,37012,12514,3805,-23514,899222,282621,35213,35715,3972,-1443,-112842,-111264,-14408,-16369,-8392,-38890,-82222,-20954,103755,28771,12080,2374,491307,-1012064,30620,169059,-393885,90310,-1799,-49621,118163,23201,-52084,45140,167,-12364,20472,22071,-37447,41264,easy
123738,15838,3185,4147,3072,5844,986982,77960,1377,2926,4885,8087,438510,13711,8423,4522,3939,124703,-84015,43656,5108,6749,15457,37897,-27305,-8075,1675,-1333,-1395,1903,-548472,-522525,56710,-64249,29945,-51731,7046,-3315,-3433,1596,2227,-8082,-946,11518,-16852,116616,-86806,-35994,difficult
530151,49304,9483,18877,17873,17041,-502095,-40443,-6093,-9227,-13109,9855,-378563,-26682,-4679,-14235,-12036,-10808,-424241,-33634,-6618,-17652,-13993,-15535,63934,213066,19489,-11302,9857,1312,123532,-45678,488175,13761,-6952,246700,1414,-1939,26107,-5008,-3417,6350,1073,-1957,23850,-20663,-4727,16847,easy
642735,442350,46910,25255,53117,32478,1273843,-386187,-7704,-14370,-37360,-23511,-74170,-152688,20493,-10525,-10130,11896,-436276,-375029,-42911,-6870,-6671,-6592,-127053,-348756,-7671,-11871,-35126,-15386,-1348013,-362106,309223,233499,-222341,26273,28197,-63404,35240,3845,3655,-5001,27230,3459,-28455,35407,-18488,-8794,difficult
583677,107816,6233,10153,6430,9618,-559238,-102250,8703,18735,19713,72849,-537225,-66618,19439,2996,8463,71349,393897,-85306,-1121,-4856,-3859,12932,-529336,-46503,10066,39410,11704,47228,22013,931122,-923233,35632,-18688,38803,10736,-20560,11187,-15739,-7852,44266,-11250,-12322,15563,-1500,-58417,34296,easy
226026,70403,15786,8165,11873,54930,-147168,-55898,-14659,-5150,-9816,-41836,62910,10654,-11082,25620,23125,-33883,515241,-29149,12548,1873,-6586,-47617,-138388,-63905,-888,-6629,-5713,-50096,210078,452331,-653629,66552,-39803,-34756,3577,23630,-13436,30770,-23747,-8502,32941,-29711,873,7953,-13734,-2479,difficult
864363,143951,13916,38413,19975,34772,-723064,-78063,6980,-31139,-11226,-10918,-784381,-130331,-12837,-35830,-18368,-32516,498014,-120966,-9725,-32480,-16543,-24597,-557095,-122733,-949,-27600,16315,34209,-61317,1282395,-1055109,-52268,9365,-1767,-19817,3112,8776,-4691,3350,4880,-7142,1825,32858,-21598,7919,58806,easy
851765,252429,25896,40499,34118,59519,-731154,-220784,-18169,-33617,-29949,-53734,-786015,-39811,-15916,-9074,7490,66322,-583386,-221579,-25187,-36671,-25108,-45961,488281,-158435,-8928,-36757,-8806,-5051,-54861,202629,1071667,180973,-181768,63144,2253,-9271,16259,24543,-27597,-86,37439,-32598,16302,120056,-112283,40910,difficult
497067,31425,15350,7226,4855,22190,-488861,-29189,-1262,-4217,7429,-4298,-463125,-23740,-3670,10543,29720,14828,-485760,-23140,-8872,-1039,-1207,-308,-409959,-17688,-13167,-6843,-3114,-15268,25736,-22635,75801,5449,600,5452,-2408,-5202,-4295,14760,-11582,-5804,22291,-30927,-1907,19126,-15136,-14960,easy
518747,43638,10486,6121,14085,9867,-439750,-37975,-9948,-4516,-12932,616,-436980,8415,-5827,-3610,-12149,-1836,-447271,-19107,-1568,16878,204,53629,-512823,-30716,-7476,6951,-12158,39751,2770,-10291,-65552,46390,-27522,-11609,4121,4259,-5908,906,20488,-9927,783,12353,-12362,-2452,55465,-13878,difficult
674921,168678,17275,17792,16089,17499,-154072,198676,-15631,72484,-29,136338,978285,-91952,102396,-426,4856,17316,-483407,-5294,8719,-11211,-7383,856,-25692,-20070,1409,-12318,-5761,-4669,1132357,-1461692,457715,-290628,86658,-14776,118027,-93677,-7310,-72910,-10785,-1107,4885,-12239,1622,-119022,-16460,-5525,easy
406377,297940,15943,14025,26477,31959,-363683,-146032,7182,25689,-18265,-4105,-269681,-289360,-8520,-7995,-25464,-27632,327426,-12453,18147,-11073,-11875,7660,-389682,-285507,-12943,-7229,-14379,24272,94002,597107,-717108,-143328,276907,-273054,-15702,26667,-31090,-33684,-3078,3844,-7199,13589,-2504,-23527,35292,16612,difficult
352595,51439,9680,9018,5497,11839,-83875,-25855,44859,5127,33220,14438,21527,-10268,-899,-3607,506,-1775,461774,-22692,9593,17503,7298,18975,-280035,-25384,-2436,3003,-3585,-8090,105402,440247,-741809,15587,-12424,-2692,-45758,10492,-12029,-8734,21110,-14500,-32714,6792,-10883,-16213,20750,-27065,easy
808160,146104,25025,17694,17237,16127,861407,13829,88635,53117,36657,5016,-631447,-87559,-6699,21607,-13855,255,-787315,-120508,-16190,3735,2236,-1584,-800346,-128975,-22083,2352,-12381,22708,-1492854,-155868,-13031,-101388,-32949,-8467,-95334,-9491,-5893,-31510,-17872,-1383,-50512,16091,-14617,-4761,-1839,24292,difficult
196582,66281,15068,2283,7584,9695,-64437,-37112,-7715,1490,-5356,-4786,574255,435923,83274,12359,103965,40367,1128796,244180,43654,35267,1797,28387,86475,-4622,29759,6729,-1488,-757,638692,554541,-1042321,473035,-191743,-248802,90989,-39620,-13895,10869,22908,-28538,109321,-102168,-3285,45153,-11980,-29144,easy
103559,37401,7783,15518,11845,8729,-34672,-3947,2526,-8978,-6837,4014,943353,-1619,70215,53900,39625,28559,-48372,-15303,3574,-12445,-10092,-2857,-55606,-10350,-388,4918,-6759,5993,978025,-991725,-7234,2328,-13684,4953,67689,-66641,-3962,62878,-66345,17363,46462,-49717,3333,24545,-31416,8850,difficult
841187,221661,36526,40419,22107,48191,-742244,-81836,-29364,-34063,-12086,-14949,2200859,212598,17522,-17359,-10658,-7008,-832331,-212187,-33058,-36625,-12469,-16466,-835517,-209028,-18898,-34019,-11241,-21158,2943103,-3033190,-3186,294434,-424785,3159,46886,-50580,14160,16704,-19266,2606,1428,-1811,1228,7941,-9458,-4692,easy
168494,28862,12774,12440,8333,6650,172259,55630,-397,31119,10728,15304,-45870,1899,24837,-5206,519,6917,-148261,-1354,-10164,-1680,1559,13854,-139317,-15334,3813,-5235,-2525,5395,-218129,-102391,8944,-53731,-3253,-13980,25234,-35001,13977,-36325,3526,-3555,-10209,1040,-4084,-8387,6937,-8459,difficult
392681,47206,15560,7147,6003,8490,1335163,153721,26416,63473,18820,25014,-237383,124898,6418,20674,1202,20619,855242,55408,-1533,1212,14055,56819,-135118,90930,-5707,4597,-2446,19121,-1572546,1092625,-990360,-28823,-69490,35522,-19998,-7951,-4174,-42799,-19462,3385,-17618,12853,-16501,-4395,36200,-37698,easy
48790,19692,11933,6351,14644,9586,-32556,-6627,-10024,-1239,-5450,30356,-28468,-13699,-9831,11791,-8404,56872,-37787,-2922,3540,5667,-11624,17232,-42735,-11382,-8271,-743,-2522,19968,4088,-9319,-4948,-7072,10777,-8460,193,13371,-11811,13030,-6124,-6410,-2954,-3220,9102,26516,-39640,2736,difficult
253259,46292,19902,15053,14545,17616,-195404,-7676,-13890,-13551,-11860,-5183,-203928,-35439,-17035,-7038,-5533,23085,1215134,364705,123536,6374,31740,12508,-201477,-41902,-16751,-14442,-13120,-6596,-8524,1419062,-1416611,-27763,400144,-406607,-3145,140571,-140287,6513,13412,-20816,6327,37273,-44860,28268,-10577,-19104,easy
202046,34954,9420,5812,7163,24427,-18140,15466,-8044,-145,-2796,-15046,-186065,-12018,1967,832,7670,6571,-147558,-25545,13597,7058,4209,17616,-69793,-10272,-8701,-5037,-4914,-11422,-167925,38507,77765,-27484,-13527,15273,10011,11630,-22298,977,6226,-12095,10466,-3461,-9123,21617,11045,-29038,difficult
