delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
438175,222518,40967,31383,25092,12763,725129,-144723,12872,1542,-14514,-4591,341207,329180,59298,50875,11871,6616,67710,-160017,-34474,-22464,-23454,-8350,320216,-6912,-2628,-23245,-20057,-3558,-396356,-209190,-35391,-30886,-23777,-12473,-383922,-273497,252506,-716572,473903,-489197,153105,-202278,46426,-93772,31846,-32763,49333,-73339,-781,-7641,26385,-35325,3397,-3720,11207,-14966,4792,-8915,easy
255343,198359,17838,6122,6657,11546,-225358,-166985,-16203,-4365,-3840,-10663,-141533,-131907,-3193,5317,10727,6675,386843,150003,-14172,2254,706,11949,-112828,-174867,-8436,-1901,-3179,-5994,-162682,-187143,-15790,-5343,-5591,-5455,83825,528376,-499671,-49854,35078,281910,-324870,-12276,13010,-10979,5736,-7354,9682,-3063,-4155,-3442,14567,-10021,-3885,-2412,17338,5274,-17943,539,difficult
79717,45553,5934,3381,8249,4164,140137,-34123,-3882,-896,-4917,-1386,-47501,-35499,-1673,2618,-7261,1195,48916,20236,16761,3081,-685,13966,51128,-13816,-1441,-3041,-6735,-2408,67020,-11263,-224,8984,-6330,1447,-187638,96417,2212,15892,-1376,55735,-34052,2553,2209,18434,-18202,1217,3514,463,-6122,12025,-2344,6576,-6050,405,2581,12771,-16374,3855,easy
193547,39628,4471,6939,4218,3756,-133821,-21013,-210,-4394,-2193,-3148,-176536,-30116,9828,4565,9714,3522,-140916,8703,12815,-4674,-2614,362,-107997,-18960,5851,-2235,-2476,-705,-10370,56910,3253,2556,3651,393,-42715,35620,32919,97627,-9103,38819,-27663,75870,10038,2987,-6964,-2598,8959,-9239,2439,4791,11907,-12328,138,6127,6670,-3160,-1067,1098,difficult
194180,70913,31394,9156,6904,10366,239061,-2788,-15257,-4965,-3436,1261,-7999,-64346,-27883,-7966,-6055,-8991,-58550,-63535,-30525,-6807,-5408,-9574,72179,46417,-10214,446,-3722,4708,-163857,-54550,-30485,-7556,-4626,-8308,-247060,-50551,130729,-236036,-61558,811,109952,-100967,-12626,-2642,20311,-20271,-3001,1159,7253,-8002,-2619,647,1686,-904,-10252,-583,14282,-13016,easy
119370,56491,15793,11647,4559,5287,909766,84275,35481,36631,54455,6125,390142,-48280,-7252,-9212,-1818,-4207,791825,270082,16653,-6554,42583,30229,57668,22459,-10554,-8085,207,96,1453695,749377,28045,22259,27876,19620,-519624,401683,-734157,1396027,-132555,318362,-247623,726918,-42733,23905,-27207,38599,-45843,2658,-1531,30344,-56273,44401,-42376,27669,-10332,34436,-30133,19524,difficult
208396,74310,36314,4251,10984,15406,-130955,-61005,-35517,-1963,-9972,-14294,997885,18009,-26036,5528,-6429,-3287,-185937,-60332,-26787,-835,-7983,-12045,-111859,2911,-27153,2543,-2657,-9495,-139054,-53699,-26370,-799,-7212,-13285,1128840,-1183822,74078,-27195,79014,-78341,63243,-56610,9481,-751,-366,783,7491,-6363,3378,-3342,3543,-1554,5326,-4555,11007,-8758,2550,-3790,easy
716909,431412,101135,11414,46757,14547,1012444,-366340,-61622,21240,-10108,3472,-611886,-378657,-86633,-3354,-38666,-5489,301084,-276167,-38673,4847,-26736,4141,-229298,-403542,-92953,-4289,-36025,-8295,-656358,-344692,-80843,-9143,-42644,-12306,-1624330,912970,-530382,-427060,-12317,102490,-127375,58850,-25011,47960,-54280,12110,-24594,8201,-9136,-4854,-28558,11930,-9289,-6619,-8961,9630,-12436,-4011,difficult
800048,185483,16397,38099,23194,16311,-364713,-41216,18459,-11053,-2738,-8389,147075,-69154,-8894,-2631,-8617,4730,-790138,-181094,-10536,-24238,-16585,-768,-587246,-109628,-8957,-36903,-20030,-9341,-790474,-181035,-16126,-36753,-21886,-13302,511788,-937213,202892,-203228,-27938,-111940,71466,-71407,-27353,-1642,1579,-7169,8422,-21607,-12665,150,-5879,-7968,-3445,-1856,13119,-5498,-8573,-3961,easy
266584,37747,4422,4521,2363,3446,535721,273795,22477,104221,5842,1846,-55623,-18022,822,1077,4244,-781,-217446,-3805,3026,-3350,1569,3199,-119556,61122,-578,-400,1235,1603,546021,79906,33917,16973,8573,9387,-591344,-161823,97890,665577,-291817,14217,64927,18784,-21655,2204,-3604,34495,-103144,-4427,2950,17373,-1598,-2675,-334,7338,-2627,3980,-1596,7784,difficult
808685,88034,17421,11969,15239,4032,-733729,-23217,6426,-6872,-9945,5287,1111214,-36578,-8892,-9503,-12051,-262,827075,140807,73782,8223,10800,18183,550220,382500,205577,91698,11865,94237,-660464,-66653,-10128,-7135,-13951,-2108,1844943,-284139,-276855,-1210684,-13361,177385,241693,-449153,-15318,82674,131795,-215705,-2631,17726,83475,-98833,-2106,22851,1065,-25816,-5549,18445,76054,-96345,easy
471630,293254,32690,17901,26045,10548,884395,-146977,-17069,-10536,-14815,-4970,-94836,-262837,-25552,-11221,-22678,-8148,-437760,-273473,-29947,-16056,-25138,-9576,-452798,-289696,-31433,-16751,-25123,-3096,-420978,-273520,-31161,-16277,-24257,-9793,-979231,-342924,-15038,31820,-115860,-10636,-16223,16176,-8483,-4395,-1486,272,-685,-4835,-695,474,-7863,-2460,15,866,-3178,-1428,6480,-6697,difficult
155298,53553,5930,3217,3100,3181,-54123,-39157,599,793,1056,935,68648,87199,29343,17357,1610,9021,532410,28549,78737,77711,622,5513,393783,-4527,-1660,20831,15558,40241,1009358,328666,10515,63189,99901,25154,122771,463762,-138627,615575,126356,-58650,-33076,333193,28744,49394,-80397,12175,16564,60354,-56880,42358,554,-988,14936,84343,8086,-3508,34728,-15087,easy
217754,98530,16200,28074,9493,7368,-193159,-85177,-11634,-27252,-4710,296,-82806,201506,10824,-22823,-1299,441,93416,124524,10237,-12981,-1080,5807,1348020,23799,75805,-5435,4419,46744,404934,55604,69691,1863,34857,13526,110353,176222,1254604,-943086,286683,-76982,-100725,31805,22458,-587,65568,-6114,4429,9842,7546,7298,3411,219,5499,30438,145,5366,40937,-33218,difficult
336192,296734,65143,14073,21321,19755,338763,-272649,-54124,-3200,-15062,-14755,24566,37060,-50510,-11041,-11491,22847,-186745,-280829,-61234,-10941,-19123,-11967,-311874,-253713,-56538,-9350,-17221,-8001,-128091,-196711,4045,23183,-13963,-10109,-314197,-211311,-125129,183783,309709,-317889,27116,57002,3614,-10724,4696,60583,-7841,100,1591,32533,3571,-7632,1902,3258,37602,-34814,3966,-2108,easy
796012,93649,21796,29912,11462,13322,-783853,-86047,-14944,-17485,-8173,-10857,-710776,-32981,-16564,-23862,-9676,-5765,-285561,192855,14060,-11370,3020,6658,-594638,70453,17073,-13225,4065,1513,2021477,187109,55413,-9730,-11,10086,73077,425215,-309077,2616115,53066,225836,-122402,116656,-1620,30624,3013,38340,-6377,12492,-1855,3495,-1503,12696,1045,-4076,5092,12423,-5145,8573,difficult
974443,52432,6890,6662,3806,7804,-136740,227475,40743,4836,8980,5370,366110,427054,29966,40148,47699,44358,104916,550704,75629,65588,14354,20647,-218057,-17258,-1660,14631,509,4737,-869846,-35226,-3513,-3645,-1754,-5910,502850,-261194,-322973,-651789,199579,123650,-567962,-17968,-10777,45663,-77289,-1853,35312,25440,-50957,-18276,38719,-33345,-13845,-2263,38988,-23711,-15910,-10647,easy
524765,279885,18872,18351,23915,27203,55789,-244714,2507,-631,-11758,-15032,-462567,-262263,-14541,-17333,-23217,-25668,-517450,-245245,3657,-16993,-20575,-3039,-201274,-238796,12232,-12079,-20374,3559,-288949,-112291,7334,1407,4191,-8609,-518356,-54883,316176,-87675,-17549,17018,6449,126505,-17048,18198,8575,-4898,-16702,340,4914,13486,-11459,2642,201,24565,-10636,22629,6598,-12168,difficult
664430,349976,18849,31350,12836,21342,-194756,93891,23555,-1323,11308,15950,-582571,-326545,-1170,-21712,-4411,30753,-662349,-342919,-14756,-26916,-828,1542,2022697,7753,107450,16367,-624,23559,-436311,-313707,-2219,-29043,-9768,-17948,-387815,-79778,2685046,-2459008,-420436,-16374,350672,-321460,-24725,-13586,122206,-109669,-20389,-5204,43283,-45410,-15719,3583,204,-9144,14803,-29211,22017,-41507,easy
978725,260342,59818,29811,90625,18189,-890243,-254038,-50700,-26014,-88503,-14563,-924722,-237029,-54399,-27005,-88885,-17463,-877313,-199650,-58372,-28060,-86903,-15245,-541311,-197613,-36320,-17785,-82486,-7121,-866053,-222937,-57378,-29352,-89635,-17307,-34479,47409,336002,-324742,17009,37379,2037,-25324,-3699,-3973,22052,-21058,-991,-1055,10275,-11567,-382,1982,4417,-7149,-2900,2218,8124,-10186,difficult
844249,352014,29722,20131,22832,16501,2281096,-138487,9402,12426,59923,137,1236938,74780,21582,-6914,9888,10543,-754177,-290779,-21308,-17534,-21500,-12793,-831021,-340467,-28024,-14748,-20458,-11449,-627080,-292439,-19016,-17211,-19865,-13256,-1044158,-1991115,-76844,203941,213267,-365559,-49688,48028,12180,-42890,-6716,9008,-19340,-10620,2786,-2463,-50035,-31388,1042,593,10406,-23336,1344,-1807,easy
166009,67854,14150,11280,4734,3618,-157118,-65290,-12641,-9617,-3716,-739,53038,22385,-4500,-4255,11384,1147,-155958,-58537,-11427,-6427,-2345,4137,-112801,-33275,-10610,-9778,-2017,-2398,999106,399550,3896,8600,12458,23702,210156,-208996,43157,1111907,87675,-80922,25262,432825,8141,-6927,817,14506,5362,-2172,-3351,18378,15100,-13729,328,14475,1886,2990,-6535,26100,difficult
297395,160071,6194,5324,5809,4027,1704759,-88820,11477,49087,24994,32866,708692,-80935,-4253,2158,2411,84,-111853,-147889,-716,-3362,-4480,-2308,-274708,-145136,-5909,-5123,-5103,-2140,-234165,-140099,3165,-1595,-3206,4578,-996067,-820545,-162855,40543,7885,-66954,2753,5037,-15730,3537,-5193,9074,-46929,-5520,-1761,3528,-22583,-6891,-623,1897,-32782,-2392,168,6718,easy
100261,10658,6182,7129,4137,7705,17960,-4468,-399,-5981,-2236,-6457,-82235,-5512,-3553,-6909,169,-1813,-20880,14883,-589,-985,-2074,-5983,2035,37521,6467,-5046,-719,-5985,557488,239866,34231,-2770,2330,-4116,-100195,61355,22915,555453,-1044,20395,22638,202345,-3154,2964,7056,27764,-928,5924,-4061,2276,2405,-2243,1355,3049,4644,-4170,-2,1869,difficult
1137147,537907,65717,29532,35970,13192,401435,-106456,-32633,9731,-14012,-5143,-157149,-261173,-1806,19686,28706,35020,-567644,-485993,-28619,-13885,-25341,-1284,-1021379,-495383,-56415,-25518,-32671,-10751,-1108011,-455663,12662,398,-29060,30845,-558584,-410495,-453735,-86632,-154717,-224820,-9390,39720,30827,-26813,-27796,69077,9955,-33571,-11633,25916,42718,-54047,-7330,3611,40163,-36304,-9467,41596,easy
159061,38743,7990,10624,4821,7124,-98299,80632,-4792,-8277,-2309,-4536,60974,19283,13880,-5901,1048,-5281,-32548,-19213,-304,-5893,-3262,-4755,-136721,53427,6689,-4893,-2059,-2865,-9103,-15684,-2133,-5651,-565,-4585,159273,-93522,-104173,127618,-61349,-38496,72640,-69111,18672,-14184,6993,-8822,2376,8,1000,-758,3357,-4310,1203,1494,-745,526,1890,-1720,difficult
276187,64628,6396,11278,13884,15298,-192346,-45132,-3955,-10766,-12612,-14302,751909,75884,3212,10701,-3354,6325,622545,-36217,9719,34074,-5882,4034,1762943,282515,46582,29062,6269,33879,910768,281682,42691,14959,33891,23409,944255,-129364,1140398,-852175,121016,-112101,318732,-833,7167,6507,36863,-3891,21467,23373,-5012,-14103,9258,-2528,12151,27622,20627,-2291,29845,-10470,easy
138175,37429,4018,3814,4361,2787,-128538,-28576,-2306,-1972,-3239,370,-118636,-17803,170,-2627,-729,1066,-93736,-14847,4026,3411,3655,14952,-102543,-28147,-3559,-2082,-2226,3605,-61679,6737,8329,-1057,-3080,-92,9902,24900,-8807,40864,10773,2956,-13300,34884,2476,3856,-7585,11888,-655,6038,-5493,1025,2510,4384,-5881,-854,696,13886,-11347,-3697,difficult
469745,75666,2230,5081,4309,2536,1033389,-23284,35577,43100,6436,7210,-198453,-46316,1656,-3911,-1250,3248,-369469,-54305,6909,1167,-547,501,-448138,-33664,25460,-809,-1808,2741,183958,201718,28728,10937,17643,23908,-1231842,-171016,-78669,632096,-23032,-7989,20641,235382,-33921,5253,18551,3268,-47011,5078,-1976,11746,-7686,703,-1261,19451,-3962,-2747,2240,21167,easy
173382,229202,44383,10036,7986,7336,-43142,-156825,-302,-6768,-5581,-3164,166750,-164385,-33058,-8281,-3335,-3722,-73191,-214926,-35329,-6540,-6755,-4509,-110862,-204781,-29748,-8087,-3042,-5321,-141968,-208575,-27387,-5845,-5051,-5932,209892,-239941,-37671,-31106,-7560,-50541,10145,-3794,-32756,-2271,5581,2361,-1513,1741,-1547,2242,2246,-3420,3713,-2009,-558,-787,-812,-611,difficult
1554823,490714,84422,33736,47687,18940,-741911,-409197,-50381,-26466,-37092,-14470,-1513118,-488757,-82852,-32027,-47202,-17555,-1550531,-461209,-65905,-10675,-26906,-5843,-1459674,-481211,-81167,-31231,-46462,-17360,-19871,-421173,-75742,-21302,-6995,11291,-771207,-37413,90857,1439803,-79560,27548,-20002,60038,-32471,16947,-15262,5425,-5561,21352,-20556,9929,-10110,20296,-19556,39467,-3085,11712,-11517,28651,easy
274205,66987,5465,6666,10159,2381,2591486,149090,26644,4880,19643,5100,210053,162529,11705,7577,24676,43217,81941,169422,72171,29422,20309,35410,-217288,-58927,-3164,-5376,-8074,1254,-265927,-19981,30247,6472,3672,11765,-2381433,-128112,-299229,-48639,13439,6893,-228349,38946,-14939,60466,-75335,33411,2697,21845,-34798,11848,5033,-4367,-28383,11746,38117,-7807,-34156,10511,difficult
253296,66030,30029,16602,13266,8940,-118675,5105,-18313,-13059,-9963,-6247,-169585,-53962,-28220,-12079,-11281,-6217,-232414,-60499,-23797,-12306,-5670,-5151,760854,107820,-5454,4714,11321,-2453,-211971,-33991,-26275,-12412,-8979,-6340,-50910,-62829,993268,-972825,-59067,-6537,168319,-141811,-9907,4423,18343,-20821,980,-227,17020,-17126,-1318,5611,16991,-20300,30,1066,2698,-3887,easy
316733,89097,18007,12314,6674,9264,49642,-63339,-8680,-9467,-3707,2493,-209979,43065,-9473,-8523,1243,-6079,229219,-27580,-12121,-4108,-3486,-4293,-177854,-62757,4669,-8078,-4851,-5598,-202146,-62240,-17204,-11180,-5807,-8376,-259621,439198,-407073,-24292,106404,-70645,-35177,517,-793,-2648,16790,-21873,944,4415,-3970,-3102,4950,-4729,-1365,-956,-8572,1786,-1305,-2778,difficult
247874,43630,28739,15802,13022,10641,232125,39297,2548,-10650,-4216,-637,-46597,43301,-905,-6501,-10752,-4220,-238499,-23966,-27435,-13358,-11254,-7277,-6721,-5636,-25883,-9014,-9996,-5703,-163027,-20842,-22520,-13641,-12207,-9723,-278722,-191902,231778,-156306,4004,-67267,18330,-15206,-3453,-26530,1552,3363,4149,-6857,4344,-4627,-6536,-502,1258,-2211,-3583,-3057,1574,-4020,easy
469488,95255,10589,14403,7345,7467,-143968,-56960,-2607,-11147,-5117,-1835,-427612,-73354,-7174,-7949,12283,10508,-399860,-88521,-7902,-12450,-6528,-5568,-278001,-88791,-2037,-13281,-5126,-3525,-437454,-57409,-9878,-10729,-5617,-1813,-283644,27752,121859,-159453,-16394,-15167,-270,31382,-4567,-728,5865,-7841,3198,-4501,-831,2552,17400,-18811,1402,-491,12343,-16076,2043,1712,difficult
712025,105008,21842,27208,12822,12877,174568,-88504,-15621,-24350,-2655,-7129,-613516,-88599,-16929,-26258,-11054,-11817,292815,126535,419,-21320,-4826,-3065,-607084,-85764,-10800,-24567,-8943,-11048,-241779,-40317,-7916,-18711,-3042,-10968,-788084,906331,-899899,365305,-95,215134,-212299,45447,-1308,17348,-11219,2884,-1908,4938,-3247,5856,-8399,6228,-4117,5901,-4688,8752,-7983,80,easy
203791,81323,19342,8700,4929,8476,32910,-34266,-8815,5627,-1979,-3978,809749,338355,26106,57332,9620,9949,-71698,7617,-3669,-4891,-3587,-6222,-115944,-25407,-17264,-3329,-2186,-6225,989641,471641,78095,29561,27901,11118,776839,-881447,-44246,1105585,372621,-330738,-33024,497048,34921,-29775,-13595,95359,51705,-62223,1562,32890,11599,-13207,1401,30087,13927,-16171,-3,17343,difficult
86872,21063,6613,5169,3060,2941,-26592,13185,-2768,-2332,-1353,-2032,-75686,-17685,-3500,-2568,-2531,-2032,-29048,-17245,-3928,-857,6390,4153,-4570,61234,641,-1657,5455,1432,4218,-15554,-4554,-3237,-2425,-1809,-49094,46638,24478,8788,-30870,440,78479,-76788,-732,-428,4569,-5195,-236,1711,-800,-1580,-1178,8921,-935,-7880,0,6185,-2721,-3241,easy
84777,57156,9681,8260,7400,2838,149443,-37191,555,-5083,-2858,-846,-75591,-46857,-9014,689,-400,374,58626,-11683,17963,2231,8840,4674,-74684,-36718,-7281,-6551,-5712,-1612,2284047,57590,22622,7058,13142,8641,-225034,134217,-133310,2358731,-9666,35174,-25035,94308,-9569,26977,-25244,29903,5772,1542,-8782,13609,2458,9240,-14552,18854,1220,4300,-6286,10253,difficult
118421,26923,8013,7307,5996,6626,-78778,26230,-5036,625,-3182,-5008,639640,19408,26872,2177,-2866,-3212,-93046,-19226,-4066,-4563,-4299,42,-114826,-23354,-1170,-3303,-3946,-3161,-19265,-8079,20293,6665,11749,-2185,718418,-732686,-21780,95561,-6822,-38634,-4128,15275,31908,-30938,2896,21463,1552,-6740,1260,9968,316,-1433,353,15695,1796,3254,-3203,976,easy
150861,87355,16753,13880,13834,10151,70743,-62062,-8571,-5899,-12716,-6760,-142143,-82080,-11367,-6673,-7324,6409,210203,-67096,-11792,-3149,-6210,8912,555111,-52720,1613,4886,-1877,25169,-21469,-42861,-10102,-10806,-10180,-6961,-212886,352346,344908,-576580,-20018,14984,14376,9859,-2796,-425,13405,-11715,-774,3524,8035,-15692,5392,1114,4333,-8303,13169,2503,16257,-32130,difficult
540914,305157,18823,16879,12979,21483,-440982,-64310,89347,20191,12366,1584,-408358,-277541,-16760,-8224,-10938,-17341,-415275,-265051,6456,-12836,-10899,-17228,-537903,-303244,-18217,-11530,-8327,-5480,-534885,-296266,-7594,-15456,-9805,-4501,32624,-6917,-122628,3018,-213231,12490,-38193,6978,-106107,23216,-24673,10623,-28415,-4612,1306,-3926,-23304,39,2572,-1478,-18925,113,11748,979,easy
128126,77902,2522,6069,7109,3553,-10968,-43104,9963,-4195,-4364,-2408,134628,118476,20331,1803,1870,17508,-28373,-15568,3215,-1489,-2845,-1714,102823,86372,19380,11351,2225,295,1111718,168167,13844,41390,18136,17985,145596,-163001,131196,1008895,161580,-134044,101940,81795,10368,-17116,16165,-5536,5998,-3292,12840,30039,6234,-4715,5070,15911,19916,-19222,2009,17690,difficult
203225,103671,23195,17576,8829,12700,-67625,-55811,-2204,-6910,-6694,-9789,-135630,-98831,-19314,-15824,-8223,-11480,1448894,50924,89945,4230,21635,-534,-163248,-86319,-13138,-13581,-3896,-10140,-174627,-67465,-20507,-7597,-2974,-734,-68005,1584524,-1612142,-11379,-43020,149755,-137243,18854,-17110,109259,-103083,-7369,-8914,20054,-17811,5984,-1529,29858,-25531,922,-1691,10946,-9606,9406,easy
