delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
340637,25822,6484,11723,2382,9057,5234,2643,-257036,36726,129,-7211,12623,5062,1588,2529,535541,63658,26567,311,2886,12059,2083,7391,-169174,160355,-3153,-3957,-363,4723,6053,1826,792577,-704715,26932,96697,26438,-29720,7522,-4268,-9737,-3249,6997,-7336,495,3970,4862,-5565,difficult
593557,74691,18203,6984,9097,19154,6863,11102,1754903,479842,21596,43863,22247,20975,27163,-2177,-562108,-51716,-10895,-2359,1538,-13145,2225,-4441,187112,53217,3240,9442,28916,8084,24530,20701,-2317011,749220,-531558,104933,-32491,14135,-46222,11801,-20709,27378,-34120,21229,-24938,22305,-2264,25142,easy
208667,86727,19108,31727,14470,17034,8738,6189,-19217,-37582,-745,-29877,-7326,-11553,-5103,-4617,-187604,-68933,2030,5110,-3179,32248,1237,1765,-14147,-70997,-9191,-23780,-11138,-3450,-4444,-3412,-168387,173457,-31351,-2064,2775,-11221,34987,-28890,4147,-7959,43801,-35698,6340,-5681,6382,-5177,difficult
887418,265295,22901,13446,11204,15595,13670,8786,-117372,-101040,33405,-7324,-3421,4459,-3375,2101,38452,-85041,-16925,45036,80026,61674,1534,28426,-679190,-255396,-7411,-5862,10874,91976,31252,22625,155824,-717642,15999,-170355,-50330,9514,52360,-50898,83447,-69152,57215,30302,4909,29718,26325,-5801,easy
365521,135971,19352,18718,21009,25806,22612,23144,-239646,-86857,-17453,-17741,-19906,-21429,-21129,-19877,-320572,-114179,-6401,-3888,16141,1150,12025,16299,-280146,-106711,-12673,-15805,-17468,-8568,-10763,-14344,-80926,40426,-27322,7468,11052,-6272,13853,-11917,36047,-33609,22579,-9718,33154,-22788,36176,-30643,difficult
145682,41600,5465,3669,2470,5864,5335,2017,767619,363781,82697,46805,36044,45450,32675,19472,442939,12560,8390,8260,6180,7173,790,5552,-29492,20590,36457,33345,53355,27769,41390,23721,-324680,-472431,-351221,8030,-74307,28067,-38545,25085,-29864,47175,-38277,20596,-31885,40600,-13920,18169,easy
785537,152672,22624,17703,13743,31398,20591,9120,1295059,350374,269923,9103,47330,117628,9812,-2394,1506438,-116701,18450,42420,-4005,113345,30159,3011,470875,-126534,25278,14031,10329,160424,108541,5219,211379,-1035563,-467075,-9833,-251473,6828,33317,-28389,-51335,14334,-4283,47079,20347,78382,5405,2208,difficult
918414,186382,25529,21170,9744,34331,21725,9426,-213433,-137127,-7117,-627,3035,-14171,883,1114,-858858,-179550,-23012,-20500,-7554,-30064,-18259,-8463,-885238,-168526,-13131,-19304,-3330,-22235,-12806,-3716,-645425,-26380,-42423,11024,-15895,9881,-19873,1196,-10589,4224,-15893,7829,-19142,5453,-9577,4747,easy
852605,130557,28552,19465,21338,36976,17515,8079,-323213,-72329,-21096,-14120,-4615,-31749,-14672,-5334,-788094,-115117,-25782,-13470,-14982,-30708,-13627,-6497,-288276,-47686,25465,-4123,20806,-14614,7460,4930,-464881,499818,-42788,67431,-4686,51247,650,9347,-10367,35788,1041,16094,1045,21087,-1163,11427,difficult
713162,162300,23003,11892,12398,19869,19934,9056,-600640,-98708,-16943,-8094,-6458,-2704,-8319,-4195,959512,128104,13448,2148,-5610,45514,33271,22682,-699614,-132760,-16570,4530,18460,40237,-3516,23454,1560152,-1659126,226812,-260864,30391,-30018,10242,2382,848,24070,48218,-5277,41590,-36787,26877,772,easy
465007,75232,8626,18616,11067,19187,8272,5482,1983364,159994,96715,14565,49825,20647,3249,5681,-175238,-44031,20402,-11654,1240,-9170,-5218,-3791,-24605,21358,28532,4273,378,-2890,-2280,-2280,-2158602,150633,-204025,65389,-76313,8130,-26219,15927,-48585,-862,-29817,6280,-8467,2938,-9472,1511,difficult
523202,27345,10117,3434,8285,15489,11835,3982,234759,82870,62552,23305,21460,35994,7288,30008,149725,147812,36036,57934,44883,21781,14924,11671,132216,236517,-1682,6761,44336,36106,13358,18941,-85034,-17509,64942,88705,-26516,-37718,34629,-51173,23423,-547,-14213,14325,7636,-1566,-18337,7270,easy
752579,209530,61621,23221,19338,33646,84965,11025,1424514,521889,120012,9312,29724,37804,-48130,3234,-707395,-180341,-58783,-17217,-3154,-26375,-79965,-8329,-633636,-187520,-59307,-21804,-10397,-25421,-78356,-6646,-2131909,73759,-702230,-7179,-178795,-524,-26529,-4587,-32878,-7243,-64179,954,-31835,1609,-11563,1683,difficult
147143,43825,4639,5721,5124,13383,5997,5662,383420,32974,39703,-3940,6292,3941,15323,-1698,-139082,-35516,1733,2528,18619,14674,29054,12950,-142982,-21389,12898,3068,23117,33793,11460,13298,-522502,-3900,-68490,14127,-37970,11165,6468,540,12327,4498,10733,19119,13731,-17594,14648,348,easy
445458,231835,12401,31886,31515,41266,34332,22150,421065,-146723,-3700,-23712,-26418,-30069,-23041,-19730,-315283,-177360,13727,-21351,2661,4084,-3039,8280,-237089,-53732,-7770,-9068,-9823,6067,-4121,-15670,-736348,78194,-30637,123628,17427,-21497,2361,12283,29079,-12484,34153,1983,20002,-1082,28010,-23950,difficult
202648,51542,4778,5239,3276,7462,8962,5478,-90440,2924,4106,8607,-184,4817,-1087,14990,200695,421224,25503,31704,11659,41819,20313,15851,57633,115906,4157,3373,8243,80651,29140,2859,291135,-143062,418300,-305318,21397,-21346,23097,-28331,11843,-3416,37002,38832,21400,8827,861,-12992,easy
1119171,78334,54217,14175,24145,31936,19641,15895,326586,-6309,-25074,-2299,9276,2077,35137,20397,-646458,16537,-2498,3288,4838,8083,8097,6180,-812388,-17283,-51683,-6883,-12524,-20751,-9871,-12343,-973044,-165930,22846,-33820,22576,-49185,5587,-10171,-4438,-17362,6006,-28834,-27040,-17968,-14217,-18523,difficult
482600,86012,27496,22967,20471,47060,36757,18757,-356426,-48765,-23043,-17256,-19332,-39269,-34047,-17344,215996,-29301,-10207,-17494,-2366,-18326,-32101,-7581,-206273,48739,-20090,-15431,-9232,-36419,-21738,-11636,572422,-422269,19464,78040,12836,-9883,-238,2063,16966,-6866,20943,-18093,1946,10363,9763,-4055,easy
253981,94201,20912,13790,4868,24127,13367,12679,-160165,21653,-17802,5853,19436,4620,6687,5213,800767,-75020,-17614,-8757,203,-5394,-1278,-6869,244203,-76684,-10235,-9014,16369,31811,32173,13392,960932,-556564,-96673,-1664,188,7379,-14610,-257,-19233,16166,-10014,37205,-7965,33451,-12082,20261,difficult
828245,271765,61080,51392,18472,48505,95016,27702,1202285,181619,291183,-8308,4516,44117,-10599,-7429,-631237,-254911,-48948,-48099,-17500,-45219,-92761,-25616,-416253,-150333,-29635,-47346,-2251,-22828,-82364,-18136,-1833522,214984,-436530,104578,-340131,19313,-39791,753,-22016,15249,-89336,22391,-82162,10397,-18187,7480,easy
405433,336670,81695,39700,30772,53074,38037,30567,-273029,-268141,-81181,-14911,-17761,-5060,-20778,-17874,-199219,-299690,-64882,-25244,7434,-28449,9556,-13103,-369930,-317540,-47702,-34769,-3980,-27819,-14557,-21985,73810,-170711,-31549,-17850,16299,17180,-10333,-9525,25195,-11414,-23389,630,30334,-24113,4771,-8882,difficult
811745,349066,34572,55875,28026,69664,78216,26495,1100846,53601,-1611,-6220,10176,-10246,15029,21117,-142410,110608,21352,-23755,12727,-28412,-25330,-7785,-320544,-238595,23681,-19437,-23524,-56127,-54999,-13360,-1243256,-178134,57007,-349203,22963,2329,-17535,4318,2551,-36251,-18166,-27715,-40359,-29669,-28902,-5575,easy
886520,259165,34272,34910,28591,34494,17223,12329,761770,139401,-7853,11443,-4676,-18641,4108,-6290,-806973,-183358,-22491,-28390,-3784,-19464,-10954,-9792,-850462,-212351,-20184,-28972,-18046,-28082,-11791,-9759,-1568743,-43489,-322759,-28993,-14638,2307,-39833,-582,892,-14262,-823,-8618,-15062,-837,-3502,33,difficult
1527178,409481,99434,65135,41336,70650,78206,38673,-666108,-145836,-39991,-54939,-13571,-60391,-60297,-27221,-1430828,-390377,-98114,-60979,-39520,-64773,-73675,-35808,-1405793,-399981,-98662,-61159,-40167,-66829,-75165,-37532,-764720,25035,-244541,-9604,-58123,-548,-6040,-180,-25949,-647,-4382,-2056,-13378,-1490,-8587,-1724,easy
373524,25430,16487,7093,15411,24810,17523,11398,-365356,8395,-12680,-1478,1027,7429,-3710,34037,-280664,18714,7718,15295,-5806,79866,3786,6022,-351371,37341,-2434,19287,34191,-651,21903,5342,84692,-70707,10319,18627,20398,-10152,16773,3992,-6833,39997,72437,-80517,7496,18117,-28015,-680,difficult
578758,213256,39361,22554,7746,24195,31755,17258,-509044,-142294,-36421,-14503,3097,-18304,-24513,-9260,474968,742263,239670,83939,63956,43430,55188,41145,814695,1995095,-1194,11334,87744,111243,14862,19480,984012,339727,884557,1252832,276091,-240864,98442,-72605,60859,23788,61734,67813,79701,-40326,50405,-21665,easy
789885,179747,20368,36723,13963,53804,17294,18161,-371626,-4499,52490,-15088,4446,-7919,30906,8142,-739916,-136598,-4302,-23543,-7288,84794,18708,1686,-199796,86092,-9359,7235,8471,72262,5901,21038,-368290,540120,-132099,222690,-56792,-5057,-8455,30778,-11734,15759,92713,-12532,-12198,-12807,-6456,19352,difficult
968792,307557,103571,31128,46820,66857,28796,34462,484432,64538,-49094,-8705,-9305,-25936,2939,-20530,-714764,-280070,-97644,-24705,-41097,-57857,-10456,-22826,-588933,-252100,-67510,9971,-38291,-9897,4626,-7685,-1199196,125831,-344608,27970,-48550,30134,-16000,34676,-31792,2806,-31921,47960,-13395,15082,-2296,15141,easy
634694,51242,17929,16960,8114,18399,13132,6207,-534519,-23075,-17536,-13626,3067,-13557,-9302,-2202,-210278,25040,-4426,-5233,6768,17581,14966,25558,-118303,225041,28319,-4772,18437,36058,16293,11893,324241,91975,48115,200001,13110,32745,8393,461,3701,11669,31138,18477,24268,1327,27760,-13665,difficult
822624,88498,32237,15483,14672,16745,12387,7954,-737311,-26144,-18895,-6033,-4284,53129,25311,21695,-778671,-36435,-14380,-4229,601,10577,5230,10892,-168106,10266,-22389,-12111,-7564,2120,5266,1971,-41360,610565,-10291,46701,4515,-8009,1804,-7882,4885,-8165,-42552,-8457,-20081,36,-10803,-8921,easy
1071968,132029,66240,16966,21505,69476,31679,17166,-1024061,-125550,-62046,-9408,-10466,-31215,-17108,278,-577944,-17007,-61542,-1429,4197,10572,28384,-2261,-856935,-71513,-57417,-12249,-14762,-45002,-23513,-10651,446117,-278991,108543,-54506,504,4125,7979,-10820,14663,-18959,41787,-55574,45492,-51897,-2539,-8390,difficult
1223564,142650,37541,57753,21191,28643,36264,19040,-811955,-70289,-6048,-45884,-13055,-9348,-23478,-10439,-925541,-115893,-19907,-55047,-19006,-17219,-33398,-16683,-796601,-67679,-22770,-32819,-14282,-21254,-29237,-17115,-113586,128940,-45604,48214,-13859,-2863,-9163,22228,-5951,4724,-7871,-4035,-9920,4161,-6244,-432,easy
1139955,349072,38559,28156,22380,63655,23246,17000,-922845,-249724,-22202,-21758,-11777,-52276,-15395,-13880,-1023204,-284512,477,-13644,-13973,-56212,-10657,-12816,-473732,-336198,-28864,-16289,2692,-44010,-17346,-14940,-100359,549472,-34788,-51686,22679,-29341,8114,-2645,-2196,16665,-3936,12202,4738,-6689,1064,-2124,difficult
211657,42317,24425,13338,17280,34456,11833,15564,1017290,734545,9569,99385,49021,25422,91104,25738,1158742,254717,-1048,-543,13016,19001,17510,27924,-133435,52318,-13297,-8523,-6541,-17554,-1505,-8653,141452,-1292177,-479828,-202399,-10617,-12249,-99928,-7980,-36005,-19557,-6421,-36555,-73594,-19015,2186,-36577,easy
494551,52764,13292,14947,27839,22306,13293,8714,115984,81219,130505,22617,13197,64412,51397,1762,183385,27031,-4189,28094,-8157,5814,2659,5306,-486966,-50537,1938,-12643,-810,6851,-3266,6164,67401,-670351,-54188,-77568,-134694,6127,5477,-40737,-21354,7347,-58598,1037,-48738,-5925,3544,858,difficult
330857,86214,28012,13755,12387,21643,15044,8345,440511,123456,236,-3585,-3041,7169,-4835,-1156,341525,73776,-1234,3611,26952,-11686,-10644,-950,302007,46038,-17596,1935,17124,-345,1321,-2747,-98986,-39518,-49680,-27738,-1470,-16362,7196,-1676,29993,-9828,-18855,11341,-5809,11965,206,-1797,easy
35345,31922,11509,7313,27137,15540,22128,8738,155930,-1228,-6826,2798,-9602,-4588,-18125,-5985,1429667,49257,26866,5815,-11008,10462,-11481,-1626,52658,111475,-2157,7157,4411,20967,6087,-2427,1273737,-1377009,50485,62218,33692,-29023,3017,1342,-1406,15419,15050,10505,6644,17568,4359,-801,difficult
816001,62407,38493,5599,7098,10044,12040,3899,1171675,314491,38624,49755,16154,25535,20746,6793,-451698,-52252,-21972,33372,8039,2496,-4610,21,372467,1388121,58656,113067,195088,26106,16167,5662,-1623373,824165,-366743,1440373,-60596,80628,-16383,79695,-8115,187049,-23039,23610,-25356,20777,-6772,5641,easy
603335,200453,44336,57895,25398,30010,13307,11151,265602,-114325,-5164,-9775,-2435,-13297,-7005,-7666,-478844,-165310,-21322,-42991,-18280,-24706,-9925,-7679,-8024,-163347,-34967,-43695,-20479,-22412,-10645,-9748,-744446,470820,-50985,1963,-16158,-13645,-33216,-704,-15845,-2199,-11409,2294,-2920,-720,-13,-2069,difficult
384822,162286,48476,14594,11557,18009,17609,6565,-224461,-135920,-2174,-9967,1556,-10163,-13045,-5187,408302,90496,-20726,33567,53197,5518,6465,14449,10898,-82871,-27899,13219,11158,-2559,-10250,-2340,632763,-397404,226416,-173367,-18552,-7173,43534,-20348,51641,-42039,15681,-8077,19510,-16715,19636,-16789,easy
441715,52626,2758,15408,11509,28748,14084,8510,150623,-20110,11191,-9708,1823,12769,16488,-275,-335691,-33956,716,-8415,-7852,-4643,-2049,-2521,-438513,-40834,-1087,-9191,-354,8516,23947,12193,-486314,-102822,-13846,-6878,-10475,-1803,1293,-776,-9675,7498,-17412,13159,-18537,25996,-2246,14714,difficult
563012,95094,60853,60321,32409,25583,44042,15995,-324474,373813,22255,-30328,12423,915,-4364,298,1636317,513902,32501,3040,19965,35536,7271,24284,61246,-66707,-55470,-30080,-26198,-14620,-31308,-12254,1960791,-1575071,140089,-580609,10246,-87971,33368,-33120,7542,-46163,34621,-50156,11635,-38579,23986,-36538,easy
745431,218561,13011,10265,11059,40502,22194,15903,-694777,-185318,-11105,-8036,-7962,-37022,-20643,-15106,-681190,-175345,-1819,-4190,-957,-27418,-9305,-9304,-737762,-215489,-4181,-4188,35557,16950,11726,799,13587,-56572,9973,-40144,9286,-2362,3846,2,7005,36514,9604,44368,11338,21031,5802,10103,difficult
859411,35782,27629,20190,24579,30645,22906,9935,111069,1530,-26466,-15305,-20694,-24481,-17238,-6883,-688990,302994,35554,17238,568,-3824,46640,15801,-575031,74870,-13787,-4128,-10631,-10093,7523,9866,-800059,113959,301464,-228124,62020,-49341,32543,-21366,21262,-11199,20657,-6269,63878,-39117,22684,-5935,easy
1549612,271334,35953,65972,14387,43134,17754,17977,-938566,270,-12070,-54357,10461,-21722,-6564,-3831,-1064462,-67465,130706,-17785,18580,9665,6203,39115,-411913,-98133,-19460,3089,111202,30851,48516,7773,-125896,652549,-67735,-30668,142776,-150166,36572,20874,8119,92622,31387,21186,12767,42313,42946,-31342,difficult
1468827,179626,114279,65518,41088,27399,38375,11148,-1321032,-134096,-108440,-62994,-39289,-18066,-34778,-8827,-1457814,-170940,-108635,-55561,-25902,-6665,-18816,-5016,-1404620,-146465,-97338,-56955,-18395,-8117,-33455,-6636,-136782,53194,-36844,24475,-195,11297,7433,-1394,13387,7507,11401,-1452,15962,-14639,3811,-1620,easy
548565,33603,9265,3706,19230,24313,14591,18489,-181515,189220,-7837,23556,-6597,-5122,-8642,-10456,-530556,-18797,-6439,2020,-16515,-22476,-10092,-17460,-494981,84776,1352,11585,-3786,-44,-2995,-10064,-349041,35575,-208017,103573,1398,7791,-21536,9565,-9918,12729,-17354,22432,-1450,7097,-7004,7396,difficult
215372,69719,26603,12951,11016,23529,13130,14044,547237,-40753,29145,-7031,15121,-11183,-3928,-11765,-125003,-47289,-15068,-3726,-1645,395,-6240,-8134,790145,10685,-21860,6891,-2039,-12226,5423,-640,-672240,915148,-6536,57974,-44213,-6792,3305,10617,-16766,-394,11578,-12621,-2312,11663,3631,7494,easy
346992,73723,29417,33094,9679,13068,18040,7513,-133702,11533,-20544,-18231,-1694,-2387,-9084,-5330,-77447,-42480,-25922,-21388,-4719,-5987,-15213,-4202,1154183,206918,29938,9176,25965,153569,7170,21084,56255,1231630,-54013,249398,-5378,55860,-3157,30564,-3025,30684,-3600,159556,-6129,22383,1128,25286,difficult
968112,139890,20553,11039,21042,41784,19411,11446,-957360,-115495,-8536,-8216,-6647,-19671,-12499,-4023,-875244,-111536,-3732,10216,4078,-18774,-6815,-5401,-951182,-135960,-19785,-9686,-11674,-35855,-17109,-8089,82116,-75938,3959,-24424,4804,-16053,18432,-19902,10725,-15752,897,-17081,5684,-10294,-1378,-2688,easy
388411,215179,26970,32998,26302,35739,37073,19593,426841,-188703,-22484,-25716,-18550,-25814,-26835,-15036,10035,-169530,-12611,-25835,-18898,-22145,-29883,-13376,-363725,-203660,-18509,-25157,10496,-11298,-6049,2544,-416806,-373760,19173,-34130,9873,-5898,-119,678,-348,29394,3669,10847,-3048,23834,1660,15920,difficult
429703,172907,22777,9786,6717,11672,9028,4223,-327978,-157098,-17000,-3843,3312,-4480,-4350,-554,-123223,-151641,-7397,-4382,11410,12706,9009,5752,-370473,-140386,-20498,-995,7243,19794,6352,4987,204755,-247250,5457,11255,9603,-13101,-539,3387,8098,-4167,17186,7088,13359,-2657,6306,-765,easy
718322,169123,26693,34659,28809,34977,29381,17139,996229,125110,-6193,-2634,-11880,-6592,6816,39752,-326647,-108109,22596,-31541,23042,40040,2671,6492,-694817,-120121,-17336,-11339,-20895,27085,12355,-4599,-1322876,-368170,-233219,-12012,28789,-39932,-28907,20202,34922,-43937,46632,-12955,-4145,9684,-33260,-11091,difficult
117076,44610,8799,7935,7615,7414,7609,3165,3947,22954,13529,-2821,5251,28,-5204,-2108,-98345,-18500,3400,16358,15885,26139,14756,8279,195783,4043,-2217,-4423,-3249,9728,-3228,55,-102292,294128,-41454,22543,-10129,-5617,19179,-20781,10634,-19134,26111,-16411,19960,-17984,10387,-8224,easy
506320,77646,26573,14264,24017,34891,21827,21089,-492158,-63913,-25689,-9136,-12424,308,4551,-9482,-435011,-54883,-21476,-5674,-12338,-27240,-14035,-19327,-478218,-67859,-23272,-10175,-18745,-29455,-19263,-19101,57147,-43207,9030,-12976,4213,-1796,3462,-4501,86,-6407,-27548,-2215,-18586,-5228,-9845,226,difficult
722512,51879,42661,11703,3617,11282,16878,16616,-673685,-27505,-42145,-6589,4474,-6118,-11976,-12623,-372641,-1719,-23503,-321,25254,7082,3690,-3591,-687677,46844,-33553,-604,25968,5168,-5422,-3129,301044,-315036,25786,48563,18642,-10050,6268,-283,20780,714,13200,-1914,15666,-9112,9032,462,easy
546870,190969,52838,66197,17466,58021,59946,16656,-468212,-161015,-44241,-58604,-16679,-51269,-55022,-14335,792209,89117,-30782,-48903,-9980,-27561,-55088,-4879,-362678,-150401,-40166,-63381,-13423,-53371,-57948,-14763,1260421,-1154887,250132,-239518,13459,-9384,9701,-14478,6699,-3443,23708,-25810,-66,-2860,9456,-9884,difficult
936731,29953,8583,5582,7923,19859,16643,11906,-732827,-13532,-7467,-4898,-5454,-18592,-15944,-11330,-816349,105333,29418,28197,21129,21658,-672,-3654,-804319,-10603,-357,-100,-87,-8789,-11020,-10194,-83522,12030,118865,-115936,36885,-29775,33095,-28297,26583,-21216,40250,-30447,15272,-10348,7676,-6540,easy
432707,230237,22375,12081,11263,15762,22485,6054,-259017,-114954,-1185,-7594,-2003,-10803,-19947,-2023,1846776,-125166,292,1443,13993,54054,18575,8788,1363512,-196672,-12644,33655,1273,9283,-1226,15818,2105793,-483264,-10212,-71506,1477,-12936,9037,32212,15996,-12720,64857,-44771,38522,-19801,10811,7030,difficult
1060520,163683,25568,18627,37261,40269,34034,13736,-615942,-91345,27872,-7510,-18736,-11606,11220,-1285,-919640,14551,31742,-228,-24312,-17372,-26098,-2662,-855373,-86401,-7921,-6541,-2271,-25548,-25977,-10186,-303698,64267,105896,-100952,3870,-39663,7282,-6313,-5576,22041,-5766,-8176,-37318,121,-1377,-7524,easy
