delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
1574134,370695,81503,10893,16092,27419,57930,20120,1748259,429845,-35078,28810,8017,79020,-31113,20786,-284847,-156863,-48801,14638,29016,-7609,-27000,2192,difficult
404523,93739,25768,9175,10950,17907,27274,7751,118802,-33974,-9342,-4915,-2841,-6014,-20030,-6882,-306903,-73144,-13167,-7936,-9922,-14970,-23029,-7452,easy
741268,183870,41725,26612,7006,79636,47272,22706,-424333,-84387,-38008,-6989,717,-42033,-21217,-10081,963038,691875,52185,1071,6634,-40066,66890,-10160,difficult
372675,39553,6682,5545,7256,23163,25933,12174,-31642,358655,143764,92413,18005,2591,3279,14612,145100,19943,13279,345,-6233,-19838,-17143,-5460,easy
711060,133231,19212,10435,5876,21730,24106,15987,573930,95083,97301,21908,11626,164,25780,3032,428548,-53479,39327,-7276,37481,7338,21328,1458,difficult
302456,52632,11691,6874,4515,6592,11248,2472,778748,242537,115119,9158,6119,10492,17561,8644,900201,101885,27296,20136,11331,18462,21975,8863,easy
442301,83989,27999,6095,9728,5618,8964,5080,-126573,10891,-19442,11487,15229,6975,87868,9099,434575,181247,-14614,5044,746,5471,-6717,-1902,difficult
204240,29580,7492,10842,6458,11300,19960,7273,-39613,2251,2269,-5744,1465,-5210,-5499,-3745,-122304,4988,5860,-3284,-2096,-4441,2928,-4943,easy
406449,214165,18468,6525,8287,17512,22185,4506,-290581,-207696,-17817,-2853,-4851,-14871,-20640,-3884,-180228,-166891,-10527,-4563,-6598,-14152,-9763,-2306,difficult
327624,89885,12168,27612,19031,30586,30165,13757,-291544,3447,-10502,-23770,-16311,-20838,-19665,-8892,-78478,14323,-635,-11916,-14525,-24191,-23636,-9544,easy
621452,95332,51259,4785,14217,10436,12102,6581,-243012,-66422,-48190,2039,-8339,1005,3219,3272,-243012,-66422,-48190,2039,-8339,1005,3219,3272,difficult
392683,83147,22175,8185,5416,14906,11607,6568,260372,236100,101023,18119,25260,14687,21879,29844,-68366,-59016,-16030,7192,1020,-5361,-4712,-1867,easy
1787388,297699,41489,70342,18729,26168,24652,12255,-1385053,-106414,-33558,-59894,-13577,-20851,-17871,-9735,-994328,-228117,-35382,-61470,-14298,-20422,-13658,-9205,difficult
1215853,408002,38999,40414,28653,34173,47661,34627,316531,-92836,19098,-12919,-3942,5969,-30690,-26168,-1130328,-387361,-33102,-37104,-26435,-20640,-44415,-32228,easy
325944,51746,23679,15180,5254,4783,5577,2626,985306,345433,-3806,-12036,10052,13312,18167,4375,-168463,-24281,22100,-11113,698,-1607,6271,-752,difficult
1358975,142274,15416,14564,16034,36685,49646,30965,1311651,-55025,-5037,221,-9490,-28995,-38522,-23220,-1266401,-137843,-12959,-13061,-14417,-34993,-45424,-30316,easy
219616,15929,8422,21721,7188,16081,14582,5218,-38934,108618,66785,-3597,21422,10964,42182,8335,259476,162175,33865,2011,15391,-4680,24958,18652,difficult
1058261,467433,36486,31275,32275,52814,41329,18881,-19539,-285549,-20285,-25801,-28163,-44159,-30073,-11177,-228329,-248776,18629,60935,38804,-23804,-8163,860,easy
1003206,93297,26552,24903,10264,29074,14960,16091,187408,-33513,-20494,-19979,-7634,-20892,2440,-11028,187408,-33513,-20494,-19979,-7634,-20892,2440,-11028,difficult
1978705,907530,82492,24200,36212,67134,31429,23876,-302800,-815337,-70418,-15749,-11775,-11507,52614,-2645,-302800,-815337,-70418,-15749,-11775,-11507,52614,-2645,easy
175049,40914,3132,17469,11087,20923,32529,6125,-108936,-29442,23918,-13257,-2534,-606,-6441,6376,15147,-21826,1488,-12689,3314,-15679,-27178,-2386,difficult
196445,78371,13688,9458,14172,15441,54469,9402,1450778,149875,96043,55672,4803,23073,11928,35547,-94942,-68026,-9730,-7957,-11995,-12032,-51825,-8678,easy
231359,107494,26861,8449,10641,6252,24322,3502,607401,10800,25148,33627,31595,20930,-8505,4747,607401,10800,25148,33627,31595,20930,-8505,4747,difficult
947119,180233,36285,25691,12344,35154,29086,13667,92676,-136042,-29255,-10074,2413,-15052,-17667,-5545,-686098,-153835,-36013,-20021,-8062,-31516,-23993,-10415,easy
2453861,53412,68376,27132,43372,112021,34342,19242,-2262886,-7022,-64105,-12078,-37188,-98388,-24600,-11015,-2123149,-15676,-55975,-25490,-39919,-107950,-30335,-18102,difficult
636748,310984,34211,11737,26642,33564,77161,23624,-190261,-176026,-27183,-5136,-20857,-19112,-61286,-17645,-229929,-233136,-18639,4232,799,-16759,-55994,-10400,easy
596285,41487,8489,9397,14021,39754,60901,14636,-280435,15547,8791,1081,22174,-6508,-24442,13487,-509139,-12780,-783,-1790,-10309,-33659,-54207,-11059,difficult
162103,16386,4275,6503,6208,14724,9192,4715,153081,372948,49263,719,32880,-3795,7540,3117,-97907,42023,33874,7028,10060,579,-1761,14273,easy
1201121,170674,51634,89411,41881,38593,27798,7056,-889215,-131837,-32348,-84130,-37736,-34886,-26379,-6371,-889215,-131837,-32348,-84130,-37736,-34886,-26379,-6371,difficult
662945,367548,67196,133039,244683,116804,43082,16386,-618930,-358746,-52291,-131076,-238436,-114294,-37571,-14486,-618930,-358746,-52291,-131076,-238436,-114294,-37571,-14486,easy
614761,36394,8178,8209,7977,5055,2561,1735,-602020,-33419,-821,5346,-4629,14372,11531,6657,-506181,-23270,-5664,-5108,127,-1547,2425,1931,difficult
99420,68854,17931,12321,23581,19058,8578,13344,82138,57079,-11949,-569,-12469,5004,17254,-8126,82138,57079,-11949,-569,-12469,5004,17254,-8126,easy
306404,34929,5045,4037,3472,1572,6809,1175,313989,249967,3540,2436,8082,2547,10185,958,-244872,-18813,3792,-2385,-2249,410,-4615,-741,difficult
97260,26295,9241,2813,3641,10610,14895,4160,253533,118313,-3737,9031,17129,5746,9883,2226,253533,118313,-3737,9031,17129,5746,9883,2226,easy
431634,375739,33800,54925,9049,16220,13452,5121,382831,-348825,-7030,-43641,-2083,-12144,-4587,-2396,-224840,-318840,3776,-1018,60093,11323,4398,13960,difficult
137238,31609,11106,6208,6213,14004,10574,4575,-66789,-25086,-8264,-2669,4270,-11651,-2157,-3032,2430912,71349,17811,67129,23026,24786,35100,5784,easy
172744,44565,11546,3503,3491,9970,13103,3452,-31621,27253,14556,3856,12964,1754,34820,23003,230917,114288,-7750,8274,3705,28249,-1027,21486,difficult
125761,21264,6749,9858,8354,9977,9885,7682,-16865,16465,10737,-7025,-4160,-1029,-3734,-6515,28422,37984,1785,-3828,-1553,28334,9942,3421,easy
186152,57614,18845,15198,10539,15861,9053,10263,-140519,-52250,-8767,-178,-833,-5506,8966,-3921,-116596,-48238,-15663,-13900,-7745,-11794,-4218,-8741,difficult
20173,37271,11971,9046,12035,27704,24762,9445,143213,-12575,-11404,-8213,-10716,-25771,-23699,-8802,35335,-6008,2375,-2627,-3630,-19105,-22418,-7742,easy
1237023,513444,181416,47421,25270,36565,38099,29341,-797816,-459452,-171681,-37328,-20486,-33887,-36388,-27273,259902,406310,66719,108380,27577,40835,46287,1727,difficult
573785,62279,7267,5012,10503,15998,22172,15801,-384549,31613,16772,5478,14312,3564,9731,-8076,-280601,113590,17511,27729,-3625,2953,-13008,-7444,easy
57226,25612,8085,6317,10886,19705,9246,9658,88440,48616,-5234,-1692,1069,-15089,-1907,-6191,1061315,106590,28306,11224,4076,13246,7654,2819,difficult
