delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
331711,162466,11541,14458,9576,23392,19971,11071,-226242,-128526,-8320,-13240,-4078,-734,-17219,-6678,-94300,-84520,-6907,-9771,-3561,-7928,-11510,-7623,easy
725923,300049,42935,41255,25418,21169,36691,9499,2142912,-134389,-13354,-16959,-2143,10096,-16170,1215,-591791,-244882,-36385,-38578,-19535,-8861,-31945,-6786,difficult
1438785,628503,75526,111485,53756,106623,128677,59659,-1215547,-562343,-73530,-104624,-48690,-100071,-104811,-50952,-970634,-376883,-14645,-86821,12219,-65135,-82055,-17908,easy
534543,593763,18280,5922,10063,32582,10503,13405,580198,288406,53709,19368,26257,-11493,37192,6187,623770,-587965,-11653,-184,-9180,-26114,-6043,-10681,difficult
899253,152170,22694,18707,10857,46566,23338,16938,-554848,-98637,-2323,5022,-6355,-36932,-14662,-6866,-28233,-8831,5634,-9074,-1249,-37275,-9403,-5157,easy
340637,25822,6484,11723,2382,9057,5234,2643,-85452,34570,-2511,-4013,766,12575,2865,4696,451617,354423,514,657,9505,102179,42020,26526,difficult
593557,74691,18203,6984,9097,19154,6863,11102,1918478,270933,-1166,54093,13613,36671,43463,18109,-533902,-33339,-13433,1976,-859,-3779,-1722,-6651,easy
208667,86727,19108,31727,14470,17034,8738,6189,1131973,-27178,34208,-4824,33938,10797,36810,14326,109119,-47569,-14235,-27643,-11624,-6034,-3881,-3737,difficult
887418,265295,22901,13446,11204,15595,13670,8786,-409604,-252677,-14146,-8620,-3930,397,4054,-4338,11766,3141,7437,-5045,8317,26668,11753,10699,easy
365521,135971,19352,18718,21009,25806,22612,23144,-171443,5408,46862,21417,14229,19017,15791,4822,724063,-35550,-12055,-7180,-14999,1234,-10900,-14666,difficult
145682,41600,5465,3669,2470,5864,5335,2017,85848,-5171,-3871,-1849,3470,14090,4942,5884,266369,79124,20641,1682,35500,57938,20816,36291,easy
785537,152672,22624,17703,13743,31398,20591,9120,-271705,5852,-12173,626,27515,66995,-2698,29362,-631785,-118070,-14496,-15690,-10146,3154,-11506,-3160,difficult
918414,186382,25529,21170,9744,34331,21725,9426,-802716,-120982,71,-17099,1950,-28780,-13212,5666,-476338,194914,-19082,-8809,-5221,-17637,-14671,4508,easy
852605,130557,28552,19465,21338,36976,17515,8079,-549410,-40005,2523,6561,-13244,38692,1881,5175,-745045,-112188,-26074,-17619,-18916,-34495,-15247,-7204,difficult
713162,162300,23003,11892,12398,19869,19934,9056,1125144,124913,32539,12470,7189,57670,4455,48837,-476797,-15129,134519,26163,38774,16057,36451,12198,easy
465007,75232,8626,18616,11067,19187,8272,5482,675970,159101,29695,18228,9898,17437,2563,2351,-235209,-28350,3888,-8533,5537,2863,9528,-4131,difficult
523202,27345,10117,3434,8285,15489,11835,3982,-371121,35076,42991,4043,5595,65657,49350,39934,-436464,30337,-7869,917,-4685,-7866,-5189,680,easy
752579,209530,61621,23221,19338,33646,84965,11025,-706481,-179295,-56819,11665,-2962,-11636,-72330,-1782,-711911,-198276,-41048,-5322,-7369,-18052,-75589,-3205,difficult
147143,43825,4639,5721,5124,13383,5997,5662,287279,-31492,7329,14934,9112,9726,23152,8158,-126614,-3112,2940,-555,31298,40276,14823,16430,easy
445458,231835,12401,31886,31515,41266,34332,22150,-407859,-186879,7511,-9436,17602,46489,-5543,-7593,-58988,-210465,-10665,-28876,-28047,-28960,-24511,-19766,difficult
202648,51542,4778,5239,3276,7462,8962,5478,91476,-27044,23984,1288,8522,10220,850,2199,16335,-1806,9354,3731,1574,-1610,-5775,-819,easy
1119171,78334,54217,14175,24145,31936,19641,15895,-1058281,-68525,-48742,-7515,1707,-10182,926,6223,-1050926,-37414,-46320,-8916,-15155,-22771,-13842,-12034,difficult
482600,86012,27496,22967,20471,47060,36757,18757,742120,95167,72940,-16287,23694,83619,13891,2731,414922,-67340,4458,-14926,-13762,-29992,-23313,-10536,easy
253981,94201,20912,13790,4868,24127,13367,12679,-14286,-70559,-13457,-8090,6865,-13398,3907,2543,12645,-15383,-17674,-12121,-633,13051,-6955,-8258,difficult
828245,271765,61080,51392,18472,48505,95016,27702,-812880,-212615,-43459,-47763,-14021,-37899,-90770,-25534,680635,83560,-39097,-40224,-8812,6228,23632,11475,easy
405433,336670,81695,39700,30772,53074,38037,30567,-353321,-310114,-76094,-30272,-26061,-34574,-26185,-23909,-340570,-306771,-72278,-33229,-21447,-47987,-35609,-27933,difficult
811745,349066,34572,55875,28026,69664,78216,26495,1557025,947078,-5706,-27798,2694,14025,27816,50389,218331,-200218,110952,-41419,-6661,26685,-8230,-553,easy
886520,259165,34272,34910,28591,34494,17223,12329,-315547,-239448,-24015,-16339,-13862,-27105,-15035,-8753,-740426,-242846,-28960,-31774,-23187,-31125,-10631,-10039,difficult
1527178,409481,99434,65135,41336,70650,78206,38673,-1365002,-387789,-86757,-54107,-31648,-39894,-71128,-32210,-1167760,-294068,-59794,-35566,-15667,-39214,1401,2716,easy
373524,25430,16487,7093,15411,24810,17523,11398,-361485,-11022,2302,15364,6215,20289,8439,-3090,-107688,50074,-11392,-263,-10215,-12647,-11124,-9183,difficult
578758,213256,39361,22554,7746,24195,31755,17258,484509,-123949,86688,-12976,6886,4356,5570,81,527110,-158734,-29135,-1765,2510,9590,2859,-5029,easy
789885,179747,20368,36723,13963,53804,17294,18161,1262331,644527,17474,38231,20633,18297,8496,16203,-330972,-121093,-17262,-34948,-10929,-40259,-7030,-8281,difficult
968792,307557,103571,31128,46820,66857,28796,34462,-856008,-298223,-100760,-29112,-44683,-65093,-24536,-32890,-644190,-152641,-96119,-9099,-20390,-9669,-4007,-20095,easy
634694,51242,17929,16960,8114,18399,13132,6207,221805,-33519,-4715,-12455,7754,28041,10880,19345,-488098,-27261,-16324,-13630,-1306,-3343,-7665,-3583,difficult
822624,88498,32237,15483,14672,16745,12387,7954,523005,-46221,-18751,-10903,-4669,8607,3657,29331,-792202,-76783,-27825,17215,-2979,12308,961,-166,easy
1071968,132029,66240,16966,21505,69476,31679,17166,-996923,-128206,-64400,-16278,-19442,-61819,-29994,-16369,-187285,-10217,-51543,13939,-9423,-21481,19829,13630,difficult
1223564,142650,37541,57753,21191,28643,36264,19040,-664931,-93411,-17537,-43937,-5550,-12407,-20719,-4857,-857639,150876,8752,-8004,-15393,-3437,-21770,-5760,easy
1139955,349072,38559,28156,22380,63655,23246,17000,-974644,-290910,-33241,-16064,-10711,-52403,-20452,-13525,424662,-269384,193565,-10176,60245,-662,-4320,-4934,difficult
211657,42317,24425,13338,17280,34456,11833,15564,-166789,-6784,-12254,-13004,-12223,-25583,1585,-8477,209887,237142,67191,39922,12011,30363,17816,23728,easy
494551,52764,13292,14947,27839,22306,13293,8714,-475207,-23439,-1822,-13012,13889,16257,15332,2985,-457981,-5320,-7527,1094,-14808,4055,6116,12308,difficult
330857,86214,28012,13755,12387,21643,15044,8345,668415,28792,7732,41173,19890,28820,32037,5355,-234218,-43284,-13113,-9949,8343,-17785,-11941,-6299,easy
35345,31922,11509,7313,27137,15540,22128,8738,130996,375,-4535,11978,2657,26845,5734,1939,192170,-11835,-5985,-4659,-23988,2451,-11261,-7321,difficult
816001,62407,38493,5599,7098,10044,12040,3899,1478842,129767,23534,46814,14206,34040,18354,12568,-148574,404462,26573,10418,70411,63746,20494,17581,easy
603335,200453,44336,57895,25398,30010,13307,11151,120669,-176257,-7189,-44633,541,-16392,-5381,-2798,315515,-166713,-18560,-46502,-13800,-17887,-6144,-8360,difficult
384822,162286,48476,14594,11557,18009,17609,6565,2424864,104680,14216,38637,37522,29886,80372,38400,-261440,153145,32544,12856,39515,23884,131,747,easy
441715,52626,2758,15408,11509,28748,14084,8510,-297517,-14438,2526,-11166,-3309,-13954,4153,-4794,-163287,-32194,8955,-10473,-7284,-25775,-10182,-6427,difficult
563012,95094,60853,60321,32409,25583,44042,15995,1467396,6173,-41610,-20644,25,26749,-17407,6283,154793,711437,15571,23854,60440,9514,-9776,6809,easy
745431,218561,13011,10265,11059,40502,22194,15903,-623562,-211114,-12380,-3226,-10373,-37804,-19977,-13656,1320890,-127062,29150,42140,15908,30588,39035,41030,difficult
859411,35782,27629,20190,24579,30645,22906,9935,1380380,120106,22191,-8485,10836,33416,6150,18555,-704607,-28303,-10281,-17979,-20193,-21860,-18983,-3778,easy
1549612,271334,35953,65972,14387,43134,17754,17977,-1297815,-200083,-27636,-40828,4879,4523,21670,-9547,-983301,-197699,3125,-42454,-7133,-32860,-12113,-11898,difficult
1468827,179626,114279,65518,41088,27399,38375,11148,-963288,-138472,-103872,-51168,-17576,-6157,-17500,-328,-1445641,-147810,-107738,-54475,-33487,-200,-31208,-4671,easy
548565,33603,9265,3706,19230,24313,14591,18489,-175007,5174,47035,21772,1517,-10030,-5577,-13261,-527393,23698,24503,3115,-10442,-11985,-7324,-10409,difficult
215372,69719,26603,12951,11016,23529,13130,14044,713544,43291,10001,14229,5852,-10362,2810,11487,2752219,988516,206589,14123,27007,47817,104154,50627,easy
346992,73723,29417,33094,9679,13068,18040,7513,-7233,72119,-14573,27283,847,14519,37354,8377,-218199,-52901,-26081,-26405,-5027,6262,-11109,-796,difficult
968112,139890,20553,11039,21042,41784,19411,11446,-889014,-123758,-12043,-8939,12981,-12109,-10010,-8577,-940322,-16487,39571,-2913,-3938,-22455,-7435,-2099,easy
388411,215179,26970,32998,26302,35739,37073,19593,763179,-90059,-8600,-24567,12892,-7404,-2421,6616,43133,-195707,-17294,-25766,-7107,-14413,-2290,3187,difficult
429703,172907,22777,9786,6717,11672,9028,4223,-129695,-107794,-14614,7539,24308,39077,10644,9716,46382,-161033,-18103,-8804,-3264,-9644,-5097,-3343,easy
718322,169123,26693,34659,28809,34977,29381,17139,-158274,55099,-9331,58870,85078,68816,21313,24603,-754,-127495,-20938,-22417,-22749,-27598,-26013,-13515,difficult
117076,44610,8799,7935,7615,7414,7609,3165,-73839,-26127,-3928,-3343,-3699,8631,-2357,1270,-33115,-20441,-836,-7087,-5928,-3810,-5794,-1937,easy
506320,77646,26573,14264,24017,34891,21827,21089,-503141,-68720,-25070,-2732,-19281,-31695,-19610,-19067,-451976,-31752,-8988,5477,-5659,5305,-6129,-6110,difficult
722512,51879,42661,11703,3617,11282,16878,16616,-710791,-14021,-22778,16560,13479,8521,-8348,-9009,-713639,-47460,-38289,-3860,7698,9608,-4048,-7980,easy
546870,190969,52838,66197,17466,58021,59946,16656,-415204,-102217,-35908,-61205,-8551,-29054,-31480,-4508,532685,-75173,-45713,-54345,-10099,-19024,-49610,-2153,difficult
936731,29953,8583,5582,7923,19859,16643,11906,-339139,-12950,-5206,-1537,-3727,-10524,-10925,-7270,-833187,5791,-99,-1802,-3431,-13800,-13579,-10785,easy
432707,230237,22375,12081,11263,15762,22485,6054,1355634,-131407,58493,32796,25658,7724,2086,6146,460477,-195788,-10359,-112,25959,18127,-2497,17804,difficult
1060520,163683,25568,18627,37261,40269,34034,13736,-942634,-126046,-20960,-5984,-27062,-32738,-31174,-12088,563466,-102897,251,4733,-27001,-14747,-2481,-3134,easy
902317,25786,16995,7705,5277,16120,8654,2500,-894614,-14557,-11583,834,20836,21001,5593,7768,-893575,-20089,-13785,-5612,11708,15688,17630,8187,difficult
550592,182862,30890,22732,30740,38381,42314,12968,633360,-165003,-14223,-20496,-28696,-34545,-38274,-11861,-199924,-54451,26500,2328,-5565,26848,3610,6175,easy
1186746,133099,13089,17335,14781,18365,25692,10240,-139233,103573,89830,144160,39099,106695,294849,31207,-626185,459601,70134,198967,15260,177058,345569,60798,difficult
325279,24843,4771,11207,11746,12300,11508,10190,-222891,-12355,20234,-1563,2007,16351,11870,3722,-230888,13110,5306,-8836,-7827,-4530,-7524,-5850,easy
1136359,218225,30196,59861,22724,77472,47759,24255,-593561,-93153,-21096,-51378,-10137,-56981,11254,-1653,-955770,-154084,30409,-54600,-13545,-60873,-35326,-18738,difficult
169508,74117,27197,11613,11055,21423,14933,5758,-147737,-14210,-16300,15275,-247,2421,-7811,-1254,11411,-59987,-17156,-10158,-9720,-19422,-12865,-4992,easy
1227939,146485,36295,17526,20669,35087,46090,18244,-582163,-56157,-27549,3038,7148,28454,-29607,-5085,-633356,-47352,-24937,-11960,-7766,-14587,-21573,-12984,difficult
299427,55404,12671,11488,10714,13085,13674,7688,550959,90391,1392,6214,-5530,-7042,-8816,-1563,-42702,14236,-4188,12005,8254,-3824,-6550,-3839,easy
168785,79210,33534,20252,34625,33281,20894,8884,-150787,-43009,-23991,-15793,-9225,1467,812,4286,1411993,79879,189111,114545,33674,-11510,-9477,4706,difficult
835168,144256,13902,20455,9076,16064,10871,5996,-623285,-122705,1633,-14517,-3924,-9728,-8261,-5181,-692634,-40600,1502,13927,46794,-2491,17810,19401,easy
554271,248772,33312,19879,40515,24970,12834,14390,-408880,-212509,-26271,-7655,-38120,-11298,-2002,-11880,-446060,-206851,-24554,-12139,-34452,-8914,-7321,-8618,difficult
426051,122900,17339,11767,11970,16871,8043,10261,369265,-89272,-8412,6854,17017,11317,6326,5800,-338301,-107878,-15651,-9395,-11372,-16220,-6092,-9526,easy
341785,79232,12141,21017,8845,17321,7684,4877,-187787,-71664,-10716,-18951,-7354,-13288,-898,-3463,-264810,-41865,16109,-16777,13830,22421,36334,23779,difficult
747843,63517,32754,31931,20006,35506,37573,18950,-365661,-37064,-31630,-10629,-4371,32150,21041,-5606,-505777,-26702,-31350,-23252,-17258,-26860,-30962,-14759,easy
461717,187357,11173,18547,12482,20904,11110,14549,-368058,7232,60269,23488,9044,43731,27485,6771,1571947,179788,57835,9286,4679,130703,41514,8795,difficult
665148,255413,51349,10135,10895,57017,36341,9559,-548900,-234767,-49707,-7297,-3900,-44766,-32431,-6311,-396,-11624,-504,20645,-2380,-21405,22127,-2284,easy
670660,199428,52458,16446,23631,30341,48785,27320,-648235,-173294,-31942,-13779,-10004,-20154,-25892,-23207,-606012,-174695,-42263,-9706,-18316,-22578,-46736,-25255,difficult
448483,32883,7075,6885,5066,3218,1449,1566,-420953,-25126,-2811,-1846,-902,3237,788,1962,336409,170478,90313,44639,36814,40303,50157,48637,easy
467769,103700,53028,39690,26022,41729,34363,21298,152125,263902,18292,48704,38670,59860,-11243,-6475,-156085,-37573,-49948,-31486,-2960,-18331,-19240,-14938,difficult
438635,52629,26458,22257,26943,30965,25500,11732,909197,51429,11133,-6962,-19119,-11666,-16117,-3977,-140901,93863,23862,-15550,-21671,-16759,-12889,-2412,easy
397495,69658,11409,13575,11000,26954,23483,11665,-294717,-29220,-4332,-10350,-7556,-15119,-18198,-9761,-312936,-47202,-9056,-2998,-936,8179,-14330,-6533,difficult
530484,256610,62239,21808,13321,30915,43061,21347,-527405,-211326,-43374,-17848,12816,25619,-18998,-6401,434164,97601,55,29468,12415,48479,9512,-9276,easy
487363,64911,11953,22090,16788,23618,24208,16999,-91853,-3880,-1545,-13422,6772,32130,7428,7501,-293658,137347,24657,3833,-3358,-7604,-9671,-9334,difficult
