delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
1192779,199257,22770,27452,17303,22180,2115240,390304,31566,9819,-11570,14241,264131,234587,-7825,33794,19971,46376,-221763,194842,116806,1450,1878,53556,-1075088,-196617,-21757,-25117,-15876,-19882,1213389,796407,241693,211733,20478,95818,-1851109,-485894,-853325,2288477,-155717,-39745,-391459,993024,-39391,124631,-138563,263450,23975,-32344,-26567,236850,31541,-18093,-17754,36354,32135,7180,-73438,115700,easy
369887,49058,31250,7175,5796,12923,-310594,-27902,-29359,-4317,-2123,-10016,-353053,-44257,-30105,-2331,3091,-3808,-329799,-34594,-15034,-4830,-1171,-8111,105057,10418,-25248,2940,31448,4486,820887,109234,-21489,30690,10720,16873,-42459,23254,434856,715830,-16355,9663,45012,98816,-746,15071,-10214,3759,1986,-2499,7770,27750,5214,-4262,32619,-20728,6208,-4303,12597,12387,difficult
1023591,58060,19145,24818,8392,15048,-125508,36849,-2511,-17102,-2642,-10665,-811275,-23668,-14801,-21294,-2732,-12084,-920490,37633,-15419,-14318,5506,-11272,-128732,-16888,-17510,-20247,1246,-12911,-720246,-23684,-18656,-20528,-4490,-13804,-685767,-109215,791758,-591514,-60517,61301,-54521,-6796,-12290,-618,-2091,-1146,-4192,6976,-5929,-281,-90,8238,-4260,-5736,-1419,812,-1639,-893,easy
337337,148771,22185,17435,7497,14521,396215,-53630,-5859,-8255,-1947,-5754,-241639,-137567,-20342,-7668,-5401,-10369,-15123,-56467,-11964,-10070,7190,-8918,335821,-5106,8242,-12267,4810,9073,-164371,23910,-8393,3784,8879,153,-637854,226516,350944,-500192,-83937,81100,51361,29016,-14483,8378,20206,-16635,587,-2402,-2197,16051,-3454,12591,-2380,4069,-4615,1451,17991,-8920,difficult
993228,104324,48814,21162,14317,13561,-947833,-92890,-46484,-18416,-13811,-12569,-881035,-90806,-41783,-19701,-11997,-11346,-505562,114713,-25612,5615,5168,19745,-930492,-97362,-46481,-17808,-13726,-10927,-952184,-97290,-46145,-18246,-8050,-10805,66798,375473,-424930,-21692,2084,205519,-212075,72,4701,16171,-20869,336,-1285,25316,-23423,-438,1814,17165,-18894,5676,1223,31091,-30672,122,easy
458581,74310,19571,8340,6260,6611,729618,85973,-8788,31172,6328,2449,-404447,-28465,20,586,-3248,2989,985421,18995,8636,-2443,5754,3265,-426095,397,17535,7558,289,2415,1063271,97436,-15793,-3442,7501,5403,-1134065,1389868,-1411516,1489366,-114438,47460,-18598,97039,8808,8616,8899,-33328,-30586,-3029,10001,-11000,-9576,9002,-5465,7212,540,276,-850,2988,difficult
863852,101951,14074,7045,12086,7640,907264,16211,1930,18609,10379,10296,-7218,5871,13936,456,-3969,-4419,140065,122412,41442,34823,5689,15781,-783031,-74290,-5394,-3180,-6364,-4906,129836,86822,7201,1436,-3343,10762,-914482,147283,-923096,912867,-10340,116541,-196702,161112,12006,27506,-46836,12595,-18153,34367,-38003,4616,-14348,9658,-12053,3021,-14715,20200,-20687,15668,easy
1023793,78005,51624,19872,11148,21359,-764816,-36280,-48118,-18980,-10080,-18546,-305258,200012,-21631,-8846,-1938,-12587,-602496,-45831,-40750,-15079,-6474,-17684,227808,106094,20982,10958,-1701,-778,609157,130057,79068,21756,16196,-1425,459558,-297238,830304,381349,236292,-245843,151925,23963,26487,-19119,61732,58086,10134,-6233,26037,10798,8142,-4536,4773,17897,5959,-5097,16906,-647,difficult
204987,29546,4368,9194,4419,5574,373032,54999,2968,-3281,1993,-2300,-160008,-19646,7068,-85,422,-1243,-49001,88995,5934,-6325,-25,115,1150147,211070,9960,41552,8566,14933,-122648,43373,26899,19262,22400,40925,-533040,111007,1199148,-1272795,-74645,108641,122075,-167697,4100,-1134,4026,16939,3196,-6240,47877,-22290,-1571,-447,8591,13834,1057,1358,14818,25992,easy
1729568,178292,144635,184017,102731,85857,-233214,-42795,-30648,-158672,-87371,-60119,-1118091,95612,-90667,-168214,-83507,-58267,-1407573,-23160,-108549,-164062,-89460,-70823,-479395,-141074,-128708,-181572,-97397,-80648,-249711,-99848,-134468,-134065,-31346,-65028,-884877,-289482,928178,229684,138407,-118772,-117914,41226,-60019,-17882,-20159,-5760,-9542,4152,-17510,47507,3864,-5953,-7937,66051,1852,-12556,-9825,15620,difficult
1148436,163435,68851,31514,38553,23851,-849416,-96948,-50638,-24340,-24234,-20530,-1102547,-156104,-62480,-28217,-33927,-18920,-1058549,-60497,-56004,-27993,-35336,-19603,-1092576,-127181,-56529,-28981,-35237,-18742,-1051527,-125710,-59853,-27097,-30867,-19975,-253131,43998,-34027,41049,-59156,95607,-66684,1471,-11842,6476,-525,-3324,-3877,224,-988,1884,-9693,-1409,99,4370,1610,-683,861,-1233,easy
1305285,89693,16952,25270,8503,6607,-1221245,-76449,-1284,-23105,-4759,-3810,-1172879,-77910,-12839,-20753,-6576,-4410,-1219471,-74072,-15010,-23156,-7185,-4498,-1128229,-47971,-14217,-22026,-5479,-1564,-1301450,-86816,-14629,-23081,-1907,-899,48366,-46592,91242,-173221,-1461,3838,26101,-38845,-11555,-2171,793,-412,2352,-2403,1130,-1055,-1817,-609,1706,3572,-600,-88,2934,665,difficult
321112,25431,11241,9544,9117,9623,451286,202742,40167,50502,5977,1065,-238579,9955,-8178,-7107,221,-3701,-303616,-8448,-6197,-4396,-6587,-8167,-255849,10374,6427,2462,-5774,-3460,-200963,-14510,-9029,-7896,-7965,-9015,-689865,-65037,47767,54886,-192787,-18403,18822,-24884,-48345,1981,12624,-15456,-57609,2711,6858,-10358,-5756,-6808,813,-2191,-4766,-4466,4707,-5555,easy
331668,73842,11598,10406,12437,14497,29309,24506,2073,-4145,-7397,10453,-280952,-56063,-9086,-3050,-10489,-10350,-316714,-48719,-9029,-8676,-10856,-13599,-243140,-54321,-10622,-8523,-11399,-13688,-281130,-42671,7619,-34,-4434,-11186,-310261,-35762,73574,-37990,-80569,7344,-5602,11650,-11159,57,-1593,18241,1095,-5626,153,8489,-3092,-367,-543,6965,-20803,-3249,-89,2502,difficult
748749,66233,10049,23491,8206,11660,11950,161999,-598,-8643,43488,11066,-138113,-5011,-4957,-9930,-257,-7294,-570168,133583,467,-13967,-3180,-6940,-651272,-62784,-8592,-23179,-7473,-10682,-297222,-13758,-1548,10444,-4586,-7029,-150063,-432055,-81104,354050,-167010,138594,-196367,49026,-4359,5424,-9059,7044,-1287,-4037,-9212,33623,-43745,-2923,-4293,2887,-18360,354,-3742,3653,easy
292005,110508,3702,10347,11760,16804,-232330,-56034,16838,-1838,-9440,-15214,-274856,-102675,-2638,-8624,-8686,-13039,-41880,-88046,349,-6751,-10262,-14682,-176998,-69727,40550,-5078,1799,-11719,337871,-75076,7497,-3906,-7448,-13187,-42526,232976,-135118,514869,-46641,14629,18319,-5349,-19476,2987,40201,-33053,-6786,1873,1673,1172,754,-1576,12061,-9247,2175,-1643,2963,-1468,difficult
1750065,202933,29230,37701,21639,19799,-1031125,196999,114694,-25514,-4750,1402,-1369417,-175535,-15427,-32162,-17273,-18140,-1629057,-190520,-8157,-32939,-16344,-17769,-344973,27830,5166,-28079,-11247,-12896,-1686844,-185573,-12343,-34954,-19464,-17219,-338292,-259640,1284084,-1341871,-372534,-14985,218350,-213403,-130121,7270,13323,-17509,-6648,-777,4860,-6875,-12523,929,5097,-8217,-19542,371,4873,-4323,easy
110549,33561,3539,5155,4388,4104,135562,107672,24444,-1502,6954,2706,204421,88782,18811,20350,-1687,18666,44000,20831,13814,-1744,2231,2299,595299,8919,21487,-393,21163,9438,690905,170945,6665,13276,4016,4247,68859,-160421,551299,95606,-18890,-67951,-11912,162026,-5633,-4997,7673,-14822,21852,-22094,1351,13669,-8641,3918,18932,-17147,15960,-16367,7139,-5191,difficult
578542,298960,58853,40870,19806,13358,-393190,-219767,-56015,-36978,-14289,-7244,-428615,-296213,-58410,-39420,-19309,-12768,1268569,-26590,-8399,-10641,2894,25014,-326286,-176370,-52394,-32137,-14844,-5204,195071,-196413,-11048,34773,51743,5146,-35425,1697184,-1594855,521357,-76446,269623,-149780,-20043,-2395,50011,-43995,41346,-2442,28779,-21496,66910,-5020,22203,-17738,66587,-5524,37782,-30218,10350,easy
84299,24870,6926,1871,3690,3639,-69464,-17762,-5271,431,-1562,1629,34318,40690,-90,5482,-172,2100,-52921,37858,-5103,1736,-1592,2938,35586,34856,-2663,916,13861,-460,344639,-9255,-2653,6813,4821,6155,103782,-87239,88507,309053,58452,-2832,-3002,-44111,5181,-5013,2440,10,5051,-3746,-820,5897,1390,-1420,15453,-9040,471,838,-3398,6615,difficult
1021421,322166,51751,17609,11547,14704,796352,-77012,-29296,-7194,13381,15767,-858450,-188586,-34624,-2357,12462,2771,-249085,-159120,-47231,-13407,7355,11903,-50528,-41644,-20164,554,14293,6343,-699646,-318611,-50642,-16949,-10658,-12985,-1654802,609365,198557,-649118,-111574,29466,117476,-276967,-5328,-12607,27067,-30478,4837,-11050,13961,-17503,-919,-5107,6938,-24951,-12996,9132,-5560,-19328,easy
836839,123479,40288,12629,16386,13867,-198262,174414,62590,16410,-3695,-145,25196,259477,10493,41333,21846,10220,-724544,-34493,-34971,-8367,-13813,-10909,-711981,-107241,-38901,-11475,-12690,-8464,60033,579,-26802,7295,-7890,10920,223458,-749740,12563,772014,85063,-293970,-72748,107820,-52097,-45464,-3930,12099,24923,-49700,-3108,18770,25541,-35659,1123,4800,10365,-21129,2445,19384,difficult
1185012,373963,61428,41944,21596,38694,-283730,603597,262231,2401,10501,23153,-1150602,-366157,-51266,-34958,-19393,-37411,-882819,-240402,-2076,-27391,4892,-32768,-876598,-365974,-53475,-40171,-17878,-35566,-382903,-114629,3682,-39211,-13856,-28245,-866872,267783,6221,493695,-969754,125755,-125572,251345,-313497,49190,-51399,57157,-37359,7567,-12780,960,-29894,24285,-22770,4022,-60564,4643,-2798,7321,easy
477885,169790,14872,11817,16740,13119,-233787,-6073,-4301,-3896,-9067,-6582,-373891,-115222,-13688,-5185,-12012,7821,-207339,-96799,1739,-700,-13675,1188,-220009,-147544,-4612,-767,-9215,-9996,906717,-6621,-6616,-8468,-12393,-3283,-140104,166552,-12670,1126726,-109149,18423,-50745,140923,-9387,15427,-6351,-2004,-1289,4485,-67,-7701,-2945,-1663,4460,-3178,14403,-6633,-11184,6713,difficult
740459,36694,31953,7840,6588,5781,1011216,921579,189495,8329,8217,18552,-698297,-15668,-27245,-4113,-2600,1186,-720703,-26175,-30639,-5295,-4690,3277,-563837,59115,-27549,-5876,-2287,1533,-574831,-1009,-14121,-2006,-2832,-1371,-1709513,-22406,156866,-10994,-937247,-10507,85290,-60124,-216740,-3394,3090,13428,-12442,-1182,-581,3870,-10817,-2090,2403,-545,-17366,2091,-1744,-2904,easy
350049,44286,10777,4698,5620,6303,-191136,220836,5547,1289,12280,16376,-56483,-31827,-8493,-1995,-3384,-2297,745045,13962,24479,7039,4372,4986,-213750,-33324,-2354,-2051,-1443,-5484,-264883,-33831,-1487,-3416,2352,1694,134653,801528,-958795,-51133,-252663,45789,-47286,-507,-14040,32972,-26833,867,-3284,9034,-9090,-1365,-15664,7756,-5815,3795,-18673,7283,-10470,7178,difficult
598369,420202,31569,23036,15029,26927,-442224,-389099,-20063,-16728,-9657,-20789,-131887,-304534,-8163,-13145,-8133,-18526,341754,-284769,12990,34054,30334,10845,365872,-262929,25024,46090,-6552,-10657,-184084,-405651,-31136,-20352,-12641,-24068,310337,473641,24118,-549956,84565,19765,21840,-142722,11900,21153,12034,-56160,3583,47199,12036,-66442,1524,38467,-36886,-6089,2263,29371,-21502,-13411,easy
84375,24372,11613,23311,15750,9631,195328,15437,8747,-13904,-13537,-6045,-28422,41343,-10098,-21653,-14133,-8119,2240355,847440,172423,3912,83024,42342,366464,1467,-7983,-20664,-13402,-7815,648925,55245,11553,-3617,-5030,-3330,-223750,2268777,-1873891,282461,25906,806097,-845973,53778,-18845,182521,-180406,19536,-7749,25565,-24576,17047,-596,97157,-96426,8372,-2074,50461,-50157,4485,difficult
1464719,283925,48243,93514,28541,28724,-1076610,521944,-15593,-82833,-24413,-22655,-177957,-35312,-16914,-21965,-24131,-19212,-1170479,-267957,-45077,-89851,-27138,-28036,-129611,133927,105510,-85991,-1855,5822,-556338,-12091,-11212,-71936,-10930,-19780,898653,-992522,1040868,-426727,-557256,-232645,401884,-146018,-1321,-28163,150587,-116722,60868,-67886,3860,14055,282,-3007,25283,-9075,3443,-8824,33858,-25602,easy
248946,82196,17949,12636,4175,5864,-98384,-70055,-13839,-10622,-3009,-4939,-18142,-74241,-17166,-12321,-3099,-5236,1080296,298321,76531,56741,53173,9753,-183713,-69108,-12619,-7997,1284,2002,3788,115360,8288,10338,18829,9553,80242,1098438,-1264009,187501,-4186,372562,-367429,184468,-3327,93697,-89150,20907,-1699,69062,-64738,18335,-90,56272,-51889,17545,-297,14989,-7751,7551,difficult
154208,41364,7394,6720,9010,7933,-29219,-18399,4056,-2204,-5240,-6459,1643919,40055,52417,3573,-3929,-1021,908207,247227,66258,12716,371,-2364,236651,50598,32500,6536,8481,2978,80028,-24186,44,9301,-3072,1747,1673138,-735712,-671556,-156623,58454,207172,-196629,-74784,48361,13841,-33758,-32456,5777,9143,-6180,2765,1311,4300,8110,-11553,5438,-1343,5342,-1231,easy
299297,97331,16276,9813,4685,4754,493880,489288,4852,117,16050,9867,-109474,-5153,3667,-7012,2732,-2566,-215040,-69094,-4712,-2785,-898,-1072,-182748,-39714,-5307,-7624,-2205,2074,-250557,-77791,-4166,-5488,-2367,-1825,-603354,-105566,32292,-67809,-494441,-63941,29380,-38077,-1185,-8379,-595,1141,-7129,4227,-4839,2136,-13318,-3630,-1307,-162,-12433,1494,3146,-3899,difficult
1278372,65893,10724,31744,9759,5633,-1051189,-39318,4990,-16926,-8149,-2619,-570857,481281,167032,107328,84393,112525,-275131,11761,-5220,-6169,4069,1177,-612954,-40859,4424,14475,-1462,29657,-974306,-26168,-5371,-24235,-6167,-2220,480332,295726,-337823,-361352,520599,-469520,-52620,14691,162042,-172252,9644,-9795,124254,-113497,20644,-38710,92542,-80324,-5531,-4705,115144,-111348,28480,-31877,easy
287172,88833,40138,6324,11772,21772,372680,337867,40839,17979,19163,-2274,-174539,-30490,-29315,-5763,-10179,-19645,-248112,-69975,-39458,-5492,-10407,-20318,2356664,169247,47138,16746,776,-6941,140716,16456,-33109,6219,-9151,-15581,-547219,-73573,2604776,-2215948,-368357,-39485,239222,-152791,-70154,-10143,86596,-80247,-23742,271,22238,-10527,-29342,-228,11183,-9927,-17371,-673,13377,-8640,difficult
