delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
809293,102232,14987,13016,16845,15974,13839,26051,-680177,-90166,-14258,-4976,-15087,-12151,-9969,-23891,1579682,703999,63048,2490,51099,13713,19963,-4128,77094,27804,-8837,-4646,-6137,-5366,-469,-18102,496717,58677,11058,19177,18383,4147,20214,1502,2259859,-1502588,419623,794165,-676195,30873,77306,-71885,19895,7466,-7136,23823,66186,-57236,24520,25864,-19079,9513,29932,-20432,20683,19763,-13974,19604,easy
321700,87947,24397,29906,12661,13853,15398,15042,-285744,-65453,-22677,-23497,-10861,-8543,-11455,-11689,-309945,-64232,-18889,-19442,2074,-1509,-7194,-8805,-313777,-75787,-17813,-20117,2102,-909,2282,-11250,38634,-72970,-19475,-22271,-9054,-9239,-12541,-13271,-24201,-3832,352411,1221,-11555,2817,3788,1076,-1662,4055,-675,-2154,12935,28,-11156,7034,600,-8330,4261,9476,-14823,2884,-2445,-2021,difficult
674713,163234,87963,49817,68206,51683,18254,11859,-366503,-58527,-66572,-37405,-55404,-37609,-12407,3828,733947,155316,-21296,57796,88471,46652,38236,14234,-468903,-8234,-69284,-27060,-57097,-44297,-10262,-8056,998055,-12058,-54973,-12907,-25443,-19190,-8029,-820,1100450,-1202850,1466958,213843,-163550,-3824,45276,-47988,14311,95201,-84856,14153,143875,-145568,31654,84261,-90949,25107,50643,-48498,2233,10406,-22290,7236,easy
769864,159788,59393,44236,10734,20362,12678,16653,1387269,-10657,-42716,-23780,46563,-1044,9066,-6492,-574690,-106750,-53735,-40797,-2510,-12400,442,-9841,-735698,-111471,-34914,-19215,20661,-10802,10083,-3533,-519129,-130141,-56590,-41363,-2347,-16872,-9502,-13081,-1961959,-161008,216569,-96093,-4721,-18670,-11019,18821,-21676,-17017,21582,-22148,-49073,23171,-23008,-11356,1598,-6070,-8624,9641,-19585,-3349,6308,-9548,difficult
21042,22702,8486,7020,7513,8655,8387,4872,2092554,254227,71635,19707,17102,33894,27570,18818,252550,45457,1069,-1851,-1891,1064,-3261,505,1239426,23637,-635,-752,-6234,2076,2301,9081,543181,42988,23964,43343,18109,17379,14899,7268,-1840004,986876,-696245,-208770,-21820,19351,-70566,-1704,24599,-21558,1099,44095,-18993,-4343,24343,-32830,1012,15303,-30831,5562,12598,-18313,8576,-1813,easy
1915221,362487,57599,21510,22862,31443,22971,19516,-1657633,-352928,-45087,-3276,-16969,-25310,-13608,-10021,-1236027,-298571,-50342,43358,-6434,-15945,-16933,-13042,-885485,-211619,-29576,-9652,-1643,-579,12745,2292,1487830,-149615,-31209,39752,43335,8906,23445,-815,421606,350542,2373315,54357,86952,62004,-5255,20766,-1633,46634,-53010,49404,10535,4791,44978,9365,15366,9485,-3325,29678,10700,-3021,15334,-3107,difficult
371574,115277,12506,17706,29873,10529,12156,10835,-240380,-75342,64310,-7918,-16965,-1292,-4955,-5421,832212,85203,95388,55185,34572,31123,16300,159,333279,-44724,50382,34023,38949,4513,-1374,-4685,-361294,-100610,8436,7470,-17033,-1056,-6515,-8017,1072592,-498933,-694573,160545,-129927,-55886,31078,-45006,-41946,63103,-21162,-26553,51537,4377,-55982,32415,-26610,-5569,21255,-17674,-5141,5580,-4844,-3332,easy
406253,340844,74651,19450,21628,40138,18914,12952,43479,-215399,-14060,-6771,24045,-14053,10643,2273,-290392,-291604,-73637,9892,-11031,-18517,-10577,-1970,-379717,-323042,-51126,-9348,-18523,-29467,-2624,-950,-396113,-294938,-66771,-7267,-11327,-27065,-6587,-7225,-333871,-89325,-16396,-76205,-31438,28104,-59577,22511,-15645,16663,-19240,2081,-35076,-7492,7196,-4464,-10950,2402,-21220,7953,-3963,-4243,1020,-6275,difficult
182432,37686,5164,7566,10466,13983,7845,10680,25907,-11372,-2248,-2391,-5593,-6925,-3167,-6938,-119732,-32834,-4826,-635,-6292,-4980,820,-6552,-156817,10697,-1418,-6230,-7860,-12218,-7059,-10178,750096,833,41175,19353,6234,595,3404,4325,-145639,-37085,906913,-21462,43531,-9864,-2578,3408,42593,1756,-5595,25583,-699,-1568,14094,1945,-7238,12813,3987,-7879,10463,386,-3626,14503,easy
221660,25346,11675,23564,10344,16045,6627,2396,714306,137595,2966,-688,-5322,1162,5690,13076,-103324,4273,-7470,-19925,-7863,-6483,-3783,5711,429168,93793,20921,-3068,5838,-317,8837,7444,32037,34133,-10830,-12214,-2492,-10224,-2529,5298,-817630,532492,-397131,-133322,89520,-59660,-10436,28391,-31751,-19237,16857,-9146,-2541,13701,-8330,-7645,6166,-9907,-9473,12620,-11366,-7365,1733,-2146,difficult
473269,64423,9775,6362,6518,10968,4540,3351,731957,-2411,10301,34546,8405,5638,15505,7803,-417061,-29610,-5367,-4447,-4103,-6117,-793,-2198,-428836,21621,1046,2082,-1033,9357,11978,14337,-282444,116039,-8157,-1309,-1157,-2498,3826,-955,-1149018,-11775,146392,-27199,51231,94418,-15668,6413,-9203,-38993,6529,-3391,-12508,3070,-124,-11755,15474,-11855,-16298,12771,-8152,-10001,16535,-15292,easy
357383,277608,30169,29647,52169,35515,30451,21102,-69073,-111224,35675,-24413,-20646,-10025,-5416,-4445,870394,407707,42752,724,-19766,697,-4353,673,-238927,-203124,2800,-17779,-28387,-19154,-7194,-9860,28745,-217131,-17952,-14303,-45283,-18970,-21189,-15668,939467,-1109321,267672,518931,-610831,-14007,7077,-39952,-20752,25137,-18503,3476,880,-8621,-16896,10722,-19851,184,1063,-2841,-13995,5118,-10533,-5808,difficult
869265,68993,18490,24869,19920,9258,16577,9684,-857307,-55018,-9785,-17072,-8079,177,-444,-1270,-847669,-50436,-16513,-6073,-10663,6808,-599,265,-858492,-55538,-11320,8826,-10495,1357,-12288,-3299,-857896,-42001,-9395,2924,-7725,-3969,-10942,-4879,9638,-10823,596,4582,-5102,13537,-6728,5193,1925,10999,14899,-5902,-2584,168,2770,6631,-5451,-5326,-155,-11689,1346,1535,-3564,-1580,easy
258110,134700,3232,18458,11840,11301,10618,7681,-126679,-106235,22999,-4878,-8340,-6385,-2582,378,302711,-74837,59197,-11345,32378,5454,11651,11906,-166602,-80392,21781,949,5160,6093,19438,2940,-185982,-109203,9949,-9563,-9121,-3228,-6607,-4638,429390,-469313,-19380,31398,-5555,-28811,36198,-37416,-11832,-6467,12294,-10512,40718,-27218,-14281,11839,639,-9321,14233,7787,-26045,11528,-8966,-7578,difficult
264524,82454,19510,5726,14263,13291,4248,2998,879516,149437,200527,117840,130983,72778,50891,14159,121650,775349,106599,158327,223359,191483,40895,18721,295889,-46330,-16366,-4194,-12155,-11202,-2807,-2203,1731625,97992,5782,23703,75103,36479,3210,6748,-757866,174239,1435736,625912,-821679,144322,-93928,-122965,22148,40487,-162521,27897,92376,-235514,87258,118705,-202685,47681,-9996,-43702,6017,4562,-20924,8951,easy
213520,136663,102757,10526,15641,18577,22236,11715,-59434,-90519,-81785,-777,-11912,-13665,-15255,-9272,2987961,-38217,-81730,52022,10881,15017,7582,6418,273587,-117708,-98842,-4621,-7159,-15146,-17770,-7333,1339592,112471,-85699,9815,-1750,19661,1454,54,3047395,-2714374,1066005,52302,-79491,230179,55,-17112,13143,52799,-56643,14436,22793,-18040,5409,28682,-30163,34807,22837,-25352,19224,15690,-13751,7387,difficult
462571,389426,36476,84835,66549,51408,23059,22092,1368547,381077,232115,81050,13812,83643,16968,525,-250563,-319714,-25517,-76238,-48227,-41449,-18143,-18656,1234289,-365266,-5404,-9450,24867,-27392,5954,3020,823106,-227859,80782,-65479,-21534,-21192,6593,11045,-1619110,1484852,-411183,-700791,-45552,137407,-257632,20113,86186,-157288,66788,-56029,-62039,73094,-46401,-125092,14057,6200,-35111,24097,639,-19181,21676,8025,easy
819707,58684,48702,24181,17396,10606,6495,10823,-544680,126401,-9810,-18537,-7050,6236,1311,421,441955,145216,-42477,1798,5603,1703,13969,1692,-600307,-38515,-40274,-23273,-10002,-7680,-5281,-9003,-590254,-54736,-46506,-23371,-16660,-6976,-5123,-7877,986635,-1042262,10053,18815,-183731,-16221,-32667,2203,-6232,20335,-25071,-98,12653,-15605,-6658,-4533,-9383,704,12658,-19250,158,1271,-10695,1126,difficult
205019,31419,7163,17767,8711,12260,8853,8303,-181223,-15751,1869,-9452,7493,-873,-3918,4558,-192273,16916,-1357,10676,-2380,-3182,-4037,3055,337047,184482,1691,-10743,21393,3152,409,-2100,-184668,-8328,9141,-11765,8660,7254,-4519,-2811,-11050,529320,-521715,32667,167566,-192810,-3226,3048,7450,20128,-21419,-1022,-9873,23773,-12733,-2309,6334,4102,-119,4446,-4928,-1503,-5155,-711,easy
1810592,389422,288138,71921,51148,80609,107922,44796,-1457191,-269240,-262418,-44329,-38668,-40697,-83688,-28459,187349,73460,168484,142021,1053,-20686,-57718,14745,-1741649,-370098,-284692,-67904,-48930,-79245,-106417,-43935,90096,760300,-248667,102433,15061,62174,45698,41249,1644540,-1928998,1831745,342700,-443558,1130398,430902,-453176,36025,186350,-209925,170337,39721,-49983,63991,20011,-58559,141419,25970,-48699,152115,43204,-58680,85184,difficult
1402498,76249,52842,43206,9591,14157,11455,13101,-423580,48717,18680,-27639,22710,30346,34802,17059,-870861,-23073,-32106,-33375,-2412,-2637,-3288,-10377,-1382718,-49408,-42670,-36106,-6929,-6860,-5020,-10682,-310323,84903,40242,-29312,14640,8593,8792,9736,-447281,-511857,1072395,-71790,-26335,134311,-50786,-10564,82912,-5736,-2731,6794,-25122,-4517,21569,-32983,-4223,15453,-38090,-1732,13812,-27436,-305,20418,easy
937642,107871,19969,14479,12503,31398,22131,8620,1069965,1546478,55806,10359,60555,141211,72397,46186,219523,36322,33579,-436,15906,-24548,2459,3462,-518288,-70943,23121,20703,21480,-10168,17729,4275,1292799,81696,32685,42160,22107,-11423,9379,22926,-850442,-737811,1811087,-1510156,-107265,152639,-22227,-10458,9564,-10795,21139,21457,-44649,5574,627,-165759,14380,-1255,-69938,15270,-8350,-42724,813,18651,difficult
758782,175087,43724,11077,12812,12310,12202,7038,1055438,108189,-16242,35062,12933,33379,17618,15055,-630885,-98148,2434,-3245,2718,2057,-4708,6885,-728649,-155113,10616,36228,-8948,-5304,-6054,-720,-623276,-122177,-13744,1570,-3423,-1404,6930,3781,-1686323,-97764,105373,-206337,-56965,32936,18676,8182,-24360,-38307,39473,-34658,-10215,-11666,5525,-31322,-7361,3900,-22326,-1346,12984,-8170,-7605,4501,easy
1961116,373672,57286,32985,25025,38734,41431,28741,-689293,-294871,-51327,-27701,-18754,-23900,-34208,-21705,-1022593,-194949,-16195,-15118,-19130,-27569,-30097,-22446,-511622,-288156,-12271,4622,17701,-15081,-22698,6354,-1906197,-348870,-51046,-30213,-21564,-36426,-39490,-26989,-333300,510971,-1394575,99922,-93207,-60714,35132,3924,-38775,12583,19740,-34835,-376,36831,-39265,-3669,12488,-21345,4111,7399,-16792,-741,28800,-33343,difficult
787231,233521,24088,20522,15386,15896,11329,19846,-143855,-165686,-3881,-5078,-4801,-4592,-5648,-10155,1131419,255964,108655,54721,10732,34949,11665,10962,1160587,-69489,58295,6376,-1420,12695,11079,27927,-217713,-131758,-22882,119406,9516,8345,2275,-5642,1275274,29168,-1378300,421650,-325453,-62269,112536,-50360,-81177,59799,-48345,113030,15533,-12152,10936,39541,-22254,-4350,17313,-586,-8804,21117,16965,-33569,easy
1380526,300330,30204,30063,63596,51923,28102,31078,-697141,-284243,-19590,-16288,-42629,-39938,-17833,-22733,-47197,-245444,-21030,-20490,-55614,-38871,-19073,-26345,-1192492,-246067,-9971,-9169,-48386,-22069,3175,35053,-1019984,-212328,-21214,-23650,-59837,-43765,-20075,-24467,649944,-1145295,172508,38799,-623,33739,-1440,11059,-11243,-4202,11321,-14481,-12985,7228,-11451,1067,16802,-21696,-1240,22248,-23250,-3612,61398,-59520,difficult
916842,109277,12263,17241,7501,6640,12079,7089,138587,148426,-6302,-3599,33473,6663,-2312,5323,-323390,-68735,-11967,-4528,-4734,-785,-4642,-4609,666648,472175,112199,29919,56219,23455,33682,13283,795709,-76888,467,-11336,-5488,-2562,-7544,-2693,-461977,990038,129061,-217161,540910,-549063,-5665,124166,-111732,-929,34447,-41255,-38207,60953,-61707,-7448,24240,-26017,-2330,38324,-41226,-9932,17892,-15976,easy
681573,447410,135257,132330,102159,98251,29228,20511,993138,-399231,-47423,-18279,-7922,-82330,-22762,-14666,-294669,-270186,-77787,-84908,-75440,-85436,-18706,-8710,-638974,-440042,-132493,-131614,-100261,-97153,-28553,-19627,-247497,-418061,-87270,-130326,-68600,-78260,1132,-12067,-1287807,-344305,391477,129045,-169856,21981,-30364,-54706,45223,-66629,-46706,1288,-67518,-24821,31661,-3106,-11717,18893,4056,-9847,29685,5956,-10917,7560,difficult
599661,139602,75467,40757,34545,23200,34196,14155,-40256,-85781,-33302,-34278,-21814,-10995,-15139,366,398716,-15178,-66180,-30233,-7801,43552,-7085,4344,-440502,-92734,-73369,-28190,-25721,-15121,-28229,-8917,716811,-43817,-56911,9031,-252,2550,-18476,3047,438972,-839218,1157313,70603,-77556,48917,-32878,-7189,16458,4045,2043,37221,14013,-17920,25469,54547,-58673,17671,8054,-21144,9753,3978,-13261,11964,easy
579683,89278,79719,120886,85572,46952,35211,13542,312598,-54592,-60023,-114219,-77956,-40599,-33495,-11811,290527,326289,46210,123869,-8139,169782,300,-6023,-568810,-76842,-79039,-106165,-61642,-33292,-29431,-3877,-574649,-71270,-69688,-118880,-62393,-32369,-23364,-5556,-22071,-859337,-5839,380881,-403131,5572,106233,-125249,9351,238088,-230034,-12715,69817,-53503,-751,210381,-203074,923,33795,-29731,6067,5788,2146,-1679,difficult
1277268,356868,143543,33839,37315,21145,42668,27021,-997453,-154821,-126144,-15996,-30712,-3535,-11662,-6392,-1228217,-330030,-125818,-16242,-14723,11452,-21138,-17820,205100,-156837,-101214,16759,-17222,2414,-28736,-7836,-1188756,-276508,-140701,-22659,-19843,-16683,-41116,-24279,-230764,1433317,-1393856,-175209,173193,-119671,326,24604,-39487,-246,33001,-39418,15989,-2499,-2621,14987,-9038,-19097,-9476,-7598,-12380,-11428,9984,-16443,easy
1016061,32107,9111,12967,8671,15961,6202,3043,-255179,14615,13601,13979,19338,10924,5241,3289,-915416,47164,-5338,-9360,-3866,-13764,-3423,-1382,-163925,7086,7533,3077,-2765,-7453,-1272,2496,-888548,-11625,-1324,-9825,-5656,-14705,-4475,-1228,-660237,751491,-724623,32549,-40078,-18711,-18939,12871,-8857,-23339,12437,-12902,-23204,1101,-2891,-24688,6311,-7252,-8664,2151,-3203,-4671,3878,-3724,difficult
1423730,284518,56002,45224,21426,32917,28831,21118,975582,179073,76448,-31251,1171,-3357,31452,11048,695298,-2775,-34819,12716,-3871,1258,7785,23141,-1076692,-188179,12459,-10315,-6710,-20792,9504,-1160,-1404463,-271660,-49349,-42588,-11398,-18254,-12576,4242,-280284,-1771990,-327771,-181848,-185404,-83481,-111267,47278,-61808,43967,-23031,-32273,-5042,-2839,-4688,4615,-22050,2538,-23667,1719,-22080,12093,-24301,5402,easy
922470,168819,45553,59143,71779,47044,21413,16268,688095,-123922,-41280,-55674,-69067,-38279,-17642,-10863,1160513,938789,343861,176550,343197,298498,141036,43283,-594957,-51610,-41493,-48871,-61581,-29369,-5014,-10636,1436718,-72111,-25502,-19705,-34978,-33099,-5030,-49,472418,-1755470,2031675,1062711,-990399,-20501,385141,-385354,15991,232224,-225421,29166,412264,-404778,26603,336777,-327867,-3730,158678,-146050,-16,54146,-53919,10587,difficult
759115,105663,21034,18086,10834,10928,5848,7265,324071,-80394,-10801,1298,-1148,2715,1705,-5644,279637,2238,6950,-12325,16021,4150,6280,3710,-454504,-54050,-18065,-6356,-6951,-946,-510,-5640,1181909,92754,338223,145426,87466,18505,38796,67168,-44434,-734141,1636413,82632,-56288,146804,17751,-25015,356288,-13623,5969,151782,17169,-22972,94417,1435,-5096,19451,4575,-6790,39306,9354,-9350,72808,easy
1339453,103149,53583,45213,28887,26486,14377,7512,-1070355,2349,-42296,-26016,-21216,-15478,-8756,-1070,-335733,17985,-31558,-32856,-24979,-14289,-11171,-4932,760432,182263,-39999,-33781,-166,-10186,-6373,-2403,-906420,-58482,-50676,-33980,-23354,-19910,-10370,-6133,734622,1096165,-1666852,15636,164278,-240745,10738,-8441,-10677,-6840,-925,-199,-3763,24813,-23188,1189,4103,-9724,-2415,4798,-3997,-3862,2529,-3730,difficult
1040289,284191,82331,33083,27868,26872,33441,21999,-225650,-246710,-78381,-14086,-20631,-6934,-26423,-14055,-199955,-204592,-48716,-28828,6372,-2141,-27352,-14866,1094140,-248602,-72959,-12958,-18869,-14614,-23424,-18454,193706,-245965,-39278,-28824,-23298,-8689,-26609,-20273,25695,1294095,-900434,42118,-44010,2637,29665,-24243,33681,-14742,15870,-15866,27003,-25241,-4429,4793,-12473,5925,-929,3928,-3185,-811,-3588,-1819,easy
1072203,348885,33402,20108,22968,35719,26207,14289,-313999,-259844,-4721,-3622,-16016,-21730,-17201,-9656,-146864,534334,13017,28448,43503,98127,41817,16332,-873615,-269385,-24724,-1790,-11018,-21764,-13547,-8758,444769,-46663,-5734,-6102,4501,-25460,-18201,-11037,167135,-726751,1318384,794178,-803719,222722,17738,-37741,18990,32070,-30238,-4312,59519,-54521,15519,119857,-119891,-3696,59018,-55364,-4654,25988,-25090,-2279,difficult
486752,145505,34150,23217,29181,24596,18210,11371,-406584,-119630,-28652,-4120,1327,-9668,25252,-4939,-405808,-56800,19265,7092,-13537,-12258,-4400,1092,2449921,31629,21275,45529,-4568,45386,40083,52526,-274606,-142362,-32088,-19178,-27068,-22266,-17400,-10235,776,2855729,-2724527,62830,88429,-173991,47917,2010,-53363,11212,38437,-64707,-14864,8969,-22500,-2590,57644,-67652,-29652,44483,-57483,6031,51434,-62761,easy
1590162,753330,90007,61787,117014,72274,33813,57978,-1301081,-499907,55201,265757,125296,108420,106783,36942,-1492898,-737414,-85483,-44685,-103121,-54863,-23014,-49767,132776,-143803,-33145,-13088,-98768,-22271,6531,-43981,221767,1168593,213494,175218,173355,71462,26171,45660,-191817,1625674,88991,-237507,593611,1312396,-140684,52338,246639,-310442,31597,188306,-228417,4353,272123,-163283,32592,93733,-129797,29545,19640,-86709,5786,89641,difficult
36482,12623,2701,6344,14442,20757,10184,10987,2173035,122627,-1230,20927,3008,3615,-3082,-203,37406,54457,9481,18105,844,-9002,3472,-6943,2143,12881,-1477,8455,-1281,1791,-280,-1697,30612,55696,22023,26117,3770,-10102,2203,-2474,-2135629,-35263,28469,-68170,-41576,42815,10711,-10958,23500,-2822,-9650,17662,-2164,-2125,5051,-12617,10793,-11893,6554,-3752,2483,-6740,5246,-777,easy
1463041,331211,56357,55383,25025,32363,31815,35346,-295428,-305367,-49673,-48788,-21227,-27945,-27032,-32711,221502,-41934,26301,-25729,21169,2630,-17169,-22445,-1050484,-295656,-43172,-42556,-20018,-23500,-22712,-32670,-1184572,-297604,-30097,-49293,-18687,-16891,-27327,-27231,516930,-1271986,-134088,263433,-253722,-1948,75974,-69473,13075,23059,-16827,-6737,42396,-41187,1331,30575,-26130,6609,9863,-5543,-4615,10266,-10225,5439,difficult
884743,218998,54862,70949,15172,21092,16859,9836,58209,-27163,-48969,-52382,47531,5713,12571,8943,1156529,1491287,202060,4665,100417,84916,60952,26434,-710709,-205776,-51700,-67720,-14279,-20304,-15836,-9487,-759680,-211609,-46598,-69926,-13570,-18444,-7972,-7555,1098320,-1867238,-48971,1518450,-1697063,-5833,251029,-253760,5102,57047,-72385,-2206,52886,-114696,709,79203,-105220,1860,48381,-76788,7864,17491,-35921,1932,easy
477815,108768,46302,51494,18114,25727,21144,7424,187473,-82491,-45502,-46802,-15677,-21346,-17217,-3936,341076,-29525,3697,-12673,-11913,-13902,3410,-496,579476,56687,-35621,-47249,-13721,-10844,-1950,12651,-213529,-23893,-42560,-29070,-408,-15248,-14010,-623,153603,238400,-793005,52966,86212,-80580,49199,-39318,-6939,34129,-34576,18179,3764,-1808,13313,7444,3058,-4404,20627,-5360,-12060,3440,13147,-13274,difficult
910272,284841,21242,34892,27795,17334,22723,13057,759149,-236210,-17263,-24696,-20976,-9760,-14747,-5753,-849643,-264349,-15040,-30491,-14031,-10222,-15358,-8553,-775970,-274787,-380,-28884,-22475,-8907,-16079,-8950,-618934,-208848,-5222,-12098,-18782,-6495,-3336,266,-1608792,73673,157036,-28139,-10438,65939,2223,14660,-4842,-5795,1607,16786,6945,-8444,3693,-462,1315,2412,-611,-721,12743,-2800,-397,9216,easy
368783,181048,176673,89185,43949,44671,36359,9612,-202112,-176159,-171970,-86927,-40506,-42701,-32951,-8845,218410,-114189,-155745,-61870,-7610,-18519,-20062,-6488,545333,-144855,-152346,-73373,-26133,-27063,-29220,-6345,-131149,129516,-159468,-65778,-13159,-11274,-16583,2569,420522,326923,-676482,61970,-30666,274371,16225,3399,-7122,25057,-11503,7595,32896,-18523,12974,24182,-8544,15789,12889,-9158,12637,2357,143,8914,difficult
