delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
2357592,619777,161455,148690,26957,49154,29851,16781,-1691865,-603699,-159797,-145648,-22218,-45851,-28171,-14698,-1818257,-610831,-156955,-145181,-22451,-44534,-27902,-16168,-1788577,-593261,-151398,-141995,-25293,-45563,-28550,-14741,-585429,-428863,-119979,-143124,-13991,-35779,-25525,-12925,-126392,29680,1203148,-7132,17570,164398,2842,5557,31419,467,3186,-1129,-233,-2842,11302,1317,-1029,9784,269,-648,3025,-1470,1427,1816,easy
1711618,89844,47367,63012,22004,10397,6099,4864,-1501325,-64526,-31002,-61908,-19564,-8493,-4212,-3521,-353040,-28143,3377,-37897,5287,-5549,6808,4013,-147728,203525,96170,-33811,4047,2515,-1787,816,-1124553,-36924,12499,-45853,-7299,-1195,-2589,-1965,1148285,205312,-976825,36383,231668,-240449,34379,92793,-83671,24011,4086,-12042,24851,-1240,-11346,2944,8064,-3710,11020,-8595,-802,7534,-3197,-2781,difficult
945483,146735,28198,34017,8774,9611,4342,3681,-152996,-41584,-23847,-30659,2717,-4702,2798,-3033,-102587,-111103,-4114,-27807,676,-3364,460,-2357,-853996,-137981,-25574,-33403,-6138,-7983,-3878,-3091,-683456,-30378,-23796,-22596,-4966,-4271,-626,-802,50409,-751409,170540,-69519,-26878,107603,19733,-21460,1778,2852,-5596,10807,-2041,-6814,1172,1338,-4619,3712,-2338,-4338,3252,676,-734,2289,easy
359463,95440,22370,11506,12676,7225,4106,2499,64553,-72054,-13144,-6390,-10664,-4675,-2301,-909,-42737,75788,27050,29709,4700,3700,9046,1436,-79409,-50223,-9362,-6974,-10501,-6372,-3018,-1583,758374,107432,84992,1804,3977,11683,3848,2163,-107290,-36672,837783,147842,-126011,157655,40194,-36412,94354,36099,-36683,8778,15364,-15201,14478,8375,-10072,18055,11347,-12064,6866,2345,-3019,3746,difficult
1405155,498759,41037,57875,38576,26566,13743,12688,-582617,-246539,9333,-37157,-10251,-10763,11898,568,-703186,-446587,-33577,-37494,-27919,-17571,-9342,-4888,230072,-257890,21543,-8089,-9564,15011,5546,-727,-936548,-458169,-33032,-49939,-36514,-19571,-11149,-8057,-120569,933258,-1166620,-200048,188697,-200279,-42910,55120,-54575,-337,29405,-41850,-17668,18355,-26950,-6808,32582,-34582,-21240,14888,-16695,-5456,4161,-7330,easy
871117,64320,18664,18821,10458,7225,5255,7074,-774733,-12570,-10991,-12047,-8865,-4723,-3376,-6199,228659,233514,16364,-10826,-3212,16279,-859,-2032,-806695,-16890,7023,-14082,-6277,-4638,-4106,-6071,-662826,-10210,-8320,-11281,-8525,-5963,-3267,-6169,1003392,-1035354,143869,246084,-250404,6680,27355,-9341,-15343,1221,-3256,2801,5653,-3065,-2248,21002,-20917,-1325,2517,-3247,839,4167,-4039,-98,difficult
420516,356878,52703,72287,21145,11339,5996,8414,578675,-343852,-30609,-64194,-19410,-9240,-4223,-7325,-401024,-342089,-47377,-71226,-19680,-10062,-5576,-8191,464073,-335122,-39224,-69877,-16215,-7988,-4601,-4526,97066,-288661,-2468,-13523,-13470,11419,2793,1696,-979699,865097,-367007,1763,6967,46461,-16768,8153,36756,-7032,1349,56354,-270,3465,2745,-822,2074,19407,-1353,975,7394,-866,3665,6222,easy
1212430,608978,38353,37798,25661,38772,18464,21739,-912925,-462591,-30002,-25917,7380,-15251,-3219,-8260,-332702,-508019,-29965,-5017,-11803,-30109,-7925,-16533,209252,-136507,8676,10538,5036,18345,26205,-9043,168172,-485294,-15699,46440,-2474,-20910,-13937,-15831,580223,541954,-41080,-45428,371512,-348787,37,38641,-24375,20900,15555,35902,-19183,16839,-7510,-14858,48454,-39255,-4706,34130,-40142,-8273,7490,-6788,difficult
350768,671900,13638,129008,15763,11580,8212,13401,365372,-640394,101039,-98380,-6258,-722,-2666,-7860,521117,-611668,42729,-100707,-10982,3015,-1072,-9507,2723762,-347208,27999,25718,12035,23661,16926,-3162,2723762,-347208,27999,25718,12035,23661,16926,-3162,155745,2202645,0,28726,264460,0,-58310,-14730,0,-2327,126425,0,-4724,23017,0,3737,20646,0,1594,17998,0,-1647,6345,0,easy
519175,27638,14472,4314,6157,5935,2230,2377,299247,56675,-3828,12287,-109,2295,8177,-623,457193,28315,-9184,35447,1545,-2018,161,148,525598,59908,25824,17791,3627,12234,947,1862,-53477,14774,-11268,2901,-4979,-4035,-461,-1081,157946,68405,-579075,-28360,31593,-45134,-5356,35008,-37092,23160,-17656,-14890,1654,2082,-8606,-4313,14252,-16269,-8016,786,-1408,771,1714,-2943,difficult
561003,79937,56613,33490,6573,11381,3581,3189,-409001,-47448,-43853,-26528,-3765,-7015,-1958,-2148,-150696,-53628,-32516,-23753,6564,-9429,650,-544,-507780,-74371,-50715,-30452,-4335,-10049,-2806,-2915,-492078,-25002,-46416,-15657,-1382,-6996,-685,-1186,258305,-357084,15702,-6180,-20743,49369,11337,-18199,4299,2775,-6699,14795,10329,-10899,2953,-2414,-620,3053,2608,-3456,2121,1604,-2371,1729,easy
272840,54981,10475,5491,3522,2985,4427,2295,325538,-25213,37253,65267,7178,4703,10003,2783,296924,-9219,9131,6950,2295,5911,15728,3899,383920,2100,4952,29507,5466,2651,-2071,3678,364892,80434,10740,10127,3613,7531,-902,527,-28614,86996,-19028,15994,11319,78334,-28122,-4179,5788,-58317,22557,-19380,-4883,3171,-1853,1208,-3260,4880,5725,-17799,1169,1116,-221,-3151,difficult
355276,70263,9326,14562,10477,5471,6874,3277,-149259,98164,-726,-4742,11062,-99,2082,895,556567,12464,43474,19068,1091,4204,2722,1373,1800282,3628,78543,58445,4981,12263,-1000,1636,422749,-45878,7242,-5473,-2606,-394,-4991,-2675,705826,1243715,-1377533,-85700,-8836,-49506,44200,35069,-71301,23810,39377,-63918,-9971,3890,-7587,4303,8059,-12657,640,-3722,-3991,478,263,-4311,easy
774981,118108,38713,24685,12426,14037,8462,8010,-692039,-36644,-23411,-17949,-9631,-12514,-5336,-6484,1031661,30123,15967,102194,45240,57768,9409,1745,-344292,-85990,-33581,-20021,-5274,-10836,-7427,-6978,-616233,-71251,-30081,-19786,-5315,-10633,-5273,-7333,1723700,-1375953,-271941,66767,-116113,14739,39378,-49548,3500,120143,-122215,235,54871,-50514,-41,70282,-68604,203,14745,-16836,2154,8229,-8723,-355,difficult
681038,149442,30043,19732,9839,11919,3915,4375,1193408,-33210,11700,-14176,3140,-4860,245,-2228,750218,367093,52308,85298,18573,21037,11596,9161,13168,-107354,-20640,-14365,-7090,-9404,-3047,-2833,-211222,45473,9534,-15140,-3261,-5775,-1825,-2438,-443190,-737050,-224390,400303,-474447,152827,40608,-72948,30174,99474,-99663,-775,15433,-25663,3829,25897,-30441,3629,11351,-14643,1222,11389,-11994,395,easy
1047186,89693,17664,22013,6641,5832,5728,2910,-107675,-19831,29630,-18626,3008,-2090,-1208,144,-1010192,-69407,-2882,-20073,-5262,-4485,-4417,-910,-891222,-87242,-4560,-14253,-5107,-3110,-4906,-282,1538949,278563,111190,150495,61455,21982,219,15101,-902517,118970,2430171,-49576,-17835,365805,-32512,-1678,115750,-1447,5820,164748,-8270,155,66562,-2395,1375,25092,-3209,-489,5125,-1054,628,15383,difficult
1196316,263629,78002,26203,5959,10559,5212,3028,-926149,-245221,-67959,-19705,-2955,-5752,-2915,-1995,-1084775,-185143,-69631,-17152,-3311,-9397,-2028,-2116,-1069897,-221801,-63625,-1384,2065,-4839,-3516,-177,-858812,-228306,-71514,-24025,-340,-8368,-4555,-1673,-158626,14878,211085,60078,-36658,-6505,-1672,6006,-7889,2553,15768,-22641,-356,5376,-2405,-3645,4558,-3529,887,-1488,-1039,-121,1939,-1496,easy
1147613,117584,38899,12464,6884,6458,3004,3282,-244468,-13117,-9539,-2204,10000,2086,1522,-382,-299021,-57922,-29681,-4845,-1165,-1067,4189,381,-971762,147664,-29667,-2532,1628,-3364,380,-103,-431725,-48456,16027,14793,-1653,398,3904,613,-54553,-672741,540037,-44805,205586,-196120,-20142,14,45694,-2641,2313,17325,-11165,2793,-3281,-3153,-2297,3762,2667,-3809,3524,763,-484,716,difficult
852120,313753,86673,140278,56850,25600,14794,7601,-1518,-306743,-58360,-131457,-49733,-20565,-11268,-6460,-724975,-270034,-83066,-104448,-44760,-15201,-10448,-5797,-618563,-293525,-60040,-130168,-46110,-20446,-12830,-4563,-669692,-275659,-82945,-111026,-41009,-19426,-13073,-5902,-723457,106412,-51129,36709,-23491,17866,-24706,23026,-22905,27009,-25720,19142,4973,-1350,5101,5364,-5245,1020,820,-2382,-243,663,1234,-1339,easy
407321,113387,8158,14454,15183,7346,2871,2920,-271524,-97172,-139,-12374,-13752,-5976,-2197,-2311,694491,-75581,4522,-12496,-6725,-4425,312,1137,-26733,-51993,19960,-8510,-5614,1570,-91,1589,1562873,27322,21959,-4863,-10125,1533,2616,3612,966015,-721224,1589606,21591,23588,79315,4661,15438,1999,-122,3986,3647,7027,1111,-4511,1551,5995,-37,2509,-403,2707,3448,452,2023,difficult
1491390,500248,68000,39337,32258,51398,29468,11796,1374489,78044,116421,23050,-9732,-19498,-11922,10214,-1315289,-359690,-55344,-24232,-20047,-46966,-25319,-7556,-1438292,-481616,-53842,-36587,-31183,-49899,-27197,-10927,-62388,-34101,-50754,-29906,571,-43767,-22218,-7951,-2689778,-123003,1375904,-437734,-121926,447515,-171765,1502,3088,-47282,-12355,6681,-10315,-11136,31754,-27468,-2933,6132,-13397,-1878,4979,-17770,-3371,2976,easy
613729,224067,33176,34229,27474,15624,6997,4157,754773,-147013,6956,-18953,-19454,-4935,399,4236,1441719,-110894,-25356,-23388,-15875,-8693,-589,3973,-562869,-170018,-21491,-32472,-17439,-10566,-4341,-2113,1723286,-128159,-14443,-15068,-18184,-9535,-1741,-753,686946,-2004588,2286155,36119,-59124,41859,-32312,3865,7048,-4435,-9084,17404,3579,-1564,-745,-3758,-1873,1031,-988,-3752,2600,-263,-6086,1360,difficult
