delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
178043,95504,6758,18414,10658,12049,-52050,-80675,-1194,-12990,-8135,-7327,189535,86619,42835,4792,7492,17962,-118128,-75736,8254,-9506,-7863,-5139,-174611,-85178,2494,-9138,1477,-1070,-174546,-87745,11108,-11706,-179,1562,241585,-307663,-56483,65,167294,-162355,-9442,-2567,44029,-34581,-5760,8614,17782,-14298,368,-2568,15627,-15355,9340,-1656,25289,-23101,4069,2632,easy
268899,11091,3542,4311,2161,1714,1199079,168700,31804,27316,12534,9430,-125891,24658,-1040,-591,-261,6129,-220970,-1505,-748,2048,311,1306,-250227,-3391,-1199,-3680,4474,350,-137692,-580,1314,-3138,-576,-641,-1324970,-95079,-29257,112535,-144042,-26163,-1886,2811,-32844,292,-451,2513,-27907,2639,-5728,542,-12795,572,4163,-5050,-3301,-4823,-956,-991,difficult
114985,22692,5296,6886,6733,8826,-68553,-4073,-883,5712,710,46679,-88529,-10056,14363,24192,15279,20836,-46375,-14246,1345,-1015,-3022,2252,100878,8231,1359,12669,17365,6558,-94444,11066,1284,-4153,734,4404,-19976,42154,147253,-195322,-5983,-4190,22477,2835,15246,-13018,14,-75,18480,-25207,13684,-16822,14569,-18301,20387,-16631,-25843,-18584,4306,-2154,easy
153443,13260,3993,5925,3597,5036,-125827,-6121,855,-2599,15462,42079,-149117,-575,2779,29,1339,11830,5164,37937,1904,-1009,639,-2020,100372,16940,22057,6438,4904,14540,-43064,-2756,-2719,-3749,-265,-2011,-23290,154281,95208,-143436,5546,38512,-20997,-19696,1924,-875,20153,-24776,2628,-1038,7447,-10187,-14123,-700,4265,-5169,-30249,-13850,16560,-16551,difficult
50548,17289,3043,9496,7251,12491,-19145,17758,18205,6989,15206,20224,286713,-1108,16334,-6541,1913,-1952,1224928,79217,66471,22945,18966,42443,2077331,238368,511,38332,41745,100362,-10961,64425,30158,26084,2868,20415,305858,938215,852403,-2088292,-18866,80325,159151,-173943,-1871,50137,-65960,29647,-13530,29486,15387,-12248,-13293,17053,22779,-38877,-22176,44395,57919,-79947,easy
429270,48016,16585,9299,7118,16836,717237,-28634,-7670,-2908,-3838,-4825,-314460,-28898,-5279,60099,3129,3808,-410252,-40021,-10392,7904,-4229,-13100,-369311,-41464,-13049,-2661,-4582,-10300,-379476,-38636,-15215,-6427,-5165,-10295,-1031697,-95792,40941,-10165,-264,-11123,-1443,2828,2391,-5113,-2657,-2166,63007,-52195,-10565,-3766,6967,-7358,-353,-583,8633,-16908,2800,5,difficult
99027,25088,19708,16807,24319,22880,-94870,-3163,763,-527,-12351,-1905,-84619,-4565,-18721,-2108,-16576,379,-90120,-21209,-12827,-15795,-20399,-20357,-7846,-21039,-17916,-14594,-20808,-18907,3166,-2568,-14086,-9342,-20256,-13425,10251,-5501,82274,11012,-1402,-16644,170,18471,-19484,5894,-5089,3830,-1581,-13687,1201,5252,-4225,-3823,-409,552,2284,-20736,1450,5482,easy
484944,130304,30280,9258,27478,19984,-291454,-109571,-24592,-5883,-21352,-15211,-377202,-102175,11214,5483,-13321,10681,-286242,-18645,-7405,12470,-17495,1684,-259191,-77693,-16700,4483,-24222,-16912,-475398,-121631,-22925,-5035,-15367,1644,-85748,90960,27051,-216207,7396,83530,-59048,-43938,35806,-18619,-9295,-6225,11366,6987,-7987,-9518,8031,-4174,-6727,8855,25892,-8997,-18596,18556,difficult
64257,59022,8042,11031,7991,13810,293577,47947,34722,90312,24282,7241,-33449,-53953,107601,43055,7772,-3111,-43250,-53808,2094,36747,953,-4928,-47063,-45623,-3018,46753,9849,1535,34195,444,28627,20865,5319,5308,-327026,-9801,-3813,81258,-101900,145,8185,46067,72879,-105507,-5112,31645,-47257,-6308,10006,-25888,-16510,-6819,8896,-4530,-10352,-1817,6463,3773,easy
44491,51157,11274,5580,4398,12857,1444560,-34202,-5970,58147,14121,1612,-40331,-36037,-3019,-1592,5812,3430,-32825,-43912,-740,8932,6903,5057,33174,-28173,-216,28488,7115,5982,-31041,-45425,-7937,3747,-282,-9420,-1484891,7506,65999,-64215,-1835,-7875,15739,-17252,2951,2279,524,-7721,-59739,10524,19556,-24741,-8309,1091,212,-7397,1818,1627,925,-15402,difficult
114227,103906,8259,10729,9671,16637,34172,-32722,1929,4699,-5542,-10030,-63848,-57957,11643,-5438,14484,4912,-63848,-57957,11643,-5438,14484,4912,52281,-93099,-3578,-7160,-7366,-9127,-6266,-92820,3013,-8000,-4598,-5373,-98020,0,116129,-58547,-25235,0,-35142,279,9714,0,-15221,6591,-10137,0,-1722,-840,20026,0,-21850,2768,14942,0,-14039,3754,easy
444114,49836,16508,14781,11675,21914,-207818,-38349,-6194,-12052,-9572,-18067,-329868,9111,10733,12421,2040,12311,-434315,-9116,-3498,26219,-2275,-7342,-443495,-34791,-8196,-11539,-6378,-7868,-428161,-30491,-14282,-11535,-7801,-16982,-122050,-104447,-9180,15334,47460,-18227,-25675,4300,16927,-14231,-4698,-6086,24473,13798,-37758,4,11612,-4315,-4103,-1423,30378,-19653,-526,-9114,difficult
807233,169249,33225,27029,27984,30248,1040742,-10120,-21952,-10252,-7245,-2886,-727914,-158411,-18434,-21527,5320,-8607,-697976,-153902,-26172,11878,-15660,-9126,-746485,-144398,-30937,-24341,-25614,-29293,-796657,-136964,-30826,-17092,-22625,-25077,-1768656,29938,-48509,-50172,-148291,4509,9504,7434,3518,-7738,-4765,111,-11275,33405,-36219,7249,12565,-20980,-9954,2989,-5721,-519,-20167,4216,easy
758544,272866,33718,33448,29924,32183,-44591,-193795,29036,9054,2073,-11832,-616897,-214226,-20659,-28649,-16693,-11151,-674686,-271364,-31380,-31000,-25313,-28183,-685020,-257353,-31772,-29546,-25250,-24935,-750371,-262817,-30036,-29926,-19577,-21193,-572306,-57789,-10334,-65351,-20431,-57138,14011,-5464,-49695,-10721,-392,1736,-37703,-2351,1454,-380,-18766,-8620,63,5673,681,-17032,3248,3742,difficult
279278,72636,10885,13154,19585,13789,-264911,-67412,-8994,-1675,-12718,-10386,-272924,-59929,-6804,-8674,-14346,30995,357196,-38119,-2624,3028,-12981,5994,-270130,-70392,-9796,-12129,-13338,-10622,-250487,-70239,-2101,-6408,-6710,3977,-8013,630120,-627326,19643,7483,21810,-32273,153,2190,4180,-7172,7695,-6999,11702,-15157,5721,-1628,1365,-357,6628,41381,-25001,-16616,14599,easy
142684,179292,16725,30291,14026,25373,-109682,-166546,-14765,-27555,-11473,-20151,-8056,-150663,2263,-19833,-8489,-15985,249805,-89306,-693,-9935,8505,52304,-125027,-158475,6948,-16483,-316,-681,571762,-31985,10690,-18368,47748,-12202,101626,257861,-374832,696789,15883,61357,-69169,126490,17028,-2956,7641,3742,7722,9898,-6548,-1885,2984,16994,-8821,48064,4166,68289,-52985,-11521,difficult
143526,54696,13692,5699,8764,6507,-105576,-30765,7555,7045,-2405,9462,-142512,-49738,-8092,5466,-2704,6962,-119652,-35521,-2562,16087,-2008,6996,107516,-41934,-3139,4475,-2687,9961,-136886,-48049,-11913,-3223,-8159,-5479,-36936,22860,227168,-244402,-18973,14217,-6413,-6115,-15647,5530,-577,-8774,-1579,10621,-11612,-7698,-299,696,-679,-5472,-2500,34,2965,-15440,easy
260427,41090,17561,15327,6961,10761,-94636,-21604,-14261,-12979,-3426,1460,-109279,4483,943,-12378,-4161,-4435,-191136,-32257,-12471,-13781,-3448,-5030,520229,-6079,-2507,18065,7127,16103,-242185,-26113,-14790,-5930,-4356,-8260,-14643,-81857,711365,-762414,26087,-36740,26178,-20034,15204,-13414,9964,-12283,601,-1403,31846,-23995,-735,713,10575,-11483,-5895,-595,21133,-24363,difficult
936837,249007,60391,45562,47259,32112,-176235,1243,-25341,-33301,-20691,14898,31476,-139444,-44616,51730,-23839,49480,-741850,-235636,-43047,-38282,-22933,-21034,2545213,207782,41160,21577,-23403,45423,-528806,-171776,-35691,-41980,-20922,-18183,207711,-773326,3287063,-3074019,-140687,-96192,443418,-379558,-19275,1569,84207,-76851,85031,-90012,59859,-63557,-3148,906,-470,2481,34582,-70514,66457,-63606,easy
762992,58739,33102,25329,7406,18498,1146136,95193,34311,19435,61640,28017,-642108,-49370,-32008,-23711,-4489,-13936,-609840,-12917,-12531,-18698,-3474,-503,-706079,-40643,-32600,-21749,-4904,-16134,-671713,-17363,-26328,-7798,-1801,-4126,-1788244,32268,-96239,34366,-144563,36453,-27726,23280,-66319,19477,-20069,6272,-43146,5013,-3051,13951,-66129,1015,-1430,3103,-41953,13433,-15631,12008,difficult
52325,35911,13560,21277,32640,33598,-49385,-9564,502,7701,-22929,215,-13709,-25146,-10613,-13533,-7824,2913,-47673,-28995,-12034,-17232,-21382,12749,55991,-17206,11155,12021,-15130,1596,815344,-17356,-4785,-17514,-29845,-26867,35676,-33964,103664,759353,-15582,-3849,11789,-150,-11115,-1421,23189,-15940,-21234,-3699,29253,-29535,15105,-13558,6252,-14715,2698,9836,-11153,-28463,easy
285322,194646,20541,13694,25983,21472,345251,169103,53270,5096,18234,9986,-154124,-166603,-11736,-12020,-20324,-16063,69166,-167315,-15977,-10632,-21687,-17085,16992,-184651,-16947,-12567,-22853,-11210,135715,-96344,4519,20228,-4568,15317,-499375,223290,-52174,118723,-335706,-712,-17336,88307,-65006,-4241,-970,21466,-17116,1388,-1935,32795,-38558,-1363,-1166,18285,-26049,-1022,5875,26527,difficult
519744,67144,20266,19546,10847,17175,856552,1248611,60444,5147,53150,21106,-486680,-35183,-16960,-18369,-7957,-13823,-179564,6639,-3594,14018,11620,-835,-422804,-29214,-17565,-16841,-7169,-13175,-426853,-54509,-18975,-18355,-8222,-14011,-1343232,307116,-243240,-4049,-1283794,41822,-35853,-25295,-77404,13366,-13971,-1410,-23516,32387,-30859,-1514,-61107,19577,-18789,-1053,-34929,12988,-12340,-836,easy
632243,45948,26065,20672,12786,22866,-21904,-13416,-3324,105,2412,29501,-574077,-30568,-21674,-19158,-9907,-14120,1650824,254,-1320,-15834,314,12660,-273877,-4976,-24364,-16183,504,-12475,-169186,45674,12998,1422,15356,59945,-552173,2224901,-1924701,104691,-17152,30822,-5230,50650,-18350,20354,-23044,37362,-19263,3324,-349,17605,-12319,10221,190,14852,-43621,26780,-25135,72420,difficult
47497,63880,12389,20504,19940,36898,-40491,-54371,-9648,-13511,-10809,6323,-43198,-61324,-7035,-6952,-12047,-17183,-26364,-51322,-8556,-17529,-13378,-31389,-38058,-61112,-11731,-20099,-16231,-33191,-31221,-57227,-9024,-14368,3796,-1958,-2707,16834,-11694,6837,-6953,10002,-9790,3885,2613,-1521,-3175,2707,6559,-10577,-2570,5731,-1238,-1331,-2853,20027,-23506,-14206,-1802,31233,easy
387283,183311,18553,7730,14530,16620,938870,-120737,-2372,3232,32503,51906,787050,-114931,1771,2552,-8246,-5717,1077118,381676,75730,32427,17306,48240,111698,-101548,-15585,-2312,-3409,-6054,-194996,-98439,-11555,6497,-6455,-6472,-151820,290068,-965420,-306694,5806,496607,-483224,3109,4143,73959,-91315,4030,-680,29875,-34739,8809,-40749,25552,-20715,-3046,-57623,53957,-54294,-418,difficult
593690,211674,35045,11047,16462,32110,393566,-114964,-32216,14351,13005,10877,-541415,-203133,-24360,-9621,-9069,-22984,-540422,-196164,-33119,-9815,-12893,-27913,-591047,-202173,-30881,-8956,-9441,-17758,-284618,-133573,-26386,280,9733,27369,-934981,993,-50625,306429,-88169,6969,-6009,68600,7856,-8759,2238,4495,-23972,-194,859,9236,-22074,-3824,3452,19174,-33861,-4929,10155,45127,easy
197930,92412,20606,7772,23267,20093,372620,60577,-10501,16947,-241,-11483,3113948,24430,172903,55935,104152,58519,803669,185754,43371,55911,119856,59496,266827,65605,42779,93370,62302,36311,-67877,-87244,-18059,-6614,-20197,-17551,2741328,-2310279,-536842,-334704,-36147,161324,-120149,-152849,183404,-129532,-592,-60838,38988,-24,37459,-99984,104393,15704,-57554,-82499,70002,977,-23185,-53862,difficult
569605,176548,36511,47561,30971,37758,-514609,-155407,-33851,-44277,-30023,-34410,-70700,-137473,-27591,-41274,-11922,-16679,-104677,-67005,-14843,-33067,-8540,-27508,1178354,304253,5858,-21337,-19425,-22099,-432265,-157479,-35169,-33113,-20902,-29233,443909,-33977,1283031,-1610619,17934,70468,371258,-461732,6260,12748,20701,-41027,3003,8207,11730,-11776,18101,3382,-10885,-1477,17731,-10829,5409,-7134,easy
64079,24838,13496,11083,16433,17237,-46474,-9550,-4930,-3001,-9801,-6649,-19490,2971,-11198,-8418,-12636,-7969,46098,-6322,-11431,-7269,-14633,-13484,-60432,-22504,-13078,-10455,-13739,-15439,-22024,-10746,-10967,-3488,-12393,-6238,26984,65588,-106530,38408,12521,-9293,-16182,11758,-6268,-233,-1647,2111,-5417,1149,-3186,6967,-2835,-1997,894,1346,-1320,-5515,-1955,9201,difficult
34873,30137,7635,9836,12704,13121,780598,81472,-4740,18784,-9079,3655,-24749,-13451,-1280,2097,-9628,-65,22612,-10038,6820,-4652,-1419,-3304,662444,-28,-2863,-7731,-5811,2815,251315,-15693,-1036,-7203,-3274,-8727,-805347,47361,639832,-411129,-94923,3413,10010,-15665,3460,8100,-9683,1827,-16687,-6749,-3079,528,-549,8209,-4392,2537,-3720,-3239,6119,-11542,easy
32811,27418,15128,4855,9776,27349,-18111,20791,16502,17139,17792,-12038,-8765,-3143,-5687,2454,5749,-16789,748821,45772,7873,12233,11503,37219,8833,-19231,-14386,-3910,-8497,-25816,362186,13710,-11502,1840,3202,13014,9346,757586,-739988,353353,-23934,48915,-65003,32941,-22189,13560,-22259,2884,-14685,9779,-16143,5750,-12043,5754,-20000,11699,-4751,54008,-63035,38830,difficult
415227,93471,36361,19580,18704,13738,1051824,452405,3399,157660,51870,57881,-248227,-41076,-17986,-14062,-2263,3471,-407344,-85364,-21331,32750,14028,48655,-312844,-23943,-17204,5078,3586,15543,-307814,-18342,-20908,19553,-10535,25421,-1300051,-159117,94500,5030,-493481,-44288,61421,5601,-21385,-3345,4127,-3704,-171722,46812,-27672,14475,-54133,16291,-10442,-14121,-54410,45184,-33112,9878,easy
140529,69514,29569,36141,23815,27601,-42705,-37721,-26080,-17865,-16219,4872,-139484,-66769,-27366,-34951,-19144,-20478,-119736,-20261,-21605,-30969,-4763,4139,18184,-52755,-27254,-28991,-20905,-16942,45627,-44882,-27241,-33358,-21007,-19833,-96779,19748,137920,27443,-29048,46508,-32494,7873,-1286,5761,-5649,13,-17086,3982,1978,-4367,-2925,14381,-16142,-102,-25350,24617,-21081,-2891,difficult
778686,105321,31135,15793,19431,40199,619727,51526,-4905,17493,26502,-4651,-652271,-87587,-26728,-12947,-16492,-36166,-411589,-71885,-21776,-8604,7846,65224,-741362,-90929,-30081,-7313,-1561,-5997,-735422,-86826,-23394,5631,-13445,-2916,-1271998,240682,-329773,5940,-139113,15702,-19044,4103,-21823,4952,-8305,6687,-30440,4343,1291,12944,-42994,24338,-9407,-11884,-31515,101390,-71221,3081,easy
14027,24056,6261,14769,17755,30440,66127,-1301,15316,7698,44585,28294,-5281,-23159,-3724,-10687,-14824,-18584,-10830,-19785,5636,-11542,7822,143,-7080,-15685,1113,-12308,2800,-10874,-2916,-22397,-5803,10035,-8972,11266,-71408,-5549,3750,4164,-21858,3374,4100,-6712,-19040,9360,-4523,-6916,-18385,-855,-766,22343,-59409,22646,-5022,-11772,-46878,18727,-11017,22140,difficult
1385318,100205,36497,17721,12823,19472,-1007323,-74092,-24521,-11064,-3753,-12209,-547026,34604,-9380,-5284,2270,-11239,-1207402,-84721,-33832,-14926,-4350,-14958,-829679,-58539,-23917,4239,12529,4941,-1275835,-27563,-25116,-10505,-2560,-9045,460297,-660376,377723,-446156,108696,-119325,26182,30976,15141,-24452,9915,-1199,5780,-9642,19165,-14744,6023,-6620,16879,-15089,970,-3719,19899,-13986,easy
186766,16944,11621,13276,31399,42759,-181305,-11377,-5551,-11168,-25361,-29982,-179176,-9841,611,-5202,-20502,-26974,-178864,-13223,-6459,-3366,-10247,22414,-185107,-12602,-6441,345,-17005,-6086,-51988,11016,-10080,-6361,-27647,-35957,2129,312,-6243,133119,1536,-3382,621,23618,6162,-7070,18,-3639,5966,1836,3711,-6706,4859,10255,-6758,-10642,3008,49388,-28500,-29871,difficult
188055,132033,8556,7247,5219,11544,-72403,-125339,-4990,-3135,-3923,-4022,-87910,-8728,-1888,23236,7944,6971,-12194,-112816,-4271,-5988,-3618,-9806,-183743,-125921,-5317,-5828,-1542,-9101,-137773,-101113,5505,29032,13163,-5343,-15507,75716,-171549,45970,116611,-104088,-13105,24808,3102,-2383,-1046,10822,26371,-29224,160,34860,11867,-11562,2076,14705,10993,-16777,705,3758,easy
41055,64816,20378,19452,15241,20587,8419,-26870,-819,-12458,-10352,-14108,53178,-59187,2558,-6330,15469,-6708,183681,-37341,-4757,4066,-12831,-14191,218193,-34528,-14899,-10588,-9729,-16702,451467,38923,4075,-7862,1549,-3483,44759,130503,34512,233274,-32317,21846,2813,73451,3377,-7315,-10142,18974,6128,10396,-14654,2726,25821,-28300,3102,11278,7400,-7483,-2511,13219,difficult
28980,8457,7052,19582,12125,41473,5999,34678,7334,-14829,-10003,-38027,13366,18472,548,-19010,-7087,-35920,1699366,3544,27920,6148,10671,-14264,-25829,-6491,-5407,-18466,-5556,-37420,17031,22953,-5552,-17058,-5556,-33688,7367,1686000,-1725195,42860,-16206,-14928,-10035,29444,-6786,27372,-33327,-145,-4181,25158,-24614,1408,2916,17758,-16227,0,2107,21656,-23156,3732,easy
122527,117603,8733,20272,15746,18621,223341,114035,35654,-12015,3220,-2810,719352,119178,-2211,-1924,80466,6802,-115861,-105490,-5956,12219,13230,11360,-105965,-83744,819,-8975,1348,16744,1517352,-28688,49574,-2975,9162,7727,496011,-835213,9896,1623317,5143,-224668,21746,55056,-37865,-3745,6775,48755,10091,14143,-21194,6000,77246,-67236,-11882,7814,9612,4558,5384,-9017,difficult
94178,11061,5236,7042,7017,8949,635222,14199,1367,-4672,-4446,-3731,-88927,19328,29222,1839,3154,11983,-92362,-425,3246,2892,102,9037,-21773,7087,4671,-2166,-3973,-5772,-46995,-4509,-3105,-5347,-3911,-445,-724149,-3435,70589,-25222,5129,-19753,7512,-11596,27855,-25976,1425,-7776,6511,1053,-5058,-3181,7600,-3052,-4075,62,15714,-2946,-14809,5327,easy
153412,31458,10201,10948,18955,14678,255817,-16680,997,-7183,-8411,-8725,-135739,-12715,-8540,360,11785,8086,-131589,-25248,-8282,-7340,6562,15572,-75616,-23156,-8833,-10182,-18118,-13936,-87105,-20901,-9292,-6208,-14220,-7407,-391556,4150,55973,-11489,3965,-12533,2092,2255,-9537,258,-551,-459,7543,-7700,-2842,3974,20196,-5223,-24680,3898,16811,7486,-29508,6529,difficult
79196,29025,9421,12500,10750,27055,20164,-10753,-6801,-10396,-9120,-26151,-42980,-23168,-8351,-10529,-8841,-24816,-10011,-10393,11311,6454,17418,-2695,371146,43348,-191,49203,12091,1658,-67737,-24652,703,2457,398,-7215,-63144,32969,381157,-438883,-12415,12775,53741,-68000,-1550,19662,-11502,894,-133,16983,42749,-46746,279,26259,-5327,-11693,1335,22121,4353,-8873,easy
530780,46920,18097,7289,19479,42570,-525137,-36966,-5136,1513,-11984,-26309,-516543,-38384,-13247,-593,-11650,-18506,-523114,-41449,-9338,-1572,957,-1846,-523564,-41056,-11270,-2423,-11498,-13070,-525585,-33488,-16243,-3024,3191,-10794,8594,-6571,-450,-2021,-1418,-3065,393,7568,-8111,3909,-1932,-4973,-2106,-979,-851,-601,334,12607,-12455,14689,7803,16660,-11224,2276,difficult
587350,21963,10754,5383,4271,4324,-381909,933,13250,-2788,1052,-588,995050,300991,41316,29477,19943,26184,-150035,119039,-379,5431,1685,4390,952092,95264,-9094,23886,22643,14548,-281624,566,8346,853,1021,7987,1376959,-1145085,1102127,-1233716,300058,-181952,-23775,-94698,28066,-41695,-8715,17440,32265,-24046,18455,-23033,18891,-18258,20958,-21622,26772,-21794,10158,-6561,easy
19733,19835,15998,8687,15122,32036,-13868,-9936,-3553,-1904,28336,-11300,37552,18658,15716,-3416,10294,-7201,-10523,15151,-7334,-42,17077,10022,976630,45068,-2136,-3373,-8283,-15421,128101,-9945,-6134,-3053,-7937,-25482,51420,-48075,987153,-848529,28594,-3507,29917,-55013,19269,-23050,5198,-3998,-1512,3374,-3331,320,-18042,6783,-25360,346,4099,17223,-25443,-10061,difficult
501693,107359,9252,16677,17041,24930,-443841,-73559,-7282,-1342,-11197,-15443,-37932,-35583,448,3289,-14520,-18722,-474646,-87655,-6695,1736,-10157,-17185,-102036,21236,32600,21306,-3181,21071,-472403,-81574,5749,-12948,-13320,-20657,405909,-436714,372610,-370367,37976,-52072,108891,-102810,7730,-7143,39295,-26851,4631,-1553,19570,-34254,-3323,4363,6976,-10139,-3279,1537,38256,-41728,easy
110308,29084,4013,9551,10422,15753,-10671,-16191,-2344,-6076,-9146,-9200,-64364,12553,1922,-7539,-4082,-8548,-64364,12553,1922,-7539,-4082,-8548,-97078,-13312,7139,-5319,6182,18514,712975,161896,13244,21132,9427,4176,-53693,0,-32714,810053,28744,0,-25865,175208,4266,0,5217,6105,-1463,0,2220,26451,5064,0,10264,3245,652,0,27062,-14338,difficult
