delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
235856,67399,42117,18306,15677,7707,-155158,-56118,-29298,-15867,-14700,-5894,-165648,-63549,-40777,-17370,-13774,-7171,-73264,-55190,-27647,-13931,-12932,-2299,-10490,92384,-7431,8359,-11479,13130,-1503,3439,926,842,-1277,4872,easy
363680,198048,16187,22049,7618,11398,-291550,-173301,-13680,-20628,-6076,-10510,-236966,-190557,-15349,-20688,-6720,-10733,-121371,-98162,5429,-18924,7813,406,54584,115595,-17256,92395,-1669,20778,-60,1764,-644,14533,-223,11139,difficult
637363,591336,74745,69662,102697,66466,2472968,-401080,19566,-34725,-74400,-5400,-445155,-481765,-52922,-67485,-97071,-62312,2452828,-260204,74243,27254,198226,29920,-2918123,2897983,-80685,221561,-72488,127165,-32760,94739,-22671,295297,-56912,92232,easy
34640,23506,6957,2665,7908,5297,312013,-12681,-4834,-1648,-3030,402,32963,-4630,-1435,391,-3590,-2915,78849,176849,16162,37316,14491,750,-279050,45886,8051,181479,3399,17597,2039,36925,-560,18081,-3317,3665,difficult
249807,145644,78443,25252,17128,14472,-156134,-78287,-59646,-15443,-7055,-8923,-129730,-127191,-74522,-22345,-15955,-13757,-186915,-89544,-30232,10802,5056,645,26404,-57185,-48904,37647,-14876,44290,-6902,33147,-8900,21011,-4834,14402,easy
109526,336699,22942,31298,21093,32768,381951,-281630,6500,-14839,15116,-23550,696069,-283019,-2559,-27195,-9746,-25561,16337,-224739,-5535,-15796,-13076,-22124,314118,-679732,-1389,58280,-9059,-2976,-12356,11399,-24862,-3330,-2011,3437,difficult
533987,63012,11083,8949,6657,5610,-413263,37022,4811,9853,3920,10468,-230073,-8438,-2169,-5918,-3883,-2607,-200937,-6920,23901,-4747,-1321,-3256,183190,29136,-45460,1518,-6980,26070,-15771,1171,-7803,2562,-13075,-649,easy
113426,15101,1636,3495,2038,2380,939528,245691,63324,22437,21953,15131,249491,202650,36797,4026,37207,8925,282504,16754,4919,1942,1427,346,-690037,33013,-43041,-185896,-26527,-31878,-18411,-2084,15254,-35780,-6206,-8579,difficult
267811,44666,5140,5841,3844,2944,-10678,9895,7581,-3855,289,-775,-248944,-30982,-4995,-3870,-2094,-1851,-14269,-38503,-3449,-4438,-1566,-1552,-238266,234675,-40877,-7521,-12576,1546,-15,-568,-2383,528,-1076,299,easy
285504,154151,20837,6977,7651,6716,-208433,-131083,-19427,-4396,-5844,-5522,-172311,-84744,-16878,847,-592,-3059,-201604,-123203,-15938,-5661,-5104,-3769,36122,-29293,46339,-38459,2549,940,5243,-6508,5252,-4512,2463,-710,difficult
113497,50917,16468,4028,8960,3110,29030,-24053,-11985,-463,-2463,1040,63905,-31614,-14857,2569,-4702,-100,201133,108388,37620,19157,19436,34787,34875,137228,-7561,140002,-2872,52477,3032,16588,-2239,24138,-1140,34887,easy
49870,18830,3433,2787,2630,8427,1096922,4233,-321,561,-436,-1520,478801,-8272,7088,14073,23758,2700,-47687,-15414,-2448,-742,-674,-3727,-618121,-526488,-12505,-7142,7409,-9536,13512,-14815,24194,-24432,4220,-6427,difficult
54039,47792,9729,20895,13515,30386,1124361,87937,27103,-1556,83322,28294,307155,17188,397,-3592,-3231,-17670,541436,19152,-2362,-12138,-7137,-25005,-817206,234281,-70749,1964,-26706,-2759,-2036,-8546,-86553,-3906,-45964,-7335,easy
243716,98594,19953,6225,8676,6225,438853,82595,40404,16310,11557,20414,-141183,-11040,-9040,-1718,5904,1124,-221545,-90737,-17166,17677,-5453,742,-580036,-80362,-93635,-79697,-49444,-8126,-18028,19395,-5653,-11357,-19290,-382,difficult
266277,41842,17736,11352,11239,8612,60705,18128,50177,-1337,5578,15500,407020,-28835,-14695,-7742,-2462,-3690,227322,78664,6652,-703,91424,12120,346315,-179698,-46963,107499,-64872,21347,-6405,7039,-8040,93886,-19190,15810,easy
644204,59743,9990,6699,29277,9608,-178034,-27183,-5216,-3089,-20481,-5045,-619911,-23382,2069,11602,50677,55986,-579247,-49181,-9031,-3464,-23832,-7597,-441877,40664,3801,-25799,7285,-11100,14691,-15066,71158,-74509,61031,-63583,difficult
105648,56985,31250,7140,7146,7153,108408,94318,-18656,6288,16962,18031,1672,-27828,-26837,-6223,-5116,-5834,594337,-18888,-21461,2049,39349,-2332,-106736,592665,-122146,8940,-8181,5376,-12511,8272,-22078,44465,-23865,3502,easy
761154,76153,15700,18243,10187,8749,-720280,-29868,-5220,-11296,-5793,-6588,-509057,-40303,-12756,-11561,-6632,-6662,-751747,-68564,-13684,-9908,-5003,1700,211223,-242690,-10435,-28261,-7536,-928,-265,1653,-839,1629,-74,8362,difficult
740687,50887,5602,8569,9308,6516,-147516,77592,69697,29029,32744,63771,-711478,-39637,8019,-2023,1536,-1888,-163752,2569,-512,-1290,35,2227,-563962,547726,-117229,42206,-61678,-8531,-31052,733,-31208,-1501,-65659,4115,easy
65776,25919,15339,14534,6388,7063,98057,-14642,-13859,-7307,-5412,-4053,249942,-20124,-12317,-13877,-3104,-3979,-1279,-15673,-13630,-13738,-4337,-5650,151885,-251221,-5482,4451,1542,-1313,-6570,139,2308,-1233,74,-1671,difficult
484699,127127,20494,9005,12405,7821,-372299,-102570,-19374,-8436,-10980,-6830,2805408,8761,-8510,2912,5846,-2298,683435,-91561,-17007,22476,-6925,4669,3177707,-2121973,111331,-100322,10864,-8497,11348,19564,16826,-12771,4532,6967,easy
44669,9883,7222,7059,5853,11605,-9975,20307,-5654,-5223,-1225,-9653,-11832,8889,-5421,-5637,-4325,-8737,-21288,-1409,-6457,-6447,-4390,-8679,-1857,-9456,-11418,-10298,233,-1036,-414,-810,-3100,-65,916,58,difficult
