delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
35908,10483,18782,7527,11365,23232,8634,6080,-30281,-3352,-3504,12576,6908,-6040,7340,5060,-32931,27833,-11520,124091,7921,13008,1969,1204,-31844,-3429,-9286,8155,802,-6163,-1552,3540,-2650,1087,31185,-31262,-8016,2234,111515,-115936,1013,-7119,19048,-19171,-5371,-3521,-3856,2336,difficult
142189,64763,10841,13962,10639,28888,19386,8858,316361,-43364,-3127,-89,-6541,-20660,-17317,-7260,-139719,-58448,-6026,10167,-2310,-3055,-14730,-4259,-118058,-35175,-4724,-8461,-4619,-17145,-11386,-232,-456080,21661,-15084,23273,-2899,1302,10256,-18628,4231,-2309,17605,-14090,2587,3344,3001,4027,easy
322290,165188,29712,24871,16787,35514,12886,11589,-316399,-142285,-20506,-131,-5700,47790,899,147,-185867,-107261,-25600,-15851,9237,-9572,2144,-158,-240537,-144977,-26094,-21939,-10969,-31063,-7045,-7081,130532,-54670,35024,-37716,-5094,-494,-15720,-6088,14937,-20206,-57362,-21491,1245,-9189,-305,-6923,difficult
865391,133702,15575,8147,22124,30122,28279,13462,-802871,-110417,14901,-1763,-10324,-25316,-25508,-11061,-796127,-130440,-12563,-6479,-19995,-28671,-27275,-13102,-827010,-72600,65743,4685,-12862,14641,-23691,-10400,6744,-30883,-20023,57840,-27464,78306,-4716,11164,-9671,7133,-3355,43312,-1767,3584,-2041,2702,easy
355402,130461,29480,10874,16494,36605,16706,9503,680350,43484,4657,-6055,-9791,13528,-5708,-1743,-160028,-106531,-6300,11952,2166,-10589,83,-3347,111708,-91321,-5902,25719,-1021,-24243,-4142,-2464,-840378,271736,-150015,15210,-10957,398,18007,13767,11957,-3187,-24117,-13654,5791,-4225,-1604,883,difficult
534046,41832,30434,8459,9453,36525,28993,11085,-517831,7410,-15514,-6794,-646,27608,-8077,-5248,-50491,2844,-13508,-152,2827,-1805,-19660,-238,-513801,9359,-21287,17513,503,-3953,-17369,-1768,467340,-463310,-4566,6515,2006,-7779,6642,17665,3473,-2324,-29413,-2148,-11583,2291,5010,-1530,easy
357564,94135,34819,15370,15544,39931,14950,17130,1448438,-80633,-25286,-10516,11257,26881,-1297,-896,-338901,-82768,-30509,2923,-7926,4672,10022,-6191,-352512,-59480,-25119,-1330,24356,-7712,-1047,-5492,-1787339,-13611,-2135,23288,-5223,5390,13439,-4253,-19183,32282,-22209,-12384,11319,-11069,-5295,699,difficult
81448,106075,13963,10986,10048,19135,11566,6192,-33837,-88905,-11441,-4679,-6869,-7053,-8288,-3444,187485,-13692,19506,47585,17783,-480,-5187,1309,39093,-82939,-1776,-3192,-5779,-14820,-8186,-4703,221322,-148392,75213,-69247,30947,-21282,52264,-50777,24652,-23562,6573,-14340,3101,-2999,4753,-6012,easy
252206,22624,9723,12391,11163,23437,15285,9234,-237270,-7312,-4209,10268,-2642,15651,-7354,4558,-174210,2573,-389,10654,1817,-7733,-7733,-4881,-240518,-5213,-6930,6002,716,1730,-4698,-519,63060,-66308,9885,-7786,3820,-6541,386,-4652,4459,-1101,-23384,9463,-379,3035,-9439,4362,difficult
837196,49063,14687,17039,30202,44120,17866,10299,-747824,-40035,-13544,-15667,-27713,-40638,-15499,-9753,-697384,-38136,425,-880,-22653,-34380,-14895,-8944,-819229,-28334,6515,-9808,-9649,-25270,-13014,-5336,50440,-121845,1899,9802,13969,6090,14787,-8928,5060,13004,6258,9110,604,1881,809,3608,easy
425090,80524,20394,3312,14955,32934,32424,7581,-410313,-63444,-5581,10596,-691,16601,4577,6971,-402266,-1562,-84,11930,-3775,-11940,-15509,6575,-415972,-75218,-8867,1087,-4771,-706,-21787,4300,8047,-13706,61882,-73656,5497,-8783,1334,-10843,-3084,-996,-28541,11234,-20086,-6278,-396,-2275,difficult
276965,43349,9461,12683,7315,19885,26455,6776,-230984,-31395,-623,-10567,-2096,-10557,-21521,-4947,-251221,-21743,-6729,-1838,22545,6801,-4684,449,-272363,-27834,-7874,-4759,4692,20711,-14070,-3387,-20237,-21142,9652,-6091,-6106,-1145,8729,-2921,24641,-17853,17358,13910,16837,-9386,5396,-3836,easy
232888,38222,8882,13647,7045,21250,16329,9410,-149286,95829,-664,-1075,2271,-407,-1021,32005,76145,-22479,-7245,-3192,2686,-13526,-7814,-1858,39504,-17906,2273,-5550,-5587,-12002,-12208,-4969,225431,-36641,-118308,4573,-6581,9518,-2117,-2358,415,-8273,-13119,1524,-6793,-4394,-33863,-3111,difficult
101348,31280,14922,4517,7069,12204,13210,10369,-93242,-9681,-994,29189,4259,21853,7614,5269,43879,53459,-9280,179,25115,13487,-3577,-6559,-85858,-7957,-8910,9445,-2641,-1090,-3988,-1107,137121,-129737,63140,-61416,-8286,370,-29010,9266,20856,-27756,-8366,-14577,-11191,-411,-11828,5452,easy
153613,51684,20317,8478,29447,29765,21329,11845,-148143,-40592,14000,-5517,-11644,-13440,-19372,-4510,-130697,-35072,-16766,-947,-20844,-12620,-17111,-7973,-143505,-37654,-13331,6475,-19908,-14408,-9334,-7336,17446,-12808,5520,-2582,-30766,3435,4570,7422,-9200,936,820,-1788,2261,7777,-3463,637,difficult
165343,26805,4565,11414,8576,26212,19401,9221,-161468,-21587,4227,-2200,-2505,636,-13602,7664,-112437,73438,4812,-3341,3451,-10109,-10246,148,-155522,-16046,-3831,-8092,-578,-10060,-7705,-1864,49031,-43085,95025,-89484,585,-8643,-1141,-4751,5956,-4029,-10745,49,3356,2541,-7516,-2012,easy
216497,58113,8173,10714,12118,16693,6936,4495,-144481,-41283,-4609,-3923,-6277,-11922,-4040,-2555,-134472,-22494,-5967,371,-8616,-7188,-4245,-3318,-193785,-14913,-6570,-3573,5010,463,6878,1116,10009,-59313,18789,7581,-1358,-603,4294,-3944,-2339,13626,4734,7651,-205,11123,-763,4434,difficult
512583,65810,34450,20233,17917,22130,12065,6241,-311727,-44291,-33261,-11715,-12682,-17932,-5917,-1785,-418790,-20450,33073,56854,-6644,2176,4963,5672,-501949,-37824,-5316,-976,8900,11272,-3424,-2825,-107063,-83159,23841,-17374,66334,-38389,68569,-57830,6038,15544,20108,9096,10880,-8387,7457,-8497,easy
170102,10729,11116,45759,14221,32711,5488,5553,-37747,25046,-564,-38948,-10660,-25753,-1948,-4170,1283769,22726,17942,-34885,1536,-17969,4207,-509,159712,-2935,-1548,-40251,-6870,-27156,-1580,-1213,1321516,-1124057,-2320,-25661,18506,-19490,4063,-5366,12196,-8406,7784,-9187,6155,-5787,3661,-704,difficult
7836,28325,14353,37665,11599,14670,4872,1873,417324,1032,6704,-19678,-1653,34515,18972,2290,72341,4643,-4389,-4382,3178,16858,4069,5260,-4379,7348,16541,10559,-704,4403,4986,2464,-344983,-76720,3611,2705,-11093,20930,15296,14941,4831,-3882,-17657,-12455,-14903,917,2970,-2796,easy
60574,21931,12088,17602,15933,27017,8195,7559,-30625,12968,-8248,-13174,797,-5169,-2071,-2391,-46864,8591,-4349,690,-13669,-19024,-2483,-5477,494706,429,-8322,17300,-6055,-14765,-125,-3415,-16239,541570,-4377,-8162,3899,-3973,13864,16610,-14466,7614,-13855,4259,-412,2358,-3086,2062,difficult
66965,31260,11152,15461,8280,20299,22361,11360,-57401,-20833,-7815,1108,-4484,5191,-6223,5036,-34843,10607,2900,-7504,29053,40289,-12096,-1150,-64613,-29771,-5312,-12307,-6101,-15955,-18129,-10229,22558,-29770,31440,-40378,10715,-8212,-8612,-4803,33537,-35154,35098,-56244,-5873,-6033,-6186,-9079,easy
299819,102387,7351,15537,15312,38178,25278,9524,-16465,-84269,-1356,-10883,-13270,-31709,-20680,-7690,-160549,-70085,-4098,-14722,-12635,-33419,-23746,-7883,-296732,-99766,-3921,-15020,-10599,-35490,-23552,-8060,-144084,-136183,14184,-29681,-2742,177,-3839,-298,635,2036,-1710,-2071,-3066,194,-193,-177,difficult
189081,60652,16436,8126,19469,21177,14738,9848,-177261,-51084,-14627,-1339,-7607,13765,-4794,-2008,-151929,-9840,13038,5083,-9414,12239,-2293,-5971,-174980,-18190,-2538,-3602,-3486,39409,-6290,-1568,25332,-23051,41244,-8350,27665,-15576,6422,-8685,-1807,5928,-1526,27170,2501,-3997,-3963,4403,easy
15445,21317,3222,2748,7831,27383,8769,4043,473400,62093,6974,7901,11444,27527,7713,4556,-9198,2951,59931,27696,10124,2002,-2450,-1808,-4366,-15999,-1026,1731,-2418,-23119,-7355,-3464,-482598,4832,-59142,-18950,52957,-60957,19795,-25965,-1320,-12542,-25525,-25121,-10163,-4905,-6364,-1656,difficult
258957,147772,86381,35621,14565,32016,26557,30649,1389101,-127917,-75533,-7466,15859,-23,-18416,-21155,-166703,-2992,-45510,-13337,-4549,-7121,-16532,-22463,-202813,-132840,-72287,-28134,-7559,-12254,-12011,-14233,-1555804,-36110,124925,-129848,30023,-26777,-5871,-14797,-20408,-3010,-7098,-5133,1884,4521,-1308,8230,easy
72256,20935,5145,4679,5306,14693,4311,4217,50673,-2436,9764,848,8939,712,15087,7564,-62881,-16263,15317,23668,7068,11659,4870,6247,-53532,-6304,30839,-521,27382,17584,2019,1637,-113554,9349,-13827,9959,5553,15522,22820,-24189,-1871,20314,10947,5925,-10217,-2851,-1317,-4610,difficult
560268,92417,71827,33016,22356,35058,34319,13416,-553917,-73622,-65613,3596,-12161,-999,-9137,-148,-446207,-60917,-64305,-12775,-10561,-16294,-24250,-7333,-470455,-80658,-64450,-31679,-19455,-29445,-32356,-11902,107710,-24248,12705,-19741,1308,-145,-16371,-18904,1600,-8894,-15295,-13151,-15113,-8106,-7185,-4569,easy
12219,22287,9914,9104,13343,48369,26007,9521,83697,20077,-6145,-8199,-12163,-42682,-23008,-7581,2664,-13776,4553,22661,-483,-25347,-14279,388,-11046,-1973,23381,22924,185,-16789,-19432,-4095,-81033,-13710,-33853,11803,10698,18828,30860,263,11680,668,17335,8558,8729,-5153,7969,-4483,difficult
169884,26649,12985,15268,17619,24077,7440,9372,-119848,16713,-9767,-4238,-14067,-14185,-4191,-5950,-167620,-1174,6817,24590,-3981,-8081,3411,-2740,744621,84494,43521,28195,-8164,2914,5388,5498,-47772,912241,-17887,85668,16584,36704,28828,3605,10086,-4183,6104,10995,7602,1977,3210,8238,easy
78948,27426,4293,2292,3789,6145,3327,1994,-30485,-5815,16104,30702,4842,12994,7526,4403,-70546,-2481,11203,141757,1237,8671,4399,223,-77029,-12941,55647,20858,3733,12847,1952,6136,-40061,-6483,3334,-10460,-4901,44444,111055,-120899,-3605,2496,-4323,4176,-3127,-2447,-4180,5913,difficult
139879,32209,4203,1498,2532,27121,8260,5101,-68036,25663,7901,18042,3189,-4143,15921,10106,-136228,-30353,-3500,-138,1662,-24146,-801,-1980,-123205,-17958,-359,3200,2408,-20021,-2247,-2002,-68192,13023,-56016,12395,-11401,3141,-18180,3338,-1527,746,-20003,4125,-16722,-1446,-12086,-22,easy
255565,55953,17839,8937,19872,28658,36550,11194,-248604,-42897,-13676,5583,-7592,10051,-7811,6443,-88529,-2456,-12740,-6428,-16667,-6138,-31974,-6480,137774,11728,18210,8518,-665,40224,-21318,2599,160075,226303,40441,14184,936,30950,-12011,14946,-9075,16002,-16189,46362,-24163,10656,-12923,9079,difficult
88786,34415,17428,23451,13587,20569,11106,4872,42158,3651,-11149,-22123,-3563,-17230,-9244,-488,38793,-2644,-12234,1395,39754,13384,-1123,5424,-72558,-21359,-10779,-21611,-5107,-8295,138,-3176,-3365,-111351,-6295,-18715,-1085,1455,23518,-23006,43317,-44861,30614,-21679,8121,1261,5912,-8600,easy
8497,18433,87506,64562,32053,17839,8663,5302,371278,45855,-48430,-55355,-19110,8745,6941,21985,43566,-978,-77992,-60217,-26736,-13113,-6599,-3319,-5339,-8429,-66784,-44679,-13806,10499,-2310,-3613,-327712,-48905,-46833,-7451,-29562,11208,-4862,15538,-7626,12930,-21858,23612,-13540,4289,-25304,-294,difficult
714440,30495,6605,2659,6745,10675,11177,4367,684741,470313,46119,16193,12677,25138,-3377,3091,-618653,-4919,4568,7307,22926,23707,-3115,4918,-692467,-1088,-3252,2075,-241,15961,9466,5229,-1303394,-73814,-475232,3831,-41551,-7820,-8886,-5232,10249,-23167,-1431,-7746,262,12581,1827,311,easy
205021,19276,8828,14918,6901,29844,32073,11439,-97811,53227,26899,5609,24167,-11146,-14474,3460,15735,-1950,-2712,6324,6209,-7061,-26813,-4290,-197424,-12048,25027,28739,5051,-3468,-25159,-5498,113546,-213159,-55177,-10098,-29611,27739,715,22415,-17958,-1158,4085,3593,-12339,1654,-7750,-1208,difficult
73820,18740,5424,6193,3683,13536,2639,3702,46610,6947,-4205,125,952,-9153,-1365,-1864,125924,65945,5657,27422,15233,27856,2452,-114,-57035,-15757,-4013,-3753,-1844,-9302,-1196,-2964,79314,-182959,58998,-81702,9862,-9670,27297,-31175,14281,-17077,37009,-37158,3817,-3648,1750,-2850,easy
25011,15030,18599,6993,11441,26207,15407,16853,650020,100241,-2026,2688,2486,-21,-2019,-5744,50560,15586,-771,3528,-4074,-12997,4931,1391,121841,-4658,-6450,6763,-1642,1858,-1444,-12870,-599460,71281,-84655,-20244,1255,-5679,840,3235,-6560,2432,-12976,14855,6950,-6375,7135,-14261,difficult
313101,61638,12281,6676,8272,16498,8630,5659,-302756,-57739,-6080,-486,-3758,-14157,-5209,-3496,-307061,-25105,-3937,1166,15096,1189,9332,-2781,-265473,-36132,-2472,-4307,-5561,-11209,-7794,-5009,-4305,41588,32634,-11027,2143,1465,1652,-5473,18854,-20657,15346,-12398,14541,-17126,715,-2228,easy
15572,19991,12175,15694,5966,46150,12529,7399,-11126,-8526,-3268,-8396,2161,-15273,-3061,179,5780,3109,-8537,-10575,-3993,-41135,-9162,-6270,42362,-1454,-2256,-7448,378,-31589,-6421,-2031,16906,36582,11635,-4563,-5269,6281,-2179,3127,-6154,4371,-25862,9546,-6101,2741,-6449,4239,difficult
296759,44983,6898,12028,11720,25811,6789,8280,-201687,-23028,-2418,-7987,-7893,-17075,-1945,-4818,-275314,-12053,38779,47709,13121,18887,6191,-4803,-293976,-11045,8353,39060,-2345,-3079,-4433,-6228,-73627,-18662,10975,1008,41197,-30426,55696,-8649,21014,-15466,35962,-21966,8136,-10624,15,-1425,easy
235174,77203,22316,14686,12000,27161,15181,12328,-224384,-75181,-17159,-13769,-5016,-15539,-12258,-10210,136859,-17357,-10573,-1067,10119,2919,-5161,-6676,-227847,-37883,4172,-5341,-3001,-8858,-7300,-6650,361243,-364706,57824,-20526,6586,14745,12702,-4274,15135,-13120,18458,-11777,7097,-2139,3534,26,difficult
202944,37568,7647,12990,11870,24642,20102,16399,-181765,-13619,4161,-477,34003,8683,1322,-7355,-190343,-31918,9910,-5765,-1401,9371,5692,-6523,-187135,-34052,-1532,-8588,-5526,-4805,-12507,-3991,-8578,3208,-18299,-2134,5749,-11442,-5288,-2823,-35404,-4125,688,-14176,4370,-18199,832,2532,easy
527843,253172,53211,24335,24334,29272,19448,14493,-412794,-211064,-50021,-15594,-17562,-23175,-16448,-10644,-505862,-240021,-51938,-19261,-21472,-22865,-17738,-13133,-514026,-236577,-50517,-21275,-14223,-4037,-12158,-10683,-93068,-8164,-28957,3444,-1917,1421,-3667,-2014,-3910,7249,310,18828,-1290,5580,-2489,2450,difficult
27134,18407,4079,3777,3803,6253,7106,3955,634957,4549,1116,4659,8445,-2042,-2949,-3057,-8382,45603,13515,13987,9910,18659,-2632,-222,-1390,18826,13536,28730,14702,5868,-2712,-104,-643339,6992,41054,-26777,12399,21,9328,14743,1465,4792,20701,-12791,317,-80,2835,118,easy
150477,43128,13362,10949,6025,13120,4001,2096,43523,38,-11339,2284,1006,-9228,-2813,-508,-133580,-2622,36953,-4021,3352,5328,-1233,671,-132128,-19262,-1347,22735,1034,15315,581,1276,-177103,1452,-2660,-16640,48292,-38300,-6305,26756,2346,-2318,14556,9987,1580,1814,1179,605,difficult
182135,117176,9392,13093,15011,19724,8773,6900,1710915,150863,6319,10173,36129,14179,4397,4614,-34615,-103140,-1638,-11234,-5291,-15413,-4839,-4479,-72108,-76925,-3426,-7441,-12972,-13191,-7212,-4077,-1745530,-37493,-254003,26215,-7957,-1788,-21407,3793,-41420,-7681,-29592,2222,-9236,-2373,-9093,402,easy
400707,106905,26277,23739,13531,20229,12770,10035,-270038,-45441,-16561,-17803,-12690,-12199,-8928,-8859,-367057,-66498,-23668,-2525,-9565,-5154,4589,-1094,-325679,-67564,-13651,-20048,-8777,-8307,1043,-4326,-97019,41378,-21057,-1066,-7107,10017,15278,-17523,3125,788,7045,-3153,13517,-3546,7765,-3232,difficult
169388,79673,14636,7916,12968,14631,4543,2297,-2216,120257,-4316,-920,-2108,5943,1667,746,-34444,-67369,-10340,-1685,-11120,-7984,-3236,-1287,1281287,59925,66166,45189,23222,-2510,592,-748,-32228,1315731,-187626,127294,-6024,76506,-765,46874,-9012,34342,-13927,5474,-4903,3828,-2033,539,easy
311129,42070,5135,11953,17057,17362,24021,10344,600043,75183,3206,24693,17679,23046,-3464,-1125,-120221,-2874,17158,75,-7724,-932,-12891,1427,-307912,-26554,20616,16678,-3911,6020,-18601,-5544,-720264,-187691,-78057,-23680,13952,3458,-24618,16603,-25403,3813,-23978,6952,-9427,-5710,2552,-6971,difficult
101168,43669,10054,4093,3288,8468,5313,4243,666376,-20501,-6450,-1104,-645,-850,-1255,-1832,194194,35290,1159,2040,19665,43723,6104,12428,166634,-3721,-7464,33586,33344,7183,7850,8595,-472182,-27560,55791,-39011,7609,-8623,3144,31546,20310,13679,44573,-36540,7359,1746,14260,-3833,easy
43356,8906,3924,4213,5672,7259,4134,4236,93521,107323,3345,5540,14613,10526,19188,4614,710,5503,-1096,489,-2042,-1502,-879,-2240,185901,20602,-2102,31864,19905,16189,7408,1206,-92811,185191,-101820,15099,-4441,-1006,-5051,31375,-16655,21947,-12028,17691,-20067,8287,-6854,3446,difficult
716238,71344,9035,6717,6334,5856,5311,6260,-676520,-64492,-8042,-4022,-5911,-3679,-4831,-5428,-652725,5751,17013,14319,15770,7208,1314,9149,-705858,-51813,1736,7287,3777,18659,4265,3353,23795,-53133,70243,-57564,25055,-15277,18341,-7032,21681,-11993,10887,11451,6145,2951,14577,-5796,easy
162925,40054,6544,10897,4868,16697,11482,6051,-42546,-7690,-3412,-9805,1849,-10293,-1889,5953,-149852,-35646,-5343,-2666,3923,9649,10849,-1224,-155990,-21119,8963,-3093,6146,61574,-1492,14045,-107306,-6138,-27956,14527,-1931,14306,7139,-427,2074,2223,19942,51925,12738,-12341,-7177,15269,difficult
227081,104448,46880,27980,26945,25052,11612,5475,-224614,-87483,-44999,-23154,-20227,525,-5065,3331,-35325,21412,-20597,-20364,-9449,28080,616,5519,42876,-66872,-13136,75822,-2163,-7033,-6181,9368,189289,78201,108895,-88284,24402,7461,2790,96186,10778,7286,27555,-35113,5681,-6797,2188,3849,easy
513896,81154,24330,15423,13796,34315,26409,8203,-347137,-58240,-20304,-10236,-10676,-23584,-24909,-6771,-508555,-67738,-17434,-11790,2276,-14790,-20896,-237,-466560,-75499,-18339,3454,-6934,2656,-22677,-5267,-161418,41995,-9498,-7761,2870,-905,-1554,15244,12952,-9210,8794,17446,4013,-1781,6534,-5030,difficult
478569,83980,11662,12705,13235,18548,19078,8163,89089,-6364,-2177,-3819,-4507,29149,-9945,9482,-55734,-17462,-5347,-7516,-8217,-11727,-17010,-5729,-361281,-46810,-10481,-8051,-9641,-13609,-10409,-4945,-144823,-305547,-11098,-29348,-3170,-5134,-3697,-535,-3710,-1424,-40876,-1882,-7065,6601,-15211,784,easy
98475,21222,8639,8940,13116,18214,12606,4167,-56584,4894,4515,-2631,-5007,33168,-422,5451,132935,-13678,5844,-3190,-996,-14910,-11243,-2508,649171,19415,8828,17268,62,4674,-6190,333,189519,516236,-18572,33093,1329,2984,-559,20458,4011,1058,-48078,19584,-10821,5053,-7959,2841,difficult
249771,24988,4918,8413,7315,6621,6655,4386,-228926,-600,3467,65996,7116,23411,-103,2118,-244478,-16609,1022,54249,3825,11625,1491,-1477,-244505,13594,21494,26283,5906,12778,-1270,-2213,-15552,-27,-16009,30203,-2445,20472,-11747,-27966,-3291,2081,-11786,1153,1594,-2761,-3595,-736,easy
125226,12648,7543,2643,3865,6652,7375,1538,664117,46250,1770,12286,13108,1073,1367,5532,473267,22713,1409,8841,22067,16603,6520,3592,-118478,-10931,-4709,1565,844,-2475,-5822,-514,-190850,-591745,-23537,-33644,-361,-6118,-3445,-7276,8959,-21223,15530,-19078,5153,-12342,-1940,-4106,difficult
257355,49353,7604,11581,18266,26676,10084,7523,-222304,420,18943,-711,662,17767,3357,4729,-244710,-33755,3080,-3561,-3654,-11084,1034,-30,-237895,-36073,-4137,-7375,-14479,-19302,-8048,-5503,-22406,6815,-34175,-2318,-15863,-7217,-2850,-3814,-4316,-10825,-28851,-8218,-2323,-9082,-4759,-5473,easy
21507,38988,9139,1584,5381,22512,5367,8660,242729,122526,25126,10897,29315,-2040,8766,-3520,-14505,-33662,883,3911,1838,-13155,1367,-5880,901922,131007,18392,7653,10533,-6683,631,-1964,-257234,916427,-156188,164669,-24243,17509,-6986,3742,-27477,8695,-11115,6472,-7399,-736,-2360,3916,difficult
283662,108644,26429,9659,17701,18558,4718,3105,-83315,-94378,-8728,-1882,1493,14517,19288,4965,-129707,34497,-9481,12904,-6263,-1795,2548,3151,-272140,-73761,8367,-709,503,-2000,10888,1881,-46392,-142433,128875,-108258,-753,17848,14786,-13613,-7756,6766,-16312,-205,-16740,8340,-1814,-1270,easy
630393,68167,14082,6282,13488,8986,3337,3619,-551735,-55457,-8300,1544,-9026,-5445,-2815,-3014,-622012,-38822,12694,29938,4117,5045,430,-774,-624330,-50782,-10340,711,-10603,270,329,-1970,-70277,-2318,16635,-11960,20994,-23034,28394,-29227,13143,-14720,10490,-4775,3245,-101,2240,-1196,difficult
98130,56574,9255,4944,9404,9267,12336,5001,-90380,-35274,11104,12122,16926,21093,-3863,9596,-33370,58315,16171,9985,2194,1779,-4079,-250,-94277,-52315,-6082,2587,-2964,-792,-4394,2749,57010,-60907,93589,-110630,5067,-22253,-2137,-7398,-14732,-5158,-19314,-2571,-216,-315,-9846,2999,easy
179509,66457,10597,11469,10423,17066,13253,11755,-160266,-45813,950,1283,5713,12206,-2659,302,-10023,-45129,4201,-4125,-4814,-8402,-8558,-9162,-175268,-32783,78509,22856,9409,4567,1546,-3279,150243,-165245,684,12346,3251,74308,-5408,26981,-10527,14223,-20608,12969,-5899,10104,-9464,5883,difficult
