delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
365913,51775,19394,8740,6131,8937,2977,1839,-281956,-12035,-6847,-6237,-4271,-6761,-2051,-629,-53887,171759,-16866,24378,23196,23642,1961,141,-323964,-32493,-18186,-4931,-4984,-7850,-2342,-1663,228069,-270077,183794,-204252,-10019,-1320,30615,-29309,27467,-28180,30403,-31492,4012,-4303,770,-1804,difficult
401964,39223,6570,10225,4845,15236,5116,3272,-301628,-27803,-1515,-3580,-3669,-7883,2107,-784,-363948,-23031,-3828,-6451,-3377,-9527,711,-2602,-350335,-30395,-3562,-4778,-1749,-7562,-2198,-1394,-62320,13613,4772,-7364,-2313,266,-2871,1673,292,1628,-1644,1965,-1396,-2909,-1818,1208,easy
566543,70652,9531,16856,7068,4946,1830,1266,91705,88819,54051,-3322,5118,4585,3712,1328,95435,87893,23797,-13774,-1021,-1300,372,177,-458998,-47329,-1769,-13140,-4454,-3435,-1287,-952,3730,-554433,-926,-135222,-30254,-25566,-10452,634,-6139,-3433,-5885,-2135,-3340,-1659,-1151,-1129,difficult
352561,159406,20453,12011,10053,27216,14908,4385,-243148,-141332,-3379,-2674,-2575,-19578,-10566,-1728,-215458,-139829,-18702,-4024,-7736,-20393,-12048,-2725,-317240,-135205,219,10061,6838,-3839,-2270,9821,27690,-101782,1503,4624,-15323,18921,-1350,14085,-5161,14574,-815,16554,-1482,9778,-997,12546,easy
357327,134321,23989,31477,9514,24933,10097,2157,338815,-66271,-20053,-11369,-5765,-20184,-8288,569,43770,82196,31619,-22888,19811,-1683,-1070,9834,216012,-71359,21011,34543,3769,5684,-1225,5373,-295045,172242,148467,-153555,51672,-10608,-11519,57431,25576,-16042,18501,7367,7218,-155,9265,-4461,difficult
145497,72664,12901,9181,6597,15723,6251,4606,528260,71712,96169,39309,11224,22073,33979,3346,1098408,174219,30153,-1842,166,-2773,3333,-1245,252793,179614,-420,3554,-2292,-3902,991,160,570148,-845615,102507,5395,-66016,-30573,-41151,5396,-11058,-2458,-24846,-1129,-30646,-2342,-4591,1405,easy
169883,47335,8819,9080,3069,2626,2278,903,1507046,130874,67604,-6217,14764,14345,2389,3158,-97498,-5836,-4847,-4129,-1340,-1838,-1323,-325,-115091,-18545,8478,-4885,8289,9066,1524,939,-1604544,-17593,-136710,-12709,-72451,13325,2088,-756,-16104,9629,-16183,10904,-3712,2847,-3483,1264,difficult
183072,57774,20126,3777,2802,6674,2576,2051,-42925,-26048,-16159,-2984,-1000,-5134,-1913,-1619,475807,14507,-17584,5673,3489,-2858,4500,-578,66811,-35013,26932,1018,4738,595,1281,642,518732,-408996,40555,-49520,-1425,44516,8657,-4655,4489,1249,2276,3453,6413,-3219,1041,1220,easy
59558,36981,1401,5302,2841,9717,4574,1804,-23434,-22530,-3,-3511,289,-634,8366,-112,591041,180882,82501,27989,33502,8647,18406,9192,106540,-17618,4490,-4083,285,-2970,-967,2795,614475,-484501,203412,-198500,82504,-78011,31500,-32072,33213,-33217,9281,-11617,10040,-19373,9304,-6397,difficult
211959,50731,8336,3696,7366,6794,3920,2841,-201877,-37109,-6256,-1072,1387,20768,20080,12796,365185,-32176,187,6011,-3626,2447,-730,-14,387316,24266,13382,13243,4003,12637,3982,2322,567062,22131,4933,56442,6443,13195,7083,7232,-5013,7629,-18321,10190,-20810,4712,-12810,2336,easy
401609,95754,23943,10043,11451,34241,8683,5302,160135,-9450,-18000,-6767,-8607,-31548,-7075,-2918,48883,112062,19022,17011,-813,-20959,13396,12382,-248703,-16757,-9272,2871,-2406,-15265,4443,2628,-111252,-297586,121512,-128819,37022,-28294,23778,-14140,7794,-1593,10589,5694,20471,-8953,15300,-9754,difficult
476738,133029,22730,9851,21769,21132,7116,5963,277251,154020,11187,16015,7429,89111,5270,12969,439262,474647,-779,20471,9056,13969,13721,1270,-449728,-116975,-17908,-8463,-19924,-19836,-6181,-5328,162011,-888990,320627,-591622,-11966,-17129,4456,-28934,1627,-28980,-75142,-33805,8451,-19902,-11699,-6598,easy
428911,153602,40251,29159,14246,6740,4434,3423,-285334,-113914,-37830,-27533,-10612,-5535,-3984,-3262,1395010,-65824,-5553,28560,16524,13611,1718,-1200,-378749,-131866,-36885,-10945,-6410,-1667,-1505,-555,1680344,-1773759,48090,-66042,32277,-31332,56093,-39505,27136,-22934,19146,-15278,5702,-3223,2062,645,difficult
285906,95535,31317,14007,9835,22104,7351,5638,-137353,-35127,-26519,-6668,847,-17322,-5398,-4327,410946,-59011,-6339,-10061,-5683,-18386,-2867,-4222,-279135,-88195,-29193,-6862,-1079,-68,-2279,10921,548299,-690081,-23884,-29184,20180,-22854,-3393,3199,-6530,4604,-1064,18318,2531,588,105,15143,easy
655026,182818,13055,15130,9291,5572,3950,1065,566451,467480,91163,42386,4793,23802,6938,3118,-281238,-103293,29671,-1453,-7974,-1502,-1293,537,41580,-90855,20422,253,-4603,890,-275,584,-847689,322818,-570773,12438,-61492,-9249,-43839,1706,-12767,3371,-25304,2392,-8231,1018,-2581,47,difficult
1583718,130962,21894,23203,21173,10754,5039,4628,-1341392,-46115,27444,-15065,-12933,-3835,604,-2475,50896,375545,27968,-7468,-10545,15376,4402,9841,-265418,386912,-14966,-2852,-8438,24385,252,1147,1392288,-316314,421660,11367,524,-42934,7597,4616,2388,2107,19211,9009,3798,-4150,12316,-8694,easy
568606,35840,11225,13803,6081,7354,4742,4587,-498330,-20154,-2048,-9243,-2498,2977,-498,-3507,-524118,-20108,-6914,-10355,-3207,-4070,-2844,-3041,-393125,-24412,-8824,3430,2232,10523,5111,5306,-25788,130993,46,-4304,-4866,-1910,-1112,13785,-709,5439,-7047,14593,-2346,7955,466,8347,difficult
745501,119977,11089,5833,8498,5836,1779,983,-284635,-86174,-3544,-1499,-3538,-3404,-818,-449,-660763,-95600,855,-3205,-7310,-4686,-679,-724,596183,56817,48356,38801,15961,9906,4677,3804,-376128,1256946,-9426,152417,4399,47501,-1706,42006,-3772,23271,-1282,14592,139,5356,-275,4528,easy
586485,61992,17612,9043,6631,32203,15978,6114,-423221,2098,-3594,-282,-3639,-27225,-11407,-4626,-91326,15002,22252,15079,6772,-2519,-351,-297,-582943,-57415,-14958,-4417,4892,-2039,-9561,-889,331895,-491617,12904,-72417,25846,-37210,15361,-19496,10411,-1880,24706,480,11056,-9210,4329,-592,difficult
791126,86669,25657,5250,5238,4447,2791,593,-463481,-74286,-21449,-1992,-4457,-3652,-2436,-353,-670380,-9316,-949,26332,-627,918,-526,424,-402084,-48221,-20604,-4368,-3153,-2994,-1725,-134,-206899,268296,64970,-38905,20500,-19655,28324,-30700,3830,-2526,4570,-3912,1910,-1199,777,-558,easy
1654684,360661,140413,138705,65684,66167,37381,8362,-1579628,-355083,-136698,-133313,-58090,-63393,-35976,-7834,-760888,-303533,-135331,-120980,-29606,-54282,-31514,-5715,326251,700989,236486,81718,557037,33711,81355,19028,818740,1087139,51550,1004522,1367,371817,12333,202698,28484,586643,9111,87993,4462,112869,2119,24743,difficult
1123621,66974,22647,27738,20819,7370,6145,2724,-578849,17192,102460,-1437,-16838,29346,-2366,-98,-558562,100808,5625,-5270,-1601,-2878,251,-1112,274792,881010,114532,62458,-1503,16145,16323,8135,20287,833354,83616,780202,-96835,108907,-3833,67728,15237,98,-32224,19023,2617,16072,-1014,9247,easy
135052,28343,1944,5379,3967,6874,5525,1353,-119109,-11382,-693,5392,4994,8055,-90,1014,60106,-23216,94,1133,3113,-4104,-3437,402,-95385,30198,15973,2005,1693,17664,8686,5491,179215,-155491,-11834,53414,787,15879,-4259,872,-1881,-1420,-12159,21768,-3347,12123,-612,5089,difficult
647284,262744,59247,98371,18234,12844,3912,3041,848967,-89271,44446,-84290,-6871,-6487,2296,3009,1073158,427131,119016,-34162,84658,17018,62211,19104,-303907,-96327,-31616,-84766,-7387,-3597,730,-1287,224191,-1377065,516402,-523458,74570,-150632,50128,-50604,91529,-92045,23505,-20615,59915,-61481,16095,-20391,easy
34103,17302,3944,8973,2407,2133,1279,1175,11006,15900,-375,-6198,-506,-225,-765,-537,-14305,-3503,-2375,-7026,689,18440,472,701,-29010,-15071,820,24407,3507,913,-512,605,-25311,-14705,-19403,-11568,-2000,3195,-828,31433,1195,2818,18665,-17527,1237,-984,1238,-96,difficult
524332,55052,6366,7601,4742,5352,1713,735,172903,298623,70677,3759,6900,6020,2315,1343,-250619,-30190,-3685,733,-3201,-3348,-499,-51,174554,55191,10260,5997,3981,-305,-221,1298,-423522,425173,-328813,85381,-74362,13945,-3026,5264,-10101,7182,-9368,3043,-2814,278,-1394,1349,easy
468426,403029,69104,66386,27813,46755,13981,7184,-309958,-389371,-66107,-66147,-25827,-45540,-13330,-6511,-359362,-400704,-66118,-63355,-14515,-43700,-12783,-6551,-220849,-378301,-63987,-55688,-20198,-36076,1137,-4003,-49404,138513,-11333,22403,-11,2131,2792,7667,11312,-5683,1840,7624,547,13920,-40,2548,difficult
675291,198252,27999,21287,10240,6130,2929,1980,652335,1004925,83735,16011,43960,56698,16458,11970,-525722,-172678,-13202,-14703,-3403,-4797,-1636,-1198,-503193,276581,-13858,3336,17551,3178,1742,-189,-1178057,22529,-1177603,449259,-96937,-656,-30714,18039,-47363,20954,-61495,7975,-18094,3378,-13168,1009,easy
1016004,41699,13619,5704,3447,3674,1086,817,-121384,89893,15414,1839,7771,8518,1803,2117,-485956,28664,-5342,1344,7070,2418,1495,3052,512319,99585,94731,19894,22921,20405,6643,8803,-364572,998275,-61229,70921,-20756,100073,-495,18550,-701,15851,-6100,17987,-308,5148,935,5751,difficult
157163,28736,3608,3555,2263,1778,2505,1636,-11621,-2232,6575,-1063,1478,2520,3463,-374,256672,76908,27866,6460,12646,21778,35567,10413,-138281,-4167,-711,-2638,869,7510,2505,-792,268293,-394953,79140,-81075,21291,-28577,7523,-9098,11168,-11777,19258,-14268,32104,-33062,10787,-11205,easy
88352,33473,2895,6075,9650,8968,7422,2159,-49424,-21181,-2072,-5527,-6852,-8298,-6654,-1821,27307,-16870,-1683,-4607,-6810,-2530,-5254,-992,-44247,-21667,-1766,817,-6383,-601,-4282,-977,76731,-71554,4311,-4797,389,-83,920,5424,42,427,5768,1929,1400,972,829,15,difficult
275552,45155,7016,3692,3404,11192,3150,3696,-269367,-40957,-4629,-1141,-1316,-6970,-433,-2237,-258911,-39898,-2545,3718,2559,-2738,-1348,-1220,-117272,-24903,-4333,4438,-330,-7474,9,-1222,10456,141639,1059,14995,2084,-1788,4859,720,3875,-2889,4232,-4736,-915,1357,1017,-2,easy
284201,43153,5211,9590,8503,8260,2192,2569,15450,-24331,-1053,-1202,-6252,-5827,-490,-1928,-38875,55227,1245,-4660,8659,-512,1243,-1622,-263947,-41600,-2656,-9079,-6802,-4365,7028,-854,-54325,-225072,79558,-96827,2298,-3901,-3458,-4419,14911,-15461,5315,-3853,1733,5785,306,768,difficult
504816,87783,13747,12167,3545,22510,9439,4871,-326511,-10885,-1651,10980,3636,14178,4389,-2521,-456746,-36974,-10417,-3297,866,-19656,-7682,-4044,-427724,-69856,-8129,3042,10231,-12313,12779,186,-130235,29022,-26089,-32882,-8766,2288,-14277,6339,-2770,9365,-33834,7343,-12071,20461,-1523,4230,easy
426557,183665,56304,13658,9340,11956,5375,8422,1443669,-111864,-8938,-9399,1696,-6438,-3788,-7592,-284483,15978,25176,44940,5449,13483,854,-5331,1114631,-83651,-45876,-1698,6960,-3981,-2487,-5009,-1728152,1399114,127842,-99629,34114,-71052,54339,-46638,3753,1511,19921,-17464,4642,-3341,2261,322,difficult
407772,220494,15434,18162,16853,16009,7640,5148,-351154,-153863,-11819,-11777,1018,600,11246,4411,-347038,-188731,-11667,-15038,-16281,-14649,-6786,-4569,-356975,-207116,-14577,-17329,-15955,-13658,-6818,-4765,4116,-9937,-34868,-18385,152,-2910,-3261,-2291,-17299,326,-15249,991,-18032,-32,-8980,-196,easy
1333145,165767,25028,33167,10369,7180,2867,1865,1391544,178186,10718,-15055,-6585,2929,270,954,-985999,-36166,-9055,-25320,-5459,-2973,-2150,-599,-784862,-102814,-22230,-23149,-7429,-3933,-1839,-382,-2377543,201137,-214352,-66648,-19773,-13175,-10265,2171,1126,-1970,-5902,-960,-2420,311,-1553,217,difficult
188209,25335,6268,8289,7809,14840,4187,4508,-98005,-9230,-3218,16728,40149,479,3289,5465,-105398,-14068,1792,-2733,-6243,-7547,-2513,-924,531632,283018,-1572,15063,17005,21987,18143,2667,-7393,637030,-4838,297086,5010,-3364,-19461,17796,-46392,23248,-8026,29534,-5802,20656,-6389,3591,easy
483022,53819,30981,18149,9377,17644,2982,2964,-473435,-37557,-20761,-14371,-5106,-15596,-765,-1587,-364420,-15942,-29288,-14473,-8642,-15426,-1703,-2468,-183329,-37877,-25328,-16189,-6750,-4500,-804,-655,109015,181091,21615,-21935,-8527,3960,-102,-1716,-3536,1892,170,10926,-938,899,-881,1813,difficult
360568,82305,13847,9374,12931,13857,8296,3082,361376,-62758,3502,-3873,-2960,-10532,-3966,-702,-25827,-21608,14987,-3732,3398,12482,4964,3186,-269897,-50742,-7505,-2391,-8587,-9735,-5242,-1605,-387203,-244070,41150,-29134,11485,-22492,141,1341,6358,-11985,23014,-22217,8930,-10206,3888,-4791,easy
253791,134084,37568,18212,21083,14387,6963,6642,-212177,-132462,-36193,-15298,-20296,-13441,-6187,-6487,159726,-31833,-26976,-4757,-7153,11422,1008,993,-195429,120589,-24119,-3153,14106,22421,12381,-285,371903,-355155,100629,152422,9217,2857,10541,1604,13143,21259,24863,10999,7195,11373,7480,-1278,difficult
1389877,603794,91345,40307,92181,37468,7722,5416,-1227254,-602105,-90803,-37930,-90980,-36237,-6407,-4973,-854450,-459904,-69233,-29741,-73931,-18286,-2563,-82,1034217,-389473,35069,-12372,-10990,40604,51094,21621,372804,1888667,142201,70431,21570,104302,8189,17369,17049,62941,17951,58890,3844,53657,4891,21703,easy
155984,90942,35172,3255,7912,2940,1602,1177,-104832,-63815,-30983,-829,-6472,-1988,-1026,-902,638951,-25529,24830,57773,12357,16530,5538,1896,1052010,403351,25743,29549,3984,18035,10319,11467,743783,413059,38286,428880,55813,913,58602,-28224,18829,-8373,18518,1505,6564,4781,2798,9571,difficult
1192929,740350,81933,72467,63047,66179,33487,8819,-881371,-715149,-58242,-56405,-56975,-59575,-28264,-4089,-902659,-561481,-70504,-63001,-57114,-55280,-29905,-3673,-789827,-571866,-44389,-28888,-47217,-9496,-21405,25274,-21288,112832,153668,-10385,-12262,26115,-6596,34113,-139,9897,4295,45784,-1641,8500,416,28947,easy
91880,87700,34298,15198,6700,14850,4605,4969,1130024,58512,45891,374,16199,-14,3414,1399,-86746,-72404,-31475,-13589,-3231,-10242,-1368,-4054,56884,-66600,-28742,2986,13004,34424,206,1734,-1216770,143630,-130916,5804,-77366,2733,-13963,16575,-19430,16235,-10228,44666,-4782,1574,-5453,5788,difficult
607657,45647,42884,9793,16831,4280,6241,5647,160556,841462,203175,206318,146356,40426,44364,60,545362,158238,2228,12976,-7401,12620,19934,-3256,1654630,497349,80479,125735,326667,78244,175623,54899,384806,1109268,-683224,339111,-200947,78251,-193342,112759,-153757,334068,-27806,65624,-24430,155689,-3316,58155,easy
