delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
406253,340844,74651,19450,21628,40138,43479,-215399,-14060,-6771,24045,-14053,-290392,-291604,-73637,9892,-11031,-18517,-379717,-323042,-51126,-9348,-18523,-29467,-396113,-294938,-66771,-7267,-11327,-27065,-333871,-89325,-16396,-76205,-31438,28104,-59577,22511,-15645,16663,-19240,2081,-35076,-7492,7196,-4464,-10950,2402,difficult
182432,37686,5164,7566,10466,13983,25907,-11372,-2248,-2391,-5593,-6925,-119732,-32834,-4826,-635,-6292,-4980,-156817,10697,-1418,-6230,-7860,-12218,750096,833,41175,19353,6234,595,-145639,-37085,906913,-21462,43531,-9864,-2578,3408,42593,1756,-5595,25583,-699,-1568,14094,1945,-7238,12813,easy
221660,25346,11675,23564,10344,16045,714306,137595,2966,-688,-5322,1162,-103324,4273,-7470,-19925,-7863,-6483,429168,93793,20921,-3068,5838,-317,32037,34133,-10830,-12214,-2492,-10224,-817630,532492,-397131,-133322,89520,-59660,-10436,28391,-31751,-19237,16857,-9146,-2541,13701,-8330,-7645,6166,-9907,difficult
473269,64423,9775,6362,6518,10968,731957,-2411,10301,34546,8405,5638,-417061,-29610,-5367,-4447,-4103,-6117,-428836,21621,1046,2082,-1033,9357,-282444,116039,-8157,-1309,-1157,-2498,-1149018,-11775,146392,-27199,51231,94418,-15668,6413,-9203,-38993,6529,-3391,-12508,3070,-124,-11755,15474,-11855,easy
357383,277608,30169,29647,52169,35515,-69073,-111224,35675,-24413,-20646,-10025,870394,407707,42752,724,-19766,697,-238927,-203124,2800,-17779,-28387,-19154,28745,-217131,-17952,-14303,-45283,-18970,939467,-1109321,267672,518931,-610831,-14007,7077,-39952,-20752,25137,-18503,3476,880,-8621,-16896,10722,-19851,184,difficult
869265,68993,18490,24869,19920,9258,-857307,-55018,-9785,-17072,-8079,177,-847669,-50436,-16513,-6073,-10663,6808,-858492,-55538,-11320,8826,-10495,1357,-857896,-42001,-9395,2924,-7725,-3969,9638,-10823,596,4582,-5102,13537,-6728,5193,1925,10999,14899,-5902,-2584,168,2770,6631,-5451,-5326,easy
258110,134700,3232,18458,11840,11301,-126679,-106235,22999,-4878,-8340,-6385,302711,-74837,59197,-11345,32378,5454,-166602,-80392,21781,949,5160,6093,-185982,-109203,9949,-9563,-9121,-3228,429390,-469313,-19380,31398,-5555,-28811,36198,-37416,-11832,-6467,12294,-10512,40718,-27218,-14281,11839,639,-9321,difficult
264524,82454,19510,5726,14263,13291,879516,149437,200527,117840,130983,72778,121650,775349,106599,158327,223359,191483,295889,-46330,-16366,-4194,-12155,-11202,1731625,97992,5782,23703,75103,36479,-757866,174239,1435736,625912,-821679,144322,-93928,-122965,22148,40487,-162521,27897,92376,-235514,87258,118705,-202685,47681,easy
213520,136663,102757,10526,15641,18577,-59434,-90519,-81785,-777,-11912,-13665,2987961,-38217,-81730,52022,10881,15017,273587,-117708,-98842,-4621,-7159,-15146,1339592,112471,-85699,9815,-1750,19661,3047395,-2714374,1066005,52302,-79491,230179,55,-17112,13143,52799,-56643,14436,22793,-18040,5409,28682,-30163,34807,difficult
462571,389426,36476,84835,66549,51408,1368547,381077,232115,81050,13812,83643,-250563,-319714,-25517,-76238,-48227,-41449,1234289,-365266,-5404,-9450,24867,-27392,823106,-227859,80782,-65479,-21534,-21192,-1619110,1484852,-411183,-700791,-45552,137407,-257632,20113,86186,-157288,66788,-56029,-62039,73094,-46401,-125092,14057,6200,easy
819707,58684,48702,24181,17396,10606,-544680,126401,-9810,-18537,-7050,6236,441955,145216,-42477,1798,5603,1703,-600307,-38515,-40274,-23273,-10002,-7680,-590254,-54736,-46506,-23371,-16660,-6976,986635,-1042262,10053,18815,-183731,-16221,-32667,2203,-6232,20335,-25071,-98,12653,-15605,-6658,-4533,-9383,704,difficult
205019,31419,7163,17767,8711,12260,-181223,-15751,1869,-9452,7493,-873,-192273,16916,-1357,10676,-2380,-3182,337047,184482,1691,-10743,21393,3152,-184668,-8328,9141,-11765,8660,7254,-11050,529320,-521715,32667,167566,-192810,-3226,3048,7450,20128,-21419,-1022,-9873,23773,-12733,-2309,6334,4102,easy
1810592,389422,288138,71921,51148,80609,-1457191,-269240,-262418,-44329,-38668,-40697,187349,73460,168484,142021,1053,-20686,-1741649,-370098,-284692,-67904,-48930,-79245,90096,760300,-248667,102433,15061,62174,1644540,-1928998,1831745,342700,-443558,1130398,430902,-453176,36025,186350,-209925,170337,39721,-49983,63991,20011,-58559,141419,difficult
1402498,76249,52842,43206,9591,14157,-423580,48717,18680,-27639,22710,30346,-870861,-23073,-32106,-33375,-2412,-2637,-1382718,-49408,-42670,-36106,-6929,-6860,-310323,84903,40242,-29312,14640,8593,-447281,-511857,1072395,-71790,-26335,134311,-50786,-10564,82912,-5736,-2731,6794,-25122,-4517,21569,-32983,-4223,15453,easy
937642,107871,19969,14479,12503,31398,1069965,1546478,55806,10359,60555,141211,219523,36322,33579,-436,15906,-24548,-518288,-70943,23121,20703,21480,-10168,1292799,81696,32685,42160,22107,-11423,-850442,-737811,1811087,-1510156,-107265,152639,-22227,-10458,9564,-10795,21139,21457,-44649,5574,627,-165759,14380,-1255,difficult
758782,175087,43724,11077,12812,12310,1055438,108189,-16242,35062,12933,33379,-630885,-98148,2434,-3245,2718,2057,-728649,-155113,10616,36228,-8948,-5304,-623276,-122177,-13744,1570,-3423,-1404,-1686323,-97764,105373,-206337,-56965,32936,18676,8182,-24360,-38307,39473,-34658,-10215,-11666,5525,-31322,-7361,3900,easy
1961116,373672,57286,32985,25025,38734,-689293,-294871,-51327,-27701,-18754,-23900,-1022593,-194949,-16195,-15118,-19130,-27569,-511622,-288156,-12271,4622,17701,-15081,-1906197,-348870,-51046,-30213,-21564,-36426,-333300,510971,-1394575,99922,-93207,-60714,35132,3924,-38775,12583,19740,-34835,-376,36831,-39265,-3669,12488,-21345,difficult
787231,233521,24088,20522,15386,15896,-143855,-165686,-3881,-5078,-4801,-4592,1131419,255964,108655,54721,10732,34949,1160587,-69489,58295,6376,-1420,12695,-217713,-131758,-22882,119406,9516,8345,1275274,29168,-1378300,421650,-325453,-62269,112536,-50360,-81177,59799,-48345,113030,15533,-12152,10936,39541,-22254,-4350,easy
1380526,300330,30204,30063,63596,51923,-697141,-284243,-19590,-16288,-42629,-39938,-47197,-245444,-21030,-20490,-55614,-38871,-1192492,-246067,-9971,-9169,-48386,-22069,-1019984,-212328,-21214,-23650,-59837,-43765,649944,-1145295,172508,38799,-623,33739,-1440,11059,-11243,-4202,11321,-14481,-12985,7228,-11451,1067,16802,-21696,difficult
916842,109277,12263,17241,7501,6640,138587,148426,-6302,-3599,33473,6663,-323390,-68735,-11967,-4528,-4734,-785,666648,472175,112199,29919,56219,23455,795709,-76888,467,-11336,-5488,-2562,-461977,990038,129061,-217161,540910,-549063,-5665,124166,-111732,-929,34447,-41255,-38207,60953,-61707,-7448,24240,-26017,easy
681573,447410,135257,132330,102159,98251,993138,-399231,-47423,-18279,-7922,-82330,-294669,-270186,-77787,-84908,-75440,-85436,-638974,-440042,-132493,-131614,-100261,-97153,-247497,-418061,-87270,-130326,-68600,-78260,-1287807,-344305,391477,129045,-169856,21981,-30364,-54706,45223,-66629,-46706,1288,-67518,-24821,31661,-3106,-11717,18893,difficult
599661,139602,75467,40757,34545,23200,-40256,-85781,-33302,-34278,-21814,-10995,398716,-15178,-66180,-30233,-7801,43552,-440502,-92734,-73369,-28190,-25721,-15121,716811,-43817,-56911,9031,-252,2550,438972,-839218,1157313,70603,-77556,48917,-32878,-7189,16458,4045,2043,37221,14013,-17920,25469,54547,-58673,17671,easy
579683,89278,79719,120886,85572,46952,312598,-54592,-60023,-114219,-77956,-40599,290527,326289,46210,123869,-8139,169782,-568810,-76842,-79039,-106165,-61642,-33292,-574649,-71270,-69688,-118880,-62393,-32369,-22071,-859337,-5839,380881,-403131,5572,106233,-125249,9351,238088,-230034,-12715,69817,-53503,-751,210381,-203074,923,difficult
1277268,356868,143543,33839,37315,21145,-997453,-154821,-126144,-15996,-30712,-3535,-1228217,-330030,-125818,-16242,-14723,11452,205100,-156837,-101214,16759,-17222,2414,-1188756,-276508,-140701,-22659,-19843,-16683,-230764,1433317,-1393856,-175209,173193,-119671,326,24604,-39487,-246,33001,-39418,15989,-2499,-2621,14987,-9038,-19097,easy
1016061,32107,9111,12967,8671,15961,-255179,14615,13601,13979,19338,10924,-915416,47164,-5338,-9360,-3866,-13764,-163925,7086,7533,3077,-2765,-7453,-888548,-11625,-1324,-9825,-5656,-14705,-660237,751491,-724623,32549,-40078,-18711,-18939,12871,-8857,-23339,12437,-12902,-23204,1101,-2891,-24688,6311,-7252,difficult
1423730,284518,56002,45224,21426,32917,975582,179073,76448,-31251,1171,-3357,695298,-2775,-34819,12716,-3871,1258,-1076692,-188179,12459,-10315,-6710,-20792,-1404463,-271660,-49349,-42588,-11398,-18254,-280284,-1771990,-327771,-181848,-185404,-83481,-111267,47278,-61808,43967,-23031,-32273,-5042,-2839,-4688,4615,-22050,2538,easy
922470,168819,45553,59143,71779,47044,688095,-123922,-41280,-55674,-69067,-38279,1160513,938789,343861,176550,343197,298498,-594957,-51610,-41493,-48871,-61581,-29369,1436718,-72111,-25502,-19705,-34978,-33099,472418,-1755470,2031675,1062711,-990399,-20501,385141,-385354,15991,232224,-225421,29166,412264,-404778,26603,336777,-327867,-3730,difficult
759115,105663,21034,18086,10834,10928,324071,-80394,-10801,1298,-1148,2715,279637,2238,6950,-12325,16021,4150,-454504,-54050,-18065,-6356,-6951,-946,1181909,92754,338223,145426,87466,18505,-44434,-734141,1636413,82632,-56288,146804,17751,-25015,356288,-13623,5969,151782,17169,-22972,94417,1435,-5096,19451,easy
1339453,103149,53583,45213,28887,26486,-1070355,2349,-42296,-26016,-21216,-15478,-335733,17985,-31558,-32856,-24979,-14289,760432,182263,-39999,-33781,-166,-10186,-906420,-58482,-50676,-33980,-23354,-19910,734622,1096165,-1666852,15636,164278,-240745,10738,-8441,-10677,-6840,-925,-199,-3763,24813,-23188,1189,4103,-9724,difficult
1040289,284191,82331,33083,27868,26872,-225650,-246710,-78381,-14086,-20631,-6934,-199955,-204592,-48716,-28828,6372,-2141,1094140,-248602,-72959,-12958,-18869,-14614,193706,-245965,-39278,-28824,-23298,-8689,25695,1294095,-900434,42118,-44010,2637,29665,-24243,33681,-14742,15870,-15866,27003,-25241,-4429,4793,-12473,5925,easy
1072203,348885,33402,20108,22968,35719,-313999,-259844,-4721,-3622,-16016,-21730,-146864,534334,13017,28448,43503,98127,-873615,-269385,-24724,-1790,-11018,-21764,444769,-46663,-5734,-6102,4501,-25460,167135,-726751,1318384,794178,-803719,222722,17738,-37741,18990,32070,-30238,-4312,59519,-54521,15519,119857,-119891,-3696,difficult
486752,145505,34150,23217,29181,24596,-406584,-119630,-28652,-4120,1327,-9668,-405808,-56800,19265,7092,-13537,-12258,2449921,31629,21275,45529,-4568,45386,-274606,-142362,-32088,-19178,-27068,-22266,776,2855729,-2724527,62830,88429,-173991,47917,2010,-53363,11212,38437,-64707,-14864,8969,-22500,-2590,57644,-67652,easy
1590162,753330,90007,61787,117014,72274,-1301081,-499907,55201,265757,125296,108420,-1492898,-737414,-85483,-44685,-103121,-54863,132776,-143803,-33145,-13088,-98768,-22271,221767,1168593,213494,175218,173355,71462,-191817,1625674,88991,-237507,593611,1312396,-140684,52338,246639,-310442,31597,188306,-228417,4353,272123,-163283,32592,93733,difficult
36482,12623,2701,6344,14442,20757,2173035,122627,-1230,20927,3008,3615,37406,54457,9481,18105,844,-9002,2143,12881,-1477,8455,-1281,1791,30612,55696,22023,26117,3770,-10102,-2135629,-35263,28469,-68170,-41576,42815,10711,-10958,23500,-2822,-9650,17662,-2164,-2125,5051,-12617,10793,-11893,easy
1463041,331211,56357,55383,25025,32363,-295428,-305367,-49673,-48788,-21227,-27945,221502,-41934,26301,-25729,21169,2630,-1050484,-295656,-43172,-42556,-20018,-23500,-1184572,-297604,-30097,-49293,-18687,-16891,516930,-1271986,-134088,263433,-253722,-1948,75974,-69473,13075,23059,-16827,-6737,42396,-41187,1331,30575,-26130,6609,difficult
884743,218998,54862,70949,15172,21092,58209,-27163,-48969,-52382,47531,5713,1156529,1491287,202060,4665,100417,84916,-710709,-205776,-51700,-67720,-14279,-20304,-759680,-211609,-46598,-69926,-13570,-18444,1098320,-1867238,-48971,1518450,-1697063,-5833,251029,-253760,5102,57047,-72385,-2206,52886,-114696,709,79203,-105220,1860,easy
477815,108768,46302,51494,18114,25727,187473,-82491,-45502,-46802,-15677,-21346,341076,-29525,3697,-12673,-11913,-13902,579476,56687,-35621,-47249,-13721,-10844,-213529,-23893,-42560,-29070,-408,-15248,153603,238400,-793005,52966,86212,-80580,49199,-39318,-6939,34129,-34576,18179,3764,-1808,13313,7444,3058,-4404,difficult
910272,284841,21242,34892,27795,17334,759149,-236210,-17263,-24696,-20976,-9760,-849643,-264349,-15040,-30491,-14031,-10222,-775970,-274787,-380,-28884,-22475,-8907,-618934,-208848,-5222,-12098,-18782,-6495,-1608792,73673,157036,-28139,-10438,65939,2223,14660,-4842,-5795,1607,16786,6945,-8444,3693,-462,1315,2412,easy
368783,181048,176673,89185,43949,44671,-202112,-176159,-171970,-86927,-40506,-42701,218410,-114189,-155745,-61870,-7610,-18519,545333,-144855,-152346,-73373,-26133,-27063,-131149,129516,-159468,-65778,-13159,-11274,420522,326923,-676482,61970,-30666,274371,16225,3399,-7122,25057,-11503,7595,32896,-18523,12974,24182,-8544,15789,difficult
796514,398855,34373,17235,17747,11990,-152913,-375727,-26471,-8755,-13953,-411,511361,-254442,-16949,50208,-11860,14199,-631816,-285194,-9261,7050,3656,15451,718998,-106580,11427,81419,-1998,21340,664274,-1143177,1350814,121285,-30752,178614,9522,7688,20688,58963,-43158,74369,2093,15516,-5654,14610,1252,5889,easy
618676,141771,30362,27327,18460,16246,-515899,-133943,-27407,-23123,-13268,-14832,2326229,802643,39913,62881,31241,136187,1823313,256702,114385,44160,-4496,51064,303152,-40605,-30185,5463,1005,-5589,2842128,-502916,-1520161,936586,-545941,-297307,67320,74472,-144570,86004,-18721,-38697,44509,-35737,5501,151019,-85123,-56653,difficult
1527866,672421,45689,66180,34743,61147,-319962,-16968,-20373,-7971,19916,-27863,-1015207,-425784,92584,21779,-6510,-47487,-1089394,903398,-9389,27480,43922,-16370,-998268,-535109,-7542,-56261,-31971,-47900,-695245,-74187,91126,-408816,1329182,-1438507,112957,-101973,1847,29750,5701,-83741,-26426,50432,-75893,-19624,31117,-31530,easy
1418211,843621,66422,71291,53518,63285,-811648,-434983,-31077,-62722,-30562,-1892,-548377,-787885,1678,-45626,-44012,-48552,-771624,-778977,-61211,-62665,-37392,-50518,-1198950,-805744,-56512,-68393,-50485,-57804,263271,-223247,-427326,-352902,8908,-26767,32755,-62889,4699,17096,-17039,-5728,-13450,6620,-13093,-46660,-1966,-7286,difficult
407461,235176,56632,14433,20872,8336,990506,-120731,-22258,18726,1596,29233,-303692,-216480,-53870,7358,-17641,-4418,294955,-86000,35125,-1163,-12626,20983,503613,-148864,-23584,15241,16640,20074,-1294198,598647,208658,-95749,130480,-62864,-31612,88995,-58709,-11368,-8521,16404,-19237,5015,29266,-33651,25401,-909,easy
379126,51455,13952,7153,2847,5559,287961,122886,27170,1907,8000,10622,2551313,433876,20934,23132,21582,13781,181699,115166,2242,5060,17109,2862,411348,48122,-7533,-3653,3091,-3163,2263352,-2369614,229649,310990,-318710,-67044,-6236,-18692,-9775,21225,-18072,-8713,13582,-4473,-14018,3159,-10919,-6025,difficult
660263,149486,45521,61499,38264,38697,153197,-30847,-26543,-46144,-19857,-25044,236182,-62638,-31955,-50384,-18819,-24627,-307080,-133258,-44783,-50504,-23527,-31887,-219316,-113559,-10120,-38385,-17757,-30529,82985,-543262,87764,-31791,-70620,19699,-5412,-12828,34663,-4240,-120,12119,1038,-4708,5770,417,-7260,1358,easy
812698,172503,66415,44259,24816,23644,-658475,-154388,-60207,-19722,-10436,3888,-731035,-148784,-47540,-32612,-15778,-12190,-787108,-128034,-62560,-33246,-14391,-15974,8372,-85777,-31668,31612,-10362,-7369,-72560,-56073,795480,5604,20750,42257,12667,-15020,30892,-12890,-634,64858,-5342,1387,4029,-16078,-3784,8605,difficult
1333878,162561,31782,13221,22011,13266,-514474,54713,94609,-3131,79333,40312,-1193064,-85642,-30652,2664,-8973,-5416,-1212957,-133823,-17446,-11533,-21075,-11283,-559153,-118639,-28767,-7848,-16221,-4965,-678590,-19893,653804,-140355,-48181,15184,-125261,13206,-11321,5795,-14197,3685,-88306,-12102,4854,-45728,-5867,6318,easy
484856,116048,22134,19137,10544,12802,745565,-33715,8542,-10005,2808,2668,869565,241191,81209,38011,33613,33014,-316528,80808,-21028,-15688,-2848,-5282,-79483,54749,-10838,4070,8982,7650,124000,-1186093,237045,274906,-160383,-26059,72667,-102237,10190,48016,-53699,19758,30805,-36461,11830,30346,-38296,12932,difficult
1073954,126603,54314,17445,13319,10755,77668,-12723,-35072,-4290,-331,-6092,486167,1256,-44498,-12533,34193,11014,1398902,-14981,31830,7517,7377,12011,-988015,-52150,-51053,-14780,-10229,-1349,408499,912735,-2386917,13979,-16237,-37169,-9426,76328,-82883,-8243,20050,-22297,34524,-26816,-17606,17106,997,-13360,easy
1030658,138440,60362,50745,33781,42101,-236058,-101336,-53397,-37270,-30107,-35307,-766844,-121674,-53757,-50368,-30405,-38769,973111,36269,-52181,-34484,-9820,-32708,-1007449,-117983,-55421,-32546,-20202,-30375,-530786,1739955,-1980560,-20338,157943,-154252,-360,1576,-3240,-13098,15884,1938,-298,20585,-10382,-3462,6061,2333,difficult
785996,77580,41936,30000,21534,22746,-312893,-64596,-30707,-18399,-18843,-18273,-102885,-39671,-32849,-23361,-12221,-17404,-293186,5043,-27786,-4408,4070,-12135,-181404,432252,545,18923,21001,21181,210008,-190301,111782,24925,44714,427209,-2142,5063,28331,-4962,18953,23331,6622,16291,16931,869,5269,33316,easy
1244226,638944,58925,49674,75384,118836,-799785,-551950,-12157,-25676,-60101,-91613,222225,-304764,-748,-34038,-31187,-52202,312222,-421089,26361,19933,-36666,-91559,-1089249,-512781,-55787,-24087,-65516,-111733,1022010,89997,-1401471,247186,-116325,-91692,11409,27109,-82148,-8362,53971,-44020,28914,-5479,-28850,39411,-39357,-20174,difficult
677882,132255,30659,14482,32966,16086,-24343,2631,28603,-3387,-16658,8853,-463941,-113661,-27139,-10035,-26871,-13713,-308630,-76019,38858,14894,-25796,-244,-420714,-35448,12525,9025,-24946,286,-439598,155311,-112084,-116292,37642,40571,-55742,65997,-26333,-6648,24929,-5869,-10213,1075,850,-22566,13469,530,easy
387841,96077,62987,41034,24159,27991,363937,-54138,-30986,-31972,-4194,-15689,-285267,-63823,-57547,-27293,14401,-1025,-367293,-69323,-42730,-28115,-12329,-10361,-380176,-75655,-48805,-20974,-15318,-17679,-649204,-82026,-12883,-9685,-5500,-6332,-26561,14817,-6075,4679,-822,7141,18595,-26730,-2989,14664,-9336,-7318,difficult
837405,184908,43337,12673,21308,36170,252867,100709,-10686,65793,45506,33849,-770846,-179699,-32897,-6133,-18601,-34487,916482,507812,168124,235566,90858,109685,204210,-72047,-18652,41287,-7773,-13334,-1023713,1687328,-712272,-280408,687511,-579859,-22211,201021,-186776,-71926,241699,-194279,-64107,109459,-98631,-68336,144172,-123019,easy
1083951,111263,13806,22978,15358,10372,920150,382955,10974,-1928,3116,47867,596982,559574,42862,43811,9370,31347,-553532,71740,43636,22241,-8200,32723,-946883,-80130,-8652,-17809,-8281,1131,-323168,-1150514,-393351,176619,-487834,-151870,31888,774,-52288,45739,-21570,-40050,6254,-17570,-81,-16520,1376,-31592,difficult
1367158,247507,43255,54691,22051,28057,-941166,-135559,1369,-29626,-12430,-19693,729379,962893,41469,88191,38061,51442,-1189120,-167749,-37838,-42259,-12620,-21741,-1040239,-145679,-29132,-52367,-11794,-18644,1670545,-1918499,148881,1098452,-1130642,22070,40100,-79307,8706,117817,-130450,-10108,50491,-50681,826,71135,-73183,3097,easy
987102,162102,30009,76432,55139,41189,-892244,-149401,-22424,-73271,-50471,-39028,968495,77679,117245,-73968,-17474,-20551,-443834,-109357,-3420,-54477,-34584,-21256,533454,-86409,-8787,-12085,-18606,-12105,1860739,-1412329,977288,227080,-187036,22948,139669,-120665,-5367,-697,19491,42392,32997,-17110,15978,18477,-705,9151,difficult
