delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
107534,38601,5620,3961,3304,3219,-103247,-21394,-1920,16320,2885,5558,-52444,-16155,18218,9052,4517,1716,-49010,3807,5269,15878,4523,6154,36605,-8481,12069,787,817,156,-97211,-18770,12378,3587,3621,3922,50803,3434,85615,-133816,5239,19962,-12288,-10289,20138,-12949,6800,309,-7268,6826,-15091,2800,1632,6,-3706,2804,-3842,4438,-5998,3766,easy
110853,10848,6238,2948,6786,3691,-70210,19949,-3641,1658,-872,14364,16802,33017,12126,1930,-5242,-651,-106806,-7515,-5507,870,-6379,-12,-105743,-1654,-4464,1490,-4691,13713,-67735,1487,-950,-521,-4553,-1400,87012,-123608,1063,38008,13068,-40532,5861,3141,15767,-17633,1043,3514,272,-1060,620,-2011,-4370,-1137,1688,138,-15015,639,13725,-15113,difficult
67081,31530,13673,11322,11760,2565,757541,189663,20162,33132,-3084,5797,630411,27105,-10883,1224,-10053,408,-56004,-18057,-10209,-7958,-5291,3059,861255,48549,-5436,63758,34129,28528,2633,-24380,-10928,-10129,-10887,-1981,-127130,-686415,917259,-858622,-162558,-45162,66606,-72929,-31045,674,4773,-5492,-31908,-9182,71716,-73887,-6969,4762,39420,-45016,-5389,2651,25469,-30509,easy
344183,63808,10177,5494,7215,8394,-166827,-58853,-9437,-5006,-5096,-6410,-338243,-63030,-8867,-4294,-4727,-4617,-342126,-56500,-7084,-4032,9011,26455,168635,-28379,-5911,3547,-1108,-2314,-318800,-51132,-8364,1629,-3734,-7282,-171416,-3883,510761,-487435,-4177,6530,28121,-22753,570,1783,1173,-2453,712,262,7579,-1918,369,13738,-10119,-2626,1793,31072,-28769,-4968,difficult
122068,118897,10884,24322,19255,9342,48872,-103722,4611,-18217,-15852,-6841,-52725,-99530,-7697,-2521,-5838,41102,-117871,-116443,-7774,-17336,-10507,2434,114951,-71275,-3492,-20401,-10677,-5865,553268,-20556,13224,-16476,1488,12089,-101597,-65146,232822,438317,4192,-16913,45168,50719,-12308,-77,4282,16716,15696,-14815,-3065,3925,10014,-4669,-170,12165,47943,-38668,-8299,17954,easy
49540,12370,4370,4754,7356,5102,778241,11086,9004,5806,-1071,-1391,-45964,-9750,-3066,1152,10813,1949,35701,35987,-3239,-2396,-4772,-939,257634,-5194,-1513,713,-5074,651,36261,14569,-2724,-704,-6293,-3817,-824205,81665,221933,-221373,-20836,45737,-41181,19763,-12070,-173,1726,-1211,-4654,-3548,3109,-1417,11884,-15585,-302,-1219,3340,-2888,1590,-4468,difficult
19462,8984,7094,4139,7048,7201,1519660,101580,-3961,4141,7413,6844,-13100,4855,2229,1397,-2988,-1775,-13692,-4116,-617,6786,-4018,1406,29030,24854,-4010,660,-4659,-3709,122887,17081,-2624,7149,-4038,-2218,-1532760,-592,42722,93857,-96725,-8971,28970,-7773,6190,-2846,-3393,1386,-2744,5389,-6126,6489,-10401,-1030,-641,621,-8619,3181,-5115,1491,easy
294582,23712,16803,3836,7861,6413,-152994,9581,-7955,7835,-3010,-1809,-276634,-21623,-15766,-2135,-5680,1480,-291876,-14622,-11792,22941,-742,15582,-104064,1688,-15345,-2079,-6406,-3721,81555,-951,-9261,2580,-3944,1278,-123640,-15242,187812,185619,-31204,7001,16310,-2639,-7811,3974,-3553,6084,-9970,25076,-25020,4659,-2670,4938,-5664,2462,3289,14102,-19303,4999,difficult
776102,101139,15264,13585,8610,8663,-727382,-99676,-11684,-11910,-6713,-7932,-730132,-67815,17046,-2151,5902,-468,-745291,-61127,-11468,-3486,-5744,-4654,96038,-64279,-10973,-12197,-4839,-5717,-737528,-92293,-13259,-10979,-5238,-3436,-2750,-15159,841329,-833566,31861,6688,-3152,-28014,28730,-28514,495,-2286,9759,-1335,-8711,1218,12615,-11646,905,-399,7464,-4186,-1063,2281,easy
45430,29428,5932,20210,36289,16317,116563,-25305,-2422,-16585,-30178,-8707,-40648,-16508,-1413,-17137,-25055,5871,-42758,-23275,3130,-15066,-27803,-3900,241236,7289,3017,-13323,-31223,-12283,-27502,-12570,970,-14279,-25848,-6944,-157211,-2110,283994,-268738,8797,-6767,30564,-19859,1009,4543,-113,-2047,-552,2071,1743,-956,5123,-2748,-3420,5375,14578,-9771,-8383,5339,difficult
125873,18156,5543,5430,4420,8510,69580,12957,13392,-726,-946,-5452,-121734,-10787,-3253,-4665,-827,-5507,-117869,-10241,251,-4461,8562,21643,2577099,17076,32294,36417,16480,2525,61502,153286,27962,15792,11272,5440,-191314,3865,2694968,-2515597,-23744,546,27317,136210,-16645,3504,32043,-4332,-3939,204,40878,-20625,119,9389,7918,-5208,-55,27150,-19118,2915,easy
242578,24047,16384,12649,7363,11698,1452288,39060,19772,-3579,8555,4955,-224096,-15633,-11181,-9585,-1300,-7756,-201569,10275,-16039,-10789,-4764,-10516,-52159,13297,-14665,-1261,2202,-9006,-140020,43393,-12166,-8854,-5251,-7099,-1676384,22527,149410,-87861,-54693,25908,3022,30096,-30953,-4858,1374,2499,-6006,-1204,9528,-7593,-9855,-3464,6966,-7453,-12711,-2760,1510,1907,difficult
297614,27383,3960,10141,5657,7420,592730,72567,18933,17325,14331,20950,-86800,-1063,13472,-6479,1963,27,-202800,8037,2552,-5012,-538,-3583,820003,101070,41907,113771,150140,47919,-160436,11059,-2156,-7512,-4457,-3784,-679530,-116000,1022803,-980439,-73630,9100,93033,-90011,-5461,-10920,39355,-44063,-23804,1467,118783,-121283,-12368,-2501,150678,-154597,-20923,-3610,51502,-51703,easy
112981,42777,7552,7961,7189,15740,54812,-21393,-2780,-5462,-2654,-9651,-73935,-35923,-2676,-6171,-6370,-12902,-109571,-30669,-2284,-5480,10971,-6912,-61660,-39536,-6658,-7844,-5978,-14018,-61660,-39536,-6658,-7844,-5978,-14018,-128747,-35636,47911,0,-14530,5254,-8867,0,104,392,-4374,0,-709,691,-2364,0,-3716,17341,-16949,0,-3251,5990,-7106,0,difficult
50881,40453,6876,3719,2633,2313,179131,-6292,-1481,-1507,-687,-680,888568,350075,7377,39917,18440,17908,-41487,-20318,-2557,11646,9313,9326,451764,57898,-3117,1565,889,11708,368328,-15964,4305,57312,6935,14368,709437,-930055,493251,-83436,356367,-370393,78216,-73862,8858,-9934,-560,7422,41424,-28271,-10081,55747,19127,-9127,-8424,6046,18588,-8582,2382,2660,easy
177640,49113,4212,2144,5979,2837,508425,-23662,12261,8769,739,-999,-164211,-45884,119,-1257,-2980,3003,-173032,-38227,1368,-947,912,9830,-140017,-8675,17114,3207,8679,10954,-129055,108982,7134,-1004,3945,628,-672636,-8821,33015,10962,-22222,7657,29552,117657,-12142,1249,15746,-9980,-10026,310,4154,-4211,-3719,3892,7767,-4734,4002,6827,1124,-10326,difficult
87064,29578,9462,14869,10626,16167,-5344,2452,-4556,-14099,-5384,-14335,540087,17579,9679,-11195,-4947,-9893,-80413,-15738,-4061,-8353,-2062,-4987,-15383,-2186,-1732,-11490,-8824,-12605,-30517,-24416,-2542,-10688,-8053,-13899,545431,-620500,65030,-15134,15127,-33317,13552,-22230,14235,-13740,2329,-810,2904,2842,-3137,802,437,2885,-6762,771,4442,4906,-7618,-1294,easy
397929,64818,16945,8530,7470,12404,131385,128013,-2289,25986,3217,28369,-170105,-48332,7996,-5120,-4273,-7064,-393600,-61653,-13184,-6913,14680,-743,-311531,-60123,-12752,-7584,-5869,-11367,-351688,-52104,-13505,-5870,-6043,-9766,-301490,-223495,82069,-40157,-176345,-13321,1530,8019,10285,-21180,432,-753,-31106,-1793,-671,1714,-7490,18953,-20549,-174,-35433,6321,-10624,1601,difficult
180035,32798,16093,23628,5357,5453,546242,51906,-10651,28672,4844,2871,-170992,-14940,-10366,82098,4565,-451,-88061,1714,-9277,-11903,5777,-1378,320021,66938,23881,-16695,22370,20043,88893,-23729,-13143,-22538,-3436,-2991,-717234,82931,408082,-231128,-66846,16654,65224,-90667,285,1089,33158,-37024,53426,-94001,-4792,-5843,-279,1212,16593,-25806,-3322,-927,21421,-23034,easy
470623,55444,3314,13261,11146,22572,-465362,-49478,-1730,-6519,-6091,12685,-225766,19353,4635,-2571,-8213,-14154,-459966,-52860,-2099,-11856,-9753,-16940,-453644,-28555,7597,-5019,6402,-7353,-378454,-32961,-1598,-12089,-10586,-21437,239596,-234200,6322,75190,68831,-72213,24305,-4406,6365,-6734,9696,-9195,3948,-9285,6837,-7070,-2122,-1540,16155,-16988,-26839,-2786,9587,-14084,difficult
351742,44694,8673,10388,11477,10682,452122,156784,7009,3594,6903,2719,-332178,-40921,-1121,-7919,-6993,-8341,-222045,-36666,-833,-4038,-7768,-6877,-336217,-28392,-4755,-9167,-4917,3358,-155934,2346,-5382,-7962,-6035,-6656,-784300,110133,-114172,180283,-197705,4255,8274,30738,-8130,288,-3922,-627,-11513,3881,-5129,1205,-13896,-775,2851,-1118,-11060,1464,10235,-10014,easy
339015,71327,22983,6981,4951,10718,-310631,-16128,-17375,-3073,4691,-2481,-324113,-43048,-16076,-5370,-3357,-4745,-323556,-50515,-8248,567,4896,23685,-248915,-62855,-20215,-956,-2697,-9193,-328342,-43348,-2146,11500,6357,-952,-13482,557,74641,-79427,-26920,-7467,-12340,19507,1299,7828,-11967,18069,-2297,5937,-1523,12456,-8048,8253,-7593,9054,-2264,28430,-32878,8241,difficult
634403,81215,38179,7820,12606,11429,-556565,-25105,-31109,-7134,-10892,-6385,61511,5822,-21235,6156,2143,1402,-608776,-60047,-28152,-5959,46,3547,-598366,-42064,-31357,-5213,-7550,-8218,-608564,-43119,-36298,-7002,-11532,-10078,618076,-670287,10410,-10198,30927,-65869,17983,-1055,9874,-6917,-3205,-4941,13290,-12115,746,-1789,13035,-2097,-7596,-3982,7787,2145,-11765,-1860,easy
79963,41414,7344,10735,6192,4554,1533709,268393,14961,27343,2586,8536,-70859,-23018,-651,7127,8171,5057,38937,420,5580,11015,1776,-1189,-52727,-8982,25768,4508,5934,5226,58896,16452,917,-3123,-4722,-3389,-1604568,109796,-91664,111623,-291411,23438,-9402,25434,-15612,6231,20188,-24851,-20216,3888,-6507,-7631,5585,-6395,4158,-10656,-3479,-6246,6415,-8615,difficult
535255,484902,95450,47272,22967,45595,-353084,-474583,-83334,-41677,-18864,-43940,-531817,-483287,-92471,-45315,-20042,-42655,-524092,-481719,-93085,-39241,-17801,-35666,-467228,-455885,-92504,-44281,-17680,-43052,-329673,-440722,-93499,-39755,-20526,-43733,-178733,7725,56864,137555,-8704,1568,25834,15163,-9137,-614,581,-995,-3638,6074,-5040,4526,-1178,2241,121,-2846,1285,6989,-7386,-681,easy
327966,23463,8231,6507,3934,5974,1047776,169731,147656,29363,35755,26764,-323146,-11244,-3839,-4992,-2852,-5046,-319097,-19747,-5807,-4276,-765,2223,-284224,-16527,-7729,-6113,-3295,-5349,-320735,-18407,-5493,-5368,1011,-1540,-1370922,4049,34873,-36511,-180975,-8503,3220,-1880,-151495,-1968,-1922,2236,-34355,716,-1837,745,-38607,2087,-2530,4306,-31810,7269,-7572,3809,difficult
146867,22147,15030,10246,8072,11674,272459,211,-9551,-7229,-447,1135,2269651,124744,-1987,-1866,6352,-1864,-136006,-21159,-12308,-8683,-5165,-9536,25747,2444,-10015,-9363,-6067,-8417,-101474,-8294,-8957,-7015,-5898,-9433,1997192,-2405657,161753,-127221,124533,-145903,23603,-10738,7564,-10321,2293,1058,5363,-6817,-680,2348,6799,-11517,-902,169,-2999,-7672,1119,-1016,easy
334085,107273,25977,15996,17304,7286,-282623,-45793,-20084,4292,-12614,10680,-201663,-99966,-22556,-15447,-15989,-6273,-322617,-101614,-24368,-8203,-15684,-62,-327453,-99025,-17431,-14523,-10603,3120,-228446,-71330,-19277,-14867,-13976,-5345,80960,-120954,-4836,99007,-54173,-1648,2589,27695,-2472,-1812,6937,-1846,-19739,7244,-6320,-344,-3375,305,5081,-3373,-16953,6211,3182,-8465,difficult
33900,16878,16726,10341,7491,4956,263525,9477,-191,25850,9761,55,-9205,-3422,-14200,6532,32125,-417,13381,-2685,24790,22697,-4316,305,76667,28854,26229,25149,-2244,-1036,1231446,164002,98353,77924,12795,64254,-272730,22586,63286,1154779,-12899,737,31539,135148,-14009,38990,1439,72124,-19318,16165,2452,52775,22364,-36441,2072,15039,-472,722,-1341,65290,easy
222842,25159,5423,5092,7699,4474,-33442,358,-807,-3112,-6388,-587,585816,-4639,1858,-666,5078,10893,-200806,-13484,4668,8203,1711,2122,-150011,-18254,-5316,-3187,-5228,-2718,-136067,-14456,-1490,-3825,-7223,-3688,619258,-786622,50795,13944,-4997,-8845,-4770,3798,2665,2810,-9984,3826,2446,8869,-11390,-638,11466,-3367,-6939,-1995,11480,-8771,-4840,-970,difficult
113310,29936,5779,6222,9767,6941,-84892,-4989,-590,-2206,2476,20168,11395,-14918,2688,-1538,-5458,-4831,-62417,-8750,5771,2951,4827,16600,121917,34793,-853,6305,-6044,-2718,-76818,-24854,-4464,-4296,-8701,-5940,96287,-73812,184334,-198735,-9929,6168,43543,-59647,3278,3083,-6624,-3611,668,4489,3354,-10601,-7934,10285,-10871,-2657,-24999,21431,-19318,-3222,easy
88358,16614,9323,9155,5138,5217,64030,9885,-9149,-7664,-4594,-4277,2156198,38626,6885,15383,13933,7044,-76758,-12637,-9025,-7426,5698,-2245,117794,-9251,-3684,-1258,-883,3385,-84535,-12917,-8116,-8558,-2589,-3527,2092168,-2232956,194552,-202329,28741,-51263,3386,-3666,16034,-15910,5341,-4432,23047,-22809,6168,-7300,18527,-8235,-6581,-1706,11321,-9289,5630,-6912,difficult
92024,22014,5779,1925,4541,5833,145680,44903,-2324,2665,2347,2432,-89432,-20863,-4479,-1566,-3677,942,976970,311720,10911,3174,3373,1862,-46740,-13209,-4074,373,401,-1986,100073,5879,-5182,235,-2852,-5277,-235112,1066402,-1023710,146813,-65766,332583,-324929,19088,-2155,15390,-14985,-1108,-4231,4740,-2801,-138,-6024,7050,-2972,-3253,-1490,920,-3848,-3291,easy
10370,7396,4099,4892,5506,27054,878260,220789,22029,5742,3267,-16085,1544645,159702,36447,13319,6717,-5715,107794,1075,-3285,-4252,-4285,-22507,360233,10500,2532,-46,-3297,-23472,171525,72415,267,358,-1364,-25318,666385,-1436851,252439,-188708,-61087,-158627,9425,61915,14418,-39732,5817,-2265,7577,-17571,4206,404,3450,-11002,988,1933,10370,-16792,-965,-1846,difficult
105478,38328,7531,6837,3620,5941,927280,82331,27979,10175,8357,1704,-91685,-23296,-6231,1865,923,-1852,-99478,-33371,-5296,-2932,-1722,-1304,-94924,-28925,-2157,-2994,-786,3276,-48643,-1594,10695,-4040,-1932,-3908,-1018965,-7793,4554,46281,-105627,-10075,4446,27331,-34210,935,3139,12852,-8310,-4797,-62,-1046,-7434,-2645,936,-1146,-3556,548,4580,-7184,easy
350884,33279,18353,8205,21505,14297,-63504,-17635,-12403,-1377,-18353,-8876,920787,120547,28451,43962,-5732,3664,-348202,-22818,-11603,-3443,-11926,-4913,-210336,-19525,-14740,-7357,-20508,-13717,-298924,20981,2805,2961,-15896,-4411,984291,-1268989,137866,-88588,138182,-143365,3293,40506,40854,-40054,-3137,17545,45339,-47405,-3914,10318,12621,-6194,-8582,4612,12540,-8577,-8804,9306,difficult
27719,9070,2539,5834,6913,5167,22470,-3635,1307,-3816,-6191,-3689,-21938,-6424,-2360,-5072,-5445,-1933,-24869,-3380,2168,8038,-1251,17975,-9146,-2094,-188,-3696,-4687,524,-25252,-1256,-654,-1824,-207,5170,-44408,-2931,15723,-16106,-2789,3044,1286,838,-3667,4528,-2356,-466,-1256,13110,-11734,1872,746,4194,-3436,4480,1756,19908,-17451,4646,easy
76421,39733,7980,4144,6116,6335,-70187,-34231,-2832,1016,-3476,3523,-5999,-37544,-5156,-2341,-5656,-5956,211151,-16693,-6237,-620,-4905,-2306,150637,-29495,-4905,-1919,-4198,-1060,-64022,-35616,-5525,-2731,-4856,-3081,64188,217150,-60514,-214659,-3313,20851,-12802,-6121,-2324,-1081,1332,-620,-3357,1721,-1299,-812,-2180,751,707,-658,-9479,3650,1246,-2021,difficult
1081950,78254,15488,16291,13461,8978,-839661,-28037,-14568,-5385,-3196,-5607,-1065862,-62414,-6747,-13377,-8576,-1568,-1072544,-71293,-11579,-14507,-11341,-7165,-926001,-43994,-6615,-15757,-11863,-6958,-974955,-13758,-13611,-10713,-9494,-7641,-226201,-6682,146543,-48954,-34377,-8879,27299,30236,7821,-4832,4964,-6996,-7992,-1130,-1250,5044,-5380,-2765,-522,2369,4039,-5597,207,-683,easy
510882,38306,20290,18754,11260,14156,15281,-18037,10781,-10788,22552,26603,-446612,-22796,-19972,-13013,-10299,-12859,-97038,31879,-9788,35891,27325,2934,-384476,195487,41627,-1573,16915,58594,552277,2710,-17881,-9165,6847,719,-461893,349574,-287438,936753,-4759,54675,163608,-192777,-30753,10184,51415,-59508,-2225,48904,-37464,-7592,-32851,37624,-10410,-10068,-39462,15793,55660,-57875,difficult
195424,31403,6509,7450,6516,6925,20296,27140,12110,5604,17925,11904,-187049,-20392,-2163,1756,13653,2032,-43193,-16875,-1524,-3700,-3671,-2780,-185206,-25195,-5757,-5597,4036,24640,458365,648973,57102,9617,38929,63558,-207345,143856,-142013,643571,-47532,3517,-8320,674168,-14273,639,-4233,62859,-3848,-5456,-1897,15214,-4272,-17324,7707,34893,-9872,-4812,27420,38918,easy
141199,48206,5561,4149,4829,1959,168350,-18548,1398,68,-2954,234,-38590,-33709,-373,5261,-647,2462,-86278,-22987,-2482,-1478,3831,4754,423274,23237,-3694,370,8562,7098,503156,113056,38491,2997,8722,4003,-206940,-47688,509552,79882,-15161,10722,46224,89819,-1771,-2109,-1212,42185,5193,-6739,1848,2627,2307,4478,4731,160,2228,2292,2344,-3095,difficult
1195079,155819,35979,49601,18040,31264,-934411,-124646,-32051,-41705,-13719,-27371,-1156117,-130095,-16432,-36256,-6975,-11516,-1110645,-148346,-34993,-48232,-17419,-30144,-1085963,-143703,-34084,-48769,-16798,-30448,-1189496,-151591,-31853,-45730,-15440,-26254,-221706,45472,24682,-103533,-5449,-18251,4643,-7888,15619,-18561,909,2231,5449,-11976,-537,3039,6744,-10444,621,1358,15855,-18628,-304,4194,easy
