delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
1001575,342349,54917,33285,12129,24845,56464,12683,-168894,-114837,23971,-11400,-2394,12600,15912,8118,54820,918979,18343,23685,29276,10169,10111,21979,easy
608319,95644,24739,10600,5315,6392,13958,4272,584750,-28291,-11277,3618,16794,7981,-1426,9753,-205342,20830,-15796,3821,3491,17485,20416,12544,difficult
501552,73937,21766,9171,10032,14955,13940,8022,454589,512324,31800,19857,34448,6307,71055,17833,-45978,228227,19925,2819,6734,1736,3374,-4972,easy
978338,77136,13705,8070,7466,6852,4207,3104,-741580,-70972,-6178,-6387,-6253,-4736,-2331,-2022,-673397,381267,22781,11144,-1678,5796,5776,3387,difficult
1626316,567795,70844,178857,29884,52126,53248,44616,192399,-424428,-68423,-158195,-4166,-35283,-31079,-36420,522347,-445592,-35767,-125731,3116,3332,41747,-16711,easy
294753,43848,11701,10480,4132,11173,9591,4923,141234,286676,7323,7323,21285,4857,7527,2431,187046,-26167,12238,4295,6940,78481,12387,37924,difficult
1149418,277534,126407,44654,46787,38946,37298,21575,-681772,-70821,-105988,7767,-25046,-31089,-15042,-12388,268171,654271,-79716,46127,-2822,44070,63293,15118,easy
1216019,73197,14628,16693,17485,18040,14476,4690,184943,234254,24732,17703,17731,14544,15382,13948,-14751,166745,77710,32024,31370,63436,26303,38207,difficult
795090,207657,39272,15658,9448,9074,15018,4983,-359181,-9445,-31344,15329,8339,9254,4538,4204,185355,-198251,-32467,-14032,-6976,-2040,-12073,-1635,easy
1272382,335597,38240,32835,36876,25469,24415,27156,-1190959,-317012,-27047,-25893,-26836,-22193,-17838,-25416,1323875,625103,65345,-5726,-12554,62115,8854,-6240,difficult
678453,158115,27093,8472,9890,9419,10643,8065,21307,-139103,-23593,536,1853,11829,12057,3601,104709,533877,-22633,6415,9837,17425,13369,1894,easy
691354,232643,29567,14050,12829,23439,16459,13918,-623094,-219797,-27302,-5614,-1776,-12983,14616,-6455,-631126,-196250,-28854,-11763,-9868,-9365,-12823,-2018,difficult
1269582,181270,25077,6781,11573,28703,29028,14852,-753368,-91282,7113,-749,-5901,-17864,-8167,-7529,-1111326,-138014,-21129,-2255,-6066,20679,-23618,-12664,easy
942223,283666,43469,54839,20221,44775,32059,18205,-38790,-153204,-1890,9168,-17110,-19788,17121,-4579,-145272,-162971,-35106,-49374,-18286,-40566,-27793,-14711,difficult
1384311,79504,28304,10373,11818,21442,8113,7361,-1293619,-35636,3089,8528,-1563,42730,13650,11696,-1341492,-56767,-19043,-8659,-11120,-20255,-6235,-6809,easy
1022701,116828,29798,6397,13002,12855,9351,12507,707150,81986,-17500,487,14608,2743,12275,-7506,-184335,-69647,-9683,16275,10206,13031,13494,-5429,difficult
546732,98715,18329,33326,16603,18218,10258,5491,-332497,-38413,2678,-26003,-13850,-7544,-4481,4066,-497479,-64264,6753,-16278,7577,5823,6565,30850,easy
642291,150357,19533,14109,15518,19997,23154,9413,235158,499099,214459,125359,27366,60983,31489,43633,-452645,-89964,-12780,6298,-9136,-11878,-20685,-6302,difficult
869940,572411,85716,30394,34249,34415,29265,44688,-160133,-307949,-25357,-1932,-31080,-22533,-17485,-27346,-638332,-516670,-40332,-26960,-21423,-25452,-16515,-30601,easy
845258,237989,94528,60169,15184,32874,32290,20396,-408307,-189115,-87334,-40356,-11884,-26409,-9100,-14630,-800854,-209960,-72948,-48623,-12745,-21104,-24140,-18433,difficult
767800,107932,84813,16300,38700,11022,20236,8987,946429,-37348,-81005,4895,-34409,-5002,124,181,-627236,-49279,-78211,-12769,-36190,7703,-10006,-2798,easy
248761,98559,8740,9567,3881,5940,3616,2534,12268,-66989,2742,6268,13304,54899,17083,7774,-105092,-97333,-503,-7148,-2462,-5133,-2199,-1470,difficult
322296,152799,42781,13589,10452,16746,16466,14765,842736,258111,68897,-2462,10071,4229,18318,24353,77328,-132993,-12647,-8887,-2158,-9128,-9349,-10255,easy
753362,58317,30789,24354,11707,18970,30438,12877,376787,283472,148412,105087,52288,93854,107258,24991,-147545,178849,101763,41859,34823,48331,18862,12034,difficult
576150,31071,23882,18651,10295,20763,30803,14452,-360523,190690,214545,20218,13776,5847,34129,5909,-400714,91269,-14385,-9833,2980,-8714,-21404,-5163,easy
1011155,544603,33873,38316,27150,54196,54333,20124,780184,-417512,374,-2771,-15076,-30906,-17686,-14209,271598,1466296,146954,9601,74494,-17201,-9381,35049,difficult
703743,475535,126609,27122,24299,33590,66899,23180,338784,-396794,-121351,-16179,-19714,4590,-46883,-17210,-158789,-400837,-98400,5007,-17626,-18188,-23872,-12080,easy
1469515,578124,69015,47481,28878,27867,79989,35463,185054,205510,115641,53695,-6704,130661,-5385,8272,-1230830,-361375,-41663,-29344,-18398,-18677,-70269,-20708,difficult
1315765,408576,48410,51830,29923,21262,58264,18642,-262865,-184906,-25263,-31174,-8682,15900,-44546,-6114,-449873,-317428,-29994,-29268,-21701,-10531,-50593,-12056,easy
1431153,433097,58497,61488,25697,33280,27769,20224,-1051970,72301,109621,-14222,-2577,-1971,22954,-2542,-82279,-312706,-56091,-35562,-13963,-14347,-6390,-14241,difficult
1185359,199591,45101,76254,21343,34857,29485,23184,-3568,-70624,-24444,-59058,-12388,-18912,-5373,-3102,-502791,-101046,-30702,-60611,5142,-14778,-4024,-6963,easy
271860,117568,13354,8750,2498,6045,5128,4059,970315,63506,55662,35240,5801,7372,6534,1253,1160986,-47175,37947,2359,5863,10249,12144,4416,difficult
642598,242123,20916,12396,5184,17785,15599,6817,191675,-10013,-16992,-408,5663,1213,62420,2451,-186773,-197564,-9601,6033,1904,-8289,-12973,-3582,easy
554924,150220,7737,13213,13476,18921,17913,9786,-81769,235985,21345,31565,-3289,-11396,-11567,-1513,-466031,-120381,-6245,-8908,-11666,-15731,-17320,-6710,difficult
911299,670543,123343,50316,20394,26267,49504,24957,-102697,16445,55868,79106,41877,96010,61128,99602,-23264,-467337,-81049,-6376,1351,6860,-41013,-13469,easy
437417,68813,32126,12694,9658,6686,8629,6920,-393367,-51257,-20413,-11079,-5509,-336,1104,1986,-331608,-9719,-21357,-10497,-4585,9133,-362,-2396,difficult
542924,123093,30437,31585,21764,22905,18924,9000,2885242,238596,44930,64503,43436,32020,4084,8092,158034,145169,41518,17281,-2698,20201,-1968,1875,easy
1317093,168840,15434,14948,20212,21563,12781,7602,226766,942630,155517,71851,87721,96663,81962,83898,1194358,1131293,52850,125407,31565,74416,56472,41330,difficult
553755,171803,27173,19395,23321,20871,20195,4651,708098,-123759,-4037,-7640,-6876,-74,-16069,550,1089198,345756,124360,84695,45561,103743,99443,17234,easy
796233,299514,44798,25670,64212,36423,23152,15345,485444,15359,-24150,24224,-57995,10040,-4669,-8694,-441264,-238206,-36529,-22330,-60984,-27154,-19109,-13790,difficult
763488,131655,34693,16043,18972,17584,23253,8087,-636214,-110681,-25707,-8179,-7992,-14054,-20726,-5413,798164,-18817,31024,12084,45521,16423,42582,-361,easy
119892,29974,5368,2993,3920,2778,1689,1087,-27682,-27941,-368,-1112,4074,1908,2558,2822,-24390,-2238,562,1354,722,4901,3712,1700,difficult
681255,484681,62309,43962,35438,53396,30001,18663,1033362,-62459,-18791,3799,-12275,19001,-1881,-5367,-527169,-427182,-46550,-35663,-20925,-43690,-17800,-13684,easy
205203,30170,18698,6318,11161,16160,11269,12418,1525346,182356,27929,18024,10473,41711,21324,2059,182550,24295,-11833,-2690,-10323,-7526,2490,-7482,difficult
917763,397179,81753,37509,68980,63132,29178,40243,1144914,-213738,-17060,-27662,-19276,-7325,-4952,-26297,-125861,64797,-34678,-22763,38327,52421,51,-30347,easy
1712742,538794,142553,30710,131700,79132,109925,47339,-1220942,-495791,-140191,-26956,-123666,-73630,-107642,-42830,-457442,1133003,-4950,64383,-57577,6409,-66827,-15560,difficult
1577111,249190,34924,14986,29851,29925,17884,27910,-203973,-136380,-4531,2507,-20441,-19391,-8754,-21049,-1470745,-169376,-28059,6899,-25230,-7843,1676,-20564,easy
1522051,167733,25444,14682,14704,19154,17169,7949,-1230161,-155357,-14058,-13068,-11959,-14660,-11859,-3054,-1134005,647164,90840,49704,76871,46210,35278,19961,difficult
993485,158970,21363,18823,21023,25647,17828,8632,-663,-24181,-13694,535,-13244,-15279,8986,-3934,979021,-10134,9970,-300,-531,2390,-9137,-3081,easy
769926,61582,18995,22091,24361,13243,17305,8282,1049813,63753,24658,49782,13801,48433,68396,26783,-302111,18081,-8247,-16594,-22785,4656,-4786,-3024,difficult
374666,69474,7345,19271,16952,23043,17122,10106,1257484,152172,667,-14015,-3127,4943,-11783,-1636,-27869,98330,32669,-9908,16394,2354,3212,-3137,easy
299475,144724,102365,70289,17175,21424,35446,26803,156035,-104821,-71343,-62469,-13005,-18857,-33141,-22730,483079,-119208,-98711,-57001,-11220,-16318,-27929,-25724,difficult
617988,128309,42195,24317,23800,17720,24525,7509,23369,25559,-13460,680,103,19828,-6793,1458,-589760,-81320,-35049,-14367,-22014,-9963,-23528,-4982,easy
843980,393396,42242,46470,21855,34270,35155,17204,1386155,-123328,8515,-32445,9249,-13310,35556,8703,-796553,-103007,-32323,-35498,-18432,-23246,-28398,-14851,difficult
822910,196599,23130,22336,36715,28945,28259,22906,-465753,-16169,-3729,521,-13904,-170,505,-1174,-728143,-138298,-11667,-18156,-31721,-22679,-23543,-20901,easy
1027717,64024,8955,12144,5952,11237,10807,10083,548403,65929,28662,52310,8059,3394,2019,-975,-845213,-21596,-282,-10795,-3960,-8751,-4848,-6736,difficult
648877,278300,9377,21528,54791,28932,32985,20216,2328005,-28100,9994,19167,-36808,4673,7878,-4574,63337,-30424,-6153,-13982,-42548,-3862,-23028,-15817,easy
869633,680992,54982,36221,140908,90899,86798,59803,229869,-195157,180825,48018,-106461,-13826,-44178,-13447,874853,-518043,46079,-27710,-118682,-65508,-60093,-51153,difficult
1093522,219208,49041,66427,24495,44980,75414,24334,-793975,-195348,-45566,-48591,-19490,-39203,-71606,-22432,1432890,981184,43217,134395,103570,33022,91921,9357,easy
1088967,354540,170939,39834,27046,33176,51235,34134,191044,-120337,-150331,-12202,-8968,-6715,-25848,-20740,-325691,-319036,-155863,-38235,-21239,-30092,-47492,-32561,difficult
1525630,507648,53667,32654,18791,49116,30861,16824,-637845,-316526,-46850,-26904,-8900,-27221,-23684,-11836,-1468432,-435332,-48452,-24795,-15487,-46374,-27249,-14283,easy
922069,193982,38746,6322,12471,22437,28553,9817,-779289,-169222,-36907,2228,-10104,-17569,-27477,-7222,-573795,-162125,-36017,-2895,-11746,-18924,-23556,-8315,difficult
516034,135869,7182,10707,4987,10036,11310,7266,389329,309588,123107,48959,75033,28021,31575,18135,309722,-82601,-100,-141,18062,11064,-6002,-1362,easy
468209,51069,29332,20177,5796,9757,7711,4199,2409951,183521,63275,3888,32218,27308,35047,16715,335744,32595,-17981,-14695,-1101,-463,66,4740,difficult
1446283,286666,43945,23023,24215,34727,77016,22480,-854133,-252051,-21515,-17748,-17602,-30342,-70162,-19331,-197092,288140,75512,51990,12948,108125,-26653,13462,easy
656693,70606,9167,5265,7265,5707,4847,3781,2047137,140251,48648,67669,21825,101598,54924,22171,473346,77155,5160,35660,23474,24688,29331,26057,difficult
