delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
536406,75373,11437,5672,7919,4887,2151,1453,-506969,-58200,-9325,-4833,-6792,-3904,-1154,-1075,-422116,-71120,-11374,-5302,-7461,-4119,-2047,-1343,-498917,-43519,-863,-2327,-5181,-2793,-625,-752,84853,-76801,-12920,27601,-2049,10511,-469,2975,-669,2280,-215,1326,-893,1422,-268,591,easy
109895,47168,13319,3124,4610,2645,1349,945,12011,15919,-2971,-288,-542,532,-57,656,-85855,-43349,-12423,-2767,-3929,-2030,-809,-480,78475,67825,89726,20890,25087,23325,13112,22234,-97866,164330,-59268,111174,-9452,102149,-2479,23657,-3387,29016,-2562,25355,-752,13921,-1136,22714,difficult
80373,16559,3250,4128,2427,2100,1008,318,-6353,-14570,-2455,-3710,-1117,-1240,-857,-74,-57517,8106,3541,445,1593,794,-102,142,-74014,-691,1820,213,-1599,1115,418,154,-51164,-16497,22676,-8797,5996,-1721,4155,-232,2710,-3192,2034,321,755,520,216,12,easy
17062,12747,6305,5489,19422,14920,16771,6757,52058,383,-5832,-4205,-15635,-11629,-15358,-5295,6478,-3401,-3654,2146,-12624,296,-8981,63,27801,6159,-247,13733,-10754,-3417,-662,600,-45580,21323,-3784,9560,2178,3407,6351,11587,3011,1870,11925,-3713,6377,8319,5358,537,difficult
117296,21589,1612,3897,4316,2454,916,651,141912,39646,9472,11496,5845,14286,6177,1252,-109745,-12563,3196,19717,6794,14003,2960,512,-94946,-5130,4431,-2639,-2717,-289,752,-111,-251657,14799,-52209,7433,-6276,1235,8221,-22356,949,-9511,-283,-14292,-3217,-2208,-740,-623,easy
618590,100171,17524,17007,9213,7738,3661,4786,-229494,-84613,-14043,-15677,-4753,-3949,-2267,-3412,-397360,-51650,-14921,-8300,-5506,-2450,615,-932,-393740,-69883,-12412,-15135,-7131,-3358,-1645,-1166,-167866,3620,32963,-18233,-878,2509,7377,-6835,-753,-1625,1499,-908,2882,-2260,2480,-234,difficult
258406,115670,5603,15710,15109,18813,18145,12645,-233249,-88579,-2785,-13070,-11561,-14478,-15456,-11302,-175341,-104841,-292,-5424,-6930,-13000,-16756,-9678,104190,252316,135143,14166,26753,2528,2001,7672,57908,279531,-16262,357157,2493,135435,7646,19590,4631,33683,1478,15528,-1300,18757,1624,17350,easy
76882,41222,11249,5471,4022,2827,2946,1209,2505528,296646,26187,45394,27794,6337,2642,3151,193624,44526,-2788,2517,4597,-141,-1214,-474,-35426,-15500,-7158,-4138,-2180,-1245,-1317,-553,-2311904,-229050,-252120,-60026,-28975,-4370,-42877,-6655,-23197,-6777,-6478,-1104,-3856,-103,-3625,-79,difficult
529782,81038,24985,24791,7131,16384,12016,5696,-264290,-10821,-9306,-17110,-1323,-12604,-10129,-4078,-425199,-59076,-18628,-20837,-5283,-13081,-10952,-4415,-304982,-35539,-15022,-17221,-2737,-10513,-9435,-4867,-160909,120217,-48255,23537,-9322,3606,-3727,3616,-3960,2546,-477,2568,-823,1517,-337,-452,easy
442863,266128,68608,24885,35247,28007,30774,25132,342480,-165064,-54868,-12903,-12743,-21289,-20653,-9886,84633,411064,-10731,45971,47841,74303,62243,4669,-148485,-207454,-49012,-17368,-19310,-19039,-23161,-21908,-257847,-233118,576128,-618518,44137,-38281,58874,-63339,60584,-67151,95592,-93342,82896,-85404,14555,-26577,difficult
98820,23050,639,4258,1479,1702,1047,520,467432,-986,8414,1525,2057,875,-422,695,-7962,15430,7636,644,-287,2140,79,548,-88689,-10512,3485,5010,3098,22705,5888,1166,-475394,-80727,16416,-25942,-778,-4151,-881,4366,-2344,3385,1265,20565,501,5809,-147,618,easy
119255,18278,4635,5172,4105,3009,1788,869,-96051,-9740,-2955,-4740,-3759,-1986,-1308,-751,-90942,50506,28832,3870,9530,8300,944,2115,-37113,97806,11623,31268,4240,14047,4434,1158,5109,53829,60246,47300,31787,-17209,8610,27398,13289,-5290,10286,5747,2252,3490,2866,-957,difficult
117290,27496,4176,3155,9021,7957,8134,5194,-29174,27205,442,-2335,-5318,-5290,-5304,-2926,205649,1367,2947,1805,4196,-3722,-6106,-279,81706,-9666,-1306,-1820,-2586,-5574,-5995,-4326,234823,-123943,-25838,-11033,2505,-4253,4140,-3625,9514,-6782,1568,-1852,-802,111,2647,-4047,easy
55327,17724,5224,13260,7809,10561,8444,3760,-42662,16455,11567,-10726,-4779,-8352,-6367,-1756,135316,-2966,-1119,-8147,-5124,-4852,-3881,-1003,-5644,58,-3792,-10830,-6207,-8064,-6258,-1640,177978,-140960,-19421,3024,-12686,-2673,2579,-2683,-345,-1083,3500,-3212,2486,-2377,753,-637,difficult
22141,19703,4975,9698,8951,4831,2750,1381,36582,-14321,-3815,-9096,-8448,-3924,-2532,-1256,-71,9349,35370,9732,-1303,1607,112,856,12839,-15009,8654,-3762,-7144,-1990,-1127,-873,-36653,12910,23670,-24358,39185,-26716,18828,-13494,7145,-5841,5531,-3597,2644,-1239,2112,-1729,easy
112235,54937,13554,12769,13434,13334,13697,4710,4942,-23647,-10773,-7442,-6314,-3728,-8230,-2302,324017,-1567,-6283,-417,-5004,-8136,-9974,-3048,-75396,-35400,-5607,-8538,-2848,-4290,-6832,2534,319075,-399413,22080,-33833,4490,676,7025,-8121,1310,2156,-4408,3846,-1744,3142,-746,5582,difficult
330072,83611,31153,10105,4738,6824,4505,1924,-266410,-29939,-29736,-8783,-1767,-2329,-2692,-1525,-269629,-50913,-30135,-8487,116,-4299,-2240,-1306,-294397,-80644,-30500,-9504,-3909,-6173,-4312,-1709,-3219,-24768,-20974,-29731,-399,-365,296,-1017,1883,-4025,-1970,-1874,452,-2072,219,-403,easy
604656,45428,8879,7018,6540,12576,7990,3143,-559647,-10188,-5594,-1603,-923,-8866,-5357,-604,-565493,-34682,-1633,-5161,-1441,-10828,-6610,-2277,-567842,-7350,-2364,18669,7654,3324,1517,1893,-5846,-2349,-24494,27332,3961,-731,-3558,23830,-518,9095,-1962,14152,-1253,8127,-1673,4170,difficult
68705,38527,15199,7850,13589,9079,4479,2848,490327,75039,17091,21182,43361,18691,19328,3023,795287,4142,-11862,49,-2674,-2453,714,337,-59025,-27143,-14701,-442,-1490,16034,3639,4631,304960,-854312,-70897,-31285,-28953,-2839,-21133,-491,-46035,1184,-21144,18487,-18614,2925,-2686,4294,easy
213271,9740,7239,7629,8287,8594,3000,1974,732967,55951,35710,86067,12200,13985,6846,2515,-64754,44848,9901,-703,9075,-1474,1530,-891,-180637,-7775,-3484,24104,-3253,-2019,1561,-853,-797721,-115883,-11103,-52623,-25809,-13385,-86770,24807,-3125,-12328,-15459,-545,-5316,31,-3406,38,difficult
130279,17898,9030,5301,4989,6174,1745,756,-103963,16585,-4128,-3869,-3976,-3077,-985,365,-110360,-12,-2464,-2595,-3285,-2828,-769,-98,-76204,-12112,-7904,-4861,-4046,-5830,-1481,-509,-6397,34156,-16597,-12100,1664,-5440,1274,-2266,691,-761,249,-3002,216,-712,-463,-411,easy
39367,23972,14012,6754,5720,5885,2609,1650,116198,-1787,-11450,-2214,-3282,-2336,80,-218,51706,21962,-12547,3744,1323,-2651,1725,-1035,61370,23694,-12053,-4394,4268,-3430,-1427,-606,-64492,9664,23749,1732,-1097,494,5958,-8138,4605,2945,-315,-779,1645,-3152,-817,429,difficult
30375,27652,5643,15235,16574,12918,5060,3191,80478,1074,-4532,-13826,-12549,-9478,-4099,-2631,1190676,178079,30041,535,-7134,6928,281,-824,17623,2641,21679,2223,-14127,-10984,-3285,-2257,1110198,-1173053,177005,-175438,34573,-8362,14361,1688,5415,-6993,16406,-17912,4380,-3566,1807,-1433,easy
91960,47198,9066,10580,5527,4811,2860,1810,-27452,-25328,-2731,1722,7815,701,213,521,8741,102476,-1491,-7465,1499,-1025,-1021,382,100276,42112,1053,-5654,-3005,-266,-1578,-1009,36193,91535,127804,-60364,1240,2544,-9187,1811,-6316,-4504,-1726,759,-1234,-557,-139,-1391,difficult
302307,111491,23862,29168,11398,13856,8110,4450,95382,-49732,-20808,-23426,-7921,-3748,-4527,-1254,1397273,384563,-14571,-22439,8536,688,-4087,-2112,-288409,-110373,-21973,-26200,-10784,-12270,-6405,-4015,1301891,-1685682,434295,-494936,6237,-7402,987,-3761,16457,-19320,4436,-12958,440,-2318,-858,-1903,easy
150669,50422,20417,12775,16497,8027,6820,2874,260653,54084,44938,33713,21836,24234,-131,3201,-25332,-6741,-18640,-4205,-9400,-5183,-5578,-848,-147399,-47657,-18510,-11126,-9893,-4892,-4079,-1291,-285985,-122067,-60825,-40916,-63578,130,-37918,-6921,-31236,-493,-29417,291,-5447,1499,-4049,-443,difficult
79488,71329,16110,9002,14028,14905,13790,4462,-28271,-34234,-12305,-6833,-12562,-13609,-11554,-2698,87245,-49586,-11537,-5945,-7344,-11981,-11873,-3031,-350,-60534,-15544,-8243,-13175,-14521,-13527,-4337,115516,-87595,-15352,-10948,768,-4007,888,-2298,5218,-5831,1628,-2540,-319,-1654,-333,-1306,easy
105293,65440,9695,8415,9553,8433,4567,2252,2182377,163002,53714,147614,93800,26119,32207,50576,90752,-30124,-4121,-2227,4310,-6402,-1863,393,246379,-40010,-7524,-2747,-3627,-647,21186,5878,-2091625,155627,-193126,-9886,-57835,-3403,-149841,-520,-89490,-7937,-32521,5755,-34070,23049,-50183,5485,difficult
77168,34769,22462,4443,3474,4748,6779,2027,-60602,-32031,-14032,2552,-2675,-1040,-4265,-75,-28573,-293,-16570,-1918,-210,4729,-3741,-478,31034,11383,-10161,8746,357,644,-5697,-1097,32029,59607,31738,11676,-2538,6409,-4470,10664,2465,567,5769,-4085,524,-1956,-403,-619,easy
115242,33668,11970,4260,3800,6950,2439,1244,-889,12049,-9089,-1756,-2043,-4094,-1413,-437,185955,12193,15760,3178,1984,-3515,-1076,-618,-35796,4084,-4453,291,-1133,-3937,-1802,-315,186844,-221751,144,-8109,24849,-20213,4934,-2887,4027,-3117,579,-422,337,-726,-181,303,difficult
653070,70995,7173,29050,10536,17224,8565,2958,-646128,-63400,9792,-21967,-7469,-3983,3379,1006,-301227,-43443,-6409,-23951,-3010,-11949,-3303,-2350,-582133,-43444,417,-28128,-9117,-13467,-7262,-1980,344901,-280906,19957,-1,-16201,6826,-1984,-4177,4459,-6107,-7966,-1518,-6682,-3959,-3356,370,easy
41293,19237,4412,6415,3481,3228,1806,1342,265043,68881,4997,-2005,3538,1836,1819,-783,-1175,42253,21776,4519,976,2315,557,-310,1115294,64589,3931,45647,52430,7034,10691,4027,-266218,1116469,-26628,22336,16779,-17845,6524,41128,-2562,51454,479,4719,-1262,10134,473,4337,difficult
522830,101503,5314,6623,8070,6934,3929,2801,-205941,-30825,4928,382,6968,10482,6764,710,-393669,-95921,-4608,-306,-2651,-4426,-1223,-1421,-293762,-98167,703,-4449,-6158,-2999,162,-817,-187728,99907,-65096,-2246,-9536,5311,-688,-4143,-9619,-3507,-14908,1427,-7987,1385,-2131,604,easy
164017,12649,3815,3396,3829,3043,2118,751,835372,639476,180719,25428,26954,5330,2879,1372,242602,15026,3915,7158,4481,11281,2022,2639,-87874,-252,-620,3863,-2171,-2288,-1853,-533,-592770,-330476,-624450,-15278,-176804,-4535,-18270,-3295,-22473,-6652,5951,-13569,-857,-3875,1267,-3172,difficult
787899,141521,58787,55920,20678,19322,47689,25856,-674482,-135029,-55705,-53247,-17654,-16975,-44851,-24796,-650965,-101863,-56367,-47196,26256,23444,17079,-3543,-611955,-54225,-48246,-45790,-14200,-13165,-41559,-17711,23517,39010,33166,47638,-662,8121,6051,1406,43910,-40456,40419,-36609,61930,-58638,21253,-14168,easy
93032,17691,4823,1971,3117,4904,1826,1199,1230470,208633,91807,6396,17772,5505,20187,32521,19101,-4252,-4291,-1749,-1890,-4312,-971,-715,1031519,41709,31743,22463,16547,2722,3990,1302,-1211369,1012418,-212885,45961,-96098,36034,-8145,24212,-19662,18437,-9817,7034,-21158,4961,-33236,2017,difficult
96627,12934,4043,7298,13564,11663,4368,2047,-43297,34546,-3036,-4509,-5716,-1890,-1468,32,160316,50638,27275,9957,65010,7950,7601,5343,-33571,22235,5921,4568,-8655,-8451,-1269,-1331,203613,-193887,16092,-28403,30311,-21354,14466,-5389,70726,-73665,9840,-16401,9069,-8870,5311,-6674,easy
1146262,135626,22726,25687,10918,10919,15680,11198,-836804,-90351,-12780,-17767,10233,-5820,-4581,-5876,-618099,-129918,-13649,-16070,-8956,-8390,-14268,-8785,-934363,-118796,-21660,-23963,-5674,-9557,-14455,-10029,218705,-316264,-39567,11122,-869,-8011,1697,-7893,-19189,3282,-2570,-1167,-9687,-187,-2909,-1244,difficult
160806,29294,2208,4265,6708,3841,1219,985,299481,93852,109519,65290,55209,13787,8218,7097,-8164,14798,6221,-1306,-4707,359,1487,2876,-149108,-5833,366,6084,3950,13930,5194,6890,-307645,-140944,-79054,-20631,-103298,-5855,-66596,7390,-59916,8657,-13428,13571,-6731,3707,-4221,4014,easy
472564,47129,18834,28005,24511,18862,7189,5540,-301894,-42252,-13724,-23301,-20844,-10656,-5618,-4730,-455942,55427,-11549,-13921,-10090,-2168,1242,861,437731,54747,47901,-28,-9665,-5378,-162,3057,-154048,893673,97679,-680,2175,59450,9380,13893,10754,425,8488,-3210,6860,-1404,5591,2196,difficult
46192,13014,1579,1233,2832,4030,1974,1314,871152,121643,1253,3340,6219,-1507,-178,301,25081,129373,10317,2518,8504,13451,6920,556,2929,20273,7504,1919,6594,8541,3671,1293,-846071,-22152,7730,-109100,9064,-2813,-822,-599,2285,-1910,14958,-4910,7098,-3249,255,737,easy
52961,11653,1621,1087,2247,1471,1013,812,1421625,350405,194960,66672,28822,19844,38566,44734,124905,-3298,-1084,-659,729,11,716,1056,2481066,79927,23043,42904,53599,70835,50438,54520,-1296720,2356161,-353703,83225,-196044,24127,-67331,43563,-28093,52870,-19833,70824,-37850,49722,-43678,53464,difficult
120475,64407,8313,7107,4004,3256,2325,882,101147,-42972,3493,-2576,-1230,-46,-1667,513,-57003,-41222,2173,-6766,-1773,-1988,-1906,-354,-86404,-55578,-6019,-6829,-3334,-2498,-1827,-588,-158150,-29401,1750,-14356,-1320,-8192,-4190,-63,-543,-1561,-1942,-510,-239,79,-867,-234,easy
28765,36914,21571,12065,13635,22578,4718,2640,309401,4535,893,-3303,-7036,-12563,6157,9725,612826,52925,40180,-1373,9829,-5021,5555,13738,-11365,-21326,-16603,-9735,-7275,-5410,1204,3215,303425,-624191,48390,-74251,39287,-56783,1930,-8362,16865,-17104,7542,-389,-602,-4351,4013,-10523,difficult
216055,31846,14691,8032,10795,4590,2772,1557,13188,-23857,-10982,-5889,-6742,-429,-1347,-355,-23875,97486,-3821,-1598,-5644,-119,1660,-1026,389802,195752,23551,-981,10813,9718,4554,5167,-37063,413677,121343,98266,7161,27372,4291,617,1098,16457,310,9837,3007,2894,-671,6193,easy
674899,48717,31694,13592,17402,9043,10012,7076,-635517,-5235,-20427,-10828,-14338,-6659,-7522,-5689,-619945,-38869,-28656,-10502,-16708,-8192,-9784,-6878,-10301,20854,-9153,-8726,1442,3512,-3400,-3253,15572,609644,-33634,59723,-8229,19503,326,1776,-2370,18150,-1533,11704,-2262,6384,-1189,3625,difficult
222043,62816,5978,13585,3894,6475,4283,1444,-128732,-39712,1830,-9553,-2344,-3819,-3442,-972,61803,-56572,4405,-5681,-1141,-3881,-2923,-415,-171270,1501,-1566,-12659,55,-2907,-2652,-409,190535,-233073,-16860,58073,2575,-5971,3872,-6978,1203,1196,-62,974,519,271,557,6,easy
117797,34314,9479,1689,6827,2339,4223,1309,197902,39422,622,23125,12798,6587,2600,7239,-37780,-27290,-2309,1654,1789,611,-2496,-403,131705,92512,14960,68907,19741,34631,11263,3189,-235682,169485,-66712,119802,-2931,17269,-21471,67253,-11009,17952,-5976,34020,-5096,13759,-7642,3592,difficult
481555,58130,14287,14520,6513,10232,2990,1955,-327665,-8907,-11071,-6083,-2286,-6446,-1628,-1216,-446109,-44862,-11902,-10752,-5272,-8589,-1853,-725,-461972,-42492,-11698,-11538,-5726,-7967,-1670,-753,-118444,-15863,-35955,2370,-831,204,-4669,-786,-2986,-454,-2143,622,-225,183,491,-28,easy
17087,13532,4155,3297,3047,3376,1630,1350,743090,170908,23533,9816,18809,3796,417,1773,32986,29164,-779,546,184,148,-495,-981,116658,9363,5578,9928,231,6747,2283,777,-710104,83672,-141744,-19801,-24312,6357,-9270,9382,-18625,47,-3648,6599,-912,2778,-2754,1758,difficult
25012,19142,2176,2556,2428,5768,2245,1865,488097,163420,27299,26765,65679,15632,5924,2906,2026,-7934,5429,-570,2111,-2544,-1038,-1036,576556,209801,1726,4364,13066,-2025,-522,-1051,-486071,574530,-171354,217735,-21870,-3703,-27335,4934,-63568,10955,-18176,519,-6962,516,-3942,-15,easy
44559,22966,10801,9000,17981,6653,3218,1812,112244,203657,36520,4391,35599,6496,14095,8430,106873,-972,41680,50758,18421,11054,40390,20623,55378,-12726,-7567,2356,-5949,-1654,2197,931,-5371,-51495,-204629,-11754,5160,-49247,46367,-48402,-17178,-24370,4558,-12708,26295,-38193,12193,-19692,difficult
58773,49706,7292,8821,5188,6235,3285,1560,135642,-3395,-5855,-5984,-2154,-2975,-1426,-635,825407,81946,659,1459,57116,15151,29388,8221,82356,-16527,5456,4999,9187,27079,9653,21823,689765,-743051,85341,-98473,6514,4797,7443,3540,59270,-47929,18126,11928,30814,-19735,8856,13602,easy
510178,82565,12844,18118,7117,4714,6400,2962,-467209,-68580,-11550,-10482,-954,2466,-4765,-2148,-496815,-73148,-5831,-16137,-3566,1647,-3998,-1193,-427013,-67330,-5674,-10194,-4661,2424,-4276,-892,-29606,69802,-4568,5818,5719,157,-5655,5943,-2612,-1095,-819,777,767,-278,955,301,difficult
187440,110338,48820,20008,26455,15502,11800,7428,1686184,341889,78483,15764,193629,19055,27431,13320,-12569,-95910,-45552,-17177,-12116,-10373,-8703,3042,-46112,-16659,-32293,23509,-16775,3149,12125,13376,-1698753,-33543,-437799,79251,-124035,13259,-32941,40686,-205745,-4659,-29428,13522,-36134,20828,-10278,10334,easy
359516,60500,35225,36263,9253,10962,5779,4225,533180,-13996,-28280,-28811,22316,6566,3026,-1566,-295387,7282,-25424,-20903,35092,19745,17035,10145,-347070,-48675,-32517,-29421,-806,520,22236,9040,-828567,-51683,21278,-55957,2856,-7093,7908,-8518,12776,-35898,13179,-19225,14009,5201,11711,-1105,difficult
526190,26612,5165,5205,6345,2796,1738,736,-220991,105572,682,3598,14805,6350,3650,3435,-456255,3936,-1476,-1923,-3660,-373,1080,-107,646294,257607,26515,11278,48159,93837,28739,26615,-235264,1102549,-101636,253671,-2158,27991,-5521,13201,-18465,51819,-6723,94210,-2570,27659,-3542,26722,easy
270076,40986,13677,5175,4296,4536,1494,1447,-240478,-2720,-7802,-603,-1603,-3213,-386,-716,-124471,-27995,-5690,1682,-2333,-906,-846,-993,-227748,-21919,-6141,-3319,-2584,-2398,254,-757,116007,-103277,-25275,6076,2112,-451,2285,-5001,-730,-251,2307,-1492,-460,1100,-277,236,difficult
235856,67399,42117,18306,15677,7707,3822,1870,-155158,-56118,-29298,-15867,-14700,-5894,-2683,-1133,-165648,-63549,-40777,-17370,-13774,-7171,-3521,-1724,-73264,-55190,-27647,-13931,-12932,-2299,-1561,-569,-10490,92384,-7431,8359,-11479,13130,-1503,3439,926,842,-1277,4872,-838,1960,-591,1155,easy
363680,198048,16187,22049,7618,11398,12638,6259,-291550,-173301,-13680,-20628,-6076,-10510,-12205,-5605,-236966,-190557,-15349,-20688,-6720,-10733,-12347,-5960,-121371,-98162,5429,-18924,7813,406,-2977,-543,54584,115595,-17256,92395,-1669,20778,-60,1764,-644,14533,-223,11139,-142,9370,-355,5417,difficult
