delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
302578,38805,8779,6864,22469,19149,14015,9684,-286658,-35055,-5652,-5059,-21708,-5427,-11104,-7978,-235959,-32834,-6077,-4137,-19712,-17788,-12992,-8482,-296967,-28887,8789,50860,931,3325,3151,2607,50699,-61008,2221,3947,-425,14866,922,54997,1996,20643,-12361,21113,-1888,16143,-504,11089,difficult
120256,75596,20101,14544,10153,13445,8033,6446,-112016,-64095,-13966,-11528,-2379,19222,3396,14432,-66145,-57234,-15160,-11715,-3725,-5320,-1464,-2910,186896,-60957,-17471,-11511,-2942,-5473,-4855,-69,45871,253041,6861,-3723,-1194,-2311,-187,204,-1346,783,-24542,-153,-4860,-3391,-17342,2841,easy
819854,231116,30470,36043,16829,15961,13510,9716,-719223,-49493,-22297,-30878,-11809,-12857,-10633,-6443,506905,-111809,-2905,-23083,4329,-10244,-9640,-7602,-625257,-151717,-6049,-32625,-14089,-11966,-10822,-9065,1226128,-1132162,-62316,-39908,19392,-3144,7795,-9542,16138,-18418,2613,-1722,993,-1182,-1159,-1463,difficult
668976,114274,19586,10366,6851,19592,9449,5866,-505800,-103792,-18573,-8585,-6594,-14269,-7855,-5049,-539028,4479,-6549,-910,1654,-8958,-2331,-2575,-658838,-103587,-177,-6144,19027,-4760,6472,1094,-33228,-119810,108271,-108066,12024,6372,7675,-5234,8248,17373,5311,4198,5524,8803,2474,3669,easy
356176,123152,13562,21226,7197,43901,67343,11864,-326308,-121603,7648,12106,6405,16325,-7172,12488,-237976,-96337,-8569,-18974,-1091,-34177,-52275,-7243,-270230,-96028,-10347,-13270,2085,-35084,-55847,-3265,88332,-32254,25266,309,-16217,-1778,-31080,5704,-7496,3176,-50502,-907,-45103,-3572,-19731,3978,difficult
103820,20854,10423,7141,7021,19386,10556,7439,794330,184220,-8150,12262,9902,-8585,7580,2217,307869,61690,81734,54766,22453,16118,11484,24352,-7359,-18042,-6751,320,2239,-6477,-91,-4012,-486461,-315228,-122530,-79732,89884,-88485,42504,-54446,12551,-20214,24703,-22595,3904,-11575,22135,-28364,easy
334035,18222,6231,7928,5558,9751,2928,7765,-331131,-2028,-1709,3568,2842,22588,19104,3873,-330416,-9978,-3311,-1308,15778,-3224,6236,5078,672204,43064,11120,-7298,2649,262,1304,-4370,715,1002620,-7950,53042,-1602,14431,-4876,-5990,12936,-13129,-25812,3486,-12868,-4932,1205,-9448,difficult
264710,51576,8522,6570,6746,10029,6386,4732,-259518,-45531,-1675,-2085,-5990,1592,-3276,-458,-202135,80172,16318,-3138,1911,4212,-2268,152,-180871,-35202,-6683,-2276,-647,-1203,-3124,-1855,57383,21264,125703,-115374,17993,-23001,-1053,862,7901,-2558,2620,-5415,1008,-856,610,-2007,easy
26048,8037,5569,2339,3332,3777,5314,2391,-6755,-814,-3328,422,2448,16349,743,1574,135356,212401,6461,33662,24060,13234,7741,7402,-11644,28398,10274,14164,5858,20162,28032,9152,142111,-147000,213215,-184003,9789,3813,33240,-19498,21612,-18202,-3115,6928,6998,20291,5828,1750,difficult
476596,130742,34021,25833,12575,47885,18738,22042,2334531,391352,29509,-18783,34724,22540,12656,-2318,-397074,-111460,-28718,-18699,8711,-3359,7756,-4190,-447935,-126050,-22360,-22251,2857,-17004,-1278,-15549,-2731605,-50861,-502812,-14590,-58227,6358,84,-3552,-26013,-5854,-25899,-13645,-4900,-9034,-1872,-11359,easy
947923,296636,57591,95702,25871,26409,35859,28922,-45234,-223584,-46913,-85675,-17558,-15534,-29857,-23814,-856074,-254166,-54840,-92677,-19451,10172,-29076,-25697,-944166,-293828,-52698,-93861,-11312,13896,-18892,-18128,-810840,-88092,-30582,-39662,-7927,2142,-7002,-1184,-1893,8139,25706,3724,781,10184,-1883,7569,difficult
164678,55151,10132,16294,16441,25299,18184,13453,-159995,-52962,-7552,-13235,-5090,29833,24673,-2889,-156710,-52935,-5860,-3093,-2930,-12053,23743,-5002,-132789,-21062,-7528,-13391,-13788,-11643,-13295,-10507,3285,23921,27,31873,1692,-1668,10142,-10298,2160,-10858,-41886,410,-930,-37038,-2113,-5505,easy
876369,165048,65975,12396,13095,37098,13155,18302,-708539,-143194,-41962,-7561,-3054,-26298,-7094,-12447,-872681,-159285,-60193,-8129,-1480,24856,-5982,4176,-846564,-155012,-64011,-4468,9674,-6619,6620,-10047,-164142,26117,-16091,4273,-18231,-3818,-568,3661,1574,11154,51154,-31475,1112,12602,16623,-14223,difficult
1198743,107645,54192,31663,7783,26917,17124,23679,401977,-49582,-47370,-15764,2903,-12173,-9359,-18074,-1124151,-78535,-48742,-29534,-6111,-23534,-15314,-21923,-1103365,-24705,-45847,-12461,5436,88999,-1442,31520,-1526128,20786,-28953,53830,-1372,2895,-13770,17073,-9014,11547,-11361,112533,-5955,13872,-3849,53443,easy
234398,51768,17602,7080,5761,6010,4872,2304,-173195,-21174,-12778,-4193,-4069,-4368,-3940,760,-170273,-48461,-13854,-245,-2054,4495,-594,3045,-124482,-25797,-11285,1294,4065,6821,2891,183,2922,45791,-27287,22664,-1076,2569,3948,1539,2015,6119,8863,2326,3346,3485,2285,-2862,difficult
491153,82247,36616,28933,16296,29248,16845,15466,-167924,-13440,-26347,-18981,-12863,-9634,-12664,-12162,452365,-1876,-28447,-18138,-838,-15856,-10051,-11212,-474475,-76798,-31094,-13930,-8589,-3498,167,-6798,620289,-926840,11564,-74922,-2100,-2647,843,4208,12025,-7751,-6222,12358,2613,10218,950,4414,easy
423240,8768,2921,3512,4106,12060,14597,4446,267294,227529,33457,31187,10306,33978,34004,22110,1417030,49562,9914,110,2204,61596,29070,13798,846912,108656,13625,35288,15142,59126,11403,15777,1149736,-570118,-177967,59094,-23543,3711,-31077,35178,-8102,12938,27618,-2470,-4934,-17667,-8312,1979,difficult
1021589,80505,21344,6519,15133,11129,7282,11165,-317324,64452,6386,413,708,80721,23394,3319,-995431,-66199,-10859,35985,-8831,20368,12440,868,-914687,-76930,-8772,14830,-11496,1009,-4676,-5109,-678107,80744,-130651,-10731,-17245,2087,35572,-21155,-9539,-2665,-60353,-19359,-10954,-17116,-2451,-5977,easy
256634,126316,22348,6139,9925,15284,10040,8056,179817,-110522,-18895,-367,-6806,271,-5915,-2776,1163328,-72895,34936,20456,11360,13411,42628,13146,-245315,-107067,-17369,-3873,8028,28217,5612,4743,983511,-1408643,37627,-34172,53831,-52305,20823,-24329,18166,-3332,13140,14806,48543,-37016,15922,-8403,difficult
765886,81475,11499,17210,28186,47877,32391,12161,-398645,-24674,-2915,-4593,-14017,-39828,-20222,-7117,-717316,-1523,9488,-5955,-1407,-32312,-4553,14047,-748528,-68410,7022,-7992,-4012,-18098,-22466,-5735,-318671,-31212,23151,-66887,12403,-2466,-1362,-2037,12610,-2605,7516,14214,15669,-17913,21164,-19782,easy
474490,27132,15250,7720,3660,8601,3201,2169,-410938,-18083,-10510,-6226,-2885,-5624,-2104,-1094,-195740,84798,-3461,3739,11938,3892,2868,929,-464091,-26011,-14849,-1560,-1402,-1395,-1122,299,215198,-268351,102881,-110809,7049,-11388,9965,-5299,14823,-13340,9516,-5287,4972,-3990,2023,-630,difficult
367006,20010,12373,4389,5021,5418,2752,2863,-260342,-7887,-11071,3863,-505,-1297,5861,461,-285770,-715,2389,2821,1454,2630,-699,38,-251076,4786,15093,9222,16153,13261,26523,11451,-25428,34694,7172,5501,13460,12704,-1042,6401,1959,14699,3927,10631,-6560,27222,-423,11413,easy
342702,72560,16695,7129,12991,9776,7890,3878,-248198,-52563,-16014,-408,-8817,-6709,-6001,-2698,1772148,277446,43342,17046,6763,23192,8997,20545,-93853,-30522,5485,-1363,-4311,2516,5563,4183,2020346,-1866001,330009,-307968,59356,-37857,17454,-18409,15580,-11074,29901,-20676,14998,-3434,23243,-16362,difficult
473599,184098,16585,7697,12892,18070,13491,6970,-360662,-128093,12935,-3517,-7728,-9444,-5221,-2483,-422023,-176523,-16207,565,-7337,-3082,-4887,-3551,-320753,-159870,-12606,-3939,3877,30568,2848,11087,-61361,101270,-48430,16653,-29142,3601,4082,-4504,391,11214,6362,33650,334,7735,-1068,14638,easy
901882,70838,21673,7331,13453,14852,8174,7498,-441683,-44688,-6568,-1794,-6855,-9045,-5580,-6154,-441683,-44688,-6568,-1794,-6855,-9045,-5580,-6154,-887161,-62672,-16467,2492,3700,14603,11588,10374,0,-445478,0,-17984,0,-9899,0,4286,0,10555,0,23648,0,17168,0,16528,difficult
938885,63778,48646,27395,10393,21866,15230,10845,-701564,135761,-32867,-23156,-616,-13498,-12914,-7905,-257724,24945,-30899,-14904,-1785,-15729,-12836,-8843,-803655,-11750,-39765,1039,-4031,-11684,-10179,-4045,443840,-545931,-110816,-36695,1968,-8866,8252,15943,-1169,-2246,-2231,4045,78,2657,-938,4798,easy
679236,100937,38319,10383,22296,23756,15119,12014,-398777,-54877,-36670,-4520,-19038,-8003,-1282,-6952,-673659,-93038,-29726,-4047,12041,14019,37281,6946,-672659,-84446,-27064,-1792,10149,11861,35111,7068,-274882,1000,-38161,8592,6944,2662,473,2255,31079,-1892,22022,-2158,38563,-2170,13898,122,difficult
545411,37380,5806,7103,6034,3811,2479,1501,-520971,-36305,6145,45,-1034,-1592,-893,404,-535745,-33223,-2119,-5483,13473,36206,10774,6515,-538412,-17218,1932,1016,4983,10701,2701,4212,-14774,-2667,3082,16005,-8264,4051,-5528,6499,14507,-8490,37798,-25505,11667,-8073,6111,-2303,easy
250553,34172,10077,5122,6735,8012,4300,5300,-190568,4193,-8650,-2467,-5820,-5682,-2999,-4561,729337,10464,5814,2642,-2103,-3444,-1093,-1414,-233797,-5388,3335,1081,5255,66831,82855,40437,919905,-963134,6271,-15852,14464,-2479,5109,-1561,3717,7358,2238,70275,1906,83948,3147,41851,difficult
