delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
224378,37705,14734,8135,9927,9903,6013,2575,-166375,-6189,-12081,-6785,-6948,-6836,-4408,-2189,-193402,7853,-1222,-4080,-5564,-6660,-4278,-1785,-161729,-27897,-5787,-4270,-6619,-6595,-4990,-548,-58267,12045,-8202,-3197,-6677,-6155,-3058,-883,-44538,-8960,68206,1595,1368,120,-1147,-701,-27027,31673,103462,13729,14042,-35750,39942,-21005,10859,-4565,-2415,76408,2705,-190,1073,4792,1384,-1055,-58,8045,176,65,440,6275,130,-712,1932,1911,404,1237,-335,182,easy
533321,189599,33371,32230,23201,19633,12042,6717,1174051,115552,55352,80094,40067,22873,4376,10905,-506806,-123297,64742,-11256,26128,-3584,9817,-1213,-383872,-173700,-24237,-29962,-21093,-17982,-11226,-6170,111729,-94569,9038,-14867,16838,-8917,-4705,-4685,182611,-138312,-3298,-10221,6820,-1721,-4576,-2412,-1680857,122934,495601,70882,-238849,-50403,79131,-43743,9390,-88979,33275,-12336,-91350,-18706,15095,4646,-13939,-47221,37931,-10018,-26457,-14398,9065,7196,5441,-21043,6521,129,-12118,-4957,1485,2273,difficult
175623,46469,6853,4333,3928,3493,2260,626,-92171,-22720,382,2620,5181,6256,3472,2884,-105526,-37455,-5050,-3632,-2664,-3082,-2101,-203,-167587,-36699,-3464,-2663,-1344,-693,-1292,-160,-140244,-11585,300,-2114,-2002,-1813,-1641,-183,-89437,-44257,-4355,-4144,-2999,-2494,-1997,-281,-13355,-62061,27343,50807,-14735,756,25114,-32672,-5432,1586,3764,-4655,-6252,969,549,-2030,-7845,1320,-658,-997,-9338,2389,-1120,-681,-5573,809,-349,-356,-3087,43,-23,-98,easy
84573,28210,13588,20070,6008,9092,2896,2687,691060,94916,-8948,-13690,15215,951,3612,1323,782872,43596,5776,-12714,12004,-5535,3406,2329,84376,5584,6193,-6670,3483,-3069,2496,-811,710763,365922,31083,-6760,25857,19301,8227,16725,-75112,-16795,-5956,-9925,-1634,10031,6954,6453,91812,-698496,626387,-785875,-51320,-38012,360338,-382717,14724,417,24890,-37039,976,6044,-90,-3165,-3211,-8521,22374,-27491,-6486,2466,22370,-9270,-206,-910,5731,-1273,1006,-3140,17536,-10272,difficult
599878,86709,13436,8435,9379,6766,2876,2606,-544949,-73130,-10390,-6688,-7513,-3701,-2076,-1849,-597344,-84364,-12050,-3545,-2184,-3296,-2218,-2209,-578795,-60941,-4219,-4454,-7407,-2734,-2246,-1989,-559847,-66629,1011,-4670,-3302,6346,483,-114,-536047,-73224,-11400,-5608,-8484,-5744,-2585,-2338,-52395,18549,18948,23800,-11234,23423,-5688,-6595,-1660,7831,5230,-12411,3143,-909,-216,-938,5329,-5223,4105,-5182,405,562,9080,-12090,-142,-28,2729,-3068,-360,220,1875,-2224,easy
101022,23535,5409,9121,6170,11877,4795,4990,123412,120322,2873,377,3062,-5516,533,6642,-94440,-14594,-2358,-4155,-3469,1348,-1422,-2091,392149,93238,4099,3510,3369,-4985,-1094,-2340,-82790,-14283,-2860,-8654,-3588,-9233,-4089,-4456,-53788,10703,-2259,-3941,2844,7564,15020,7458,-217852,486589,-474939,29002,-134916,107832,-107521,24986,-5231,6457,-6959,601,-4532,7665,-12164,4713,-6531,6838,-6957,6432,6864,-6333,-4248,16797,-1955,328,-2995,19109,-8733,-249,-2116,11914,difficult
50530,23635,4674,1954,1809,3415,529,517,55216,102039,2137,19028,18070,10825,2434,3272,209900,15695,-990,-7,-516,-242,602,-51,2356,-1252,4932,1695,5769,8657,5920,3912,-48093,-19330,-3660,1139,5945,6666,3799,1051,482033,13923,3697,2428,9006,-1102,4512,1073,154684,-207544,-50449,530126,-86344,-16947,-18078,33253,-3127,5922,-8592,7357,-19035,1702,-556,1289,-18586,6285,176,3061,-11067,8899,-1991,-7768,-1832,5318,-2121,713,-3323,3963,-2861,22,easy
67262,55511,6007,5980,3657,4797,3491,3448,23691,-32759,-3765,-2898,-2750,-2729,-2450,-1944,51500,-8630,-3517,-1083,-1737,-1922,-1517,-2643,29003,-39439,3742,-1601,7904,-1618,304,-451,1611706,28484,59838,76953,25647,105684,124306,23781,292084,256635,16277,13578,7502,10024,4120,1176,27809,-22497,1582703,-1319622,24129,-30809,67923,228151,248,7259,56096,-43561,1815,-518,78554,-63375,1013,9641,17743,-18145,807,304,107302,-95660,933,1821,124002,-120186,-699,2192,24232,-22605,difficult
177330,22708,1215,4441,5431,6639,2335,892,-6949,2655,576,-2119,-2113,-4972,-1751,-191,-151399,-15145,1478,-39,-2349,3052,-378,534,-123601,-19511,270,-1999,-4182,-6413,-2183,-710,1168218,80727,17493,35474,10458,3496,1167,2971,-77687,-7043,7313,643,20442,-822,1243,708,-144450,27798,1291819,-1245905,-17800,-4366,100238,-87770,902,-1208,17223,-10180,2080,-1960,37473,-34831,-236,-1833,14640,9984,8024,-9465,9909,-4318,1373,-1805,3350,76,725,-1244,3681,-2263,easy
65932,11712,5597,3315,10909,5453,1747,816,72892,58454,6210,3211,5107,6760,296,2139,191188,14920,-2068,-287,-9224,-3700,-1184,-498,-19907,18490,6947,-2088,-10558,-162,-1126,-476,164786,6677,-5187,2125,-7423,-4308,-1333,-506,15532,41471,20026,1341,7900,8732,5980,2373,118296,-211095,184693,-149254,-43534,3570,-11813,34794,-8278,9015,-12134,25213,-3498,-1801,4213,-784,-14331,-1334,3135,15323,-10460,3538,-4146,13040,-1480,58,-207,7313,-2637,22,-30,2879,difficult
536406,75373,11437,5672,7919,4887,2151,1453,-506969,-58200,-9325,-4833,-6792,-3904,-1154,-1075,-422116,-71120,-11374,-5302,-7461,-4119,-2047,-1343,-498917,-43519,-863,-2327,-5181,-2793,-625,-752,-313088,-50613,-7633,-3039,-6870,-800,-1197,-750,-519296,-54875,-9741,-2451,-4530,2983,-1016,-316,84853,-76801,185829,-206208,-12920,27601,-7094,-4262,-2049,10511,-6770,-2108,-469,2975,-712,588,-669,2280,-1689,2340,-215,1326,1993,3783,-893,1422,-572,181,-268,591,2,434,easy
109895,47168,13319,3124,4610,2645,1349,945,12011,15919,-2971,-288,-542,532,-57,656,-85855,-43349,-12423,-2767,-3929,-2030,-809,-480,78475,67825,89726,20890,25087,23325,13112,22234,882672,404517,22982,26295,24327,15451,38952,4054,490901,14093,-11581,-2056,-47,1937,260,1229,-97866,164330,804197,-391771,-59268,111174,336692,-390424,-9452,102149,-66744,-34563,-2479,23657,5405,-28351,-3387,29016,-760,-24374,-2562,25355,-7874,-13514,-752,13921,25840,-38692,-1136,22714,-18180,-2825,difficult
80373,16559,3250,4128,2427,2100,1008,318,-6353,-14570,-2455,-3710,-1117,-1240,-857,-74,-57517,8106,3541,445,1593,794,-102,142,-74014,-691,1820,213,-1599,1115,418,154,-12740,19720,2702,-2567,-41,2781,1496,149,44437,10942,-522,1355,428,217,-367,193,-51164,-16497,61274,57177,22676,-8797,20411,-8778,5996,-1721,882,-3224,4155,-232,-2780,3922,2710,-3192,1558,469,2034,321,1666,-2564,755,520,1078,-1863,216,12,-5,44,easy
17062,12747,6305,5489,19422,14920,16771,6757,52058,383,-5832,-4205,-15635,-11629,-15358,-5295,6478,-3401,-3654,2146,-12624,296,-8981,63,27801,6159,-247,13733,-10754,-3417,-662,600,-11520,8583,36569,17466,-13766,6223,-8680,2991,2151113,460714,4407,138085,46349,93871,54360,19396,-45580,21323,-39321,2162633,-3784,9560,2424,452131,2178,3407,36816,-32162,6351,11587,3733,120619,3011,1870,-3012,60115,11925,-3713,9640,87648,6377,8319,-8018,63040,5358,537,2391,16405,difficult
117296,21589,1612,3897,4316,2454,916,651,141912,39646,9472,11496,5845,14286,6177,1252,-109745,-12563,3196,19717,6794,14003,2960,512,-94946,-5130,4431,-2639,-2717,-289,752,-111,-67482,21552,5169,2195,-493,139,-422,-93,28552,-9662,-158,-746,-200,-657,449,-24,-251657,14799,27464,96034,-52209,7433,26682,-31214,-6276,1235,738,-5327,8221,-22356,4834,-2941,949,-9511,2224,293,-283,-14292,428,-796,-3217,-2208,-1174,871,-740,-623,18,69,easy
618590,100171,17524,17007,9213,7738,3661,4786,-229494,-84613,-14043,-15677,-4753,-3949,-2267,-3412,-397360,-51650,-14921,-8300,-5506,-2450,615,-932,-393740,-69883,-12412,-15135,-7131,-3358,-1645,-1166,-417680,-89632,-15130,-14642,-7557,-6596,-3126,-3891,-610007,-88987,-11841,-15658,-6875,-6274,-3033,-4099,-167866,3620,-23940,-192327,32963,-18233,-19749,645,-878,2509,-2718,3289,7377,-6835,493,-1016,-753,-1625,-426,682,1499,-908,-3238,322,2882,-2260,-1481,93,2480,-234,-2725,-208,difficult
258406,115670,5603,15710,15109,18813,18145,12645,-233249,-88579,-2785,-13070,-11561,-14478,-15456,-11302,-175341,-104841,-292,-5424,-6930,-13000,-16756,-9678,104190,252316,135143,14166,26753,2528,2001,7672,-108511,-110436,-3539,-15319,-14657,-17137,-16995,-12084,134203,-76953,-667,30586,-6202,12364,-4652,-1602,57908,279531,-212701,242714,-16262,357157,-362752,33483,2493,135435,-138682,2872,7646,19590,-29485,45905,4631,33683,-41410,8455,1478,15528,-19665,29501,-1300,18757,-18996,12343,1624,17350,-19756,10482,easy
76882,41222,11249,5471,4022,2827,2946,1209,2505528,296646,26187,45394,27794,6337,2642,3151,193624,44526,-2788,2517,4597,-141,-1214,-474,-35426,-15500,-7158,-4138,-2180,-1245,-1317,-553,176029,666202,5771,61072,4388,9765,1606,3772,113475,1159,-10808,-4718,-465,-578,-1566,4,-2311904,-229050,211455,-62554,-252120,-60026,681702,-665043,-28975,-4370,12929,-16579,-42877,-6655,65210,-65790,-23197,-6777,6568,-4853,-6478,-1104,11010,-10343,-3856,-103,2923,-3172,-3625,-79,4325,-3768,difficult
529782,81038,24985,24791,7131,16384,12016,5696,-264290,-10821,-9306,-17110,-1323,-12604,-10129,-4078,-425199,-59076,-18628,-20837,-5283,-13081,-10952,-4415,-304982,-35539,-15022,-17221,-2737,-10513,-9435,-4867,-514891,-76140,-24776,-23186,-6504,-14934,-11580,-5405,-468528,-47125,-24490,-21979,-2423,820,-3776,903,-160909,120217,-209909,46363,-48255,23537,-40601,29015,-9322,3606,-9754,286,-3727,3616,-5965,1207,-3960,2546,-3767,4081,-477,2568,-4421,15754,-823,1517,-2145,7804,-337,-452,-538,6308,easy
442863,266128,68608,24885,35247,28007,30774,25132,342480,-165064,-54868,-12903,-12743,-21289,-20653,-9886,84633,411064,-10731,45971,47841,74303,62243,4669,-148485,-207454,-49012,-17368,-19310,-19039,-23161,-21908,286857,-98199,-61524,3916,169374,20645,-2750,2919,-25705,-184609,-64535,-19732,-22844,-22827,-24753,-22899,-257847,-233118,435342,-312562,576128,-618518,109255,-86410,44137,-38281,-12512,-3011,58874,-63339,21284,-23648,60584,-67151,188684,-192218,95592,-93342,39684,-43472,82896,-85404,20411,-22003,14555,-26577,24827,-25818,difficult
98820,23050,639,4258,1479,1702,1047,520,467432,-986,8414,1525,2057,875,-422,695,-7962,15430,7636,644,-287,2140,79,548,-88689,-10512,3485,5010,3098,22705,5888,1166,120688,47220,2438,4257,1861,5998,5837,1160,13827,3899,1545,1560,-115,2014,942,-227,-475394,-80727,209377,-106861,16416,-25942,57732,-43321,-778,-4151,-1047,-893,-881,4366,-753,-2697,-2344,3385,-1237,-1976,1265,20565,-16707,-3984,501,5809,-51,-4895,-147,618,-6,-1387,easy
119255,18278,4635,5172,4105,3009,1788,869,-96051,-9740,-2955,-4740,-3759,-1986,-1308,-751,-90942,50506,28832,3870,9530,8300,944,2115,-37113,97806,11623,31268,4240,14047,4434,1158,-44667,57151,13616,4984,1058,1730,-16,1732,1362719,91493,27603,8256,10294,7467,431,3661,5109,53829,-7554,1407386,60246,47300,-40655,34342,31787,-17209,1993,13987,8610,27398,-26284,3272,13289,-5290,-3182,9236,10286,5747,-12317,5737,2252,3490,-4450,447,2866,-957,574,1929,difficult
117290,27496,4176,3155,9021,7957,8134,5194,-29174,27205,442,-2335,-5318,-5290,-5304,-2926,205649,1367,2947,1805,4196,-3722,-6106,-279,81706,-9666,-1306,-1820,-2586,-5574,-5995,-4326,195603,-5433,-3005,16722,3502,18625,1681,5089,6135,15406,24234,4526,-4105,-5157,-6703,-3916,234823,-123943,113897,-189468,-25838,-11033,4233,20839,2505,-4253,-1699,27239,4140,-3625,18542,-12196,9514,-6782,6088,-7607,1568,-1852,24199,-23782,-802,111,7676,-8384,2647,-4047,9415,-9005,easy
55327,17724,5224,13260,7809,10561,8444,3760,-42662,16455,11567,-10726,-4779,-8352,-6367,-1756,135316,-2966,-1119,-8147,-5124,-4852,-3881,-1003,-5644,58,-3792,-10830,-6207,-8064,-6258,-1640,-1433,28471,-177,-6234,-2337,4380,-3513,973,-435,10753,-3677,-7920,-7469,-9189,-7571,-3547,177978,-140960,4211,998,-19421,3024,28413,-17718,-12686,-2673,3615,-3500,2579,-2683,4596,-1686,-345,-1083,3870,-5132,3500,-3212,12444,-13569,2486,-2377,2745,-4058,753,-637,2613,-4520,difficult
22141,19703,4975,9698,8951,4831,2750,1381,36582,-14321,-3815,-9096,-8448,-3924,-2532,-1256,-71,9349,35370,9732,-1303,1607,112,856,12839,-15009,8654,-3762,-7144,-1990,-1127,-873,50938,34171,1920,-4054,8500,-733,1599,1229,88160,1127,728,-6691,-4427,-982,-1794,-895,-36653,12910,38099,37222,23670,-24358,49180,-33044,39185,-26716,-6734,-1192,18828,-13494,-292,-2637,7145,-5841,15644,-12927,5531,-3597,1257,-249,2644,-1239,2726,-3393,2112,-1729,2102,-2124,easy
112235,54937,13554,12769,13434,13334,13697,4710,4942,-23647,-10773,-7442,-6314,-3728,-8230,-2302,324017,-1567,-6283,-417,-5004,-8136,-9974,-3048,-75396,-35400,-5607,-8538,-2848,-4290,-6832,2534,95952,-44765,-13447,-9402,-4724,-8808,-11587,-2394,224714,124291,10437,6812,3215,14405,-8545,4967,319075,-399413,171348,128762,22080,-33833,-9365,169056,4490,676,-7840,23884,7025,-8121,-864,16214,1310,2156,-1876,7939,-4408,3846,-4518,23213,-1744,3142,-4755,3042,-746,5582,-4928,7361,difficult
330072,83611,31153,10105,4738,6824,4505,1924,-266410,-29939,-29736,-8783,-1767,-2329,-2692,-1525,-269629,-50913,-30135,-8487,116,-4299,-2240,-1306,-294397,-80644,-30500,-9504,-3909,-6173,-4312,-1709,-249970,-30526,-19806,-4678,-2675,-898,-3696,-1512,-211606,-2763,-19918,-5875,3114,-3443,-3808,-1068,-3219,-24768,44427,38364,-20974,-29731,50118,27763,-399,-365,10694,-112,296,-1017,4826,-1197,1883,-4025,1234,5789,-1970,-1874,5275,-2545,452,-2072,616,-112,219,-403,197,444,easy
604656,45428,8879,7018,6540,12576,7990,3143,-559647,-10188,-5594,-1603,-923,-8866,-5357,-604,-565493,-34682,-1633,-5161,-1441,-10828,-6610,-2277,-567842,-7350,-2364,18669,7654,3324,1517,1893,905429,-8830,5630,9156,2752,-2834,-3971,602,-125263,234837,4976,31,10943,5771,-1159,3142,-5846,-2349,1473271,-1030692,-24494,27332,-1480,243667,3961,-731,7994,-654,-3558,23830,-9513,-9125,-518,9095,-4902,8191,-1962,14152,-6158,8605,-1253,8127,-5488,2812,-1673,4170,-1291,2540,difficult
68705,38527,15199,7850,13589,9079,4479,2848,490327,75039,17091,21182,43361,18691,19328,3023,795287,4142,-11862,49,-2674,-2453,714,337,-59025,-27143,-14701,-442,-1490,16034,3639,4631,-53927,-18846,-13548,-6909,-3415,-4249,-1922,-1203,179654,-31603,-13796,-4278,-9310,-5288,-1365,-1218,304960,-854312,5098,233581,-70897,-31285,8297,-12757,-28953,-2839,1153,-248,-21133,-491,-6467,2631,-46035,1184,-1925,-5895,-21144,18487,-20283,-1039,-18614,2925,-5561,557,-2686,4294,-5834,-15,easy
213271,9740,7239,7629,8287,8594,3000,1974,732967,55951,35710,86067,12200,13985,6846,2515,-64754,44848,9901,-703,9075,-1474,1530,-891,-180637,-7775,-3484,24104,-3253,-2019,1561,-853,167124,252650,4349,10078,35396,734,2566,3134,-187518,25013,-4271,-5370,-3887,-5167,-1954,-512,-797721,-115883,347761,-354642,-11103,-52623,260425,-227637,-25809,-13385,7833,-8620,-86770,24807,-14026,-15448,-3125,-12328,38649,-39283,-15459,-545,2753,-5901,-5316,31,1005,-4520,-3406,38,3987,-3646,difficult
130279,17898,9030,5301,4989,6174,1745,756,-103963,16585,-4128,-3869,-3976,-3077,-985,365,-110360,-12,-2464,-2595,-3285,-2828,-769,-98,-76204,-12112,-7904,-4861,-4046,-5830,-1481,-509,-85605,-4104,-4378,404,-2926,-2468,1826,82,-106851,8103,-2883,174,-4088,-4821,-932,114,-6397,34156,-9401,-21246,-16597,-12100,8008,12207,1664,-5440,3526,1495,1274,-2266,5265,-230,691,-761,1120,-1162,249,-3002,3362,-2353,216,-712,3307,-2758,-463,-411,591,32,easy
39367,23972,14012,6754,5720,5885,2609,1650,116198,-1787,-11450,-2214,-3282,-2336,80,-218,51706,21962,-12547,3744,1323,-2651,1725,-1035,61370,23694,-12053,-4394,4268,-3430,-1427,-606,112448,-18610,-12311,-6060,-5447,-5368,-2290,-1557,50713,63496,2096,-5245,-4024,-1089,-688,-902,-64492,9664,51078,-61735,23749,1732,-42304,82106,-1097,494,-258,14407,5958,-8138,-1666,815,4605,2945,-9715,1423,-315,-779,-1938,4279,1645,-3152,-863,1602,-817,429,-951,655,difficult
30375,27652,5643,15235,16574,12918,5060,3191,80478,1074,-4532,-13826,-12549,-9478,-4099,-2631,1190676,178079,30041,535,-7134,6928,281,-824,17623,2641,21679,2223,-14127,-10984,-3285,-2257,113832,71111,9022,-10831,-11336,-4290,723,-673,2009808,73842,1001,17600,479,8352,6533,7322,1110198,-1173053,96209,1895976,177005,-175438,68470,2731,34573,-8362,-12657,-8021,14361,1688,-13054,28431,5415,-6993,2791,11815,16406,-17912,6694,12642,4380,-3566,4008,5810,1807,-1433,1584,7995,easy
91960,47198,9066,10580,5527,4811,2860,1810,-27452,-25328,-2731,1722,7815,701,213,521,8741,102476,-1491,-7465,1499,-1025,-1021,382,100276,42112,1053,-5654,-3005,-266,-1578,-1009,294635,-5846,2808,-7482,-3829,-658,-1127,-659,6476,-974,-3125,-7201,-2130,-1974,-1790,-677,36193,91535,194359,-288159,127804,-60364,-47958,4872,1240,2544,1755,-5933,-9187,1811,-1828,281,-6316,-4504,-824,1699,-1726,759,-392,-1316,-1234,-557,451,-663,-139,-1391,350,-18,difficult
302307,111491,23862,29168,11398,13856,8110,4450,95382,-49732,-20808,-23426,-7921,-3748,-4527,-1254,1397273,384563,-14571,-22439,8536,688,-4087,-2112,-288409,-110373,-21973,-26200,-10784,-12270,-6405,-4015,-200120,-91066,-19407,-27205,-7566,-10489,-7316,-3759,-264965,-107112,-23673,-27880,-11084,-13304,-7777,-4295,1301891,-1685682,88289,-64845,434295,-494936,19307,-16046,6237,-7402,2566,-4266,987,-3761,-1005,-675,16457,-19320,3218,-3518,4436,-12958,1781,-2815,440,-2318,-911,-461,-858,-1903,256,-536,easy
150669,50422,20417,12775,16497,8027,6820,2874,260653,54084,44938,33713,21836,24234,-131,3201,-25332,-6741,-18640,-4205,-9400,-5183,-5578,-848,-147399,-47657,-18510,-11126,-9893,-4892,-4079,-1291,-48339,-35029,-17907,-6681,-11694,-5794,-5878,-1114,-71129,44818,10729,-10566,-10715,-6393,-5184,-1908,-285985,-122067,99060,-22790,-60825,-40916,12628,79847,-63578,130,603,28636,-37918,-6921,4445,-3885,-31236,-493,-1801,979,-29417,291,-902,-599,-5447,1499,-1799,694,-4049,-443,177,-794,difficult
