delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
56802,30636,3343,3999,3627,6993,43229,-27210,-1083,-2884,-2963,-6242,-10929,3488,5545,2725,151,-3028,-46858,-26418,-1487,-3042,-2653,-3036,-35810,-27960,1157,-1430,7917,6455,-54158,-35929,11048,30698,-29906,-1542,6628,-7032,2644,5609,-5767,1612,3114,-2804,10570,3214,-8,9491,easy
88418,25096,4118,3372,7485,12534,-78062,-19989,3187,189,-2302,1949,-83576,-17833,6381,8296,-3287,-6979,216508,47975,-198,-1106,-780,-6553,-84568,-22222,-3777,-1305,-6585,-5225,-5514,300084,-301076,2156,65808,-70197,3194,-6579,-3579,8107,-9402,-199,-985,2507,-5805,-8928,426,1328,difficult
155026,58226,6110,17806,4887,12083,-150017,-56915,-2092,-10194,9954,4023,-137524,-47108,1896,-14611,4582,1315,58313,13036,-5089,-13850,-1191,-9653,72461,-39344,-4128,-16449,-1579,-9669,12493,195837,14148,9807,60144,-52380,3988,-6985,961,-4417,761,-2599,-5372,-5773,-388,-2708,-10968,-16,easy
273619,40523,6060,7145,9129,5839,-260240,-36912,-4081,-3800,-5307,-2286,-106574,46555,-412,11,-6845,-2401,-255295,-26575,-4455,-4731,-7006,-3963,1161988,576692,57316,51365,22228,17218,153666,-148721,1417283,83467,-73130,603267,3669,-4043,61771,3811,-4742,56096,-1538,-161,29234,-115,-1562,21181,difficult
460314,66034,35572,15829,10509,7426,1171255,31380,14154,23416,-6380,6775,-454833,-59778,-35071,-10612,-7698,-5763,-458599,-54449,-31716,-13983,-7468,-2935,-458707,-59041,-31109,-9803,-5919,-4814,-1626088,-3766,-108,-91158,5329,-4592,-49225,3355,607,-34028,-3371,4180,-1318,230,1549,-12538,2828,-1879,easy
819749,128431,9758,9030,10844,8798,-764561,-94358,-584,2765,20952,-202,-779615,-117206,-5922,-3949,692,-6522,-811580,-90948,-4600,58824,-3286,-2476,-795561,-102729,4207,1881,-5840,-2006,-15054,-31965,16019,-22848,26258,-11781,-5338,1322,8807,-6714,62773,-56943,-20260,-3978,-2554,-6320,4046,470,difficult
107534,38601,5620,3961,3304,3219,-103247,-21394,-1920,16320,2885,5558,-52444,-16155,18218,9052,4517,1716,-49010,3807,5269,15878,4523,6154,36605,-8481,12069,787,817,156,50803,3434,85615,5239,19962,-12288,20138,-12949,6800,-7268,6826,-15091,1632,6,-3706,-3842,4438,-5998,easy
110853,10848,6238,2948,6786,3691,-70210,19949,-3641,1658,-872,14364,16802,33017,12126,1930,-5242,-651,-106806,-7515,-5507,870,-6379,-12,-105743,-1654,-4464,1490,-4691,13713,87012,-123608,1063,13068,-40532,5861,15767,-17633,1043,272,-1060,620,-4370,-1137,1688,-15015,639,13725,difficult
67081,31530,13673,11322,11760,2565,757541,189663,20162,33132,-3084,5797,630411,27105,-10883,1224,-10053,408,-56004,-18057,-10209,-7958,-5291,3059,861255,48549,-5436,63758,34129,28528,-127130,-686415,917259,-162558,-45162,66606,-31045,674,4773,-31908,-9182,71716,-6969,4762,39420,-5389,2651,25469,easy
344183,63808,10177,5494,7215,8394,-166827,-58853,-9437,-5006,-5096,-6410,-338243,-63030,-8867,-4294,-4727,-4617,-342126,-56500,-7084,-4032,9011,26455,168635,-28379,-5911,3547,-1108,-2314,-171416,-3883,510761,-4177,6530,28121,570,1783,1173,712,262,7579,369,13738,-10119,1793,31072,-28769,difficult
122068,118897,10884,24322,19255,9342,48872,-103722,4611,-18217,-15852,-6841,-52725,-99530,-7697,-2521,-5838,41102,-117871,-116443,-7774,-17336,-10507,2434,114951,-71275,-3492,-20401,-10677,-5865,-101597,-65146,232822,4192,-16913,45168,-12308,-77,4282,15696,-14815,-3065,10014,-4669,-170,47943,-38668,-8299,easy
49540,12370,4370,4754,7356,5102,778241,11086,9004,5806,-1071,-1391,-45964,-9750,-3066,1152,10813,1949,35701,35987,-3239,-2396,-4772,-939,257634,-5194,-1513,713,-5074,651,-824205,81665,221933,-20836,45737,-41181,-12070,-173,1726,-4654,-3548,3109,11884,-15585,-302,3340,-2888,1590,difficult
19462,8984,7094,4139,7048,7201,1519660,101580,-3961,4141,7413,6844,-13100,4855,2229,1397,-2988,-1775,-13692,-4116,-617,6786,-4018,1406,29030,24854,-4010,660,-4659,-3709,-1532760,-592,42722,-96725,-8971,28970,6190,-2846,-3393,-2744,5389,-6126,-10401,-1030,-641,-8619,3181,-5115,easy
294582,23712,16803,3836,7861,6413,-152994,9581,-7955,7835,-3010,-1809,-276634,-21623,-15766,-2135,-5680,1480,-291876,-14622,-11792,22941,-742,15582,-104064,1688,-15345,-2079,-6406,-3721,-123640,-15242,187812,-31204,7001,16310,-7811,3974,-3553,-9970,25076,-25020,-2670,4938,-5664,3289,14102,-19303,difficult
776102,101139,15264,13585,8610,8663,-727382,-99676,-11684,-11910,-6713,-7932,-730132,-67815,17046,-2151,5902,-468,-745291,-61127,-11468,-3486,-5744,-4654,96038,-64279,-10973,-12197,-4839,-5717,-2750,-15159,841329,31861,6688,-3152,28730,-28514,495,9759,-1335,-8711,12615,-11646,905,7464,-4186,-1063,easy
45430,29428,5932,20210,36289,16317,116563,-25305,-2422,-16585,-30178,-8707,-40648,-16508,-1413,-17137,-25055,5871,-42758,-23275,3130,-15066,-27803,-3900,241236,7289,3017,-13323,-31223,-12283,-157211,-2110,283994,8797,-6767,30564,1009,4543,-113,-552,2071,1743,5123,-2748,-3420,14578,-9771,-8383,difficult
125873,18156,5543,5430,4420,8510,69580,12957,13392,-726,-946,-5452,-121734,-10787,-3253,-4665,-827,-5507,-117869,-10241,251,-4461,8562,21643,2577099,17076,32294,36417,16480,2525,-191314,3865,2694968,-23744,546,27317,-16645,3504,32043,-3939,204,40878,119,9389,7918,-55,27150,-19118,easy
242578,24047,16384,12649,7363,11698,1452288,39060,19772,-3579,8555,4955,-224096,-15633,-11181,-9585,-1300,-7756,-201569,10275,-16039,-10789,-4764,-10516,-52159,13297,-14665,-1261,2202,-9006,-1676384,22527,149410,-54693,25908,3022,-30953,-4858,1374,-6006,-1204,9528,-9855,-3464,6966,-12711,-2760,1510,difficult
297614,27383,3960,10141,5657,7420,592730,72567,18933,17325,14331,20950,-86800,-1063,13472,-6479,1963,27,-202800,8037,2552,-5012,-538,-3583,820003,101070,41907,113771,150140,47919,-679530,-116000,1022803,-73630,9100,93033,-5461,-10920,39355,-23804,1467,118783,-12368,-2501,150678,-20923,-3610,51502,easy
112981,42777,7552,7961,7189,15740,54812,-21393,-2780,-5462,-2654,-9651,-73935,-35923,-2676,-6171,-6370,-12902,-109571,-30669,-2284,-5480,10971,-6912,-61660,-39536,-6658,-7844,-5978,-14018,-128747,-35636,47911,-14530,5254,-8867,104,392,-4374,-709,691,-2364,-3716,17341,-16949,-3251,5990,-7106,difficult
50881,40453,6876,3719,2633,2313,179131,-6292,-1481,-1507,-687,-680,888568,350075,7377,39917,18440,17908,-41487,-20318,-2557,11646,9313,9326,451764,57898,-3117,1565,889,11708,709437,-930055,493251,356367,-370393,78216,8858,-9934,-560,41424,-28271,-10081,19127,-9127,-8424,18588,-8582,2382,easy
177640,49113,4212,2144,5979,2837,508425,-23662,12261,8769,739,-999,-164211,-45884,119,-1257,-2980,3003,-173032,-38227,1368,-947,912,9830,-140017,-8675,17114,3207,8679,10954,-672636,-8821,33015,-22222,7657,29552,-12142,1249,15746,-10026,310,4154,-3719,3892,7767,4002,6827,1124,difficult
87064,29578,9462,14869,10626,16167,-5344,2452,-4556,-14099,-5384,-14335,540087,17579,9679,-11195,-4947,-9893,-80413,-15738,-4061,-8353,-2062,-4987,-15383,-2186,-1732,-11490,-8824,-12605,545431,-620500,65030,15127,-33317,13552,14235,-13740,2329,2904,2842,-3137,437,2885,-6762,4442,4906,-7618,easy
397929,64818,16945,8530,7470,12404,131385,128013,-2289,25986,3217,28369,-170105,-48332,7996,-5120,-4273,-7064,-393600,-61653,-13184,-6913,14680,-743,-311531,-60123,-12752,-7584,-5869,-11367,-301490,-223495,82069,-176345,-13321,1530,10285,-21180,432,-31106,-1793,-671,-7490,18953,-20549,-35433,6321,-10624,difficult
180035,32798,16093,23628,5357,5453,546242,51906,-10651,28672,4844,2871,-170992,-14940,-10366,82098,4565,-451,-88061,1714,-9277,-11903,5777,-1378,320021,66938,23881,-16695,22370,20043,-717234,82931,408082,-66846,16654,65224,285,1089,33158,53426,-94001,-4792,-279,1212,16593,-3322,-927,21421,easy
470623,55444,3314,13261,11146,22572,-465362,-49478,-1730,-6519,-6091,12685,-225766,19353,4635,-2571,-8213,-14154,-459966,-52860,-2099,-11856,-9753,-16940,-453644,-28555,7597,-5019,6402,-7353,239596,-234200,6322,68831,-72213,24305,6365,-6734,9696,3948,-9285,6837,-2122,-1540,16155,-26839,-2786,9587,difficult
351742,44694,8673,10388,11477,10682,452122,156784,7009,3594,6903,2719,-332178,-40921,-1121,-7919,-6993,-8341,-222045,-36666,-833,-4038,-7768,-6877,-336217,-28392,-4755,-9167,-4917,3358,-784300,110133,-114172,-197705,4255,8274,-8130,288,-3922,-11513,3881,-5129,-13896,-775,2851,-11060,1464,10235,easy
339015,71327,22983,6981,4951,10718,-310631,-16128,-17375,-3073,4691,-2481,-324113,-43048,-16076,-5370,-3357,-4745,-323556,-50515,-8248,567,4896,23685,-248915,-62855,-20215,-956,-2697,-9193,-13482,557,74641,-26920,-7467,-12340,1299,7828,-11967,-2297,5937,-1523,-8048,8253,-7593,-2264,28430,-32878,difficult
634403,81215,38179,7820,12606,11429,-556565,-25105,-31109,-7134,-10892,-6385,61511,5822,-21235,6156,2143,1402,-608776,-60047,-28152,-5959,46,3547,-598366,-42064,-31357,-5213,-7550,-8218,618076,-670287,10410,30927,-65869,17983,9874,-6917,-3205,13290,-12115,746,13035,-2097,-7596,7787,2145,-11765,easy
79963,41414,7344,10735,6192,4554,1533709,268393,14961,27343,2586,8536,-70859,-23018,-651,7127,8171,5057,38937,420,5580,11015,1776,-1189,-52727,-8982,25768,4508,5934,5226,-1604568,109796,-91664,-291411,23438,-9402,-15612,6231,20188,-20216,3888,-6507,5585,-6395,4158,-3479,-6246,6415,difficult
535255,484902,95450,47272,22967,45595,-353084,-474583,-83334,-41677,-18864,-43940,-531817,-483287,-92471,-45315,-20042,-42655,-524092,-481719,-93085,-39241,-17801,-35666,-467228,-455885,-92504,-44281,-17680,-43052,-178733,7725,56864,-8704,1568,25834,-9137,-614,581,-3638,6074,-5040,-1178,2241,121,1285,6989,-7386,easy
327966,23463,8231,6507,3934,5974,1047776,169731,147656,29363,35755,26764,-323146,-11244,-3839,-4992,-2852,-5046,-319097,-19747,-5807,-4276,-765,2223,-284224,-16527,-7729,-6113,-3295,-5349,-1370922,4049,34873,-180975,-8503,3220,-151495,-1968,-1922,-34355,716,-1837,-38607,2087,-2530,-31810,7269,-7572,difficult
146867,22147,15030,10246,8072,11674,272459,211,-9551,-7229,-447,1135,2269651,124744,-1987,-1866,6352,-1864,-136006,-21159,-12308,-8683,-5165,-9536,25747,2444,-10015,-9363,-6067,-8417,1997192,-2405657,161753,124533,-145903,23603,7564,-10321,2293,5363,-6817,-680,6799,-11517,-902,-2999,-7672,1119,easy
334085,107273,25977,15996,17304,7286,-282623,-45793,-20084,4292,-12614,10680,-201663,-99966,-22556,-15447,-15989,-6273,-322617,-101614,-24368,-8203,-15684,-62,-327453,-99025,-17431,-14523,-10603,3120,80960,-120954,-4836,-54173,-1648,2589,-2472,-1812,6937,-19739,7244,-6320,-3375,305,5081,-16953,6211,3182,difficult
33900,16878,16726,10341,7491,4956,263525,9477,-191,25850,9761,55,-9205,-3422,-14200,6532,32125,-417,13381,-2685,24790,22697,-4316,305,76667,28854,26229,25149,-2244,-1036,-272730,22586,63286,-12899,737,31539,-14009,38990,1439,-19318,16165,2452,22364,-36441,2072,-472,722,-1341,easy
222842,25159,5423,5092,7699,4474,-33442,358,-807,-3112,-6388,-587,585816,-4639,1858,-666,5078,10893,-200806,-13484,4668,8203,1711,2122,-150011,-18254,-5316,-3187,-5228,-2718,619258,-786622,50795,-4997,-8845,-4770,2665,2810,-9984,2446,8869,-11390,11466,-3367,-6939,11480,-8771,-4840,difficult
113310,29936,5779,6222,9767,6941,-84892,-4989,-590,-2206,2476,20168,11395,-14918,2688,-1538,-5458,-4831,-62417,-8750,5771,2951,4827,16600,121917,34793,-853,6305,-6044,-2718,96287,-73812,184334,-9929,6168,43543,3278,3083,-6624,668,4489,3354,-7934,10285,-10871,-24999,21431,-19318,easy
88358,16614,9323,9155,5138,5217,64030,9885,-9149,-7664,-4594,-4277,2156198,38626,6885,15383,13933,7044,-76758,-12637,-9025,-7426,5698,-2245,117794,-9251,-3684,-1258,-883,3385,2092168,-2232956,194552,28741,-51263,3386,16034,-15910,5341,23047,-22809,6168,18527,-8235,-6581,11321,-9289,5630,difficult
92024,22014,5779,1925,4541,5833,145680,44903,-2324,2665,2347,2432,-89432,-20863,-4479,-1566,-3677,942,976970,311720,10911,3174,3373,1862,-46740,-13209,-4074,373,401,-1986,-235112,1066402,-1023710,-65766,332583,-324929,-2155,15390,-14985,-4231,4740,-2801,-6024,7050,-2972,-1490,920,-3848,easy
10370,7396,4099,4892,5506,27054,878260,220789,22029,5742,3267,-16085,1544645,159702,36447,13319,6717,-5715,107794,1075,-3285,-4252,-4285,-22507,360233,10500,2532,-46,-3297,-23472,666385,-1436851,252439,-61087,-158627,9425,14418,-39732,5817,7577,-17571,4206,3450,-11002,988,10370,-16792,-965,difficult
105478,38328,7531,6837,3620,5941,927280,82331,27979,10175,8357,1704,-91685,-23296,-6231,1865,923,-1852,-99478,-33371,-5296,-2932,-1722,-1304,-94924,-28925,-2157,-2994,-786,3276,-1018965,-7793,4554,-105627,-10075,4446,-34210,935,3139,-8310,-4797,-62,-7434,-2645,936,-3556,548,4580,easy
350884,33279,18353,8205,21505,14297,-63504,-17635,-12403,-1377,-18353,-8876,920787,120547,28451,43962,-5732,3664,-348202,-22818,-11603,-3443,-11926,-4913,-210336,-19525,-14740,-7357,-20508,-13717,984291,-1268989,137866,138182,-143365,3293,40854,-40054,-3137,45339,-47405,-3914,12621,-6194,-8582,12540,-8577,-8804,difficult
27719,9070,2539,5834,6913,5167,22470,-3635,1307,-3816,-6191,-3689,-21938,-6424,-2360,-5072,-5445,-1933,-24869,-3380,2168,8038,-1251,17975,-9146,-2094,-188,-3696,-4687,524,-44408,-2931,15723,-2789,3044,1286,-3667,4528,-2356,-1256,13110,-11734,746,4194,-3436,1756,19908,-17451,easy
76421,39733,7980,4144,6116,6335,-70187,-34231,-2832,1016,-3476,3523,-5999,-37544,-5156,-2341,-5656,-5956,211151,-16693,-6237,-620,-4905,-2306,150637,-29495,-4905,-1919,-4198,-1060,64188,217150,-60514,-3313,20851,-12802,-2324,-1081,1332,-3357,1721,-1299,-2180,751,707,-9479,3650,1246,difficult
1081950,78254,15488,16291,13461,8978,-839661,-28037,-14568,-5385,-3196,-5607,-1065862,-62414,-6747,-13377,-8576,-1568,-1072544,-71293,-11579,-14507,-11341,-7165,-926001,-43994,-6615,-15757,-11863,-6958,-226201,-6682,146543,-34377,-8879,27299,7821,-4832,4964,-7992,-1130,-1250,-5380,-2765,-522,4039,-5597,207,easy
510882,38306,20290,18754,11260,14156,15281,-18037,10781,-10788,22552,26603,-446612,-22796,-19972,-13013,-10299,-12859,-97038,31879,-9788,35891,27325,2934,-384476,195487,41627,-1573,16915,58594,-461893,349574,-287438,-4759,54675,163608,-30753,10184,51415,-2225,48904,-37464,-32851,37624,-10410,-39462,15793,55660,difficult
195424,31403,6509,7450,6516,6925,20296,27140,12110,5604,17925,11904,-187049,-20392,-2163,1756,13653,2032,-43193,-16875,-1524,-3700,-3671,-2780,-185206,-25195,-5757,-5597,4036,24640,-207345,143856,-142013,-47532,3517,-8320,-14273,639,-4233,-3848,-5456,-1897,-4272,-17324,7707,-9872,-4812,27420,easy
141199,48206,5561,4149,4829,1959,168350,-18548,1398,68,-2954,234,-38590,-33709,-373,5261,-647,2462,-86278,-22987,-2482,-1478,3831,4754,423274,23237,-3694,370,8562,7098,-206940,-47688,509552,-15161,10722,46224,-1771,-2109,-1212,5193,-6739,1848,2307,4478,4731,2228,2292,2344,difficult
1195079,155819,35979,49601,18040,31264,-934411,-124646,-32051,-41705,-13719,-27371,-1156117,-130095,-16432,-36256,-6975,-11516,-1110645,-148346,-34993,-48232,-17419,-30144,-1085963,-143703,-34084,-48769,-16798,-30448,-221706,45472,24682,-5449,-18251,4643,15619,-18561,909,5449,-11976,-537,6744,-10444,621,15855,-18628,-304,easy
37556,39554,8909,14800,7586,4971,285949,33774,-1956,-8847,-549,3189,280113,86680,24033,19563,9907,2484,-34136,-27732,-7494,1585,2645,4297,-16194,-23144,-207,-11750,-5846,-2817,-5836,-314249,17942,52906,-114412,4588,25989,-31527,7287,28410,-17978,-13335,10456,-7262,-8491,-705,1813,-7114,difficult
321563,36809,19523,20964,13712,12664,-300829,-25410,-17300,-19671,-11942,-10820,-161824,36084,-13195,-15110,-5430,8826,93131,43026,-17680,-14149,-9141,-3370,-309664,-31379,-18064,-18236,-8931,-7508,139005,254955,-402795,61494,6942,-74405,4105,-4485,-384,4561,961,-4087,6512,-3711,210,19646,-12196,-4138,easy
104306,32926,24463,16395,23591,27065,-8533,-21500,-20374,-13751,-22009,-25736,112951,-23770,-16002,-10444,-17699,-24966,206329,-23294,-22200,-12327,-20675,-25227,-64592,-13107,-9704,-12899,-20937,-22254,121484,93378,-270921,-2270,476,10187,4372,-6198,12496,3307,-1883,-572,4310,-2976,-262,770,-261,2973,difficult
584924,72307,15767,22963,12976,20122,-370132,8275,-9182,-16857,-5805,-18235,-566820,-64770,-10793,-16693,-214,-2470,-575238,-64164,-3720,-17632,-4905,499,-552133,-62653,-8587,-5899,-2080,7970,-196688,-8418,23105,-73045,606,1511,-1611,7073,-4867,164,-939,11733,5591,-4691,2825,15765,2969,7471,easy
106800,15838,6913,3701,4698,3600,-12492,92162,17593,5769,2316,12888,140348,19933,27544,10132,10711,5074,-55337,30123,16028,61176,5109,12009,146056,113564,28115,14902,3320,3891,152840,-195685,201393,-72229,10190,83441,9951,-11516,12087,4363,51044,-46274,8395,-5602,-1789,-7814,6935,-8118,difficult
818791,235649,43702,14051,17578,15105,-646515,-173847,-39316,-11265,-11464,-13118,-496837,-213704,-40294,-10975,-14892,-12889,-789782,-213595,-25267,33550,4393,-5083,-798591,-216642,-39362,37962,-9458,-8391,149678,-292945,-8809,-39857,109,-3047,-978,15027,-14095,290,44525,4412,-3428,19285,-13851,229,7806,-3308,easy
1244585,232085,6310,16911,8425,7319,-1235724,-226587,-22,-15213,-3371,-3200,-1230074,-223312,-5006,-14413,-4844,708,-1048471,-201790,-5201,-15492,-3779,-5045,-422674,-56978,344942,56910,24829,11210,5650,181603,625797,3275,21522,144812,-4984,-195,350143,800,-1079,72402,-1473,1065,28608,3908,-5753,16255,difficult
325855,71998,23300,9278,16373,20297,-316040,-65391,-15816,-2145,-14121,8614,353994,-21563,-6414,-4148,-12759,-14382,-306447,-68946,-19746,-6639,-15127,-15263,-310927,-58612,-17324,-1532,-13568,-14277,670034,-660441,-4480,43828,-47383,10334,9402,-13332,2422,-2003,-2491,5107,1362,-2368,1559,-22996,-881,986,easy
55314,22971,1923,5312,9571,5614,358028,3349,-1562,-2437,-7777,-3976,-50483,-18101,1344,-675,4070,-406,-52942,-19532,10247,2100,-6209,-1006,169744,26250,5313,-846,-6217,-3495,-408511,-2459,222686,-21450,-1431,45782,2906,8903,-4934,1762,2775,-2946,11847,-10279,-8,3570,-600,-2489,difficult
41847,19455,4113,5289,7532,4255,-37311,-9590,206,10954,-4959,5428,108141,58656,11983,-969,-4606,-1722,-25994,-4853,-2007,-826,3376,5557,2911099,173214,83931,12295,34473,18647,145452,-134135,2937093,68246,-63509,178067,11777,-13990,85938,-11923,143,13121,353,7982,31097,-7150,7279,13090,easy
593469,143829,32073,15540,21872,15499,1061951,-11574,49698,54690,-551,39924,-526889,-120096,-30089,-3409,-11359,-6958,-590996,-137664,-31325,-14470,-20394,-12110,-576646,-139578,-10721,-2846,-10922,-5664,-1588840,-64107,14350,-108522,-17568,-1914,-79787,-1236,20604,-58099,-11061,11624,-10808,-9035,9472,-46882,-5152,6446,difficult
103811,22141,6006,2978,3660,5827,1979951,152881,33800,53750,26991,8569,-95873,-19112,-5060,288,-787,-4088,-96598,-19757,-1054,6296,126,11491,240381,60550,12740,11499,343,-555,-2075824,-725,336979,-171993,-645,80307,-38860,4006,13794,-53462,6008,5203,-27778,913,217,-12657,15579,-12046,easy
564348,36435,8921,8744,2685,2940,-559904,-32604,-2093,-5071,1137,2059,-478286,-26772,-5820,-7392,-1360,-2536,-560918,-22542,-6432,-4266,4877,6619,-430696,-10960,-7368,-5928,3632,-1450,81618,-82632,130222,5832,4230,11582,-3727,-612,-936,-2321,3126,-1662,-2497,6237,-1245,-4595,9155,-8069,difficult
31228,14605,2830,6264,15845,15176,721281,11915,-999,-321,-12961,-9996,-22807,-7572,-870,-5368,-13698,-4391,347054,-3708,13949,2931,-5537,-4351,56797,-2488,-2404,-5413,-14394,-14363,-744088,369861,-290257,-19487,3864,1220,129,14819,-16353,-5047,8299,-8344,-737,8161,-8857,5605,40,-10012,easy
351591,58188,6230,7347,9663,5541,349623,61259,3588,-5192,-7543,-4085,-307193,-30429,-1457,-6457,-6406,-4689,-346784,-48007,-5197,-3342,-6164,184,-167975,22865,10153,1425,-8829,-4327,-656816,-39591,178809,-91688,-17578,70872,-5045,-3740,15350,-1265,3115,4767,1137,242,-2665,-604,4873,-4511,difficult
60837,28815,5760,2122,7071,8884,-28816,-9184,17854,34780,4913,11538,974914,170356,13133,13189,538,14653,43367,41331,28914,14659,2621,11301,48631,-15519,-5135,-1949,-6101,-7678,1003730,-931547,5264,179540,-129025,-56850,-4721,15781,-34049,-21591,1470,-16608,-4375,2083,-8722,3115,-3352,-18979,easy
