delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
144707,50376,13157,21663,12313,19191,8903,4210,169887,40967,-10543,-14367,3957,-1719,22610,2276,-80768,-48903,-12929,-19212,-2538,-13833,-2557,-2388,51133,-18305,-4817,-21025,-9097,-14807,-6883,-3479,-250655,131901,-89870,30598,-2386,8112,-4845,-1813,-6495,-6559,-12114,-974,-25167,-4326,-4664,-1091,easy
85288,22912,4556,4781,4968,6947,3418,3244,-57276,-17500,2189,742,-3605,-3796,-2412,-1897,-70711,-16362,2011,3046,-1134,3203,4753,-877,12459,1439,34250,40197,14386,18745,2316,2068,-13435,83170,1138,17801,-178,32239,2304,37151,2471,15520,6999,15542,7165,-2437,1020,2945,difficult
56802,30636,3343,3999,3627,6993,4073,2541,43229,-27210,-1083,-2884,-2963,-6242,-3567,-2137,-10929,3488,5545,2725,151,-3028,-1034,-1500,-46858,-26418,-1487,-3042,-2653,-3036,-2474,-639,-54158,-35929,30698,-29906,6628,-7032,5609,-5767,3114,-2804,3214,-8,2533,-1440,637,861,easy
88418,25096,4118,3372,7485,12534,2539,4447,-78062,-19989,3187,189,-2302,1949,10691,-21,-83576,-17833,6381,8296,-3287,-6979,1173,1311,216508,47975,-198,-1106,-780,-6553,-1311,-3056,-5514,300084,2156,65808,3194,-6579,8107,-9402,-985,2507,-8928,426,-9518,-2484,1332,-4367,difficult
155026,58226,6110,17806,4887,12083,7133,5315,-150017,-56915,-2092,-10194,9954,4023,-1293,-611,-137524,-47108,1896,-14611,4582,1315,-1287,3031,58313,13036,-5089,-13850,-1191,-9653,-5214,-3787,12493,195837,9807,60144,3988,-6985,-4417,761,-5372,-5773,-2708,-10968,6,-3927,3642,-6818,easy
273619,40523,6060,7145,9129,5839,5396,2448,-260240,-36912,-4081,-3800,-5307,-2286,-3545,-1356,-106574,46555,-412,11,-6845,-2401,-4428,-1550,-255295,-26575,-4455,-4731,-7006,-3963,-4349,-1893,153666,-148721,83467,-73130,3669,-4043,3811,-4742,-1538,-161,-115,-1562,-883,79,-194,-343,difficult
460314,66034,35572,15829,10509,7426,3658,1225,1171255,31380,14154,23416,-6380,6775,1705,1617,-454833,-59778,-35071,-10612,-7698,-5763,-3125,-701,-458599,-54449,-31716,-13983,-7468,-2935,-2280,137,-1626088,-3766,-91158,5329,-49225,3355,-34028,-3371,-1318,230,-12538,2828,-4830,845,-2318,838,easy
819749,128431,9758,9030,10844,8798,5574,4861,-764561,-94358,-584,2765,20952,-202,-1638,-2408,-779615,-117206,-5922,-3949,692,-6522,-3281,-3595,-811580,-90948,-4600,58824,-3286,-2476,-1800,691,-15054,-31965,-22848,26258,-5338,1322,-6714,62773,-20260,-3978,-6320,4046,-1643,1481,-1187,4286,difficult
107534,38601,5620,3961,3304,3219,1354,1212,-103247,-21394,-1920,16320,2885,5558,6702,4794,-52444,-16155,18218,9052,4517,1716,7174,1273,-49010,3807,5269,15878,4523,6154,2248,782,50803,3434,5239,19962,20138,-12949,-7268,6826,1632,6,-3842,4438,472,-4926,-3521,-491,easy
110853,10848,6238,2948,6786,3691,3351,2390,-70210,19949,-3641,1658,-872,14364,11341,8913,16802,33017,12126,1930,-5242,-651,-1919,-1486,-106806,-7515,-5507,870,-6379,-12,-2246,-886,87012,-123608,13068,-40532,15767,-17633,272,-1060,-4370,-1137,-15015,639,-13260,-327,-10399,600,difficult
67081,31530,13673,11322,11760,2565,1947,1182,757541,189663,20162,33132,-3084,5797,7425,3832,630411,27105,-10883,1224,-10053,408,212,-555,-56004,-18057,-10209,-7958,-5291,3059,1358,1732,-127130,-686415,-162558,-45162,-31045,674,-31908,-9182,-6969,4762,-5389,2651,-7213,1146,-4387,2287,easy
344183,63808,10177,5494,7215,8394,4903,3289,-166827,-58853,-9437,-5006,-5096,-6410,-3787,-2399,-338243,-63030,-8867,-4294,-4727,-4617,-2601,-1654,-342126,-56500,-7084,-4032,9011,26455,10076,11540,-171416,-3883,-4177,6530,570,1783,712,262,369,13738,1793,31072,1186,12677,745,13194,difficult
122068,118897,10884,24322,19255,9342,16129,5702,48872,-103722,4611,-18217,-15852,-6841,-15047,-4599,-52725,-99530,-7697,-2521,-5838,41102,12842,4976,-117871,-116443,-7774,-17336,-10507,2434,-5376,155,-101597,-65146,4192,-16913,-12308,-77,15696,-14815,10014,-4669,47943,-38668,27889,-18218,9575,-4821,easy
49540,12370,4370,4754,7356,5102,2484,3054,778241,11086,9004,5806,-1071,-1391,1852,-1297,-45964,-9750,-3066,1152,10813,1949,4060,1578,35701,35987,-3239,-2396,-4772,-939,-648,-1097,-824205,81665,-20836,45737,-12070,-173,-4654,-3548,11884,-15585,3340,-2888,2208,-4708,2875,-2675,difficult
19462,8984,7094,4139,7048,7201,4246,1546,1519660,101580,-3961,4141,7413,6844,2747,1785,-13100,4855,2229,1397,-2988,-1775,-1867,1394,-13692,-4116,-617,6786,-4018,1406,2751,524,-1532760,-592,-96725,-8971,6190,-2846,-2744,5389,-10401,-1030,-8619,3181,-4614,4618,-391,-870,easy
294582,23712,16803,3836,7861,6413,2003,2170,-152994,9581,-7955,7835,-3010,-1809,3583,-589,-276634,-21623,-15766,-2135,-5680,1480,2079,-568,-291876,-14622,-11792,22941,-742,15582,5161,7393,-123640,-15242,-31204,7001,-7811,3974,-9970,25076,-2670,4938,3289,14102,-1504,3082,21,7961,difficult
776102,101139,15264,13585,8610,8663,3830,1869,-727382,-99676,-11684,-11910,-6713,-7932,-3388,-1696,-730132,-67815,17046,-2151,5902,-468,-2590,899,-745291,-61127,-11468,-3486,-5744,-4654,-3184,-1263,-2750,-15159,31861,6688,28730,-28514,9759,-1335,12615,-11646,7464,-4186,798,-594,2595,-2162,easy
45430,29428,5932,20210,36289,16317,16907,5383,116563,-25305,-2422,-16585,-30178,-8707,-15629,-3635,-40648,-16508,-1413,-17137,-25055,5871,-10321,2499,-42758,-23275,3130,-15066,-27803,-3900,-13240,2573,-157211,-2110,8797,-6767,1009,4543,-552,2071,5123,-2748,14578,-9771,5308,-2919,6134,74,difficult
125873,18156,5543,5430,4420,8510,8591,4241,69580,12957,13392,-726,-946,-5452,-7492,-3077,-121734,-10787,-3253,-4665,-827,-5507,-4583,-2410,-117869,-10241,251,-4461,8562,21643,-3107,8841,-191314,3865,-23744,546,-16645,3504,-3939,204,119,9389,-55,27150,2909,1476,667,11251,easy
242578,24047,16384,12649,7363,11698,13816,5006,1452288,39060,19772,-3579,8555,4955,-5384,584,-224096,-15633,-11181,-9585,-1300,-7756,-10563,-3902,-201569,10275,-16039,-10789,-4764,-10516,-12651,-4125,-1676384,22527,-54693,25908,-30953,-4858,-6006,-1204,-9855,-3464,-12711,-2760,-5179,-2088,-4486,-223,difficult
297614,27383,3960,10141,5657,7420,7502,3026,592730,72567,18933,17325,14331,20950,14345,20357,-86800,-1063,13472,-6479,1963,27,-546,2402,-202800,8037,2552,-5012,-538,-3583,-5305,-2140,-679530,-116000,-73630,9100,-5461,-10920,-23804,1467,-12368,-2501,-20923,-3610,-14891,-4759,-17955,-4542,easy
112981,42777,7552,7961,7189,15740,9854,13560,54812,-21393,-2780,-5462,-2654,-9651,-7308,-11331,-73935,-35923,-2676,-6171,-6370,-12902,-8719,-11436,-109571,-30669,-2284,-5480,10971,-6912,308,-5302,-128747,-35636,-14530,5254,104,392,-709,691,-3716,17341,-3251,5990,-1411,9027,-105,6134,difficult
50881,40453,6876,3719,2633,2313,690,539,179131,-6292,-1481,-1507,-687,-680,1384,445,888568,350075,7377,39917,18440,17908,15448,3535,-41487,-20318,-2557,11646,9313,9326,15374,3510,709437,-930055,356367,-370393,8858,-9934,41424,-28271,19127,-9127,18588,-8582,14064,-74,3090,-25,easy
177640,49113,4212,2144,5979,2837,2868,2344,508425,-23662,12261,8769,739,-999,-1511,526,-164211,-45884,119,-1257,-2980,3003,-633,-1690,-173032,-38227,1368,-947,912,9830,4366,3670,-672636,-8821,-22222,7657,-12142,1249,-10026,310,-3719,3892,4002,6827,878,4999,-2216,5360,difficult
87064,29578,9462,14869,10626,16167,9092,7039,-5344,2452,-4556,-14099,-5384,-14335,-7160,-3328,540087,17579,9679,-11195,-4947,-9893,-7060,-6321,-80413,-15738,-4061,-8353,-2062,-4987,-1662,-1811,545431,-620500,15127,-33317,14235,-13740,2904,2842,437,2885,4442,4906,100,5398,-2993,4510,easy
397929,64818,16945,8530,7470,12404,6641,7247,131385,128013,-2289,25986,3217,28369,2888,-1890,-170105,-48332,7996,-5120,-4273,-7064,-2011,-4274,-393600,-61653,-13184,-6913,14680,-743,-1523,-2112,-301490,-223495,-176345,-13321,10285,-21180,-31106,-1793,-7490,18953,-35433,6321,-4899,488,-2384,2162,difficult
180035,32798,16093,23628,5357,5453,1959,1448,546242,51906,-10651,28672,4844,2871,1328,2842,-170992,-14940,-10366,82098,4565,-451,1247,893,-88061,1714,-9277,-11903,5777,-1378,-134,2223,-717234,82931,-66846,16654,285,1089,53426,-94001,-279,1212,-3322,-927,-81,-1381,-1949,1330,easy
470623,55444,3314,13261,11146,22572,8838,5764,-465362,-49478,-1730,-6519,-6091,12685,422,77,-225766,19353,4635,-2571,-8213,-14154,-6546,-4283,-459966,-52860,-2099,-11856,-9753,-16940,-6689,-4562,239596,-234200,68831,-72213,6365,-6734,3948,-9285,-2122,-1540,-26839,-2786,-6968,-143,-4360,-279,difficult
351742,44694,8673,10388,11477,10682,6155,6157,452122,156784,7009,3594,6903,2719,948,3753,-332178,-40921,-1121,-7919,-6993,-8341,-3182,-4747,-222045,-36666,-833,-4038,-7768,-6877,-3439,-5185,-784300,110133,-197705,4255,-8130,288,-11513,3881,-13896,-775,-11060,1464,-4130,-257,-8500,-438,easy
339015,71327,22983,6981,4951,10718,3097,3376,-310631,-16128,-17375,-3073,4691,-2481,-809,-291,-324113,-43048,-16076,-5370,-3357,-4745,-755,-1839,-323556,-50515,-8248,567,4896,23685,12062,4341,-13482,557,-26920,-7467,1299,7828,-2297,5937,-8048,8253,-2264,28430,54,12817,-1548,6180,difficult
634403,81215,38179,7820,12606,11429,9685,6973,-556565,-25105,-31109,-7134,-10892,-6385,-7512,-5328,61511,5822,-21235,6156,2143,1402,-1887,1787,-608776,-60047,-28152,-5959,46,3547,-4520,-2368,618076,-670287,30927,-65869,9874,-6917,13290,-12115,13035,-2097,7787,2145,5625,-2633,7115,-4155,easy
79963,41414,7344,10735,6192,4554,2259,2341,1533709,268393,14961,27343,2586,8536,1715,1123,-70859,-23018,-651,7127,8171,5057,-115,-608,38937,420,5580,11015,1776,-1189,785,33,-1604568,109796,-291411,23438,-15612,6231,-20216,3888,5585,-6395,-3479,-6246,-1830,900,-1731,641,difficult
535255,484902,95450,47272,22967,45595,24636,16707,-353084,-474583,-83334,-41677,-18864,-43940,-20749,-16244,-531817,-483287,-92471,-45315,-20042,-42655,-22687,-16160,-524092,-481719,-93085,-39241,-17801,-35666,-17401,-13388,-178733,7725,-8704,1568,-9137,-614,-3638,6074,-1178,2241,1285,6989,-1938,5286,84,2772,easy
327966,23463,8231,6507,3934,5974,4142,2299,1047776,169731,147656,29363,35755,26764,51897,9888,-323146,-11244,-3839,-4992,-2852,-5046,-3854,-1651,-319097,-19747,-5807,-4276,-765,2223,-1060,-1596,-1370922,4049,-180975,-8503,-151495,-1968,-34355,716,-38607,2087,-31810,7269,-55751,2794,-11539,55,difficult
146867,22147,15030,10246,8072,11674,7379,4442,272459,211,-9551,-7229,-447,1135,-973,-3011,2269651,124744,-1987,-1866,6352,-1864,-3431,1466,-136006,-21159,-12308,-8683,-5165,-9536,-5778,-3139,1997192,-2405657,124533,-145903,7564,-10321,5363,-6817,6799,-11517,-2999,-7672,-2458,-2347,4477,-4605,easy
334085,107273,25977,15996,17304,7286,8445,3386,-282623,-45793,-20084,4292,-12614,10680,332,-1402,-201663,-99966,-22556,-15447,-15989,-6273,-8074,-3181,-322617,-101614,-24368,-8203,-15684,-62,-6478,-1291,80960,-120954,-54173,-1648,-2472,-1812,-19739,7244,-3375,305,-16953,6211,-8406,1596,-1779,1890,difficult
33900,16878,16726,10341,7491,4956,4351,1616,263525,9477,-191,25850,9761,55,-1290,3243,-9205,-3422,-14200,6532,32125,-417,4917,846,13381,-2685,24790,22697,-4316,305,1380,514,-272730,22586,-12899,737,-14009,38990,-19318,16165,22364,-36441,-472,722,6207,-3537,-2397,-332,easy
222842,25159,5423,5092,7699,4474,2485,2395,-33442,358,-807,-3112,-6388,-587,-603,-1175,585816,-4639,1858,-666,5078,10893,3943,3785,-200806,-13484,4668,8203,1711,2122,10024,8372,619258,-786622,-4997,-8845,2665,2810,2446,8869,11466,-3367,11480,-8771,4546,6081,4960,4587,difficult
113310,29936,5779,6222,9767,6941,4549,2357,-84892,-4989,-590,-2206,2476,20168,6027,3800,11395,-14918,2688,-1538,-5458,-4831,-2538,-615,-62417,-8750,5771,2951,4827,16600,2389,1578,96287,-73812,-9929,6168,3278,3083,668,4489,-7934,10285,-24999,21431,-8565,4927,-4415,2193,easy
88358,16614,9323,9155,5138,5217,3158,3657,64030,9885,-9149,-7664,-4594,-4277,-2524,-3366,2156198,38626,6885,15383,13933,7044,9123,3935,-76758,-12637,-9025,-7426,5698,-2245,4158,5571,2092168,-2232956,28741,-51263,16034,-15910,23047,-22809,18527,-8235,11321,-9289,11647,-4965,7301,1636,difficult
92024,22014,5779,1925,4541,5833,3678,3630,145680,44903,-2324,2665,2347,2432,-2344,448,-89432,-20863,-4479,-1566,-3677,942,-1792,-1514,976970,311720,10911,3174,3373,1862,6587,2273,-235112,1066402,-65766,332583,-2155,15390,-4231,4740,-6024,7050,-1490,920,552,8379,-1962,3787,easy
10370,7396,4099,4892,5506,27054,28490,20201,878260,220789,22029,5742,3267,-16085,-24917,-14443,1544645,159702,36447,13319,6717,-5715,-16328,-16387,107794,1075,-3285,-4252,-4285,-22507,-25835,-18956,666385,-1436851,-61087,-158627,14418,-39732,7577,-17571,3450,-11002,10370,-16792,8589,-9507,-1944,-2569,difficult
105478,38328,7531,6837,3620,5941,1323,1373,927280,82331,27979,10175,8357,1704,1075,930,-91685,-23296,-6231,1865,923,-1852,393,1832,-99478,-33371,-5296,-2932,-1722,-1304,1742,-192,-1018965,-7793,-105627,-10075,-34210,935,-8310,-4797,-7434,-2645,-3556,548,-682,1349,902,-2024,easy
350884,33279,18353,8205,21505,14297,6681,8910,-63504,-17635,-12403,-1377,-18353,-8876,-5902,-7626,920787,120547,28451,43962,-5732,3664,660,2231,-348202,-22818,-11603,-3443,-11926,-4913,-1598,-4672,984291,-1268989,138182,-143365,40854,-40054,45339,-47405,12621,-6194,12540,-8577,6562,-2258,9857,-6903,difficult
27719,9070,2539,5834,6913,5167,4855,3946,22470,-3635,1307,-3816,-6191,-3689,-4289,-3624,-21938,-6424,-2360,-5072,-5445,-1933,-2145,-2627,-24869,-3380,2168,8038,-1251,17975,1085,11933,-44408,-2931,-2789,3044,-3667,4528,-1256,13110,746,4194,1756,19908,2144,3230,997,14560,easy
76421,39733,7980,4144,6116,6335,3363,3159,-70187,-34231,-2832,1016,-3476,3523,-949,4030,-5999,-37544,-5156,-2341,-5656,-5956,-2946,-2965,211151,-16693,-6237,-620,-4905,-2306,803,-2100,64188,217150,-3313,20851,-2324,-1081,-3357,1721,-2180,751,-9479,3650,-1997,3749,-6995,865,difficult
1081950,78254,15488,16291,13461,8978,6411,2343,-839661,-28037,-14568,-5385,-3196,-5607,-448,2296,-1065862,-62414,-6747,-13377,-8576,-1568,6464,2116,-1072544,-71293,-11579,-14507,-11341,-7165,-5754,-1774,-226201,-6682,-34377,-8879,7821,-4832,-7992,-1130,-5380,-2765,4039,-5597,6912,-12218,-180,-3890,easy
510882,38306,20290,18754,11260,14156,9779,8545,15281,-18037,10781,-10788,22552,26603,14018,3998,-446612,-22796,-19972,-13013,-10299,-12859,-8690,-7740,-97038,31879,-9788,35891,27325,2934,-5998,-3386,-461893,349574,-4759,54675,-30753,10184,-2225,48904,-32851,37624,-39462,15793,-22708,2692,-11738,4354,difficult
195424,31403,6509,7450,6516,6925,3646,2212,20296,27140,12110,5604,17925,11904,12579,8075,-187049,-20392,-2163,1756,13653,2032,12710,7,-43193,-16875,-1524,-3700,-3671,-2780,-2047,-277,-207345,143856,-47532,3517,-14273,639,-3848,-5456,-4272,-17324,-9872,-4812,131,-14757,-8068,-284,easy
141199,48206,5561,4149,4829,1959,1720,735,168350,-18548,1398,68,-2954,234,-939,714,-38590,-33709,-373,5261,-647,2462,-968,1294,-86278,-22987,-2482,-1478,3831,4754,560,1789,-206940,-47688,-15161,10722,-1771,-2109,5193,-6739,2307,4478,2228,2292,-29,1528,580,495,difficult
1195079,155819,35979,49601,18040,31264,19617,12972,-934411,-124646,-32051,-41705,-13719,-27371,-15266,-10956,-1156117,-130095,-16432,-36256,-6975,-11516,-9679,-8578,-1110645,-148346,-34993,-48232,-17419,-30144,-19049,-12670,-221706,45472,-5449,-18251,15619,-18561,5449,-11976,6744,-10444,15855,-18628,5587,-9370,2378,-4092,easy
37556,39554,8909,14800,7586,4971,3722,2977,285949,33774,-1956,-8847,-549,3189,4505,1815,280113,86680,24033,19563,9907,2484,1957,-143,-34136,-27732,-7494,1585,2645,4297,-1722,-1117,-5836,-314249,52906,-114412,25989,-31527,28410,-17978,10456,-7262,-705,1813,-2548,-3679,-1958,-974,difficult
321563,36809,19523,20964,13712,12664,7829,5317,-300829,-25410,-17300,-19671,-11942,-10820,-6499,-4359,-161824,36084,-13195,-15110,-5430,8826,-3916,-1897,93131,43026,-17680,-14149,-9141,-3370,-2767,-117,139005,254955,61494,6942,4105,-4485,4561,961,6512,-3711,19646,-12196,2583,1149,2462,1780,easy
104306,32926,24463,16395,23591,27065,24632,7849,-8533,-21500,-20374,-13751,-22009,-25736,-23952,-7338,112951,-23770,-16002,-10444,-17699,-24966,-23291,-6323,206329,-23294,-22200,-12327,-20675,-25227,-23601,-6773,121484,93378,-2270,476,4372,-6198,3307,-1883,4310,-2976,770,-261,661,-310,1015,-450,difficult
584924,72307,15767,22963,12976,20122,10760,7032,-370132,8275,-9182,-16857,-5805,-18235,-9424,-5085,-566820,-64770,-10793,-16693,-214,-2470,-1584,225,-575238,-64164,-3720,-17632,-4905,499,-7621,-871,-196688,-8418,-73045,606,-1611,7073,164,-939,5591,-4691,15765,2969,7840,-6037,5310,-1096,easy
106800,15838,6913,3701,4698,3600,3166,587,-12492,92162,17593,5769,2316,12888,9694,7552,140348,19933,27544,10132,10711,5074,588,1920,-55337,30123,16028,61176,5109,12009,1805,1904,152840,-195685,-72229,10190,9951,-11516,4363,51044,8395,-5602,-7814,6935,-9106,1217,-5632,-16,difficult
818791,235649,43702,14051,17578,15105,7453,4719,-646515,-173847,-39316,-11265,-11464,-13118,-6392,-4258,-496837,-213704,-40294,-10975,-14892,-12889,-6571,-4068,-789782,-213595,-25267,33550,4393,-5083,-5951,-1731,149678,-292945,-39857,109,-978,15027,290,44525,-3428,19285,229,7806,-179,620,190,2337,easy
1244585,232085,6310,16911,8425,7319,7368,3219,-1235724,-226587,-22,-15213,-3371,-3200,-6508,-837,-1230074,-223312,-5006,-14413,-4844,708,-4083,-908,-1048471,-201790,-5201,-15492,-3779,-5045,-6011,-2497,5650,181603,3275,21522,-4984,-195,800,-1079,-1473,1065,3908,-5753,2425,-1928,-71,-1589,difficult
325855,71998,23300,9278,16373,20297,10916,5686,-316040,-65391,-15816,-2145,-14121,8614,2845,3179,353994,-21563,-6414,-4148,-12759,-14382,-9048,-4618,-306447,-68946,-19746,-6639,-15127,-15263,-9480,-3099,670034,-660441,43828,-47383,9402,-13332,-2003,-2491,1362,-2368,-22996,-881,-11893,-432,-7797,1519,easy
55314,22971,1923,5312,9571,5614,2296,1320,358028,3349,-1562,-2437,-7777,-3976,-1666,-1111,-50483,-18101,1344,-675,4070,-406,-411,836,-52942,-19532,10247,2100,-6209,-1006,4519,945,-408511,-2459,-21450,-1431,2906,8903,1762,2775,11847,-10279,3570,-600,1255,4930,1947,109,difficult
41847,19455,4113,5289,7532,4255,3951,1885,-37311,-9590,206,10954,-4959,5428,3591,2230,108141,58656,11983,-969,-4606,-1722,-882,474,-25994,-4853,-2007,-826,3376,5557,4979,2990,145452,-134135,68246,-63509,11777,-13990,-11923,143,353,7982,-7150,7279,-4473,5861,-1756,2516,easy
593469,143829,32073,15540,21872,15499,13265,13119,1061951,-11574,49698,54690,-551,39924,5508,-7919,-526889,-120096,-30089,-3409,-11359,-6958,-11821,-10465,-590996,-137664,-31325,-14470,-20394,-12110,-11732,-12369,-1588840,-64107,-108522,-17568,-79787,-1236,-58099,-11061,-10808,-9035,-46882,-5152,-17329,89,-2546,-1904,difficult
103811,22141,6006,2978,3660,5827,2670,3360,1979951,152881,33800,53750,26991,8569,1715,1557,-95873,-19112,-5060,288,-787,-4088,-1087,-1954,-96598,-19757,-1054,6296,126,11491,6560,2023,-2075824,-725,-171993,-645,-38860,4006,-53462,6008,-27778,913,-12657,15579,-2802,7647,-3511,3977,easy
564348,36435,8921,8744,2685,2940,2173,1332,-559904,-32604,-2093,-5071,1137,2059,1424,1122,-478286,-26772,-5820,-7392,-1360,-2536,-1933,-1223,-560918,-22542,-6432,-4266,4877,6619,-77,1036,81618,-82632,5832,4230,-3727,-612,-2321,3126,-2497,6237,-4595,9155,-3357,1856,-2345,2259,difficult
31228,14605,2830,6264,15845,15176,6118,9175,721281,11915,-999,-321,-12961,-9996,-2819,-7247,-22807,-7572,-870,-5368,-13698,-4391,-3407,-6510,347054,-3708,13949,2931,-5537,-4351,10955,2689,-744088,369861,-19487,3864,129,14819,-5047,8299,-737,8161,5605,40,-588,14362,737,9199,easy
351591,58188,6230,7347,9663,5541,2500,1984,349623,61259,3588,-5192,-7543,-4085,-1783,-1391,-307193,-30429,-1457,-6457,-6406,-4689,-1652,-1208,-346784,-48007,-5197,-3342,-6164,184,4968,199,-656816,-39591,-91688,-17578,-5045,-3740,-1265,3115,1137,242,-604,4873,131,6620,183,1407,difficult
60837,28815,5760,2122,7071,8884,4325,3185,-28816,-9184,17854,34780,4913,11538,2721,2433,974914,170356,13133,13189,538,14653,3150,1672,43367,41331,28914,14659,2621,11301,6106,-808,1003730,-931547,179540,-129025,-4721,15781,-21591,1470,-4375,2083,3115,-3352,429,2956,-761,-2480,easy
654735,135639,25649,29112,15039,8626,3987,5192,-469514,-99154,-22581,-11665,-10795,-7736,-3145,-4746,-639934,-131676,-24837,-25418,-13265,-6085,-2809,-4749,-653709,-120051,-22721,-26409,-11486,-2974,-1859,-4166,-170420,-13775,-32522,11625,-2256,2116,-13753,-991,-2470,1779,1651,3111,336,950,-3,583,difficult
