delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
285906,95535,31317,14007,9835,22104,7351,5638,-137353,-35127,-26519,-6668,847,-17322,-5398,-4327,410946,-59011,-6339,-10061,-5683,-18386,-2867,-4222,-279135,-88195,-29193,-6862,-1079,-68,-2279,10921,-196708,-63872,-24040,-13007,-7984,-17449,-2753,-4137,548299,-690081,82427,-23884,-29184,24323,20180,-22854,5153,-3393,3199,-6145,-6530,4604,-6905,-1064,18318,-17381,2531,588,-474,105,15143,-15058,easy
655026,182818,13055,15130,9291,5572,3950,1065,566451,467480,91163,42386,4793,23802,6938,3118,-281238,-103293,29671,-1453,-7974,-1502,-1293,537,41580,-90855,20422,253,-4603,890,-275,584,-151499,117432,-4398,-7509,-3396,1082,1551,-49,-847689,322818,-193079,-570773,12438,208287,-61492,-9249,-24820,-43839,1706,-7762,-12767,3371,1207,-25304,2392,192,-8231,1018,1826,-2581,47,-633,difficult
1583718,130962,21894,23203,21173,10754,5039,4628,-1341392,-46115,27444,-15065,-12933,-3835,604,-2475,50896,375545,27968,-7468,-10545,15376,4402,9841,-265418,386912,-14966,-2852,-8438,24385,252,1147,-1562477,-112034,-7561,-19999,-10408,-1160,1970,5968,1392288,-316314,-1297059,421660,11367,-498946,524,-42934,7405,7597,4616,-17147,2388,2107,-1970,19211,9009,-25545,3798,-4150,1718,12316,-8694,4821,easy
568606,35840,11225,13803,6081,7354,4742,4587,-498330,-20154,-2048,-9243,-2498,2977,-498,-3507,-524118,-20108,-6914,-10355,-3207,-4070,-2844,-3041,-393125,-24412,-8824,3430,2232,10523,5111,5306,-482920,-27970,-6284,-11578,2056,-727,-3369,-2817,-25788,130993,-89795,46,-4304,-3558,-4866,-1910,2540,-1112,13785,-15008,-709,5439,-176,-7047,14593,-11250,-2346,7955,-8480,466,8347,-8123,difficult
745501,119977,11089,5833,8498,5836,1779,983,-284635,-86174,-3544,-1499,-3538,-3404,-818,-449,-660763,-95600,855,-3205,-7310,-4686,-679,-724,596183,56817,48356,38801,15961,9906,4677,3804,-709546,-112897,-4304,-708,-7483,-5220,-1299,-795,-376128,1256946,-1305729,-9426,152417,-169714,4399,47501,-52660,-1706,42006,-39509,-3772,23271,-23444,-1282,14592,-15126,139,5356,-5976,-275,4528,-4599,easy
586485,61992,17612,9043,6631,32203,15978,6114,-423221,2098,-3594,-282,-3639,-27225,-11407,-4626,-91326,15002,22252,15079,6772,-2519,-351,-297,-582943,-57415,-14958,-4417,4892,-2039,-9561,-889,-495064,-55223,-16248,-6137,-4782,-27259,-12292,-4483,331895,-491617,87879,12904,-72417,2192,25846,-37210,-1290,15361,-19496,-1720,10411,-1880,-9674,24706,480,-25220,11056,-9210,-2731,4329,-592,-3594,difficult
791126,86669,25657,5250,5238,4447,2791,593,-463481,-74286,-21449,-1992,-4457,-3652,-2436,-353,-670380,-9316,-949,26332,-627,918,-526,424,-402084,-48221,-20604,-4368,-3153,-2994,-1725,-134,-712316,-64054,-23366,-1995,-4375,-2948,-153,672,-206899,268296,-310232,64970,-38905,-15833,20500,-19655,-2762,28324,-30700,2373,3830,-2526,-1222,4570,-3912,46,1910,-1199,1572,777,-558,806,easy
1654684,360661,140413,138705,65684,66167,37381,8362,-1579628,-355083,-136698,-133313,-58090,-63393,-35976,-7834,-760888,-303533,-135331,-120980,-29606,-54282,-31514,-5715,326251,700989,236486,81718,557037,33711,81355,19028,-728057,-325839,-122589,-125372,-50874,-56046,-32937,-6519,818740,1087139,-1054308,51550,1004522,-1026828,1367,371817,-359075,12333,202698,-207090,28484,586643,-607911,9111,87993,-89757,4462,112869,-114292,2119,24743,-25547,difficult
1123621,66974,22647,27738,20819,7370,6145,2724,-578849,17192,102460,-1437,-16838,29346,-2366,-98,-558562,100808,5625,-5270,-1601,-2878,251,-1112,274792,881010,114532,62458,-1503,16145,16323,8135,-925811,-30506,-15350,-22950,-19161,-6058,-5076,-2279,20287,833354,-1200603,83616,780202,-911516,-96835,108907,-129882,-3833,67728,-85408,15237,98,-17658,-32224,19023,-22203,2617,16072,-21399,-1014,9247,-10414,easy
135052,28343,1944,5379,3967,6874,5525,1353,-119109,-11382,-693,5392,4994,8055,-90,1014,60106,-23216,94,1133,3113,-4104,-3437,402,-95385,30198,15973,2005,1693,17664,8686,5491,-51222,15558,48072,6136,5984,9397,-500,4277,179215,-155491,44163,-11834,53414,-14640,787,15879,32099,-4259,872,4131,-1881,-1420,4291,-12159,21768,-8267,-3347,12123,-9186,-612,5089,-1214,difficult
647284,262744,59247,98371,18234,12844,3912,3041,848967,-89271,44446,-84290,-6871,-6487,2296,3009,1073158,427131,119016,-34162,84658,17018,62211,19104,-303907,-96327,-31616,-84766,-7387,-3597,730,-1287,1396425,-203058,-32700,-79392,-13839,-8986,-1532,-1510,224191,-1377065,1700332,516402,-523458,-106731,74570,-150632,-1084,50128,-50604,5374,91529,-92045,-6452,23505,-20615,-5389,59915,-61481,-2262,16095,-20391,-223,easy
34103,17302,3944,8973,2407,2133,1279,1175,11006,15900,-375,-6198,-506,-225,-765,-537,-14305,-3503,-2375,-7026,689,18440,472,701,-29010,-15071,820,24407,3507,913,-512,605,-28044,-7504,11756,-3816,4304,8344,5055,1317,-25311,-14705,966,-19403,-11568,7567,-2000,3195,10936,-828,31433,-28223,1195,2818,797,18665,-17527,7431,1237,-984,5567,1238,-96,712,difficult
524332,55052,6366,7601,4742,5352,1713,735,172903,298623,70677,3759,6900,6020,2315,1343,-250619,-30190,-3685,733,-3201,-3348,-499,-51,174554,55191,10260,5997,3981,-305,-221,1298,1401671,462911,262322,73377,22248,9578,7225,6798,-423522,425173,1227117,-328813,85381,407720,-74362,13945,252062,-3026,5264,67380,-10101,7182,18267,-9368,3043,9883,-2814,278,7446,-1394,1349,5500,easy
468426,403029,69104,66386,27813,46755,13981,7184,-309958,-389371,-66107,-66147,-25827,-45540,-13330,-6511,-359362,-400704,-66118,-63355,-14515,-43700,-12783,-6551,-220849,-378301,-63987,-55688,-20198,-36076,1137,-4003,1439810,-178497,216186,15975,-1105,-1888,203443,22818,-49404,138513,1660659,-11333,22403,199804,-11,2131,280173,2792,7667,71663,11312,-5683,19093,1840,7624,34188,547,13920,202306,-40,2548,26821,difficult
675291,198252,27999,21287,10240,6130,2929,1980,652335,1004925,83735,16011,43960,56698,16458,11970,-525722,-172678,-13202,-14703,-3403,-4797,-1636,-1198,-503193,276581,-13858,3336,17551,3178,1742,-189,-637468,-150720,-4508,-17274,-6777,-4731,-2481,-1361,-1178057,22529,-134275,-1177603,449259,-427301,-96937,-656,9350,-30714,18039,-20610,-47363,20954,-24328,-61495,7975,-7909,-18094,3378,-4223,-13168,1009,-1172,easy
1016004,41699,13619,5704,3447,3674,1086,817,-121384,89893,15414,1839,7771,8518,1803,2117,-485956,28664,-5342,1344,7070,2418,1495,3052,512319,99585,94731,19894,22921,20405,6643,8803,-714761,76677,-71,29365,42447,59997,5005,3589,-364572,998275,-1227080,-61229,70921,-22908,-20756,100073,-94802,-495,18550,9471,-701,15851,19526,-6100,17987,39592,-308,5148,-1638,935,5751,-5214,difficult
157163,28736,3608,3555,2263,1778,2505,1636,-11621,-2232,6575,-1063,1478,2520,3463,-374,256672,76908,27866,6460,12646,21778,35567,10413,-138281,-4167,-711,-2638,869,7510,2505,-792,-149258,9658,6457,11867,9406,12415,49326,5288,268293,-394953,-10977,79140,-81075,13825,21291,-28577,7168,7523,-9098,14505,11168,-11777,8537,19258,-14268,4905,32104,-33062,46821,10787,-11205,6080,easy
88352,33473,2895,6075,9650,8968,7422,2159,-49424,-21181,-2072,-5527,-6852,-8298,-6654,-1821,27307,-16870,-1683,-4607,-6810,-2530,-5254,-992,-44247,-21667,-1766,817,-6383,-601,-4282,-977,-57257,-13603,-2390,327,-7309,-4512,-2709,-1452,76731,-71554,-13010,4311,-4797,8064,389,-83,-624,920,5424,-490,42,427,-926,5768,1929,-3911,1400,972,1573,829,15,-475,difficult
275552,45155,7016,3692,3404,11192,3150,3696,-269367,-40957,-4629,-1141,-1316,-6970,-433,-2237,-258911,-39898,-2545,3718,2559,-2738,-1348,-1220,-117272,-24903,-4333,4438,-330,-7474,9,-1222,-165636,-42038,-4449,-2451,-2508,-9303,-2691,-3083,10456,141639,-48364,1059,14995,-17135,2084,-1788,-116,4859,720,-6889,3875,-2889,-2178,4232,-4736,-1829,-915,1357,-2700,1017,-2,-1861,easy
284201,43153,5211,9590,8503,8260,2192,2569,15450,-24331,-1053,-1202,-6252,-5827,-490,-1928,-38875,55227,1245,-4660,8659,-512,1243,-1622,-263947,-41600,-2656,-9079,-6802,-4365,7028,-854,-199826,8627,20996,-906,6638,31,1867,-1396,-54325,-225072,64121,79558,-96827,50227,2298,-3901,23652,-3458,-4419,8173,14911,-15461,13440,5315,-3853,4396,1733,5785,-5161,306,768,-542,difficult
504816,87783,13747,12167,3545,22510,9439,4871,-326511,-10885,-1651,10980,3636,14178,4389,-2521,-456746,-36974,-10417,-3297,866,-19656,-7682,-4044,-427724,-69856,-8129,3042,10231,-12313,12779,186,-422760,-49510,-4147,-10975,-173,-17955,-4674,-3389,-130235,29022,4964,-26089,-32882,20346,-8766,2288,3982,-14277,6339,-14017,-2770,9365,-10404,-33834,7343,-5642,-12071,20461,-17453,-1523,4230,-3575,easy
426557,183665,56304,13658,9340,11956,5375,8422,1443669,-111864,-8938,-9399,1696,-6438,-3788,-7592,-284483,15978,25176,44940,5449,13483,854,-5331,1114631,-83651,-45876,-1698,6960,-3981,-2487,-5009,67634,-36728,-45846,-5352,-5257,-7035,-3381,-7567,-1728152,1399114,-1046997,127842,-99629,46923,34114,-71052,30,54339,-46638,-3654,3753,1511,-12217,19921,-17464,-3054,4642,-3341,-894,2261,322,-2558,difficult
407772,220494,15434,18162,16853,16009,7640,5148,-351154,-153863,-11819,-11777,1018,600,11246,4411,-347038,-188731,-11667,-15038,-16281,-14649,-6786,-4569,-356975,-207116,-14577,-17329,-15955,-13658,-6818,-4765,-356951,-209298,-6826,-15751,-9953,-11028,-4960,-3721,4116,-9937,24,-34868,-18385,-2182,152,-2910,7751,-3261,-2291,1578,-17299,326,6002,-15249,991,2630,-18032,-32,1858,-8980,-196,1044,easy
1333145,165767,25028,33167,10369,7180,2867,1865,1391544,178186,10718,-15055,-6585,2929,270,954,-985999,-36166,-9055,-25320,-5459,-2973,-2150,-599,-784862,-102814,-22230,-23149,-7429,-3933,-1839,-382,-1027647,-102076,-12854,-5971,4151,11883,6160,7541,-2377543,201137,-242785,-214352,-66648,738,-19773,-13175,9376,-10265,2171,17178,1126,-1970,11580,-5902,-960,15816,-2420,311,7999,-1553,217,7923,difficult
188209,25335,6268,8289,7809,14840,4187,4508,-98005,-9230,-3218,16728,40149,479,3289,5465,-105398,-14068,1792,-2733,-6243,-7547,-2513,-924,531632,283018,-1572,15063,17005,21987,18143,2667,111141,46012,29824,30685,33600,4490,4301,1448,-7393,637030,-420491,-4838,297086,-237006,5010,-3364,31396,-19461,17796,15622,-46392,23248,16595,-8026,29534,-17497,-5802,20656,-13842,-6389,3591,-1219,easy
483022,53819,30981,18149,9377,17644,2982,2964,-473435,-37557,-20761,-14371,-5106,-15596,-765,-1587,-364420,-15942,-29288,-14473,-8642,-15426,-1703,-2468,-183329,-37877,-25328,-16189,-6750,-4500,-804,-655,-478436,-45846,-21115,-16984,-3344,-11632,2290,-2470,109015,181091,-295107,21615,-21935,-7969,-8527,3960,4213,-102,-1716,-795,-3536,1892,3406,170,10926,-7132,-938,899,3094,-881,1813,-1815,difficult
360568,82305,13847,9374,12931,13857,8296,3082,361376,-62758,3502,-3873,-2960,-10532,-3966,-702,-25827,-21608,14987,-3732,3398,12482,4964,3186,-269897,-50742,-7505,-2391,-8587,-9735,-5242,-1605,-85102,-53593,-10334,-4493,-3748,-3366,-5507,-1351,-387203,-244070,184795,41150,-29134,-2851,11485,-22492,-2829,141,1341,-2102,6358,-11985,4839,23014,-22217,6369,8930,-10206,-265,3888,-4791,254,easy
253791,134084,37568,18212,21083,14387,6963,6642,-212177,-132462,-36193,-15298,-20296,-13441,-6187,-6487,159726,-31833,-26976,-4757,-7153,11422,1008,993,-195429,120589,-24119,-3153,14106,22421,12381,-285,163367,-70199,27048,66417,32094,-5193,13986,706,371903,-355155,358796,100629,152422,-190788,9217,2857,51167,10541,1604,69570,13143,21259,17988,24863,10999,-27614,7195,11373,1605,7480,-1278,991,difficult
1389877,603794,91345,40307,92181,37468,7722,5416,-1227254,-602105,-90803,-37930,-90980,-36237,-6407,-4973,-854450,-459904,-69233,-29741,-73931,-18286,-2563,-82,1034217,-389473,35069,-12372,-10990,40604,51094,21621,-1185715,-541756,-88444,-34542,-81530,-33382,1255,-4721,372804,1888667,-2219932,142201,70431,-152283,21570,104302,-123513,8189,17369,-22170,17049,62941,-70540,17951,58890,-73986,3844,53657,-49839,4891,21703,-26342,easy
155984,90942,35172,3255,7912,2940,1602,1177,-104832,-63815,-30983,-829,-6472,-1988,-1026,-902,638951,-25529,24830,57773,12357,16530,5538,1896,1052010,403351,25743,29549,3984,18035,10319,11467,621190,9396,-24759,11729,-1573,7434,10100,9006,743783,413059,-430820,38286,428880,-393955,55813,913,-50502,58602,-28224,-17820,18829,-8373,-5557,18518,1505,-10601,6564,4781,-219,2798,9571,-2461,difficult
1192929,740350,81933,72467,63047,66179,33487,8819,-881371,-715149,-58242,-56405,-56975,-59575,-28264,-4089,-902659,-561481,-70504,-63001,-57114,-55280,-29905,-3673,-789827,-571866,-44389,-28888,-47217,-9496,-21405,25274,451309,-362012,-55370,-16173,30618,-23752,1549,10388,-21288,112832,1241136,153668,-10385,209854,-12262,26115,-10981,-6596,34113,12715,-139,9897,77835,4295,45784,-14256,-1641,8500,22954,416,28947,-14886,easy
91880,87700,34298,15198,6700,14850,4605,4969,1130024,58512,45891,374,16199,-14,3414,1399,-86746,-72404,-31475,-13589,-3231,-10242,-1368,-4054,56884,-66600,-28742,2986,13004,34424,206,1734,-33517,-67511,14973,17425,33822,-207,2739,2952,-1216770,143630,-90401,-130916,5804,-911,-77366,2733,43715,-13963,16575,14439,-19430,16235,20818,-10228,44666,-34631,-4782,1574,2533,-5453,5788,1218,difficult
607657,45647,42884,9793,16831,4280,6241,5647,160556,841462,203175,206318,146356,40426,44364,60,545362,158238,2228,12976,-7401,12620,19934,-3256,1654630,497349,80479,125735,326667,78244,175623,54899,358847,161531,70315,51194,-1157,34293,40587,3803,384806,1109268,-1295783,-683224,339111,-335818,-200947,78251,-10164,-193342,112759,-74541,-153757,334068,-327824,-27806,65624,-43951,-24430,155689,-135036,-3316,58155,-51096,easy
23948,38232,17876,21601,6367,21194,12023,6604,63227,-35261,-16293,-19908,-789,-18724,-8083,-5213,583,-23089,1126,22606,1817,47203,-5209,1018,580134,149699,4800,-9278,7378,-8742,-4953,-1371,11620,-8676,-8263,-14997,16403,12171,-5270,-3788,-62644,579551,-568514,12172,172788,-158375,17419,3674,-13063,42514,-31884,-5719,2606,5561,9025,65927,-55945,20913,2874,256,-317,6231,-2389,-2417,difficult
670500,280191,136422,84529,76408,85812,17146,10625,-470932,-78763,-107587,-74171,-67032,-74735,-7996,-6985,-532297,-127085,-104750,-72842,-74301,-83161,-14991,-9548,-361501,-225287,-123057,-81867,-71127,-82450,-16114,-10175,1947197,-77633,-19263,5327,-62948,-75736,9323,-7072,-61365,170796,2308698,-48322,-98202,147654,2837,-18307,103794,1329,-9025,87194,-7269,3174,8179,-8426,711,6714,-6995,-1123,25437,-2563,-627,3103,easy
470679,115218,37212,21923,12110,14802,6249,3519,326572,64437,-28289,-6082,51167,24258,5211,-1799,126628,-51071,-28363,-20036,-6334,-12529,-5466,-3129,-452594,-112431,-37148,-21736,-11900,-14591,-6109,-3432,-49163,95535,-13490,-6137,-2672,-472,-4110,990,-199944,-579222,403431,-115508,-61360,207966,-74,-8785,23658,-13954,-1700,15599,-57501,-5566,9228,-36787,-2062,14119,-10677,-643,1999,-1330,-303,4422,difficult
1033997,161617,43625,13944,25060,16258,32223,5391,898806,245815,45105,102976,142194,65038,14486,38107,782124,-128642,690,6492,18533,2580,-18283,-725,-841742,-126101,-38613,-12116,-23485,-12142,-29113,-2654,-956536,-135324,-40369,-3032,-19965,-14203,-30068,-3505,-116682,-1623866,-114794,-374457,2541,-9223,-44415,-39303,-1756,-96484,-18608,9084,-123661,-42018,3520,-62458,-14722,-2061,-32769,-10830,-955,-38832,-1929,-851,easy
817316,320055,112649,28918,20592,15229,4905,1772,-799125,-317517,-112143,-27392,-19909,-14756,-4626,-1663,-103393,-224334,-59656,1879,-14146,-9281,3261,-582,1359410,-175408,-20704,20904,15862,11252,20444,2461,-768782,-286598,-110375,-27056,-19310,-13666,-4432,-969,695732,1462803,-2128192,93183,48926,-111190,52487,38952,-89671,29271,19025,-47960,5763,30008,-35172,5475,20533,-24918,7887,17183,-24876,1081,3043,-3430,difficult
237116,30465,6563,1858,4187,1371,1113,423,-143359,-6224,-5460,3568,-1504,1368,168,402,-150066,63663,12155,12786,138,2163,2593,151,240357,579969,-3926,14397,15756,14026,3564,2575,-125875,794,-3454,91,-1537,3031,510,718,-6707,390423,-366232,69887,516306,-579175,17615,-16081,472,9218,1611,-14306,1642,15618,-17293,795,11863,-10995,2425,971,-3054,-251,2424,-1857,easy
700433,47391,10641,7407,3057,3468,2140,1552,-96257,29611,27295,10383,2738,-56,1394,-92,2317699,164469,165175,54211,40164,20648,5568,5293,77411,93328,-7310,-4340,1819,-1866,-767,-864,-331045,157691,81037,9068,19955,18518,3722,6488,2413956,-2240288,-408456,134858,-71141,64363,137880,-172485,88347,43828,-58551,13408,37426,-38345,18136,20704,-22514,20384,4174,-6335,4489,5385,-6157,7352,difficult
293210,49221,8804,2278,1952,2472,1536,537,-100871,114983,8751,7992,1477,3608,3180,704,634624,265214,7314,13406,4096,7305,1885,412,1993855,72323,16662,2196,9276,2252,1900,2017,-119908,-3099,-8224,3280,5458,973,598,873,735495,1359231,-2113763,150231,-192891,-75422,-1437,9348,-24886,5414,-11210,1084,2619,5180,-3818,3697,-5053,-1279,-1295,15,-1302,-292,1605,-1144,easy
137502,52905,6179,5629,4482,5207,4237,1343,-27393,-25171,-4842,-2502,-3163,-1871,-3655,-237,-86182,-34759,-640,1406,5426,-1525,-230,12,-133059,-41408,-2881,-3187,-247,3229,-1054,1160,-121141,-38682,9147,-2003,-698,2858,-2839,1575,-58789,-46877,11918,-9588,-6649,2726,4202,-2241,12028,3908,-4593,1184,8589,-5673,-451,346,4754,-371,3425,-824,-1785,249,1148,415,difficult
202775,140515,28247,73733,27326,42411,7427,3635,1496089,1597284,135606,64233,6028,-19376,10508,4070,-92066,-118248,-26296,-70540,-24034,-40121,-5976,-2919,976331,77663,23221,-65030,1306,-31932,1768,2581,-132456,-61710,-20540,-71517,-18411,-39890,-4615,-2820,-1588155,1068397,-1108787,-1715532,195911,-139373,-161902,49517,-43761,-134773,5510,-6487,-30062,25340,-19717,-20745,8189,-7958,-16484,7744,-6383,-6989,5500,-5401,easy
137275,32208,3170,3370,4703,10711,4496,2348,1123004,267209,40769,11910,25815,60844,31024,5206,9056,27474,12108,5031,-3107,-3702,6547,-382,-77573,-794,-641,1633,-1813,-7230,-2260,-1051,869536,202903,-2850,9258,5030,18461,13876,3704,-1113948,-86629,947109,-239735,-28268,203697,-28661,-12749,-2209,-6879,-3398,7625,-28922,1294,6843,-64546,-3528,25691,-24477,-8807,16136,-5588,-669,4755,difficult
506179,158686,45064,13231,11072,8879,5292,2852,-426672,-125357,-39545,-11319,-9732,-7649,-4837,-2617,-387377,-121981,-41442,-11658,-6990,-5765,-3378,-1731,-488449,-147525,-37822,15587,2020,-4082,272,509,-287880,-112511,-42693,-9031,-8719,-7539,-3334,-1494,39295,-101072,200569,3376,-25544,35014,-1897,3620,-4871,-339,27245,-24618,2742,9010,-10739,1884,1683,-3457,1459,3650,-3606,886,2240,-2003,easy
160921,174524,27052,22248,10129,5225,5699,2184,595243,-125007,-5418,-16832,-772,548,688,-177,130184,-111548,2143,-5847,542,-2883,-3987,-1234,12472,-155620,-25030,-18342,-9285,-4506,-5000,-1798,277299,-96894,-7625,-13616,3980,500,-1662,-924,-465059,-117712,264827,13459,-44072,58726,7561,-27173,17405,10985,-12495,4726,1314,-9827,13265,-3431,-1623,5006,-4675,-1013,3338,-1057,-564,874,difficult
226635,17119,5695,3111,3728,1550,1231,355,-2743,93073,5510,3050,7939,14108,1360,4191,303637,55874,25206,75551,1550,3809,-590,568,749611,447404,156311,5579,10069,13303,4903,4086,-124744,5331,-4017,-1621,-1975,122,-733,-50,306380,445974,-874355,-37199,391530,-442073,19696,131105,-160328,72501,-69972,-7200,-6389,8519,-12044,-10299,9494,-13181,-1950,5493,-5636,-3623,3518,-4136,easy
1404818,247668,118027,18934,11112,13447,5442,1932,-786869,-181036,-104684,633,-6231,-3302,-4227,-1133,-780575,18620,-96311,28438,29704,12787,5275,1515,-258231,-217751,-115108,-9582,-9939,-10981,-3933,-406,-351177,-188485,-97342,-9338,1131,-10517,-306,-214,6294,522344,-92946,199656,-236371,29266,8373,-18797,17766,27805,-38020,244,35935,-39643,11070,16089,-23768,464,9502,-9208,3627,2648,-1921,192,difficult
540750,161102,18210,29153,5149,8306,4113,944,506591,47536,129476,62927,14415,7485,5368,2587,-239322,-117665,16731,-28730,6896,5151,598,-334,280216,-50904,25058,-14829,-549,-3408,-918,392,-446867,-140726,-16526,-23043,-4343,-6585,-3782,-738,-745913,519538,-727083,-165201,66761,-89822,-112745,8327,-41584,-91657,13901,-8214,-7519,-7445,-3794,-2334,-8559,-3177,-4770,-1516,-2864,-2921,726,-1130,easy
720398,63203,53321,34593,14246,11041,8138,4796,-717190,-58497,-50751,-32265,-10659,-3024,-1767,-3335,-716504,-57947,-51435,-33919,-8269,0,-2588,-2309,-566402,-42786,-44689,-21693,-10188,-3531,-2843,-2280,-648476,-43424,-40338,-30233,5728,44833,2774,-425,686,150102,-82074,550,15161,-638,-684,6746,4351,-1654,12226,-8540,2390,-1919,15916,3024,-3531,48364,-821,-255,5617,1026,29,1855,difficult
532373,112111,21771,16149,4174,6929,2491,1276,-440693,-86945,-18563,-12367,-3372,-5577,-1998,-1077,-93571,-33265,61146,-9295,-335,-2769,-1551,-125,181163,254061,-5385,-7588,943,-4946,40,87,-400929,-91317,-15410,-12282,-2665,-5119,-1399,-1100,347122,274734,-582092,53680,287326,-345378,79709,-66531,-10025,3072,1707,-4694,3037,1278,-3608,2808,-2177,-173,447,1591,-1439,952,212,-1187,easy
446624,67468,14798,5435,9119,11378,19567,6111,-396651,2282,-10565,-1194,-2645,-5872,-14786,-4200,-283377,-53795,-12726,-1149,-327,-3782,-15262,-3861,-422084,-47476,-9809,4981,-1016,12516,-11223,898,-407207,-59544,-4663,682,855,17334,-4418,2480,113274,-138707,14877,-56077,6319,-12068,-2161,2917,5146,45,6130,-4299,2318,-689,1871,2090,16298,4818,-476,4039,6805,339,4759,1582,difficult
634948,169675,33605,27278,7474,9276,8608,2397,728172,819163,-1665,31818,11694,15310,415,1821,-228877,-109564,-23897,-9616,-5032,-5122,-7571,-1708,-497372,-77799,-23713,-26875,-6650,-7718,-6816,-1969,617810,-90654,-14300,-21415,-1413,-7235,-5046,-1449,-957049,-268495,1115182,-928727,31765,-12855,-22232,184,9413,-41434,-17259,5460,-16726,-1618,5237,-20432,-2596,483,-7986,755,1770,-3529,-261,520,easy
315004,42849,20398,12528,14210,10802,8826,2527,-264908,56713,16972,-3424,-8022,2490,-3983,4220,-32494,14423,20538,1610,590,1098,1471,-77,5472,180597,11297,-3915,18366,107271,7295,6635,-283272,-34999,-10285,-8778,-11846,1434,-2634,3332,232414,37966,-288744,-42290,166174,-215596,3566,-9241,-21582,5034,-5525,-4863,8612,17776,-30212,-1392,106173,-105837,5454,5824,-9929,-4297,6712,-3303,difficult
