delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
1245445,150574,8610,16739,6878,9455,3819,3126,-1201100,-116830,-240,-12217,-4082,-6992,-1955,-2592,-1008202,-123288,-4608,-9299,-5138,-6941,-396,-2454,618001,446666,129791,47925,12039,28580,27687,2103,192898,1626203,-6458,569954,-4368,134399,2918,57224,-1056,17177,51,35521,1559,28083,138,4557,easy
1245487,126036,25153,19755,16952,10541,17780,6805,320129,129989,-14507,-11624,6338,13819,2250,1672,-432279,-17035,-17439,-12533,-15357,-8633,-16240,-5766,-295573,-85843,18130,-6746,-1955,18842,-746,1934,-752408,136706,-147024,-68808,-2932,35569,-909,5787,-21695,13402,-22452,27475,-18490,15494,-7438,7700,difficult
963101,152619,71220,84089,12376,13889,5690,3794,-552836,-93507,-69919,-43650,-10000,-8883,-3188,-2908,613624,271621,-33232,-65615,7082,-614,8890,-188,1818259,274384,76732,231980,32426,151265,17934,25257,1166460,1204635,365128,2763,36687,109964,-21965,297595,17082,25344,8269,151879,12078,9044,2720,25445,easy
1604429,444236,185349,78933,65494,69376,64054,13909,-1443553,-421286,-181753,-77052,-61396,-62688,-62006,-13162,-1414937,-381166,-140036,-54041,-34434,-55918,-55300,-10524,-920464,-415923,-179895,-74768,-64188,-64206,-59114,-12456,28616,494473,40120,-34757,41717,-39859,23011,-20727,26962,-29754,6770,-8288,6706,-3814,2638,-1932,difficult
215109,34748,7277,8649,4513,3405,3996,2165,779324,30951,79674,-3320,5186,4541,521,5086,-39467,282,-4077,4775,-805,398,-1141,-1093,1081205,1150092,112739,237083,84932,60449,40474,11801,-818791,1120672,-30669,1149810,-83751,116816,8095,232308,-5991,85737,-4143,60051,-1662,41615,-6179,12894,easy
990702,112660,46773,56846,15780,14544,6850,3384,-359550,123285,58478,15124,13889,6839,1677,-573,314863,742763,344674,392993,55520,155502,15393,11005,220482,34088,5824,24449,-5731,-4341,4516,-294,674413,-94381,619478,-708675,286196,-338850,377869,-368544,41631,-61251,148663,-159843,13716,-10877,11578,-11299,difficult
816223,166627,36335,16873,9548,8020,8646,3471,701679,-119621,-33153,-14334,-7405,-5656,-6455,-2200,1152798,499532,291717,111057,42499,15253,16390,14853,-359764,56499,-24200,5963,-809,8480,-3049,-910,451119,-1512562,619153,-443033,324870,-315917,125391,-105094,49904,-43308,20909,-6773,22845,-19439,17053,-15763,easy
1083433,146777,53969,54101,47779,33143,16486,8318,432489,2052081,459465,29441,159510,65909,102111,51761,-806153,-61363,-45668,-34930,-13917,-23647,-8845,2790,218747,865848,5425,-34908,6000,15256,28599,2426,-1238642,1024900,-2113444,927211,-505133,51093,-64371,22,-173427,19917,-89556,38903,-110956,37444,-48971,-364,difficult
1117763,156973,30783,10026,28650,16565,16323,4340,-1054863,-126834,-20423,1256,-24383,-15004,-14056,-3841,-132297,131050,-7060,35030,-16922,3850,6004,7313,-106557,-77178,10135,1748,-22601,-11891,-12261,-2468,922566,25740,257884,-208228,13363,17195,33774,-33282,7461,-5679,18854,-15741,20060,-18265,11154,-9781,easy
916252,238018,38246,49154,26009,61942,32824,24134,538099,307684,535959,153200,263691,133928,14968,20308,-655420,164142,38038,38615,20836,-21578,-17584,-3438,15324,-1153,-6969,-27496,16865,-36698,-13613,-16808,-1193519,670744,-143542,-165295,-497921,-45007,-114585,-66111,-242855,-3971,-155506,-15120,-32552,3971,-23746,-13370,difficult
1426716,159421,127976,23782,15405,21343,27421,15957,-361832,-15144,-96390,-14020,-4941,-1166,-1433,-10244,-1143495,-56026,-6833,1485,7247,4103,-2267,-8653,144245,-78610,-115569,-15962,-10941,-13269,-21028,-15180,-781663,1287740,-40882,-22584,89557,-108736,15505,-17447,12188,-18188,5269,-17372,-834,-18761,1591,-6527,easy
679246,119766,25568,19435,17793,9420,7068,2598,1197450,116431,21589,-1255,371,3948,12473,-302,333017,258018,37478,20642,10992,12347,-187,1017,19805,53041,4972,4792,26,-4587,5517,1439,-864433,-313212,141587,-204977,15889,-32506,21897,-15850,10621,-10966,8399,-16934,-12660,5704,1319,422,difficult
899072,325884,30830,22985,10463,19619,10107,7978,669520,-39464,58286,14094,14111,26695,35576,12545,1506120,172560,36745,-831,50773,52173,71610,6187,-172424,-128868,3567,-2342,15374,-7813,-6911,-5017,836600,-1678544,212024,-301428,-21541,-33178,-14925,-1511,36662,-35399,25478,-59986,36034,-78521,-6358,-11204,easy
590528,74283,13497,4962,7671,5726,2221,1120,1007041,-40235,29987,-419,-1492,4813,824,65,-512825,106680,-96,-748,-709,-781,636,67,-241808,50804,23267,5467,-883,11092,297,609,-1519866,271017,146915,-55876,-30083,23363,-329,6215,783,-174,-5594,11873,-188,-339,2,542,difficult
1270477,218519,26368,35938,14806,22407,15391,5172,-498316,-2740,6643,-24912,-8995,-6110,-10094,-1350,768670,-95413,44209,-13703,11326,-11951,2057,-663,-468597,-56680,-14204,-15747,-3625,-2118,4522,-1566,1266986,-1237267,-92673,38733,37566,-58413,11209,-2044,20321,-14951,-5841,9833,12151,2465,687,-903,easy
1478983,382270,74357,135184,76375,25046,10255,8414,1067176,189316,591399,-12304,40064,-3450,11461,12676,-729299,-139319,85145,-116163,-46799,-14727,8751,-4304,133379,223436,182643,-22348,22455,-4572,16751,10899,-1796475,862678,-328635,362755,-506254,97498,-103859,93815,-86863,69254,-11277,10155,-2710,8000,-16980,15203,difficult
769162,279436,32607,45607,22558,10298,9446,3163,-523881,-200110,-22119,-42824,-18545,-2824,-5259,-240,-728944,-243860,-29986,-43878,-21360,-8337,-7434,-2595,-607438,-212874,-4688,-41652,-13113,2129,1676,-1879,-205063,121506,-43750,30986,-7867,25298,-1054,2226,-2815,8247,-5513,10466,-2175,9110,-2355,716,easy
517294,190054,13702,22310,9555,5717,3567,2822,1758087,259898,70318,14199,37561,18497,-118,2176,165161,-154610,-9318,-15547,-7324,-4079,-2504,-2324,641939,-97842,11832,898,-4291,4580,722,2605,-1592926,476778,-414508,56768,-79636,21150,-29746,16445,-44885,3033,-22576,8659,-2386,3226,-4500,4929,difficult
656236,431385,25187,30126,15072,12913,8281,9782,-539065,-403901,-19026,-28651,-8831,-8319,-4909,-7504,49812,-361722,-10790,-11770,22867,-45,-232,-7832,980204,172729,-7934,54792,17817,21411,30976,3319,588877,930392,42179,534451,8236,2856,16881,66562,31698,-5050,8274,21456,4677,31208,-328,11151,easy
1401346,391286,139047,74232,36819,53793,50501,29261,448353,-289167,-123695,-49961,-8037,-29278,-40303,-9436,-617104,-292288,-106490,-39583,-27150,-47682,-47690,-27895,240665,-208311,41796,-59540,-20655,7244,-36057,-25245,-1065457,857769,-3121,83977,17205,148286,10378,-19957,-19113,6495,-18404,54926,-7387,11633,-18459,2650,difficult
585815,119939,33888,19917,25081,16002,12370,5460,541330,-64418,-17899,-12991,-13606,11743,-1814,1445,296026,-29696,8700,-10364,-9436,313,-3961,-1931,-288566,-50377,-23412,-14774,-21648,-13366,-7645,-3908,-245304,-584592,34722,-20681,26599,-32112,2627,-4410,4170,-12212,-11430,-13679,-2147,-3684,-3376,-1977,easy
788874,472899,182676,94387,58744,33351,9385,5838,202787,134215,-99061,-87169,52757,133,7181,3769,617729,542974,-89839,-71654,39991,27377,7625,6254,-211497,-268544,-141392,-84844,-46085,-24293,-3433,-4899,414942,-829226,408759,-811518,9222,-51553,15515,-13190,-12766,-86076,27244,-51670,444,-11058,2485,-11153,difficult
1183119,472244,80152,73765,75411,39186,31038,10348,-279862,-432505,46945,-64331,-40183,14592,-18782,17983,-132332,-351511,-66136,-48582,-69939,-28687,-23489,-8782,787091,-318453,-66862,-20243,-52946,-4450,-20597,-3544,147530,919423,80994,33058,-113081,-726,15749,28339,-29756,16993,-43279,24237,-4707,2892,-26765,5238,easy
1269963,262135,26784,22531,15554,7564,4935,2180,-146116,-191425,5835,13578,-2484,13996,-2490,-1460,-480460,-199218,6189,-8898,-9459,-1947,-3505,-787,-1045241,-140185,-15002,-6600,2340,3063,-2604,554,-334344,-564781,-7793,59033,354,-21191,-22476,2298,-6975,11799,-15943,5010,-1015,901,673,1341,difficult
889964,272426,217244,54932,53633,64737,17832,20808,-270957,-76957,-113676,-6838,13982,1335,6388,4936,254449,955095,38041,59066,336,4503,-4169,-1453,-141404,-199286,-211726,-37416,-19284,-40523,-9398,-8263,525406,-395853,1032052,-1154381,151717,-249767,65904,-96482,-13646,-19620,3168,-45026,-10557,-5229,-6389,-6810,easy
1493006,130464,18898,20207,14204,15714,19609,6558,605529,-27970,-4952,6029,-8088,-8462,-14932,-4315,-1360278,-85369,-11484,-14738,-10998,-7606,-14565,-2874,-583225,154505,24077,-12542,-2468,-4555,-10109,-283,-1965807,777053,-57399,239874,-6532,35561,-20767,2196,-2910,8530,856,3051,367,4456,1441,2591,difficult
848300,194480,25665,51459,29863,19842,14054,11719,246151,118384,14838,-38977,-5793,3529,-2035,-5445,-164984,-7542,6679,-45790,-21442,-9341,4773,-6087,-787777,-133605,-19804,-48983,-25241,-11882,-11516,-7021,-411135,-622793,-125926,-126063,-8159,-26483,-6813,-3193,-15649,-3799,-12870,-2541,6808,-16289,-642,-934,easy
521423,142177,16122,9377,13546,6706,2156,2276,1130,-30420,97967,20853,20048,106592,20273,7136,483031,-63653,-10553,5051,-11570,-3441,1347,-746,167329,88452,-11831,43157,6124,10211,7457,1217,481901,-315702,-33233,152105,-108520,-1278,-15802,38106,-31618,17694,-110033,13652,-18926,6110,-7882,1963,difficult
347474,147938,16668,14298,22321,23064,13090,10132,8710,-53065,-15582,-10640,-13257,-15468,-9837,-5656,-238423,-91679,-7321,-3509,-16281,-11088,-6607,-7170,74987,262334,71893,-5580,14929,9466,1989,-4987,-247133,313410,-38614,354013,8261,79214,7131,-2071,-3024,31210,4380,20554,3230,8596,-1514,2183,easy
1867119,216416,72744,52680,42981,15064,9241,5415,-247234,-120829,9576,-28192,-12909,-1199,-703,-2694,-680403,-27673,6347,-6434,-17659,5755,-4270,-2304,-1707111,-168403,-53049,-46397,-33376,-11824,-5118,-4360,-433169,-1026708,93156,-140730,-3229,-59396,21758,-39963,-4750,-15717,6954,-17579,-3567,-848,390,-2056,difficult
615460,594666,117706,127041,85680,105431,54503,31605,380695,-391446,-96366,-83912,-72404,-93549,-43176,-27880,1488707,-512133,-112214,-115582,-75810,-102174,-51299,-30115,10553,-541515,-55076,-107223,-68771,-95460,-50172,-27262,1108012,-1478154,-120687,-29382,-15848,57138,-31670,8359,-3406,7039,-8625,6714,-8123,1127,-2235,2853,easy
1641625,84066,26652,35071,16847,8068,5782,3580,-462675,38398,52542,-4372,-3481,-2195,-1299,-167,-152693,33836,13233,-13878,-8482,2117,-2432,-2289,-1541046,-33849,-16497,-30839,-14297,-5862,-5301,-2922,309982,-1388353,-4562,-67685,-39309,-29730,-9506,-16961,-5001,-5815,4312,-7979,-1133,-2869,-2122,-633,difficult
1175079,253454,55978,31217,39918,18332,11378,17934,-302890,-44199,-16201,-12783,-33872,-1794,-8132,-14151,-972747,-192524,-46656,-29119,-36383,-16081,-9384,-16079,-389223,-200170,-43536,-25649,-32655,-6991,-3449,-12455,-669857,583524,-148325,-7646,-30455,3120,-16336,3470,-2511,3728,-14287,9090,-1252,5935,-1928,3624,easy
744281,69930,9211,1776,5928,6704,1080,1555,-147717,766016,73740,63085,44420,21591,8961,18670,2884515,136918,120282,135616,20746,11403,28603,14880,244593,-9817,41852,5017,2911,-3471,1154,1401,3032232,-2639922,-629098,-146735,46542,-78430,72531,-130599,-23674,-17835,-10188,-14874,19642,-27449,-3790,-13479,difficult
495639,59867,26006,23594,9312,10380,4961,6193,24109,10273,17087,7271,-4818,-3422,884,3484,247509,378131,155994,11801,6103,11806,18689,14330,77832,-48061,-18436,-20283,-4436,-7389,-1123,-4908,223400,-169677,367858,-426192,138907,-174430,4530,-32084,10921,-10539,15228,-19195,17805,-19812,10846,-19238,easy
930520,77428,37088,26198,8091,15310,3659,2983,399936,107448,3754,18927,5796,5166,877,4060,185049,84324,88885,-15459,1487,-7378,15687,-2072,-3777,62373,74941,7795,5626,4043,4909,-547,-214887,-188826,-23124,-21951,85131,-13944,-34386,23254,-4309,4139,-12544,11421,14810,-10778,-6132,1525,difficult
534481,260037,55759,29467,60768,18632,11599,3548,1607905,905295,83971,4138,-37524,62234,4101,12769,869724,-110142,27031,-9591,-39326,9325,-7690,-904,-205820,-148462,-50133,-26527,-59654,-15697,-9724,-1888,-738181,-1075544,-1015437,-38320,-56940,-77164,-13729,-16936,-1802,-20328,-52909,-25022,-11791,-2034,-13673,-984,easy
501932,51672,22532,27810,4717,4536,3316,813,44528,35004,-104,-17229,-2367,158,-1315,134,1203310,1381376,76748,394832,168405,91136,17767,14595,641575,87194,56012,833,13745,7732,4256,2099,1158782,-561735,1346372,-1294182,76852,-20736,412061,-393999,170772,-154660,90978,-83404,19082,-13511,14461,-12496,difficult
1063406,329849,82505,31823,23059,15115,14035,8236,-506886,-269903,-10257,-4590,-16178,327,-9436,-3821,-985950,-306483,-77858,-29753,-17779,-14104,-13112,-7773,778481,-165047,-46790,11412,-15192,-4348,-10625,-6912,-479064,1764431,-36580,141436,-67601,31068,-25163,41165,-1601,2587,-14431,9756,-3676,2487,-3952,861,easy
1255044,555865,70959,30046,45624,37122,26796,9532,-405656,-480595,-30987,12247,-34178,-17167,-8520,469,-1000923,-513424,-58179,-27668,-41055,-33644,-23607,-8090,1114235,-481820,-51138,8955,-11773,-22427,-14783,-4752,-595267,2115158,-32829,31604,-27192,7041,-39915,36623,-6877,29282,-16477,11217,-15087,8824,-8559,3338,difficult
1197025,329884,68705,82240,29000,12687,7308,7226,560968,17770,9298,285406,17326,59129,29647,1441,-1017977,-306172,-59374,-79757,-25086,-10318,-6865,-6723,-1083502,-299075,-63220,-75654,-22923,-2666,-6290,-6081,-1578945,-65525,-323942,7097,-68672,-3846,-365163,4103,-42412,2163,-69447,7652,-36512,575,-8164,642,easy
528092,107661,12439,53361,17674,18349,6351,3876,566297,-47674,4009,-48909,-13962,-15789,-3362,-258,-389155,-97923,-11219,-52283,-16767,-17700,-5915,-3136,431768,92868,9689,-21141,4660,-9925,446,-1129,-955452,820923,-50249,190791,-15228,20908,-3374,31142,-2805,21427,-1911,7775,-2553,6361,-2878,2007,difficult
923470,164881,59486,34922,23781,14930,5034,5229,-736718,-142908,-58760,-24417,-18087,-5058,-2873,-4092,-746669,-106469,-50280,-15771,-13392,-7420,-4071,-3598,-881805,-143577,-44630,14643,-9216,-5683,1869,4497,-9951,-135136,36439,-37108,8480,5650,8646,30414,4695,4176,-2362,1737,-1198,5940,494,8095,easy
812687,235347,102745,28527,26457,19016,11436,24661,-590602,-109001,-79699,-4376,-9380,-4135,2535,-20127,-65259,-78403,-95748,-18369,-14507,-6350,-3542,-22097,-469800,59166,28275,-19192,44640,9440,-888,-18158,525343,-404541,30598,137569,-16049,124023,-13993,-823,-5127,59147,-2215,15790,-6077,2654,-1970,3939,difficult
586210,70995,14369,5339,7195,5742,2435,2275,89760,52479,7539,13297,17279,-1142,112,-513,62861,193473,2437,34198,25503,12233,10256,5970,381235,35599,-551,13282,7434,10219,1235,2821,-26899,318374,140994,-157874,-5102,-2988,20901,-20916,8224,-18069,13375,-2014,10144,-9021,6483,-3149,easy
1401521,382265,15815,37716,17060,20405,6940,6700,-1276206,-379895,-15443,-35817,-15207,-19194,-6520,-6461,-892807,-277203,60096,-22400,-2627,-4363,-3652,-5670,127299,-245717,43038,29751,9997,-5282,8329,-5567,383399,1020106,102692,31486,75539,-17058,13417,52151,12580,12624,14831,-919,2868,11981,791,103,difficult
190164,75104,12198,8841,4970,3882,3069,1088,884178,-40804,1250,3842,6271,11023,-369,-17,-76833,-8937,-7293,-4775,2180,-1556,-2399,-735,1827721,3165,-3180,31029,12934,3376,263,1582,-961011,1904554,31867,12102,-8543,4113,-8617,35804,-4091,10754,-12579,4932,-2030,2662,-718,2317,easy
1883983,211050,46952,35181,17309,9173,3798,2378,-685051,-98388,-21488,-23067,-12667,-1902,-505,877,-1722806,-201404,-43190,-16185,-15785,-6774,-3332,-2000,-1414447,-76478,-5069,-22605,-2284,-2525,-3149,-1349,-1037755,308359,-103016,124926,-21702,38121,6882,-6420,-3118,13501,-4872,4249,-2827,183,-2877,651,difficult
816200,88583,14817,19161,8768,11920,5265,2902,-623081,-74471,-8517,-17568,-6309,-9048,-4821,-2245,116364,-9210,-12430,-4954,13123,-5316,-1541,566,-252912,-16092,35742,-6902,4795,-3525,-3144,-1607,739445,-369276,65261,-6882,-3913,48172,12614,-1948,19432,-8328,3732,1791,3280,-1603,2811,-2173,easy
1253818,257520,72196,19189,20573,23600,9341,9270,-789199,-194580,-53557,-9365,-18577,-17662,-8401,-8544,-873156,-196655,-65235,12096,-17648,-19778,-6204,-7155,-1113817,-225055,-55717,-16590,-12441,-21275,-7258,-6794,-83957,-240661,-2075,-28400,-11678,9518,21461,-28686,929,5207,-2116,-1497,2197,-1054,1389,361,difficult
1793612,178080,71209,21237,26353,23562,15922,14001,-1042460,-73306,4852,-3655,-17754,-19829,-11405,-9959,-831756,305235,-11278,74889,34426,32200,-6120,-5881,-918425,2890,-46801,-15123,-7055,-6655,-10253,-9439,210704,-86669,378541,-302345,-16130,-35523,78544,-90012,52180,-41481,52029,-38855,5285,-4133,4078,-3558,easy
1127750,122443,22956,33249,14043,15056,16512,4437,2505545,126216,29298,102542,19287,3027,31693,5415,208454,-15222,2140,6934,-7186,-6642,-9099,-1067,-726350,-103359,-14763,-29973,-10881,-12826,-15050,-3773,-2297091,-934804,-141438,-88137,-27158,-16903,-95608,-36907,-26473,-3695,-9669,-6184,-40792,-5951,-6482,-2706,difficult
330736,118065,9062,13305,7343,4765,4399,1526,99030,203760,69464,80422,18019,37059,23107,2386,24760,-1666,740,2581,625,255,-2622,-819,887463,129788,138971,51846,18117,18751,7911,8209,-74270,862703,-205426,131454,-68724,138231,-77841,49265,-17394,17492,-36804,18496,-25729,10533,-3205,9028,easy
916040,208535,19880,12244,19852,10176,8343,5691,-797137,-30347,1578,-3297,-12411,8594,-5173,-3701,-804374,-182245,-11427,-7145,-18561,-6549,-7679,-5134,68890,508989,48916,53949,23197,-2396,9315,1089,-7237,873264,-151898,691234,-13005,60343,-3848,61094,-6150,41758,-15143,4153,-2506,16994,-1433,6223,difficult
775254,131785,26659,10170,8608,4782,1330,1448,1090935,35210,28981,73145,54982,4145,31745,22394,-613828,-77819,51863,57982,33643,13704,7015,2631,-733221,19587,-16847,-2481,-5684,-1264,139,27,-1704763,-119393,-113029,97406,22882,-68710,-15163,-60463,-21339,-39327,9559,-14968,-24730,-6876,-19763,-2604,easy
1627121,253598,67031,26177,21476,30091,20908,11468,-516678,-18654,-56574,64264,4498,-21091,-13032,-5440,-135650,-166016,-54443,-20017,-15903,-24923,-15210,-7861,-1602957,-219469,-62662,-22645,-19593,-28380,-19994,-10242,381028,-1467307,-147362,-53453,2131,-8219,-84281,-2628,-20401,-3690,-3832,-3457,-2178,-4784,-2421,-2381,difficult
1438109,620153,36382,28721,24698,14812,8830,6853,-1393093,-599735,-31449,-22264,-22208,-12575,-8261,-6616,-1268005,-553654,-32051,-25273,-23815,-10519,-8014,-6022,-743324,-598484,-33274,-25456,-17578,-12435,-6981,-4913,125088,524681,46081,-44830,-602,-1223,-3009,-183,-1607,6237,2056,-1916,247,1033,594,1109,easy
931373,420744,59893,45655,10264,6590,8235,7764,-572516,-312579,-37898,40679,-5127,3871,-2692,-4485,572895,-199887,-50876,-12609,1345,9683,-1572,379,67819,-340215,-34423,-40015,-4884,3720,-3081,-4043,1145411,-505076,112692,-140328,-12978,16453,-53288,-27406,6472,-6229,5812,-5963,1120,-1509,4864,-4422,difficult
1185933,602546,183784,106114,26037,30026,5932,7654,-1144179,-581882,-180885,-103715,-24220,-28725,-5464,-7348,-1094760,-587304,-181446,-102451,-25502,-28891,-5368,-7412,2199895,-21133,-93286,-92482,11638,-12756,3630,-3717,49419,3294655,-5422,566171,-561,88160,1264,9969,-1282,37140,-166,16135,96,8998,-64,3695,easy
873494,35742,14318,5786,3689,11259,4744,3643,491969,9020,-8461,16880,-682,-5078,2109,-2693,-750434,-25071,-13867,-3347,-3056,-9581,-4037,-3346,-189955,-26780,7609,4737,-1181,-7886,-3550,-2506,-1242403,560479,-34091,-1709,-5406,21476,-20227,8084,-2374,1875,-4503,1695,-6146,487,-653,840,difficult
942851,173889,33017,29514,6974,17311,7952,6065,-59822,-84471,-23346,-20589,1302,-12383,-3548,-890,-759935,-105857,268,-17827,-2208,-8090,-3062,-1276,43542,83617,44449,-21251,7010,-8082,-2449,-3649,-700113,803477,-21386,189474,23614,44181,2762,-3424,-3510,9218,4293,8,486,613,-386,-2373,easy
1270294,138759,39335,25234,5516,5705,3774,2015,-421995,-29695,42784,11964,17739,10584,1028,-1020,187695,1534,-9553,1737,19866,17449,2350,2371,442491,-67429,14602,15858,23017,486,2782,2003,609690,254796,31229,-68963,-52337,24155,-10227,14121,2127,3151,6865,-16963,1322,432,3391,-368,difficult
830151,66343,23061,28775,12393,8915,4165,2766,-517678,436716,31096,75508,42885,16088,24512,22124,713139,430047,13550,691,3011,9958,3154,3356,-801966,-63399,-22004,-28368,-12008,-8594,-4024,-2653,1230817,-1515105,-6669,-493446,-17546,-35554,-74817,-29059,-39874,-15019,-6130,-18552,-21358,-7178,-18768,-6009,easy
823795,53796,17231,7551,8566,5484,3166,1339,-117936,223896,-11901,36664,1082,3429,3245,2758,-152198,9679,-7806,6819,4268,2411,-923,683,-706705,-32633,-12325,-5186,-6681,-2837,-1714,-199,-34262,-554507,-214217,-42312,4095,-4519,-29845,-12005,3186,-10949,-1018,-5248,-4168,-791,-2075,-882,difficult
616424,64987,43098,24856,14516,12502,8634,6505,983781,80530,41,-10680,-9816,490,-3415,-1381,-422428,733108,134931,97834,61383,28953,10389,22216,-457884,-50807,-35046,-23047,-10449,-8720,-5984,-5770,-1406209,-35456,652578,-783915,134890,-169977,108514,-120881,71199,-71832,28463,-37673,13804,-16373,23597,-27986,easy
708502,179997,24873,15860,11593,10783,2539,3965,545156,169556,10821,21158,25681,14134,1997,1899,-653798,203881,30847,-1545,-5546,2740,278,-970,140736,581267,47449,-6289,142,3603,416,-2041,-1198954,794534,34325,377386,20026,16602,-22703,-4744,-31227,5688,-11394,863,-1719,138,-2869,-1071,difficult
1025227,108631,52274,53384,19440,24410,7577,6133,1214302,-52829,-25992,-3405,-12428,-15703,-4615,-4698,-386272,-47216,-34434,-44546,-15270,-15687,1720,-3534,-941441,-96960,-36613,-50272,-15872,-23161,-6851,-5716,-1600574,-555169,5613,-49744,-8442,-2179,-41141,-5726,-2842,-602,16,-7474,6335,-8571,1164,-2182,easy
