delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
947119,180233,36285,25691,12344,35154,63882,-97715,-18746,-21703,-7022,1890,63882,-97715,-18746,-21703,-7022,1890,92676,-136042,-29255,-10074,2413,-15052,0,28794,0,-38327,0,-10509,0,11629,0,9435,0,-16942,easy
2453861,53412,68376,27132,43372,112021,-1658405,80377,-47265,-20783,-38809,-95768,-1466775,458055,90136,57020,-18838,-58040,-2262886,-7022,-64105,-12078,-37188,-98388,191630,-796111,377678,-465077,137401,-154241,77803,-69098,19971,-18350,37728,-40348,difficult
636748,310984,34211,11737,26642,33564,158721,333846,-24434,38007,14961,18112,-190261,-176026,-27183,-5136,-20857,-19112,-190261,-176026,-27183,-5136,-20857,-19112,-348982,0,-509872,0,-2749,0,-43143,0,-35818,0,-37224,0,easy
596285,41487,8489,9397,14021,39754,479965,458520,40928,8564,11582,-1022,-571955,-18866,-7588,9195,-2266,15074,-280435,15547,8791,1081,22174,-6508,-1051920,291520,-477386,34413,-48516,16379,631,-8114,-13848,24440,16096,-21582,difficult
162103,16386,4275,6503,6208,14724,-98914,1899,6730,8091,10763,47739,122767,295973,6696,22817,15597,-5549,153081,372948,49263,719,32880,-3795,221681,30314,294074,76975,-34,42567,14726,-22098,4834,17283,-53288,1754,easy
1201121,170674,51634,89411,41881,38593,83389,3099,-34769,-49789,-33494,-21833,-764962,23569,-33821,-77498,-35420,-27246,-889215,-131837,-32348,-84130,-37736,-34886,-848351,-124253,20470,-155406,948,1473,-27709,-6632,-1926,-2316,-5413,-7640,difficult
662945,367548,67196,133039,244683,116804,-628432,-352948,-61826,-131533,-242691,-113793,-547641,-289552,-45402,-125692,-222639,-89635,-618930,-358746,-52291,-131076,-238436,-114294,80791,-71289,63396,-69194,16424,-6889,5841,-5384,20052,-15797,24158,-24659,easy
614761,36394,8178,8209,7977,5055,-596489,-20036,-5208,-1882,-1902,8960,-518701,-25042,-1493,-6824,-4892,-814,-602020,-33419,-821,5346,-4629,14372,77788,-83319,-5006,-8377,3715,672,-4942,12170,-2990,263,-9774,15186,difficult
99420,68854,17931,12321,23581,19058,-43106,-56936,-8859,-8400,461,13037,901422,156033,-5639,38408,10365,-1523,82138,57079,-11949,-569,-12469,5004,944528,-819284,212969,-98954,3220,-6310,46808,-38977,9904,-22834,-14560,6527,easy
306404,34929,5045,4037,3472,1572,-166347,-22037,-3247,183,-1112,-961,-166347,-22037,-3247,183,-1112,-961,313989,249967,3540,2436,8082,2547,0,480336,0,272004,0,6787,0,2253,0,9194,0,3508,difficult
97260,26295,9241,2813,3641,10610,-28255,-13118,1647,769,931,-454,-51250,-10983,-3565,2672,28276,13635,253533,118313,-3737,9031,17129,5746,-22995,304783,2135,129296,-5212,-172,1903,6359,27345,-11147,14089,-7889,easy
431634,375739,33800,54925,9049,16220,1267921,-325168,-17611,-41836,-3220,-12911,-136019,-365566,-30555,-54218,-7719,-12467,382831,-348825,-7030,-43641,-2083,-12144,-1403940,518850,-40398,16741,-12944,23525,-12382,10577,-4499,5636,444,323,difficult
137238,31609,11106,6208,6213,14004,97719,36523,-5122,3309,-1133,-11009,569330,977,-6631,4072,3788,-647,-66789,-25086,-8264,-2669,4270,-11651,471611,-636119,-35546,-26063,-1509,-1633,763,-6741,4921,482,10362,-11004,easy
172744,44565,11546,3503,3491,9970,487380,6980,41856,4551,34937,13759,-31621,27253,14556,3856,12964,1754,-31621,27253,14556,3856,12964,1754,-519001,0,20273,0,-27300,0,-695,0,-21973,0,-12005,0,difficult
125761,21264,6749,9858,8354,9977,26553,141000,56935,-58,1463,11411,-6450,-4185,-1922,-6939,-7634,-7139,-16865,16465,10737,-7025,-4160,-1029,-33003,-10415,-145185,20650,-58857,12659,-6881,-86,-9097,3474,-18550,6110,easy
186152,57614,18845,15198,10539,15861,-99603,-49366,-16939,-11025,-7067,-7781,-16334,-13692,-13043,11193,7330,6390,-140519,-52250,-8767,-178,-833,-5506,83269,-124185,35674,-38558,3896,4276,22218,-11371,14397,-8163,14171,-11896,difficult
20173,37271,11971,9046,12035,27704,660290,7062,5572,9867,2884,-12059,99980,-33283,-8318,-8456,-10507,-26285,143213,-12575,-11404,-8213,-10716,-25771,-560310,43233,-40345,20708,-13890,-3086,-18323,243,-13391,-209,-14226,514,easy
1237023,513444,181416,47421,25270,36565,565632,147668,-115265,56670,10803,-1719,565632,147668,-115265,56670,10803,-1719,-797816,-459452,-171681,-37328,-20486,-33887,0,-1363448,0,-607120,0,-56416,0,-93998,0,-31289,0,-32168,difficult
573785,62279,7267,5012,10503,15998,-455089,91573,64658,-10,7635,22367,-538307,-11507,19476,11713,803,20376,-384549,31613,16772,5478,14312,3564,-83218,153758,-103080,43120,-45182,-2704,11723,-6235,-6832,13509,-1991,-16812,easy
57226,25612,8085,6317,10886,19705,-50157,-8412,-3523,13759,2970,14295,313415,-11711,-5155,-4346,-7151,-10600,88440,48616,-5234,-1692,1069,-15089,363572,-224975,-3299,60327,-1632,-79,-18105,2654,-10121,8220,-24895,-4489,difficult
