delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
486885,72654,14741,7983,3344,6233,9418,4570,-158891,-49176,-9661,-5421,-2433,-5271,-7614,-3788,329482,48461,27851,7792,35609,61990,32727,8872,easy
58600,32291,7661,9170,12842,3283,3133,3959,-44887,-27875,-2130,-6344,-11459,4122,70,-859,-5727,-1668,-1070,-5814,-10082,-242,-2503,-3226,difficult
295879,40036,3930,8844,2720,4034,6942,3075,-181781,-2257,-844,-7876,6999,3445,-3838,771,-217854,-32729,-2494,-2074,989,-2300,-5280,918,easy
50879,27440,5880,12461,5074,7298,8522,3561,-47594,-21325,476,-3696,638,-2930,-1808,327,-47688,-25019,-2469,-10278,-4262,-6554,-7425,-2758,difficult
104020,25454,1183,8937,10322,3381,4451,7839,728678,48412,80793,134217,90328,26150,53872,11411,82574,-7302,14609,-6868,-5666,3097,823,-4578,easy
210758,43463,13618,11684,4803,4513,2739,2636,-110557,-25340,-10726,-9892,-392,-1153,-1068,-1869,-151715,-23793,-5387,-6926,-3227,-1846,-339,-2176,difficult
96708,27468,6746,19243,7157,5900,4706,3692,450181,16469,2372,-4067,-54,2651,7045,3417,532631,149233,-2780,-7415,3861,11541,10930,-94,easy
172075,44530,7101,3045,9703,9568,7759,4173,-124473,-33092,-4919,-435,-7868,-6684,-5624,-2897,-136962,-27879,-1652,-1434,-9395,-6921,-6586,-2011,difficult
950371,136585,12490,54980,37446,27346,12007,6906,394837,38185,46588,33062,7109,1098,-3459,2891,-901483,-69926,17908,-53336,-26740,-20913,-6418,-5645,easy
12520,7181,2752,5035,6068,8082,4833,4276,-5524,-3377,-1689,-2691,1392,9588,3933,196,140649,116637,18008,34360,19825,7432,2062,-20,difficult
341703,296311,37918,41995,28215,34077,17045,8953,68565,-292946,-31316,-39936,-24421,-32554,-15989,-6737,-338369,-274244,-27314,-38336,-25762,-30941,-13631,-6540,easy
37326,18170,3984,7707,7691,5610,4413,4546,-25390,-10203,1093,-5659,-1395,-2436,-1287,-348,-12734,-5881,1237,-4222,-6776,-2778,-3223,-3655,difficult
36720,7695,2877,9146,5763,7368,4187,7191,189427,19330,62624,24671,19102,7284,-279,-1016,104717,23800,613,-6484,-3815,-5135,-1985,-6269,easy
106662,36957,4185,7552,5036,7229,8269,3773,40336,-13365,-2107,-6724,-4186,-6249,-7964,-3429,-52190,-29484,-3235,-6829,-4573,-6024,-8029,-3599,difficult
48054,32722,21533,3585,5655,6992,5872,4126,1155648,46176,-11285,2548,1825,6088,6520,6189,170851,41499,-3503,2035,-2812,4192,2974,2046,easy
44778,17054,4959,9865,8306,18046,9339,7065,15505,3488,-3912,-7492,-7873,-17690,-8819,-6578,14384,34837,8611,-2864,-5277,-15465,-7433,-4232,difficult
197264,26012,9171,10081,7797,7688,3924,3038,-158875,-17429,-5113,-6491,-5807,-5316,-1439,-1053,-189669,28006,-5261,-8540,11300,5098,6896,8077,easy
166621,17485,4552,10626,6889,8517,4815,4424,-147920,1007,4656,-5990,-2292,-4962,-3821,-3107,126460,36985,6108,1785,-1115,11187,5093,2246,difficult
720815,90577,28124,18466,14703,31871,17690,11540,-650039,-64530,-22012,-14568,-12538,-30812,-17024,-11068,-579677,-56286,-27045,-11949,-4208,-28031,-14732,-8508,easy
188908,71994,11302,12677,18377,13727,3712,5408,-2045,-60438,-9829,-10357,-15233,-12652,-3017,-5140,-136479,-65939,-4011,-9447,-16528,-11662,-2745,-4121,difficult
172521,69799,11738,11450,14693,19928,10582,9383,382567,33056,-2908,-8421,-4065,-15528,-4584,-5660,-161946,-45124,-2595,-8059,-10633,-13607,-5898,-5131,easy
297498,31512,15485,23662,10433,27362,22458,12807,-241371,20530,10159,-18623,-6118,-16389,-19669,-11134,-260592,-6996,-12553,-10286,-5317,-18808,-15411,-10151,difficult
502798,69626,17191,25888,13133,10159,3141,2518,-340595,-61162,-15141,-20383,-10112,-6155,2024,321,-219322,188838,31115,38237,15139,7189,14693,11838,easy
132596,25591,3954,7914,6593,5764,5505,7130,41072,19349,10624,-2744,-3481,-1545,-2661,-4970,-93194,-18270,-1787,-4266,-4728,-2993,-845,-6207,difficult
645967,97053,32845,10158,20035,9421,7315,11427,-530794,-55182,-25611,3596,-9033,5118,9760,-8829,-571298,-35849,-26228,-7997,-18134,-6889,-3651,-9985,easy
71890,33981,3720,6369,1934,4369,1703,1927,13913,-29266,-2519,-2934,646,-2317,150,-66,-58310,-27781,-1848,-4558,2090,1575,4960,2735,difficult
154552,17049,2906,4812,3641,4039,2971,4763,-143593,-4468,-810,5693,901,43,-1959,-2050,-130220,-732,3665,13797,526,-628,324,-1038,easy
441247,63490,17229,11854,4674,3926,6408,3413,-429166,-58096,-16431,-8407,4392,4256,-1089,-353,-420054,-43530,-7565,-10198,-2519,-1856,-5498,-1996,difficult
947288,264184,70109,65835,23787,37065,22411,14745,-492503,-222278,-69512,-65285,-17894,-34441,-21039,-13997,-666278,-259581,-64949,-63444,-21285,-35015,-21535,-14006,easy
331862,99695,17705,22481,9043,22859,13730,10021,-201168,-15832,-8673,-19143,-5893,-20755,-10880,-9251,-288001,-75740,-14531,-19216,-6954,-19461,-11413,-8902,difficult
90622,23988,5103,5489,2919,2226,972,1397,408048,26484,-892,1724,5346,6166,2503,3613,1999152,315096,15118,7532,19423,22458,25000,11969,easy
1790513,133247,32533,48521,44089,75844,87712,32149,-1767762,-113055,-29221,-35995,-34102,-71113,-82985,-27675,-1709419,-64427,-13272,-23961,-25172,-67431,-82315,-25232,difficult
440048,36467,10033,15142,7673,8500,9023,5865,1258886,163242,-28,22025,5480,8227,6867,1607,-271427,-23475,-5730,-13011,-5057,-3859,-6261,-4580,easy
41817,19774,8147,21124,6245,10829,12594,3155,5444,7097,1349,-17531,-2806,-9350,-11162,-1530,20821,-7761,-4650,-16037,-4457,-9332,-10801,-923,difficult
48599,14625,7165,8574,3891,4451,2302,2683,8034,6320,-6075,-6351,-3643,-2426,-928,-1707,4730,-2974,12091,-3724,2303,3611,1112,-695,easy
234324,117159,4750,12609,9197,11448,12490,7715,-200234,-108318,13,-9131,-8556,-8061,-11664,-6487,-171262,-94313,-1338,-10890,-8519,-9567,-10441,-5676,difficult
909293,191861,24537,45057,32616,20107,19726,12124,-904136,-182214,-19402,-12744,-26362,-9821,-15501,-8464,-907487,-172911,-5572,-16759,-28656,-10825,-12219,-10812,easy
64789,28017,2961,6436,2379,2389,2200,1247,193870,101400,11276,-3957,3359,3082,210,-509,53257,-2426,1634,-5742,868,2706,-803,463,difficult
103997,65808,29539,9735,12050,10060,9156,4569,126774,-27232,-28095,-2943,-2076,-6632,-2678,-649,-1470,-57380,-22544,-4663,-10843,-3749,-5928,-2493,easy
239387,23891,8665,4952,4543,7794,2970,2224,-147972,7768,-4904,-2865,-3405,-4629,-2185,-1585,-169858,-6066,2406,630,-367,-5871,-1381,-854,difficult
88523,36653,7746,6777,2016,2066,1221,1378,-31835,-32722,-6777,-5897,-366,-49,-60,-363,-16049,-14713,-5949,-4752,-1153,-948,-383,-423,easy
209927,65809,17468,20634,17161,9723,4461,4959,1637172,34517,9059,-2903,-3901,2890,820,-709,-133077,-30215,-17197,-18397,-15565,-5923,-3592,-4073,difficult
875267,106077,9183,25318,14845,9871,11132,3367,-854625,-99543,-1622,-17287,-11633,-6780,-9501,-2348,-871972,-52566,38410,1239,-13290,-7517,-9203,-2240,easy
828701,171612,31600,17148,7991,12193,10766,7592,-551137,-126053,-29863,-10552,1026,3939,93,-2553,-713590,-119657,-29267,-16603,-4577,-7859,-9058,-6497,difficult
49241,12655,7852,6571,7428,8565,3442,6241,26483,25982,-4590,-3531,-5975,-5989,-2306,-5641,2048099,396069,24280,1976,15975,-2319,389,-2100,easy
421814,173003,59208,20671,43854,40756,38176,13758,-409287,-151040,-56497,-13964,-36835,-33387,-32338,-5789,-342002,-162115,-51341,-17841,-41388,-38527,-36137,-11417,difficult
299733,29735,5748,3624,2661,2180,1612,1093,-213362,12888,6026,4896,5056,5956,2210,8192,-257083,-3039,2452,8552,2508,4327,10154,3822,easy
371877,105855,12899,9852,7222,9358,6691,4730,-366603,-97685,-6073,-3546,-5716,240,10646,-1557,-305466,-84886,-10269,-7112,-5685,-8001,-5092,-3109,difficult
460610,32744,23408,16948,14273,18635,11902,7553,869793,37806,9733,-197,-4488,-4815,-423,6624,-459010,-23019,-21736,-8843,-4796,-3554,9738,1768,easy
52125,21610,7104,6232,6094,3694,2004,2758,-45900,-8179,-4151,-4318,-4228,5659,2632,2590,173725,-10367,2247,-1463,-4087,249,225,-1926,difficult
60076,28801,5508,22283,2341,3301,1642,1755,12570,-17630,-122,-20882,-1123,-2353,-1235,-1526,22145,-14969,571,-21185,-1003,-2276,-1139,-1176,easy
132462,41560,8490,6414,4944,5167,3243,3224,-122076,-38309,-7953,-4214,-3818,-2137,-1938,-1636,-93182,-25409,-7201,5955,-2822,-892,449,271,difficult
166822,21706,7050,19005,3529,10237,12691,6097,-161336,-18783,-1487,-7488,-971,-2149,-6076,-3126,-162963,-3332,-1156,-15192,2689,-2529,-6540,829,easy
454474,21799,11985,10667,11344,8763,10151,3973,-426105,-3008,-10317,1388,-6922,-4469,-6543,1346,-432243,-7707,-3123,-8895,-3625,-5368,-7513,488,difficult
76613,30815,16761,5048,10523,6539,7032,3579,-72180,-14026,-10527,-2227,-6751,-101,-520,-881,200984,-24376,-15615,120,-8903,-4694,-5753,-2575,easy
218125,153388,8465,4744,4438,8466,2755,3018,-208796,-131824,21549,65423,-1896,-4437,2797,-829,-213947,-148606,-7294,-1965,-3440,-7893,-2115,-2576,difficult
668531,106293,22665,12834,8517,16004,7706,10545,-654102,-93390,-21271,-10527,-5341,-11837,-5456,-8857,-494327,-4125,57951,20406,6937,-6436,-2895,-815,easy
169884,22025,2402,2685,2242,2026,2521,1634,-119264,-14333,1264,-590,1117,-1278,-1228,-348,-90608,2514,1214,-1783,-1024,-664,-1505,-124,difficult
136993,45437,12340,8391,8237,4570,7679,4263,-98103,776,-3169,24172,-4201,3515,-5140,-3195,-66569,-11750,-4423,-6776,-3288,-2045,-6557,-3745,easy
783597,129675,61973,55207,51094,21295,23408,10979,1391541,205174,-35530,-39962,-8122,12571,21053,5323,-643902,-102563,-42684,-50628,-46666,-15372,-17849,-8433,difficult
107314,89479,14990,2398,5678,3138,1450,1414,-3286,-73283,-10111,2175,-2459,5454,4621,2889,-52233,-74521,-6876,-1049,-4877,-40,-286,-726,easy
411852,88018,11747,15616,5403,5310,4979,2274,-297580,-64043,-11389,-13319,-3177,-3791,-4099,-1500,-323952,-56499,-10470,-14018,-4280,-4171,-4142,-1569,difficult
63795,10282,6440,6025,13658,7091,4375,4183,-52541,15972,1905,23105,-8690,12726,8158,13281,-57482,9196,-4583,9237,-5506,8260,6107,2344,easy
52774,35069,6522,3238,2997,1856,2478,1273,-10900,-25113,-4773,-2027,-2041,-71,-1577,-38,-5507,-19834,-2788,3795,-898,1370,-1687,76,difficult
256866,197756,31205,23995,37935,20750,4933,7252,-220016,-188127,-30202,-22815,-37053,-20149,-4151,-6952,-185017,-185679,-27365,-14166,-37162,-19397,-3193,-5969,easy
193657,30570,7111,6169,3660,5718,1490,841,-140272,217879,60252,72281,-209,9,3984,1875,-172674,-5544,-6521,13197,-942,-2731,-687,268,difficult
602222,36017,8965,12458,7545,4645,7905,3170,-435607,13875,-6176,-9149,-5122,-2845,-7008,-1782,-466109,16703,-6481,-10358,-6488,-3396,-6686,-2321,easy
768279,179228,15536,29164,13994,17222,14796,8773,-735226,-148576,-5081,65109,-7237,-10734,-6231,476,-276169,-126735,45814,-21372,281,-9386,10173,19968,difficult
