delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
224378,37705,14734,8135,9927,9903,-166375,-6189,-12081,-6785,-6948,-6836,-193402,7853,-1222,-4080,-5564,-6660,-161729,-27897,-5787,-4270,-6619,-6595,-58267,12045,-8202,-3197,-6677,-6155,-27027,31673,103462,14042,-35750,39942,10859,-4565,-2415,2705,-190,1073,1384,-1055,-58,176,65,440,easy
533321,189599,33371,32230,23201,19633,1174051,115552,55352,80094,40067,22873,-506806,-123297,64742,-11256,26128,-3584,-383872,-173700,-24237,-29962,-21093,-17982,111729,-94569,9038,-14867,16838,-8917,-1680857,122934,495601,-238849,-50403,79131,9390,-88979,33275,-91350,-18706,15095,-13939,-47221,37931,-26457,-14398,9065,difficult
175623,46469,6853,4333,3928,3493,-92171,-22720,382,2620,5181,6256,-105526,-37455,-5050,-3632,-2664,-3082,-167587,-36699,-3464,-2663,-1344,-693,-140244,-11585,300,-2114,-2002,-1813,-13355,-62061,27343,-14735,756,25114,-5432,1586,3764,-6252,969,549,-7845,1320,-658,-9338,2389,-1120,easy
84573,28210,13588,20070,6008,9092,691060,94916,-8948,-13690,15215,951,782872,43596,5776,-12714,12004,-5535,84376,5584,6193,-6670,3483,-3069,710763,365922,31083,-6760,25857,19301,91812,-698496,626387,-51320,-38012,360338,14724,417,24890,976,6044,-90,-3211,-8521,22374,-6486,2466,22370,difficult
599878,86709,13436,8435,9379,6766,-544949,-73130,-10390,-6688,-7513,-3701,-597344,-84364,-12050,-3545,-2184,-3296,-578795,-60941,-4219,-4454,-7407,-2734,-559847,-66629,1011,-4670,-3302,6346,-52395,18549,18948,-11234,23423,-5688,-1660,7831,5230,3143,-909,-216,5329,-5223,4105,405,562,9080,easy
101022,23535,5409,9121,6170,11877,123412,120322,2873,377,3062,-5516,-94440,-14594,-2358,-4155,-3469,1348,392149,93238,4099,3510,3369,-4985,-82790,-14283,-2860,-8654,-3588,-9233,-217852,486589,-474939,-134916,107832,-107521,-5231,6457,-6959,-4532,7665,-12164,-6531,6838,-6957,6864,-6333,-4248,difficult
50530,23635,4674,1954,1809,3415,55216,102039,2137,19028,18070,10825,209900,15695,-990,-7,-516,-242,2356,-1252,4932,1695,5769,8657,-48093,-19330,-3660,1139,5945,6666,154684,-207544,-50449,-86344,-16947,-18078,-3127,5922,-8592,-19035,1702,-556,-18586,6285,176,-11067,8899,-1991,easy
67262,55511,6007,5980,3657,4797,23691,-32759,-3765,-2898,-2750,-2729,51500,-8630,-3517,-1083,-1737,-1922,29003,-39439,3742,-1601,7904,-1618,1611706,28484,59838,76953,25647,105684,27809,-22497,1582703,24129,-30809,67923,248,7259,56096,1815,-518,78554,1013,9641,17743,807,304,107302,difficult
177330,22708,1215,4441,5431,6639,-6949,2655,576,-2119,-2113,-4972,-151399,-15145,1478,-39,-2349,3052,-123601,-19511,270,-1999,-4182,-6413,1168218,80727,17493,35474,10458,3496,-144450,27798,1291819,-17800,-4366,100238,902,-1208,17223,2080,-1960,37473,-236,-1833,14640,8024,-9465,9909,easy
65932,11712,5597,3315,10909,5453,72892,58454,6210,3211,5107,6760,191188,14920,-2068,-287,-9224,-3700,-19907,18490,6947,-2088,-10558,-162,164786,6677,-5187,2125,-7423,-4308,118296,-211095,184693,-43534,3570,-11813,-8278,9015,-12134,-3498,-1801,4213,-14331,-1334,3135,-10460,3538,-4146,difficult
536406,75373,11437,5672,7919,4887,-506969,-58200,-9325,-4833,-6792,-3904,-422116,-71120,-11374,-5302,-7461,-4119,-498917,-43519,-863,-2327,-5181,-2793,-313088,-50613,-7633,-3039,-6870,-800,84853,-76801,185829,-12920,27601,-7094,-2049,10511,-6770,-469,2975,-712,-669,2280,-1689,-215,1326,1993,easy
109895,47168,13319,3124,4610,2645,12011,15919,-2971,-288,-542,532,-85855,-43349,-12423,-2767,-3929,-2030,78475,67825,89726,20890,25087,23325,882672,404517,22982,26295,24327,15451,-97866,164330,804197,-59268,111174,336692,-9452,102149,-66744,-2479,23657,5405,-3387,29016,-760,-2562,25355,-7874,difficult
80373,16559,3250,4128,2427,2100,-6353,-14570,-2455,-3710,-1117,-1240,-57517,8106,3541,445,1593,794,-74014,-691,1820,213,-1599,1115,-12740,19720,2702,-2567,-41,2781,-51164,-16497,61274,22676,-8797,20411,5996,-1721,882,4155,-232,-2780,2710,-3192,1558,2034,321,1666,easy
17062,12747,6305,5489,19422,14920,52058,383,-5832,-4205,-15635,-11629,6478,-3401,-3654,2146,-12624,296,27801,6159,-247,13733,-10754,-3417,-11520,8583,36569,17466,-13766,6223,-45580,21323,-39321,-3784,9560,2424,2178,3407,36816,6351,11587,3733,3011,1870,-3012,11925,-3713,9640,difficult
117296,21589,1612,3897,4316,2454,141912,39646,9472,11496,5845,14286,-109745,-12563,3196,19717,6794,14003,-94946,-5130,4431,-2639,-2717,-289,-67482,21552,5169,2195,-493,139,-251657,14799,27464,-52209,7433,26682,-6276,1235,738,8221,-22356,4834,949,-9511,2224,-283,-14292,428,easy
618590,100171,17524,17007,9213,7738,-229494,-84613,-14043,-15677,-4753,-3949,-397360,-51650,-14921,-8300,-5506,-2450,-393740,-69883,-12412,-15135,-7131,-3358,-417680,-89632,-15130,-14642,-7557,-6596,-167866,3620,-23940,32963,-18233,-19749,-878,2509,-2718,7377,-6835,493,-753,-1625,-426,1499,-908,-3238,difficult
258406,115670,5603,15710,15109,18813,-233249,-88579,-2785,-13070,-11561,-14478,-175341,-104841,-292,-5424,-6930,-13000,104190,252316,135143,14166,26753,2528,-108511,-110436,-3539,-15319,-14657,-17137,57908,279531,-212701,-16262,357157,-362752,2493,135435,-138682,7646,19590,-29485,4631,33683,-41410,1478,15528,-19665,easy
76882,41222,11249,5471,4022,2827,2505528,296646,26187,45394,27794,6337,193624,44526,-2788,2517,4597,-141,-35426,-15500,-7158,-4138,-2180,-1245,176029,666202,5771,61072,4388,9765,-2311904,-229050,211455,-252120,-60026,681702,-28975,-4370,12929,-42877,-6655,65210,-23197,-6777,6568,-6478,-1104,11010,difficult
529782,81038,24985,24791,7131,16384,-264290,-10821,-9306,-17110,-1323,-12604,-425199,-59076,-18628,-20837,-5283,-13081,-304982,-35539,-15022,-17221,-2737,-10513,-514891,-76140,-24776,-23186,-6504,-14934,-160909,120217,-209909,-48255,23537,-40601,-9322,3606,-9754,-3727,3616,-5965,-3960,2546,-3767,-477,2568,-4421,easy
442863,266128,68608,24885,35247,28007,342480,-165064,-54868,-12903,-12743,-21289,84633,411064,-10731,45971,47841,74303,-148485,-207454,-49012,-17368,-19310,-19039,286857,-98199,-61524,3916,169374,20645,-257847,-233118,435342,576128,-618518,109255,44137,-38281,-12512,58874,-63339,21284,60584,-67151,188684,95592,-93342,39684,difficult
98820,23050,639,4258,1479,1702,467432,-986,8414,1525,2057,875,-7962,15430,7636,644,-287,2140,-88689,-10512,3485,5010,3098,22705,120688,47220,2438,4257,1861,5998,-475394,-80727,209377,16416,-25942,57732,-778,-4151,-1047,-881,4366,-753,-2344,3385,-1237,1265,20565,-16707,easy
119255,18278,4635,5172,4105,3009,-96051,-9740,-2955,-4740,-3759,-1986,-90942,50506,28832,3870,9530,8300,-37113,97806,11623,31268,4240,14047,-44667,57151,13616,4984,1058,1730,5109,53829,-7554,60246,47300,-40655,31787,-17209,1993,8610,27398,-26284,13289,-5290,-3182,10286,5747,-12317,difficult
117290,27496,4176,3155,9021,7957,-29174,27205,442,-2335,-5318,-5290,205649,1367,2947,1805,4196,-3722,81706,-9666,-1306,-1820,-2586,-5574,195603,-5433,-3005,16722,3502,18625,234823,-123943,113897,-25838,-11033,4233,2505,-4253,-1699,4140,-3625,18542,9514,-6782,6088,1568,-1852,24199,easy
55327,17724,5224,13260,7809,10561,-42662,16455,11567,-10726,-4779,-8352,135316,-2966,-1119,-8147,-5124,-4852,-5644,58,-3792,-10830,-6207,-8064,-1433,28471,-177,-6234,-2337,4380,177978,-140960,4211,-19421,3024,28413,-12686,-2673,3615,2579,-2683,4596,-345,-1083,3870,3500,-3212,12444,difficult
22141,19703,4975,9698,8951,4831,36582,-14321,-3815,-9096,-8448,-3924,-71,9349,35370,9732,-1303,1607,12839,-15009,8654,-3762,-7144,-1990,50938,34171,1920,-4054,8500,-733,-36653,12910,38099,23670,-24358,49180,39185,-26716,-6734,18828,-13494,-292,7145,-5841,15644,5531,-3597,1257,easy
112235,54937,13554,12769,13434,13334,4942,-23647,-10773,-7442,-6314,-3728,324017,-1567,-6283,-417,-5004,-8136,-75396,-35400,-5607,-8538,-2848,-4290,95952,-44765,-13447,-9402,-4724,-8808,319075,-399413,171348,22080,-33833,-9365,4490,676,-7840,7025,-8121,-864,1310,2156,-1876,-4408,3846,-4518,difficult
330072,83611,31153,10105,4738,6824,-266410,-29939,-29736,-8783,-1767,-2329,-269629,-50913,-30135,-8487,116,-4299,-294397,-80644,-30500,-9504,-3909,-6173,-249970,-30526,-19806,-4678,-2675,-898,-3219,-24768,44427,-20974,-29731,50118,-399,-365,10694,296,-1017,4826,1883,-4025,1234,-1970,-1874,5275,easy
604656,45428,8879,7018,6540,12576,-559647,-10188,-5594,-1603,-923,-8866,-565493,-34682,-1633,-5161,-1441,-10828,-567842,-7350,-2364,18669,7654,3324,905429,-8830,5630,9156,2752,-2834,-5846,-2349,1473271,-24494,27332,-1480,3961,-731,7994,-3558,23830,-9513,-518,9095,-4902,-1962,14152,-6158,difficult
68705,38527,15199,7850,13589,9079,490327,75039,17091,21182,43361,18691,795287,4142,-11862,49,-2674,-2453,-59025,-27143,-14701,-442,-1490,16034,-53927,-18846,-13548,-6909,-3415,-4249,304960,-854312,5098,-70897,-31285,8297,-28953,-2839,1153,-21133,-491,-6467,-46035,1184,-1925,-21144,18487,-20283,easy
213271,9740,7239,7629,8287,8594,732967,55951,35710,86067,12200,13985,-64754,44848,9901,-703,9075,-1474,-180637,-7775,-3484,24104,-3253,-2019,167124,252650,4349,10078,35396,734,-797721,-115883,347761,-11103,-52623,260425,-25809,-13385,7833,-86770,24807,-14026,-3125,-12328,38649,-15459,-545,2753,difficult
130279,17898,9030,5301,4989,6174,-103963,16585,-4128,-3869,-3976,-3077,-110360,-12,-2464,-2595,-3285,-2828,-76204,-12112,-7904,-4861,-4046,-5830,-85605,-4104,-4378,404,-2926,-2468,-6397,34156,-9401,-16597,-12100,8008,1664,-5440,3526,1274,-2266,5265,691,-761,1120,249,-3002,3362,easy
39367,23972,14012,6754,5720,5885,116198,-1787,-11450,-2214,-3282,-2336,51706,21962,-12547,3744,1323,-2651,61370,23694,-12053,-4394,4268,-3430,112448,-18610,-12311,-6060,-5447,-5368,-64492,9664,51078,23749,1732,-42304,-1097,494,-258,5958,-8138,-1666,4605,2945,-9715,-315,-779,-1938,difficult
30375,27652,5643,15235,16574,12918,80478,1074,-4532,-13826,-12549,-9478,1190676,178079,30041,535,-7134,6928,17623,2641,21679,2223,-14127,-10984,113832,71111,9022,-10831,-11336,-4290,1110198,-1173053,96209,177005,-175438,68470,34573,-8362,-12657,14361,1688,-13054,5415,-6993,2791,16406,-17912,6694,easy
91960,47198,9066,10580,5527,4811,-27452,-25328,-2731,1722,7815,701,8741,102476,-1491,-7465,1499,-1025,100276,42112,1053,-5654,-3005,-266,294635,-5846,2808,-7482,-3829,-658,36193,91535,194359,127804,-60364,-47958,1240,2544,1755,-9187,1811,-1828,-6316,-4504,-824,-1726,759,-392,difficult
302307,111491,23862,29168,11398,13856,95382,-49732,-20808,-23426,-7921,-3748,1397273,384563,-14571,-22439,8536,688,-288409,-110373,-21973,-26200,-10784,-12270,-200120,-91066,-19407,-27205,-7566,-10489,1301891,-1685682,88289,434295,-494936,19307,6237,-7402,2566,987,-3761,-1005,16457,-19320,3218,4436,-12958,1781,easy
150669,50422,20417,12775,16497,8027,260653,54084,44938,33713,21836,24234,-25332,-6741,-18640,-4205,-9400,-5183,-147399,-47657,-18510,-11126,-9893,-4892,-48339,-35029,-17907,-6681,-11694,-5794,-285985,-122067,99060,-60825,-40916,12628,-63578,130,603,-37918,-6921,4445,-31236,-493,-1801,-29417,291,-902,difficult
79488,71329,16110,9002,14028,14905,-28271,-34234,-12305,-6833,-12562,-13609,87245,-49586,-11537,-5945,-7344,-11981,-350,-60534,-15544,-8243,-13175,-14521,837831,59077,18061,28644,-3143,-4759,115516,-87595,838181,-15352,-10948,119611,768,-4007,33605,888,-2298,36887,5218,-5831,10032,1628,-2540,9762,easy
105293,65440,9695,8415,9553,8433,2182377,163002,53714,147614,93800,26119,90752,-30124,-4121,-2227,4310,-6402,246379,-40010,-7524,-2747,-3627,-647,-31631,-55138,3951,3963,6640,29642,-2091625,155627,-278010,-193126,-9886,-15128,-57835,-3403,11475,-149841,-520,6710,-89490,-7937,10267,-32521,5755,30289,difficult
77168,34769,22462,4443,3474,4748,-60602,-32031,-14032,2552,-2675,-1040,-28573,-293,-16570,-1918,-210,4729,31034,11383,-10161,8746,357,644,691002,57695,6726,6270,6380,2450,32029,59607,659968,31738,11676,46312,-2538,6409,16887,-4470,10664,-2476,2465,567,6023,5769,-4085,1806,easy
115242,33668,11970,4260,3800,6950,-889,12049,-9089,-1756,-2043,-4094,185955,12193,15760,3178,1984,-3515,-35796,4084,-4453,291,-1133,-3937,2197932,43518,1932,-902,3362,925,186844,-221751,2233728,144,-8109,39434,24849,-20213,6385,4934,-2887,-1193,4027,-3117,4495,579,-422,4862,difficult
653070,70995,7173,29050,10536,17224,-646128,-63400,9792,-21967,-7469,-3983,-301227,-43443,-6409,-23951,-3010,-11949,-582133,-43444,417,-28128,-9117,-13467,-464672,67381,2610,-20436,4575,-4486,344901,-280906,117461,19957,-1,110825,-16201,6826,2193,-1984,-4177,7692,4459,-6107,13692,-7966,-1518,8981,easy
41293,19237,4412,6415,3481,3228,265043,68881,4997,-2005,3538,1836,-1175,42253,21776,4519,976,2315,1115294,64589,3931,45647,52430,7034,204980,25688,22970,6415,3953,15178,-266218,1116469,-910314,-26628,22336,-38901,16779,-17845,19039,6524,41128,-39232,-2562,51454,-48477,479,4719,8144,difficult
522830,101503,5314,6623,8070,6934,-205941,-30825,4928,382,6968,10482,-393669,-95921,-4608,-306,-2651,-4426,-293762,-98167,703,-4449,-6158,-2999,-488476,-88482,4441,-3765,-5630,-2085,-187728,99907,-194714,-65096,-2246,9685,-9536,5311,3738,-688,-4143,684,-9619,-3507,528,-14908,1427,914,easy
164017,12649,3815,3396,3829,3043,835372,639476,180719,25428,26954,5330,242602,15026,3915,7158,4481,11281,-87874,-252,-620,3863,-2171,-2288,3331,68858,33347,26250,32240,8470,-592770,-330476,91205,-624450,-15278,69110,-176804,-4535,33967,-18270,-3295,22387,-22473,-6652,34411,5951,-13569,10758,difficult
787899,141521,58787,55920,20678,19322,-674482,-135029,-55705,-53247,-17654,-16975,-650965,-101863,-56367,-47196,26256,23444,-611955,-54225,-48246,-45790,-14200,-13165,-202693,113497,-34538,140183,97050,107433,23517,39010,409262,33166,47638,167722,-662,8121,13708,6051,1406,185973,43910,-40456,111250,40419,-36609,120598,easy
93032,17691,4823,1971,3117,4904,1230470,208633,91807,6396,17772,5505,19101,-4252,-4291,-1749,-1890,-4312,1031519,41709,31743,22463,16547,2722,-65814,1871,9096,-404,-1279,-1942,-1211369,1012418,-1097333,-212885,45961,-39838,-96098,36034,-22647,-8145,24212,-22867,-19662,18437,-17826,-9817,7034,-4664,difficult
96627,12934,4043,7298,13564,11663,-43297,34546,-3036,-4509,-5716,-1890,160316,50638,27275,9957,65010,7950,-33571,22235,5921,4568,-8655,-8451,22128,45558,2143,13397,37104,10437,203613,-193887,55699,16092,-28403,23323,30311,-21354,-3778,14466,-5389,8829,70726,-73665,45759,9840,-16401,18888,easy
1146262,135626,22726,25687,10918,10919,-836804,-90351,-12780,-17767,10233,-5820,-618099,-129918,-13649,-16070,-8956,-8390,-934363,-118796,-21660,-23963,-5674,-9557,-1125545,-128577,-21983,-25122,-9409,-9992,218705,-316264,-191182,-39567,11122,-9781,-869,-8011,-323,1697,-7893,-1159,-19189,3282,-3735,-2570,-1167,-435,difficult
160806,29294,2208,4265,6708,3841,299481,93852,109519,65290,55209,13787,-8164,14798,6221,-1306,-4707,359,-149108,-5833,366,6084,3950,13930,-86292,24298,32249,552,3236,939,-307645,-140944,62816,-79054,-20631,30131,-103298,-5855,31883,-66596,7390,-5532,-59916,8657,-714,-13428,13571,-12991,easy
472564,47129,18834,28005,24511,18862,-301894,-42252,-13724,-23301,-20844,-10656,-455942,55427,-11549,-13921,-10090,-2168,437731,54747,47901,-28,-9665,-5378,-434994,-28563,-14868,-24881,-22660,-15978,-154048,893673,-872725,97679,-680,-83310,2175,59450,-62769,9380,13893,-24853,10754,425,-12995,8488,-3210,-10600,difficult
46192,13014,1579,1233,2832,4030,871152,121643,1253,3340,6219,-1507,25081,129373,10317,2518,8504,13451,2929,20273,7504,1919,6594,8541,45343,32676,10826,5334,4684,-2570,-846071,-22152,42414,7730,-109100,12403,9064,-2813,3322,-822,-599,3415,2285,-1910,-1910,14958,-4910,-11111,easy
52961,11653,1621,1087,2247,1471,1421625,350405,194960,66672,28822,19844,124905,-3298,-1084,-659,729,11,2481066,79927,23043,42904,53599,70835,1046571,91791,3850,4782,12636,2448,-1296720,2356161,-1434495,-353703,83225,11864,-196044,24127,-19193,-67331,43563,-38122,-28093,52870,-40963,-19833,70824,-68387,difficult
120475,64407,8313,7107,4004,3256,101147,-42972,3493,-2576,-1230,-46,-57003,-41222,2173,-6766,-1773,-1988,-86404,-55578,-6019,-6829,-3334,-2498,126186,77480,16680,7169,26959,12199,-158150,-29401,212590,1750,-14356,133058,-1320,-8192,22699,-4190,-63,13998,-543,-1561,30293,-1942,-510,14697,easy
28765,36914,21571,12065,13635,22578,309401,4535,893,-3303,-7036,-12563,612826,52925,40180,-1373,9829,-5021,-11365,-21326,-16603,-9735,-7275,-5410,-13183,-30043,-17741,-5948,-1554,-12958,303425,-624191,-1818,48390,-74251,-8717,39287,-56783,-1138,1930,-8362,3787,16865,-17104,5721,7542,-389,-7548,difficult
216055,31846,14691,8032,10795,4590,13188,-23857,-10982,-5889,-6742,-429,-23875,97486,-3821,-1598,-5644,-119,389802,195752,23551,-981,10813,9718,21672,135807,10029,26761,34983,8097,-37063,413677,-368130,121343,98266,-59945,7161,27372,-13522,4291,617,27742,1098,16457,24170,310,9837,-1621,easy
674899,48717,31694,13592,17402,9043,-635517,-5235,-20427,-10828,-14338,-6659,-619945,-38869,-28656,-10502,-16708,-8192,-10301,20854,-9153,-8726,1442,3512,-339852,337465,-25815,-7812,-9035,-129,15572,609644,-329551,-33634,59723,316611,-8229,19503,-16662,326,1776,914,-2370,18150,-10477,-1533,11704,-3641,difficult
222043,62816,5978,13585,3894,6475,-128732,-39712,1830,-9553,-2344,-3819,61803,-56572,4405,-5681,-1141,-3881,-171270,1501,-1566,-12659,55,-2907,-146838,-19861,-654,-9729,4226,-3378,190535,-233073,24432,-16860,58073,-21362,2575,-5971,912,3872,-6978,2930,1203,1196,4171,-62,974,-471,easy
117797,34314,9479,1689,6827,2339,197902,39422,622,23125,12798,6587,-37780,-27290,-2309,1654,1789,611,131705,92512,14960,68907,19741,34631,729618,5605,3509,5910,2915,6587,-235682,169485,597913,-66712,119802,-86907,-2931,17269,-11451,-21471,67253,-62997,-11009,17952,-16826,-5976,34020,-28044,difficult
481555,58130,14287,14520,6513,10232,-327665,-8907,-11071,-6083,-2286,-6446,-446109,-44862,-11902,-10752,-5272,-8589,-461972,-42492,-11698,-11538,-5726,-7967,-197116,-11812,-9782,-12307,6563,6132,-118444,-15863,264856,-35955,2370,30680,-831,204,1916,-4669,-786,-769,-2986,-454,12289,-2143,622,14099,easy
17087,13532,4155,3297,3047,3376,743090,170908,23533,9816,18809,3796,32986,29164,-779,546,184,148,116658,9363,5578,9928,231,6747,-10889,2897,5174,2956,-841,745,-710104,83672,-127547,-141744,-19801,-6466,-24312,6357,-404,-9270,9382,-6972,-18625,47,-1072,-3648,6599,-6002,difficult
25012,19142,2176,2556,2428,5768,488097,163420,27299,26765,65679,15632,2026,-7934,5429,-570,2111,-2544,576556,209801,1726,4364,13066,-2025,167420,-5377,436,1902,1395,1824,-486071,574530,-409136,-171354,217735,-215178,-21870,-3703,-1290,-27335,4934,-2462,-63568,10955,-11671,-18176,519,3849,easy
44559,22966,10801,9000,17981,6653,112244,203657,36520,4391,35599,6496,106873,-972,41680,50758,18421,11054,55378,-12726,-7567,2356,-5949,-1654,110706,23627,-8974,-6720,-10234,-3558,-5371,-51495,55328,-204629,-11754,36353,5160,-49247,-1407,46367,-48402,-9076,-17178,-24370,-4285,4558,-12708,-1904,difficult
58773,49706,7292,8821,5188,6235,135642,-3395,-5855,-5984,-2154,-2975,825407,81946,659,1459,57116,15151,82356,-16527,5456,4999,9187,27079,411474,243680,15280,14929,6301,4767,689765,-743051,329118,85341,-98473,260207,6514,4797,9824,7443,3540,9930,59270,-47929,-2886,18126,11928,-22312,easy
510178,82565,12844,18118,7117,4714,-467209,-68580,-11550,-10482,-954,2466,-496815,-73148,-5831,-16137,-3566,1647,-427013,-67330,-5674,-10194,-4661,2424,-501833,69304,38344,-8724,44359,7467,-29606,69802,-74820,-4568,5818,136634,5719,157,44018,-5655,5943,1470,-2612,-1095,49020,-819,777,5043,difficult
187440,110338,48820,20008,26455,15502,1686184,341889,78483,15764,193629,19055,-12569,-95910,-45552,-17177,-12116,-10373,-46112,-16659,-32293,23509,-16775,3149,40893,-96333,-46257,-17906,-23698,-13677,-1698753,-33543,87005,-437799,79251,-79674,-124035,13259,-13964,-32941,40686,-41415,-205745,-4659,-6923,-29428,13522,-16826,easy
359516,60500,35225,36263,9253,10962,533180,-13996,-28280,-28811,22316,6566,-295387,7282,-25424,-20903,35092,19745,-347070,-48675,-32517,-29421,-806,520,-279127,-48585,-33313,-31869,-4188,-8172,-828567,-51683,67943,21278,-55957,90,2856,-7093,-796,7908,-8518,-2448,12776,-35898,-3382,13179,-19225,-8692,difficult
526190,26612,5165,5205,6345,2796,-220991,105572,682,3598,14805,6350,-456255,3936,-1476,-1923,-3660,-373,646294,257607,26515,11278,48159,93837,-458934,9264,12421,3576,2040,503,-235264,1102549,-1105228,-101636,253671,-248343,-2158,27991,-14094,-5521,13201,-7702,-18465,51819,-46119,-6723,94210,-93334,easy
270076,40986,13677,5175,4296,4536,-240478,-2720,-7802,-603,-1603,-3213,-124471,-27995,-5690,1682,-2333,-906,-227748,-21919,-6141,-3319,-2584,-2398,-196087,44194,-6735,4847,-824,85,116007,-103277,31661,-25275,6076,66113,2112,-451,-594,2285,-5001,8166,-730,-251,1760,2307,-1492,2483,difficult
