delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
492672,98103,25630,19279,15955,13105,-257937,3606,-8136,1752,-13419,-5928,-332252,-80975,-24695,-17605,-14746,-12335,-363031,-79548,-18810,-15252,-11685,-10826,842298,8944,58462,-5729,11449,838,-74315,-30779,1205329,-84581,1427,88492,-16559,5885,77272,-19357,2353,9523,-1327,3061,23134,-6407,1509,11664,easy
171937,24097,6421,7341,4432,4097,137951,32485,7626,-2321,-1498,-2441,-84827,18250,-4687,-5322,-1698,-2583,67431,58447,21356,22049,21284,7352,146128,233562,4168,17827,2765,8149,-222778,152258,78697,-14235,40197,175115,-12313,26043,-17188,-3001,27371,-4222,-200,22982,-18519,-142,9935,797,difficult
100046,38567,5244,6748,3725,3552,49457,-25190,-4082,-3444,-2178,-40,-48097,-28467,-2106,-5117,-1935,-1057,-75714,4379,-2864,5261,4671,6416,364915,420041,42118,5090,9209,2860,-97554,-27617,440629,-3277,32846,415662,1976,-758,44982,-1673,10378,-171,243,6606,4538,-1017,7473,-3556,easy
295074,52475,10400,8808,10341,6893,-58248,-36718,-4491,-6871,-9152,-5859,486464,-21102,1750,-5922,-7020,-4224,-224615,36291,11378,9982,4082,1009,-241434,44411,-3127,4049,-7312,-4487,544712,-711079,-16819,15616,57393,8120,6241,9628,-14505,949,15904,-5933,2132,11102,-11394,1635,5233,-5496,difficult
180140,65910,23995,17014,11162,8622,-144869,-56248,18010,-8794,-1256,646,93234,-10559,-9908,-13835,-6267,-5714,-163951,-50151,-23497,11303,391,-1746,-14698,-44646,-20057,-12941,-9592,-6949,238103,-257185,149253,45689,-39592,5505,-27918,-13589,3440,-5041,25138,-24244,-5011,6658,-9983,-6360,3968,-5203,easy
93960,31843,8323,6333,2077,2264,334087,84384,-2613,1137,4322,1845,535557,72838,17565,13754,18667,3850,66350,37504,7882,8997,5216,3677,481590,164544,8338,15372,37012,11995,201470,-469207,415240,-11546,-35334,127040,20178,-9683,456,12617,-4757,6375,14345,-13451,31796,2005,-173,8318,difficult
38483,14985,5723,7111,3060,6944,35794,47502,-3987,-3815,-571,-4743,222733,31116,-3482,-1653,-606,-4833,153831,67803,2207,4481,11550,-3042,112755,-8371,-3622,-4176,-1404,-5377,186939,-68902,-41076,-16386,36687,-76174,505,5689,-5829,2162,6134,-8657,-35,12156,-12954,-90,1791,-2335,easy
34630,29344,7631,13334,6444,8672,151632,-5462,-170,-10889,-3863,-7417,641840,57209,25212,12900,9981,12155,193768,1693,1152,3310,4905,-5681,214782,173333,5132,-1586,-2906,-99,490208,-448072,21014,62671,-55516,171640,25382,-24060,3980,23789,-9590,-4896,13844,-5076,-7811,19572,-17836,5582,difficult
288068,91099,17017,46278,13118,13880,1653459,31652,-4806,-45488,5987,18598,397133,-47919,155,-40838,-4384,-7043,1476784,-6787,-10479,-35430,69070,32329,917574,-41407,-4311,28153,-1992,16467,-1256326,1079651,-559210,-79571,41132,-34620,4961,-10634,6168,4650,5408,63583,-10371,73454,-71062,-25641,39372,-15862,easy
766097,83240,50553,12258,12546,12559,-552981,27917,-40757,-9561,-6166,-9311,-425087,-74856,-38997,-5976,-12132,-11488,-723684,-66301,-46946,9454,-11948,-9493,-574686,5477,-44990,-6271,-8484,-10426,127894,-298597,148998,-102773,8555,71778,1760,-7949,1956,3585,15430,-15725,-5966,184,3464,-2177,1995,-933,difficult
445345,108545,36632,22285,23012,10848,1193166,-40551,46488,22091,17839,7068,1334409,-44454,-36317,874,58678,44093,476884,610751,100610,65937,89339,77407,194260,36562,15045,-6413,-5693,18109,141243,-857525,-282624,-3903,655205,-574189,-82805,136927,-85565,-21217,65063,-72350,40839,30661,-95032,37025,33314,-59298,easy
75531,18471,16416,3720,2950,3327,80374,-12818,-14341,3477,-1489,-1954,475474,64113,935,6516,22974,7567,34921,899,-12945,-1943,-145,-2544,591437,347331,71509,16799,28743,7518,395100,-440553,556516,76931,-63214,346432,15276,-13880,84454,3039,-8459,18742,24463,-23119,28888,9521,-10111,10062,difficult
267125,53607,13121,11907,24161,9658,113078,-31654,5561,-9229,-20453,-8433,-91323,-31539,-6032,-2783,-17678,-7582,64589,82732,13359,9446,1862,-3111,690114,123129,13567,28362,-12250,1292,-204401,155912,625525,115,114271,40397,-11593,19391,208,6446,12229,18916,2775,19540,-14112,851,4471,4403,easy
1213135,141815,20861,8761,15760,14269,-422551,-130787,-14806,-2479,-11857,-6380,281211,-129808,-5232,-7429,-10939,-11255,318178,-75703,-16879,7515,-7719,5232,-716972,-2310,-2808,11129,-5955,2504,703762,36967,-1035150,979,54105,73393,9574,-11647,14071,-4950,14944,3614,918,3220,1764,-4875,16487,-2728,difficult
648314,82367,16562,18904,17874,14014,-553210,-44493,-2325,-15169,-16463,-11936,-610286,-57453,5266,-16771,-12887,-11289,-518308,-13264,4356,-10222,-9833,-9633,667046,195194,74576,55842,26703,-2964,-57076,91978,1185354,-12960,44189,208458,7591,-910,70220,-1602,6549,66064,3576,3054,36536,647,1656,6669,easy
151530,90285,4734,9777,29554,9086,-85680,-73270,7767,2035,-20408,3556,355671,147735,21198,27340,-10787,4794,64135,22264,26913,-3064,-27885,-1317,173414,-53717,-1589,-1123,-28363,-4637,441351,-291536,109279,221005,-125471,-75981,13431,5715,-28502,25305,-30404,1941,9621,-17098,-478,1238,-6111,-3320,difficult
750411,246148,34274,36939,7334,9098,792474,-85362,8810,1866,1263,16775,475363,-178614,-24112,-29867,8694,-4979,-275155,-91698,-15081,-25781,-873,4535,-595384,-203285,-21726,-8780,-5210,-6181,-317111,-750518,-320229,-93252,86916,-111587,-32922,9031,-6645,-31733,4086,17001,7431,-9567,-4337,-21754,9514,-10716,easy
638853,105548,41863,5206,14117,10304,58725,-10848,-24883,14286,10421,9132,79583,-41565,-29673,2442,-8456,10104,-190135,48084,-19903,4646,3722,-2144,1091378,-68573,-28555,20533,844,4371,20858,-269718,1281513,-30717,89649,-116657,-4790,9770,-8652,-11844,2204,15887,-18877,12178,-2878,972,-12248,6515,difficult
165161,49553,10127,10594,11547,3480,1332469,389395,5608,3527,6592,16819,639860,185682,14169,11854,8314,14835,2513621,-2594,25815,1654,-3657,22293,1628477,75157,167514,53740,73633,97526,-692609,1873761,-885144,-203713,-188276,77751,8561,11646,141699,8327,-10200,52086,1722,-11971,77290,-1984,7458,75233,easy
181974,52435,7582,7060,6342,8716,560577,-38896,-6450,262,-4915,-5756,1354274,-1230,32385,91943,11315,5749,47251,394011,7790,2579,25363,4687,1544591,139632,5752,43241,25338,26030,793697,-1307023,1497340,37666,395241,-254379,38835,-24595,-2038,91681,-89364,40662,16230,14048,-25,11505,-1062,21343,difficult
50767,19991,4945,10704,4609,8063,63200,21703,-274,-8114,-1240,-4571,384227,199647,910,116,-149,-3685,245219,41547,-2147,-7025,2156,-2574,807004,174713,-161,6279,1069,3708,321027,-139008,561785,177944,-158100,133166,1184,-3057,1986,8230,-7141,13304,1091,2305,-1087,886,1111,6282,easy
1426420,121573,26355,33910,32169,19551,267365,-79201,1761,9156,-28821,-10153,-1352517,-83521,-17947,-14579,-26936,-8924,-673983,-63885,-23858,-31370,-30176,-17253,-670538,34708,34268,-526,-24447,-9929,-1619882,678534,3445,-4320,19636,98593,-19708,-5911,58126,-23735,-16791,30844,1885,-3240,5729,1229,-8329,7324,difficult
773032,84077,12553,31198,23082,21026,118207,-283,-8517,-24922,-3229,-8537,1595965,129145,-11149,-22367,-2954,-8122,-370509,47675,29580,-6222,1634,-13934,-277874,-37540,-5300,-19550,-13538,-13101,1477758,-1966474,92635,129428,-81470,-85215,-2632,40729,-34880,2555,16145,-13328,275,4588,-15172,415,-5812,833,easy
268422,64827,11367,8968,4981,2552,793878,137161,-2676,4091,5967,11119,-218589,-57337,-7963,-5854,-780,726,709165,30907,948,8688,19396,2927,518285,-21058,5844,49676,12694,15922,-1012467,927754,-190880,-194498,88244,-51965,-5287,8911,4896,-9945,14542,40988,-6747,20176,-6702,-10393,2201,12995,difficult
64859,26007,4229,3495,3176,4079,255989,18065,15511,2811,-865,-2348,94464,-17455,-1099,1458,949,-1524,64818,-11802,-2180,-1633,-266,-2525,330073,511192,37238,22878,7351,1671,-161525,-29646,265255,-35520,5653,522994,-16610,-1081,39418,-1353,-3091,24511,1814,-1215,7617,824,-1001,4196,easy
639989,88010,10765,17499,20915,11647,138391,-75874,11673,-7901,-12275,15671,1065771,-749,6853,40423,27126,14055,792575,-3870,88520,-4237,6805,872,-486809,-81124,-7050,-12646,-10963,-8181,927380,-273196,-1279384,75125,-3121,-77254,-4820,81667,-95570,48324,-44660,-8409,39401,-20321,-17768,-1616,-13183,-9053,difficult
833546,388894,47484,36500,12513,35582,-690377,-261711,-36125,-33694,-8945,-24968,-63976,-269743,-36560,-25125,4590,-12836,-614654,-221945,-43610,-29772,-3766,-28941,913719,-123331,27514,92539,19113,15137,626401,-550678,1528373,-8032,47798,98614,-435,-7050,71124,8569,-4647,122311,13535,-8356,22879,12132,-16105,44078,easy
516615,109116,3084,10841,15784,13011,683613,-63615,14974,-9632,-12272,-5744,166808,-16058,55365,10612,-1655,4845,515441,7226,71432,47176,13212,127393,788808,-75014,9024,10018,-1785,-8835,-516805,348633,273367,47557,23284,-82240,40391,16067,-62408,20244,36564,-37158,10617,14867,-14997,10589,122548,-136228,difficult
227873,30600,6170,5994,4468,4211,1029020,-16678,4260,10625,4502,3032,-97725,-5656,-4933,-3949,-2543,-2526,-102658,22111,2127,17337,18703,7227,1014043,241191,1746,2139,14796,11983,-1126745,-4933,1116701,11022,27767,219080,-9193,7060,-381,-14574,21286,-15198,-7045,21246,-3907,-5558,9753,4756,easy
1174262,124914,32716,46155,13165,35550,-965973,-85026,-28670,-33452,-1459,-27269,-649613,-42619,-23232,-40282,-3207,-24155,-99510,1260104,52264,-27635,153147,92024,-430497,-97385,5836,-28152,-7367,-24720,316360,550103,-330987,42407,1302723,-1357489,5438,75496,-46428,-6830,12647,-517,-1748,156354,-160514,3114,116179,-116744,difficult
327586,32790,59095,20386,8502,18068,11856,1806,-28581,7645,12639,2790,1328733,230753,-26369,1233,8550,-7512,-236612,-8250,-49631,-15080,-7014,-13662,-187376,-27459,-58271,-19770,-6262,-16957,1316877,-1565345,49236,228947,-239003,-19209,2212,-23262,-8640,-6412,-16313,-4690,-4089,-15564,752,-10302,-6150,-3295,easy
678308,169988,34971,15226,10632,9549,-563858,-151753,-26489,-8683,-2552,-6658,-563858,-151753,-26489,-8683,-2552,-6658,-655377,-166497,-32784,-13563,-9374,-9102,-567100,-140032,-33079,-13236,-8196,-8763,0,-91519,88277,0,-14744,26465,0,-6295,-295,0,-4880,327,0,-6822,1178,0,-2444,339,difficult
528995,128886,11849,11338,12467,5148,-320785,-102391,-4307,-7988,-11282,-4293,-121568,41616,121552,43260,3211,1794,9330,-84860,-11266,-10225,-8918,-2245,-355979,63291,85967,20896,17005,5826,199217,130898,-365309,144007,-126476,148151,125859,-132818,97233,51248,-53485,31121,14493,-12129,25923,6087,-4039,8071,easy
214747,29537,14142,12079,7948,6070,199017,181724,-7858,-2449,-4703,2977,113003,57891,-6779,-6161,-6409,-4812,-63492,1646,-8573,-9450,-4168,-3752,693730,93466,-9828,4628,17319,9979,-86014,-176495,757222,-123833,-56245,91820,1079,-1794,-1255,-3712,-3289,14078,-1706,2241,21487,-7789,1060,13731,difficult
434235,143508,18196,19078,17055,7769,1059926,-23139,5499,3003,-2473,13,-347632,-97198,21801,-13963,-7148,10108,-258649,46739,12019,20985,3524,149,2323948,56278,5641,-4971,3773,9462,-1407558,88983,2582597,-74059,143937,9539,16302,-9782,-6378,-16966,34948,-25956,-4675,10672,249,10095,-9959,9313,easy
320161,25348,6748,8973,9242,6754,1934715,24226,30846,90,13488,104,-271149,2720,-5856,-7123,-8478,-6054,-246645,-7678,-5998,-6744,-7853,-5585,79899,74156,2490,-6408,941,2482,-2205864,24504,326544,-21506,-10398,81834,-36702,-142,8488,-7213,379,336,-21966,625,8794,-6158,469,8067,difficult
116261,118975,33918,13943,14163,9555,35350,-112428,-26238,-11038,-7821,-6205,3255827,44620,-9853,-3937,-64,-1236,4250,-104602,-27308,-11386,-12916,-7086,392126,-52021,-3911,-5015,4137,3981,3220477,-3251577,387876,157048,-149222,52581,16385,-17455,23397,7101,-7449,6371,7757,-12852,17053,4969,-5850,11067,easy
503877,143997,28144,40866,19627,28119,2293183,5520,71545,1244,22204,-7279,-614,23488,13689,-2436,17588,-16559,-389670,-49294,-18055,9306,4828,-17537,-58383,130345,-7720,-24897,11639,-17960,-2293797,-389056,331287,17968,-72782,179639,-57856,-31744,10335,-3680,11742,-34203,-4616,-12760,6811,-9280,-978,-423,difficult
60951,42496,5027,5434,4326,2599,349618,30047,14485,12866,5696,-404,-52064,-28579,-2097,-2344,674,-571,144395,-28784,-3757,-4281,-2843,-300,-23853,-25624,-3102,8290,850,3134,-401682,196459,-168248,-58626,-205,3160,-16582,-1660,655,-15210,-1937,12571,-5022,-3517,3693,-167,271,3434,easy
49225,37004,10568,11884,18171,12765,959796,35863,4143,36363,-8379,13944,65508,-33673,-9269,-9103,-16473,-12181,105626,74252,-6587,-1181,-3989,-5284,2707651,173525,31309,22850,9251,873,-894288,40118,2602025,-69536,107925,99273,-13412,2682,37896,-45466,7922,24031,-8094,12484,13240,-26125,6897,6157,difficult
76261,14274,2404,3908,2933,7745,500065,20025,-778,-2066,-1498,-5838,94219,72,-1591,-2828,-2251,-7079,142542,27035,36803,5291,5825,1208,9369,49878,1854,-3160,-2165,-5398,-405846,48323,-133173,-19953,26963,22843,-813,38394,-34949,-762,8119,-8451,-753,8076,-7990,-1241,8287,-6606,easy
229433,32361,8027,10954,14317,8870,404221,263530,15273,17852,16157,-32,101255,1477,7111,-5821,-4011,-4099,309582,54283,290,-1449,2002,-1769,160468,7694,520,-6559,-12158,-5709,-302966,208327,-149114,-262053,52806,-46589,-8162,-6821,230,-23673,4372,-5110,-20168,6013,-14160,-4067,2330,-3940,difficult
435526,109810,14485,17907,20149,14035,-259254,-78509,-9549,-17082,-16932,-12972,151067,107001,37243,-11059,-17825,-2156,-416187,-72483,-1140,-16033,-17107,-11312,28856,-55513,-8589,-14323,-9157,-12256,410321,-567254,445043,185510,-179484,16970,46792,-38383,-7449,6023,-4974,1710,-893,718,7950,10816,-9156,-944,easy
59022,36961,9040,5634,9924,7084,904140,-20184,-2442,13114,736,21,22186,128526,38493,11422,-6424,7164,1098467,38286,-6250,915,-8411,-4465,-32209,-21611,-4769,-2678,-6993,-1197,-881954,1076281,-1130676,148710,-90240,-59897,40935,-44743,1481,-1692,-10507,-3593,-7160,-1987,1418,7143,-11629,3268,difficult
121474,17701,6679,6031,7335,7002,86578,-3080,156,7422,-2049,-3363,348047,134321,38570,35031,24293,12755,261073,45374,-5149,-3587,-3132,-322,1798653,92614,3884,15672,6166,6815,261469,-86974,1537580,137401,-88947,47240,38414,-43719,9033,27609,-38618,19259,26342,-27425,9298,16118,-13077,7137,easy
71661,41449,8412,5249,4782,11677,751514,116735,1741,5276,-1811,6293,183935,116284,-3875,7877,4653,-1174,396145,-12128,-764,5061,632,-9221,1106735,35734,15301,46402,9837,4035,-567579,212210,710590,-451,-128412,47862,-5616,3111,16065,2601,-2816,41341,6464,-4021,9205,-7467,-8047,13256,difficult
822663,73160,7321,7864,20773,9486,-423469,65579,78698,7254,8799,22122,-584782,-18415,-3148,-6059,-18644,-7678,-308447,-30990,-5799,2149,-9361,19076,-195285,2548,-2285,929,-18536,-4466,-161313,276335,113162,-83994,-12575,33538,-81846,-2651,3514,-13313,8208,-1220,-27443,9283,-9175,-29800,26754,-23542,easy
67044,48544,34018,10018,3017,12988,122269,30306,-21003,3577,9993,-2966,1299544,11510,-23116,795,5664,953,631908,3256,-30700,9469,1926,5255,1244195,149017,-32444,2938,3383,-5842,1177275,-667636,612287,-18796,-8254,145761,-2113,-7584,-1744,-2782,8674,-6531,-4329,-3738,1457,3919,4302,-11097,difficult
581748,52592,17573,12885,6978,6825,-274638,-9693,-13392,-7484,1074,-4587,-373926,32789,-11058,-11715,-5971,-4539,-391529,-32304,-15162,-10478,-3971,-5005,-221270,137790,35924,17496,20320,1485,-99288,-17603,170259,42482,-65093,170094,2334,-4104,51086,-4231,1237,27974,-7045,2000,24291,48,-466,6490,easy
74060,12678,5404,4710,3755,7538,466514,257610,16013,12007,2888,7931,998184,247847,10894,6748,483,4431,1173975,40752,14526,16501,17831,9205,70353,-2210,-2367,-1974,-1331,-5774,531670,175791,-1103622,-9763,-207095,-42962,-5119,3632,-16893,-5259,9753,-18475,-2405,17348,-19162,-3500,4774,-14979,difficult
