delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
335576,51530,8003,9483,4430,6618,6253,2181,-328884,-45977,-4669,-6672,-2623,3488,-4232,1768,-220112,-34269,-6112,-7358,-3886,-6088,-5934,-1910,easy
266908,54014,9839,7352,6155,6438,2862,2693,-262282,-51586,12455,9153,4602,-526,-596,4602,-176871,-38250,-9099,7054,-3899,-4440,-1622,-1514,difficult
540517,69867,16505,8063,12526,9973,4055,2154,341813,-16061,5333,5517,3573,-4476,-1568,-99,-521559,-26716,-10080,-6262,-7784,5551,-2175,1685,easy
627855,78586,8949,4408,2914,4289,2319,2233,-624336,-77952,-8845,-3382,-2165,-1279,-1347,-865,-626014,-70126,-6804,-3067,1737,4498,408,-348,difficult
539680,39243,3808,13035,9362,7418,4667,2028,-357673,14684,9099,-10685,-7948,-5037,-4128,-1295,-476332,34542,32444,-3539,-3121,3602,6193,1798,easy
946397,52636,9435,43714,17543,14338,6573,6649,-940283,-43405,-6039,-25736,-14170,-151,-4537,-3547,-945156,-46962,-3524,17722,-12971,-3876,-3993,-3834,difficult
223515,60998,7691,10789,10721,5080,2948,3540,-208966,-50184,-5906,-9824,-10058,-3454,-2621,-2989,-214058,-56251,-6523,-9697,-8179,532,-1423,-2156,easy
101603,15459,9158,15299,8379,5360,4203,1600,-95767,-7811,-7243,12622,-687,1995,-1996,2851,-92559,-9913,9655,31160,2270,3730,-395,53,difficult
36629,8925,4375,26931,1771,4995,3131,1535,-30955,5843,8073,-877,7189,6485,2511,301,-32017,10472,11911,15161,3698,4620,2239,1144,easy
570627,40464,27850,12945,8686,9389,5458,6292,-454317,38469,-784,59362,-5363,-5710,1261,346,-544446,-18692,-27637,-10065,-6957,-7398,-4411,-5501,difficult
209287,82167,1127,2768,1063,2585,1180,768,-120971,-54324,2735,1261,4062,-1049,-393,-172,-197976,-63438,881,519,1703,1072,1713,1187,easy
104524,34459,14284,17755,9901,9428,5002,6849,-79799,-24111,-2913,99587,14066,8558,4247,-4612,-55784,-17958,-5392,37371,-4141,8350,-2945,-1578,difficult
329402,21470,13083,27758,6282,14229,5071,1452,-322241,-9296,-5368,12172,5489,-94,5689,2663,-276990,28565,12870,5159,6401,-7528,2580,1932,easy
54916,20822,5629,24332,5701,4083,3109,1492,-49099,-10812,6732,9819,7738,1359,-990,-140,665,14814,7917,4527,1073,3028,485,550,difficult
65631,8001,4564,8208,2196,1895,899,1398,-54822,-1160,2234,36136,1125,2680,1996,678,-61975,2625,-3589,-6349,6806,8103,3023,5351,easy
63782,18607,7592,15219,5182,4133,2927,2228,-54621,-13604,11711,62159,3052,4568,-268,2365,-62621,-14625,-6786,1536,-1480,2597,359,-309,difficult
262543,18996,9344,21606,3989,4350,4208,2493,-253246,-11571,-6603,3405,-318,-650,483,400,34092,6715,-7675,-11607,-1418,1195,-2663,-1141,easy
239344,34680,20040,37486,24014,27824,19374,6782,-235425,-26444,-5075,36597,-20524,-17296,-14944,-4483,-233307,-27270,-5680,13495,-19436,-16865,-17389,-2213,difficult
14760,6960,12484,30377,7378,9537,3365,2026,-7903,-1955,-2893,6004,-4646,-1469,-1923,-588,100479,19763,-11660,-15142,15067,-2264,-1950,2336,easy
803198,47815,25554,13545,9098,12225,5044,4592,-790520,-24400,-20590,66173,7567,-3503,796,-2245,-744472,-25020,-18531,-7451,-806,-8771,-3098,-3428,difficult
105169,20324,6254,15495,7801,5904,2983,2207,-100828,-15297,11828,35811,841,-878,-921,400,-86513,-9362,3993,9821,-5282,2737,2256,89,easy
35124,25238,6523,17402,8354,10289,3354,6091,-30015,-14750,-3909,-456,-4823,-804,-1127,-1338,-27514,-15588,-192,33618,-5088,9886,647,-2532,difficult
71819,38409,6384,20719,3289,7399,3161,4589,-53203,-31062,-2544,8517,2759,-3659,11,-719,-53076,-34557,3068,25155,1378,2534,18015,-907,easy
52849,21720,23782,28937,6169,5350,4343,2192,-33305,-17590,-20903,4799,-950,4186,3662,2721,-49455,-8948,-17500,-7616,23622,3596,79,1565,difficult
50803,14963,16576,44811,21111,14360,7886,7533,-48329,-6660,-13061,22197,-14303,-8293,-4309,-5967,14224,17862,-4768,-37246,-15252,-11041,-5348,-6505,easy
228746,37210,5142,11918,3849,3653,2907,1598,-215919,-31209,3895,16293,727,5084,1873,2189,-221315,-24145,1829,41133,2493,4274,96,4979,difficult
51282,13786,7350,29721,5168,5505,4081,2942,-46941,-6176,929,-6561,3253,3981,-440,1260,-45674,-7497,3129,-16445,-3224,7891,288,2456,easy
154079,27474,9922,17998,7122,3653,2528,1515,-144169,-17558,-5622,102386,876,7460,-186,839,-140615,-20816,-7008,9111,-3996,1244,881,2510,difficult
480688,40234,11601,6588,7015,6326,2856,3537,-465742,-33282,-948,-3820,-2521,-1961,1486,-1507,-463984,-16318,-9288,2783,-255,-1110,-177,959,easy
56404,7181,1499,2137,1359,3082,2743,1036,-49199,-1961,12172,51292,6552,7965,589,2014,-42564,13507,2354,68700,12536,9094,7639,1901,difficult
265897,19614,7636,6444,2815,2406,2400,848,-251212,-13333,-5206,-5747,-274,-754,-1621,-119,-264198,-9980,-4612,-3085,189,9621,2865,3361,easy
299195,65971,8156,3576,1975,7295,2443,999,-293879,-58512,-4284,-1807,421,7828,280,3396,-199374,-34168,21221,974,1689,7224,5272,1929,difficult
1144668,220206,17580,19428,15891,7887,3094,3201,-1136801,-216454,-10939,-18038,-13151,-2288,-1485,-800,-657749,-163214,6336,-14036,-12470,-4079,-1710,-2681,easy
279842,90250,27946,6181,9489,10104,5135,3780,203092,-28954,-6224,899,-6816,-3226,-1123,-336,-262146,-84505,-27140,-4176,-8218,-6649,-4513,-2705,difficult
45482,24987,4748,3580,3607,4896,4200,837,-37427,-17708,16713,43138,3416,3839,-1082,1289,-41746,-11933,16959,57457,3620,1386,-1340,1807,easy
32850,23489,6558,22949,5843,5094,4882,2272,-29929,-18258,6631,57119,-302,3560,-379,464,-24306,-16963,-3728,45813,2125,4434,-1598,927,difficult
1151516,78098,17196,22051,26386,15199,8453,9550,-1146977,-70430,-13457,-4721,-16978,-8426,-4619,-8264,-1113711,46855,17056,27411,-16770,-12288,-5140,-6999,easy
43192,16967,11623,21243,6808,4043,2435,2904,-31220,-15009,-6764,70959,-2121,8193,6954,-157,-25871,-5962,-8886,28521,-2766,16962,2562,-1143,difficult
42336,49515,7078,3242,1294,1647,589,555,-38943,-45615,11129,48915,10622,8314,4033,2372,-32900,-41230,-6301,67607,17008,9933,2998,3884,easy
259025,30617,4298,11733,2969,5725,3199,4091,-251802,-18448,-2434,1609,1303,12350,1828,-896,-234564,30969,-3481,23506,-1112,826,5854,690,difficult
430795,56127,8223,8883,3891,6017,2557,1379,-421752,-50815,2902,50646,497,-122,-1206,35,-426692,-39343,-4395,13789,-875,-1772,-461,866,easy
580843,14392,14134,16298,13885,5968,5271,2406,-560183,-10983,-12839,27937,10830,8556,7611,2593,-394774,10370,-9895,-11986,-12179,-2999,-3992,-1393,difficult
115758,65909,8552,9170,6990,4380,3156,1726,72165,-18546,-7853,-6179,-5957,-3049,-2307,-958,-88711,-40281,3946,5917,23849,4699,1394,1153,easy
55114,43971,11552,44201,4948,5071,4311,2981,-39130,-37987,-8060,-7434,-1308,6833,-3197,-1278,94728,-3738,-3018,-34105,-3291,-2166,-3825,-2630,difficult
48827,44044,12958,15323,8419,8358,6755,2676,-33608,-36061,163,36434,-1870,-3178,-4121,-1157,-39030,-42039,-12188,12581,-3552,-1921,-3984,686,easy
37155,7724,4215,26620,10532,4902,2851,3351,-24768,7259,-163,-3246,-5082,-1117,-840,-1543,-30686,2148,54,-2637,-2962,4123,-414,-1254,difficult
222685,48404,27511,6494,4224,5344,1032,1467,-167332,-27534,-20685,-4302,-3507,-4076,-501,-1058,-216020,-46563,-25814,-5496,-3342,-4191,-170,-1107,easy
11480,4087,30873,50019,5551,11123,6424,2287,-6984,7229,-20777,-12860,5918,-4683,-3443,-454,-7180,473,-27798,-33220,5563,3220,2459,1980,difficult
153508,24383,6317,20672,3789,4668,1846,3055,-146426,-5569,345,39301,972,5416,1888,2012,-146452,-17361,4867,67433,1178,8023,5237,-180,easy
846539,301242,28442,7918,13287,7416,5069,2426,-837335,-286816,-24440,-5653,-11172,-2048,-4438,-1609,-289911,-215428,-20930,-3510,-3180,-3136,946,538,difficult
797283,104861,18891,10834,11792,3233,2842,2157,-730229,-99277,-18471,-8084,-10691,-1652,-2224,-1380,-734311,-99155,-16557,-7166,-5601,2920,-10,-812,easy
494483,71304,10028,9155,7908,4688,2975,1387,-478374,-66527,-7767,-2866,-3783,3710,11416,2639,-465029,-15602,-6938,-5207,-5955,-3045,-1502,-397,difficult
428354,38243,12572,18300,3804,7940,5292,4515,-426823,-32546,8510,26878,212,-927,2188,-1520,-423460,-30836,5949,19407,-2514,-822,-2288,-46,easy
626484,51611,15497,22078,7748,9419,6736,9418,-618232,-33501,17938,7985,-3631,4924,-1660,744,-616055,-25429,594,14823,3707,4168,790,-7518,difficult
874916,323980,104084,153835,15932,28817,65387,50444,-834936,-308815,-101334,-114517,-13771,-23170,-62574,-49818,-333279,-278198,-100483,-150532,-14786,-26742,-64260,-49742,easy
785494,72892,8795,24141,21084,12717,4908,3906,-748903,-70595,-5591,-21818,-19185,-10187,-4110,-2869,-777057,-66390,-8086,-23017,-19248,-11328,-3485,-3414,difficult
206299,23672,2763,2231,2534,2365,2031,1202,-198466,-19541,-740,1954,682,4819,348,1287,192292,209046,44742,32865,8463,17939,3801,3567,easy
93952,46252,12096,13282,5963,10688,4954,5528,-90068,-41821,341,16908,1501,-5778,-376,-1501,-91734,-27379,9791,58750,553,2402,-1780,-3297,difficult
7103,10181,7852,33109,9315,11138,2426,2560,10208,234,4547,14305,-5987,-5105,262,-316,3427,-3337,7455,-6943,-4984,-675,723,-490,easy
485392,46520,9638,25101,11035,10988,8754,7297,-481984,-43732,-7594,-20806,-9769,-8472,-7546,-5794,-483987,-31844,-7885,-19924,-5638,-597,-3434,-1919,difficult
1159080,75092,25386,17012,18338,7649,3115,3395,-1066228,-59173,-21101,-11746,-16090,-4724,-1959,-2589,-1086510,-63200,-23136,-15527,-16128,-7039,-2798,-2907,easy
336478,56535,6296,5305,4673,1935,1007,830,1447380,46779,26112,2477,6136,3549,3657,2981,-271341,-35145,10990,338,-1903,57,76,-99,difficult
31540,9900,5495,16277,13067,7813,2954,3121,-27535,10839,-1321,1002,-4576,4097,1585,378,-17307,-3243,160,-5098,-9501,-2825,3769,-1122,easy
109944,17523,7947,10124,2268,1781,729,764,-91011,1851,-6374,-7175,929,4477,1921,1139,-105805,-7422,-5271,-2982,2149,2745,396,823,difficult
7442,15411,7991,54168,5883,6735,3262,3102,-3417,-1762,-4490,-5340,117,1008,-1997,76,314365,-6451,-5954,-45982,-5009,-5638,-2791,-2209,easy
243419,22982,8078,3170,3766,3374,1415,2004,493200,225842,2307,16918,-207,4855,937,551,-232426,-17967,-4133,-857,-3469,-2816,-792,-1345,difficult
98992,29434,2860,18472,3600,4434,2215,1157,-14149,31430,9641,48653,-2388,7598,766,2187,-55245,-17447,54,-17081,-3349,-3967,-2037,-1080,easy
272473,84363,14659,32534,7708,11551,7524,5279,-264940,-83549,9254,15951,706,-5121,-4155,-4081,-266309,-72865,-10417,7417,-656,-5889,-4413,-3205,difficult
54867,15662,4796,26539,7351,5981,1897,3145,-50097,-5491,-389,10398,-2143,-217,1306,204,-46723,-10580,-3311,-19314,-1785,6354,2338,1180,easy
371808,82801,10031,4602,4716,4072,1600,820,-365518,-72030,-9578,-3904,-4214,-659,-565,-646,-79989,-16673,8815,6502,1526,-716,-177,58,difficult
73547,34863,4418,21728,5288,6881,5867,5509,-61994,-24724,2218,11465,3805,2427,1504,-2650,-33083,-7729,-263,-9706,-181,-2342,1656,1607,easy
124629,26138,3046,5201,5262,5834,3549,2492,1363690,208981,112985,14444,23984,14449,886,218,-119169,-12627,558,-2750,-2392,-2630,-2886,-1900,difficult
4204,8797,12487,46233,4484,6858,3305,2413,-298,-1772,-10716,-34323,6689,2518,-797,-1014,21009,1292,-7365,-19423,12112,2013,-1022,-587,easy
81623,44270,17909,4502,10235,3329,1846,1674,-76260,-34004,-14484,-1530,-5814,-746,-528,-992,438964,155469,12905,47183,21589,25184,5212,3331,difficult
69505,21732,7077,18764,8559,2798,2467,1892,-66782,-7488,6707,26205,-4211,6073,365,-168,-60910,-17219,1582,43990,-6284,6068,1092,1676,easy
544664,98027,24579,35032,16078,8977,3295,5278,-535794,-93537,-21004,-34060,-15134,-7213,-2606,-4751,-541215,-81929,-23735,-34240,-14105,-2232,-1524,-3628,difficult
178232,63707,17581,11039,10611,6290,3867,5450,-172401,-61560,-5153,20664,-2964,-780,-2575,-4127,-133032,-41242,-9061,11937,-5132,4135,-180,3423,easy
216349,31971,12762,10314,1973,5533,1635,1860,-205756,-24578,-12413,-7939,1569,-1097,1150,1096,152822,20658,-4,5386,3584,2485,2263,470,difficult
723995,102803,14868,19827,8124,10603,6301,1882,-719891,-92583,-6733,-4206,611,4156,-3468,1047,-612581,-58281,-2097,-11777,-743,6104,-3294,3057,easy
89982,15845,3579,1937,1236,1591,1179,718,1271996,142862,34834,47726,3947,9640,2728,2216,-82763,-9055,-911,2385,2060,8871,874,808,difficult
7368,5379,16558,56964,6974,7392,4574,4216,-2800,12343,3217,-8816,1992,1765,-503,-900,-976,2528,-15278,-54910,-2840,15299,-1035,-1106,easy
106912,62838,29144,9610,6425,3548,2251,1918,-83383,-50943,-26723,-4919,-3951,-301,1439,-21,-80736,-43234,-28461,-9365,-4997,-1368,-1421,-1733,difficult
65796,15494,5162,16354,6907,6639,2903,2130,-61353,-3289,-1477,16404,-2355,3822,2633,1498,-38636,5539,-2593,551,4009,-2236,5085,123,easy
676164,49452,18967,4455,9842,4000,1357,1677,-666406,-43067,-16689,-2472,-8533,-2596,-961,-967,-632395,24907,-10019,9190,-6919,10628,136,-212,difficult
