delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
68283,20745,5875,10181,3848,35109,7429,4479,20480,16434,-1180,-5250,873,-27168,-5366,-3567,-39393,3682,19773,-64,3517,-22677,-1655,1505,205573,-13944,-4036,-9289,-1495,-27802,-5546,-1658,-62710,-16480,-3011,9197,10546,-13441,-2729,10372,245902,-573,-1624,4780,10203,-7584,-1876,2954,-59873,244966,-268283,308612,-12752,-17626,-2536,15907,20953,-23809,1025,1387,5186,-9225,18486,-4417,2644,-5012,12041,-343,4491,-5125,14361,5857,3711,-3891,2817,853,5072,-3163,12030,-7418,easy
690745,36744,22871,5423,21706,22865,9209,3539,-461879,75948,-4105,7390,-15214,-3174,491,1767,620850,170715,-19687,3361,-14637,-5187,3424,6674,-676216,-25872,-14913,5694,-13325,2235,-873,6080,-687653,-27077,-19163,-3732,-18952,15245,-6201,4185,-689577,-29427,-21055,623,-11982,3057,-3743,476,1082729,-1297066,-11437,-1924,94767,-196587,-1205,-2350,-15582,4774,-4250,-1892,-4029,2333,-9426,4355,577,1312,-5627,6970,-2013,7422,13010,-12188,2933,-4297,-5328,2458,4907,-594,-1895,-3709,difficult
27055,13072,9150,32900,11052,22100,6204,6275,217980,54624,15186,61969,-2151,27487,3118,185,-24130,-11140,-3505,-28402,-9948,-16286,-2433,-2956,-15427,2005,6004,-26014,-5488,16717,-1864,-1026,-5534,2173,-7644,-27686,-3676,-6807,4772,1042,394630,53333,5718,-27030,-9613,-9961,-994,-3969,-242110,8703,9893,400164,-65764,13145,168,51160,-18691,9509,-13648,13362,-90371,2388,-1672,656,-7797,4460,1812,-5937,-43773,33003,-23524,-3154,-5551,569,6636,-5766,-3141,1930,2068,-5011,easy
960178,315441,78879,29770,10085,25722,24986,19764,-246665,-296279,-72556,-28693,-5850,-23742,-21301,-19156,-220318,-278655,-67112,-23974,-4833,-16140,-21137,-17701,814563,-260258,-68529,-6138,9934,13119,-3871,-9254,-681207,-187560,-66395,-20894,-7726,-9012,-13150,-13863,-809583,-207243,-75150,-18443,-5978,-14428,-21330,-16813,26347,1034881,-1495770,-128376,17624,18397,72698,-19683,5444,-1417,2134,-8755,4719,17836,-14756,2451,1017,14767,-17660,1748,7602,29259,-22131,-5416,164,17266,-9279,-8180,1455,8447,-4609,-2950,difficult
589257,218508,55028,36829,16193,32552,26438,17793,-513493,-180330,-44820,-31613,-12564,-21940,-22049,-12187,-158511,-183151,-50058,-28623,9889,-3726,-21345,-8652,-452150,-184910,-52016,-35427,-13312,-19541,-22986,-16209,-182220,-121952,-48706,-20581,646,-6823,-6232,-4042,-440948,-210695,-53353,-35354,-14543,-28877,-25892,-16568,354982,-293639,269930,-258728,-2821,-1759,62958,-88743,-5238,-1958,3310,-4647,2990,-6804,14846,-14773,22453,-23201,13958,-15189,18214,-15815,12718,-22054,704,-1641,16754,-19660,3535,-7557,12167,-12526,easy
458514,250564,36580,113977,49158,36395,14355,8726,-414025,-244478,-30183,-113530,-47947,-35935,-14122,-8564,-289204,-231350,-32401,-110381,-44760,-34373,-10009,-7103,-312153,-200327,-24649,-106878,-44279,-30931,-11829,-8120,-436392,-238599,-21259,-108061,-45602,-22489,-9533,296,-442472,-231684,-26472,-98722,-27016,-19205,-10981,-4524,124821,-22949,-124239,-6080,13128,31023,-38272,6915,-2218,7752,3390,-5213,3149,3503,-1183,9339,3187,481,-1323,18586,1562,3442,8442,3284,4113,-1820,2296,-1448,1461,-1017,8416,-4820,difficult
35302,13272,4224,2593,6367,12103,2234,2407,-20915,-2449,11664,13978,-1346,17677,4446,9014,14464,36034,5476,9809,19289,10991,2582,2391,-22548,39946,9558,6771,15017,16400,3823,4668,61313,14128,-752,4205,-5512,-7404,-752,-980,339714,154151,26737,16515,4629,29000,4656,4171,35379,-37012,83861,278401,38483,3912,-25818,140023,-6188,4082,-10310,27489,-4169,-3038,-2566,12310,20635,-4272,-20529,10141,-6686,5409,-23804,36404,-1864,1241,-4575,5408,-6623,2277,-5648,5151,easy
31750,12780,8839,5194,5105,12431,2918,3544,-21341,-1513,-4270,30728,5851,-5194,-419,-420,-17054,23393,7314,10702,-144,1142,605,-211,-19887,28773,-581,-32,27587,-1498,3274,-1050,-27643,-7313,-1430,10120,2216,-4979,1932,-1253,1270972,170636,118625,83761,8404,17832,12152,5028,4287,-2833,-7756,1298615,24906,5380,-36086,177949,11584,-7895,-849,120055,-20026,-10734,10152,73641,-5995,27731,-25371,6188,6336,-2640,-3481,22811,1024,2669,-1342,10220,209,-839,-203,6281,difficult
839298,22509,8432,12144,8176,10357,2414,2011,-836265,15903,-8016,2896,-4161,-6874,-956,-978,-810996,-6260,-6706,-7454,-1322,-7717,-1726,-1730,-837842,-7453,1008,-2919,467,-6310,-1340,-733,-827578,-5648,4414,-4564,-4544,-1859,-958,-788,-813359,-12137,-7133,-8055,-3977,-4765,-344,-887,25269,-26846,10264,14219,-22163,-1193,1805,-6489,1310,7714,3406,-11547,-10350,4535,-1645,-3491,2839,1789,-5011,567,-843,1407,4451,-2906,-770,386,382,614,-752,997,-55,-99,easy
312029,27065,14688,5297,4006,4567,2552,2504,-294506,13400,-11658,3449,2754,17522,9775,2943,934494,129796,23861,22075,26486,47485,5801,4974,109110,23367,2333,2021,894,3410,1373,2319,2462,22366,-3908,13553,710,22147,8377,18504,-8517,-1714,-6066,873,10462,13676,10427,9841,1229000,-825384,-106648,-10979,116396,-106429,-1001,-24080,35519,-21528,-6241,-2158,18626,-20054,11532,-12680,23732,-25592,-184,9752,29963,-44075,18737,-8471,-3974,-4428,7004,2050,2031,-2655,16185,-8663,difficult
1884724,225493,63532,46521,31605,44109,31433,29144,-1408885,-138534,11709,-16687,3952,-11315,8217,-9462,-1843174,-217569,-59699,-45320,-30813,-42243,-28812,-26860,-1877446,-198328,-56293,-43462,-9980,-7558,-11636,-12706,-1854554,-215250,-62854,-45714,-29463,-41822,-30180,-27518,-1801138,-197959,-51864,-39977,-25048,-37306,-26633,-26036,-434289,-34272,22892,53416,-79035,19241,-16922,17291,-71408,3406,-6561,10990,-28633,1858,-2252,5737,-34765,20833,-19483,4415,-30928,34685,-34264,4516,-37029,17176,-18544,3547,-17398,14154,-14812,1482,easy
8214,12187,12797,15466,10539,16093,8426,4460,11956,10595,-10859,-2972,5234,25732,-559,14713,1578,3092,-1532,8532,-2502,120,2854,8319,165011,70494,11259,-13846,-10185,-10920,-6858,-1913,316341,13686,-6081,-210,-2475,-1297,-2574,2304,1580,4415,-6767,14504,-9663,880,-4246,704,-10378,163433,151330,-314761,-7503,67402,-56808,-9271,9327,12791,-17340,-686,11504,-22378,13636,14714,-7736,-7683,7710,-7188,-25612,-11040,9623,2177,3413,-9712,4284,-1672,-6394,-10232,4217,-1600,difficult
30996,55327,22215,7774,9762,9674,5458,3152,-22955,-18221,-18957,30794,-3316,-3338,-3986,2199,-26560,-48405,-20864,5661,-5181,-3009,-4567,-1625,-12537,-39854,-20305,21463,-5997,-7011,-3991,-796,-24597,-45507,-21170,29548,-6757,-2146,-4645,-2448,268624,-36773,-20217,-4416,1253,-3047,-3298,-2221,-3605,14023,-12060,293221,-30184,8551,-5653,8734,-1907,559,-865,953,-25133,15802,8085,-33964,-1865,-816,-760,8010,329,-4002,4865,-901,-581,576,-654,1347,-3824,829,-1652,227,easy
479365,44496,6737,10435,5301,19962,7018,3727,1215114,117123,114023,50396,54894,-656,4516,3587,-86481,-11410,3740,33255,7237,18183,1612,11003,1221949,20226,3563,49784,6070,-745,5392,8910,124452,157356,9359,-7258,8572,7655,11903,8966,791234,249475,7880,13166,15317,12473,8779,5065,-1301595,1308430,-1097497,666782,-128533,31636,137130,92119,-110283,-177,5796,-1479,-17141,16529,-57042,20424,-47657,-1167,2502,6745,18839,-18928,8400,4818,-2904,3780,6511,-3124,7416,-2093,56,-3901,difficult
1205939,204814,13566,19037,10350,15241,18640,11579,-1056181,-193651,-5444,-12750,-4012,-9373,-13242,-6144,-361885,-1123,126880,3356,7741,6403,6585,41292,638342,817078,56491,-6158,19694,24348,24980,32692,-1175881,-189428,7088,-12771,-1875,-3442,-3613,-7492,-1138886,-171166,-11041,-13454,-8713,-11222,-15374,-10189,694296,1000227,-1814223,36995,192528,818201,-1006506,18262,132324,-70389,-49403,-18129,16106,-9514,-6613,-683,11753,11953,-21569,-6838,15776,17945,-27790,-7780,19827,18395,-28593,-11761,47436,-8600,-40184,-2697,easy
20076,25396,3197,4546,26500,16400,9551,4656,14230,3845,-594,9750,-22431,3415,-3577,662,58378,-17099,-285,2134,-16295,-11230,-8591,-4015,-7098,-9847,693,5899,-20424,-9094,-3497,364,118048,38633,9941,7001,-22342,-6064,-4894,-1378,381986,70,40158,9285,-19891,4619,9658,7000,44148,-65476,125146,263938,-20944,7252,48480,-38563,309,978,9248,30217,-7616,3765,1102,2284,6136,-4129,-1918,2451,-14645,2136,3030,10683,-5014,5094,-1397,14552,-4677,4379,-1742,8378,difficult
126893,98415,14306,12019,22306,17382,7530,4739,-65232,-94517,-9092,-5573,-20801,-11944,-5556,-3867,198010,46727,-11848,30731,4407,331,221,-373,-119681,-93206,-13784,-9624,-14615,-13998,-5629,-3735,-124062,-93742,-5558,2711,-13940,12591,10,-432,-120187,-69426,-2368,-6732,-6249,24713,-2568,1099,263242,-317691,-4381,3875,141244,-139933,-536,24316,-2756,-1936,8226,3190,36304,-40355,12335,-9443,25208,-19022,675,7691,12275,-14329,26589,12122,5777,-5850,5639,-2578,3494,-3362,3303,1531,easy
95419,23392,11451,8785,14683,14730,7798,5497,-75017,-12835,-5767,-6492,-7426,187,-1846,2399,-38225,-12527,-11292,-5381,-11949,-8802,-6708,-4607,-83982,7000,7794,747,30020,3237,-4555,1272,-89545,2525,474,-2186,-6121,-2554,1853,1295,-34088,51813,453,23755,2779,978,-1811,-3844,36792,-45757,-5563,55457,308,19527,-4475,49288,-5525,19086,-7320,-21,1111,6128,-2933,25941,-4523,41969,-36141,8900,-8989,12039,-5791,3532,-4862,2153,6408,-3664,-7006,5879,23,-5139,difficult
49642,10566,13231,1882,4554,12843,7387,2066,-37225,785,2210,13054,5243,13569,6549,4147,-29216,-3069,522,1716,2377,41527,-4155,5955,-44021,12597,6800,4364,-1763,11936,-551,13575,-17966,-2483,750,16453,1003,15771,2197,4698,509867,1415,-9375,2080,-1719,-9047,-2810,-392,8009,-14805,26055,527833,-3854,15666,-15080,3898,-1688,6278,-6050,-10125,-11338,2648,12089,-14373,-2866,-4140,2766,-2722,27958,-29591,3835,-24818,-10704,3604,2748,-5007,1808,7620,-8877,-5090,easy
379743,77291,7171,15305,5896,8625,4552,2005,-291583,-49070,-802,-12211,-2607,-1784,-4220,-1473,-348757,-51276,-2864,8593,-1569,5617,-1349,487,-372704,-64755,1477,-1991,3077,2344,-3438,-850,-376242,-70717,-363,-6635,12598,-5757,-2115,101,-369793,-64225,-5145,-14418,6396,-604,-2225,-285,-57174,-23947,-3538,6449,-2206,-13479,-5962,6492,-2062,4341,-1840,-4782,20804,-10584,-4644,-7783,1038,4646,9521,-6202,7401,-3273,-8101,5153,2871,-2089,1323,-110,1960,-1337,951,-386,difficult
7899,7789,1820,36631,5502,7453,1629,1410,-4628,4927,4212,-33391,3904,-2212,17,391,25691,19011,36441,-7039,18740,924,2237,-416,-6093,-3852,435,-30466,6425,-2933,305,585,-5944,1123,-561,-16476,-3543,-3202,626,-481,330185,31884,1727,-7702,-733,3937,1997,665,30319,-31784,149,336129,14084,-22863,4975,30761,32229,-36006,-996,2288,26352,-23427,13990,8774,14836,-12315,-9968,2810,3136,-3857,-269,7139,2220,-1932,321,1371,-807,1001,-1066,1146,easy
445738,13060,4124,15094,9679,35647,13604,8582,-346633,14747,5880,7597,-2657,-33067,-11682,-7013,-129325,340093,7681,65561,27128,-21591,-9128,-6335,-429466,-7253,21571,228928,20127,-28992,-10450,-6649,-119527,14141,10328,29782,26538,-23622,-11306,-7239,-378628,5817,11752,208576,251,-29775,-9988,-7410,217308,-300141,309939,-259101,325346,-347346,21394,-8324,1801,13890,-11243,1424,57964,163367,-199146,178794,29785,-7001,6411,-26287,11476,-7401,5370,-6153,2554,-1322,-856,1318,678,-314,-590,-171,difficult
11083,20317,6634,33488,8620,7450,4697,1680,-7702,-7321,8575,-14341,3329,7028,-2119,282,581,-11469,-4638,-25192,-6468,-3215,-4108,-1235,43468,-4541,-2749,-4063,5910,6189,-1768,651,-2855,-11228,-3629,-30533,-5520,-2361,-2835,796,7030,7024,2303,-17264,-810,3649,-1705,-366,8283,42887,-46323,9885,-4148,6928,-6687,18252,-13213,1889,-880,5932,-10851,21129,-26470,13269,-9797,12378,-11430,4710,-10243,9404,-8550,6010,-1989,2340,-1067,1130,-1517,1886,145,-1162,easy
267670,81597,15074,26234,10858,8858,6801,4469,-187034,-56112,-14611,-22224,-6949,-6116,-6100,-3664,-74772,27238,-12458,-14891,34265,7668,-545,-1803,-254237,-74002,-10327,-20986,-7826,-5673,-4508,-3255,-189914,-68451,-11442,-13881,1938,1949,945,765,-221343,-58851,-13178,-24340,-8116,-5470,-5315,-2861,112262,-179465,64323,-31429,83350,-101240,5551,9600,2153,2131,-1115,-1736,7333,-6095,7105,-10459,41214,-42091,9764,-10054,13784,-13341,7622,-7419,5555,-3963,5453,-6260,1861,-1452,4020,-3626,difficult
58104,26707,12653,2293,3824,7208,3089,2009,-55392,-19028,-5549,10465,14276,17759,13837,1488,-13650,116008,76956,14818,9988,14580,8956,7806,-51010,-22199,-11400,706,-2388,2412,1296,475,-41631,8278,-242,16402,2800,22358,5237,5002,59859,84325,-7074,7256,11799,15065,7640,9537,41742,-37360,9379,101490,135036,-138207,30477,76047,82505,-88356,11158,-6832,4353,-14112,15696,-9146,-4288,-12376,5188,8999,-3179,-12168,19946,-7293,-4881,-7660,3941,2403,6318,-7331,4527,4535,easy
345002,79440,20967,25961,24159,26222,10933,8961,-330658,-67696,-5906,-14702,6621,-8208,-717,-1475,-326627,-68608,-18153,20282,-18354,-5523,-6072,-6536,-334409,-61997,-18944,-18257,-16547,-15734,-5038,-5862,-89954,116982,-13750,-20431,-7072,-4131,-2942,-4921,-334089,-77550,-20251,-25408,-23588,-25189,-10395,-8737,4031,-7782,244455,-244135,-912,6611,178979,-194532,-12247,-791,5194,-6501,34984,-38539,-2174,-4977,-24975,1807,9475,-16516,2685,-10211,11603,-21058,-5355,1034,2096,-7453,-5061,674,941,-3816,difficult
105135,23479,5317,3330,2796,4158,723,981,-93807,-14047,3211,-1018,-1621,1284,1203,-150,-99394,-16860,8309,1183,-362,4702,598,543,-102901,-12155,-1440,19666,3410,6265,792,-195,-84912,15457,24636,27141,39646,2869,1787,110,-100052,-12367,10686,75252,1867,2699,37,-157,-5587,-3507,17989,-15140,-2813,4705,27612,-27824,5098,-9749,26076,-13950,2201,18483,7475,48111,1259,3772,36236,-37779,3418,1563,-3396,-170,-605,194,995,-1750,693,-738,305,-267,easy
7376,9618,12536,14260,10670,10422,4613,2749,-4115,7202,916,9360,-2426,-906,-1832,-1729,13029,7287,-6335,-4097,882,-5248,-2673,-332,9476,16015,-2838,-708,-1539,-4771,101,-1119,-6951,-3415,-9287,-9349,-8274,-7477,-3772,-2003,-3084,-1198,826,13475,2976,-5763,-316,-1120,17144,-3553,-16427,3867,85,8728,-19430,2217,-7251,3497,-6449,10113,-13457,3389,-8641,22824,3308,-2421,-6735,11250,-4342,477,-2706,1714,-841,2774,-3873,3456,1397,-787,-884,883,difficult
33060,23671,8626,6767,4011,17849,9604,6207,-30503,-22936,-8140,-4299,-675,-13583,-8759,-3990,189199,-407,9701,-1461,11202,20545,-2022,2621,131932,-14417,-3368,15030,-648,33638,-3239,5949,-24804,159,2724,8702,1183,22660,-1315,1285,100252,19519,5063,1160,-3303,-9473,928,-3995,219702,-57267,-156736,125056,22529,-14010,14576,19360,17841,-13069,6092,2339,2838,16491,-6328,-7542,11877,-11850,1831,-4486,34128,13093,-10978,-32133,6737,-1217,1924,2243,6611,3328,-4664,-5280,easy
340262,26510,31863,122732,11199,16760,7834,2157,-315236,57828,-11688,-70523,5204,-9906,-4249,336,-303328,-10654,-26373,238112,6558,-7689,-3923,-353,-293956,26853,-26702,203011,6569,3978,-6239,-1236,-332668,-14486,1542,91242,7680,-8265,-3851,-1110,-335632,-20640,-29062,-75150,-8398,-13928,-5923,-1896,11908,9372,-38712,-2964,-68482,37507,-41339,-6154,-14685,-329,28244,-30604,308635,-35101,-111769,-166392,1354,11,1111,-16078,2217,11667,-12243,-5663,326,-2316,2388,-2072,-689,-883,126,-786,difficult
10584,17228,9170,12793,6187,23219,3554,5493,-2083,4001,-3142,-7123,3501,-72,4908,5011,36444,-10352,7259,-9995,10156,23250,2550,3655,-6978,-13540,-6858,-10142,-4639,-5219,-1951,-4414,259698,-6191,-3076,-3924,-592,2589,6557,12826,5415,-14010,-7340,-10583,-5266,-9605,-501,-3715,38527,-43422,266676,-254283,-14353,-3188,7349,-7819,10401,-14117,3782,-4264,-2872,-147,6218,-6659,6655,-14795,4047,-4674,23322,-28469,7808,-12194,-2358,-4501,8508,-7058,-1356,-8069,17240,-16541,easy
431297,113198,10447,6270,9078,13354,6597,7895,-346846,-72910,1940,14474,14843,13628,25146,23844,-327928,-91286,-5724,-2621,-3554,-4896,4779,-4217,-171682,-71290,-4908,-32,10054,46618,1338,2629,-226171,-70477,-6734,-2203,-2896,-1005,-3840,-2504,-426405,-108833,-7569,-1417,-7159,1023,-5027,-3046,18918,156246,-54489,-200234,-18376,19996,813,-38356,-7664,816,-1826,-835,-17095,2589,-2171,786,-18397,13608,-12950,-4263,-18524,51514,-47623,2028,-20367,-3441,-5178,-1187,-28061,6846,-5133,-542,difficult
1132281,63954,63607,15867,41159,43996,34419,33307,-1124794,-55391,-49694,-513,-31653,4877,-17905,-14142,-973290,54221,-39667,-4434,-35348,-19482,-11159,-12358,-1011769,-55929,-56188,-11213,-38734,-35279,-27250,-32058,-859905,-60065,-58409,-11446,-38954,-38549,-29861,-30803,-52114,100065,-47586,-4065,-10648,-22667,-299,-12154,151504,-38479,151864,807791,109612,-110150,-4136,160130,10027,-16521,-2221,10823,-3921,-6779,-233,7381,-3695,-3386,-220,28306,-24359,-15797,-3270,15882,6746,-16091,-2611,29562,1784,-19700,1255,18649,easy
153824,96941,9777,17752,13698,11724,5272,6451,-152722,-93143,21085,-10342,3122,-6304,-4146,-5249,-145500,-74769,-2945,-12194,-11197,-4045,-3842,-5108,-140534,-85885,-3922,-12895,-6218,-8140,-3277,-5375,-147151,-84811,-8876,-15588,-8176,-7090,-3904,-4989,-146962,-86182,2390,2640,-7913,-8263,-4728,-4580,7222,4966,-6617,189,18374,-11116,1074,-1371,-24030,-977,-4954,11266,-1852,-701,-2693,18228,-14319,4979,-1958,263,2259,-4095,1050,-1173,304,565,-627,-824,141,-267,386,409,difficult
152074,40981,8790,6332,13015,38211,4633,3144,407117,18259,7822,2440,-4494,-22354,1886,1697,-79087,-31764,-8248,-4208,-11800,-34018,-2147,-2306,-143759,-38514,-4103,5104,-4148,-24505,135,1128,-151515,-37265,-6771,-140,-8523,-13192,-147,6723,-118706,-31995,-7418,-2498,-11144,-33516,-3522,-938,-486204,-64672,-7756,32809,-50023,-6750,1249,5270,-16070,4145,-2668,-647,-6648,9312,-5244,-2358,-7306,7652,-4375,-2621,-11664,9513,11313,-20324,-4033,2282,-282,-3375,-4003,3434,5595,-7661,easy
