delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
901335,123708,20452,28614,26935,12984,7368,6060,-626660,-85875,-4161,-26448,-24765,-11541,-5957,-5321,-715105,-78225,-13835,-26237,-24685,-11165,-6675,-5762,easy
268639,131679,17943,20000,13314,11503,3971,4243,-266648,-128256,-17427,-13535,-12348,-8609,-775,-2979,-266182,-123150,-9542,-4963,-9007,-6252,474,4147,difficult
448610,38692,5010,3445,3620,3442,2189,1378,347596,145745,47689,22832,17143,19888,13820,7018,-197252,50854,37561,16835,1465,31443,14180,6695,easy
253484,79815,14668,21481,16475,21768,8305,6367,26227,-36800,-4958,-17718,-3089,-9739,800,2098,-205028,-64001,-13434,-19821,-13560,-19014,-5586,-5431,difficult
535024,133996,61860,9571,23737,13678,8066,7234,-532973,-132771,-59366,-4276,-20080,-9990,-6255,-6423,-534541,-119877,-59904,-4725,-16008,1225,-1536,-3636,easy
242742,113509,11501,36475,5601,4456,6533,1782,-231372,-107643,-8870,-27466,5267,3828,613,4188,-211752,-104875,-9478,-29940,-2197,8335,-1310,2070,difficult
421134,90973,54656,44417,17212,17867,14062,10617,-411273,-63091,-49032,-13114,-14340,-14475,-10590,-8095,-418018,-79577,-46741,-33251,-11605,-11606,-10166,-7261,easy
56565,12056,5622,7681,5649,4417,1898,2062,-45602,3719,5858,-88,1199,8985,1931,5732,-50002,-6087,1348,2977,-239,5709,2558,3719,difficult
1421178,267046,61440,23631,24860,7134,7710,5893,-800984,174529,-41690,-8965,-9445,4064,-2998,-2895,-1278327,-246409,-54745,-18749,-22230,-3474,-6660,-5075,easy
33606,14111,9617,13855,6399,4683,2551,1574,-27224,-8235,-6240,-3322,-2934,8358,13049,-488,-21320,-9896,-7908,-10309,1261,2949,2584,2330,difficult
87383,79184,36556,25188,11276,8091,3661,3084,-32906,-55592,-34547,-11021,-8121,-3287,388,-1898,330370,-7067,77473,-16265,2473,-1668,-361,-1214,easy
179158,80680,19826,11666,5320,12337,4170,2987,-157531,-73388,-14504,-7277,-3163,-10256,-3475,-1734,38044,-41019,5209,3890,-2429,-3466,523,45,difficult
1342023,191155,51156,30188,10634,13793,8313,3305,-713433,-106548,-37836,-22366,-6575,-6870,-6554,683,253506,-130286,-25400,12031,-1064,-5871,-258,1950,easy
159153,16275,12621,13833,5565,9187,4013,3113,-23510,37820,-11635,-13001,-3055,-7009,-3110,-2281,-156278,-4236,-6492,-647,6054,-4347,-982,-156,difficult
713500,283158,40487,17674,11905,10248,12287,7007,246457,-254893,-30958,-14566,-6443,-6066,-10904,-2392,1617669,643974,25782,28791,39064,4404,364,-2030,easy
159522,27473,11226,5675,5420,9294,5084,2712,311817,9008,-9355,5320,695,999,8,61,-55572,-4034,-7950,-2330,-4890,-7864,-4222,-2091,difficult
1037241,463178,60842,22404,105958,53800,42404,57724,-984650,-451469,-56261,-21206,-97323,-50861,-36723,-53194,-1018320,-454421,-54997,-13743,-99767,-38538,-36705,-55199,easy
109919,32219,22371,14635,11078,6999,3288,2886,-99256,-23831,-14344,2567,-4891,132,6107,210,-36638,16094,-20106,-11298,-8931,-3344,-681,-2157,difficult
41238,26904,7669,12577,10949,7279,2920,4997,-18135,-15269,7975,-11526,-4678,-750,4154,-3181,63740,-4277,-5310,-9857,-7746,-4948,-2159,-3939,easy
7243,11789,13877,9046,11138,7538,5765,3818,-69,-424,-11349,-3078,-6327,-3184,-2815,-1722,23973,3164,-10918,1834,-6173,-442,-3815,242,difficult
106116,76451,5442,3833,4467,3071,3498,880,-100054,-52214,949,4126,-1924,9724,-1915,7276,175960,339950,17811,6225,17486,30798,1048,3768,easy
19203,9844,6489,6198,6740,8332,6350,3877,-16181,-3999,2907,-1522,-2046,7668,5231,1458,-10963,-1790,4270,-4061,-2639,2894,-1919,1244,difficult
12338,22632,17725,6818,8393,5865,3577,3530,1873,-13406,3234,2617,-1348,-3358,823,-523,22068,13109,-12000,3990,-3715,1817,-172,-524,easy
320807,48167,23695,8047,7240,11497,4668,2398,-314137,-26753,-2014,10023,-3786,2886,1183,2237,-319058,-28569,-19742,-3585,-4073,6489,-1484,862,difficult
449327,69757,47604,35651,7614,8267,2390,2068,-224857,-35099,-44042,-31460,-6205,-6073,1042,-1290,268754,-42162,383,4072,5121,-1282,1772,-142,easy
277178,26237,7897,9890,6431,5492,2557,1506,-272194,-18298,-156,-2889,962,4785,-380,1172,-266981,-24093,-5770,1704,5589,4573,1480,1142,difficult
1436373,167532,91871,59582,37500,17042,8817,6003,108127,923115,249012,30378,62211,9991,7635,334,-934662,-91761,-78513,-22428,12831,-6092,-5293,-4249,easy
333129,205228,23318,16220,10587,12488,12984,6091,-329602,-201786,-13740,-14005,-4477,-7423,-8791,-3975,-320820,-201268,-21879,-4664,-7908,-5395,-11275,-3304,difficult
39556,20743,5754,5135,5587,6428,6493,3188,-35631,-9010,-2072,9583,-361,866,-2312,-1764,-35596,-13791,240,-2591,2812,2645,-1591,-1419,easy
210732,40354,12275,17491,6393,12713,10139,3598,1484300,205410,895,-7492,47688,10607,16605,11991,495221,126044,24194,-11344,987,-632,-5948,1922,difficult
540724,82178,25600,16440,17191,11491,9604,4786,-467446,-50952,-22486,-11258,-15750,-9430,-7885,-4273,-192969,98601,-2221,-8361,-7497,-1189,-5440,-431,easy
68180,51216,13284,13437,5912,6502,4634,2251,-46652,-19230,-6178,-4580,3375,-1532,-1135,4442,38627,68180,175183,339173,113455,139286,173110,242291,difficult
39794,8717,11026,6845,6945,9089,4885,4059,-17947,-7160,-8168,3281,-3150,-2696,-702,564,-26886,9525,-6731,3884,-5225,-2494,2226,-2054,easy
975013,92424,15235,6819,6776,7266,5066,7682,-426782,-39223,-9306,-2028,9514,10123,-2453,-6136,-972761,-85381,-8476,-2818,1305,-1997,1369,-4427,difficult
859691,210912,39587,15680,14159,14594,10669,6565,-32861,-59501,-24470,3233,21339,-1176,1590,3632,-848857,-196691,-36091,-4671,43,4480,-3383,4492,easy
136153,15466,6254,5058,2330,3976,1589,1550,657536,123327,13313,-2424,9327,26227,9773,11797,290458,13455,4567,-967,5337,-456,399,38,difficult
