delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
834993,146350,25975,19237,11185,29495,8256,12972,995026,20828,26491,31459,-4251,720,58354,9758,-808950,-123101,-22901,-14226,-3233,-20143,6851,-6230,-685431,-86159,-18752,-5819,-2513,12345,4985,3864,1047341,-41829,1248,13318,55825,32134,27942,-1727,17954,-53633,-9505,-14605,-4089,-16038,-2092,-7586,-1803976,123519,1732772,-1029387,-143929,36942,44330,-11804,-49392,4149,20000,-10753,-45685,8407,19137,-27923,1018,720,58338,-59914,-20863,32488,19789,-48172,-51503,-1866,22957,-30034,-15988,10094,-5591,-5859,easy
306388,42626,24618,9438,9651,19658,10352,9377,907494,92143,-12672,3650,17644,17251,43547,-744,-302630,-39716,-19996,-4372,-5496,-14229,-4299,-7065,-301105,-31775,-22576,-4429,296,-10033,-2139,-3505,-301171,-35949,-20008,-3303,6495,-6054,-4747,-5939,-304895,-31383,-20617,-6015,152,-11025,-5890,-2525,-1210124,1525,-66,-3724,-131859,7941,-4174,4566,-7324,-2580,2568,-609,-8022,-57,1126,-2712,-23140,5792,6199,-6343,-31480,4196,3979,-4971,-47846,2160,-2608,-1143,-6321,3560,-2434,3414,difficult
727368,58491,12324,21644,9103,30594,18040,14754,785697,177142,2201,30919,20897,32053,3417,6723,-707176,-55923,-4226,-19627,-4209,-19784,-14955,-12580,-633397,-3209,6098,-17142,-2321,-26115,-15549,-12790,-715142,-36184,7267,-2952,-1978,-16474,-672,-10513,525007,-39847,-8899,-18219,-4328,-26653,-15652,-12509,-1492873,73779,-81745,1240149,-233065,52714,-32975,-3663,-6427,10324,1169,-16166,-50546,2485,14190,-15267,-25106,1888,343,-2350,-51837,-6331,9641,-10179,-18372,-594,14877,-14980,-19303,-210,2277,-1996,easy
413296,80955,28786,13551,5607,11677,7770,2610,-284459,-64609,-23363,-9872,-4087,-1026,-1257,5626,-297656,-38304,-27817,-12323,2227,360,-3269,650,-306590,-62371,-15515,-6857,8447,-6671,-202,3742,375429,-8810,-25172,10800,1025,1459,-6041,316,-141708,-12245,-8917,-544,24737,60964,25008,15619,-13197,-8934,682019,-517137,26305,-24067,53561,-3435,-4454,12302,-9657,16255,-2451,5466,17657,-11344,6314,6220,-7422,23712,1386,-7031,8130,59505,-2012,3067,-5839,31049,-4976,3092,-3426,15303,difficult
219077,15790,8712,10792,15509,20321,16981,10144,-31978,20589,61321,22301,11090,43709,1298,10761,-203639,-5337,-4966,-3610,-146,8457,773,-5708,-203741,-5940,-2404,-6172,-10434,16206,25638,1400,292147,94305,-3224,-2975,-802,53707,20068,7315,-109424,21249,-5404,-6623,-14293,-17653,-15920,-8626,-171661,-102,495888,-401571,-25926,-603,100245,-73056,-66287,2562,-820,-2180,-25911,-2562,3197,-3648,-11236,-10288,9632,-13491,-35252,7749,37501,-71360,-525,24865,-5570,-35988,-16469,7108,5915,-15941,easy
847954,92388,11402,21619,3335,25277,10099,9389,-721738,-84774,-10083,-15142,-2287,-21998,-7556,-8193,-844257,-66551,-7695,-8726,13692,24311,19881,952,-844317,-73768,-1842,-5053,3603,-3451,4720,9,-787120,-57716,2930,-9996,12378,-4868,-1061,3398,-758807,-86465,-11007,-20780,-1075,-23735,-9238,-8559,-122519,-60,57197,28313,18223,-7217,16052,-28749,2388,5853,4772,-13937,6416,3673,-4943,-10784,15979,-10089,8775,-13453,46309,-27762,-1417,-18867,27437,-15161,-5781,-8177,9145,-943,3389,-11957,difficult
718792,100426,21852,15324,9092,45313,41833,14376,543407,30153,22695,-13264,9968,-32760,-14921,-1743,448594,-57285,-3437,-4919,-2905,-31415,-40048,-12562,-607285,-90902,-20574,-14939,-8194,-41305,-40476,-13594,-636875,-75702,-17786,-10688,-3281,-37900,-30768,-6193,48774,28321,2151,379,-3014,-6808,9687,10020,-94813,-1055879,-29590,685649,-87438,-33617,15200,104023,-26132,-17137,2788,19937,8345,-10020,4251,11067,-12873,-5289,4913,267,1345,-9890,3405,31092,-25127,-428,9708,40455,-10819,-1032,7401,16213,easy
231327,32488,6009,6773,3958,6328,6958,4693,484462,225194,74495,37807,39089,29604,54655,26927,28265,-21094,-3361,-5989,-2678,-1154,-2308,-3223,-156480,4333,-1028,-3920,-1154,2772,6818,2000,-29555,-16445,-2036,-3052,-446,5994,-2728,-805,-221468,-13134,-1143,11382,10033,24905,24130,1523,-456197,-184745,126925,-191913,-246288,25427,-20778,3311,-77856,2333,-1008,893,-43796,2069,868,14434,-41767,1524,708,10479,-30758,3926,3222,18911,-56963,9126,-9546,26858,-30150,5223,-2805,2328,difficult
460382,48958,22749,21060,16536,32005,9322,8611,-402834,-17041,-14643,-19833,-9725,-23671,-5968,-829,-443860,-37623,-18750,-3243,9077,-10903,5590,6167,-414488,-26748,-9002,12002,16713,-8963,8829,9398,-157143,10160,2401,-6896,-9181,-27608,-5178,-6180,-419427,-43003,-19923,-7076,-10162,-25530,-4363,-7611,-41026,29372,257345,-262284,-20582,10875,36908,-53163,-4107,9748,11403,-22324,16590,15245,-18898,-180,18802,7636,-25894,-981,12768,1940,-18645,2078,11558,3239,-14007,815,6996,3231,-15578,-1431,easy
780196,76074,20360,17974,7740,31441,29309,22804,-536452,23205,-860,473,4969,-20984,-18661,-17285,-28452,37301,-3951,4865,20605,9083,120,4588,-729881,-56973,-2637,-5065,9559,-15184,-19987,-14009,-736866,-35121,-6719,7754,10744,-26319,-24276,-19011,-616031,136304,-6602,-10755,-2445,-22655,-23004,-18669,508000,-701429,-6985,120835,14096,-94274,21852,171425,-3091,1314,-4082,117,4392,-9930,12819,-18509,15636,-11046,1185,-13189,30067,-24267,-11135,3664,18781,-20107,-4289,1272,21873,-18597,-5002,342,difficult
12886,16756,4942,3981,13086,20029,17549,6187,98365,249,-820,809,-10465,-1749,22642,-3785,-6065,-1382,-3179,2859,-2023,9421,51245,29608,112138,2504,-2892,-2385,-11823,-9778,-6180,1455,-10567,3363,6407,1222,-4990,1135,4932,2858,-4088,-13290,1120,-1320,-6133,-1051,11617,6592,-104430,118203,-122705,6479,-1631,3886,859,-16653,-2359,287,9299,-5287,2050,-5244,3607,-2542,8442,-9800,6833,-1143,11170,-19199,10913,-2186,28603,-57425,11112,6685,33393,-28153,1403,3734,easy
419995,63023,7981,8943,4414,6168,4166,2967,888937,350929,44351,-4007,45417,27300,37535,15084,-348191,-57969,4773,-994,-3348,2797,2392,8965,-415711,-45869,3744,1303,18680,35929,28193,11779,513627,72741,-6355,-5391,4255,26654,28160,16534,-336927,-55263,-4120,-8330,-1066,-895,-3376,-2462,-1237128,-67520,929338,-850554,-408898,12100,118610,-128004,-39578,-1029,-10099,2235,3013,2297,-6694,-2939,-48765,22028,-14425,-5321,-24503,33132,-9275,-27549,-35143,25801,-33,-31536,-6119,2814,4755,-18996,difficult
309590,39481,14379,13419,13049,15801,10102,4897,-43254,9931,-10813,-5978,-11073,-6844,-605,2438,-267931,-13385,248,-10113,-7512,-5298,1721,-2256,93817,154452,-7168,13042,2380,12778,47093,13811,-130662,-30462,-13171,-11238,-11338,92,-7255,3357,-18047,98431,19558,-9686,-548,14395,9546,12750,-224677,361748,-224479,112615,-23316,167837,-184914,128893,11061,-7416,-6003,32729,-4135,23155,-24280,1552,3561,9892,-13718,10790,1546,18076,-12686,14303,2326,45372,-54348,16801,-4694,16067,-10454,9393,easy
160385,22975,7903,4218,6274,11325,6263,5972,-136613,-18927,-2493,13675,2106,33825,22503,19804,-137198,-21051,-5074,-2876,-2470,1937,-3562,-2251,1202022,282090,54375,12791,24718,46368,18249,15796,-36756,17617,33106,11414,1026,35716,18126,17049,-57730,-15404,-6595,998,-189,-5318,-1460,-2273,-585,1339220,-1238778,-20974,-2124,303141,-264473,-33021,-2581,59449,-21269,-39701,-16551,15667,-1377,-10416,-4576,27188,-23692,-1215,-31888,44431,-10652,-41034,-26065,21811,-123,-19586,-22055,18047,1253,-19322,difficult
169076,29766,7975,8327,12059,16703,6566,4121,-66889,-4616,10664,-16,-7881,-11411,3050,-103,1230712,112927,15112,18207,45273,8957,5134,8960,-161581,-7920,-3420,-5783,-6007,-861,9349,3795,-166177,-19849,4072,-3538,-9389,1474,-2616,4220,-15659,50119,-1624,-6480,-5649,-9834,-4692,-1874,1297601,-1392293,-4596,150518,117543,-120847,-11929,69968,4448,-18532,7492,-5696,18223,-23990,2245,-2942,53154,-51280,-3382,3740,20368,-9818,2335,-11308,2084,4215,-11965,-2076,9063,-5165,425,-6094,easy
107630,24202,7227,7504,14448,21984,14526,9572,-100226,-12371,-3064,2305,-6242,46709,509,-224,-101016,-21900,-1253,7606,-9103,15079,20124,6993,-102541,-15684,171,10754,-5505,17952,17288,5292,1673678,147948,11788,8966,-6193,58399,7072,37,-95649,-17941,-1254,-442,-1075,15587,33960,-2014,-790,-1525,1776219,-1769327,-9529,6216,163632,-165889,1811,1424,11617,-13042,5301,3148,-1788,-9408,-2861,3598,-688,5118,-31630,2873,40447,-42812,19615,-2836,-10216,26888,7217,-1701,-5255,-2051,difficult
879645,34081,7421,18852,8528,13007,9360,4644,-92685,234902,9219,1511,7164,73488,41923,22932,-228984,126085,73228,926,2745,29800,10146,7294,778157,121443,9247,2263,7164,34317,17276,24499,-876905,-30822,-2447,-10532,-699,-2153,-1003,-2833,28203,-11370,3417,-3172,929,-1234,-3007,-1649,-136299,1007141,-1655062,905108,-108817,-4642,-152265,19452,64009,-63981,-11694,5864,-585,1337,-12795,7360,-4419,4419,-7863,1628,-43688,4517,-36470,919,-31777,7130,-18279,-2004,-15638,17205,-27332,1184,easy
208941,126941,37049,4167,5757,18928,7108,3903,1749984,6451,18698,79193,46014,53136,29941,11466,-163745,-92501,-34023,-3155,-4071,-16158,-3935,-2631,1608888,-77640,2969,37648,27391,30447,30826,30061,596249,166089,-3115,5841,5227,-3390,-4139,6307,-57878,-112191,-28699,2101,5812,-4589,5621,-412,-1913729,1772633,-1012639,-654127,-98952,14861,243729,-278280,-52721,36992,-6084,-25584,-82348,40803,-31807,-3740,-50085,31462,-22164,585,-69294,46605,-33837,-1199,-33876,34761,-34965,9760,-14097,32692,-23754,-6719,difficult
630361,42773,3293,7465,3647,9661,10647,3754,-347604,-3664,36214,-4308,7725,4493,-3656,1611,-527027,-28297,1736,3980,-327,616,-6880,4821,-613506,-7893,19576,14718,18768,35938,15341,7538,-471690,-19628,1869,-1456,-2097,-3385,-7004,688,1188959,55720,46263,69771,46833,71380,12322,11102,-179423,-86479,141816,1660649,-24633,20404,-11735,75348,-34478,17840,-17707,44394,8288,10738,-16174,71227,-8052,19095,-20865,48930,-3877,35322,-39323,74765,-3224,22221,-22345,19326,3210,2717,-6850,10414,easy
718617,34846,23818,20430,12049,14302,11988,6218,-563386,37505,5069,-4578,1954,89508,39038,40481,-673521,714,-22821,-15958,-9959,-711,-8550,-1269,-710023,-24682,-21657,-19169,-8663,-7242,-8702,-2605,-703175,-24353,-16989,-11431,-3517,73127,10926,18983,-704239,-30266,-19431,-14935,-4080,29564,35226,23769,-110135,-36502,6848,-1064,-36791,-25396,329,-5913,-27890,1164,4668,-2442,-11380,-3211,7738,-3504,-11913,1296,5146,-563,-90219,-6531,80369,-43563,-47588,-152,19628,24300,-41750,-1336,21588,4786,difficult
572125,50220,14848,15090,5926,7397,6685,4053,-558011,-48424,-11890,-13689,-5127,23634,668,1184,-562622,-38871,-12478,-11590,9261,33457,7086,12657,-470187,-26420,-12541,-14237,-3700,2694,-4436,368,-490523,-48412,-13302,-14768,-4817,-5237,-5631,-3368,-438812,-36644,-12554,-12724,1798,2117,-578,4190,-4611,92435,-20336,51711,9553,12451,-21992,11768,-588,-63,-761,748,2099,-2647,-531,2044,14388,-12961,-1117,6615,9823,-30763,-7931,7354,6418,-11522,-1195,5053,11473,-12289,-3736,7558,easy
312064,32688,9511,6876,10276,9271,6571,5352,112632,172481,107567,-2276,22815,34444,52666,24579,2854519,407984,-9,18647,8848,5297,60610,16250,-301587,-21839,-5578,-4567,-3837,3053,-1727,-2318,-309297,-22226,-8054,12471,-5242,14637,38121,16767,-286332,-19048,1513,-1001,9478,13313,1574,6272,2741887,-3156106,-7710,22965,235503,-429823,-387,3178,-107576,-5569,-2476,9567,20923,-23214,17038,-13472,-13967,-12685,-1405,14720,-29147,-2244,11584,-1324,7944,-62337,39848,-36547,-8329,-18568,19085,-10495,difficult
570472,41406,20132,12873,9142,17415,16153,17493,-549589,-3562,-4559,-4918,16813,65810,13202,367,-478458,-7548,-15275,13298,-2637,31504,71838,11052,-541685,-35537,-18857,-10461,-7952,469,-10118,-14869,-105370,-6934,-6032,-9382,-3166,-15709,-15339,-16774,-550591,-18806,-17496,10242,12693,5003,-3185,-9563,71131,-63227,436315,-445221,-3986,-27989,28603,-11872,-10716,-3582,12825,-11464,18216,-23759,1079,19624,-19450,-5315,4786,15859,-34306,-31035,-16178,20712,58636,-81956,-5221,12154,10685,-25921,-1905,7211,easy
709194,207860,57378,33442,15542,22557,12751,9858,-2033,-96309,-53889,-23767,2693,9614,13540,13985,-619764,-194850,-53456,-29490,-12611,-12800,-1355,-7357,308346,-168443,-47572,-29752,-574,-7187,-4307,-5246,-640006,-187668,-50297,-28130,-10035,-19500,-10795,-8970,-702017,-194569,-41106,-28168,-11687,-4099,-6992,-5999,-617731,928110,-948352,-62011,-98541,26407,-19225,-6901,433,5884,-2725,9191,-5723,-262,1622,-38,-15304,12037,-9461,-1652,-22414,5613,-12313,15401,-14895,-2952,-6488,3803,-21342,2111,-3724,2971,difficult
858631,155863,48501,35811,18978,27306,32469,23154,-657387,-49178,-21619,-14724,-1775,15886,-14897,23874,906423,-110826,-32099,-23915,-8828,-18001,-17506,-18718,-658365,-143251,31129,34231,44056,21668,2828,1295,927239,75250,25399,-6610,28212,5067,-11326,-10590,-516745,-129618,-33591,-27110,-6741,-14154,-27397,-19856,1563810,-1564788,1585604,-1443984,-61648,-32425,218501,-204868,-10480,63228,-5730,-58990,-9191,58146,-40841,-20500,-7053,52884,-15844,-34953,-33887,39669,-16601,-19221,-2609,20334,-14154,-16071,-42592,20013,-11885,-9266,easy
489975,126011,12314,12615,15361,10270,9476,5190,-285317,-101657,-11939,11678,28523,135617,58377,13383,306326,-105647,15684,-6019,-12487,866,3263,980,-471528,-109935,-8452,-11705,-11232,4340,-686,-609,-420031,-117926,-9198,-11355,-14311,-7810,-8682,-4262,-422742,-72806,6208,6229,-8956,6250,-4415,-3002,591643,-777854,51497,-2711,-3990,-4288,-7991,45120,27623,-24136,-746,15406,-17697,-5686,350,17584,-41010,1255,-3079,5355,-134751,3474,-12150,14060,-55114,-3949,-7996,4267,-12403,-1589,-3653,1260,difficult
419886,50040,17604,3433,4258,10050,12717,5938,-410332,-45224,-9411,-1467,-1133,-1642,-9317,-1962,-328749,-39508,-9833,-862,5793,-3075,-4884,-1428,190655,-36455,-7184,5477,7561,14830,-4667,-89,-401580,-46110,-14130,-1006,-550,-7760,-11561,-5296,-314857,-34778,-14333,2171,6833,-5357,-10447,-4819,81583,519404,-592235,86723,5716,3053,-9655,11332,-422,2649,-6946,-203,605,6339,-6483,3177,6926,1768,-8111,7383,-1433,17905,-22590,2403,4433,217,-6894,1114,534,1339,-5207,477,easy
99544,102063,5759,3849,8499,25705,19659,6532,406206,-78730,3418,13931,5397,11238,56134,13013,69571,-3651,51256,8455,-262,7388,37478,15586,-89663,-79985,9348,25133,12004,712,12458,13732,3483864,175674,165900,67655,54213,38485,4403,2516,-45937,-29454,3131,-1294,-996,-21820,-12763,-2935,-336635,-159234,3573527,-3529801,75079,-76334,255659,-205128,47838,-41908,156552,-162769,-5476,16678,42522,-68949,-5659,12266,42209,-55209,-3850,-6676,37773,-60305,-18656,-25020,-8055,-17166,2573,-1854,-11216,-5451,difficult
1431443,199945,26140,28678,29111,45742,62234,17085,-961456,147666,-4464,1869,7681,29657,22162,8470,-1419035,-196493,-24969,-24002,-20040,-4828,-25519,-2267,-108009,68660,-7060,8505,5371,-19434,-48984,-9980,-1421588,-193729,-20948,-27415,-27271,-39988,-59604,-15283,-1418232,-169826,-14037,-24142,-18778,-19070,-46045,-4975,-457579,1311026,-1313579,3356,-344159,265153,-262389,23903,-20505,17909,-13888,6911,-25871,32507,-35920,3273,-27721,25411,-32642,8493,-34485,-14606,-20554,20918,-47681,-23465,-10620,13559,-10737,-7713,-5303,10308,easy
771995,98973,34910,28035,2912,12111,6624,6547,-769831,-93887,-31625,-23205,10600,22928,9234,6312,-765150,-72952,-21092,-26078,5514,-6095,-4294,-3568,-742752,-80601,-33446,-16879,2256,-8041,-5346,-3826,-767671,-89377,-29392,-23003,-717,-1400,-3511,-4441,-769489,-91329,-19149,-23989,-345,727,-54,-2147,4681,22398,-24919,-1818,20935,-7649,-8776,-1952,10533,-12354,4054,10243,-2873,9199,-6124,-986,-5086,-3258,-2973,372,-29023,-1946,6641,2127,-13528,-1052,1835,3457,-9880,-258,-615,2294,difficult
776186,170358,40380,39093,26905,40835,24121,15794,-480835,-92662,-13622,-32975,-22157,-29977,-18261,-13456,-767812,-155236,-34144,-20519,-18664,-15917,-11712,-4884,-675215,-158259,-38286,-35010,-21648,-33262,-15374,-12003,-80463,77352,76370,17049,8906,-1187,-2992,-5783,-705713,-161757,-35573,-38256,-25129,-39353,-23031,-14064,-286977,92597,594752,-625250,-62574,-3023,235611,-239109,-20522,-4142,114656,-111943,12456,-14491,52059,-55305,3493,-2984,30554,-34035,14060,-17345,32075,-38166,6549,-3662,12382,-20039,8572,-7119,6220,-8281,easy
143262,141467,20179,17707,20158,21936,18190,7111,178938,75224,8656,11748,-11859,-12311,-9471,-2898,1912216,85537,-1867,45654,25006,6207,19389,5395,206328,-123810,-18907,-13927,-14641,13520,5932,29304,-109632,-107621,-11769,445,-18239,-14666,-16362,-5241,-128739,-108011,-7707,-8027,-8756,22597,-3928,2509,1733278,-1705888,-315960,-19107,10313,-209347,16189,-390,-10523,-17040,7138,4062,33906,-59581,14372,-8472,36865,-39647,-3598,9483,18518,7313,-28186,37263,28860,-13457,-22294,12434,8293,23909,-34545,7750,difficult
