delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
363823,47162,21724,11306,6884,29120,78510,-24190,-20758,-778,-227,27340,95609,1930,789,20867,3568,2498,-353537,-39471,-14422,4811,466,-10943,132237,67167,-10296,-8352,-1491,-21902,17099,-449146,485774,26120,-41401,106638,21547,-15211,4126,21645,-16056,-13163,3795,-3102,-1957,-24842,-13441,-10959,easy
1386689,202459,62635,70056,34981,42759,-1343216,-188764,-56171,-66908,-32411,-40159,-733712,-174842,-44298,44361,20159,-23048,-284626,-32645,23106,-32423,80349,-10529,-1135118,-183322,-57880,-55516,-28333,-33594,609504,449086,-850492,13922,142197,-150677,11873,67404,-80986,111269,-76784,-23093,52570,60190,-108682,17111,12519,-23065,difficult
331711,162466,11541,14458,9576,23392,-240101,-144593,-9940,-11387,-6156,-14137,-327179,-159571,-8036,-12541,-6601,-9581,-251886,-127700,-9289,-12639,-9047,-20261,-226242,-128526,-8320,-13240,-4078,-734,-87078,75293,25644,-14978,31871,-826,1904,-1253,969,-1154,-98,-601,-445,-2446,4969,4556,-10680,19527,easy
725923,300049,42935,41255,25418,21169,-583525,-249967,-31386,-37938,-22276,-14484,154816,-175725,-22462,-11517,-5095,23756,-260345,-281057,-38162,-11305,7382,-4333,2142912,-134389,-13354,-16959,-2143,10096,738341,-415161,2403257,74242,-105332,146668,8924,-15700,24808,26421,212,-5654,17181,12477,-9525,38240,-28089,14429,difficult
1438785,628503,75526,111485,53756,106623,-1368890,-606982,-73216,-106116,-50739,-97469,-354192,-580068,-48409,-101616,-48379,-83513,381982,-24933,8198,-44386,-25519,-58152,-1215547,-562343,-73530,-104624,-48690,-100071,1014698,736174,-1597529,26914,555135,-537410,24807,56607,-81728,4500,57230,-60238,2360,22860,-23171,13956,25361,-41919,easy
534543,593763,18280,5922,10063,32582,-408805,-582985,-3665,2201,2956,-18256,1595874,-494769,21494,19165,18600,12558,-530199,-566827,-16405,13674,-1661,6000,580198,288406,53709,19368,26257,-11493,2004679,-2126073,1110397,88216,-72058,855233,25159,-37899,70114,16964,-5491,5694,15644,-20261,27918,30814,-6558,-17493,difficult
899253,152170,22694,18707,10857,46566,1215212,441188,24031,12529,101436,34826,-881646,-145095,-20863,-12594,-3279,-35726,-882253,-127411,-14345,9392,17353,-25233,-554848,-98637,-2323,5022,-6355,-36932,-2096858,-607,327405,-586283,17684,28774,-44894,6518,12022,-25123,21986,-4370,-104715,20632,-23708,-70552,10493,-11699,easy
340637,25822,6484,11723,2382,9057,-257036,36726,129,-7211,12623,5062,535541,63658,26567,311,2886,12059,-169174,160355,-3153,-3957,-363,4723,-85452,34570,-2511,-4013,766,12575,792577,-704715,83722,26932,96697,-125785,26438,-29720,642,7522,-4268,-56,-9737,-3249,1129,6997,-7336,7852,difficult
593557,74691,18203,6984,9097,19154,1754903,479842,21596,43863,22247,20975,-562108,-51716,-10895,-2359,1538,-13145,187112,53217,3240,9442,28916,8084,1918478,270933,-1166,54093,13613,36671,-2317011,749220,1731366,-531558,104933,217716,-32491,14135,-4406,-46222,11801,44651,-20709,27378,-15303,-34120,21229,28587,easy
208667,86727,19108,31727,14470,17034,-19217,-37582,-745,-29877,-7326,-11553,-187604,-68933,2030,5110,-3179,32248,-14147,-70997,-9191,-23780,-11138,-3450,1131973,-27178,34208,-4824,33938,10797,-168387,173457,1146120,-31351,-2064,43819,2775,-11221,43399,34987,-28890,18956,4147,-7959,45076,43801,-35698,14247,difficult
887418,265295,22901,13446,11204,15595,-117372,-101040,33405,-7324,-3421,4459,38452,-85041,-16925,45036,80026,61674,-679190,-255396,-7411,-5862,10874,91976,-409604,-252677,-14146,-8620,-3930,397,155824,-717642,269586,15999,-170355,2719,-50330,9514,-6735,52360,-50898,-2758,83447,-69152,-14804,57215,30302,-91579,easy
365521,135971,19352,18718,21009,25806,-239646,-86857,-17453,-17741,-19906,-21429,-320572,-114179,-6401,-3888,16141,1150,-280146,-106711,-12673,-15805,-17468,-8568,-171443,5408,46862,21417,14229,19017,-80926,40426,108703,-27322,7468,112119,11052,-6272,59535,13853,-11917,37222,36047,-33609,31697,22579,-9718,27585,difficult
145682,41600,5465,3669,2470,5864,767619,363781,82697,46805,36044,45450,442939,12560,8390,8260,6180,7173,-29492,20590,36457,33345,53355,27769,85848,-5171,-3871,-1849,3470,14090,-324680,-472431,115340,-351221,8030,-25761,-74307,28067,-40328,-38545,25085,-35194,-29864,47175,-49885,-38277,20596,-13679,easy
785537,152672,22624,17703,13743,31398,1295059,350374,269923,9103,47330,117628,1506438,-116701,18450,42420,-4005,113345,470875,-126534,25278,14031,10329,160424,-271705,5852,-12173,626,27515,66995,211379,-1035563,-742580,-467075,-9833,132386,-251473,6828,-37451,33317,-28389,-13405,-51335,14334,17186,-4283,47079,-93429,difficult
918414,186382,25529,21170,9744,34331,-213433,-137127,-7117,-627,3035,-14171,-858858,-179550,-23012,-20500,-7554,-30064,-885238,-168526,-13131,-19304,-3330,-22235,-802716,-120982,71,-17099,1950,-28780,-645425,-26380,82522,-42423,11024,47544,-15895,9881,13202,-19873,1196,2205,-10589,4224,5280,-15893,7829,-6545,easy
852605,130557,28552,19465,21338,36976,-323213,-72329,-21096,-14120,-4615,-31749,-788094,-115117,-25782,-13470,-14982,-30708,-288276,-47686,25465,-4123,20806,-14614,-549410,-40005,2523,6561,-13244,38692,-464881,499818,-261134,-42788,67431,7681,-4686,51247,-22942,650,9347,10684,-10367,35788,-34050,1041,16094,53306,difficult
713162,162300,23003,11892,12398,19869,-600640,-98708,-16943,-8094,-6458,-2704,959512,128104,13448,2148,-5610,45514,-699614,-132760,-16570,4530,18460,40237,1125144,124913,32539,12470,7189,57670,1560152,-1659126,1824758,226812,-260864,257673,30391,-30018,49109,10242,2382,7940,848,24070,-11271,48218,-5277,17433,easy
465007,75232,8626,18616,11067,19187,1983364,159994,96715,14565,49825,20647,-175238,-44031,20402,-11654,1240,-9170,-24605,21358,28532,4273,378,-2890,675970,159101,29695,18228,9898,17437,-2158602,150633,700575,-204025,65389,137743,-76313,8130,1163,-26219,15927,13955,-48585,-862,9520,-29817,6280,20327,difficult
523202,27345,10117,3434,8285,15489,234759,82870,62552,23305,21460,35994,149725,147812,36036,57934,44883,21781,132216,236517,-1682,6761,44336,36106,-371121,35076,42991,4043,5595,65657,-85034,-17509,-503337,64942,88705,-201441,-26516,-37718,44673,34629,-51173,-2718,23423,-547,-38741,-14213,14325,29551,easy
752579,209530,61621,23221,19338,33646,1424514,521889,120012,9312,29724,37804,-707395,-180341,-58783,-17217,-3154,-26375,-633636,-187520,-59307,-21804,-10397,-25421,-706481,-179295,-56819,11665,-2962,-11636,-2131909,73759,-72845,-702230,-7179,8225,-178795,-524,2488,-26529,-4587,33469,-32878,-7243,7435,-64179,954,13785,difficult
147143,43825,4639,5721,5124,13383,383420,32974,39703,-3940,6292,3941,-139082,-35516,1733,2528,18619,14674,-142982,-21389,12898,3068,23117,33793,287279,-31492,7329,14934,9112,9726,-522502,-3900,430261,-68490,14127,-10103,-37970,11165,-5569,6468,540,11866,12327,4498,-14005,10733,19119,-24067,easy
445458,231835,12401,31886,31515,41266,421065,-146723,-3700,-23712,-26418,-30069,-315283,-177360,13727,-21351,2661,4084,-237089,-53732,-7770,-9068,-9823,6067,-407859,-186879,7511,-9436,17602,46489,-736348,78194,-170770,-30637,123628,-133147,17427,-21497,15281,2361,12283,-368,29079,-12484,27425,34153,1983,40422,difficult
202648,51542,4778,5239,3276,7462,-90440,2924,4106,8607,-184,4817,200695,421224,25503,31704,11659,41819,57633,115906,4157,3373,8243,80651,91476,-27044,23984,1288,8522,10220,291135,-143062,33843,418300,-305318,-142950,21397,-21346,19827,23097,-28331,-2085,11843,-3416,279,37002,38832,-70431,easy
1119171,78334,54217,14175,24145,31936,326586,-6309,-25074,-2299,9276,2077,-646458,16537,-2498,3288,4838,8083,-812388,-17283,-51683,-6883,-12524,-20751,-1058281,-68525,-48742,-7515,1707,-10182,-973044,-165930,-245893,22846,-33820,-51242,22576,-49185,2941,5587,-10171,-632,-4438,-17362,14231,6006,-28834,10569,difficult
482600,86012,27496,22967,20471,47060,-356426,-48765,-23043,-17256,-19332,-39269,215996,-29301,-10207,-17494,-2366,-18326,-206273,48739,-20090,-15431,-9232,-36419,742120,95167,72940,-16287,23694,83619,572422,-422269,948393,19464,78040,46428,12836,-9883,93030,-238,2063,-856,16966,-6866,32926,20943,-18093,120038,easy
253981,94201,20912,13790,4868,24127,-160165,21653,-17802,5853,19436,4620,800767,-75020,-17614,-8757,203,-5394,244203,-76684,-10235,-9014,16369,31811,-14286,-70559,-13457,-8090,6865,-13398,960932,-556564,-258489,-96673,-1664,6125,188,7379,-3222,-14610,-257,924,-19233,16166,-9504,-10014,37205,-45209,difficult
828245,271765,61080,51392,18472,48505,1202285,181619,291183,-8308,4516,44117,-631237,-254911,-48948,-48099,-17500,-45219,-416253,-150333,-29635,-47346,-2251,-22828,-812880,-212615,-43459,-47763,-14021,-37899,-1833522,214984,-396627,-436530,104578,-62282,-340131,19313,-13824,-39791,753,-417,-22016,15249,-11770,-89336,22391,-15071,easy
405433,336670,81695,39700,30772,53074,-273029,-268141,-81181,-14911,-17761,-5060,-199219,-299690,-64882,-25244,7434,-28449,-369930,-317540,-47702,-34769,-3980,-27819,-353321,-310114,-76094,-30272,-26061,-34574,73810,-170711,16609,-31549,-17850,7426,16299,17180,-28392,-10333,-9525,4497,25195,-11414,-22081,-23389,630,-6755,difficult
811745,349066,34572,55875,28026,69664,1100846,53601,-1611,-6220,10176,-10246,-142410,110608,21352,-23755,12727,-28412,-320544,-238595,23681,-19437,-23524,-56127,1557025,947078,-5706,-27798,2694,14025,-1243256,-178134,1877569,57007,-349203,1185673,22963,2329,-29387,-17535,4318,-8361,2551,-36251,26218,-18166,-27715,70152,easy
886520,259165,34272,34910,28591,34494,761770,139401,-7853,11443,-4676,-18641,-806973,-183358,-22491,-28390,-3784,-19464,-850462,-212351,-20184,-28972,-18046,-28082,-315547,-239448,-24015,-16339,-13862,-27105,-1568743,-43489,534915,-322759,-28993,-27097,-14638,2307,-3831,-39833,-582,12633,892,-14262,4184,-823,-8618,977,difficult
1527178,409481,99434,65135,41336,70650,-666108,-145836,-39991,-54939,-13571,-60391,-1430828,-390377,-98114,-60979,-39520,-64773,-1405793,-399981,-98662,-61159,-40167,-66829,-1365002,-387789,-86757,-54107,-31648,-39894,-764720,25035,40791,-244541,-9604,12192,-58123,-548,11905,-6040,-180,7052,-25949,-647,8519,-4382,-2056,26935,easy
373524,25430,16487,7093,15411,24810,-365356,8395,-12680,-1478,1027,7429,-280664,18714,7718,15295,-5806,79866,-351371,37341,-2434,19287,34191,-651,-361485,-11022,2302,15364,6215,20289,84692,-70707,-10114,10319,18627,-48363,20398,-10152,4736,16773,3992,-3923,-6833,39997,-27976,72437,-80517,20940,difficult
578758,213256,39361,22554,7746,24195,-509044,-142294,-36421,-14503,3097,-18304,474968,742263,239670,83939,63956,43430,814695,1995095,-1194,11334,87744,111243,484509,-123949,86688,-12976,6886,4356,984012,339727,-330186,884557,1252832,-2119044,276091,-240864,87882,98442,-72605,-24310,60859,23788,-80858,61734,67813,-106887,easy
789885,179747,20368,36723,13963,53804,-371626,-4499,52490,-15088,4446,-7919,-739916,-136598,-4302,-23543,-7288,84794,-199796,86092,-9359,7235,8471,72262,1262331,644527,17474,38231,20633,18297,-368290,540120,1462127,-132099,222690,558435,-56792,-5057,26833,-8455,30778,30996,-11734,15759,12162,92713,-12532,-53965,difficult
968792,307557,103571,31128,46820,66857,484432,64538,-49094,-8705,-9305,-25936,-714764,-280070,-97644,-24705,-41097,-57857,-588933,-252100,-67510,9971,-38291,-9897,-856008,-298223,-100760,-29112,-44683,-65093,-1199196,125831,-267075,-344608,27970,-46123,-48550,30134,-33250,-16000,34676,-39083,-31792,2806,-6392,-31921,47960,-55196,easy
634694,51242,17929,16960,8114,18399,-534519,-23075,-17536,-13626,3067,-13557,-210278,25040,-4426,-5233,6768,17581,-118303,225041,28319,-4772,18437,36058,221805,-33519,-4715,-12455,7754,28041,324241,91975,340108,48115,200001,-258560,13110,32745,-33034,8393,461,-7683,3701,11669,-10683,31138,18477,-8017,difficult
822624,88498,32237,15483,14672,16745,-737311,-26144,-18895,-6033,-4284,53129,-778671,-36435,-14380,-4229,601,10577,-168106,10266,-22389,-12111,-7564,2120,523005,-46221,-18751,-10903,-4669,8607,-41360,610565,691111,-10291,46701,-56487,4515,-8009,3638,1804,-7882,1208,4885,-8165,2895,-42552,-8457,6487,easy
1071968,132029,66240,16966,21505,69476,-1024061,-125550,-62046,-9408,-10466,-31215,-577944,-17007,-61542,-1429,4197,10572,-856935,-71513,-57417,-12249,-14762,-45002,-996923,-128206,-64400,-16278,-19442,-61819,446117,-278991,-139988,108543,-54506,-56693,504,4125,-6983,7979,-10820,-4029,14663,-18959,-4680,41787,-55574,-16817,difficult
1223564,142650,37541,57753,21191,28643,-811955,-70289,-6048,-45884,-13055,-9348,-925541,-115893,-19907,-55047,-19006,-17219,-796601,-67679,-22770,-32819,-14282,-21254,-664931,-93411,-17537,-43937,-5550,-12407,-113586,128940,131670,-45604,48214,-25732,-13859,-2863,5233,-9163,22228,-11118,-5951,4724,8732,-7871,-4035,8847,easy
1139955,349072,38559,28156,22380,63655,-922845,-249724,-22202,-21758,-11777,-52276,-1023204,-284512,477,-13644,-13973,-56212,-473732,-336198,-28864,-16289,2692,-44010,-974644,-290910,-33241,-16064,-10711,-52403,-100359,549472,-500912,-34788,-51686,45288,22679,-29341,-4377,8114,-2645,225,-2196,16665,-13403,-3936,12202,-8393,difficult
211657,42317,24425,13338,17280,34456,1017290,734545,9569,99385,49021,25422,1158742,254717,-1048,-543,13016,19001,-133435,52318,-13297,-8523,-6541,-17554,-166789,-6784,-12254,-13004,-12223,-25583,141452,-1292177,-33354,-479828,-202399,-59102,-10617,-12249,1043,-99928,-7980,-4481,-36005,-19557,-5682,-6421,-36555,-8029,easy
494551,52764,13292,14947,27839,22306,115984,81219,130505,22617,13197,64412,183385,27031,-4189,28094,-8157,5814,-486966,-50537,1938,-12643,-810,6851,-475207,-23439,-1822,-13012,13889,16257,67401,-670351,11759,-54188,-77568,27098,-134694,6127,-3760,5477,-40737,-369,-21354,7347,14699,-58598,1037,9406,difficult
330857,86214,28012,13755,12387,21643,440511,123456,236,-3585,-3041,7169,341525,73776,-1234,3611,26952,-11686,302007,46038,-17596,1935,17124,-345,668415,28792,7732,41173,19890,28820,-98986,-39518,366408,-49680,-27738,-17246,-1470,-16362,25328,7196,-1676,39238,29993,-9828,2766,-18855,11341,29165,easy
35345,31922,11509,7313,27137,15540,155930,-1228,-6826,2798,-9602,-4588,1429667,49257,26866,5815,-11008,10462,52658,111475,-2157,7157,4411,20967,130996,375,-4535,11978,2657,26845,1273737,-1377009,78338,50485,62218,-111100,33692,-29023,-2378,3017,1342,4821,-1406,15419,-1754,15050,10505,5878,difficult
816001,62407,38493,5599,7098,10044,1171675,314491,38624,49755,16154,25535,-451698,-52252,-21972,33372,8039,2496,372467,1388121,58656,113067,195088,26106,1478842,129767,23534,46814,14206,34040,-1623373,824165,1106375,-366743,1440373,-1258354,-60596,80628,-35122,-16383,79695,-66253,-8115,187049,-180882,-23039,23610,7934,easy
603335,200453,44336,57895,25398,30010,265602,-114325,-5164,-9775,-2435,-13297,-478844,-165310,-21322,-42991,-18280,-24706,-8024,-163347,-34967,-43695,-20479,-22412,120669,-176257,-7189,-44633,541,-16392,-744446,470820,128693,-50985,1963,-12910,-16158,-13645,27778,-33216,-704,-938,-15845,-2199,21020,-11409,2294,6020,difficult
384822,162286,48476,14594,11557,18009,-224461,-135920,-2174,-9967,1556,-10163,408302,90496,-20726,33567,53197,5518,10898,-82871,-27899,13219,11158,-2559,2424864,104680,14216,38637,37522,29886,632763,-397404,2413966,226416,-173367,187551,-18552,-7173,42115,43534,-20348,25418,51641,-42039,26364,15681,-8077,32445,easy
441715,52626,2758,15408,11509,28748,150623,-20110,11191,-9708,1823,12769,-335691,-33956,716,-8415,-7852,-4643,-438513,-40834,-1087,-9191,-354,8516,-297517,-14438,2526,-11166,-3309,-13954,-486314,-102822,140996,-13846,-6878,26396,-10475,-1803,3613,1293,-776,-1975,-9675,7498,-2955,-17412,13159,-22470,difficult
563012,95094,60853,60321,32409,25583,-324474,373813,22255,-30328,12423,915,1636317,513902,32501,3040,19965,35536,61246,-66707,-55470,-30080,-26198,-14620,1467396,6173,-41610,-20644,25,26749,1960791,-1575071,1406150,140089,-580609,72880,10246,-87971,13860,33368,-33120,9436,7542,-46163,26223,34621,-50156,41369,easy
745431,218561,13011,10265,11059,40502,-694777,-185318,-11105,-8036,-7962,-37022,-681190,-175345,-1819,-4190,-957,-27418,-737762,-215489,-4181,-4188,35557,16950,-623562,-211114,-12380,-3226,-10373,-37804,13587,-56572,114200,9973,-40144,4375,9286,-2362,-8199,3846,2,962,7005,36514,-45930,9604,44368,-54754,difficult
859411,35782,27629,20190,24579,30645,111069,1530,-26466,-15305,-20694,-24481,-688990,302994,35554,17238,568,-3824,-575031,74870,-13787,-4128,-10631,-10093,1380380,120106,22191,-8485,10836,33416,-800059,113959,1955411,301464,-228124,45236,62020,-49341,35978,32543,-21366,-4357,21262,-11199,21467,20657,-6269,43509,easy
1549612,271334,35953,65972,14387,43134,-938566,270,-12070,-54357,10461,-21722,-1064462,-67465,130706,-17785,18580,9665,-411913,-98133,-19460,3089,111202,30851,-1297815,-200083,-27636,-40828,4879,4523,-125896,652549,-885902,-67735,-30668,-101950,142776,-150166,-8176,36572,20874,-43917,8119,92622,-106323,31387,21186,-26328,difficult
1468827,179626,114279,65518,41088,27399,-1321032,-134096,-108440,-62994,-39289,-18066,-1457814,-170940,-108635,-55561,-25902,-6665,-1404620,-146465,-97338,-56955,-18395,-8117,-963288,-138472,-103872,-51168,-17576,-6157,-136782,53194,441332,-36844,24475,7993,-195,11297,-6534,7433,-1394,5787,13387,7507,819,11401,-1452,1960,easy
548565,33603,9265,3706,19230,24313,-181515,189220,-7837,23556,-6597,-5122,-530556,-18797,-6439,2020,-16515,-22476,-494981,84776,1352,11585,-3786,-44,-175007,5174,47035,21772,1517,-10030,-349041,35575,319974,-208017,103573,-79602,1398,7791,45683,-21536,9565,10187,-9918,12729,5303,-17354,22432,-9986,difficult
215372,69719,26603,12951,11016,23529,547237,-40753,29145,-7031,15121,-11183,-125003,-47289,-15068,-3726,-1645,395,790145,10685,-21860,6891,-2039,-12226,713544,43291,10001,14229,5852,-10362,-672240,915148,-76601,-6536,57974,32606,-44213,-6792,31861,3305,10617,7338,-16766,-394,7891,11578,-12621,1864,easy
346992,73723,29417,33094,9679,13068,-133702,11533,-20544,-18231,-1694,-2387,-77447,-42480,-25922,-21388,-4719,-5987,1154183,206918,29938,9176,25965,153569,-7233,72119,-14573,27283,847,14519,56255,1231630,-1161416,-54013,249398,-134799,-5378,55860,-44511,-3157,30564,18107,-3025,30684,-25118,-3600,159556,-139050,difficult
968112,139890,20553,11039,21042,41784,-957360,-115495,-8536,-8216,-6647,-19671,-875244,-111536,-3732,10216,4078,-18774,-951182,-135960,-19785,-9686,-11674,-35855,-889014,-123758,-12043,-8939,12981,-12109,82116,-75938,62168,3959,-24424,12202,4804,-16053,7742,18432,-19902,747,10725,-15752,24655,897,-17081,23746,easy
388411,215179,26970,32998,26302,35739,426841,-188703,-22484,-25716,-18550,-25814,10035,-169530,-12611,-25835,-18898,-22145,-363725,-203660,-18509,-25157,10496,-11298,763179,-90059,-8600,-24567,12892,-7404,-416806,-373760,1126904,19173,-34130,113601,9873,-5898,9909,-119,678,590,-348,29394,2396,3669,10847,3894,difficult
429703,172907,22777,9786,6717,11672,-327978,-157098,-17000,-3843,3312,-4480,-123223,-151641,-7397,-4382,11410,12706,-370473,-140386,-20498,-995,7243,19794,-129695,-107794,-14614,7539,24308,39077,204755,-247250,240778,5457,11255,32592,9603,-13101,5884,-539,3387,8534,8098,-4167,17065,17186,7088,19283,easy
718322,169123,26693,34659,28809,34977,996229,125110,-6193,-2634,-11880,-6592,-326647,-108109,22596,-31541,23042,40040,-694817,-120121,-17336,-11339,-20895,27085,-158274,55099,-9331,58870,85078,68816,-1322876,-368170,536543,-233219,-12012,175220,28789,-39932,8005,-28907,20202,70209,34922,-43937,105973,46632,-12955,41731,difficult
117076,44610,8799,7935,7615,7414,3947,22954,13529,-2821,5251,28,-98345,-18500,3400,16358,15885,26139,195783,4043,-2217,-4423,-3249,9728,-73839,-26127,-3928,-3343,-3699,8631,-102292,294128,-269622,-41454,22543,-30170,-10129,-5617,-1711,19179,-20781,1080,10634,-19134,-450,26111,-16411,-1097,easy
506320,77646,26573,14264,24017,34891,-492158,-63913,-25689,-9136,-12424,308,-435011,-54883,-21476,-5674,-12338,-27240,-478218,-67859,-23272,-10175,-18745,-29455,-503141,-68720,-25070,-2732,-19281,-31695,57147,-43207,-24923,9030,-12976,-861,4213,-1796,-1798,3462,-4501,7443,86,-6407,-536,-27548,-2215,-2240,difficult
722512,51879,42661,11703,3617,11282,-673685,-27505,-42145,-6589,4474,-6118,-372641,-1719,-23503,-321,25254,7082,-687677,46844,-33553,-604,25968,5168,-710791,-14021,-22778,16560,13479,8521,301044,-315036,-23114,25786,48563,-60865,18642,-10050,10775,6268,-283,17164,20780,714,-12489,13200,-1914,3353,easy
546870,190969,52838,66197,17466,58021,-468212,-161015,-44241,-58604,-16679,-51269,792209,89117,-30782,-48903,-9980,-27561,-362678,-150401,-40166,-63381,-13423,-53371,-415204,-102217,-35908,-61205,-8551,-29054,1260421,-1154887,-52526,250132,-239518,48184,13459,-9384,4258,9701,-14478,2176,6699,-3443,4872,23708,-25810,24317,difficult
936731,29953,8583,5582,7923,19859,-732827,-13532,-7467,-4898,-5454,-18592,-816349,105333,29418,28197,21129,21658,-804319,-10603,-357,-100,-87,-8789,-339139,-12950,-5206,-1537,-3727,-10524,-83522,12030,465180,118865,-115936,-2347,36885,-29775,-4849,33095,-28297,-1437,26583,-21216,-3640,40250,-30447,-1735,easy
432707,230237,22375,12081,11263,15762,-259017,-114954,-1185,-7594,-2003,-10803,1846776,-125166,292,1443,13993,54054,1363512,-196672,-12644,33655,1273,9283,1355634,-131407,58493,32796,25658,7724,2105793,-483264,-7878,-10212,-71506,65265,1477,-12936,71137,9037,32212,-859,15996,-12720,24385,64857,-44771,-1559,difficult
1060520,163683,25568,18627,37261,40269,-615942,-91345,27872,-7510,-18736,-11606,-919640,14551,31742,-228,-24312,-17372,-855373,-86401,-7921,-6541,-2271,-25548,-942634,-126046,-20960,-5984,-27062,-32738,-303698,64267,-87261,105896,-100952,-39645,3870,-39663,-13039,7282,-6313,557,-5576,22041,-24791,-5766,-8176,-7190,easy
