delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
628963,41896,51040,6446,13966,11401,3849,2915,-624983,-39266,-45269,2404,-3974,-5986,1630,3640,120422,9447,-48287,6305,-2968,-6096,6173,7780,difficult
389139,27983,9308,3122,5806,3215,2921,3582,-206243,-26509,-6901,-2295,-5549,-1765,-933,-3404,-378880,-3733,-3393,2626,1905,5051,1403,-281,easy
1111419,81684,26205,16420,11352,11427,6169,5003,955958,131523,-11285,76727,62608,49388,38852,23607,-653209,-58634,12982,10677,31732,-608,27133,5283,difficult
1186730,519006,146098,132726,108104,88414,56922,21293,-164391,-334694,-101824,-70610,-54868,-72261,-48518,-10070,-400712,-304324,-81094,-98698,-74406,-70855,-41870,-7012,easy
783462,104489,43420,26365,17701,18500,45190,14132,-726397,-81071,-29254,-17049,-12515,-16060,-44495,-13251,-780404,-73612,-39825,-19640,-361,-13324,-41983,-12356,difficult
542170,120387,7430,9484,15937,5895,3307,3508,212860,-70519,29585,-2685,-5686,15523,5679,10269,1502443,-34327,29436,2556,2350,5714,23619,12718,easy
128984,13856,5237,4095,4153,2292,1104,1016,335239,47530,30674,7071,5958,7900,1906,2154,-52820,116348,12337,15188,2140,6269,-409,-128,difficult
148274,42743,9319,2641,4468,12646,2139,1689,1662058,1150238,57047,367043,163279,152795,218032,150686,1338686,112210,13502,71977,38998,22202,30704,29308,easy
852423,80809,25354,10404,12704,11335,8168,6622,-47271,31901,132866,21314,8071,19169,2605,11566,-765831,-69670,-18986,-4896,-8392,-10411,-6505,-4996,difficult
698854,72970,24833,49385,17881,17815,14177,10767,-419458,-45668,-10504,-45112,243,-12675,-11149,-9698,-618548,-23386,-20365,-46354,-14741,-15052,-12981,-9808,easy
1262512,74039,51610,17186,32022,21676,10668,16962,-1175855,-56068,-49685,-15395,-28660,-19229,-9979,-16661,-1221302,-64907,-35322,-10611,-30771,-17138,-9529,-16311,difficult
716115,277387,55570,25630,17784,22950,13996,6514,-643524,-226666,-50111,-20261,-15141,-21898,-12277,-5570,128537,108168,-48004,19840,3697,186,-2825,-3156,easy
652885,72585,25744,15924,15986,5756,8003,5959,-614356,-48268,-15788,-11978,-5923,1852,-6187,-4736,-392772,-11881,-14579,-10762,-11163,-3686,-7050,-4887,difficult
145311,27382,14755,10690,21648,14289,3666,5469,564486,27627,20305,-135,-13002,-8996,-2782,-3564,15477,34436,-9433,-9704,-14961,-7022,-2140,-5063,easy
86654,74021,11003,8501,13115,9002,9366,11872,459326,301110,19347,34733,976,18374,3476,-3029,489741,27826,14967,1989,619,-1049,-711,-7705,difficult
1013262,84001,18307,6453,10657,8472,5197,4790,-189708,-13208,-2327,2067,4043,-2335,-2515,-3503,-417671,-49968,-9421,-1624,-4819,-4956,-2120,-240,easy
165856,89898,12836,8675,6887,3885,2091,2239,30439,-47013,6402,3617,-3227,-2696,-697,-1163,-21961,14144,-9077,12513,35662,5917,3551,2316,difficult
882016,383007,32551,17938,14078,18223,12268,22730,-460399,-361541,-28860,-10027,-7450,-12439,-4517,-18033,-392280,-276307,-31303,-7174,-9526,-12790,-9182,-21441,easy
607349,42230,24358,7541,11573,5355,1301,1374,-373027,-30031,-17626,-2292,-6590,-986,-42,-544,-292856,-22967,-15500,-5180,-9043,-2917,-757,-777,difficult
857186,29557,26964,8790,11115,10538,9390,2983,-849989,-27163,-23466,-8037,-10153,-9113,-8743,-1873,-355864,198861,38296,4924,-1562,-3639,3520,1785,easy
429467,28277,10979,14789,7746,7415,12938,4435,-344115,4312,-4764,-12252,-2616,-4827,-11460,-3261,-203133,-10413,-6282,-11991,-6548,-6139,-12226,-4088,difficult
642027,218532,17082,19877,11715,15551,8172,7078,-485417,-192932,236,-14103,10413,3178,-4764,-5775,1116510,-204618,27617,-4627,-4987,-8866,-3270,-5399,easy
590409,259106,77654,11797,11487,12546,13091,6249,-538955,-168120,-55602,27678,25267,-137,-11063,-2105,-470251,-225898,-62164,-3933,-6184,-9911,-9585,-3265,difficult
680516,246503,22951,30999,16826,21553,11575,18924,-128869,305213,130140,72975,61561,64882,23267,79980,1192435,-80085,10856,-14414,3213,-3615,-4746,-13148,easy
1565409,625395,137244,90989,37692,34520,41771,19436,-954761,-331044,-132891,-86757,-29730,-14739,-37975,-7583,-578898,-601159,-125269,-86489,-28050,-28765,-37661,-15037,difficult
901450,193274,25994,54259,21123,21980,7284,7511,-862959,-123285,-2488,-49784,-18847,-18214,-2335,-6299,-56703,139298,-8641,-25452,56750,10528,12312,25687,easy
697670,73385,20310,16038,3716,7937,5574,4070,-512933,64427,-16714,-11030,9464,-4515,-3456,-1270,-66647,7051,-5610,5724,11758,7168,1733,1630,difficult
794859,233256,80773,38289,35727,20917,14234,8480,174741,-54772,-13411,15640,-15240,-14696,-4256,11363,-538967,-92774,-73253,-32032,-30509,-9644,-10225,-5411,easy
549414,117160,26375,40047,21119,14389,9033,5758,-85220,-33999,20304,-25798,26885,13178,85,989,-357552,-58321,-7393,-20883,8545,-1957,-6355,-3154,difficult
708446,265077,107476,66309,25341,38308,28770,15145,1623761,565028,-36593,86738,53295,41387,109756,52562,-526319,-237848,-99347,-61715,-22537,-34307,-26710,-12538,easy
307595,47489,17080,11479,4190,4974,3846,1263,966079,237147,16359,1472,23211,37629,17671,5671,-18380,19825,-7179,-1212,1080,3882,937,1225,difficult
745259,189371,40597,51201,18692,13025,14292,10449,-626229,-129774,-35719,-42878,-15347,-8683,-12765,-8905,-649257,-170126,-1423,-47875,-8721,-9792,-9564,-7237,easy
574956,52487,7345,3648,6717,3992,3031,1322,-349067,-10651,-2446,-837,-4471,-1025,-2379,-607,-111969,-34790,-2440,1011,-3297,-2781,-2203,-1016,difficult
678728,29800,8471,16725,8766,7075,1815,1686,-664684,422,-5120,-7387,-6682,-2227,2267,166,-272644,161933,5762,-7189,1422,10722,9655,4118,easy
1090489,142423,27588,41363,26444,15669,10645,7901,-794145,894558,29318,-32375,1878,29105,-3180,-3004,-419472,-41835,7977,-20079,19469,23772,-4431,-2417,difficult
457664,144776,23120,29444,12509,15415,17781,15734,-409512,-106730,-18058,-25813,-8278,-10442,-16252,-12688,-81259,-81036,21385,3239,-1577,-8949,-6456,-8384,easy
537302,85575,25641,13857,13126,11346,9490,3814,-309399,-43393,-8913,-9129,-7891,-8013,-8697,-3597,285440,77206,31609,115568,50923,34450,2926,16712,difficult
