delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
135427,21905,9510,15778,16576,16884,7369,9177,1324578,38430,10612,-6310,-4742,-8240,-2891,-4992,-21461,11072,-4866,-9795,-15742,-14634,-7040,-8764,330463,29237,-4875,-7279,-12729,-13241,-5434,-8431,difficult
183402,15048,3126,3368,4797,9035,1479,1555,-154480,-5302,1597,101,-1336,-3403,2936,857,32456,22956,1551,-2320,-2216,-6880,-420,-888,-162510,4688,8156,5061,6488,-4304,1053,1341,easy
368131,60866,12651,6789,5493,5384,2835,2203,-319985,-47406,-10385,-4781,-4509,-3354,-2092,-1269,-236067,-45281,-10851,-2921,-3427,-2896,-2050,-1511,-156664,2744,11681,9394,3651,5332,608,2267,difficult
533603,152942,16772,9053,20423,14936,9543,10771,271643,41588,-6982,6829,-180,-2446,-5020,-3512,-441245,-46105,10963,3449,-10694,-7240,-7318,-8613,142871,-124615,3173,12887,-14596,-9118,-8321,-9017,easy
529125,75789,47980,15548,19779,10433,10175,6290,-465187,-47077,-46702,-15088,-19215,-8687,-9911,-6060,-521868,-59499,-32429,4165,-15687,-8586,-8677,-5282,-339810,-49518,-44273,-12078,-14905,-4444,-9154,-3820,difficult
309420,74777,22409,12336,10002,10609,5599,5472,484872,-13450,37776,-10029,-5483,-5903,-2440,-2196,-300166,-69250,-16133,-8345,-7341,-3302,-2715,-3852,1852911,62105,-11644,621,-6336,-5265,-2131,-2175,easy
653110,177890,37137,13220,8802,7045,3040,4144,-546456,-157371,-30933,-8218,-4518,-4886,2384,-1716,744601,179113,-23169,62386,4477,28337,21738,12967,-578605,-154989,-23102,-1091,-1498,952,-796,620,difficult
190698,68577,20616,4220,16587,14638,8006,11437,-150310,-17655,-9383,1073,-14971,-12597,-6926,-10669,1029800,501452,235091,54616,55186,27689,59091,26814,1658167,244009,-7837,59369,4544,12008,18545,10405,easy
721111,210362,41803,12428,4356,15768,9090,4800,-701414,-192956,-36430,-11106,-2628,-13377,-7925,-2984,-692378,-204224,-40579,-8627,-706,-11104,-1951,-251,-494235,13140,-4301,-7849,4496,-6837,-7131,-222,difficult
142204,49513,7945,8131,5204,4912,3334,2874,755317,153676,9819,89779,37375,27420,7993,9812,140558,434431,1538,15638,23876,6402,13108,9836,25985,-34754,-6945,-3009,-3565,-3123,-2285,-2147,easy
370302,128277,24304,17475,21766,9699,17828,6697,-338712,-96138,-19196,-15676,-19948,-6818,-15563,-5340,-353680,-125327,-21661,-13394,-16699,-7843,-16263,-6157,392108,176856,-22424,611,-6758,11035,-9143,716,difficult
277643,70280,9782,8762,8266,6173,5054,4736,-103627,-62024,-4869,-6665,-6046,-4294,-3823,-4378,-126734,-53194,-7039,-5098,-1893,48,-324,1446,-267875,-23530,-3204,7965,7615,24788,13179,13336,easy
320374,149973,39653,21542,17108,16402,17360,8944,1078171,3733,-27401,-8401,-10211,-6897,-14202,-3665,1566948,78655,-312,1129,-12925,-8605,-11457,-6187,2414459,100345,35990,52126,24766,29863,-4050,3593,difficult
467174,116674,19793,24362,16141,12123,11549,8901,-374589,-61509,-3609,-20721,-12227,-7904,-4321,-4391,1067088,-18421,44804,-536,8032,-1748,1486,-2686,769952,-101063,-14675,-12136,-6577,9952,-5252,-2818,easy
146585,115809,16699,29879,11300,19807,9160,9554,22244,60628,54070,-21051,-1351,-12375,-5248,-8695,-110757,-113644,-13033,-28511,-8336,-17668,-8518,-7651,111907,-93527,899,-26079,-6988,-17890,-5696,-6364,difficult
256333,103784,20605,14115,11913,9716,9022,6051,-135738,35047,-20100,-1127,-4065,330,-4305,-4847,-24119,-84204,-19976,-10821,-10142,-8807,-8369,-5411,424139,-60144,-5282,340,8473,9735,9707,6227,easy
218230,233638,16159,7633,12210,12392,4801,5717,843836,-58828,26722,22565,5070,18574,8516,20151,519053,50790,153363,18388,7969,10716,2403,4671,-52115,-193182,-14698,-2738,-9739,-7952,996,-2743,difficult
460245,53953,24323,19970,8802,12829,4869,3628,145872,2320,-17495,-18352,-5852,-11166,-3234,-2753,-172464,66571,-22926,-15449,-4263,-5684,-1761,-1406,-437357,-2025,-1769,-3557,3703,1415,3754,1919,easy
64454,51991,12633,3424,6172,6813,6010,3205,48599,4652,-5176,1414,-3068,-5236,-4992,-2718,499528,1596,7850,39145,4125,2091,1043,-69,53651,-21455,-937,6808,-4130,-4438,-1891,-1382,difficult
51763,48141,42715,10128,11155,22625,6348,7391,85205,-22627,-40172,-7024,-9097,-17524,-5410,-6579,130851,72336,-7753,-4397,-7375,-13808,-3304,-5578,-45492,-40041,-33991,-4170,-9718,-17303,-4295,-1244,easy
692006,94623,40427,15871,5740,8046,8798,8345,-358323,60223,32170,4027,20717,10507,37142,17397,-679907,-89855,-39490,-13849,-2806,-4074,-4313,-6264,-569410,72578,-24997,-8295,-1923,-1761,-2811,-2186,difficult
