delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
809293,102232,14987,13016,16845,15974,-680177,-90166,-14258,-4976,-15087,-12151,1579682,703999,63048,2490,51099,13713,77094,27804,-8837,-4646,-6137,-5366,496717,58677,11058,19177,18383,4147,-723269,-37866,-8344,-3191,-3062,-6869,2259859,-1502588,419623,-1219986,794165,-676195,30873,-96543,77306,-71885,19895,-19402,7466,-7136,23823,-22368,66186,-57236,24520,-21445,25864,-19079,9513,-11016,easy
321700,87947,24397,29906,12661,13853,-285744,-65453,-22677,-23497,-10861,-8543,-309945,-64232,-18889,-19442,2074,-1509,-313777,-75787,-17813,-20117,2102,-909,38634,-72970,-19475,-22271,-9054,-9239,-258510,-29839,-4031,-23147,-9426,-4808,-24201,-3832,352411,-297144,1221,-11555,2817,43131,3788,1076,-1662,15444,4055,-675,-2154,-876,12935,28,-11156,-372,7034,600,-8330,4431,difficult
674713,163234,87963,49817,68206,51683,-366503,-58527,-66572,-37405,-55404,-37609,733947,155316,-21296,57796,88471,46652,-468903,-8234,-69284,-27060,-57097,-44297,998055,-12058,-54973,-12907,-25443,-19190,342874,-23425,-71732,-40725,-51540,-34449,1100450,-1202850,1466958,-655181,213843,-163550,-3824,-11367,45276,-47988,14311,-16759,95201,-84856,14153,-27818,143875,-145568,31654,-26097,84261,-90949,25107,-15259,easy
769864,159788,59393,44236,10734,20362,1387269,-10657,-42716,-23780,46563,-1044,-574690,-106750,-53735,-40797,-2510,-12400,-735698,-111471,-34914,-19215,20661,-10802,-519129,-130141,-56590,-41363,-2347,-16872,316484,-130360,-43493,-6566,5594,383,-1961959,-161008,216569,835613,-96093,-4721,-18670,-219,-11019,18821,-21676,13097,-17017,21582,-22148,34797,-49073,23171,-23008,7941,-11356,1598,-6070,17255,difficult
21042,22702,8486,7020,7513,8655,2092554,254227,71635,19707,17102,33894,252550,45457,1069,-1851,-1891,1064,1239426,23637,-635,-752,-6234,2076,543181,42988,23964,43343,18109,17379,588025,-7486,7977,-3384,7604,-2282,-1840004,986876,-696245,44844,-208770,-21820,19351,-50474,-70566,-1704,24599,-15987,-21558,1099,44095,-46727,-18993,-4343,24343,-10505,-32830,1012,15303,-19661,easy
1915221,362487,57599,21510,22862,31443,-1657633,-352928,-45087,-3276,-16969,-25310,-1236027,-298571,-50342,43358,-6434,-15945,-885485,-211619,-29576,-9652,-1643,-579,1487830,-149615,-31209,39752,43335,8906,-1027071,-93409,-51989,866,-13710,-18185,421606,350542,2373315,-2514901,54357,86952,62004,56206,-5255,20766,-1633,-20780,46634,-53010,49404,-38886,10535,4791,44978,-57045,9365,15366,9485,-27091,difficult
371574,115277,12506,17706,29873,10529,-240380,-75342,64310,-7918,-16965,-1292,832212,85203,95388,55185,34572,31123,333279,-44724,50382,34023,38949,4513,-361294,-100610,8436,7470,-17033,-1056,-364149,-101425,1511,-4640,-7424,10661,1072592,-498933,-694573,-2855,160545,-129927,-55886,-815,31078,-45006,-41946,-6925,63103,-21162,-26553,-12110,51537,4377,-55982,9609,32415,-26610,-5569,11717,easy
406253,340844,74651,19450,21628,40138,43479,-215399,-14060,-6771,24045,-14053,-290392,-291604,-73637,9892,-11031,-18517,-379717,-323042,-51126,-9348,-18523,-29467,-396113,-294938,-66771,-7267,-11327,-27065,-302086,-285702,-62083,-9893,-10281,-33074,-333871,-89325,-16396,94027,-76205,-31438,28104,9236,-59577,22511,-15645,4688,16663,-19240,2081,-2626,-35076,-7492,7196,1046,-4464,-10950,2402,-6009,difficult
182432,37686,5164,7566,10466,13983,25907,-11372,-2248,-2391,-5593,-6925,-119732,-32834,-4826,-635,-6292,-4980,-156817,10697,-1418,-6230,-7860,-12218,750096,833,41175,19353,6234,595,270271,-15323,27015,26764,-3637,16050,-145639,-37085,906913,-479825,-21462,43531,-9864,-16156,-2578,3408,42593,-14160,1756,-5595,25583,7411,-699,-1568,14094,-9871,1945,-7238,12813,15455,easy
221660,25346,11675,23564,10344,16045,714306,137595,2966,-688,-5322,1162,-103324,4273,-7470,-19925,-7863,-6483,429168,93793,20921,-3068,5838,-317,32037,34133,-10830,-12214,-2492,-10224,-46990,-11697,-4760,-20218,-7782,-10663,-817630,532492,-397131,-79027,-133322,89520,-59660,-45830,-10436,28391,-31751,6070,-19237,16857,-9146,-8004,-2541,13701,-8330,-5290,-7645,6166,-9907,-439,difficult
473269,64423,9775,6362,6518,10968,731957,-2411,10301,34546,8405,5638,-417061,-29610,-5367,-4447,-4103,-6117,-428836,21621,1046,2082,-1033,9357,-282444,116039,-8157,-1309,-1157,-2498,141009,-8521,-1501,7468,9981,26329,-1149018,-11775,146392,423453,-27199,51231,94418,-124560,-15668,6413,-9203,6656,-38993,6529,-3391,8777,-12508,3070,-124,11138,-11755,15474,-11855,28827,easy
357383,277608,30169,29647,52169,35515,-69073,-111224,35675,-24413,-20646,-10025,870394,407707,42752,724,-19766,697,-238927,-203124,2800,-17779,-28387,-19154,28745,-217131,-17952,-14303,-45283,-18970,-345104,-266524,3380,-20589,-47389,-29432,939467,-1109321,267672,-373849,518931,-610831,-14007,-49393,7077,-39952,-20752,21332,25137,-18503,3476,-6286,880,-8621,-16896,-2106,10722,-19851,184,-10462,difficult
869265,68993,18490,24869,19920,9258,-857307,-55018,-9785,-17072,-8079,177,-847669,-50436,-16513,-6073,-10663,6808,-858492,-55538,-11320,8826,-10495,1357,-857896,-42001,-9395,2924,-7725,-3969,-852289,-48242,3228,-20224,-17551,3336,9638,-10823,596,5607,4582,-5102,13537,-6241,-6728,5193,1925,12623,10999,14899,-5902,-23148,-2584,168,2770,-9826,6631,-5451,-5326,7305,easy
258110,134700,3232,18458,11840,11301,-126679,-106235,22999,-4878,-8340,-6385,302711,-74837,59197,-11345,32378,5454,-166602,-80392,21781,949,5160,6093,-185982,-109203,9949,-9563,-9121,-3228,-69277,-68998,2464,-12045,-6206,-4240,429390,-469313,-19380,116705,31398,-5555,-28811,40205,36198,-37416,-11832,-7485,-6467,12294,-10512,-2482,40718,-27218,-14281,2915,11839,639,-9321,-1012,difficult
264524,82454,19510,5726,14263,13291,879516,149437,200527,117840,130983,72778,121650,775349,106599,158327,223359,191483,295889,-46330,-16366,-4194,-12155,-11202,1731625,97992,5782,23703,75103,36479,-89045,-56585,-14832,-1265,-9119,-5312,-757866,174239,1435736,-1820670,625912,-821679,144322,-154577,-93928,-122965,22148,-20614,40487,-162521,27897,-24968,92376,-235514,87258,-84222,118705,-202685,47681,-41791,easy
213520,136663,102757,10526,15641,18577,-59434,-90519,-81785,-777,-11912,-13665,2987961,-38217,-81730,52022,10881,15017,273587,-117708,-98842,-4621,-7159,-15146,1339592,112471,-85699,9815,-1750,19661,-26111,-52615,-48300,780,5386,-8691,3047395,-2714374,1066005,-1365703,52302,-79491,230179,-165086,55,-17112,13143,37399,52799,-56643,14436,-9035,22793,-18040,5409,7136,28682,-30163,34807,-28352,difficult
462571,389426,36476,84835,66549,51408,1368547,381077,232115,81050,13812,83643,-250563,-319714,-25517,-76238,-48227,-41449,1234289,-365266,-5404,-9450,24867,-27392,823106,-227859,80782,-65479,-21534,-21192,1886695,936404,1045241,443063,347340,257234,-1619110,1484852,-411183,1063589,-700791,-45552,137407,1164263,-257632,20113,86186,964459,-157288,66788,-56029,508542,-62039,73094,-46401,368874,-125092,14057,6200,278426,easy
819707,58684,48702,24181,17396,10606,-544680,126401,-9810,-18537,-7050,6236,441955,145216,-42477,1798,5603,1703,-600307,-38515,-40274,-23273,-10002,-7680,-590254,-54736,-46506,-23371,-16660,-6976,-16445,1117242,33832,10815,-6405,21378,986635,-1042262,10053,573809,18815,-183731,-16221,1171978,-32667,2203,-6232,80338,20335,-25071,-98,34186,12653,-15605,-6658,10255,-4533,-9383,704,28354,difficult
205019,31419,7163,17767,8711,12260,-181223,-15751,1869,-9452,7493,-873,-192273,16916,-1357,10676,-2380,-3182,337047,184482,1691,-10743,21393,3152,-184668,-8328,9141,-11765,8660,7254,-182748,40466,-4526,-1123,-7557,-881,-11050,529320,-521715,1920,32667,167566,-192810,48794,-3226,3048,7450,-13667,20128,-21419,-1022,10642,-9873,23773,-12733,-16217,-2309,6334,4102,-8135,easy
1810592,389422,288138,71921,51148,80609,-1457191,-269240,-262418,-44329,-38668,-40697,187349,73460,168484,142021,1053,-20686,-1741649,-370098,-284692,-67904,-48930,-79245,90096,760300,-248667,102433,15061,62174,-1058934,-303355,-237493,-48801,-21160,-32330,1644540,-1928998,1831745,-1149030,342700,-443558,1130398,-1063655,430902,-453176,36025,11174,186350,-209925,170337,-151234,39721,-49983,63991,-36221,20011,-58559,141419,-94504,difficult
1402498,76249,52842,43206,9591,14157,-423580,48717,18680,-27639,22710,30346,-870861,-23073,-32106,-33375,-2412,-2637,-1382718,-49408,-42670,-36106,-6929,-6860,-310323,84903,40242,-29312,14640,8593,183874,-20575,-45980,-22551,-2749,-7835,-447281,-511857,1072395,494197,-71790,-26335,134311,-105478,-50786,-10564,82912,-86222,-5736,-2731,6794,6761,-25122,-4517,21569,-17389,-32983,-4223,15453,-16428,easy
937642,107871,19969,14479,12503,31398,1069965,1546478,55806,10359,60555,141211,219523,36322,33579,-436,15906,-24548,-518288,-70943,23121,20703,21480,-10168,1292799,81696,32685,42160,22107,-11423,-241495,789981,5828,20624,5228,-16266,-850442,-737811,1811087,-1534294,-1510156,-107265,152639,708285,-22227,-10458,9564,-26857,-10795,21139,21457,-21536,-44649,5574,627,-16879,-165759,14380,-1255,-4843,difficult
758782,175087,43724,11077,12812,12310,1055438,108189,-16242,35062,12933,33379,-630885,-98148,2434,-3245,2718,2057,-728649,-155113,10616,36228,-8948,-5304,-623276,-122177,-13744,1570,-3423,-1404,-367705,238290,-33193,32022,3458,23221,-1686323,-97764,105373,255571,-206337,-56965,32936,360467,18676,8182,-24360,-19449,-38307,39473,-34658,30452,-10215,-11666,5525,6881,-31322,-7361,3900,24625,easy
1961116,373672,57286,32985,25025,38734,-689293,-294871,-51327,-27701,-18754,-23900,-1022593,-194949,-16195,-15118,-19130,-27569,-511622,-288156,-12271,4622,17701,-15081,-1906197,-348870,-51046,-30213,-21564,-36426,-470276,-138774,1390,-7716,-8721,-8185,-333300,510971,-1394575,1435921,99922,-93207,-60714,210096,35132,3924,-38775,52436,12583,19740,-34835,22497,-376,36831,-39265,12843,-3669,12488,-21345,28241,difficult
787231,233521,24088,20522,15386,15896,-143855,-165686,-3881,-5078,-4801,-4592,1131419,255964,108655,54721,10732,34949,1160587,-69489,58295,6376,-1420,12695,-217713,-131758,-22882,119406,9516,8345,-771595,-219624,-22773,-1293,1290,14081,1275274,29168,-1378300,-553882,421650,-325453,-62269,-87866,112536,-50360,-81177,109,59799,-48345,113030,-120699,15533,-12152,10936,-8226,39541,-22254,-4350,5736,easy
1380526,300330,30204,30063,63596,51923,-697141,-284243,-19590,-16288,-42629,-39938,-47197,-245444,-21030,-20490,-55614,-38871,-1192492,-246067,-9971,-9169,-48386,-22069,-1019984,-212328,-21214,-23650,-59837,-43765,-1236789,-283433,-28856,-24443,-56883,-43195,649944,-1145295,172508,-216805,38799,-623,33739,-71105,-1440,11059,-11243,-7642,-4202,11321,-14481,-793,-12985,7228,-11451,2954,1067,16802,-21696,570,difficult
916842,109277,12263,17241,7501,6640,138587,148426,-6302,-3599,33473,6663,-323390,-68735,-11967,-4528,-4734,-785,666648,472175,112199,29919,56219,23455,795709,-76888,467,-11336,-5488,-2562,72117,16160,22665,-11060,1461,8596,-461977,990038,129061,-723592,-217161,540910,-549063,93048,-5665,124166,-111732,22198,-929,34447,-41255,276,-38207,60953,-61707,6949,-7448,24240,-26017,11158,easy
681573,447410,135257,132330,102159,98251,993138,-399231,-47423,-18279,-7922,-82330,-294669,-270186,-77787,-84908,-75440,-85436,-638974,-440042,-132493,-131614,-100261,-97153,-247497,-418061,-87270,-130326,-68600,-78260,362387,-375443,-112754,-128894,-77838,-90361,-1287807,-344305,391477,609884,129045,-169856,21981,42618,-30364,-54706,45223,-25484,-66629,-46706,1288,1432,-67518,-24821,31661,-9238,-3106,-11717,18893,-12101,difficult
599661,139602,75467,40757,34545,23200,-40256,-85781,-33302,-34278,-21814,-10995,398716,-15178,-66180,-30233,-7801,43552,-440502,-92734,-73369,-28190,-25721,-15121,716811,-43817,-56911,9031,-252,2550,363539,-87904,-54701,-17671,-17206,-17771,438972,-839218,1157313,-353272,70603,-77556,48917,-44087,-32878,-7189,16458,2210,4045,2043,37221,-26702,14013,-17920,25469,-16954,54547,-58673,17671,-20321,easy
579683,89278,79719,120886,85572,46952,312598,-54592,-60023,-114219,-77956,-40599,290527,326289,46210,123869,-8139,169782,-568810,-76842,-79039,-106165,-61642,-33292,-574649,-71270,-69688,-118880,-62393,-32369,-341693,-71379,-76734,-112184,-78689,-38995,-22071,-859337,-5839,232956,380881,-403131,5572,-109,106233,-125249,9351,-7046,238088,-230034,-12715,6696,69817,-53503,-751,-16296,210381,-203074,923,-6626,difficult
1277268,356868,143543,33839,37315,21145,-997453,-154821,-126144,-15996,-30712,-3535,-1228217,-330030,-125818,-16242,-14723,11452,205100,-156837,-101214,16759,-17222,2414,-1188756,-276508,-140701,-22659,-19843,-16683,-1235518,-234258,-129744,30277,-35484,-8479,-230764,1433317,-1393856,-46762,-175209,173193,-119671,42250,326,24604,-39487,10957,-246,33001,-39418,52936,15989,-2499,-2621,-15641,14987,-9038,-19097,8204,easy
1016061,32107,9111,12967,8671,15961,-255179,14615,13601,13979,19338,10924,-915416,47164,-5338,-9360,-3866,-13764,-163925,7086,7533,3077,-2765,-7453,-888548,-11625,-1324,-9825,-5656,-14705,-990879,6019,-6397,-9199,-4135,-11656,-660237,751491,-724623,-102331,32549,-40078,-18711,17644,-18939,12871,-8857,-5073,-23339,12437,-12902,626,-23204,1101,-2891,1521,-24688,6311,-7252,3049,difficult
1423730,284518,56002,45224,21426,32917,975582,179073,76448,-31251,1171,-3357,695298,-2775,-34819,12716,-3871,1258,-1076692,-188179,12459,-10315,-6710,-20792,-1404463,-271660,-49349,-42588,-11398,-18254,-232241,-149829,4359,-38204,-4716,-22879,-280284,-1771990,-327771,1172222,-181848,-185404,-83481,121831,-111267,47278,-61808,53708,43967,-23031,-32273,4384,-5042,-2839,-4688,6682,4615,-22050,2538,-4625,easy
922470,168819,45553,59143,71779,47044,688095,-123922,-41280,-55674,-69067,-38279,1160513,938789,343861,176550,343197,298498,-594957,-51610,-41493,-48871,-61581,-29369,1436718,-72111,-25502,-19705,-34978,-33099,165917,175424,-4608,-41808,-39805,23524,472418,-1755470,2031675,-1270801,1062711,-990399,-20501,247535,385141,-385354,15991,20894,232224,-225421,29166,-22103,412264,-404778,26603,-4827,336777,-327867,-3730,56623,difficult
759115,105663,21034,18086,10834,10928,324071,-80394,-10801,1298,-1148,2715,279637,2238,6950,-12325,16021,4150,-454504,-54050,-18065,-6356,-6951,-946,1181909,92754,338223,145426,87466,18505,424214,102801,-2809,-10459,15857,23924,-44434,-734141,1636413,-757695,82632,-56288,146804,10047,17751,-25015,356288,-341032,-13623,5969,151782,-155885,17169,-22972,94417,-71609,1435,-5096,19451,5419,easy
1339453,103149,53583,45213,28887,26486,-1070355,2349,-42296,-26016,-21216,-15478,-335733,17985,-31558,-32856,-24979,-14289,760432,182263,-39999,-33781,-166,-10186,-906420,-58482,-50676,-33980,-23354,-19910,-671005,-39203,-48145,-27979,-20347,-15656,734622,1096165,-1666852,235415,15636,164278,-240745,19279,10738,-8441,-10677,2531,-6840,-925,-199,6001,-3763,24813,-23188,3007,1189,4103,-9724,4254,difficult
1040289,284191,82331,33083,27868,26872,-225650,-246710,-78381,-14086,-20631,-6934,-199955,-204592,-48716,-28828,6372,-2141,1094140,-248602,-72959,-12958,-18869,-14614,193706,-245965,-39278,-28824,-23298,-8689,-213259,-198246,-44707,11550,-11746,-14841,25695,1294095,-900434,-406965,42118,-44010,2637,47719,29665,-24243,33681,-5429,-14742,15870,-15866,40374,27003,-25241,-4429,11552,4793,-12473,5925,-6152,easy
1072203,348885,33402,20108,22968,35719,-313999,-259844,-4721,-3622,-16016,-21730,-146864,534334,13017,28448,43503,98127,-873615,-269385,-24724,-1790,-11018,-21764,444769,-46663,-5734,-6102,4501,-25460,-850209,-328393,-33023,-15949,-18343,-32922,167135,-726751,1318384,-1294978,794178,-803719,222722,-281730,17738,-37741,18990,-27289,32070,-30238,-4312,-9847,59519,-54521,15519,-22844,119857,-119891,-3696,-7462,difficult
486752,145505,34150,23217,29181,24596,-406584,-119630,-28652,-4120,1327,-9668,-405808,-56800,19265,7092,-13537,-12258,2449921,31629,21275,45529,-4568,45386,-274606,-142362,-32088,-19178,-27068,-22266,-459003,-129484,-12564,10388,-22615,-11585,776,2855729,-2724527,-184397,62830,88429,-173991,12878,47917,2010,-53363,19524,11212,38437,-64707,29566,-14864,8969,-22500,4453,-2590,57644,-67652,10681,easy
1590162,753330,90007,61787,117014,72274,-1301081,-499907,55201,265757,125296,108420,-1492898,-737414,-85483,-44685,-103121,-54863,132776,-143803,-33145,-13088,-98768,-22271,221767,1168593,213494,175218,173355,71462,-1330960,-740916,-66195,-50485,-96168,-53085,-191817,1625674,88991,-1552727,-237507,593611,1312396,-1909509,-140684,52338,246639,-279689,-310442,31597,188306,-225703,-228417,4353,272123,-269523,-163283,32592,93733,-124547,difficult
36482,12623,2701,6344,14442,20757,2173035,122627,-1230,20927,3008,3615,37406,54457,9481,18105,844,-9002,2143,12881,-1477,8455,-1281,1791,30612,55696,22023,26117,3770,-10102,21708,23824,-306,-4022,-8889,-16443,-2135629,-35263,28469,-8904,-68170,-41576,42815,-31872,10711,-10958,23500,-22329,-2822,-9650,17662,-30139,-2164,-2125,5051,-12659,-12617,10793,-11893,-6341,easy
1463041,331211,56357,55383,25025,32363,-295428,-305367,-49673,-48788,-21227,-27945,221502,-41934,26301,-25729,21169,2630,-1050484,-295656,-43172,-42556,-20018,-23500,-1184572,-297604,-30097,-49293,-18687,-16891,-553172,-99745,-10428,-17785,21866,-2619,516930,-1271986,-134088,631400,263433,-253722,-1948,197859,75974,-69473,13075,19669,23059,-16827,-6737,31508,42396,-41187,1331,40553,30575,-26130,6609,14272,difficult
884743,218998,54862,70949,15172,21092,58209,-27163,-48969,-52382,47531,5713,1156529,1491287,202060,4665,100417,84916,-710709,-205776,-51700,-67720,-14279,-20304,-759680,-211609,-46598,-69926,-13570,-18444,-30687,-117048,-44723,-35577,4651,4493,1098320,-1867238,-48971,728993,1518450,-1697063,-5833,94561,251029,-253760,5102,1875,57047,-72385,-2206,34349,52886,-114696,709,18221,79203,-105220,1860,22937,easy
477815,108768,46302,51494,18114,25727,187473,-82491,-45502,-46802,-15677,-21346,341076,-29525,3697,-12673,-11913,-13902,579476,56687,-35621,-47249,-13721,-10844,-213529,-23893,-42560,-29070,-408,-15248,37794,-63947,-44898,-41058,21631,-4499,153603,238400,-793005,251323,52966,86212,-80580,-40054,49199,-39318,-6939,-2338,34129,-34576,18179,-11988,3764,-1808,13313,22039,7444,3058,-4404,10749,difficult
910272,284841,21242,34892,27795,17334,759149,-236210,-17263,-24696,-20976,-9760,-849643,-264349,-15040,-30491,-14031,-10222,-775970,-274787,-380,-28884,-22475,-8907,-618934,-208848,-5222,-12098,-18782,-6495,657638,-192804,-8233,-21279,-4277,7764,-1608792,73673,157036,1276572,-28139,-10438,65939,16044,2223,14660,-4842,-3011,-5795,1607,16786,-9181,6945,-8444,3693,14505,-462,1315,2412,14259,easy
368783,181048,176673,89185,43949,44671,-202112,-176159,-171970,-86927,-40506,-42701,218410,-114189,-155745,-61870,-7610,-18519,545333,-144855,-152346,-73373,-26133,-27063,-131149,129516,-159468,-65778,-13159,-11274,635938,183986,-110952,72759,147599,78410,420522,326923,-676482,767087,61970,-30666,274371,54470,16225,3399,-7122,48516,25057,-11503,7595,138537,32896,-18523,12974,160758,24182,-8544,15789,89684,difficult
796514,398855,34373,17235,17747,11990,-152913,-375727,-26471,-8755,-13953,-411,511361,-254442,-16949,50208,-11860,14199,-631816,-285194,-9261,7050,3656,15451,718998,-106580,11427,81419,-1998,21340,1297044,455333,19,80261,95538,85381,664274,-1143177,1350814,578046,121285,-30752,178614,561913,9522,7688,20688,-11408,58963,-43158,74369,-1158,2093,15516,-5654,97536,14610,1252,5889,64041,easy
618676,141771,30362,27327,18460,16246,-515899,-133943,-27407,-23123,-13268,-14832,2326229,802643,39913,62881,31241,136187,1823313,256702,114385,44160,-4496,51064,303152,-40605,-30185,5463,1005,-5589,-195132,119398,153357,2621,72890,103757,2842128,-502916,-1520161,-498284,936586,-545941,-297307,160003,67320,74472,-144570,183542,86004,-18721,-38697,-2842,44509,-35737,5501,71885,151019,-85123,-56653,109346,difficult
1527866,672421,45689,66180,34743,61147,-319962,-16968,-20373,-7971,19916,-27863,-1015207,-425784,92584,21779,-6510,-47487,-1089394,903398,-9389,27480,43922,-16370,-998268,-535109,-7542,-56261,-31971,-47900,-1188758,-625455,-40972,-63247,-31809,-57354,-695245,-74187,91126,-190490,-408816,1329182,-1438507,-90346,112957,-101973,1847,-33430,29750,5701,-83741,-6986,-26426,50432,-75893,162,-19624,31117,-31530,-9454,easy
