delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,state
885766,89685,14196,19553,19221,13294,-602002,-65628,-11720,-16894,-8446,-8939,353933,64647,56757,-3196,-12209,-2501,-476095,-71443,3493,-7492,-10976,-7421,-273819,-80039,-12701,-16684,-16765,-10760,-625852,-76176,181,-2431,-17095,-6301,955935,-830028,202276,-352033,130275,-136090,-8596,3863,68477,-53264,-16194,12882,13698,-4296,-9192,14253,-3763,1233,-5789,-330,6438,-4920,-3339,4459,easy
954185,589008,50808,133463,23332,23431,467928,-436694,39250,-65429,7456,-9270,-165007,-376970,-23906,-114753,-289,-7799,-283945,-548963,-36733,-126601,-20983,-18629,-725210,-547115,-3922,-117829,-16401,-16566,-855730,-551987,-35929,-124246,-21647,-19690,-632935,-118938,-441265,-130520,59724,-171993,1848,-4872,-63156,-12827,32811,-32007,-49324,-11848,8772,-6417,-7745,-20694,4582,-5246,1471,-10830,2063,-3124,difficult
977969,204799,25690,37995,30085,31453,-696378,-153494,-12362,-16439,-24221,-24237,299476,-92232,-3020,12236,59995,-10656,-559454,-186825,-17271,-5496,-24637,-25788,-138778,-156109,-22034,-30839,-7128,-22940,1139612,46769,16746,-7850,24107,-8000,995854,-858930,420676,1278390,61262,-94593,30716,202878,9342,-14251,-4763,38780,28675,-17732,-25343,22989,84216,-84632,17509,31235,13581,-15132,2848,14940,easy
406339,73798,36532,44502,19102,12111,-84014,29571,23277,29985,18104,10942,-23787,43170,-11534,-6919,-14539,-3735,-83217,-5629,-27974,-39811,-12133,-7520,59042,149246,11782,-10960,7105,-2203,-56887,-30380,-26059,-38110,-14817,-7996,60227,-59430,142259,-115929,13599,-48799,154875,-179626,-34811,-16440,39756,-37841,-36904,-32892,28851,-27150,-32643,2406,19238,-21922,-14677,-3785,5317,-5793,difficult
636725,124016,51753,72923,30126,12789,386965,183531,-10676,-52011,6854,8628,1137581,20776,77332,-27164,-11797,-1241,-529505,-104867,-50478,-69482,-28025,-10404,1354828,-27181,-13669,-56560,-19340,4099,-157759,-19305,73947,-34944,-1862,12755,750616,-1667086,1884333,-1512587,-162755,-125643,77686,7876,88008,-127810,36809,87616,24847,-42318,12922,21616,-18651,-16228,8685,17478,-9869,-9163,14503,8656,easy
1125276,426498,107439,42379,19187,18712,612413,-124187,6355,54216,40974,49465,-54358,-317597,-48957,1130,-13602,-1792,-725599,-92374,-60261,-33539,-8308,4317,-249553,-289781,-82866,-37321,-7396,-12968,-270012,-218922,-81565,776,-10438,297,-666771,-671241,476046,-20459,-193410,225223,-197407,70859,-55312,-11304,-22605,1301,-53086,-34669,-3782,38097,-54576,5294,912,-3042,-51257,6109,-17285,13265,difficult
1015541,288527,95459,88237,42767,13409,310708,-120958,-45858,-63022,-12930,-6562,763977,180669,-24801,-56732,23178,52056,-647654,-266508,-87402,-84835,-40191,-11923,349513,-114802,-70456,-60327,-26995,-3182,-725759,-257268,-86877,-81923,-35628,-11198,453269,-1411631,997167,-1075272,301627,-447177,151706,-142466,21057,-62601,16946,-16421,6290,-28103,24508,-21596,36108,-63369,13196,-8633,58618,-63979,8741,-8016,easy
761555,333573,32760,27968,15361,9766,-500733,-307720,-24643,-11633,-10243,-7064,1240768,84473,143152,124876,9587,35768,-182603,-273272,-21057,-20553,-11419,-5935,1144125,-285102,-2643,12320,-12715,12700,741210,-266133,85188,2370,-4284,-2712,1741501,-1423371,1326728,-402915,392193,-357745,-11830,18969,167795,-164209,18414,87831,136509,-145429,32873,-9950,19830,-21006,-1296,8431,42832,-41703,18635,-15412,difficult
995890,85013,35203,17084,8189,9496,1006766,408912,256929,382333,71201,23240,-539881,-62561,-29309,-12594,-5903,-4856,512743,332882,-18054,-9319,5906,15647,-690997,-67266,-24640,-14206,-1343,-7601,1501654,215350,-11956,11614,4793,-3986,-1546647,1052624,-1203740,2192651,-471473,395443,-400148,282616,-286238,11255,-6586,12684,-394927,3275,-4887,25820,-77104,11809,-7249,6136,-28096,20503,-23248,3615,easy
1080950,176577,13426,6471,6142,3629,-734142,-138643,-10031,1034,-1510,-678,-679125,-167749,9789,8432,-3712,-1836,-411651,-24225,111961,22056,8582,8635,-581159,27121,43073,20560,7334,6312,-734527,11091,52246,3207,16516,2268,55017,267474,-169508,-153368,-29106,143524,51346,-16030,19820,102172,-68888,9173,7398,13624,-1496,-17353,-2202,12294,-1248,9182,-1158,10471,-2323,-4044,difficult
881333,77098,23743,27307,13698,11382,-277876,24860,-5836,-17328,-9174,-4535,743785,-26329,-11578,-23116,-10968,-6743,709567,-26698,1022,-11580,-3313,-2407,252600,141421,-8273,-5720,-8681,3853,-793356,-33697,-20004,-20613,-12210,-10136,1021661,-34218,-456967,-1045956,-51189,-369,168119,-175118,-5742,12600,-9295,-11731,-5788,11536,5860,-14893,-1794,7655,-5368,-3529,-2208,4336,6260,-13989,easy
838456,216464,45711,55666,24792,14892,1455962,241364,110980,94295,-7194,23519,-483712,-89998,-20996,-43244,-13830,-8058,-302347,-125327,-17713,-38032,-9127,-9812,409382,-166427,-25335,-11422,-18393,-6620,84011,-129233,-18576,-19196,1848,-2409,-1939674,181365,711729,-325371,-331362,-35329,-41100,37194,-131976,3283,-7622,6759,-137539,5212,26610,-7774,-6636,4703,-9266,20241,-31577,-1754,3192,4211,difficult
993590,171596,63130,93386,54177,25330,-751725,-141595,-38150,-77390,-51214,-22297,-784029,-154683,-52994,-78381,-52122,-20183,998784,33275,-30448,-76649,-39622,-1080,-611266,169598,-47911,-77686,-43664,-12969,-888892,-143950,-40162,-84730,-44101,-23529,-32304,1782813,-1610050,-277626,-13088,187958,136323,-313548,-14844,22546,-17463,7749,-991,1732,-1037,-7044,-908,12500,-4042,-437,2114,19103,-11889,-10560,easy
1351336,206127,25316,24690,30191,9430,161603,162363,102017,-1863,-16030,5510,-619297,-107589,5576,-10819,-10841,156,-1042537,162766,24962,4796,-13045,527,-1088230,-175950,-2979,-20313,-26858,-7425,228539,-74973,-16635,29357,-2122,-2985,-780900,-423240,-45693,1316769,-269952,270355,-338716,100977,-96441,19386,-27941,-13656,-8956,15615,-25109,49670,5189,-2204,-13813,24736,-5354,371,-7952,4440,difficult
624464,425007,34076,32524,27418,13198,-415861,-388589,-28166,-30468,-22922,-10039,65052,909230,176516,4385,4193,37566,568828,-345515,-22826,7073,-22569,-5550,-200472,-315038,-24554,10771,-20587,981,-146154,-398752,-30041,-27566,-25812,-11110,480913,503776,-769300,54318,1297819,-1254745,30477,-83714,204682,-199342,-1728,-5487,34853,2688,3698,-38337,27115,-26762,1982,-5225,47605,-43116,6531,-12091,easy
1236212,484644,136757,104842,39142,25074,-643277,-405232,-128032,-98683,-36491,-21604,-1154319,-392797,-133422,-93215,-34020,-22429,-591356,-121683,-10086,-81970,-28376,-18714,256845,-445540,-127303,-38784,-31337,-15043,-43420,-395484,-118859,-65009,-15747,-2581,-511042,562963,848201,-300265,12435,271114,-323857,50056,-5390,123336,-117217,8444,5468,11245,43186,-26225,2471,5644,-2961,15590,-825,3715,3671,12462,difficult
668752,110618,36190,32476,13117,12591,747806,414561,76551,-10193,-3063,-1301,1986748,-15586,13654,-11862,16507,-8307,1072700,942704,-2297,36809,15119,47021,130011,-55013,-14232,6123,-4522,-3095,-643831,-97591,-32709,-28848,-12868,-12092,1238942,-914048,-942689,-773842,-430147,958290,-997717,-42578,-62897,-15951,-11935,-18477,-1669,48671,-30686,-34971,19570,-1388,-19641,-8346,-7006,55328,-50116,-8997,easy
896491,82916,59270,22216,16031,17886,-155878,39985,-3944,11398,6960,-4018,1028716,46102,-42341,30519,-383,-4069,-716946,-59019,-47227,-20554,-1813,-15811,1488086,172491,117413,118588,45724,46043,-783807,-46468,-50456,-14420,-12206,-14873,1184594,-1745662,2205032,-2271893,6117,-105121,231510,-218959,-38397,-4886,164640,-167869,19121,-51073,139142,-133008,-7343,-1430,47537,-57930,-51,-11742,61854,-60916,difficult
671994,213395,45141,54005,23045,12741,326653,-61993,7557,-38804,19730,22680,3016402,-14189,-32993,64804,18424,6773,736113,767444,39929,118313,-3087,1643,1636929,130239,-27700,-19632,12475,10945,-243598,-147496,-42152,-36225,-15896,-4523,2689749,-2280289,900816,-1880527,47804,781633,-637205,-277735,-40550,72922,-67629,-14452,103608,53509,-137945,-16593,-1306,-21511,15562,-28371,-15907,-5130,9302,-15468,easy
1005120,74104,14184,27648,5812,8686,935169,220205,124296,91711,68549,41844,-945377,-25242,-8153,-25791,-1681,-5714,-820652,-24800,-6665,-24407,-4980,-7062,2067352,138570,166962,12589,27918,18480,-487253,241995,39026,-16388,11396,500,-1880546,124725,2888004,-2554605,-245447,442,163370,103425,-132449,1488,173627,-127936,-117502,1384,36996,-28977,-70230,-3299,32898,-16522,-47558,-1348,25542,-17980,difficult
538915,113801,15656,17652,2758,10430,963301,21931,-12109,-6213,11208,23965,847145,-90813,-13435,-12006,-825,-8341,-338385,-43050,32582,-13340,7114,-5943,689002,-61881,36274,-3407,17177,-3907,181791,-47828,-6595,5720,3563,-6727,-116156,-1185530,1027387,-507211,-112744,47763,-18831,14053,-1326,46017,3692,-42869,-5793,-1334,9933,9127,-12033,7939,10063,-13614,-32306,2398,2036,-2820,easy
183704,19954,7894,4303,2764,2174,93404,144457,36828,27576,6589,10461,430104,20674,23230,-2604,535,-627,-39315,32503,874,7746,-1368,3345,403238,30601,14477,4822,1774,-203,-74110,8191,19813,-1907,-1741,-358,336700,-469419,442553,-477348,-123783,11829,-1902,-22410,-13598,-22356,13603,5336,-30180,10350,-2924,-6729,-6054,-1903,3142,-3515,-11088,3972,-3548,-155,difficult
604052,429768,53191,66146,24780,17079,1765263,-340371,-6625,23144,-15205,-4285,-307425,426327,116128,-15456,4977,7536,264282,-294495,-23979,-6319,17035,13257,-534437,-394973,-37682,-57154,-15045,-13642,552667,-218304,-25954,-12082,-15913,3068,-2072688,571707,-798719,1087104,766698,-720822,-100478,176669,122753,-140107,-13703,11728,-38600,9137,-50835,45072,20182,12058,-32080,-868,11821,5721,-26899,16710,easy
872902,597101,96011,50977,41617,17821,1172872,-148531,-14485,107199,34971,13343,-43472,-555125,-51036,43120,-35812,-8076,-707113,-587645,-92332,-47247,-41112,-17009,-518351,-318560,-27886,-3565,-36504,-7437,-357009,-476160,-92049,-45368,-38266,-12070,-1216344,-663641,188762,161342,-406594,-32520,269085,-157600,-36551,-41296,64446,-64163,-64079,-90367,43682,-41803,-70783,-5300,4608,-1762,-21419,-8933,9572,-4633,difficult
2357592,619777,161455,148690,26957,49154,-1691865,-603699,-159797,-145648,-22218,-45851,-1818257,-610831,-156955,-145181,-22451,-44534,-1788577,-593261,-151398,-141995,-25293,-45563,-585429,-428863,-119979,-143124,-13991,-35779,-342730,-526789,-94476,-128203,2454,-37816,-126392,29680,1203148,242699,-7132,17570,164398,-97926,2842,5557,31419,25503,467,3186,-1129,14921,-233,-2842,11302,16445,1317,-1029,9784,-2037,easy
1711618,89844,47367,63012,22004,10397,-1501325,-64526,-31002,-61908,-19564,-8493,-353040,-28143,3377,-37897,5287,-5549,-147728,203525,96170,-33811,4047,2515,-1124553,-36924,12499,-45853,-7299,-1195,-680446,3792,-14582,-56723,-4198,-4495,1148285,205312,-976825,444107,36383,231668,-240449,40716,34379,92793,-83671,-27081,24011,4086,-12042,-10870,24851,-1240,-11346,3101,2944,8064,-3710,-3300,difficult
945483,146735,28198,34017,8774,9611,-152996,-41584,-23847,-30659,2717,-4702,-102587,-111103,-4114,-27807,676,-3364,-853996,-137981,-25574,-33403,-6138,-7983,-683456,-30378,-23796,-22596,-4966,-4271,955094,592886,15921,27948,18461,15370,50409,-751409,170540,1638550,-69519,-26878,107603,623264,19733,-21460,1778,39717,2852,-5596,10807,50544,-2041,-6814,1172,23427,1338,-4619,3712,19641,easy
359463,95440,22370,11506,12676,7225,64553,-72054,-13144,-6390,-10664,-4675,-42737,75788,27050,29709,4700,3700,-79409,-50223,-9362,-6974,-10501,-6372,758374,107432,84992,1804,3977,11683,5042,50252,-1433,-3985,-1992,-1311,-107290,-36672,837783,-753332,147842,-126011,157655,-57180,40194,-36412,94354,-86425,36099,-36683,8778,-5789,15364,-15201,14478,-5969,8375,-10072,18055,-12994,difficult
1405155,498759,41037,57875,38576,26566,-582617,-246539,9333,-37157,-10251,-10763,-703186,-446587,-33577,-37494,-27919,-17571,230072,-257890,21543,-8089,-9564,15011,-936548,-458169,-33032,-49939,-36514,-19571,-635028,-234900,66080,12703,-17400,-7722,-120569,933258,-1166620,301520,-200048,188697,-200279,223269,-42910,55120,-54575,99112,-337,29405,-41850,62642,-17668,18355,-26950,19114,-6808,32582,-34582,11849,easy
871117,64320,18664,18821,10458,7225,-774733,-12570,-10991,-12047,-8865,-4723,228659,233514,16364,-10826,-3212,16279,-806695,-16890,7023,-14082,-6277,-4638,-662826,-10210,-8320,-11281,-8525,-5963,1774938,1817786,163503,7616,26531,33579,1003392,-1035354,143869,2437764,246084,-250404,6680,1827996,27355,-9341,-15343,171823,1221,-3256,2801,18897,5653,-3065,-2248,35056,21002,-20917,-1325,39542,difficult
420516,356878,52703,72287,21145,11339,578675,-343852,-30609,-64194,-19410,-9240,-401024,-342089,-47377,-71226,-19680,-10062,464073,-335122,-39224,-69877,-16215,-7988,97066,-288661,-2468,-13523,-13470,11419,279022,-186633,6735,-22571,-12668,29490,-979699,865097,-367007,181956,1763,6967,46461,102028,-16768,8153,36756,9203,-7032,1349,56354,-9048,-270,3465,2745,802,-822,2074,19407,18071,easy
1212430,608978,38353,37798,25661,38772,-912925,-462591,-30002,-25917,7380,-15251,-332702,-508019,-29965,-5017,-11803,-30109,209252,-136507,8676,10538,5036,18345,168172,-485294,-15699,46440,-2474,-20910,-1091836,-546610,-21386,-31571,-22212,-35674,580223,541954,-41080,-1260008,-45428,371512,-348787,-61316,37,38641,-24375,-5687,20900,15555,35902,-78011,-19183,16839,-7510,-19738,-14858,48454,-39255,-14764,difficult
350768,671900,13638,129008,15763,11580,365372,-640394,101039,-98380,-6258,-722,521117,-611668,42729,-100707,-10982,3015,2723762,-347208,27999,25718,12035,23661,2723762,-347208,27999,25718,12035,23661,451449,-593224,694,-119073,-193,7442,155745,2202645,0,-2272313,28726,264460,0,-246016,-58310,-14730,0,-27305,-2327,126425,0,-144791,-4724,23017,0,-12228,3737,20646,0,-16219,easy
519175,27638,14472,4314,6157,5935,299247,56675,-3828,12287,-109,2295,457193,28315,-9184,35447,1545,-2018,525598,59908,25824,17791,3627,12234,-53477,14774,-11268,2901,-4979,-4035,-421175,-647,-7235,1740,-4600,-4539,157946,68405,-579075,-367698,-28360,31593,-45134,-15421,-5356,35008,-37092,4033,23160,-17656,-14890,-1161,1654,2082,-8606,379,-4313,14252,-16269,-504,difficult
561003,79937,56613,33490,6573,11381,-409001,-47448,-43853,-26528,-3765,-7015,-150696,-53628,-32516,-23753,6564,-9429,-507780,-74371,-50715,-30452,-4335,-10049,-492078,-25002,-46416,-15657,-1382,-6996,-164936,-32776,-39275,-16354,1886,-8558,258305,-357084,15702,327142,-6180,-20743,49369,-7774,11337,-18199,4299,7141,2775,-6699,14795,-697,10329,-10899,2953,3268,-2414,-620,3053,-1562,easy
272840,54981,10475,5491,3522,2985,325538,-25213,37253,65267,7178,4703,296924,-9219,9131,6950,2295,5911,383920,2100,4952,29507,5466,2651,364892,80434,10740,10127,3613,7531,140417,-23689,52053,43929,31038,3505,-28614,86996,-19028,-224475,15994,11319,78334,-104123,-28122,-4179,5788,41313,-58317,22557,-19380,33802,-4883,3171,-1853,27425,1208,-3260,4880,-4026,difficult
355276,70263,9326,14562,10477,5471,-149259,98164,-726,-4742,11062,-99,556567,12464,43474,19068,1091,4204,1800282,3628,78543,58445,4981,12263,422749,-45878,7242,-5473,-2606,-394,1728723,648389,56809,110584,18896,51516,705826,1243715,-1377533,1305974,-85700,-8836,-49506,694267,44200,35069,-71301,49567,23810,39377,-63918,116057,-9971,3890,-7587,21502,4303,8059,-12657,51910,easy
774981,118108,38713,24685,12426,14037,-692039,-36644,-23411,-17949,-9631,-12514,1031661,30123,15967,102194,45240,57768,-344292,-85990,-33581,-20021,-5274,-10836,-616233,-71251,-30081,-19786,-5315,-10633,1998268,347430,-11549,81588,10243,-2255,1723700,-1375953,-271941,2614501,66767,-116113,14739,418681,39378,-49548,3500,18532,120143,-122215,235,101374,54871,-50514,-41,15558,70282,-68604,203,8378,difficult
681038,149442,30043,19732,9839,11919,1193408,-33210,11700,-14176,3140,-4860,750218,367093,52308,85298,18573,21037,13168,-107354,-20640,-14365,-7090,-9404,-211222,45473,9534,-15140,-3261,-5775,1260468,241106,-8649,51157,19910,20380,-443190,-737050,-224390,1471690,400303,-474447,152827,195633,40608,-72948,30174,-18183,99474,-99663,-775,66297,15433,-25663,3829,23171,25897,-30441,3629,26155,easy
1047186,89693,17664,22013,6641,5832,-107675,-19831,29630,-18626,3008,-2090,-1010192,-69407,-2882,-20073,-5262,-4485,-891222,-87242,-4560,-14253,-5107,-3110,1538949,278563,111190,150495,61455,21982,-988534,-61205,-16526,-19410,732,-4550,-902517,118970,2430171,-2527483,-49576,-17835,365805,-339768,-32512,-1678,115750,-127716,-1447,5820,164748,-169905,-8270,155,66562,-60723,-2395,1375,25092,-26532,difficult
1196316,263629,78002,26203,5959,10559,-926149,-245221,-67959,-19705,-2955,-5752,-1084775,-185143,-69631,-17152,-3311,-9397,-1069897,-221801,-63625,-1384,2065,-4839,-858812,-228306,-71514,-24025,-340,-8368,-1028295,-217906,-66748,-25647,1068,-7949,-158626,14878,211085,-169483,60078,-36658,-6505,10400,-1672,6006,-7889,4766,2553,15768,-22641,-1622,-356,5376,-2405,1408,-3645,4558,-3529,419,easy
1147613,117584,38899,12464,6884,6458,-244468,-13117,-9539,-2204,10000,2086,-299021,-57922,-29681,-4845,-1165,-1067,-971762,147664,-29667,-2532,1628,-3364,-431725,-48456,16027,14793,-1653,398,13571,-92282,-36397,-5100,-5433,-4020,-54553,-672741,540037,445296,-44805,205586,-196120,-43826,-20142,14,45694,-52424,-2641,2313,17325,-19893,-11165,2793,-3281,-3780,-3153,-2297,3762,-4418,difficult
852120,313753,86673,140278,56850,25600,-1518,-306743,-58360,-131457,-49733,-20565,-724975,-270034,-83066,-104448,-44760,-15201,-618563,-293525,-60040,-130168,-46110,-20446,-669692,-275659,-82945,-111026,-41009,-19426,-176499,-246529,-31967,-96404,24209,2880,-723457,106412,-51129,493193,36709,-23491,17866,29130,-24706,23026,-22905,50978,27009,-25720,19142,14622,4973,-1350,5101,65218,5364,-5245,1020,22306,easy
407321,113387,8158,14454,15183,7346,-271524,-97172,-139,-12374,-13752,-5976,694491,-75581,4522,-12496,-6725,-4425,-26733,-51993,19960,-8510,-5614,1570,1562873,27322,21959,-4863,-10125,1533,1526127,203919,34574,888,68911,40814,966015,-721224,1589606,-36746,21591,23588,79315,176597,4661,15438,1999,12615,-122,3986,3647,5751,7027,1111,-4511,79036,1551,5995,-37,39281,difficult
1491390,500248,68000,39337,32258,51398,1374489,78044,116421,23050,-9732,-19498,-1315289,-359690,-55344,-24232,-20047,-46966,-1438292,-481616,-53842,-36587,-31183,-49899,-62388,-34101,-50754,-29906,571,-43767,-1451622,-492862,-66434,-38506,-31900,-50959,-2689778,-123003,1375904,-1389234,-437734,-121926,447515,-458761,-171765,1502,3088,-15680,-47282,-12355,6681,-8600,-10315,-11136,31754,-32471,-27468,-2933,6132,-7192,easy
613729,224067,33176,34229,27474,15624,754773,-147013,6956,-18953,-19454,-4935,1441719,-110894,-25356,-23388,-15875,-8693,-562869,-170018,-21491,-32472,-17439,-10566,1723286,-128159,-14443,-15068,-18184,-9535,-104890,60539,71914,-22269,9341,17950,686946,-2004588,2286155,-1828176,36119,-59124,41859,188698,-32312,3865,7048,86357,-4435,-9084,17404,-7201,3579,-1564,-745,27525,-3758,-1873,1031,27485,difficult
1554087,296207,65888,103645,28067,39397,-699160,-200012,-45149,-97452,-21898,-35011,-819366,-88843,-24883,-84122,-20125,-32062,-1051427,-204622,136069,-86083,-10004,-32571,-584640,-220595,-43740,-101035,-24878,-35901,-907671,-232468,-58777,-95783,-23278,-34899,-120206,-232061,466787,-323031,111169,-115779,-15973,-11873,20266,160952,-179809,-15037,13330,-1961,-14952,5252,1773,10121,-14874,1600,2949,-509,-3330,1002,easy
310900,126731,29155,5168,5647,6312,62364,-15810,-15029,24136,5623,8896,823378,23584,-25121,18291,7914,12527,755547,136,28668,13023,13037,3846,-1670,-85257,-25959,-3390,-2923,-5692,26146,1954,10471,30257,35986,3993,761014,-67831,-757217,27816,39394,-23448,-85393,87211,-10092,53789,-54627,36430,-5845,-5268,-16413,33647,2291,5123,-15960,38909,3631,-8681,-9538,9685,difficult
945763,480098,62194,55087,27222,21101,818835,-369867,-41717,-44920,-13702,-12491,119934,-422251,-31535,-45890,-22061,-10908,-534375,-470405,-47106,-50227,-24553,-16943,2451158,367888,310812,136342,4701,50788,48585,-363362,-39635,-26804,-12706,-8857,-698901,-654309,2985533,-2402573,-52384,-48154,838293,-731250,10182,-15571,357918,-350447,-970,-4337,186569,-163146,-8359,-2492,29254,-17407,1583,-6035,67731,-59645,easy
845576,118437,78547,27755,15628,13503,-196029,-21031,-33966,13318,-6616,-3518,900506,71983,-26891,-15321,12711,-4267,-436833,85801,-582,-20579,-8368,-7215,-482347,62272,-61595,681,-7912,-7615,721335,8674,-41865,1970,-12506,-6317,1096535,-1337339,-45514,1203682,93014,13818,-23529,-53598,7075,26309,-61013,19730,-28639,-5258,21260,1289,19327,-21079,456,-4594,-749,-2948,-400,1298,difficult
